game,2014,15,20141214,201412140car,tam,"Tampa Bay Buccaneers",17,car,"Carolina Panthers",19
player,201412140car,tam,SimsCh00,rush_td,0,,,,,
player,201412140car,tam,SimsCh00,rush_long,18,,,,,
player,201412140car,tam,SimsCh00,targets,3,,,,,
player,201412140car,tam,SimsCh00,rec,3,,,,,
player,201412140car,tam,SimsCh00,rec_yds,45,,,,,
player,201412140car,tam,SimsCh00,rec_td,0,,,,,
player,201412140car,tam,SimsCh00,rec_long,19,,,,,
player,201412140car,tam,SimsCh00,fumbles,1,,,,,
player,201412140car,tam,SimsCh00,fumbles_lost,0,,,,,
player,201412140car,tam,JackVi00,pass_cmp,0,,,,,
player,201412140car,tam,JackVi00,pass_att,0,,,,,
player,201412140car,tam,JackVi00,pass_yds,0,,,,,
player,201412140car,tam,JackVi00,pass_td,0,,,,,
player,201412140car,tam,JackVi00,pass_int,0,,,,,
player,201412140car,tam,JackVi00,pass_sacked,0,,,,,
player,201412140car,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201412140car,tam,JackVi00,pass_long,0,,,,,
player,201412140car,tam,JackVi00,pass_rating,,,,,,
player,201412140car,tam,JackVi00,rush_att,0,,,,,
player,201412140car,tam,JackVi00,rush_yds,0,,,,,
player,201412140car,tam,JackVi00,rush_td,0,,,,,
player,201412140car,tam,JackVi00,rush_long,0,,,,,
player,201412140car,tam,JackVi00,targets,10,,,,,
player,201412140car,tam,JackVi00,rec,6,,,,,
player,201412140car,tam,JackVi00,rec_yds,70,,,,,
player,201412140car,tam,JackVi00,rec_td,0,,,,,
player,201412140car,tam,JackVi00,rec_long,18,,,,,
player,201412140car,tam,JackVi00,fumbles,0,,,,,
player,201412140car,tam,JackVi00,fumbles_lost,0,,,,,
player,201412140car,tam,ShepRu00,pass_cmp,0,,,,,
player,201412140car,tam,ShepRu00,pass_att,0,,,,,
player,201412140car,tam,ShepRu00,pass_yds,0,,,,,
player,201412140car,tam,ShepRu00,pass_td,0,,,,,
player,201412140car,tam,ShepRu00,pass_int,0,,,,,
player,201412140car,tam,ShepRu00,pass_sacked,0,,,,,
player,201412140car,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201412140car,tam,ShepRu00,pass_long,0,,,,,
player,201412140car,tam,ShepRu00,pass_rating,,,,,,
player,201412140car,tam,ShepRu00,rush_att,0,,,,,
player,201412140car,tam,ShepRu00,rush_yds,0,,,,,
player,201412140car,tam,ShepRu00,rush_td,0,,,,,
player,201412140car,tam,ShepRu00,rush_long,0,,,,,
player,201412140car,tam,ShepRu00,targets,3,,,,,
player,201412140car,tam,ShepRu00,rec,1,,,,,
player,201412140car,tam,ShepRu00,rec_yds,23,,,,,
player,201412140car,tam,ShepRu00,rec_td,0,,,,,
player,201412140car,tam,ShepRu00,rec_long,23,,,,,
player,201412140car,tam,ShepRu00,fumbles,0,,,,,
player,201412140car,tam,ShepRu00,fumbles_lost,0,,,,,
player,201412140car,tam,EvanMi00,pass_cmp,0,,,,,
player,201412140car,tam,EvanMi00,pass_att,0,,,,,
player,201412140car,tam,EvanMi00,pass_yds,0,,,,,
player,201412140car,tam,EvanMi00,pass_td,0,,,,,
player,201412140car,tam,EvanMi00,pass_int,0,,,,,
player,201412140car,tam,EvanMi00,pass_sacked,0,,,,,
player,201412140car,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201412140car,tam,EvanMi00,pass_long,0,,,,,
player,201412140car,tam,EvanMi00,pass_rating,,,,,,
player,201412140car,tam,EvanMi00,rush_att,0,,,,,
player,201412140car,tam,EvanMi00,rush_yds,0,,,,,
player,201412140car,tam,EvanMi00,rush_td,0,,,,,
player,201412140car,tam,EvanMi00,rush_long,0,,,,,
player,201412140car,tam,EvanMi00,targets,8,,,,,
player,201412140car,tam,EvanMi00,rec,2,,,,,
player,201412140car,tam,EvanMi00,rec_yds,13,,,,,
player,201412140car,tam,EvanMi00,rec_td,1,,,,,
player,201412140car,tam,EvanMi00,rec_long,8,,,,,
player,201412140car,tam,EvanMi00,fumbles,0,,,,,
player,201412140car,tam,EvanMi00,fumbles_lost,0,,,,,
player,201412140car,tam,MyerBr00,pass_cmp,0,,,,,
player,201412140car,tam,MyerBr00,pass_att,0,,,,,
player,201412140car,tam,MyerBr00,pass_yds,0,,,,,
player,201412140car,tam,MyerBr00,pass_td,0,,,,,
player,201412140car,tam,MyerBr00,pass_int,0,,,,,
player,201412140car,tam,MyerBr00,pass_sacked,0,,,,,
player,201412140car,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201412140car,tam,MyerBr00,pass_long,0,,,,,
player,201412140car,tam,MyerBr00,pass_rating,,,,,,
player,201412140car,tam,MyerBr00,rush_att,0,,,,,
player,201412140car,tam,MyerBr00,rush_yds,0,,,,,
player,201412140car,tam,MyerBr00,rush_td,0,,,,,
player,201412140car,tam,MyerBr00,rush_long,0,,,,,
player,201412140car,tam,MyerBr00,targets,2,,,,,
player,201412140car,tam,MyerBr00,rec,0,,,,,
player,201412140car,tam,MyerBr00,rec_yds,0,,,,,
player,201412140car,tam,MyerBr00,rec_td,0,,,,,
player,201412140car,tam,MyerBr00,rec_long,0,,,,,
player,201412140car,tam,MyerBr00,fumbles,0,,,,,
player,201412140car,tam,MyerBr00,fumbles_lost,0,,,,,
player,201412140car,tam,MurpLo00,pass_cmp,0,,,,,
player,201412140car,tam,MurpLo00,pass_att,0,,,,,
player,201412140car,tam,MurpLo00,pass_yds,0,,,,,
player,201412140car,tam,MurpLo00,pass_td,0,,,,,
player,201412140car,tam,MurpLo00,pass_int,0,,,,,
player,201412140car,tam,MurpLo00,pass_sacked,0,,,,,
player,201412140car,tam,MurpLo00,pass_sacked_yds,0,,,,,
player,201412140car,tam,MurpLo00,pass_long,0,,,,,
player,201412140car,tam,MurpLo00,pass_rating,,,,,,
player,201412140car,tam,MurpLo00,rush_att,0,,,,,
player,201412140car,tam,MurpLo00,rush_yds,0,,,,,
player,201412140car,tam,MurpLo00,rush_td,0,,,,,
player,201412140car,tam,MurpLo00,rush_long,0,,,,,
player,201412140car,tam,MurpLo00,targets,1,,,,,
player,201412140car,tam,MurpLo00,rec,0,,,,,
player,201412140car,tam,MurpLo00,rec_yds,0,,,,,
player,201412140car,tam,MurpLo00,rec_td,0,,,,,
player,201412140car,tam,MurpLo00,rec_long,0,,,,,
player,201412140car,tam,MurpLo00,fumbles,0,,,,,
player,201412140car,tam,MurpLo00,fumbles_lost,0,,,,,
player,201412140car,car,AndeDe00,pass_cmp,25,,,,,
player,201412140car,car,AndeDe00,pass_att,40,,,,,
player,201412140car,car,AndeDe00,pass_yds,277,,,,,
player,201412140car,car,AndeDe00,pass_td,1,,,,,
player,201412140car,car,AndeDe00,pass_int,0,,,,,
player,201412140car,car,AndeDe00,pass_sacked,3,,,,,
player,201412140car,car,AndeDe00,pass_sacked_yds,8,,,,,
player,201412140car,car,AndeDe00,pass_long,21,,,,,
player,201412140car,car,AndeDe00,pass_rating,91.4,,,,,
player,201412140car,car,AndeDe00,rush_att,5,,,,,
player,201412140car,car,AndeDe00,rush_yds,14,,,,,
player,201412140car,car,AndeDe00,rush_td,0,,,,,
player,201412140car,car,AndeDe00,rush_long,8,,,,,
player,201412140car,car,AndeDe00,targets,0,,,,,
player,201412140car,car,AndeDe00,rec,0,,,,,
player,201412140car,car,AndeDe00,rec_yds,0,,,,,
player,201412140car,car,AndeDe00,rec_td,0,,,,,
player,201412140car,car,AndeDe00,rec_long,0,,,,,
player,201412140car,car,AndeDe00,fumbles,1,,,,,
player,201412140car,car,AndeDe00,fumbles_lost,0,,,,,
player,201412140car,car,StewJo00,pass_cmp,0,,,,,
player,201412140car,car,StewJo00,pass_att,0,,,,,
player,201412140car,car,StewJo00,pass_yds,0,,,,,
player,201412140car,car,StewJo00,pass_td,0,,,,,
player,201412140car,car,StewJo00,pass_int,0,,,,,
player,201412140car,car,StewJo00,pass_sacked,0,,,,,
player,201412140car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201412140car,car,StewJo00,pass_long,0,,,,,
player,201412140car,car,StewJo00,pass_rating,,,,,,
player,201412140car,car,StewJo00,rush_att,22,,,,,
player,201412140car,car,StewJo00,rush_yds,75,,,,,
player,201412140car,car,StewJo00,rush_td,0,,,,,
player,201412140car,car,StewJo00,rush_long,15,,,,,
player,201412140car,car,StewJo00,targets,1,,,,,
player,201412140car,car,StewJo00,rec,1,,,,,
player,201412140car,car,StewJo00,rec_yds,6,,,,,
player,201412140car,car,StewJo00,rec_td,0,,,,,
player,201412140car,car,StewJo00,rec_long,6,,,,,
player,201412140car,car,StewJo00,fumbles,2,,,,,
player,201412140car,car,StewJo00,fumbles_lost,1,,,,,
player,201412140car,car,BrowPh00,pass_cmp,0,,,,,
player,201412140car,car,BrowPh00,pass_att,0,,,,,
player,201412140car,car,BrowPh00,pass_yds,0,,,,,
player,201412140car,car,BrowPh00,pass_td,0,,,,,
player,201412140car,car,BrowPh00,pass_int,0,,,,,
player,201412140car,car,BrowPh00,pass_sacked,0,,,,,
player,201412140car,car,BrowPh00,pass_sacked_yds,0,,,,,
player,201412140car,car,BrowPh00,pass_long,0,,,,,
player,201412140car,car,BrowPh00,pass_rating,,,,,,
player,201412140car,car,BrowPh00,rush_att,1,,,,,
player,201412140car,car,BrowPh00,rush_yds,17,,,,,
player,201412140car,car,BrowPh00,rush_td,0,,,,,
player,201412140car,car,BrowPh00,rush_long,17,,,,,
player,201412140car,car,BrowPh00,targets,6,,,,,
player,201412140car,car,BrowPh00,rec,1,,,,,
player,201412140car,car,BrowPh00,rec_yds,10,,,,,
player,201412140car,car,BrowPh00,rec_td,0,,,,,
player,201412140car,car,BrowPh00,rec_long,10,,,,,
player,201412140car,car,BrowPh00,fumbles,0,,,,,
player,201412140car,car,BrowPh00,fumbles_lost,0,,,,,
player,201412140car,car,WhitFo00,pass_cmp,0,,,,,
player,201412140car,car,WhitFo00,pass_att,0,,,,,
player,201412140car,car,WhitFo00,pass_yds,0,,,,,
player,201412140car,car,WhitFo00,pass_td,0,,,,,
player,201412140car,car,WhitFo00,pass_int,0,,,,,
player,201412140car,car,WhitFo00,pass_sacked,0,,,,,
player,201412140car,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201412140car,car,WhitFo00,pass_long,0,,,,,
player,201412140car,car,WhitFo00,pass_rating,,,,,,
player,201412140car,car,WhitFo00,rush_att,2,,,,,
player,201412140car,car,WhitFo00,rush_yds,13,,,,,
player,201412140car,car,WhitFo00,rush_td,0,,,,,
player,201412140car,car,WhitFo00,rush_long,11,,,,,
player,201412140car,car,WhitFo00,targets,0,,,,,
player,201412140car,car,WhitFo00,rec,0,,,,,
player,201412140car,car,WhitFo00,rec_yds,0,,,,,
player,201412140car,car,WhitFo00,rec_td,0,,,,,
player,201412140car,car,WhitFo00,rec_long,0,,,,,
player,201412140car,car,WhitFo00,fumbles,0,,,,,
player,201412140car,car,WhitFo00,fumbles_lost,0,,,,,
player,201412140car,car,TolbMi00,pass_cmp,0,,,,,
player,201412140car,car,TolbMi00,pass_att,0,,,,,
player,201412140car,car,TolbMi00,pass_yds,0,,,,,
player,201412140car,car,TolbMi00,pass_td,0,,,,,
player,201412140car,car,TolbMi00,pass_int,0,,,,,
player,201412140car,car,TolbMi00,pass_sacked,0,,,,,
player,201412140car,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201412140car,car,TolbMi00,pass_long,0,,,,,
player,201412140car,car,TolbMi00,pass_rating,,,,,,
player,201412140car,car,TolbMi00,rush_att,2,,,,,
player,201412140car,car,TolbMi00,rush_yds,4,,,,,
player,201412140car,car,TolbMi00,rush_td,0,,,,,
player,201412140car,car,TolbMi00,rush_long,2,,,,,
player,201412140car,car,TolbMi00,targets,0,,,,,
player,201412140car,car,TolbMi00,rec,0,,,,,
player,201412140car,car,TolbMi00,rec_yds,0,,,,,
player,201412140car,car,TolbMi00,rec_td,0,,,,,
player,201412140car,car,TolbMi00,rec_long,0,,,,,
player,201412140car,car,TolbMi00,fumbles,0,,,,,
player,201412140car,car,TolbMi00,fumbles_lost,0,,,,,
player,201412140car,car,OlseGr00,pass_cmp,0,,,,,
player,201412140car,car,OlseGr00,pass_att,0,,,,,
player,201412140car,car,OlseGr00,pass_yds,0,,,,,
player,201412140car,car,OlseGr00,pass_td,0,,,,,
player,201412140car,car,OlseGr00,pass_int,0,,,,,
player,201412140car,car,OlseGr00,pass_sacked,0,,,,,
player,201412140car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201412140car,car,OlseGr00,pass_long,0,,,,,
player,201412140car,car,OlseGr00,pass_rating,,,,,,
player,201412140car,car,OlseGr00,rush_att,0,,,,,
player,201412140car,car,OlseGr00,rush_yds,0,,,,,
player,201412140car,car,OlseGr00,rush_td,0,,,,,
player,201412140car,car,OlseGr00,rush_long,0,,,,,
player,201412140car,car,OlseGr00,targets,13,,,,,
player,201412140car,car,OlseGr00,rec,10,,,,,
player,201412140car,car,OlseGr00,rec_yds,110,,,,,
player,201412140car,car,OlseGr00,rec_td,0,,,,,
player,201412140car,car,OlseGr00,rec_long,16,,,,,
player,201412140car,car,OlseGr00,fumbles,0,,,,,
player,201412140car,car,OlseGr00,fumbles_lost,0,,,,,
player,201412140car,car,BenjKe00,pass_cmp,0,,,,,
player,201412140car,car,BenjKe00,pass_att,0,,,,,
player,201412140car,car,BenjKe00,pass_yds,0,,,,,
player,201412140car,car,BenjKe00,pass_td,0,,,,,
player,201412140car,car,BenjKe00,pass_int,0,,,,,
player,201412140car,car,BenjKe00,pass_sacked,0,,,,,
player,201412140car,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201412140car,car,BenjKe00,pass_long,0,,,,,
player,201412140car,car,BenjKe00,pass_rating,,,,,,
player,201412140car,car,BenjKe00,rush_att,0,,,,,
player,201412140car,car,BenjKe00,rush_yds,0,,,,,
player,201412140car,car,BenjKe00,rush_td,0,,,,,
player,201412140car,car,BenjKe00,rush_long,0,,,,,
player,201412140car,car,BenjKe00,targets,13,,,,,
player,201412140car,car,BenjKe00,rec,8,,,,,
player,201412140car,car,BenjKe00,rec_yds,104,,,,,
player,201412140car,car,BenjKe00,rec_td,0,,,,,
player,201412140car,car,BenjKe00,rec_long,21,,,,,
player,201412140car,car,BenjKe00,fumbles,0,,,,,
player,201412140car,car,BenjKe00,fumbles_lost,0,,,,,
player,201412140car,car,CotcJe00,pass_cmp,0,,,,,
player,201412140car,car,CotcJe00,pass_att,0,,,,,
player,201412140car,car,CotcJe00,pass_yds,0,,,,,
player,201412140car,car,CotcJe00,pass_td,0,,,,,
player,201412140car,car,CotcJe00,pass_int,0,,,,,
player,201412140car,car,CotcJe00,pass_sacked,0,,,,,
player,201412140car,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201412140car,car,CotcJe00,pass_long,0,,,,,
player,201412140car,car,CotcJe00,pass_rating,,,,,,
player,201412140car,car,CotcJe00,rush_att,0,,,,,
player,201412140car,car,CotcJe00,rush_yds,0,,,,,
player,201412140car,car,CotcJe00,rush_td,0,,,,,
player,201412140car,car,CotcJe00,rush_long,0,,,,,
player,201412140car,car,CotcJe00,targets,5,,,,,
player,201412140car,car,CotcJe00,rec,5,,,,,
player,201412140car,car,CotcJe00,rec_yds,47,,,,,
player,201412140car,car,CotcJe00,rec_td,1,,,,,
player,201412140car,car,CotcJe00,rec_long,18,,,,,
player,201412140car,car,CotcJe00,fumbles,0,,,,,
player,201412140car,car,CotcJe00,fumbles_lost,0,,,,,
player,201412140car,car,DickEd00,pass_cmp,0,,,,,
player,201412140car,car,DickEd00,pass_att,0,,,,,
player,201412140car,car,DickEd00,pass_yds,0,,,,,
player,201412140car,car,DickEd00,pass_td,0,,,,,
player,201412140car,car,DickEd00,pass_int,0,,,,,
player,201412140car,car,DickEd00,pass_sacked,0,,,,,
player,201412140car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201412140car,car,DickEd00,pass_long,0,,,,,
player,201412140car,car,DickEd00,pass_rating,,,,,,
player,201412140car,car,DickEd00,rush_att,0,,,,,
player,201412140car,car,DickEd00,rush_yds,0,,,,,
player,201412140car,car,DickEd00,rush_td,0,,,,,
player,201412140car,car,DickEd00,rush_long,0,,,,,
player,201412140car,car,DickEd00,targets,1,,,,,
player,201412140car,car,DickEd00,rec,0,,,,,
player,201412140car,car,DickEd00,rec_yds,0,,,,,
player,201412140car,car,DickEd00,rec_td,0,,,,,
player,201412140car,car,DickEd00,rec_long,0,,,,,
player,201412140car,car,DickEd00,fumbles,0,,,,,
player,201412140car,car,DickEd00,fumbles_lost,0,,,,,
player,201412140car,car,BersBr00,pass_cmp,0,,,,,
player,201412140car,car,BersBr00,pass_att,0,,,,,
player,201412140car,car,BersBr00,pass_yds,0,,,,,
player,201412140car,car,BersBr00,pass_td,0,,,,,
player,201412140car,car,BersBr00,pass_int,0,,,,,
player,201412140car,car,BersBr00,pass_sacked,0,,,,,
player,201412140car,car,BersBr00,pass_sacked_yds,0,,,,,
player,201412140car,car,BersBr00,pass_long,0,,,,,
player,201412140car,car,BersBr00,pass_rating,,,,,,
player,201412140car,car,BersBr00,rush_att,0,,,,,
player,201412140car,car,BersBr00,rush_yds,0,,,,,
player,201412140car,car,BersBr00,rush_td,0,,,,,
player,201412140car,car,BersBr00,rush_long,0,,,,,
player,201412140car,car,BersBr00,targets,1,,,,,
player,201412140car,car,BersBr00,rec,0,,,,,
player,201412140car,car,BersBr00,rec_yds,0,,,,,
player,201412140car,car,BersBr00,rec_td,0,,,,,
player,201412140car,car,BersBr00,rec_long,0,,,,,
player,201412140car,car,BersBr00,fumbles,1,,,,,
player,201412140car,car,BersBr00,fumbles_lost,0,,,,,
player,201412140car,tam,LansDa00,def_int,0,,,,,
player,201412140car,tam,LansDa00,def_int_yds,0,,,,,
player,201412140car,tam,LansDa00,def_int_td,0,,,,,
player,201412140car,tam,LansDa00,def_int_long,0,,,,,
player,201412140car,tam,LansDa00,pass_defended,1,,,,,
player,201412140car,tam,LansDa00,sacks,1.5,,,,,
player,201412140car,tam,LansDa00,tackles_combined,8,,,,,
player,201412140car,tam,LansDa00,tackles_solo,3,,,,,
player,201412140car,tam,LansDa00,tackles_assists,5,,,,,
player,201412140car,tam,LansDa00,tackles_loss,0,,,,,
player,201412140car,tam,LansDa00,qb_hits,2,,,,,
player,201412140car,tam,LansDa00,fumbles_rec,0,,,,,
player,201412140car,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201412140car,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201412140car,tam,LansDa00,fumbles_forced,0,,,,,
player,201412140car,tam,DaviLa00,def_int,0,,,,,
player,201412140car,tam,DaviLa00,def_int_yds,0,,,,,
player,201412140car,tam,DaviLa00,def_int_td,0,,,,,
player,201412140car,tam,DaviLa00,def_int_long,0,,,,,
player,201412140car,tam,DaviLa00,pass_defended,1,,,,,
player,201412140car,tam,DaviLa00,sacks,1.0,,,,,
player,201412140car,tam,DaviLa00,tackles_combined,12,,,,,
player,201412140car,tam,DaviLa00,tackles_solo,6,,,,,
player,201412140car,tam,DaviLa00,tackles_assists,6,,,,,
player,201412140car,tam,DaviLa00,tackles_loss,2,,,,,
player,201412140car,tam,DaviLa00,qb_hits,2,,,,,
player,201412140car,tam,DaviLa00,fumbles_rec,0,,,,,
player,201412140car,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201412140car,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201412140car,tam,DaviLa00,fumbles_forced,1,,,,,
player,201412140car,tam,SmitJa01,def_int,0,,,,,
player,201412140car,tam,SmitJa01,def_int_yds,0,,,,,
player,201412140car,tam,SmitJa01,def_int_td,0,,,,,
player,201412140car,tam,SmitJa01,def_int_long,0,,,,,
player,201412140car,tam,SmitJa01,pass_defended,0,,,,,
player,201412140car,tam,SmitJa01,sacks,0.5,,,,,
player,201412140car,tam,SmitJa01,tackles_combined,4,,,,,
player,201412140car,tam,SmitJa01,tackles_solo,2,,,,,
player,201412140car,tam,SmitJa01,tackles_assists,2,,,,,
player,201412140car,tam,SmitJa01,tackles_loss,0,,,,,
player,201412140car,tam,SmitJa01,qb_hits,1,,,,,
player,201412140car,tam,SmitJa01,fumbles_rec,0,,,,,
player,201412140car,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201412140car,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201412140car,tam,SmitJa01,fumbles_forced,0,,,,,
player,201412140car,tam,McDoBr01,def_int,0,,,,,
player,201412140car,tam,McDoBr01,def_int_yds,0,,,,,
player,201412140car,tam,McDoBr01,def_int_td,0,,,,,
player,201412140car,tam,McDoBr01,def_int_long,0,,,,,
player,201412140car,tam,McDoBr01,pass_defended,0,,,,,
player,201412140car,tam,McDoBr01,sacks,0.0,,,,,
player,201412140car,tam,McDoBr01,tackles_combined,15,,,,,
player,201412140car,tam,McDoBr01,tackles_solo,11,,,,,
player,201412140car,tam,McDoBr01,tackles_assists,4,,,,,
player,201412140car,tam,McDoBr01,tackles_loss,0,,,,,
player,201412140car,tam,McDoBr01,qb_hits,0,,,,,
player,201412140car,tam,McDoBr01,fumbles_rec,0,,,,,
player,201412140car,tam,McDoBr01,fumbles_rec_yds,0,,,,,
player,201412140car,tam,McDoBr01,fumbles_rec_td,0,,,,,
player,201412140car,tam,McDoBr01,fumbles_forced,0,,,,,
player,201412140car,tam,GoldDa99,def_int,0,,,,,
player,201412140car,tam,GoldDa99,def_int_yds,0,,,,,
player,201412140car,tam,GoldDa99,def_int_td,0,,,,,
player,201412140car,tam,GoldDa99,def_int_long,0,,,,,
player,201412140car,tam,GoldDa99,pass_defended,0,,,,,
player,201412140car,tam,GoldDa99,sacks,0.0,,,,,
player,201412140car,tam,GoldDa99,tackles_combined,8,,,,,
player,201412140car,tam,GoldDa99,tackles_solo,5,,,,,
player,201412140car,tam,GoldDa99,tackles_assists,3,,,,,
player,201412140car,tam,GoldDa99,tackles_loss,0,,,,,
player,201412140car,tam,GoldDa99,qb_hits,0,,,,,
player,201412140car,tam,GoldDa99,fumbles_rec,0,,,,,
player,201412140car,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201412140car,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201412140car,tam,GoldDa99,fumbles_forced,0,,,,,
player,201412140car,tam,BankJo00,def_int,0,,,,,
player,201412140car,tam,BankJo00,def_int_yds,0,,,,,
player,201412140car,tam,BankJo00,def_int_td,0,,,,,
player,201412140car,tam,BankJo00,def_int_long,0,,,,,
player,201412140car,tam,BankJo00,pass_defended,1,,,,,
player,201412140car,tam,BankJo00,sacks,0.0,,,,,
player,201412140car,tam,BankJo00,tackles_combined,6,,,,,
player,201412140car,tam,BankJo00,tackles_solo,4,,,,,
player,201412140car,tam,BankJo00,tackles_assists,2,,,,,
player,201412140car,tam,BankJo00,tackles_loss,0,,,,,
player,201412140car,tam,BankJo00,qb_hits,0,,,,,
player,201412140car,tam,BankJo00,fumbles_rec,0,,,,,
player,201412140car,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201412140car,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201412140car,tam,BankJo00,fumbles_forced,0,,,,,
player,201412140car,tam,VernAl99,def_int,0,,,,,
player,201412140car,tam,VernAl99,def_int_yds,0,,,,,
player,201412140car,tam,VernAl99,def_int_td,0,,,,,
