game,2014,8,20141026,201410260cle,rai,"Oakland Raiders",13,cle,"Cleveland Browns",23
player,201410260cle,cle,BenjTr00,targets,2,,,,,
player,201410260cle,cle,BenjTr00,rec,0,,,,,
player,201410260cle,cle,BenjTr00,rec_yds,0,,,,,
player,201410260cle,cle,BenjTr00,rec_td,0,,,,,
player,201410260cle,cle,BenjTr00,rec_long,0,,,,,
player,201410260cle,cle,BenjTr00,fumbles,1,,,,,
player,201410260cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201410260cle,cle,BarnGa01,pass_cmp,0,,,,,
player,201410260cle,cle,BarnGa01,pass_att,0,,,,,
player,201410260cle,cle,BarnGa01,pass_yds,0,,,,,
player,201410260cle,cle,BarnGa01,pass_td,0,,,,,
player,201410260cle,cle,BarnGa01,pass_int,0,,,,,
player,201410260cle,cle,BarnGa01,pass_sacked,0,,,,,
player,201410260cle,cle,BarnGa01,pass_sacked_yds,0,,,,,
player,201410260cle,cle,BarnGa01,pass_long,0,,,,,
player,201410260cle,cle,BarnGa01,pass_rating,,,,,,
player,201410260cle,cle,BarnGa01,rush_att,0,,,,,
player,201410260cle,cle,BarnGa01,rush_yds,0,,,,,
player,201410260cle,cle,BarnGa01,rush_td,0,,,,,
player,201410260cle,cle,BarnGa01,rush_long,0,,,,,
player,201410260cle,cle,BarnGa01,targets,1,,,,,
player,201410260cle,cle,BarnGa01,rec,0,,,,,
player,201410260cle,cle,BarnGa01,rec_yds,0,,,,,
player,201410260cle,cle,BarnGa01,rec_td,0,,,,,
player,201410260cle,cle,BarnGa01,rec_long,0,,,,,
player,201410260cle,cle,BarnGa01,fumbles,0,,,,,
player,201410260cle,cle,BarnGa01,fumbles_lost,0,,,,,
player,201410260cle,rai,TuckJu20,def_int,0,,,,,
player,201410260cle,rai,TuckJu20,def_int_yds,0,,,,,
player,201410260cle,rai,TuckJu20,def_int_td,0,,,,,
player,201410260cle,rai,TuckJu20,def_int_long,0,,,,,
player,201410260cle,rai,TuckJu20,pass_defended,0,,,,,
player,201410260cle,rai,TuckJu20,sacks,1.0,,,,,
player,201410260cle,rai,TuckJu20,tackles_combined,2,,,,,
player,201410260cle,rai,TuckJu20,tackles_solo,1,,,,,
player,201410260cle,rai,TuckJu20,tackles_assists,1,,,,,
player,201410260cle,rai,TuckJu20,tackles_loss,1,,,,,
player,201410260cle,rai,TuckJu20,qb_hits,1,,,,,
player,201410260cle,rai,TuckJu20,fumbles_rec,0,,,,,
player,201410260cle,rai,TuckJu20,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,TuckJu20,fumbles_rec_td,0,,,,,
player,201410260cle,rai,TuckJu20,fumbles_forced,0,,,,,
player,201410260cle,rai,MoorSi00,def_int,0,,,,,
player,201410260cle,rai,MoorSi00,def_int_yds,0,,,,,
player,201410260cle,rai,MoorSi00,def_int_td,0,,,,,
player,201410260cle,rai,MoorSi00,def_int_long,0,,,,,
player,201410260cle,rai,MoorSi00,pass_defended,0,,,,,
player,201410260cle,rai,MoorSi00,sacks,0.0,,,,,
player,201410260cle,rai,MoorSi00,tackles_combined,9,,,,,
player,201410260cle,rai,MoorSi00,tackles_solo,8,,,,,
player,201410260cle,rai,MoorSi00,tackles_assists,1,,,,,
player,201410260cle,rai,MoorSi00,tackles_loss,2,,,,,
player,201410260cle,rai,MoorSi00,qb_hits,0,,,,,
player,201410260cle,rai,MoorSi00,fumbles_rec,0,,,,,
player,201410260cle,rai,MoorSi00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,MoorSi00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,MoorSi00,fumbles_forced,0,,,,,
player,201410260cle,rai,BurrMi00,def_int,0,,,,,
player,201410260cle,rai,BurrMi00,def_int_yds,0,,,,,
player,201410260cle,rai,BurrMi00,def_int_td,0,,,,,
player,201410260cle,rai,BurrMi00,def_int_long,0,,,,,
player,201410260cle,rai,BurrMi00,pass_defended,0,,,,,
player,201410260cle,rai,BurrMi00,sacks,0.0,,,,,
player,201410260cle,rai,BurrMi00,tackles_combined,8,,,,,
player,201410260cle,rai,BurrMi00,tackles_solo,6,,,,,
player,201410260cle,rai,BurrMi00,tackles_assists,2,,,,,
player,201410260cle,rai,BurrMi00,tackles_loss,0,,,,,
player,201410260cle,rai,BurrMi00,qb_hits,0,,,,,
player,201410260cle,rai,BurrMi00,fumbles_rec,0,,,,,
player,201410260cle,rai,BurrMi00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,BurrMi00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,BurrMi00,fumbles_forced,0,,,,,
player,201410260cle,rai,WoodCh00,def_int,0,,,,,
player,201410260cle,rai,WoodCh00,def_int_yds,0,,,,,
player,201410260cle,rai,WoodCh00,def_int_td,0,,,,,
player,201410260cle,rai,WoodCh00,def_int_long,0,,,,,
player,201410260cle,rai,WoodCh00,pass_defended,1,,,,,
player,201410260cle,rai,WoodCh00,sacks,0.0,,,,,
player,201410260cle,rai,WoodCh00,tackles_combined,7,,,,,
player,201410260cle,rai,WoodCh00,tackles_solo,5,,,,,
player,201410260cle,rai,WoodCh00,tackles_assists,2,,,,,
player,201410260cle,rai,WoodCh00,tackles_loss,0,,,,,
player,201410260cle,rai,WoodCh00,qb_hits,0,,,,,
player,201410260cle,rai,WoodCh00,fumbles_rec,0,,,,,
player,201410260cle,rai,WoodCh00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,WoodCh00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,WoodCh00,fumbles_forced,0,,,,,
player,201410260cle,rai,MackKh00,def_int,0,,,,,
player,201410260cle,rai,MackKh00,def_int_yds,0,,,,,
player,201410260cle,rai,MackKh00,def_int_td,0,,,,,
player,201410260cle,rai,MackKh00,def_int_long,0,,,,,
player,201410260cle,rai,MackKh00,pass_defended,0,,,,,
player,201410260cle,rai,MackKh00,sacks,0.0,,,,,
player,201410260cle,rai,MackKh00,tackles_combined,6,,,,,
player,201410260cle,rai,MackKh00,tackles_solo,4,,,,,
player,201410260cle,rai,MackKh00,tackles_assists,2,,,,,
player,201410260cle,rai,MackKh00,tackles_loss,2,,,,,
player,201410260cle,rai,MackKh00,qb_hits,1,,,,,
player,201410260cle,rai,MackKh00,fumbles_rec,0,,,,,
player,201410260cle,rai,MackKh00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,MackKh00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,MackKh00,fumbles_forced,0,,,,,
player,201410260cle,rai,MayoBe00,def_int,0,,,,,
player,201410260cle,rai,MayoBe00,def_int_yds,0,,,,,
player,201410260cle,rai,MayoBe00,def_int_td,0,,,,,
player,201410260cle,rai,MayoBe00,def_int_long,0,,,,,
player,201410260cle,rai,MayoBe00,pass_defended,0,,,,,
player,201410260cle,rai,MayoBe00,sacks,0.0,,,,,
player,201410260cle,rai,MayoBe00,tackles_combined,4,,,,,
player,201410260cle,rai,MayoBe00,tackles_solo,2,,,,,
player,201410260cle,rai,MayoBe00,tackles_assists,2,,,,,
player,201410260cle,rai,MayoBe00,tackles_loss,1,,,,,
player,201410260cle,rai,MayoBe00,qb_hits,0,,,,,
player,201410260cle,rai,MayoBe00,fumbles_rec,0,,,,,
player,201410260cle,rai,MayoBe00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,MayoBe00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,MayoBe00,fumbles_forced,0,,,,,
player,201410260cle,rai,BrowTa99,def_int,0,,,,,
player,201410260cle,rai,BrowTa99,def_int_yds,0,,,,,
player,201410260cle,rai,BrowTa99,def_int_td,0,,,,,
player,201410260cle,rai,BrowTa99,def_int_long,0,,,,,
player,201410260cle,rai,BrowTa99,pass_defended,0,,,,,
player,201410260cle,rai,BrowTa99,sacks,0.0,,,,,
player,201410260cle,rai,BrowTa99,tackles_combined,3,,,,,
player,201410260cle,rai,BrowTa99,tackles_solo,2,,,,,
player,201410260cle,rai,BrowTa99,tackles_assists,1,,,,,
player,201410260cle,rai,BrowTa99,tackles_loss,0,,,,,
player,201410260cle,rai,BrowTa99,qb_hits,0,,,,,
player,201410260cle,rai,BrowTa99,fumbles_rec,0,,,,,
player,201410260cle,rai,BrowTa99,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,BrowTa99,fumbles_rec_td,0,,,,,
player,201410260cle,rai,BrowTa99,fumbles_forced,0,,,,,
player,201410260cle,rai,RogeCa20,def_int,0,,,,,
player,201410260cle,rai,RogeCa20,def_int_yds,0,,,,,
player,201410260cle,rai,RogeCa20,def_int_td,0,,,,,
player,201410260cle,rai,RogeCa20,def_int_long,0,,,,,
player,201410260cle,rai,RogeCa20,pass_defended,1,,,,,
player,201410260cle,rai,RogeCa20,sacks,0.0,,,,,
player,201410260cle,rai,RogeCa20,tackles_combined,3,,,,,
player,201410260cle,rai,RogeCa20,tackles_solo,3,,,,,
player,201410260cle,rai,RogeCa20,tackles_assists,0,,,,,
player,201410260cle,rai,RogeCa20,tackles_loss,0,,,,,
player,201410260cle,rai,RogeCa20,qb_hits,0,,,,,
player,201410260cle,rai,RogeCa20,fumbles_rec,0,,,,,
player,201410260cle,rai,RogeCa20,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,RogeCa20,fumbles_rec_td,0,,,,,
player,201410260cle,rai,RogeCa20,fumbles_forced,0,,,,,
player,201410260cle,rai,RossBr00,def_int,0,,,,,
player,201410260cle,rai,RossBr00,def_int_yds,0,,,,,
player,201410260cle,rai,RossBr00,def_int_td,0,,,,,
player,201410260cle,rai,RossBr00,def_int_long,0,,,,,
player,201410260cle,rai,RossBr00,pass_defended,1,,,,,
player,201410260cle,rai,RossBr00,sacks,0.0,,,,,
player,201410260cle,rai,RossBr00,tackles_combined,3,,,,,
player,201410260cle,rai,RossBr00,tackles_solo,3,,,,,
player,201410260cle,rai,RossBr00,tackles_assists,0,,,,,
player,201410260cle,rai,RossBr00,tackles_loss,0,,,,,
player,201410260cle,rai,RossBr00,qb_hits,0,,,,,
player,201410260cle,rai,RossBr00,fumbles_rec,0,,,,,
player,201410260cle,rai,RossBr00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,RossBr00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,RossBr00,fumbles_forced,0,,,,,
player,201410260cle,rai,AutrDe00,def_int,0,,,,,
player,201410260cle,rai,AutrDe00,def_int_yds,0,,,,,
player,201410260cle,rai,AutrDe00,def_int_td,0,,,,,
player,201410260cle,rai,AutrDe00,def_int_long,0,,,,,
player,201410260cle,rai,AutrDe00,pass_defended,0,,,,,
player,201410260cle,rai,AutrDe00,sacks,0.0,,,,,
player,201410260cle,rai,AutrDe00,tackles_combined,2,,,,,
player,201410260cle,rai,AutrDe00,tackles_solo,1,,,,,
player,201410260cle,rai,AutrDe00,tackles_assists,1,,,,,
player,201410260cle,rai,AutrDe00,tackles_loss,0,,,,,
player,201410260cle,rai,AutrDe00,qb_hits,0,,,,,
player,201410260cle,rai,AutrDe00,fumbles_rec,0,,,,,
player,201410260cle,rai,AutrDe00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,AutrDe00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,AutrDe00,fumbles_forced,0,,,,,
player,201410260cle,rai,ArmsRa01,def_int,0,,,,,
player,201410260cle,rai,ArmsRa01,def_int_yds,0,,,,,
player,201410260cle,rai,ArmsRa01,def_int_td,0,,,,,
player,201410260cle,rai,ArmsRa01,def_int_long,0,,,,,
player,201410260cle,rai,ArmsRa01,pass_defended,0,,,,,
player,201410260cle,rai,ArmsRa01,sacks,0.0,,,,,
player,201410260cle,rai,ArmsRa01,tackles_combined,1,,,,,
player,201410260cle,rai,ArmsRa01,tackles_solo,1,,,,,
player,201410260cle,rai,ArmsRa01,tackles_assists,0,,,,,
player,201410260cle,rai,ArmsRa01,tackles_loss,0,,,,,
player,201410260cle,rai,ArmsRa01,qb_hits,0,,,,,
player,201410260cle,rai,ArmsRa01,fumbles_rec,0,,,,,
player,201410260cle,rai,ArmsRa01,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,ArmsRa01,fumbles_rec_td,0,,,,,
player,201410260cle,rai,ArmsRa01,fumbles_forced,0,,,,,
player,201410260cle,rai,CarrTr00,def_int,0,,,,,
player,201410260cle,rai,CarrTr00,def_int_yds,0,,,,,
player,201410260cle,rai,CarrTr00,def_int_td,0,,,,,
player,201410260cle,rai,CarrTr00,def_int_long,0,,,,,
player,201410260cle,rai,CarrTr00,pass_defended,0,,,,,
player,201410260cle,rai,CarrTr00,sacks,0.0,,,,,
player,201410260cle,rai,CarrTr00,tackles_combined,1,,,,,
player,201410260cle,rai,CarrTr00,tackles_solo,0,,,,,
player,201410260cle,rai,CarrTr00,tackles_assists,1,,,,,
player,201410260cle,rai,CarrTr00,tackles_loss,0,,,,,
player,201410260cle,rai,CarrTr00,qb_hits,0,,,,,
player,201410260cle,rai,CarrTr00,fumbles_rec,0,,,,,
player,201410260cle,rai,CarrTr00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,CarrTr00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,CarrTr00,fumbles_forced,0,,,,,
player,201410260cle,rai,OlawJa00,def_int,0,,,,,
player,201410260cle,rai,OlawJa00,def_int_yds,0,,,,,
player,201410260cle,rai,OlawJa00,def_int_td,0,,,,,
player,201410260cle,rai,OlawJa00,def_int_long,0,,,,,
player,201410260cle,rai,OlawJa00,pass_defended,0,,,,,
player,201410260cle,rai,OlawJa00,sacks,0.0,,,,,
player,201410260cle,rai,OlawJa00,tackles_combined,1,,,,,
player,201410260cle,rai,OlawJa00,tackles_solo,1,,,,,
player,201410260cle,rai,OlawJa00,tackles_assists,0,,,,,
player,201410260cle,rai,OlawJa00,tackles_loss,0,,,,,
player,201410260cle,rai,OlawJa00,qb_hits,0,,,,,
player,201410260cle,rai,OlawJa00,fumbles_rec,0,,,,,
player,201410260cle,rai,OlawJa00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,OlawJa00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,OlawJa00,fumbles_forced,1,,,,,
player,201410260cle,rai,RiveMy00,def_int,0,,,,,
player,201410260cle,rai,RiveMy00,def_int_yds,0,,,,,
player,201410260cle,rai,RiveMy00,def_int_td,0,,,,,
player,201410260cle,rai,RiveMy00,def_int_long,0,,,,,
player,201410260cle,rai,RiveMy00,pass_defended,0,,,,,
player,201410260cle,rai,RiveMy00,sacks,0.0,,,,,
player,201410260cle,rai,RiveMy00,tackles_combined,1,,,,,
player,201410260cle,rai,RiveMy00,tackles_solo,1,,,,,
player,201410260cle,rai,RiveMy00,tackles_assists,0,,,,,
player,201410260cle,rai,RiveMy00,tackles_loss,0,,,,,
player,201410260cle,rai,RiveMy00,qb_hits,0,,,,,
player,201410260cle,rai,RiveMy00,fumbles_rec,0,,,,,
player,201410260cle,rai,RiveMy00,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,RiveMy00,fumbles_rec_td,0,,,,,
player,201410260cle,rai,RiveMy00,fumbles_forced,0,,,,,
player,201410260cle,rai,WilsC.98,def_int,0,,,,,
player,201410260cle,rai,WilsC.98,def_int_yds,0,,,,,
player,201410260cle,rai,WilsC.98,def_int_td,0,,,,,
player,201410260cle,rai,WilsC.98,def_int_long,0,,,,,
player,201410260cle,rai,WilsC.98,pass_defended,0,,,,,
player,201410260cle,rai,WilsC.98,sacks,0.0,,,,,
player,201410260cle,rai,WilsC.98,tackles_combined,1,,,,,
player,201410260cle,rai,WilsC.98,tackles_solo,0,,,,,
player,201410260cle,rai,WilsC.98,tackles_assists,1,,,,,
player,201410260cle,rai,WilsC.98,tackles_loss,0,,,,,
player,201410260cle,rai,WilsC.98,qb_hits,0,,,,,
player,201410260cle,rai,WilsC.98,fumbles_rec,0,,,,,
player,201410260cle,rai,WilsC.98,fumbles_rec_yds,0,,,,,
player,201410260cle,rai,WilsC.98,fumbles_rec_td,0,,,,,
player,201410260cle,rai,WilsC.98,fumbles_forced,0,,,,,
player,201410260cle,cle,GipsTa00,def_int,1,,,,,
player,201410260cle,cle,GipsTa00,def_int_yds,35,,,,,
player,201410260cle,cle,GipsTa00,def_int_td,0,,,,,
player,201410260cle,cle,GipsTa00,def_int_long,35,,,,,
player,201410260cle,cle,GipsTa00,pass_defended,1,,,,,
player,201410260cle,cle,GipsTa00,sacks,0.0,,,,,
player,201410260cle,cle,GipsTa00,tackles_combined,2,,,,,
player,201410260cle,cle,GipsTa00,tackles_solo,2,,,,,
player,201410260cle,cle,GipsTa00,tackles_assists,0,,,,,
player,201410260cle,cle,GipsTa00,tackles_loss,1,,,,,
player,201410260cle,cle,GipsTa00,qb_hits,0,,,,,
player,201410260cle,cle,GipsTa00,fumbles_rec,0,,,,,
player,201410260cle,cle,GipsTa00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,GipsTa00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,GipsTa00,fumbles_forced,0,,,,,
player,201410260cle,cle,KrugPa99,def_int,0,,,,,
player,201410260cle,cle,KrugPa99,def_int_yds,0,,,,,
player,201410260cle,cle,KrugPa99,def_int_td,0,,,,,
player,201410260cle,cle,KrugPa99,def_int_long,0,,,,,
player,201410260cle,cle,KrugPa99,pass_defended,1,,,,,
player,201410260cle,cle,KrugPa99,sacks,3.0,,,,,
player,201410260cle,cle,KrugPa99,tackles_combined,5,,,,,
player,201410260cle,cle,KrugPa99,tackles_solo,4,,,,,
player,201410260cle,cle,KrugPa99,tackles_assists,1,,,,,
player,201410260cle,cle,KrugPa99,tackles_loss,3,,,,,
player,201410260cle,cle,KrugPa99,qb_hits,3,,,,,
player,201410260cle,cle,KrugPa99,fumbles_rec,0,,,,,
player,201410260cle,cle,KrugPa99,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,KrugPa99,fumbles_rec_td,0,,,,,
player,201410260cle,cle,KrugPa99,fumbles_forced,1,,,,,
player,201410260cle,cle,HadeJo99,def_int,0,,,,,
player,201410260cle,cle,HadeJo99,def_int_yds,0,,,,,
player,201410260cle,cle,HadeJo99,def_int_td,0,,,,,
player,201410260cle,cle,HadeJo99,def_int_long,0,,,,,
player,201410260cle,cle,HadeJo99,pass_defended,2,,,,,
player,201410260cle,cle,HadeJo99,sacks,0.0,,,,,
player,201410260cle,cle,HadeJo99,tackles_combined,9,,,,,
player,201410260cle,cle,HadeJo99,tackles_solo,8,,,,,
player,201410260cle,cle,HadeJo99,tackles_assists,1,,,,,
player,201410260cle,cle,HadeJo99,tackles_loss,1,,,,,
player,201410260cle,cle,HadeJo99,qb_hits,0,,,,,
player,201410260cle,cle,HadeJo99,fumbles_rec,1,,,,,
player,201410260cle,cle,HadeJo99,fumbles_rec_yds,34,,,,,
player,201410260cle,cle,HadeJo99,fumbles_rec_td,0,,,,,
player,201410260cle,cle,HadeJo99,fumbles_forced,0,,,,,
player,201410260cle,cle,DansKa20,def_int,0,,,,,
player,201410260cle,cle,DansKa20,def_int_yds,0,,,,,
player,201410260cle,cle,DansKa20,def_int_td,0,,,,,
player,201410260cle,cle,DansKa20,def_int_long,0,,,,,
player,201410260cle,cle,DansKa20,pass_defended,0,,,,,
player,201410260cle,cle,DansKa20,sacks,0.0,,,,,
player,201410260cle,cle,DansKa20,tackles_combined,8,,,,,
player,201410260cle,cle,DansKa20,tackles_solo,2,,,,,
player,201410260cle,cle,DansKa20,tackles_assists,6,,,,,
player,201410260cle,cle,DansKa20,tackles_loss,0,,,,,
player,201410260cle,cle,DansKa20,qb_hits,0,,,,,
player,201410260cle,cle,DansKa20,fumbles_rec,0,,,,,
player,201410260cle,cle,DansKa20,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,DansKa20,fumbles_rec_td,0,,,,,
player,201410260cle,cle,DansKa20,fumbles_forced,0,,,,,
player,201410260cle,cle,WhitDo20,def_int,0,,,,,
player,201410260cle,cle,WhitDo20,def_int_yds,0,,,,,
player,201410260cle,cle,WhitDo20,def_int_td,0,,,,,
player,201410260cle,cle,WhitDo20,def_int_long,0,,,,,
player,201410260cle,cle,WhitDo20,pass_defended,0,,,,,
player,201410260cle,cle,WhitDo20,sacks,0.0,,,,,
player,201410260cle,cle,WhitDo20,tackles_combined,8,,,,,
player,201410260cle,cle,WhitDo20,tackles_solo,6,,,,,
player,201410260cle,cle,WhitDo20,tackles_assists,2,,,,,
player,201410260cle,cle,WhitDo20,tackles_loss,0,,,,,
player,201410260cle,cle,WhitDo20,qb_hits,0,,,,,
player,201410260cle,cle,WhitDo20,fumbles_rec,0,,,,,
player,201410260cle,cle,WhitDo20,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,WhitDo20,fumbles_rec_td,0,,,,,
player,201410260cle,cle,WhitDo20,fumbles_forced,1,,,,,
player,201410260cle,cle,SkriBu00,def_int,0,,,,,
player,201410260cle,cle,SkriBu00,def_int_yds,0,,,,,
player,201410260cle,cle,SkriBu00,def_int_td,0,,,,,
player,201410260cle,cle,SkriBu00,def_int_long,0,,,,,
player,201410260cle,cle,SkriBu00,pass_defended,1,,,,,
player,201410260cle,cle,SkriBu00,sacks,0.0,,,,,
player,201410260cle,cle,SkriBu00,tackles_combined,6,,,,,
player,201410260cle,cle,SkriBu00,tackles_solo,5,,,,,
player,201410260cle,cle,SkriBu00,tackles_assists,1,,,,,
player,201410260cle,cle,SkriBu00,tackles_loss,0,,,,,
player,201410260cle,cle,SkriBu00,qb_hits,0,,,,,
player,201410260cle,cle,SkriBu00,fumbles_rec,0,,,,,
player,201410260cle,cle,SkriBu00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,SkriBu00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,SkriBu00,fumbles_forced,0,,,,,
player,201410260cle,cle,RobeCr00,def_int,0,,,,,
player,201410260cle,cle,RobeCr00,def_int_yds,0,,,,,
player,201410260cle,cle,RobeCr00,def_int_td,0,,,,,
player,201410260cle,cle,RobeCr00,def_int_long,0,,,,,
player,201410260cle,cle,RobeCr00,pass_defended,1,,,,,
player,201410260cle,cle,RobeCr00,sacks,0.0,,,,,
player,201410260cle,cle,RobeCr00,tackles_combined,5,,,,,
player,201410260cle,cle,RobeCr00,tackles_solo,3,,,,,
player,201410260cle,cle,RobeCr00,tackles_assists,2,,,,,
player,201410260cle,cle,RobeCr00,tackles_loss,0,,,,,
player,201410260cle,cle,RobeCr00,qb_hits,0,,,,,
player,201410260cle,cle,RobeCr00,fumbles_rec,0,,,,,
player,201410260cle,cle,RobeCr00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,RobeCr00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,RobeCr00,fumbles_forced,0,,,,,
player,201410260cle,cle,HughJo00,def_int,0,,,,,
player,201410260cle,cle,HughJo00,def_int_yds,0,,,,,
player,201410260cle,cle,HughJo00,def_int_td,0,,,,,
player,201410260cle,cle,HughJo00,def_int_long,0,,,,,
player,201410260cle,cle,HughJo00,pass_defended,0,,,,,
player,201410260cle,cle,HughJo00,sacks,0.0,,,,,
player,201410260cle,cle,HughJo00,tackles_combined,4,,,,,
player,201410260cle,cle,HughJo00,tackles_solo,3,,,,,
player,201410260cle,cle,HughJo00,tackles_assists,1,,,,,
player,201410260cle,cle,HughJo00,tackles_loss,0,,,,,
player,201410260cle,cle,HughJo00,qb_hits,0,,,,,
player,201410260cle,cle,HughJo00,fumbles_rec,0,,,,,
player,201410260cle,cle,HughJo00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,HughJo00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,HughJo00,fumbles_forced,0,,,,,
player,201410260cle,cle,KirkCh00,def_int,0,,,,,
player,201410260cle,cle,KirkCh00,def_int_yds,0,,,,,
player,201410260cle,cle,KirkCh00,def_int_td,0,,,,,
player,201410260cle,cle,KirkCh00,def_int_long,0,,,,,
player,201410260cle,cle,KirkCh00,pass_defended,0,,,,,
player,201410260cle,cle,KirkCh00,sacks,0.0,,,,,
player,201410260cle,cle,KirkCh00,tackles_combined,4,,,,,
player,201410260cle,cle,KirkCh00,tackles_solo,3,,,,,
player,201410260cle,cle,KirkCh00,tackles_assists,1,,,,,
player,201410260cle,cle,KirkCh00,tackles_loss,0,,,,,
player,201410260cle,cle,KirkCh00,qb_hits,0,,,,,
player,201410260cle,cle,KirkCh00,fumbles_rec,0,,,,,
player,201410260cle,cle,KirkCh00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,KirkCh00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,KirkCh00,fumbles_forced,0,,,,,
player,201410260cle,cle,KitcIs00,def_int,0,,,,,
player,201410260cle,cle,KitcIs00,def_int_yds,0,,,,,
player,201410260cle,cle,KitcIs00,def_int_td,0,,,,,
player,201410260cle,cle,KitcIs00,def_int_long,0,,,,,
player,201410260cle,cle,KitcIs00,pass_defended,0,,,,,
player,201410260cle,cle,KitcIs00,sacks,0.0,,,,,
player,201410260cle,cle,KitcIs00,tackles_combined,4,,,,,
player,201410260cle,cle,KitcIs00,tackles_solo,1,,,,,
player,201410260cle,cle,KitcIs00,tackles_assists,3,,,,,
player,201410260cle,cle,KitcIs00,tackles_loss,0,,,,,
player,201410260cle,cle,KitcIs00,qb_hits,0,,,,,
player,201410260cle,cle,KitcIs00,fumbles_rec,0,,,,,
player,201410260cle,cle,KitcIs00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,KitcIs00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,KitcIs00,fumbles_forced,0,,,,,
player,201410260cle,cle,SheaJa00,def_int,0,,,,,
player,201410260cle,cle,SheaJa00,def_int_yds,0,,,,,
player,201410260cle,cle,SheaJa00,def_int_td,0,,,,,
player,201410260cle,cle,SheaJa00,def_int_long,0,,,,,
player,201410260cle,cle,SheaJa00,pass_defended,0,,,,,
player,201410260cle,cle,SheaJa00,sacks,0.0,,,,,
player,201410260cle,cle,SheaJa00,tackles_combined,4,,,,,
player,201410260cle,cle,SheaJa00,tackles_solo,2,,,,,
player,201410260cle,cle,SheaJa00,tackles_assists,2,,,,,
player,201410260cle,cle,SheaJa00,tackles_loss,0,,,,,
player,201410260cle,cle,SheaJa00,qb_hits,0,,,,,
player,201410260cle,cle,SheaJa00,fumbles_rec,0,,,,,
player,201410260cle,cle,SheaJa00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,SheaJa00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,SheaJa00,fumbles_forced,0,,,,,
player,201410260cle,cle,BryaDe00,def_int,0,,,,,
player,201410260cle,cle,BryaDe00,def_int_yds,0,,,,,
player,201410260cle,cle,BryaDe00,def_int_td,0,,,,,
player,201410260cle,cle,BryaDe00,def_int_long,0,,,,,
player,201410260cle,cle,BryaDe00,pass_defended,0,,,,,
player,201410260cle,cle,BryaDe00,sacks,0.0,,,,,
player,201410260cle,cle,BryaDe00,tackles_combined,3,,,,,
player,201410260cle,cle,BryaDe00,tackles_solo,2,,,,,
player,201410260cle,cle,BryaDe00,tackles_assists,1,,,,,
player,201410260cle,cle,BryaDe00,tackles_loss,1,,,,,
player,201410260cle,cle,BryaDe00,qb_hits,0,,,,,
player,201410260cle,cle,BryaDe00,fumbles_rec,0,,,,,
player,201410260cle,cle,BryaDe00,fumbles_rec_yds,0,,,,,
player,201410260cle,cle,BryaDe00,fumbles_rec_td,0,,,,,
player,201410260cle,cle,BryaDe00,fumbles_forced,0,,,,,
player,201410260cle,cle,GilbJu00,def_int,0,,,,,
player,201410260cle,cle,GilbJu00,def_int_yds,0,,,,,
player,201410260cle,cle,GilbJu00,def_int_td,0,,,,,
player,201410260cle,cle,GilbJu00,def_int_long,0,,,,,
player,201410260cle,cle,GilbJu00,pass_defended,2,,,,,
player,201410260cle,cle,GilbJu00,sacks,0.0,,,,,
