game,2014,17,20141228,201412280tam,nor,"New Orleans Saints",23,tam,"Tampa Bay Buccaneers",20
player,201412280tam,nor,WatsBe00,pass_att,0,,,,,
player,201412280tam,nor,WatsBe00,pass_yds,0,,,,,
player,201412280tam,nor,WatsBe00,pass_td,0,,,,,
player,201412280tam,nor,WatsBe00,pass_int,0,,,,,
player,201412280tam,nor,WatsBe00,pass_sacked,0,,,,,
player,201412280tam,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201412280tam,nor,WatsBe00,pass_long,0,,,,,
player,201412280tam,nor,WatsBe00,pass_rating,,,,,,
player,201412280tam,nor,WatsBe00,rush_att,0,,,,,
player,201412280tam,nor,WatsBe00,rush_yds,0,,,,,
player,201412280tam,nor,WatsBe00,rush_td,0,,,,,
player,201412280tam,nor,WatsBe00,rush_long,0,,,,,
player,201412280tam,nor,WatsBe00,targets,2,,,,,
player,201412280tam,nor,WatsBe00,rec,2,,,,,
player,201412280tam,nor,WatsBe00,rec_yds,18,,,,,
player,201412280tam,nor,WatsBe00,rec_td,0,,,,,
player,201412280tam,nor,WatsBe00,rec_long,12,,,,,
player,201412280tam,nor,WatsBe00,fumbles,0,,,,,
player,201412280tam,nor,WatsBe00,fumbles_lost,0,,,,,
player,201412280tam,nor,MeacRo00,pass_cmp,0,,,,,
player,201412280tam,nor,MeacRo00,pass_att,0,,,,,
player,201412280tam,nor,MeacRo00,pass_yds,0,,,,,
player,201412280tam,nor,MeacRo00,pass_td,0,,,,,
player,201412280tam,nor,MeacRo00,pass_int,0,,,,,
player,201412280tam,nor,MeacRo00,pass_sacked,0,,,,,
player,201412280tam,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201412280tam,nor,MeacRo00,pass_long,0,,,,,
player,201412280tam,nor,MeacRo00,pass_rating,,,,,,
player,201412280tam,nor,MeacRo00,rush_att,0,,,,,
player,201412280tam,nor,MeacRo00,rush_yds,0,,,,,
player,201412280tam,nor,MeacRo00,rush_td,0,,,,,
player,201412280tam,nor,MeacRo00,rush_long,0,,,,,
player,201412280tam,nor,MeacRo00,targets,1,,,,,
player,201412280tam,nor,MeacRo00,rec,1,,,,,
player,201412280tam,nor,MeacRo00,rec_yds,16,,,,,
player,201412280tam,nor,MeacRo00,rec_td,0,,,,,
player,201412280tam,nor,MeacRo00,rec_long,16,,,,,
player,201412280tam,nor,MeacRo00,fumbles,0,,,,,
player,201412280tam,nor,MeacRo00,fumbles_lost,0,,,,,
player,201412280tam,nor,CadeTr00,pass_cmp,0,,,,,
player,201412280tam,nor,CadeTr00,pass_att,0,,,,,
player,201412280tam,nor,CadeTr00,pass_yds,0,,,,,
player,201412280tam,nor,CadeTr00,pass_td,0,,,,,
player,201412280tam,nor,CadeTr00,pass_int,0,,,,,
player,201412280tam,nor,CadeTr00,pass_sacked,0,,,,,
player,201412280tam,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201412280tam,nor,CadeTr00,pass_long,0,,,,,
player,201412280tam,nor,CadeTr00,pass_rating,,,,,,
player,201412280tam,nor,CadeTr00,rush_att,0,,,,,
player,201412280tam,nor,CadeTr00,rush_yds,0,,,,,
player,201412280tam,nor,CadeTr00,rush_td,0,,,,,
player,201412280tam,nor,CadeTr00,rush_long,0,,,,,
player,201412280tam,nor,CadeTr00,targets,4,,,,,
player,201412280tam,nor,CadeTr00,rec,2,,,,,
player,201412280tam,nor,CadeTr00,rec_yds,9,,,,,
player,201412280tam,nor,CadeTr00,rec_td,0,,,,,
player,201412280tam,nor,CadeTr00,rec_long,5,,,,,
player,201412280tam,nor,CadeTr00,fumbles,0,,,,,
player,201412280tam,nor,CadeTr00,fumbles_lost,0,,,,,
player,201412280tam,tam,McCoJo01,pass_cmp,14,,,,,
player,201412280tam,tam,McCoJo01,pass_att,23,,,,,
player,201412280tam,tam,McCoJo01,pass_yds,115,,,,,
player,201412280tam,tam,McCoJo01,pass_td,1,,,,,
player,201412280tam,tam,McCoJo01,pass_int,1,,,,,
player,201412280tam,tam,McCoJo01,pass_sacked,3,,,,,
player,201412280tam,tam,McCoJo01,pass_sacked_yds,18,,,,,
player,201412280tam,tam,McCoJo01,pass_long,18,,,,,
player,201412280tam,tam,McCoJo01,pass_rating,70.0,,,,,
player,201412280tam,tam,McCoJo01,rush_att,2,,,,,
player,201412280tam,tam,McCoJo01,rush_yds,6,,,,,
player,201412280tam,tam,McCoJo01,rush_td,0,,,,,
player,201412280tam,tam,McCoJo01,rush_long,4,,,,,
player,201412280tam,tam,McCoJo01,targets,0,,,,,
player,201412280tam,tam,McCoJo01,rec,0,,,,,
player,201412280tam,tam,McCoJo01,rec_yds,0,,,,,
player,201412280tam,tam,McCoJo01,rec_td,0,,,,,
player,201412280tam,tam,McCoJo01,rec_long,0,,,,,
player,201412280tam,tam,McCoJo01,fumbles,0,,,,,
player,201412280tam,tam,McCoJo01,fumbles_lost,0,,,,,
player,201412280tam,tam,MartDo00,pass_cmp,0,,,,,
player,201412280tam,tam,MartDo00,pass_att,0,,,,,
player,201412280tam,tam,MartDo00,pass_yds,0,,,,,
player,201412280tam,tam,MartDo00,pass_td,0,,,,,
player,201412280tam,tam,MartDo00,pass_int,0,,,,,
player,201412280tam,tam,MartDo00,pass_sacked,0,,,,,
player,201412280tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,MartDo00,pass_long,0,,,,,
player,201412280tam,tam,MartDo00,pass_rating,,,,,,
player,201412280tam,tam,MartDo00,rush_att,19,,,,,
player,201412280tam,tam,MartDo00,rush_yds,108,,,,,
player,201412280tam,tam,MartDo00,rush_td,0,,,,,
player,201412280tam,tam,MartDo00,rush_long,45,,,,,
player,201412280tam,tam,MartDo00,targets,0,,,,,
player,201412280tam,tam,MartDo00,rec,0,,,,,
player,201412280tam,tam,MartDo00,rec_yds,0,,,,,
player,201412280tam,tam,MartDo00,rec_td,0,,,,,
player,201412280tam,tam,MartDo00,rec_long,0,,,,,
player,201412280tam,tam,MartDo00,fumbles,0,,,,,
player,201412280tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201412280tam,tam,SimsCh00,pass_cmp,0,,,,,
player,201412280tam,tam,SimsCh00,pass_att,0,,,,,
player,201412280tam,tam,SimsCh00,pass_yds,0,,,,,
player,201412280tam,tam,SimsCh00,pass_td,0,,,,,
player,201412280tam,tam,SimsCh00,pass_int,0,,,,,
player,201412280tam,tam,SimsCh00,pass_sacked,0,,,,,
player,201412280tam,tam,SimsCh00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,SimsCh00,pass_long,0,,,,,
player,201412280tam,tam,SimsCh00,pass_rating,,,,,,
player,201412280tam,tam,SimsCh00,rush_att,18,,,,,
player,201412280tam,tam,SimsCh00,rush_yds,69,,,,,
player,201412280tam,tam,SimsCh00,rush_td,1,,,,,
player,201412280tam,tam,SimsCh00,rush_long,20,,,,,
player,201412280tam,tam,SimsCh00,targets,2,,,,,
player,201412280tam,tam,SimsCh00,rec,1,,,,,
player,201412280tam,tam,SimsCh00,rec_yds,6,,,,,
player,201412280tam,tam,SimsCh00,rec_td,0,,,,,
player,201412280tam,tam,SimsCh00,rec_long,6,,,,,
player,201412280tam,tam,SimsCh00,fumbles,0,,,,,
player,201412280tam,tam,SimsCh00,fumbles_lost,0,,,,,
player,201412280tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201412280tam,tam,EvanMi00,pass_att,0,,,,,
player,201412280tam,tam,EvanMi00,pass_yds,0,,,,,
player,201412280tam,tam,EvanMi00,pass_td,0,,,,,
player,201412280tam,tam,EvanMi00,pass_int,0,,,,,
player,201412280tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201412280tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,EvanMi00,pass_long,0,,,,,
player,201412280tam,tam,EvanMi00,pass_rating,,,,,,
player,201412280tam,tam,EvanMi00,rush_att,0,,,,,
player,201412280tam,tam,EvanMi00,rush_yds,0,,,,,
player,201412280tam,tam,EvanMi00,rush_td,0,,,,,
player,201412280tam,tam,EvanMi00,rush_long,0,,,,,
player,201412280tam,tam,EvanMi00,targets,6,,,,,
player,201412280tam,tam,EvanMi00,rec,5,,,,,
player,201412280tam,tam,EvanMi00,rec_yds,54,,,,,
player,201412280tam,tam,EvanMi00,rec_td,1,,,,,
player,201412280tam,tam,EvanMi00,rec_long,18,,,,,
player,201412280tam,tam,EvanMi00,fumbles,0,,,,,
player,201412280tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201412280tam,tam,MyerBr00,pass_cmp,0,,,,,
player,201412280tam,tam,MyerBr00,pass_att,0,,,,,
player,201412280tam,tam,MyerBr00,pass_yds,0,,,,,
player,201412280tam,tam,MyerBr00,pass_td,0,,,,,
player,201412280tam,tam,MyerBr00,pass_int,0,,,,,
player,201412280tam,tam,MyerBr00,pass_sacked,0,,,,,
player,201412280tam,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,MyerBr00,pass_long,0,,,,,
player,201412280tam,tam,MyerBr00,pass_rating,,,,,,
player,201412280tam,tam,MyerBr00,rush_att,0,,,,,
player,201412280tam,tam,MyerBr00,rush_yds,0,,,,,
player,201412280tam,tam,MyerBr00,rush_td,0,,,,,
player,201412280tam,tam,MyerBr00,rush_long,0,,,,,
player,201412280tam,tam,MyerBr00,targets,6,,,,,
player,201412280tam,tam,MyerBr00,rec,4,,,,,
player,201412280tam,tam,MyerBr00,rec_yds,21,,,,,
player,201412280tam,tam,MyerBr00,rec_td,0,,,,,
player,201412280tam,tam,MyerBr00,rec_long,9,,,,,
player,201412280tam,tam,MyerBr00,fumbles,0,,,,,
player,201412280tam,tam,MyerBr00,fumbles_lost,0,,,,,
player,201412280tam,tam,KingTa00,pass_cmp,0,,,,,
player,201412280tam,tam,KingTa00,pass_att,0,,,,,
player,201412280tam,tam,KingTa00,pass_yds,0,,,,,
player,201412280tam,tam,KingTa00,pass_td,0,,,,,
player,201412280tam,tam,KingTa00,pass_int,0,,,,,
player,201412280tam,tam,KingTa00,pass_sacked,0,,,,,
player,201412280tam,tam,KingTa00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,KingTa00,pass_long,0,,,,,
player,201412280tam,tam,KingTa00,pass_rating,,,,,,
player,201412280tam,tam,KingTa00,rush_att,0,,,,,
player,201412280tam,tam,KingTa00,rush_yds,0,,,,,
player,201412280tam,tam,KingTa00,rush_td,0,,,,,
player,201412280tam,tam,KingTa00,rush_long,0,,,,,
player,201412280tam,tam,KingTa00,targets,3,,,,,
player,201412280tam,tam,KingTa00,rec,2,,,,,
player,201412280tam,tam,KingTa00,rec_yds,13,,,,,
player,201412280tam,tam,KingTa00,rec_td,0,,,,,
player,201412280tam,tam,KingTa00,rec_long,7,,,,,
player,201412280tam,tam,KingTa00,fumbles,0,,,,,
player,201412280tam,tam,KingTa00,fumbles_lost,0,,,,,
player,201412280tam,tam,JackVi00,pass_cmp,0,,,,,
player,201412280tam,tam,JackVi00,pass_att,0,,,,,
player,201412280tam,tam,JackVi00,pass_yds,0,,,,,
player,201412280tam,tam,JackVi00,pass_td,0,,,,,
player,201412280tam,tam,JackVi00,pass_int,0,,,,,
player,201412280tam,tam,JackVi00,pass_sacked,0,,,,,
player,201412280tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,JackVi00,pass_long,0,,,,,
player,201412280tam,tam,JackVi00,pass_rating,,,,,,
player,201412280tam,tam,JackVi00,rush_att,0,,,,,
player,201412280tam,tam,JackVi00,rush_yds,0,,,,,
player,201412280tam,tam,JackVi00,rush_td,0,,,,,
player,201412280tam,tam,JackVi00,rush_long,0,,,,,
player,201412280tam,tam,JackVi00,targets,2,,,,,
player,201412280tam,tam,JackVi00,rec,1,,,,,
player,201412280tam,tam,JackVi00,rec_yds,11,,,,,
player,201412280tam,tam,JackVi00,rec_td,0,,,,,
player,201412280tam,tam,JackVi00,rec_long,11,,,,,
player,201412280tam,tam,JackVi00,fumbles,0,,,,,
player,201412280tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201412280tam,tam,ShepRu00,pass_cmp,0,,,,,
player,201412280tam,tam,ShepRu00,pass_att,0,,,,,
player,201412280tam,tam,ShepRu00,pass_yds,0,,,,,
player,201412280tam,tam,ShepRu00,pass_td,0,,,,,
player,201412280tam,tam,ShepRu00,pass_int,0,,,,,
player,201412280tam,tam,ShepRu00,pass_sacked,0,,,,,
player,201412280tam,tam,ShepRu00,pass_sacked_yds,0,,,,,
player,201412280tam,tam,ShepRu00,pass_long,0,,,,,
player,201412280tam,tam,ShepRu00,pass_rating,,,,,,
player,201412280tam,tam,ShepRu00,rush_att,0,,,,,
player,201412280tam,tam,ShepRu00,rush_yds,0,,,,,
player,201412280tam,tam,ShepRu00,rush_td,0,,,,,
player,201412280tam,tam,ShepRu00,rush_long,0,,,,,
player,201412280tam,tam,ShepRu00,targets,2,,,,,
player,201412280tam,tam,ShepRu00,rec,1,,,,,
player,201412280tam,tam,ShepRu00,rec_yds,10,,,,,
player,201412280tam,tam,ShepRu00,rec_td,0,,,,,
player,201412280tam,tam,ShepRu00,rec_long,10,,,,,
player,201412280tam,tam,ShepRu00,fumbles,0,,,,,
player,201412280tam,tam,ShepRu00,fumbles_lost,0,,,,,
player,201412280tam,nor,LewiKe96,def_int,1,,,,,
player,201412280tam,nor,LewiKe96,def_int_yds,2,,,,,
player,201412280tam,nor,LewiKe96,def_int_td,0,,,,,
player,201412280tam,nor,LewiKe96,def_int_long,2,,,,,
player,201412280tam,nor,LewiKe96,pass_defended,1,,,,,
player,201412280tam,nor,LewiKe96,sacks,0.0,,,,,
player,201412280tam,nor,LewiKe96,tackles_combined,2,,,,,
player,201412280tam,nor,LewiKe96,tackles_solo,2,,,,,
player,201412280tam,nor,LewiKe96,tackles_assists,0,,,,,
player,201412280tam,nor,LewiKe96,tackles_loss,0,,,,,
player,201412280tam,nor,LewiKe96,qb_hits,0,,,,,
player,201412280tam,nor,LewiKe96,fumbles_rec,0,,,,,
player,201412280tam,nor,LewiKe96,fumbles_rec_yds,0,,,,,
player,201412280tam,nor,LewiKe96,fumbles_rec_td,0,,,,,
player,201412280tam,nor,LewiKe96,fumbles_forced,0,,,,,
player,201412280tam,nor,JordCa00,def_int,0,,,,,
player,201412280tam,nor,JordCa00,def_int_yds,0,,,,,
player,201412280tam,nor,JordCa00,def_int_td,0,,,,,
player,201412280tam,nor,JordCa00,def_int_long,0,,,,,
player,201412280tam,nor,JordCa00,pass_defended,0,,,,,
player,201412280tam,nor,JordCa00,sacks,1.5,,,,,
player,201412280tam,nor,JordCa00,tackles_combined,6,,,,,
player,201412280tam,nor,JordCa00,tackles_solo,4,,,,,
player,201412280tam,nor,JordCa00,tackles_assists,2,,,,,
player,201412280tam,nor,JordCa00,tackles_loss,1,,,,,
player,201412280tam,nor,JordCa00,qb_hits,2,,,,,
player,201412280tam,nor,JordCa00,fumbles_rec,0,,,,,
player,201412280tam,nor,JordCa00,fumbles_rec_yds,0,,,,,
player,201412280tam,nor,JordCa00,fumbles_rec_td,0,,,,,
player,201412280tam,nor,JordCa00,fumbles_forced,0,,,,,
player,201412280tam,nor,GaleJu00,def_int,0,,,,,
player,201412280tam,nor,GaleJu00,def_int_yds,0,,,,,
player,201412280tam,nor,GaleJu00,def_int_td,0,,,,,
player,201412280tam,nor,GaleJu00,def_int_long,0,,,,,
player,201412280tam,nor,GaleJu00,pass_defended,0,,,,,
player,201412280tam,nor,GaleJu00,sacks,1.0,,,,,
player,201412280tam,nor,GaleJu00,tackles_combined,3,,,,,
player,201412280tam,nor,GaleJu00,tackles_solo,2,,,,,
player,201412280tam,nor,GaleJu00,tackles_assists,1,,,,,
player,201412280tam,nor,GaleJu00,tackles_loss,1,,,,,
player,201412280tam,nor,GaleJu00,qb_hits,1,,,,,
player,201412280tam,nor,GaleJu00,fumbles_rec,0,,,,,
player,201412280tam,nor,GaleJu00,fumbles_rec_yds,0,,,,,
player,201412280tam,nor,GaleJu00,fumbles_rec_td,0,,,,,
player,201412280tam,nor,GaleJu00,fumbles_forced,0,,,,,
player,201412280tam,nor,WalkTy00,def_int,0,,,,,
player,201412280tam,nor,WalkTy00,def_int_yds,0,,,,,
player,201412280tam,nor,WalkTy00,def_int_td,0,,,,,
player,201412280tam,nor,WalkTy00,def_int_long,0,,,,,
player,201412280tam,nor,WalkTy00,pass_defended,0,,,,,
player,201412280tam,nor,WalkTy00,sacks,0.5,,,,,
player,201412280tam,nor,WalkTy00,tackles_combined,3,,,,,
player,201412280tam,nor,WalkTy00,tackles_solo,2,,,,,
player,201412280tam,nor,WalkTy00,tackles_assists,1,,,,,
player,201412280tam,nor,WalkTy00,tackles_loss,0,,,,,
player,201412280tam,nor,WalkTy00,qb_hits,1,,,,,
player,201412280tam,nor,WalkTy00,fumbles_rec,0,,,,,
player,201412280tam,nor,WalkTy00,fumbles_rec_yds,0,,,,,
player,201412280tam,nor,WalkTy00,fumbles_rec_td,0,,,,,
player,201412280tam,nor,WalkTy00,fumbles_forced,0,,,,,
player,201412280tam,nor,LoftCu99,def_int,0,,,,,
player,201412280tam,nor,LoftCu99,def_int_yds,0,,,,,
player,201412280tam,nor,LoftCu99,def_int_td,0,,,,,
player,201412280tam,nor,LoftCu99,def_int_long,0,,,,,
player,201412280tam,nor,LoftCu99,pass_defended,0,,,,,
player,201412280tam,nor,LoftCu99,sacks,0.0,,,,,
player,201412280tam,nor,LoftCu99,tackles_combined,10,,,,,
player,201412280tam,nor,LoftCu99,tackles_solo,7,,,,,
player,201412280tam,nor,LoftCu99,tackles_assists,3,,,,,
player,201412280tam,nor,LoftCu99,tackles_loss,0,,,,,
