game,2014,14,20141207,201412070oti,nyg,"New York Giants",36,oti,"Tennessee Titans",7
player,201412070oti,nyg,FellDa00,special_teams,14,,,,,
player,201412070oti,nyg,FellDa00,st_pct,45%,,,,,
player,201412070oti,nyg,HynoHe01,pos,FB,,,,,
player,201412070oti,nyg,HynoHe01,offense,24,,,,,
player,201412070oti,nyg,HynoHe01,off_pct,32%,,,,,
player,201412070oti,nyg,HynoHe01,defense,0,,,,,
player,201412070oti,nyg,HynoHe01,def_pct,0%,,,,,
player,201412070oti,nyg,HynoHe01,special_teams,2,,,,,
player,201412070oti,nyg,HynoHe01,st_pct,6%,,,,,
player,201412070oti,nyg,OgleKe00,pos,WR,,,,,
player,201412070oti,nyg,OgleKe00,offense,15,,,,,
player,201412070oti,nyg,OgleKe00,off_pct,20%,,,,,
player,201412070oti,nyg,OgleKe00,defense,0,,,,,
player,201412070oti,nyg,OgleKe00,def_pct,0%,,,,,
player,201412070oti,nyg,OgleKe00,special_teams,0,,,,,
player,201412070oti,nyg,OgleKe00,st_pct,0%,,,,,
player,201412070oti,nyg,JennRa00,pos,RB,,,,,
player,201412070oti,nyg,JennRa00,offense,14,,,,,
player,201412070oti,nyg,JennRa00,off_pct,19%,,,,,
player,201412070oti,nyg,JennRa00,defense,0,,,,,
player,201412070oti,nyg,JennRa00,def_pct,0%,,,,,
player,201412070oti,nyg,JennRa00,special_teams,0,,,,,
player,201412070oti,nyg,JennRa00,st_pct,0%,,,,,
player,201412070oti,nyg,RobiAd00,pos,TE,,,,,
player,201412070oti,nyg,RobiAd00,offense,13,,,,,
player,201412070oti,nyg,RobiAd00,off_pct,18%,,,,,
player,201412070oti,nyg,RobiAd00,defense,0,,,,,
player,201412070oti,nyg,RobiAd00,def_pct,0%,,,,,
player,201412070oti,nyg,RobiAd00,special_teams,16,,,,,
player,201412070oti,nyg,RobiAd00,st_pct,52%,,,,,
player,201412070oti,nyg,DarkOr00,pos,RB,,,,,
player,201412070oti,nyg,DarkOr00,offense,6,,,,,
player,201412070oti,nyg,DarkOr00,off_pct,8%,,,,,
player,201412070oti,nyg,DarkOr00,defense,0,,,,,
player,201412070oti,nyg,DarkOr00,def_pct,0%,,,,,
player,201412070oti,nyg,DarkOr00,special_teams,20,,,,,
player,201412070oti,nyg,DarkOr00,st_pct,65%,,,,,
player,201412070oti,nyg,ReynDa01,pos,C,,,,,
player,201412070oti,nyg,ReynDa01,offense,4,,,,,
player,201412070oti,nyg,ReynDa01,off_pct,5%,,,,,
player,201412070oti,nyg,ReynDa01,defense,0,,,,,
player,201412070oti,nyg,ReynDa01,def_pct,0%,,,,,
player,201412070oti,nyg,ReynDa01,special_teams,10,,,,,
player,201412070oti,nyg,ReynDa01,st_pct,32%,,,,,
player,201412070oti,nyg,WashCo01,pos,WR,,,,,
player,201412070oti,nyg,WashCo01,offense,4,,,,,
player,201412070oti,nyg,WashCo01,off_pct,5%,,,,,
player,201412070oti,nyg,WashCo01,defense,0,,,,,
player,201412070oti,nyg,WashCo01,def_pct,0%,,,,,
player,201412070oti,nyg,WashCo01,special_teams,8,,,,,
player,201412070oti,nyg,WashCo01,st_pct,26%,,,,,
player,201412070oti,nyg,MoslBr00,pos,G,,,,,
player,201412070oti,nyg,MoslBr00,offense,2,,,,,
player,201412070oti,nyg,MoslBr00,off_pct,3%,,,,,
player,201412070oti,nyg,MoslBr00,defense,0,,,,,
player,201412070oti,nyg,MoslBr00,def_pct,0%,,,,,
player,201412070oti,nyg,MoslBr00,special_teams,5,,,,,
player,201412070oti,nyg,MoslBr00,st_pct,16%,,,,,
player,201412070oti,nyg,NassRy00,pos,QB,,,,,
player,201412070oti,nyg,NassRy00,offense,2,,,,,
player,201412070oti,nyg,NassRy00,off_pct,3%,,,,,
player,201412070oti,nyg,NassRy00,defense,0,,,,,
player,201412070oti,nyg,NassRy00,def_pct,0%,,,,,
player,201412070oti,nyg,NassRy00,special_teams,0,,,,,
player,201412070oti,nyg,NassRy00,st_pct,0%,,,,,
player,201412070oti,nyg,BrowSt99,pos,FS,,,,,
player,201412070oti,nyg,BrowSt99,offense,0,,,,,
player,201412070oti,nyg,BrowSt99,off_pct,0%,,,,,
player,201412070oti,nyg,BrowSt99,defense,58,,,,,
player,201412070oti,nyg,BrowSt99,def_pct,100%,,,,,
player,201412070oti,nyg,BrowSt99,special_teams,8,,,,,
player,201412070oti,nyg,BrowSt99,st_pct,26%,,,,,
player,201412070oti,nyg,RodgDo99,pos,CB,,,,,
player,201412070oti,nyg,RodgDo99,offense,0,,,,,
player,201412070oti,nyg,RodgDo99,off_pct,0%,,,,,
player,201412070oti,nyg,RodgDo99,defense,58,,,,,
player,201412070oti,nyg,RodgDo99,def_pct,100%,,,,,
player,201412070oti,nyg,RodgDo99,special_teams,0,,,,,
player,201412070oti,nyg,RodgDo99,st_pct,0%,,,,,
player,201412070oti,nyg,McClJa01,pos,LB,,,,,
player,201412070oti,nyg,McClJa01,offense,0,,,,,
player,201412070oti,nyg,McClJa01,off_pct,0%,,,,,
player,201412070oti,nyg,McClJa01,defense,58,,,,,
player,201412070oti,nyg,McClJa01,def_pct,100%,,,,,
player,201412070oti,nyg,McClJa01,special_teams,0,,,,,
player,201412070oti,nyg,McClJa01,st_pct,0%,,,,,
player,201412070oti,nyg,RollAn20,pos,SS,,,,,
player,201412070oti,nyg,RollAn20,offense,0,,,,,
player,201412070oti,nyg,RollAn20,off_pct,0%,,,,,
player,201412070oti,nyg,RollAn20,defense,58,,,,,
player,201412070oti,nyg,RollAn20,def_pct,100%,,,,,
player,201412070oti,nyg,RollAn20,special_teams,0,,,,,
player,201412070oti,nyg,RollAn20,st_pct,0%,,,,,
player,201412070oti,nyg,BrowCh05,pos,CB,,,,,
player,201412070oti,nyg,BrowCh05,offense,0,,,,,
player,201412070oti,nyg,BrowCh05,off_pct,0%,,,,,
player,201412070oti,nyg,BrowCh05,defense,56,,,,,
player,201412070oti,nyg,BrowCh05,def_pct,97%,,,,,
player,201412070oti,nyg,BrowCh05,special_teams,0,,,,,
player,201412070oti,nyg,BrowCh05,st_pct,0%,,,,,
player,201412070oti,nyg,PierJa99,pos,DE,,,,,
player,201412070oti,nyg,PierJa99,offense,0,,,,,
player,201412070oti,nyg,PierJa99,off_pct,0%,,,,,
player,201412070oti,nyg,PierJa99,defense,51,,,,,
player,201412070oti,nyg,PierJa99,def_pct,88%,,,,,
player,201412070oti,nyg,PierJa99,special_teams,1,,,,,
player,201412070oti,nyg,PierJa99,st_pct,3%,,,,,
player,201412070oti,nyg,HarrMa02,pos,CB,,,,,
player,201412070oti,nyg,HarrMa02,offense,0,,,,,
player,201412070oti,nyg,HarrMa02,off_pct,0%,,,,,
player,201412070oti,nyg,HarrMa02,defense,50,,,,,
player,201412070oti,nyg,HarrMa02,def_pct,86%,,,,,
player,201412070oti,nyg,HarrMa02,special_teams,9,,,,,
player,201412070oti,nyg,HarrMa02,st_pct,29%,,,,,
player,201412070oti,nyg,MoorDa01,pos,DE,,,,,
player,201412070oti,nyg,MoorDa01,offense,0,,,,,
player,201412070oti,nyg,MoorDa01,off_pct,0%,,,,,
player,201412070oti,nyg,MoorDa01,defense,45,,,,,
player,201412070oti,nyg,MoorDa01,def_pct,78%,,,,,
player,201412070oti,nyg,MoorDa01,special_teams,4,,,,,
player,201412070oti,nyg,MoorDa01,st_pct,13%,,,,,
player,201412070oti,nyg,WynnKe00,pos,DE,,,,,
player,201412070oti,nyg,WynnKe00,offense,0,,,,,
player,201412070oti,nyg,WynnKe00,off_pct,0%,,,,,
player,201412070oti,nyg,WynnKe00,defense,35,,,,,
player,201412070oti,nyg,WynnKe00,def_pct,60%,,,,,
player,201412070oti,nyg,WynnKe00,special_teams,12,,,,,
player,201412070oti,nyg,WynnKe00,st_pct,39%,,,,,
player,201412070oti,nyg,KennDe00,pos,LB,,,,,
player,201412070oti,nyg,KennDe00,offense,0,,,,,
player,201412070oti,nyg,KennDe00,off_pct,0%,,,,,
player,201412070oti,nyg,KennDe00,defense,32,,,,,
player,201412070oti,nyg,KennDe00,def_pct,55%,,,,,
player,201412070oti,nyg,KennDe00,special_teams,8,,,,,
player,201412070oti,nyg,KennDe00,st_pct,26%,,,,,
player,201412070oti,nyg,HankJo00,pos,DT,,,,,
player,201412070oti,nyg,HankJo00,offense,0,,,,,
player,201412070oti,nyg,HankJo00,off_pct,0%,,,,,
player,201412070oti,nyg,HankJo00,defense,27,,,,,
player,201412070oti,nyg,HankJo00,def_pct,47%,,,,,
player,201412070oti,nyg,HankJo00,special_teams,9,,,,,
player,201412070oti,nyg,HankJo00,st_pct,29%,,,,,
player,201412070oti,nyg,DempQu99,pos,FS,,,,,
player,201412070oti,nyg,DempQu99,offense,0,,,,,
player,201412070oti,nyg,DempQu99,off_pct,0%,,,,,
player,201412070oti,nyg,DempQu99,defense,26,,,,,
player,201412070oti,nyg,DempQu99,def_pct,45%,,,,,
player,201412070oti,nyg,DempQu99,special_teams,16,,,,,
player,201412070oti,nyg,DempQu99,st_pct,52%,,,,,
player,201412070oti,nyg,BromJa00,pos,DT,,,,,
player,201412070oti,nyg,BromJa00,offense,0,,,,,
player,201412070oti,nyg,BromJa00,off_pct,0%,,,,,
player,201412070oti,nyg,BromJa00,defense,23,,,,,
player,201412070oti,nyg,BromJa00,def_pct,40%,,,,,
player,201412070oti,nyg,BromJa00,special_teams,0,,,,,
player,201412070oti,nyg,BromJa00,st_pct,0%,,,,,
player,201412070oti,nyg,PattMi20,pos,DT,,,,,
player,201412070oti,nyg,PattMi20,offense,0,,,,,
player,201412070oti,nyg,PattMi20,off_pct,0%,,,,,
player,201412070oti,nyg,PattMi20,defense,19,,,,,
player,201412070oti,nyg,PattMi20,def_pct,33%,,,,,
player,201412070oti,nyg,PattMi20,special_teams,3,,,,,
player,201412070oti,nyg,PattMi20,st_pct,10%,,,,,
player,201412070oti,nyg,KuhnMa00,pos,DT,,,,,
player,201412070oti,nyg,KuhnMa00,offense,0,,,,,
player,201412070oti,nyg,KuhnMa00,off_pct,0%,,,,,
player,201412070oti,nyg,KuhnMa00,defense,16,,,,,
player,201412070oti,nyg,KuhnMa00,def_pct,28%,,,,,
player,201412070oti,nyg,KuhnMa00,special_teams,11,,,,,
player,201412070oti,nyg,KuhnMa00,st_pct,35%,,,,,
player,201412070oti,nyg,JenkCu20,pos,DT,,,,,
player,201412070oti,nyg,JenkCu20,offense,0,,,,,
player,201412070oti,nyg,JenkCu20,off_pct,0%,,,,,
player,201412070oti,nyg,JenkCu20,defense,13,,,,,
player,201412070oti,nyg,JenkCu20,def_pct,22%,,,,,
player,201412070oti,nyg,JenkCu20,special_teams,0,,,,,
player,201412070oti,nyg,JenkCu20,st_pct,0%,,,,,
player,201412070oti,nyg,PaysSp00,pos,LB,,,,,
player,201412070oti,nyg,PaysSp00,offense,0,,,,,
player,201412070oti,nyg,PaysSp00,off_pct,0%,,,,,
player,201412070oti,nyg,PaysSp00,defense,9,,,,,
player,201412070oti,nyg,PaysSp00,def_pct,16%,,,,,
player,201412070oti,nyg,PaysSp00,special_teams,19,,,,,
player,201412070oti,nyg,PaysSp00,st_pct,61%,,,,,
player,201412070oti,nyg,BerhNa00,pos,SS,,,,,
player,201412070oti,nyg,BerhNa00,offense,0,,,,,
player,201412070oti,nyg,BerhNa00,off_pct,0%,,,,,
player,201412070oti,nyg,BerhNa00,defense,3,,,,,
player,201412070oti,nyg,BerhNa00,def_pct,5%,,,,,
player,201412070oti,nyg,BerhNa00,special_teams,23,,,,,
player,201412070oti,nyg,BerhNa00,st_pct,74%,,,,,
player,201412070oti,nyg,FennCh00,pos,CB,,,,,
player,201412070oti,nyg,FennCh00,offense,0,,,,,
player,201412070oti,nyg,FennCh00,off_pct,0%,,,,,
player,201412070oti,nyg,FennCh00,defense,0,,,,,
player,201412070oti,nyg,FennCh00,def_pct,0%,,,,,
player,201412070oti,nyg,FennCh00,special_teams,23,,,,,
player,201412070oti,nyg,FennCh00,st_pct,74%,,,,,
player,201412070oti,nyg,brownjos01,pos,K,,,,,
player,201412070oti,nyg,brownjos01,offense,0,,,,,
player,201412070oti,nyg,brownjos01,off_pct,0%,,,,,
player,201412070oti,nyg,brownjos01,defense,0,,,,,
player,201412070oti,nyg,brownjos01,def_pct,0%,,,,,
player,201412070oti,nyg,brownjos01,special_teams,17,,,,,
player,201412070oti,nyg,brownjos01,st_pct,55%,,,,,
player,201412070oti,nyg,DaviJa05,pos,LB,,,,,
player,201412070oti,nyg,DaviJa05,offense,0,,,,,
player,201412070oti,nyg,DaviJa05,off_pct,0%,,,,,
player,201412070oti,nyg,DaviJa05,defense,0,,,,,
player,201412070oti,nyg,DaviJa05,def_pct,0%,,,,,
player,201412070oti,nyg,DaviJa05,special_teams,17,,,,,
player,201412070oti,nyg,DaviJa05,st_pct,55%,,,,,
player,201412070oti,nyg,HazePa00,pos,LB,,,,,
player,201412070oti,nyg,HazePa00,offense,0,,,,,
player,201412070oti,nyg,HazePa00,off_pct,0%,,,,,
player,201412070oti,nyg,HazePa00,defense,0,,,,,
player,201412070oti,nyg,HazePa00,def_pct,0%,,,,,
player,201412070oti,nyg,HazePa00,special_teams,14,,,,,
player,201412070oti,nyg,HazePa00,st_pct,45%,,,,,
player,201412070oti,nyg,BowmZa20,pos,CB,,,,,
player,201412070oti,nyg,BowmZa20,offense,0,,,,,
player,201412070oti,nyg,BowmZa20,off_pct,0%,,,,,
player,201412070oti,nyg,BowmZa20,defense,0,,,,,
player,201412070oti,nyg,BowmZa20,def_pct,0%,,,,,
player,201412070oti,nyg,BowmZa20,special_teams,12,,,,,
player,201412070oti,nyg,BowmZa20,st_pct,39%,,,,,
player,201412070oti,nyg,WeatSt20,pos,P,,,,,
player,201412070oti,nyg,WeatSt20,offense,0,,,,,
player,201412070oti,nyg,WeatSt20,off_pct,0%,,,,,
player,201412070oti,nyg,WeatSt20,defense,0,,,,,
player,201412070oti,nyg,WeatSt20,def_pct,0%,,,,,
player,201412070oti,nyg,WeatSt20,special_teams,12,,,,,
player,201412070oti,nyg,WeatSt20,st_pct,39%,,,,,
player,201412070oti,nyg,DeOsZa99,pos,LS,,,,,
player,201412070oti,nyg,DeOsZa99,offense,0,,,,,
player,201412070oti,nyg,DeOsZa99,off_pct,0%,,,,,
player,201412070oti,nyg,DeOsZa99,defense,0,,,,,
player,201412070oti,nyg,DeOsZa99,def_pct,0%,,,,,
player,201412070oti,nyg,DeOsZa99,special_teams,12,,,,,
player,201412070oti,nyg,DeOsZa99,st_pct,39%,,,,,
