game,2014,13,20141130,201411300rav,sdg,"San Diego Chargers",34,rav,"Baltimore Ravens",33
player,201411300rav,sdg,AjirSe00,rush_td,0,,,,,
player,201411300rav,sdg,AjirSe00,rush_long,0,,,,,
player,201411300rav,sdg,AjirSe00,targets,1,,,,,
player,201411300rav,sdg,AjirSe00,rec,0,,,,,
player,201411300rav,sdg,AjirSe00,rec_yds,0,,,,,
player,201411300rav,sdg,AjirSe00,rec_td,0,,,,,
player,201411300rav,sdg,AjirSe00,rec_long,0,,,,,
player,201411300rav,sdg,AjirSe00,fumbles,0,,,,,
player,201411300rav,sdg,AjirSe00,fumbles_lost,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_cmp,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_att,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_yds,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_td,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_int,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_sacked,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_sacked_yds,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_long,0,,,,,
player,201411300rav,sdg,BrowDo00,pass_rating,,,,,,
player,201411300rav,sdg,BrowDo00,rush_att,1,,,,,
player,201411300rav,sdg,BrowDo00,rush_yds,-2,,,,,
player,201411300rav,sdg,BrowDo00,rush_td,0,,,,,
player,201411300rav,sdg,BrowDo00,rush_long,-2,,,,,
player,201411300rav,sdg,BrowDo00,targets,1,,,,,
player,201411300rav,sdg,BrowDo00,rec,1,,,,,
player,201411300rav,sdg,BrowDo00,rec_yds,6,,,,,
player,201411300rav,sdg,BrowDo00,rec_td,0,,,,,
player,201411300rav,sdg,BrowDo00,rec_long,6,,,,,
player,201411300rav,sdg,BrowDo00,fumbles,0,,,,,
player,201411300rav,sdg,BrowDo00,fumbles_lost,0,,,,,
player,201411300rav,rav,FlacJo00,pass_cmp,19,,,,,
player,201411300rav,rav,FlacJo00,pass_att,31,,,,,
player,201411300rav,rav,FlacJo00,pass_yds,225,,,,,
player,201411300rav,rav,FlacJo00,pass_td,2,,,,,
player,201411300rav,rav,FlacJo00,pass_int,0,,,,,
player,201411300rav,rav,FlacJo00,pass_sacked,0,,,,,
player,201411300rav,rav,FlacJo00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,FlacJo00,pass_long,31,,,,,
player,201411300rav,rav,FlacJo00,pass_rating,104.9,,,,,
player,201411300rav,rav,FlacJo00,rush_att,2,,,,,
player,201411300rav,rav,FlacJo00,rush_yds,3,,,,,
player,201411300rav,rav,FlacJo00,rush_td,1,,,,,
player,201411300rav,rav,FlacJo00,rush_long,2,,,,,
player,201411300rav,rav,FlacJo00,targets,0,,,,,
player,201411300rav,rav,FlacJo00,rec,0,,,,,
player,201411300rav,rav,FlacJo00,rec_yds,0,,,,,
player,201411300rav,rav,FlacJo00,rec_td,0,,,,,
player,201411300rav,rav,FlacJo00,rec_long,0,,,,,
player,201411300rav,rav,FlacJo00,fumbles,0,,,,,
player,201411300rav,rav,FlacJo00,fumbles_lost,0,,,,,
player,201411300rav,rav,ForsJu00,pass_cmp,0,,,,,
player,201411300rav,rav,ForsJu00,pass_att,0,,,,,
player,201411300rav,rav,ForsJu00,pass_yds,0,,,,,
player,201411300rav,rav,ForsJu00,pass_td,0,,,,,
player,201411300rav,rav,ForsJu00,pass_int,0,,,,,
player,201411300rav,rav,ForsJu00,pass_sacked,0,,,,,
player,201411300rav,rav,ForsJu00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,ForsJu00,pass_long,0,,,,,
player,201411300rav,rav,ForsJu00,pass_rating,,,,,,
player,201411300rav,rav,ForsJu00,rush_att,24,,,,,
player,201411300rav,rav,ForsJu00,rush_yds,106,,,,,
player,201411300rav,rav,ForsJu00,rush_td,0,,,,,
player,201411300rav,rav,ForsJu00,rush_long,23,,,,,
player,201411300rav,rav,ForsJu00,targets,3,,,,,
player,201411300rav,rav,ForsJu00,rec,2,,,,,
player,201411300rav,rav,ForsJu00,rec_yds,17,,,,,
player,201411300rav,rav,ForsJu00,rec_td,0,,,,,
player,201411300rav,rav,ForsJu00,rec_long,15,,,,,
player,201411300rav,rav,ForsJu00,fumbles,0,,,,,
player,201411300rav,rav,ForsJu00,fumbles_lost,0,,,,,
player,201411300rav,rav,PierBe00,pass_cmp,0,,,,,
player,201411300rav,rav,PierBe00,pass_att,0,,,,,
player,201411300rav,rav,PierBe00,pass_yds,0,,,,,
player,201411300rav,rav,PierBe00,pass_td,0,,,,,
player,201411300rav,rav,PierBe00,pass_int,0,,,,,
player,201411300rav,rav,PierBe00,pass_sacked,0,,,,,
player,201411300rav,rav,PierBe00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,PierBe00,pass_long,0,,,,,
player,201411300rav,rav,PierBe00,pass_rating,,,,,,
player,201411300rav,rav,PierBe00,rush_att,6,,,,,
player,201411300rav,rav,PierBe00,rush_yds,16,,,,,
player,201411300rav,rav,PierBe00,rush_td,0,,,,,
player,201411300rav,rav,PierBe00,rush_long,6,,,,,
player,201411300rav,rav,PierBe00,targets,1,,,,,
player,201411300rav,rav,PierBe00,rec,0,,,,,
player,201411300rav,rav,PierBe00,rec_yds,0,,,,,
player,201411300rav,rav,PierBe00,rec_td,0,,,,,
player,201411300rav,rav,PierBe00,rec_long,0,,,,,
player,201411300rav,rav,PierBe00,fumbles,0,,,,,
player,201411300rav,rav,PierBe00,fumbles_lost,0,,,,,
player,201411300rav,rav,SmitTo02,pass_cmp,0,,,,,
player,201411300rav,rav,SmitTo02,pass_att,0,,,,,
player,201411300rav,rav,SmitTo02,pass_yds,0,,,,,
player,201411300rav,rav,SmitTo02,pass_td,0,,,,,
player,201411300rav,rav,SmitTo02,pass_int,0,,,,,
player,201411300rav,rav,SmitTo02,pass_sacked,0,,,,,
player,201411300rav,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201411300rav,rav,SmitTo02,pass_long,0,,,,,
player,201411300rav,rav,SmitTo02,pass_rating,,,,,,
player,201411300rav,rav,SmitTo02,rush_att,0,,,,,
player,201411300rav,rav,SmitTo02,rush_yds,0,,,,,
player,201411300rav,rav,SmitTo02,rush_td,0,,,,,
player,201411300rav,rav,SmitTo02,rush_long,0,,,,,
player,201411300rav,rav,SmitTo02,targets,8,,,,,
player,201411300rav,rav,SmitTo02,rec,6,,,,,
player,201411300rav,rav,SmitTo02,rec_yds,65,,,,,
player,201411300rav,rav,SmitTo02,rec_td,2,,,,,
player,201411300rav,rav,SmitTo02,rec_long,17,,,,,
player,201411300rav,rav,SmitTo02,fumbles,0,,,,,
player,201411300rav,rav,SmitTo02,fumbles_lost,0,,,,,
player,201411300rav,rav,AikeKa00,pass_cmp,0,,,,,
player,201411300rav,rav,AikeKa00,pass_att,0,,,,,
player,201411300rav,rav,AikeKa00,pass_yds,0,,,,,
player,201411300rav,rav,AikeKa00,pass_td,0,,,,,
player,201411300rav,rav,AikeKa00,pass_int,0,,,,,
player,201411300rav,rav,AikeKa00,pass_sacked,0,,,,,
player,201411300rav,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,AikeKa00,pass_long,0,,,,,
player,201411300rav,rav,AikeKa00,pass_rating,,,,,,
player,201411300rav,rav,AikeKa00,rush_att,0,,,,,
player,201411300rav,rav,AikeKa00,rush_yds,0,,,,,
player,201411300rav,rav,AikeKa00,rush_td,0,,,,,
player,201411300rav,rav,AikeKa00,rush_long,0,,,,,
player,201411300rav,rav,AikeKa00,targets,4,,,,,
player,201411300rav,rav,AikeKa00,rec,3,,,,,
player,201411300rav,rav,AikeKa00,rec_yds,51,,,,,
player,201411300rav,rav,AikeKa00,rec_td,0,,,,,
player,201411300rav,rav,AikeKa00,rec_long,24,,,,,
player,201411300rav,rav,AikeKa00,fumbles,0,,,,,
player,201411300rav,rav,AikeKa00,fumbles_lost,0,,,,,
player,201411300rav,rav,JoneJa03,pass_cmp,0,,,,,
player,201411300rav,rav,JoneJa03,pass_att,0,,,,,
player,201411300rav,rav,JoneJa03,pass_yds,0,,,,,
player,201411300rav,rav,JoneJa03,pass_td,0,,,,,
player,201411300rav,rav,JoneJa03,pass_int,0,,,,,
player,201411300rav,rav,JoneJa03,pass_sacked,0,,,,,
player,201411300rav,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201411300rav,rav,JoneJa03,pass_long,0,,,,,
player,201411300rav,rav,JoneJa03,pass_rating,,,,,,
player,201411300rav,rav,JoneJa03,rush_att,0,,,,,
player,201411300rav,rav,JoneJa03,rush_yds,0,,,,,
player,201411300rav,rav,JoneJa03,rush_td,0,,,,,
player,201411300rav,rav,JoneJa03,rush_long,0,,,,,
player,201411300rav,rav,JoneJa03,targets,2,,,,,
player,201411300rav,rav,JoneJa03,rec,2,,,,,
player,201411300rav,rav,JoneJa03,rec_yds,35,,,,,
player,201411300rav,rav,JoneJa03,rec_td,0,,,,,
player,201411300rav,rav,JoneJa03,rec_long,31,,,,,
player,201411300rav,rav,JoneJa03,fumbles,1,,,,,
player,201411300rav,rav,JoneJa03,fumbles_lost,0,,,,,
player,201411300rav,rav,DaniOw00,pass_cmp,0,,,,,
player,201411300rav,rav,DaniOw00,pass_att,0,,,,,
player,201411300rav,rav,DaniOw00,pass_yds,0,,,,,
player,201411300rav,rav,DaniOw00,pass_td,0,,,,,
player,201411300rav,rav,DaniOw00,pass_int,0,,,,,
player,201411300rav,rav,DaniOw00,pass_sacked,0,,,,,
player,201411300rav,rav,DaniOw00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,DaniOw00,pass_long,0,,,,,
player,201411300rav,rav,DaniOw00,pass_rating,,,,,,
player,201411300rav,rav,DaniOw00,rush_att,0,,,,,
player,201411300rav,rav,DaniOw00,rush_yds,0,,,,,
player,201411300rav,rav,DaniOw00,rush_td,0,,,,,
player,201411300rav,rav,DaniOw00,rush_long,0,,,,,
player,201411300rav,rav,DaniOw00,targets,3,,,,,
player,201411300rav,rav,DaniOw00,rec,2,,,,,
player,201411300rav,rav,DaniOw00,rec_yds,30,,,,,
player,201411300rav,rav,DaniOw00,rec_td,0,,,,,
player,201411300rav,rav,DaniOw00,rec_long,21,,,,,
player,201411300rav,rav,DaniOw00,fumbles,0,,,,,
player,201411300rav,rav,DaniOw00,fumbles_lost,0,,,,,
player,201411300rav,rav,BrowMa00,pass_cmp,0,,,,,
player,201411300rav,rav,BrowMa00,pass_att,0,,,,,
player,201411300rav,rav,BrowMa00,pass_yds,0,,,,,
player,201411300rav,rav,BrowMa00,pass_td,0,,,,,
player,201411300rav,rav,BrowMa00,pass_int,0,,,,,
player,201411300rav,rav,BrowMa00,pass_sacked,0,,,,,
player,201411300rav,rav,BrowMa00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,BrowMa00,pass_long,0,,,,,
player,201411300rav,rav,BrowMa00,pass_rating,,,,,,
player,201411300rav,rav,BrowMa00,rush_att,0,,,,,
player,201411300rav,rav,BrowMa00,rush_yds,0,,,,,
player,201411300rav,rav,BrowMa00,rush_td,0,,,,,
player,201411300rav,rav,BrowMa00,rush_long,0,,,,,
player,201411300rav,rav,BrowMa00,targets,3,,,,,
player,201411300rav,rav,BrowMa00,rec,3,,,,,
player,201411300rav,rav,BrowMa00,rec_yds,25,,,,,
player,201411300rav,rav,BrowMa00,rec_td,0,,,,,
player,201411300rav,rav,BrowMa00,rec_long,10,,,,,
player,201411300rav,rav,BrowMa00,fumbles,0,,,,,
player,201411300rav,rav,BrowMa00,fumbles_lost,0,,,,,
player,201411300rav,rav,SmitSt01,pass_cmp,0,,,,,
player,201411300rav,rav,SmitSt01,pass_att,0,,,,,
player,201411300rav,rav,SmitSt01,pass_yds,0,,,,,
player,201411300rav,rav,SmitSt01,pass_td,0,,,,,
player,201411300rav,rav,SmitSt01,pass_int,0,,,,,
player,201411300rav,rav,SmitSt01,pass_sacked,0,,,,,
player,201411300rav,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201411300rav,rav,SmitSt01,pass_long,0,,,,,
player,201411300rav,rav,SmitSt01,pass_rating,,,,,,
player,201411300rav,rav,SmitSt01,rush_att,0,,,,,
player,201411300rav,rav,SmitSt01,rush_yds,0,,,,,
player,201411300rav,rav,SmitSt01,rush_td,0,,,,,
player,201411300rav,rav,SmitSt01,rush_long,0,,,,,
player,201411300rav,rav,SmitSt01,targets,4,,,,,
player,201411300rav,rav,SmitSt01,rec,1,,,,,
player,201411300rav,rav,SmitSt01,rec_yds,2,,,,,
player,201411300rav,rav,SmitSt01,rec_td,0,,,,,
player,201411300rav,rav,SmitSt01,rec_long,2,,,,,
player,201411300rav,rav,SmitSt01,fumbles,0,,,,,
player,201411300rav,rav,SmitSt01,fumbles_lost,0,,,,,
player,201411300rav,rav,JuszKy00,pass_cmp,0,,,,,
player,201411300rav,rav,JuszKy00,pass_att,0,,,,,
player,201411300rav,rav,JuszKy00,pass_yds,0,,,,,
player,201411300rav,rav,JuszKy00,pass_td,0,,,,,
player,201411300rav,rav,JuszKy00,pass_int,0,,,,,
player,201411300rav,rav,JuszKy00,pass_sacked,0,,,,,
player,201411300rav,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,JuszKy00,pass_long,0,,,,,
player,201411300rav,rav,JuszKy00,pass_rating,,,,,,
player,201411300rav,rav,JuszKy00,rush_att,0,,,,,
player,201411300rav,rav,JuszKy00,rush_yds,0,,,,,
player,201411300rav,rav,JuszKy00,rush_td,0,,,,,
player,201411300rav,rav,JuszKy00,rush_long,0,,,,,
player,201411300rav,rav,JuszKy00,targets,2,,,,,
player,201411300rav,rav,JuszKy00,rec,0,,,,,
player,201411300rav,rav,JuszKy00,rec_yds,0,,,,,
player,201411300rav,rav,JuszKy00,rec_td,0,,,,,
player,201411300rav,rav,JuszKy00,rec_long,0,,,,,
player,201411300rav,rav,JuszKy00,fumbles,0,,,,,
player,201411300rav,rav,JuszKy00,fumbles_lost,0,,,,,
player,201411300rav,rav,GillCr00,pass_cmp,0,,,,,
player,201411300rav,rav,GillCr00,pass_att,0,,,,,
player,201411300rav,rav,GillCr00,pass_yds,0,,,,,
player,201411300rav,rav,GillCr00,pass_td,0,,,,,
player,201411300rav,rav,GillCr00,pass_int,0,,,,,
player,201411300rav,rav,GillCr00,pass_sacked,0,,,,,
player,201411300rav,rav,GillCr00,pass_sacked_yds,0,,,,,
player,201411300rav,rav,GillCr00,pass_long,0,,,,,
player,201411300rav,rav,GillCr00,pass_rating,,,,,,
player,201411300rav,rav,GillCr00,rush_att,0,,,,,
player,201411300rav,rav,GillCr00,rush_yds,0,,,,,
player,201411300rav,rav,GillCr00,rush_td,0,,,,,
player,201411300rav,rav,GillCr00,rush_long,0,,,,,
player,201411300rav,rav,GillCr00,targets,1,,,,,
player,201411300rav,rav,GillCr00,rec,0,,,,,
player,201411300rav,rav,GillCr00,rec_yds,0,,,,,
player,201411300rav,rav,GillCr00,rec_td,0,,,,,
player,201411300rav,rav,GillCr00,rec_long,0,,,,,
player,201411300rav,rav,GillCr00,fumbles,0,,,,,
player,201411300rav,rav,GillCr00,fumbles_lost,0,,,,,
player,201411300rav,sdg,GilcMa00,def_int,0,,,,,
player,201411300rav,sdg,GilcMa00,def_int_yds,0,,,,,
player,201411300rav,sdg,GilcMa00,def_int_td,0,,,,,
player,201411300rav,sdg,GilcMa00,def_int_long,0,,,,,
player,201411300rav,sdg,GilcMa00,pass_defended,0,,,,,
player,201411300rav,sdg,GilcMa00,sacks,0.0,,,,,
