game,2014,3,20140921,201409210sea,den,"Denver Broncos",20,sea,"Seattle Seahawks",26
player,201409210sea,den,WardT.99,tackles_loss,1,,,,,
player,201409210sea,den,WardT.99,qb_hits,1,,,,,
player,201409210sea,den,WardT.99,fumbles_rec,0,,,,,
player,201409210sea,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201409210sea,den,WardT.99,fumbles_rec_td,0,,,,,
player,201409210sea,den,WardT.99,fumbles_forced,0,,,,,
player,201409210sea,den,MillVo00,def_int,0,,,,,
player,201409210sea,den,MillVo00,def_int_yds,0,,,,,
player,201409210sea,den,MillVo00,def_int_td,0,,,,,
player,201409210sea,den,MillVo00,def_int_long,0,,,,,
player,201409210sea,den,MillVo00,pass_defended,0,,,,,
player,201409210sea,den,MillVo00,sacks,1.0,,,,,
player,201409210sea,den,MillVo00,tackles_combined,7,,,,,
player,201409210sea,den,MillVo00,tackles_solo,3,,,,,
player,201409210sea,den,MillVo00,tackles_assists,4,,,,,
player,201409210sea,den,MillVo00,tackles_loss,1,,,,,
player,201409210sea,den,MillVo00,qb_hits,1,,,,,
player,201409210sea,den,MillVo00,fumbles_rec,0,,,,,
player,201409210sea,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,MillVo00,fumbles_rec_td,0,,,,,
player,201409210sea,den,MillVo00,fumbles_forced,0,,,,,
player,201409210sea,den,WareDe99,def_int,0,,,,,
player,201409210sea,den,WareDe99,def_int_yds,0,,,,,
player,201409210sea,den,WareDe99,def_int_td,0,,,,,
player,201409210sea,den,WareDe99,def_int_long,0,,,,,
player,201409210sea,den,WareDe99,pass_defended,0,,,,,
player,201409210sea,den,WareDe99,sacks,1.0,,,,,
player,201409210sea,den,WareDe99,tackles_combined,3,,,,,
player,201409210sea,den,WareDe99,tackles_solo,2,,,,,
player,201409210sea,den,WareDe99,tackles_assists,1,,,,,
player,201409210sea,den,WareDe99,tackles_loss,1,,,,,
player,201409210sea,den,WareDe99,qb_hits,1,,,,,
player,201409210sea,den,WareDe99,fumbles_rec,0,,,,,
player,201409210sea,den,WareDe99,fumbles_rec_yds,0,,,,,
player,201409210sea,den,WareDe99,fumbles_rec_td,0,,,,,
player,201409210sea,den,WareDe99,fumbles_forced,1,,,,,
player,201409210sea,den,IrviNa00,def_int,0,,,,,
player,201409210sea,den,IrviNa00,def_int_yds,0,,,,,
player,201409210sea,den,IrviNa00,def_int_td,0,,,,,
player,201409210sea,den,IrviNa00,def_int_long,0,,,,,
player,201409210sea,den,IrviNa00,pass_defended,0,,,,,
player,201409210sea,den,IrviNa00,sacks,0.0,,,,,
player,201409210sea,den,IrviNa00,tackles_combined,13,,,,,
player,201409210sea,den,IrviNa00,tackles_solo,2,,,,,
player,201409210sea,den,IrviNa00,tackles_assists,11,,,,,
player,201409210sea,den,IrviNa00,tackles_loss,1,,,,,
player,201409210sea,den,IrviNa00,qb_hits,1,,,,,
player,201409210sea,den,IrviNa00,fumbles_rec,0,,,,,
player,201409210sea,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201409210sea,den,IrviNa00,fumbles_forced,0,,,,,
player,201409210sea,den,MarsBr01,def_int,0,,,,,
player,201409210sea,den,MarsBr01,def_int_yds,0,,,,,
player,201409210sea,den,MarsBr01,def_int_td,0,,,,,
player,201409210sea,den,MarsBr01,def_int_long,0,,,,,
player,201409210sea,den,MarsBr01,pass_defended,0,,,,,
player,201409210sea,den,MarsBr01,sacks,0.0,,,,,
player,201409210sea,den,MarsBr01,tackles_combined,12,,,,,
player,201409210sea,den,MarsBr01,tackles_solo,5,,,,,
player,201409210sea,den,MarsBr01,tackles_assists,7,,,,,
player,201409210sea,den,MarsBr01,tackles_loss,0,,,,,
player,201409210sea,den,MarsBr01,qb_hits,0,,,,,
player,201409210sea,den,MarsBr01,fumbles_rec,0,,,,,
player,201409210sea,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201409210sea,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201409210sea,den,MarsBr01,fumbles_forced,0,,,,,
player,201409210sea,den,TaliAq99,def_int,0,,,,,
player,201409210sea,den,TaliAq99,def_int_yds,0,,,,,
player,201409210sea,den,TaliAq99,def_int_td,0,,,,,
player,201409210sea,den,TaliAq99,def_int_long,0,,,,,
player,201409210sea,den,TaliAq99,pass_defended,1,,,,,
player,201409210sea,den,TaliAq99,sacks,0.0,,,,,
player,201409210sea,den,TaliAq99,tackles_combined,6,,,,,
player,201409210sea,den,TaliAq99,tackles_solo,5,,,,,
player,201409210sea,den,TaliAq99,tackles_assists,1,,,,,
player,201409210sea,den,TaliAq99,tackles_loss,0,,,,,
player,201409210sea,den,TaliAq99,qb_hits,0,,,,,
player,201409210sea,den,TaliAq99,fumbles_rec,0,,,,,
player,201409210sea,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201409210sea,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201409210sea,den,TaliAq99,fumbles_forced,0,,,,,
player,201409210sea,den,JackMa02,def_int,0,,,,,
player,201409210sea,den,JackMa02,def_int_yds,0,,,,,
player,201409210sea,den,JackMa02,def_int_td,0,,,,,
player,201409210sea,den,JackMa02,def_int_long,0,,,,,
player,201409210sea,den,JackMa02,pass_defended,0,,,,,
player,201409210sea,den,JackMa02,sacks,0.0,,,,,
player,201409210sea,den,JackMa02,tackles_combined,5,,,,,
player,201409210sea,den,JackMa02,tackles_solo,0,,,,,
player,201409210sea,den,JackMa02,tackles_assists,5,,,,,
player,201409210sea,den,JackMa02,tackles_loss,0,,,,,
player,201409210sea,den,JackMa02,qb_hits,0,,,,,
player,201409210sea,den,JackMa02,fumbles_rec,0,,,,,
player,201409210sea,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201409210sea,den,JackMa02,fumbles_rec_td,0,,,,,
player,201409210sea,den,JackMa02,fumbles_forced,0,,,,,
player,201409210sea,den,RobyBr00,def_int,0,,,,,
player,201409210sea,den,RobyBr00,def_int_yds,0,,,,,
player,201409210sea,den,RobyBr00,def_int_td,0,,,,,
player,201409210sea,den,RobyBr00,def_int_long,0,,,,,
player,201409210sea,den,RobyBr00,pass_defended,0,,,,,
player,201409210sea,den,RobyBr00,sacks,0.0,,,,,
player,201409210sea,den,RobyBr00,tackles_combined,5,,,,,
player,201409210sea,den,RobyBr00,tackles_solo,5,,,,,
player,201409210sea,den,RobyBr00,tackles_assists,0,,,,,
player,201409210sea,den,RobyBr00,tackles_loss,0,,,,,
player,201409210sea,den,RobyBr00,qb_hits,0,,,,,
player,201409210sea,den,RobyBr00,fumbles_rec,0,,,,,
player,201409210sea,den,RobyBr00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,RobyBr00,fumbles_rec_td,0,,,,,
player,201409210sea,den,RobyBr00,fumbles_forced,0,,,,,
player,201409210sea,den,WillSy00,def_int,0,,,,,
player,201409210sea,den,WillSy00,def_int_yds,0,,,,,
player,201409210sea,den,WillSy00,def_int_td,0,,,,,
player,201409210sea,den,WillSy00,def_int_long,0,,,,,
player,201409210sea,den,WillSy00,pass_defended,0,,,,,
player,201409210sea,den,WillSy00,sacks,0.0,,,,,
player,201409210sea,den,WillSy00,tackles_combined,4,,,,,
player,201409210sea,den,WillSy00,tackles_solo,2,,,,,
player,201409210sea,den,WillSy00,tackles_assists,2,,,,,
player,201409210sea,den,WillSy00,tackles_loss,0,,,,,
player,201409210sea,den,WillSy00,qb_hits,0,,,,,
player,201409210sea,den,WillSy00,fumbles_rec,0,,,,,
player,201409210sea,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,WillSy00,fumbles_rec_td,0,,,,,
player,201409210sea,den,WillSy00,fumbles_forced,0,,,,,
player,201409210sea,den,WolfDe00,def_int,0,,,,,
player,201409210sea,den,WolfDe00,def_int_yds,0,,,,,
player,201409210sea,den,WolfDe00,def_int_td,0,,,,,
player,201409210sea,den,WolfDe00,def_int_long,0,,,,,
player,201409210sea,den,WolfDe00,pass_defended,0,,,,,
player,201409210sea,den,WolfDe00,sacks,0.0,,,,,
player,201409210sea,den,WolfDe00,tackles_combined,4,,,,,
player,201409210sea,den,WolfDe00,tackles_solo,2,,,,,
player,201409210sea,den,WolfDe00,tackles_assists,2,,,,,
player,201409210sea,den,WolfDe00,tackles_loss,0,,,,,
player,201409210sea,den,WolfDe00,qb_hits,0,,,,,
player,201409210sea,den,WolfDe00,fumbles_rec,0,,,,,
player,201409210sea,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201409210sea,den,WolfDe00,fumbles_forced,0,,,,,
player,201409210sea,den,BarrLa00,def_int,0,,,,,
player,201409210sea,den,BarrLa00,def_int_yds,0,,,,,
player,201409210sea,den,BarrLa00,def_int_td,0,,,,,
player,201409210sea,den,BarrLa00,def_int_long,0,,,,,
player,201409210sea,den,BarrLa00,pass_defended,0,,,,,
player,201409210sea,den,BarrLa00,sacks,0.0,,,,,
player,201409210sea,den,BarrLa00,tackles_combined,3,,,,,
player,201409210sea,den,BarrLa00,tackles_solo,0,,,,,
player,201409210sea,den,BarrLa00,tackles_assists,3,,,,,
player,201409210sea,den,BarrLa00,tackles_loss,0,,,,,
player,201409210sea,den,BarrLa00,qb_hits,0,,,,,
player,201409210sea,den,BarrLa00,fumbles_rec,0,,,,,
player,201409210sea,den,BarrLa00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,BarrLa00,fumbles_rec_td,0,,,,,
player,201409210sea,den,BarrLa00,fumbles_forced,0,,,,,
player,201409210sea,den,JohnSt02,def_int,0,,,,,
player,201409210sea,den,JohnSt02,def_int_yds,0,,,,,
player,201409210sea,den,JohnSt02,def_int_td,0,,,,,
player,201409210sea,den,JohnSt02,def_int_long,0,,,,,
player,201409210sea,den,JohnSt02,pass_defended,0,,,,,
player,201409210sea,den,JohnSt02,sacks,0.0,,,,,
player,201409210sea,den,JohnSt02,tackles_combined,3,,,,,
player,201409210sea,den,JohnSt02,tackles_solo,1,,,,,
player,201409210sea,den,JohnSt02,tackles_assists,2,,,,,
player,201409210sea,den,JohnSt02,tackles_loss,0,,,,,
player,201409210sea,den,JohnSt02,qb_hits,0,,,,,
player,201409210sea,den,JohnSt02,fumbles_rec,0,,,,,
player,201409210sea,den,JohnSt02,fumbles_rec_yds,0,,,,,
player,201409210sea,den,JohnSt02,fumbles_rec_td,0,,,,,
player,201409210sea,den,JohnSt02,fumbles_forced,0,,,,,
player,201409210sea,den,MoorRa00,def_int,0,,,,,
player,201409210sea,den,MoorRa00,def_int_yds,0,,,,,
player,201409210sea,den,MoorRa00,def_int_td,0,,,,,
player,201409210sea,den,MoorRa00,def_int_long,0,,,,,
player,201409210sea,den,MoorRa00,pass_defended,0,,,,,
player,201409210sea,den,MoorRa00,sacks,0.0,,,,,
player,201409210sea,den,MoorRa00,tackles_combined,3,,,,,
player,201409210sea,den,MoorRa00,tackles_solo,2,,,,,
player,201409210sea,den,MoorRa00,tackles_assists,1,,,,,
player,201409210sea,den,MoorRa00,tackles_loss,0,,,,,
player,201409210sea,den,MoorRa00,qb_hits,0,,,,,
player,201409210sea,den,MoorRa00,fumbles_rec,0,,,,,
player,201409210sea,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201409210sea,den,MoorRa00,fumbles_forced,0,,,,,
player,201409210sea,den,AustMa00,def_int,0,,,,,
player,201409210sea,den,AustMa00,def_int_yds,0,,,,,
player,201409210sea,den,AustMa00,def_int_td,0,,,,,
player,201409210sea,den,AustMa00,def_int_long,0,,,,,
player,201409210sea,den,AustMa00,pass_defended,0,,,,,
player,201409210sea,den,AustMa00,sacks,0.0,,,,,
player,201409210sea,den,AustMa00,tackles_combined,2,,,,,
player,201409210sea,den,AustMa00,tackles_solo,0,,,,,
player,201409210sea,den,AustMa00,tackles_assists,2,,,,,
player,201409210sea,den,AustMa00,tackles_loss,0,,,,,
player,201409210sea,den,AustMa00,qb_hits,0,,,,,
player,201409210sea,den,AustMa00,fumbles_rec,0,,,,,
player,201409210sea,den,AustMa00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,AustMa00,fumbles_rec_td,0,,,,,
player,201409210sea,den,AustMa00,fumbles_forced,0,,,,,
player,201409210sea,den,BoldOm00,def_int,0,,,,,
player,201409210sea,den,BoldOm00,def_int_yds,0,,,,,
player,201409210sea,den,BoldOm00,def_int_td,0,,,,,
player,201409210sea,den,BoldOm00,def_int_long,0,,,,,
player,201409210sea,den,BoldOm00,pass_defended,0,,,,,
player,201409210sea,den,BoldOm00,sacks,0.0,,,,,
player,201409210sea,den,BoldOm00,tackles_combined,2,,,,,
player,201409210sea,den,BoldOm00,tackles_solo,1,,,,,
player,201409210sea,den,BoldOm00,tackles_assists,1,,,,,
player,201409210sea,den,BoldOm00,tackles_loss,0,,,,,
player,201409210sea,den,BoldOm00,qb_hits,0,,,,,
player,201409210sea,den,BoldOm00,fumbles_rec,0,,,,,
player,201409210sea,den,BoldOm00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,BoldOm00,fumbles_rec_td,0,,,,,
player,201409210sea,den,BoldOm00,fumbles_forced,0,,,,,
player,201409210sea,den,KnigTe99,def_int,0,,,,,
player,201409210sea,den,KnigTe99,def_int_yds,0,,,,,
player,201409210sea,den,KnigTe99,def_int_td,0,,,,,
player,201409210sea,den,KnigTe99,def_int_long,0,,,,,
player,201409210sea,den,KnigTe99,pass_defended,0,,,,,
player,201409210sea,den,KnigTe99,sacks,0.0,,,,,
player,201409210sea,den,KnigTe99,tackles_combined,2,,,,,
player,201409210sea,den,KnigTe99,tackles_solo,0,,,,,
player,201409210sea,den,KnigTe99,tackles_assists,2,,,,,
player,201409210sea,den,KnigTe99,tackles_loss,0,,,,,
player,201409210sea,den,KnigTe99,qb_hits,0,,,,,
player,201409210sea,den,KnigTe99,fumbles_rec,0,,,,,
player,201409210sea,den,KnigTe99,fumbles_rec_yds,0,,,,,
player,201409210sea,den,KnigTe99,fumbles_rec_td,0,,,,,
player,201409210sea,den,KnigTe99,fumbles_forced,0,,,,,
player,201409210sea,den,SmitQu00,def_int,0,,,,,
player,201409210sea,den,SmitQu00,def_int_yds,0,,,,,
player,201409210sea,den,SmitQu00,def_int_td,0,,,,,
player,201409210sea,den,SmitQu00,def_int_long,0,,,,,
player,201409210sea,den,SmitQu00,pass_defended,0,,,,,
player,201409210sea,den,SmitQu00,sacks,0.0,,,,,
player,201409210sea,den,SmitQu00,tackles_combined,2,,,,,
player,201409210sea,den,SmitQu00,tackles_solo,0,,,,,
player,201409210sea,den,SmitQu00,tackles_assists,2,,,,,
player,201409210sea,den,SmitQu00,tackles_loss,0,,,,,
player,201409210sea,den,SmitQu00,qb_hits,0,,,,,
player,201409210sea,den,SmitQu00,fumbles_rec,0,,,,,
player,201409210sea,den,SmitQu00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,SmitQu00,fumbles_rec_td,0,,,,,
player,201409210sea,den,SmitQu00,fumbles_forced,0,,,,,
player,201409210sea,den,WebsKa00,def_int,0,,,,,
player,201409210sea,den,WebsKa00,def_int_yds,0,,,,,
player,201409210sea,den,WebsKa00,def_int_td,0,,,,,
player,201409210sea,den,WebsKa00,def_int_long,0,,,,,
player,201409210sea,den,WebsKa00,pass_defended,0,,,,,
player,201409210sea,den,WebsKa00,sacks,0.0,,,,,
player,201409210sea,den,WebsKa00,tackles_combined,2,,,,,
player,201409210sea,den,WebsKa00,tackles_solo,2,,,,,
player,201409210sea,den,WebsKa00,tackles_assists,0,,,,,
player,201409210sea,den,WebsKa00,tackles_loss,0,,,,,
player,201409210sea,den,WebsKa00,qb_hits,0,,,,,
player,201409210sea,den,WebsKa00,fumbles_rec,0,,,,,
player,201409210sea,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201409210sea,den,WebsKa00,fumbles_forced,0,,,,,
player,201409210sea,den,BrutDa99,def_int,0,,,,,
player,201409210sea,den,BrutDa99,def_int_yds,0,,,,,
player,201409210sea,den,BrutDa99,def_int_td,0,,,,,
player,201409210sea,den,BrutDa99,def_int_long,0,,,,,
player,201409210sea,den,BrutDa99,pass_defended,0,,,,,
player,201409210sea,den,BrutDa99,sacks,0.0,,,,,
player,201409210sea,den,BrutDa99,tackles_combined,1,,,,,
player,201409210sea,den,BrutDa99,tackles_solo,0,,,,,
player,201409210sea,den,BrutDa99,tackles_assists,1,,,,,
player,201409210sea,den,BrutDa99,tackles_loss,0,,,,,
player,201409210sea,den,BrutDa99,qb_hits,0,,,,,
player,201409210sea,den,BrutDa99,fumbles_rec,0,,,,,
player,201409210sea,den,BrutDa99,fumbles_rec_yds,0,,,,,
player,201409210sea,den,BrutDa99,fumbles_rec_td,0,,,,,
player,201409210sea,den,BrutDa99,fumbles_forced,0,,,,,
player,201409210sea,den,NelsCo00,def_int,0,,,,,
player,201409210sea,den,NelsCo00,def_int_yds,0,,,,,
player,201409210sea,den,NelsCo00,def_int_td,0,,,,,
player,201409210sea,den,NelsCo00,def_int_long,0,,,,,
player,201409210sea,den,NelsCo00,pass_defended,0,,,,,
player,201409210sea,den,NelsCo00,sacks,0.0,,,,,
player,201409210sea,den,NelsCo00,tackles_combined,1,,,,,
player,201409210sea,den,NelsCo00,tackles_solo,1,,,,,
player,201409210sea,den,NelsCo00,tackles_assists,0,,,,,
player,201409210sea,den,NelsCo00,tackles_loss,0,,,,,
player,201409210sea,den,NelsCo00,qb_hits,0,,,,,
player,201409210sea,den,NelsCo00,fumbles_rec,0,,,,,
player,201409210sea,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201409210sea,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201409210sea,den,NelsCo00,fumbles_forced,0,,,,,
player,201409210sea,sea,ChanKa99,def_int,1,,,,,
player,201409210sea,sea,ChanKa99,def_int_yds,52,,,,,
player,201409210sea,sea,ChanKa99,def_int_td,0,,,,,
player,201409210sea,sea,ChanKa99,def_int_long,52,,,,,
player,201409210sea,sea,ChanKa99,pass_defended,2,,,,,
player,201409210sea,sea,ChanKa99,sacks,0.0,,,,,
player,201409210sea,sea,ChanKa99,tackles_combined,9,,,,,
player,201409210sea,sea,ChanKa99,tackles_solo,6,,,,,
player,201409210sea,sea,ChanKa99,tackles_assists,3,,,,,
player,201409210sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201409210sea,sea,ChanKa99,qb_hits,0,,,,,
player,201409210sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201409210sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201409210sea,sea,ChanKa99,fumbles_forced,1,,,,,
player,201409210sea,sea,WillKe98,def_int,0,,,,,
player,201409210sea,sea,WillKe98,def_int_yds,0,,,,,
player,201409210sea,sea,WillKe98,def_int_td,0,,,,,
player,201409210sea,sea,WillKe98,def_int_long,0,,,,,
player,201409210sea,sea,WillKe98,pass_defended,0,,,,,
player,201409210sea,sea,WillKe98,sacks,1.0,,,,,
player,201409210sea,sea,WillKe98,tackles_combined,3,,,,,
player,201409210sea,sea,WillKe98,tackles_solo,3,,,,,
player,201409210sea,sea,WillKe98,tackles_assists,0,,,,,
player,201409210sea,sea,WillKe98,tackles_loss,3,,,,,
player,201409210sea,sea,WillKe98,qb_hits,1,,,,,
player,201409210sea,sea,WillKe98,fumbles_rec,0,,,,,
player,201409210sea,sea,WillKe98,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,WillKe98,fumbles_rec_td,0,,,,,
player,201409210sea,sea,WillKe98,fumbles_forced,0,,,,,
player,201409210sea,sea,MaxwBy00,def_int,0,,,,,
player,201409210sea,sea,MaxwBy00,def_int_yds,0,,,,,
player,201409210sea,sea,MaxwBy00,def_int_td,0,,,,,
player,201409210sea,sea,MaxwBy00,def_int_long,0,,,,,
player,201409210sea,sea,MaxwBy00,pass_defended,1,,,,,
player,201409210sea,sea,MaxwBy00,sacks,0.0,,,,,
player,201409210sea,sea,MaxwBy00,tackles_combined,11,,,,,
player,201409210sea,sea,MaxwBy00,tackles_solo,9,,,,,
player,201409210sea,sea,MaxwBy00,tackles_assists,2,,,,,
player,201409210sea,sea,MaxwBy00,tackles_loss,0,,,,,
player,201409210sea,sea,MaxwBy00,qb_hits,0,,,,,
player,201409210sea,sea,MaxwBy00,fumbles_rec,0,,,,,
player,201409210sea,sea,MaxwBy00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,MaxwBy00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,MaxwBy00,fumbles_forced,0,,,,,
player,201409210sea,sea,WagnBo00,def_int,0,,,,,
player,201409210sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201409210sea,sea,WagnBo00,def_int_td,0,,,,,
player,201409210sea,sea,WagnBo00,def_int_long,0,,,,,
player,201409210sea,sea,WagnBo00,pass_defended,0,,,,,
player,201409210sea,sea,WagnBo00,sacks,0.0,,,,,
player,201409210sea,sea,WagnBo00,tackles_combined,11,,,,,
player,201409210sea,sea,WagnBo00,tackles_solo,4,,,,,
player,201409210sea,sea,WagnBo00,tackles_assists,7,,,,,
player,201409210sea,sea,WagnBo00,tackles_loss,0,,,,,
player,201409210sea,sea,WagnBo00,qb_hits,1,,,,,
player,201409210sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201409210sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201409210sea,sea,WrigK.00,def_int,0,,,,,
player,201409210sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201409210sea,sea,WrigK.00,def_int_td,0,,,,,
player,201409210sea,sea,WrigK.00,def_int_long,0,,,,,
player,201409210sea,sea,WrigK.00,pass_defended,0,,,,,
player,201409210sea,sea,WrigK.00,sacks,0.0,,,,,
player,201409210sea,sea,WrigK.00,tackles_combined,8,,,,,
player,201409210sea,sea,WrigK.00,tackles_solo,6,,,,,
player,201409210sea,sea,WrigK.00,tackles_assists,2,,,,,
player,201409210sea,sea,WrigK.00,tackles_loss,1,,,,,
player,201409210sea,sea,WrigK.00,qb_hits,0,,,,,
player,201409210sea,sea,WrigK.00,fumbles_rec,1,,,,,
player,201409210sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201409210sea,sea,ThomEa99,def_int,0,,,,,
player,201409210sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201409210sea,sea,ThomEa99,def_int_td,0,,,,,
player,201409210sea,sea,ThomEa99,def_int_long,0,,,,,
player,201409210sea,sea,ThomEa99,pass_defended,1,,,,,
player,201409210sea,sea,ThomEa99,sacks,0.0,,,,,
player,201409210sea,sea,ThomEa99,tackles_combined,6,,,,,
player,201409210sea,sea,ThomEa99,tackles_solo,3,,,,,
player,201409210sea,sea,ThomEa99,tackles_assists,3,,,,,
player,201409210sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201409210sea,sea,ThomEa99,qb_hits,0,,,,,
player,201409210sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201409210sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201409210sea,sea,ThomEa99,fumbles_forced,0,,,,,
player,201409210sea,sea,MarsCa00,def_int,0,,,,,
player,201409210sea,sea,MarsCa00,def_int_yds,0,,,,,
player,201409210sea,sea,MarsCa00,def_int_td,0,,,,,
player,201409210sea,sea,MarsCa00,def_int_long,0,,,,,
player,201409210sea,sea,MarsCa00,pass_defended,0,,,,,
player,201409210sea,sea,MarsCa00,sacks,0.0,,,,,
player,201409210sea,sea,MarsCa00,tackles_combined,4,,,,,
player,201409210sea,sea,MarsCa00,tackles_solo,1,,,,,
player,201409210sea,sea,MarsCa00,tackles_assists,3,,,,,
player,201409210sea,sea,MarsCa00,tackles_loss,0,,,,,
player,201409210sea,sea,MarsCa00,qb_hits,0,,,,,
player,201409210sea,sea,MarsCa00,fumbles_rec,0,,,,,
player,201409210sea,sea,MarsCa00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,MarsCa00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,MarsCa00,fumbles_forced,0,,,,,
player,201409210sea,sea,SherRi00,def_int,0,,,,,
player,201409210sea,sea,SherRi00,def_int_yds,0,,,,,
player,201409210sea,sea,SherRi00,def_int_td,0,,,,,
player,201409210sea,sea,SherRi00,def_int_long,0,,,,,
player,201409210sea,sea,SherRi00,pass_defended,1,,,,,
player,201409210sea,sea,SherRi00,sacks,0.0,,,,,
player,201409210sea,sea,SherRi00,tackles_combined,4,,,,,
player,201409210sea,sea,SherRi00,tackles_solo,4,,,,,
player,201409210sea,sea,SherRi00,tackles_assists,0,,,,,
player,201409210sea,sea,SherRi00,tackles_loss,0,,,,,
player,201409210sea,sea,SherRi00,qb_hits,0,,,,,
player,201409210sea,sea,SherRi00,fumbles_rec,0,,,,,
player,201409210sea,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,SherRi00,fumbles_forced,0,,,,,
player,201409210sea,sea,BurlMa00,def_int,0,,,,,
player,201409210sea,sea,BurlMa00,def_int_yds,0,,,,,
player,201409210sea,sea,BurlMa00,def_int_td,0,,,,,
player,201409210sea,sea,BurlMa00,def_int_long,0,,,,,
player,201409210sea,sea,BurlMa00,pass_defended,2,,,,,
player,201409210sea,sea,BurlMa00,sacks,0.0,,,,,
player,201409210sea,sea,BurlMa00,tackles_combined,3,,,,,
player,201409210sea,sea,BurlMa00,tackles_solo,2,,,,,
player,201409210sea,sea,BurlMa00,tackles_assists,1,,,,,
player,201409210sea,sea,BurlMa00,tackles_loss,0,,,,,
player,201409210sea,sea,BurlMa00,qb_hits,0,,,,,
player,201409210sea,sea,BurlMa00,fumbles_rec,0,,,,,
player,201409210sea,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201409210sea,sea,BurlMa00,fumbles_forced,0,,,,,
player,201409210sea,sea,AvriCl99,def_int,0,,,,,
player,201409210sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201409210sea,sea,AvriCl99,def_int_td,0,,,,,
player,201409210sea,sea,AvriCl99,def_int_long,0,,,,,
player,201409210sea,sea,AvriCl99,pass_defended,0,,,,,
player,201409210sea,sea,AvriCl99,sacks,0.0,,,,,
player,201409210sea,sea,AvriCl99,tackles_combined,2,,,,,
player,201409210sea,sea,AvriCl99,tackles_solo,1,,,,,
player,201409210sea,sea,AvriCl99,tackles_assists,1,,,,,
player,201409210sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201409210sea,sea,AvriCl99,qb_hits,0,,,,,
player,201409210sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201409210sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201409210sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201409210sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201409210sea,sea,LockRi00,def_int,0,,,,,
player,201409210sea,sea,LockRi00,def_int_yds,0,,,,,
player,201409210sea,sea,LockRi00,def_int_td,0,,,,,
player,201409210sea,sea,LockRi00,def_int_long,0,,,,,
player,201409210sea,sea,LockRi00,pass_defended,0,,,,,
player,201409210sea,sea,LockRi00,sacks,0.0,,,,,
