game,2014,8,20141026,201410260kan,ram,"St. Louis Rams",7,kan,"Kansas City Chiefs",34
player,201410260kan,ram,JoynLa00,def_int_yds,0,,,,,
player,201410260kan,ram,JoynLa00,def_int_td,0,,,,,
player,201410260kan,ram,JoynLa00,def_int_long,0,,,,,
player,201410260kan,ram,JoynLa00,pass_defended,0,,,,,
player,201410260kan,ram,JoynLa00,sacks,0.0,,,,,
player,201410260kan,ram,JoynLa00,tackles_combined,10,,,,,
player,201410260kan,ram,JoynLa00,tackles_solo,9,,,,,
player,201410260kan,ram,JoynLa00,tackles_assists,1,,,,,
player,201410260kan,ram,JoynLa00,tackles_loss,2,,,,,
player,201410260kan,ram,JoynLa00,qb_hits,0,,,,,
player,201410260kan,ram,JoynLa00,fumbles_rec,0,,,,,
player,201410260kan,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,JoynLa00,fumbles_forced,0,,,,,
player,201410260kan,ram,GainE.00,def_int,0,,,,,
player,201410260kan,ram,GainE.00,def_int_yds,0,,,,,
player,201410260kan,ram,GainE.00,def_int_td,0,,,,,
player,201410260kan,ram,GainE.00,def_int_long,0,,,,,
player,201410260kan,ram,GainE.00,pass_defended,0,,,,,
player,201410260kan,ram,GainE.00,sacks,0.0,,,,,
player,201410260kan,ram,GainE.00,tackles_combined,8,,,,,
player,201410260kan,ram,GainE.00,tackles_solo,7,,,,,
player,201410260kan,ram,GainE.00,tackles_assists,1,,,,,
player,201410260kan,ram,GainE.00,tackles_loss,1,,,,,
player,201410260kan,ram,GainE.00,qb_hits,0,,,,,
player,201410260kan,ram,GainE.00,fumbles_rec,0,,,,,
player,201410260kan,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,GainE.00,fumbles_forced,0,,,,,
player,201410260kan,ram,LaurJa99,def_int,0,,,,,
player,201410260kan,ram,LaurJa99,def_int_yds,0,,,,,
player,201410260kan,ram,LaurJa99,def_int_td,0,,,,,
player,201410260kan,ram,LaurJa99,def_int_long,0,,,,,
player,201410260kan,ram,LaurJa99,pass_defended,1,,,,,
player,201410260kan,ram,LaurJa99,sacks,0.0,,,,,
player,201410260kan,ram,LaurJa99,tackles_combined,7,,,,,
player,201410260kan,ram,LaurJa99,tackles_solo,6,,,,,
player,201410260kan,ram,LaurJa99,tackles_assists,1,,,,,
player,201410260kan,ram,LaurJa99,tackles_loss,0,,,,,
player,201410260kan,ram,LaurJa99,qb_hits,0,,,,,
player,201410260kan,ram,LaurJa99,fumbles_rec,0,,,,,
player,201410260kan,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201410260kan,ram,LaurJa99,fumbles_forced,0,,,,,
player,201410260kan,ram,McDoTJ00,def_int,0,,,,,
player,201410260kan,ram,McDoTJ00,def_int_yds,0,,,,,
player,201410260kan,ram,McDoTJ00,def_int_td,0,,,,,
player,201410260kan,ram,McDoTJ00,def_int_long,0,,,,,
player,201410260kan,ram,McDoTJ00,pass_defended,0,,,,,
player,201410260kan,ram,McDoTJ00,sacks,0.0,,,,,
player,201410260kan,ram,McDoTJ00,tackles_combined,7,,,,,
player,201410260kan,ram,McDoTJ00,tackles_solo,6,,,,,
player,201410260kan,ram,McDoTJ00,tackles_assists,1,,,,,
player,201410260kan,ram,McDoTJ00,tackles_loss,0,,,,,
player,201410260kan,ram,McDoTJ00,qb_hits,0,,,,,
player,201410260kan,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201410260kan,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201410260kan,ram,OgleAl00,def_int,0,,,,,
player,201410260kan,ram,OgleAl00,def_int_yds,0,,,,,
player,201410260kan,ram,OgleAl00,def_int_td,0,,,,,
player,201410260kan,ram,OgleAl00,def_int_long,0,,,,,
player,201410260kan,ram,OgleAl00,pass_defended,1,,,,,
player,201410260kan,ram,OgleAl00,sacks,0.0,,,,,
player,201410260kan,ram,OgleAl00,tackles_combined,5,,,,,
player,201410260kan,ram,OgleAl00,tackles_solo,4,,,,,
player,201410260kan,ram,OgleAl00,tackles_assists,1,,,,,
player,201410260kan,ram,OgleAl00,tackles_loss,1,,,,,
player,201410260kan,ram,OgleAl00,qb_hits,0,,,,,
player,201410260kan,ram,OgleAl00,fumbles_rec,0,,,,,
player,201410260kan,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,OgleAl00,fumbles_forced,0,,,,,
player,201410260kan,ram,HayeWi99,def_int,0,,,,,
player,201410260kan,ram,HayeWi99,def_int_yds,0,,,,,
player,201410260kan,ram,HayeWi99,def_int_td,0,,,,,
player,201410260kan,ram,HayeWi99,def_int_long,0,,,,,
player,201410260kan,ram,HayeWi99,pass_defended,0,,,,,
player,201410260kan,ram,HayeWi99,sacks,0.0,,,,,
player,201410260kan,ram,HayeWi99,tackles_combined,4,,,,,
player,201410260kan,ram,HayeWi99,tackles_solo,3,,,,,
player,201410260kan,ram,HayeWi99,tackles_assists,1,,,,,
player,201410260kan,ram,HayeWi99,tackles_loss,1,,,,,
player,201410260kan,ram,HayeWi99,qb_hits,0,,,,,
player,201410260kan,ram,HayeWi99,fumbles_rec,1,,,,,
player,201410260kan,ram,HayeWi99,fumbles_rec_yds,6,,,,,
player,201410260kan,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201410260kan,ram,HayeWi99,fumbles_forced,0,,,,,
player,201410260kan,ram,RobeMa00,def_int,0,,,,,
player,201410260kan,ram,RobeMa00,def_int_yds,0,,,,,
player,201410260kan,ram,RobeMa00,def_int_td,0,,,,,
player,201410260kan,ram,RobeMa00,def_int_long,0,,,,,
player,201410260kan,ram,RobeMa00,pass_defended,0,,,,,
player,201410260kan,ram,RobeMa00,sacks,0.0,,,,,
player,201410260kan,ram,RobeMa00,tackles_combined,4,,,,,
player,201410260kan,ram,RobeMa00,tackles_solo,4,,,,,
player,201410260kan,ram,RobeMa00,tackles_assists,0,,,,,
player,201410260kan,ram,RobeMa00,tackles_loss,0,,,,,
player,201410260kan,ram,RobeMa00,qb_hits,0,,,,,
player,201410260kan,ram,RobeMa00,fumbles_rec,0,,,,,
player,201410260kan,ram,RobeMa00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,RobeMa00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,RobeMa00,fumbles_forced,0,,,,,
player,201410260kan,ram,DonaAa00,def_int,0,,,,,
player,201410260kan,ram,DonaAa00,def_int_yds,0,,,,,
player,201410260kan,ram,DonaAa00,def_int_td,0,,,,,
player,201410260kan,ram,DonaAa00,def_int_long,0,,,,,
player,201410260kan,ram,DonaAa00,pass_defended,0,,,,,
player,201410260kan,ram,DonaAa00,sacks,0.0,,,,,
player,201410260kan,ram,DonaAa00,tackles_combined,2,,,,,
player,201410260kan,ram,DonaAa00,tackles_solo,2,,,,,
player,201410260kan,ram,DonaAa00,tackles_assists,0,,,,,
player,201410260kan,ram,DonaAa00,tackles_loss,1,,,,,
player,201410260kan,ram,DonaAa00,qb_hits,0,,,,,
player,201410260kan,ram,DonaAa00,fumbles_rec,0,,,,,
player,201410260kan,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,DonaAa00,fumbles_forced,1,,,,,
player,201410260kan,ram,LangKe98,def_int,0,,,,,
player,201410260kan,ram,LangKe98,def_int_yds,0,,,,,
player,201410260kan,ram,LangKe98,def_int_td,0,,,,,
player,201410260kan,ram,LangKe98,def_int_long,0,,,,,
player,201410260kan,ram,LangKe98,pass_defended,0,,,,,
player,201410260kan,ram,LangKe98,sacks,0.0,,,,,
player,201410260kan,ram,LangKe98,tackles_combined,2,,,,,
player,201410260kan,ram,LangKe98,tackles_solo,1,,,,,
player,201410260kan,ram,LangKe98,tackles_assists,1,,,,,
player,201410260kan,ram,LangKe98,tackles_loss,0,,,,,
player,201410260kan,ram,LangKe98,qb_hits,0,,,,,
player,201410260kan,ram,LangKe98,fumbles_rec,0,,,,,
player,201410260kan,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201410260kan,ram,LangKe98,fumbles_forced,0,,,,,
player,201410260kan,ram,McFaMa00,def_int,0,,,,,
player,201410260kan,ram,McFaMa00,def_int_yds,0,,,,,
player,201410260kan,ram,McFaMa00,def_int_td,0,,,,,
player,201410260kan,ram,McFaMa00,def_int_long,0,,,,,
player,201410260kan,ram,McFaMa00,pass_defended,0,,,,,
player,201410260kan,ram,McFaMa00,sacks,0.0,,,,,
player,201410260kan,ram,McFaMa00,tackles_combined,2,,,,,
player,201410260kan,ram,McFaMa00,tackles_solo,2,,,,,
player,201410260kan,ram,McFaMa00,tackles_assists,0,,,,,
player,201410260kan,ram,McFaMa00,tackles_loss,0,,,,,
player,201410260kan,ram,McFaMa00,qb_hits,0,,,,,
player,201410260kan,ram,McFaMa00,fumbles_rec,0,,,,,
player,201410260kan,ram,McFaMa00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,McFaMa00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,McFaMa00,fumbles_forced,0,,,,,
player,201410260kan,ram,McLeRo00,def_int,0,,,,,
player,201410260kan,ram,McLeRo00,def_int_yds,0,,,,,
player,201410260kan,ram,McLeRo00,def_int_td,0,,,,,
player,201410260kan,ram,McLeRo00,def_int_long,0,,,,,
player,201410260kan,ram,McLeRo00,pass_defended,0,,,,,
player,201410260kan,ram,McLeRo00,sacks,0.0,,,,,
player,201410260kan,ram,McLeRo00,tackles_combined,2,,,,,
player,201410260kan,ram,McLeRo00,tackles_solo,1,,,,,
player,201410260kan,ram,McLeRo00,tackles_assists,1,,,,,
player,201410260kan,ram,McLeRo00,tackles_loss,0,,,,,
player,201410260kan,ram,McLeRo00,qb_hits,0,,,,,
player,201410260kan,ram,McLeRo00,fumbles_rec,0,,,,,
player,201410260kan,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,McLeRo00,fumbles_forced,0,,,,,
player,201410260kan,ram,BrocMi00,def_int,0,,,,,
player,201410260kan,ram,BrocMi00,def_int_yds,0,,,,,
player,201410260kan,ram,BrocMi00,def_int_td,0,,,,,
player,201410260kan,ram,BrocMi00,def_int_long,0,,,,,
player,201410260kan,ram,BrocMi00,pass_defended,0,,,,,
player,201410260kan,ram,BrocMi00,sacks,0.0,,,,,
player,201410260kan,ram,BrocMi00,tackles_combined,1,,,,,
player,201410260kan,ram,BrocMi00,tackles_solo,1,,,,,
player,201410260kan,ram,BrocMi00,tackles_assists,0,,,,,
player,201410260kan,ram,BrocMi00,tackles_loss,0,,,,,
player,201410260kan,ram,BrocMi00,qb_hits,0,,,,,
player,201410260kan,ram,BrocMi00,fumbles_rec,0,,,,,
player,201410260kan,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,BrocMi00,fumbles_forced,0,,,,,
player,201410260kan,ram,DaviCo02,def_int,0,,,,,
player,201410260kan,ram,DaviCo02,def_int_yds,0,,,,,
player,201410260kan,ram,DaviCo02,def_int_td,0,,,,,
player,201410260kan,ram,DaviCo02,def_int_long,0,,,,,
player,201410260kan,ram,DaviCo02,pass_defended,0,,,,,
player,201410260kan,ram,DaviCo02,sacks,0.0,,,,,
player,201410260kan,ram,DaviCo02,tackles_combined,1,,,,,
player,201410260kan,ram,DaviCo02,tackles_solo,1,,,,,
player,201410260kan,ram,DaviCo02,tackles_assists,0,,,,,
player,201410260kan,ram,DaviCo02,tackles_loss,0,,,,,
player,201410260kan,ram,DaviCo02,qb_hits,0,,,,,
player,201410260kan,ram,DaviCo02,fumbles_rec,0,,,,,
player,201410260kan,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201410260kan,ram,DaviCo02,fumbles_forced,0,,,,,
player,201410260kan,ram,DunbJo20,def_int,0,,,,,
player,201410260kan,ram,DunbJo20,def_int_yds,0,,,,,
player,201410260kan,ram,DunbJo20,def_int_td,0,,,,,
player,201410260kan,ram,DunbJo20,def_int_long,0,,,,,
player,201410260kan,ram,DunbJo20,pass_defended,0,,,,,
player,201410260kan,ram,DunbJo20,sacks,0.0,,,,,
player,201410260kan,ram,DunbJo20,tackles_combined,1,,,,,
player,201410260kan,ram,DunbJo20,tackles_solo,1,,,,,
player,201410260kan,ram,DunbJo20,tackles_assists,0,,,,,
player,201410260kan,ram,DunbJo20,tackles_loss,0,,,,,
player,201410260kan,ram,DunbJo20,qb_hits,0,,,,,
player,201410260kan,ram,DunbJo20,fumbles_rec,0,,,,,
player,201410260kan,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201410260kan,ram,DunbJo20,fumbles_forced,0,,,,,
player,201410260kan,ram,McQuJa00,def_int,0,,,,,
player,201410260kan,ram,McQuJa00,def_int_yds,0,,,,,
player,201410260kan,ram,McQuJa00,def_int_td,0,,,,,
player,201410260kan,ram,McQuJa00,def_int_long,0,,,,,
player,201410260kan,ram,McQuJa00,pass_defended,0,,,,,
player,201410260kan,ram,McQuJa00,sacks,0.0,,,,,
player,201410260kan,ram,McQuJa00,tackles_combined,1,,,,,
player,201410260kan,ram,McQuJa00,tackles_solo,1,,,,,
player,201410260kan,ram,McQuJa00,tackles_assists,0,,,,,
player,201410260kan,ram,McQuJa00,tackles_loss,0,,,,,
player,201410260kan,ram,McQuJa00,qb_hits,0,,,,,
player,201410260kan,ram,McQuJa00,fumbles_rec,0,,,,,
player,201410260kan,ram,McQuJa00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,McQuJa00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,McQuJa00,fumbles_forced,0,,,,,
player,201410260kan,ram,ReynCh00,def_int,0,,,,,
player,201410260kan,ram,ReynCh00,def_int_yds,0,,,,,
player,201410260kan,ram,ReynCh00,def_int_td,0,,,,,
player,201410260kan,ram,ReynCh00,def_int_long,0,,,,,
player,201410260kan,ram,ReynCh00,pass_defended,0,,,,,
player,201410260kan,ram,ReynCh00,sacks,0.0,,,,,
player,201410260kan,ram,ReynCh00,tackles_combined,1,,,,,
player,201410260kan,ram,ReynCh00,tackles_solo,1,,,,,
player,201410260kan,ram,ReynCh00,tackles_assists,0,,,,,
player,201410260kan,ram,ReynCh00,tackles_loss,0,,,,,
player,201410260kan,ram,ReynCh00,qb_hits,0,,,,,
player,201410260kan,ram,ReynCh00,fumbles_rec,0,,,,,
player,201410260kan,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201410260kan,ram,ReynCh00,fumbles_forced,0,,,,,
player,201410260kan,ram,SimsEu99,def_int,0,,,,,
player,201410260kan,ram,SimsEu99,def_int_yds,0,,,,,
player,201410260kan,ram,SimsEu99,def_int_td,0,,,,,
player,201410260kan,ram,SimsEu99,def_int_long,0,,,,,
player,201410260kan,ram,SimsEu99,pass_defended,0,,,,,
player,201410260kan,ram,SimsEu99,sacks,0.0,,,,,
player,201410260kan,ram,SimsEu99,tackles_combined,1,,,,,
player,201410260kan,ram,SimsEu99,tackles_solo,1,,,,,
player,201410260kan,ram,SimsEu99,tackles_assists,0,,,,,
player,201410260kan,ram,SimsEu99,tackles_loss,0,,,,,
player,201410260kan,ram,SimsEu99,qb_hits,0,,,,,
player,201410260kan,ram,SimsEu99,fumbles_rec,0,,,,,
player,201410260kan,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201410260kan,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201410260kan,ram,SimsEu99,fumbles_forced,0,,,,,
player,201410260kan,kan,ParkRo01,def_int,1,,,,,
player,201410260kan,kan,ParkRo01,def_int_yds,10,,,,,
player,201410260kan,kan,ParkRo01,def_int_td,0,,,,,
player,201410260kan,kan,ParkRo01,def_int_long,10,,,,,
player,201410260kan,kan,ParkRo01,pass_defended,1,,,,,
player,201410260kan,kan,ParkRo01,sacks,1.0,,,,,
player,201410260kan,kan,ParkRo01,tackles_combined,4,,,,,
player,201410260kan,kan,ParkRo01,tackles_solo,4,,,,,
player,201410260kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201410260kan,kan,ParkRo01,tackles_loss,1,,,,,
player,201410260kan,kan,ParkRo01,qb_hits,1,,,,,
player,201410260kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201410260kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201410260kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201410260kan,kan,HousJu00,def_int,0,,,,,
player,201410260kan,kan,HousJu00,def_int_yds,0,,,,,
player,201410260kan,kan,HousJu00,def_int_td,0,,,,,
player,201410260kan,kan,HousJu00,def_int_long,0,,,,,
player,201410260kan,kan,HousJu00,pass_defended,0,,,,,
player,201410260kan,kan,HousJu00,sacks,3.0,,,,,
player,201410260kan,kan,HousJu00,tackles_combined,5,,,,,
player,201410260kan,kan,HousJu00,tackles_solo,5,,,,,
player,201410260kan,kan,HousJu00,tackles_assists,0,,,,,
player,201410260kan,kan,HousJu00,tackles_loss,3,,,,,
player,201410260kan,kan,HousJu00,qb_hits,4,,,,,
player,201410260kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201410260kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201410260kan,kan,BailAl00,def_int,0,,,,,
player,201410260kan,kan,BailAl00,def_int_yds,0,,,,,
player,201410260kan,kan,BailAl00,def_int_td,0,,,,,
player,201410260kan,kan,BailAl00,def_int_long,0,,,,,
player,201410260kan,kan,BailAl00,pass_defended,0,,,,,
player,201410260kan,kan,BailAl00,sacks,1.5,,,,,
player,201410260kan,kan,BailAl00,tackles_combined,4,,,,,
player,201410260kan,kan,BailAl00,tackles_solo,3,,,,,
player,201410260kan,kan,BailAl00,tackles_assists,1,,,,,
player,201410260kan,kan,BailAl00,tackles_loss,1,,,,,
player,201410260kan,kan,BailAl00,qb_hits,3,,,,,
player,201410260kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201410260kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201410260kan,kan,FordDe00,def_int,0,,,,,
player,201410260kan,kan,FordDe00,def_int_yds,0,,,,,
player,201410260kan,kan,FordDe00,def_int_td,0,,,,,
player,201410260kan,kan,FordDe00,def_int_long,0,,,,,
player,201410260kan,kan,FordDe00,pass_defended,0,,,,,
player,201410260kan,kan,FordDe00,sacks,0.5,,,,,
player,201410260kan,kan,FordDe00,tackles_combined,3,,,,,
player,201410260kan,kan,FordDe00,tackles_solo,2,,,,,
player,201410260kan,kan,FordDe00,tackles_assists,1,,,,,
player,201410260kan,kan,FordDe00,tackles_loss,0,,,,,
player,201410260kan,kan,FordDe00,qb_hits,1,,,,,
player,201410260kan,kan,FordDe00,fumbles_rec,0,,,,,
player,201410260kan,kan,FordDe00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,FordDe00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,FordDe00,fumbles_forced,0,,,,,
player,201410260kan,kan,WalkVa99,def_int,0,,,,,
player,201410260kan,kan,WalkVa99,def_int_yds,0,,,,,
player,201410260kan,kan,WalkVa99,def_int_td,0,,,,,
player,201410260kan,kan,WalkVa99,def_int_long,0,,,,,
player,201410260kan,kan,WalkVa99,pass_defended,0,,,,,
player,201410260kan,kan,WalkVa99,sacks,0.5,,,,,
player,201410260kan,kan,WalkVa99,tackles_combined,3,,,,,
player,201410260kan,kan,WalkVa99,tackles_solo,2,,,,,
player,201410260kan,kan,WalkVa99,tackles_assists,1,,,,,
player,201410260kan,kan,WalkVa99,tackles_loss,0,,,,,
player,201410260kan,kan,WalkVa99,qb_hits,2,,,,,
player,201410260kan,kan,WalkVa99,fumbles_rec,0,,,,,
player,201410260kan,kan,WalkVa99,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,WalkVa99,fumbles_rec_td,0,,,,,
player,201410260kan,kan,WalkVa99,fumbles_forced,0,,,,,
player,201410260kan,kan,HowaJa00,def_int,0,,,,,
player,201410260kan,kan,HowaJa00,def_int_yds,0,,,,,
player,201410260kan,kan,HowaJa00,def_int_td,0,,,,,
player,201410260kan,kan,HowaJa00,def_int_long,0,,,,,
player,201410260kan,kan,HowaJa00,pass_defended,0,,,,,
player,201410260kan,kan,HowaJa00,sacks,0.5,,,,,
player,201410260kan,kan,HowaJa00,tackles_combined,2,,,,,
player,201410260kan,kan,HowaJa00,tackles_solo,1,,,,,
player,201410260kan,kan,HowaJa00,tackles_assists,1,,,,,
player,201410260kan,kan,HowaJa00,tackles_loss,0,,,,,
player,201410260kan,kan,HowaJa00,qb_hits,1,,,,,
player,201410260kan,kan,HowaJa00,fumbles_rec,0,,,,,
player,201410260kan,kan,HowaJa00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,HowaJa00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,HowaJa00,fumbles_forced,0,,,,,
player,201410260kan,kan,MaugJo00,def_int,0,,,,,
player,201410260kan,kan,MaugJo00,def_int_yds,0,,,,,
player,201410260kan,kan,MaugJo00,def_int_td,0,,,,,
player,201410260kan,kan,MaugJo00,def_int_long,0,,,,,
player,201410260kan,kan,MaugJo00,pass_defended,1,,,,,
player,201410260kan,kan,MaugJo00,sacks,0.0,,,,,
player,201410260kan,kan,MaugJo00,tackles_combined,6,,,,,
player,201410260kan,kan,MaugJo00,tackles_solo,5,,,,,
player,201410260kan,kan,MaugJo00,tackles_assists,1,,,,,
player,201410260kan,kan,MaugJo00,tackles_loss,0,,,,,
player,201410260kan,kan,MaugJo00,qb_hits,0,,,,,
player,201410260kan,kan,MaugJo00,fumbles_rec,0,,,,,
player,201410260kan,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,MaugJo00,fumbles_forced,0,,,,,
player,201410260kan,kan,PoexDo00,def_int,0,,,,,
player,201410260kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201410260kan,kan,PoexDo00,def_int_td,0,,,,,
player,201410260kan,kan,PoexDo00,def_int_long,0,,,,,
player,201410260kan,kan,PoexDo00,pass_defended,0,,,,,
player,201410260kan,kan,PoexDo00,sacks,0.0,,,,,
player,201410260kan,kan,PoexDo00,tackles_combined,4,,,,,
player,201410260kan,kan,PoexDo00,tackles_solo,4,,,,,
player,201410260kan,kan,PoexDo00,tackles_assists,0,,,,,
player,201410260kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201410260kan,kan,PoexDo00,qb_hits,0,,,,,
player,201410260kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201410260kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201410260kan,kan,ColeKu99,def_int,0,,,,,
player,201410260kan,kan,ColeKu99,def_int_yds,0,,,,,
player,201410260kan,kan,ColeKu99,def_int_td,0,,,,,
player,201410260kan,kan,ColeKu99,def_int_long,0,,,,,
player,201410260kan,kan,ColeKu99,pass_defended,1,,,,,
player,201410260kan,kan,ColeKu99,sacks,0.0,,,,,
player,201410260kan,kan,ColeKu99,tackles_combined,3,,,,,
player,201410260kan,kan,ColeKu99,tackles_solo,3,,,,,
player,201410260kan,kan,ColeKu99,tackles_assists,0,,,,,
player,201410260kan,kan,ColeKu99,tackles_loss,0,,,,,
player,201410260kan,kan,ColeKu99,qb_hits,0,,,,,
player,201410260kan,kan,ColeKu99,fumbles_rec,0,,,,,
player,201410260kan,kan,ColeKu99,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,ColeKu99,fumbles_rec_td,0,,,,,
player,201410260kan,kan,ColeKu99,fumbles_forced,0,,,,,
player,201410260kan,kan,FlemJa00,def_int,0,,,,,
player,201410260kan,kan,FlemJa00,def_int_yds,0,,,,,
player,201410260kan,kan,FlemJa00,def_int_td,0,,,,,
player,201410260kan,kan,FlemJa00,def_int_long,0,,,,,
player,201410260kan,kan,FlemJa00,pass_defended,0,,,,,
player,201410260kan,kan,FlemJa00,sacks,0.0,,,,,
player,201410260kan,kan,FlemJa00,tackles_combined,2,,,,,
player,201410260kan,kan,FlemJa00,tackles_solo,2,,,,,
player,201410260kan,kan,FlemJa00,tackles_assists,0,,,,,
player,201410260kan,kan,FlemJa00,tackles_loss,0,,,,,
player,201410260kan,kan,FlemJa00,qb_hits,0,,,,,
player,201410260kan,kan,FlemJa00,fumbles_rec,0,,,,,
player,201410260kan,kan,FlemJa00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,FlemJa00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,FlemJa00,fumbles_forced,0,,,,,
player,201410260kan,kan,GainPh00,def_int,0,,,,,
player,201410260kan,kan,GainPh00,def_int_yds,0,,,,,
player,201410260kan,kan,GainPh00,def_int_td,0,,,,,
player,201410260kan,kan,GainPh00,def_int_long,0,,,,,
player,201410260kan,kan,GainPh00,pass_defended,0,,,,,
player,201410260kan,kan,GainPh00,sacks,0.0,,,,,
player,201410260kan,kan,GainPh00,tackles_combined,2,,,,,
player,201410260kan,kan,GainPh00,tackles_solo,2,,,,,
player,201410260kan,kan,GainPh00,tackles_assists,0,,,,,
player,201410260kan,kan,GainPh00,tackles_loss,0,,,,,
player,201410260kan,kan,GainPh00,qb_hits,1,,,,,
player,201410260kan,kan,GainPh00,fumbles_rec,0,,,,,
player,201410260kan,kan,GainPh00,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,GainPh00,fumbles_rec_td,0,,,,,
player,201410260kan,kan,GainPh00,fumbles_forced,0,,,,,
player,201410260kan,kan,AbduHu99,def_int,0,,,,,
player,201410260kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201410260kan,kan,AbduHu99,def_int_td,0,,,,,
player,201410260kan,kan,AbduHu99,def_int_long,0,,,,,
player,201410260kan,kan,AbduHu99,pass_defended,0,,,,,
player,201410260kan,kan,AbduHu99,sacks,0.0,,,,,
player,201410260kan,kan,AbduHu99,tackles_combined,1,,,,,
player,201410260kan,kan,AbduHu99,tackles_solo,0,,,,,
player,201410260kan,kan,AbduHu99,tackles_assists,1,,,,,
player,201410260kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201410260kan,kan,AbduHu99,qb_hits,0,,,,,
player,201410260kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201410260kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201410260kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201410260kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201410260kan,kan,ColqDu20,def_int,0,,,,,
player,201410260kan,kan,ColqDu20,def_int_yds,0,,,,,
player,201410260kan,kan,ColqDu20,def_int_td,0,,,,,
