game,2014,17,20141228,201412280oti,clt,"Indianapolis Colts",27,oti,"Tennessee Titans",10
player,201412280oti,clt,HassMa00,pass_rating,110.6,,,,,
player,201412280oti,clt,HassMa00,rush_att,4,,,,,
player,201412280oti,clt,HassMa00,rush_yds,-8,,,,,
player,201412280oti,clt,HassMa00,rush_td,0,,,,,
player,201412280oti,clt,HassMa00,rush_long,-1,,,,,
player,201412280oti,clt,HassMa00,targets,0,,,,,
player,201412280oti,clt,HassMa00,rec,0,,,,,
player,201412280oti,clt,HassMa00,rec_yds,0,,,,,
player,201412280oti,clt,HassMa00,rec_td,0,,,,,
player,201412280oti,clt,HassMa00,rec_long,0,,,,,
player,201412280oti,clt,HassMa00,fumbles,0,,,,,
player,201412280oti,clt,HassMa00,fumbles_lost,0,,,,,
player,201412280oti,clt,LuckAn00,pass_cmp,10,,,,,
player,201412280oti,clt,LuckAn00,pass_att,16,,,,,
player,201412280oti,clt,LuckAn00,pass_yds,160,,,,,
player,201412280oti,clt,LuckAn00,pass_td,2,,,,,
player,201412280oti,clt,LuckAn00,pass_int,0,,,,,
player,201412280oti,clt,LuckAn00,pass_sacked,1,,,,,
player,201412280oti,clt,LuckAn00,pass_sacked_yds,1,,,,,
player,201412280oti,clt,LuckAn00,pass_long,80,,,,,
player,201412280oti,clt,LuckAn00,pass_rating,135.4,,,,,
player,201412280oti,clt,LuckAn00,rush_att,1,,,,,
player,201412280oti,clt,LuckAn00,rush_yds,5,,,,,
player,201412280oti,clt,LuckAn00,rush_td,0,,,,,
player,201412280oti,clt,LuckAn00,rush_long,5,,,,,
player,201412280oti,clt,LuckAn00,targets,0,,,,,
player,201412280oti,clt,LuckAn00,rec,0,,,,,
player,201412280oti,clt,LuckAn00,rec_yds,0,,,,,
player,201412280oti,clt,LuckAn00,rec_td,0,,,,,
player,201412280oti,clt,LuckAn00,rec_long,0,,,,,
player,201412280oti,clt,LuckAn00,fumbles,1,,,,,
player,201412280oti,clt,LuckAn00,fumbles_lost,0,,,,,
player,201412280oti,clt,HerrDa00,pass_cmp,0,,,,,
player,201412280oti,clt,HerrDa00,pass_att,0,,,,,
player,201412280oti,clt,HerrDa00,pass_yds,0,,,,,
player,201412280oti,clt,HerrDa00,pass_td,0,,,,,
player,201412280oti,clt,HerrDa00,pass_int,0,,,,,
player,201412280oti,clt,HerrDa00,pass_sacked,0,,,,,
player,201412280oti,clt,HerrDa00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,HerrDa00,pass_long,0,,,,,
player,201412280oti,clt,HerrDa00,pass_rating,,,,,,
player,201412280oti,clt,HerrDa00,rush_att,10,,,,,
player,201412280oti,clt,HerrDa00,rush_yds,35,,,,,
player,201412280oti,clt,HerrDa00,rush_td,0,,,,,
player,201412280oti,clt,HerrDa00,rush_long,9,,,,,
player,201412280oti,clt,HerrDa00,targets,3,,,,,
player,201412280oti,clt,HerrDa00,rec,3,,,,,
player,201412280oti,clt,HerrDa00,rec_yds,31,,,,,
player,201412280oti,clt,HerrDa00,rec_td,0,,,,,
player,201412280oti,clt,HerrDa00,rec_long,26,,,,,
player,201412280oti,clt,HerrDa00,fumbles,0,,,,,
player,201412280oti,clt,HerrDa00,fumbles_lost,0,,,,,
player,201412280oti,clt,TiptZu01,pass_cmp,0,,,,,
player,201412280oti,clt,TiptZu01,pass_att,0,,,,,
player,201412280oti,clt,TiptZu01,pass_yds,0,,,,,
player,201412280oti,clt,TiptZu01,pass_td,0,,,,,
player,201412280oti,clt,TiptZu01,pass_int,0,,,,,
player,201412280oti,clt,TiptZu01,pass_sacked,0,,,,,
player,201412280oti,clt,TiptZu01,pass_sacked_yds,0,,,,,
player,201412280oti,clt,TiptZu01,pass_long,0,,,,,
player,201412280oti,clt,TiptZu01,pass_rating,,,,,,
player,201412280oti,clt,TiptZu01,rush_att,9,,,,,
player,201412280oti,clt,TiptZu01,rush_yds,21,,,,,
player,201412280oti,clt,TiptZu01,rush_td,0,,,,,
player,201412280oti,clt,TiptZu01,rush_long,9,,,,,
player,201412280oti,clt,TiptZu01,targets,2,,,,,
player,201412280oti,clt,TiptZu01,rec,2,,,,,
player,201412280oti,clt,TiptZu01,rec_yds,45,,,,,
player,201412280oti,clt,TiptZu01,rec_td,0,,,,,
player,201412280oti,clt,TiptZu01,rec_long,32,,,,,
player,201412280oti,clt,TiptZu01,fumbles,0,,,,,
player,201412280oti,clt,TiptZu01,fumbles_lost,0,,,,,
player,201412280oti,clt,RichTr00,pass_cmp,0,,,,,
player,201412280oti,clt,RichTr00,pass_att,0,,,,,
player,201412280oti,clt,RichTr00,pass_yds,0,,,,,
player,201412280oti,clt,RichTr00,pass_td,0,,,,,
player,201412280oti,clt,RichTr00,pass_int,0,,,,,
player,201412280oti,clt,RichTr00,pass_sacked,0,,,,,
player,201412280oti,clt,RichTr00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,RichTr00,pass_long,0,,,,,
player,201412280oti,clt,RichTr00,pass_rating,,,,,,
player,201412280oti,clt,RichTr00,rush_att,6,,,,,
player,201412280oti,clt,RichTr00,rush_yds,11,,,,,
player,201412280oti,clt,RichTr00,rush_td,0,,,,,
player,201412280oti,clt,RichTr00,rush_long,4,,,,,
player,201412280oti,clt,RichTr00,targets,1,,,,,
player,201412280oti,clt,RichTr00,rec,1,,,,,
player,201412280oti,clt,RichTr00,rec_yds,9,,,,,
player,201412280oti,clt,RichTr00,rec_td,0,,,,,
player,201412280oti,clt,RichTr00,rec_long,9,,,,,
player,201412280oti,clt,RichTr00,fumbles,0,,,,,
player,201412280oti,clt,RichTr00,fumbles_lost,0,,,,,
player,201412280oti,clt,WaynRe00,pass_cmp,0,,,,,
player,201412280oti,clt,WaynRe00,pass_att,0,,,,,
player,201412280oti,clt,WaynRe00,pass_yds,0,,,,,
player,201412280oti,clt,WaynRe00,pass_td,0,,,,,
player,201412280oti,clt,WaynRe00,pass_int,0,,,,,
player,201412280oti,clt,WaynRe00,pass_sacked,0,,,,,
player,201412280oti,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,WaynRe00,pass_long,0,,,,,
player,201412280oti,clt,WaynRe00,pass_rating,,,,,,
player,201412280oti,clt,WaynRe00,rush_att,0,,,,,
player,201412280oti,clt,WaynRe00,rush_yds,0,,,,,
player,201412280oti,clt,WaynRe00,rush_td,0,,,,,
player,201412280oti,clt,WaynRe00,rush_long,0,,,,,
player,201412280oti,clt,WaynRe00,targets,3,,,,,
player,201412280oti,clt,WaynRe00,rec,2,,,,,
player,201412280oti,clt,WaynRe00,rec_yds,91,,,,,
player,201412280oti,clt,WaynRe00,rec_td,0,,,,,
player,201412280oti,clt,WaynRe00,rec_long,80,,,,,
player,201412280oti,clt,WaynRe00,fumbles,0,,,,,
player,201412280oti,clt,WaynRe00,fumbles_lost,0,,,,,
player,201412280oti,clt,FleeCo00,pass_cmp,0,,,,,
player,201412280oti,clt,FleeCo00,pass_att,0,,,,,
player,201412280oti,clt,FleeCo00,pass_yds,0,,,,,
player,201412280oti,clt,FleeCo00,pass_td,0,,,,,
player,201412280oti,clt,FleeCo00,pass_int,0,,,,,
player,201412280oti,clt,FleeCo00,pass_sacked,0,,,,,
player,201412280oti,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,FleeCo00,pass_long,0,,,,,
player,201412280oti,clt,FleeCo00,pass_rating,,,,,,
player,201412280oti,clt,FleeCo00,rush_att,0,,,,,
player,201412280oti,clt,FleeCo00,rush_yds,0,,,,,
player,201412280oti,clt,FleeCo00,rush_td,0,,,,,
player,201412280oti,clt,FleeCo00,rush_long,0,,,,,
player,201412280oti,clt,FleeCo00,targets,7,,,,,
player,201412280oti,clt,FleeCo00,rec,5,,,,,
player,201412280oti,clt,FleeCo00,rec_yds,56,,,,,
player,201412280oti,clt,FleeCo00,rec_td,2,,,,,
player,201412280oti,clt,FleeCo00,rec_long,20,,,,,
player,201412280oti,clt,FleeCo00,fumbles,0,,,,,
player,201412280oti,clt,FleeCo00,fumbles_lost,0,,,,,
player,201412280oti,clt,NickHa01,pass_cmp,0,,,,,
player,201412280oti,clt,NickHa01,pass_att,0,,,,,
player,201412280oti,clt,NickHa01,pass_yds,0,,,,,
player,201412280oti,clt,NickHa01,pass_td,0,,,,,
player,201412280oti,clt,NickHa01,pass_int,0,,,,,
player,201412280oti,clt,NickHa01,pass_sacked,0,,,,,
player,201412280oti,clt,NickHa01,pass_sacked_yds,0,,,,,
player,201412280oti,clt,NickHa01,pass_long,0,,,,,
player,201412280oti,clt,NickHa01,pass_rating,,,,,,
player,201412280oti,clt,NickHa01,rush_att,0,,,,,
player,201412280oti,clt,NickHa01,rush_yds,0,,,,,
player,201412280oti,clt,NickHa01,rush_td,0,,,,,
player,201412280oti,clt,NickHa01,rush_long,0,,,,,
player,201412280oti,clt,NickHa01,targets,6,,,,,
player,201412280oti,clt,NickHa01,rec,3,,,,,
player,201412280oti,clt,NickHa01,rec_yds,46,,,,,
player,201412280oti,clt,NickHa01,rec_td,0,,,,,
player,201412280oti,clt,NickHa01,rec_long,21,,,,,
player,201412280oti,clt,NickHa01,fumbles,0,,,,,
player,201412280oti,clt,NickHa01,fumbles_lost,0,,,,,
player,201412280oti,clt,DoylJa00,pass_cmp,0,,,,,
player,201412280oti,clt,DoylJa00,pass_att,0,,,,,
player,201412280oti,clt,DoylJa00,pass_yds,0,,,,,
player,201412280oti,clt,DoylJa00,pass_td,0,,,,,
player,201412280oti,clt,DoylJa00,pass_int,0,,,,,
player,201412280oti,clt,DoylJa00,pass_sacked,0,,,,,
player,201412280oti,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,DoylJa00,pass_long,0,,,,,
player,201412280oti,clt,DoylJa00,pass_rating,,,,,,
player,201412280oti,clt,DoylJa00,rush_att,0,,,,,
player,201412280oti,clt,DoylJa00,rush_yds,0,,,,,
player,201412280oti,clt,DoylJa00,rush_td,0,,,,,
player,201412280oti,clt,DoylJa00,rush_long,0,,,,,
player,201412280oti,clt,DoylJa00,targets,5,,,,,
player,201412280oti,clt,DoylJa00,rec,4,,,,,
player,201412280oti,clt,DoylJa00,rec_yds,21,,,,,
player,201412280oti,clt,DoylJa00,rec_td,1,,,,,
player,201412280oti,clt,DoylJa00,rec_long,7,,,,,
player,201412280oti,clt,DoylJa00,fumbles,0,,,,,
player,201412280oti,clt,DoylJa00,fumbles_lost,0,,,,,
player,201412280oti,clt,MoncDo00,pass_cmp,0,,,,,
player,201412280oti,clt,MoncDo00,pass_att,0,,,,,
player,201412280oti,clt,MoncDo00,pass_yds,0,,,,,
player,201412280oti,clt,MoncDo00,pass_td,0,,,,,
player,201412280oti,clt,MoncDo00,pass_int,0,,,,,
player,201412280oti,clt,MoncDo00,pass_sacked,0,,,,,
player,201412280oti,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,MoncDo00,pass_long,0,,,,,
player,201412280oti,clt,MoncDo00,pass_rating,,,,,,
player,201412280oti,clt,MoncDo00,rush_att,0,,,,,
player,201412280oti,clt,MoncDo00,rush_yds,0,,,,,
player,201412280oti,clt,MoncDo00,rush_td,0,,,,,
player,201412280oti,clt,MoncDo00,rush_long,0,,,,,
player,201412280oti,clt,MoncDo00,targets,5,,,,,
player,201412280oti,clt,MoncDo00,rec,3,,,,,
player,201412280oti,clt,MoncDo00,rec_yds,16,,,,,
player,201412280oti,clt,MoncDo00,rec_td,0,,,,,
player,201412280oti,clt,MoncDo00,rec_long,9,,,,,
player,201412280oti,clt,MoncDo00,fumbles,0,,,,,
player,201412280oti,clt,MoncDo00,fumbles_lost,0,,,,,
player,201412280oti,clt,HiltT.00,pass_cmp,0,,,,,
player,201412280oti,clt,HiltT.00,pass_att,0,,,,,
player,201412280oti,clt,HiltT.00,pass_yds,0,,,,,
player,201412280oti,clt,HiltT.00,pass_td,0,,,,,
player,201412280oti,clt,HiltT.00,pass_int,0,,,,,
player,201412280oti,clt,HiltT.00,pass_sacked,0,,,,,
player,201412280oti,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201412280oti,clt,HiltT.00,pass_long,0,,,,,
player,201412280oti,clt,HiltT.00,pass_rating,,,,,,
player,201412280oti,clt,HiltT.00,rush_att,0,,,,,
player,201412280oti,clt,HiltT.00,rush_yds,0,,,,,
player,201412280oti,clt,HiltT.00,rush_td,0,,,,,
player,201412280oti,clt,HiltT.00,rush_long,0,,,,,
player,201412280oti,clt,HiltT.00,targets,3,,,,,
player,201412280oti,clt,HiltT.00,rec,0,,,,,
player,201412280oti,clt,HiltT.00,rec_yds,0,,,,,
player,201412280oti,clt,HiltT.00,rec_td,0,,,,,
player,201412280oti,clt,HiltT.00,rec_long,0,,,,,
player,201412280oti,clt,HiltT.00,fumbles,0,,,,,
player,201412280oti,clt,HiltT.00,fumbles_lost,0,,,,,
player,201412280oti,oti,WhitCh02,pass_cmp,12,,,,,
player,201412280oti,oti,WhitCh02,pass_att,28,,,,,
player,201412280oti,oti,WhitCh02,pass_yds,72,,,,,
player,201412280oti,oti,WhitCh02,pass_td,1,,,,,
player,201412280oti,oti,WhitCh02,pass_int,0,,,,,
player,201412280oti,oti,WhitCh02,pass_sacked,4,,,,,
player,201412280oti,oti,WhitCh02,pass_sacked_yds,29,,,,,
player,201412280oti,oti,WhitCh02,pass_long,10,,,,,
player,201412280oti,oti,WhitCh02,pass_rating,62.2,,,,,
player,201412280oti,oti,WhitCh02,rush_att,4,,,,,
player,201412280oti,oti,WhitCh02,rush_yds,19,,,,,
player,201412280oti,oti,WhitCh02,rush_td,0,,,,,
player,201412280oti,oti,WhitCh02,rush_long,13,,,,,
player,201412280oti,oti,WhitCh02,targets,0,,,,,
player,201412280oti,oti,WhitCh02,rec,0,,,,,
player,201412280oti,oti,WhitCh02,rec_yds,0,,,,,
player,201412280oti,oti,WhitCh02,rec_td,0,,,,,
player,201412280oti,oti,WhitCh02,rec_long,0,,,,,
player,201412280oti,oti,WhitCh02,fumbles,1,,,,,
player,201412280oti,oti,WhitCh02,fumbles_lost,0,,,,,
player,201412280oti,oti,PalmJo20,pass_cmp,1,,,,,
player,201412280oti,oti,PalmJo20,pass_att,3,,,,,
player,201412280oti,oti,PalmJo20,pass_yds,7,,,,,
player,201412280oti,oti,PalmJo20,pass_td,0,,,,,
player,201412280oti,oti,PalmJo20,pass_int,0,,,,,
player,201412280oti,oti,PalmJo20,pass_sacked,0,,,,,
player,201412280oti,oti,PalmJo20,pass_sacked_yds,0,,,,,
player,201412280oti,oti,PalmJo20,pass_long,7,,,,,
player,201412280oti,oti,PalmJo20,pass_rating,42.4,,,,,
player,201412280oti,oti,PalmJo20,rush_att,1,,,,,
player,201412280oti,oti,PalmJo20,rush_yds,-1,,,,,
player,201412280oti,oti,PalmJo20,rush_td,0,,,,,
player,201412280oti,oti,PalmJo20,rush_long,-1,,,,,
player,201412280oti,oti,PalmJo20,targets,0,,,,,
player,201412280oti,oti,PalmJo20,rec,0,,,,,
player,201412280oti,oti,PalmJo20,rec_yds,0,,,,,
player,201412280oti,oti,PalmJo20,rec_td,0,,,,,
player,201412280oti,oti,PalmJo20,rec_long,0,,,,,
player,201412280oti,oti,PalmJo20,fumbles,0,,,,,
player,201412280oti,oti,PalmJo20,fumbles_lost,0,,,,,
player,201412280oti,oti,GreeSh00,pass_cmp,0,,,,,
player,201412280oti,oti,GreeSh00,pass_att,0,,,,,
player,201412280oti,oti,GreeSh00,pass_yds,0,,,,,
player,201412280oti,oti,GreeSh00,pass_td,0,,,,,
player,201412280oti,oti,GreeSh00,pass_int,0,,,,,
player,201412280oti,oti,GreeSh00,pass_sacked,0,,,,,
player,201412280oti,oti,GreeSh00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,GreeSh00,pass_long,0,,,,,
player,201412280oti,oti,GreeSh00,pass_rating,,,,,,
player,201412280oti,oti,GreeSh00,rush_att,11,,,,,
player,201412280oti,oti,GreeSh00,rush_yds,94,,,,,
player,201412280oti,oti,GreeSh00,rush_td,0,,,,,
player,201412280oti,oti,GreeSh00,rush_long,52,,,,,
player,201412280oti,oti,GreeSh00,targets,0,,,,,
player,201412280oti,oti,GreeSh00,rec,0,,,,,
player,201412280oti,oti,GreeSh00,rec_yds,0,,,,,
player,201412280oti,oti,GreeSh00,rec_td,0,,,,,
player,201412280oti,oti,GreeSh00,rec_long,0,,,,,
player,201412280oti,oti,GreeSh00,fumbles,0,,,,,
player,201412280oti,oti,GreeSh00,fumbles_lost,0,,,,,
player,201412280oti,oti,SankBi00,pass_cmp,0,,,,,
player,201412280oti,oti,SankBi00,pass_att,0,,,,,
player,201412280oti,oti,SankBi00,pass_yds,0,,,,,
player,201412280oti,oti,SankBi00,pass_td,0,,,,,
player,201412280oti,oti,SankBi00,pass_int,0,,,,,
player,201412280oti,oti,SankBi00,pass_sacked,0,,,,,
player,201412280oti,oti,SankBi00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,SankBi00,pass_long,0,,,,,
player,201412280oti,oti,SankBi00,pass_rating,,,,,,
player,201412280oti,oti,SankBi00,rush_att,4,,,,,
player,201412280oti,oti,SankBi00,rush_yds,18,,,,,
player,201412280oti,oti,SankBi00,rush_td,0,,,,,
player,201412280oti,oti,SankBi00,rush_long,11,,,,,
player,201412280oti,oti,SankBi00,targets,1,,,,,
player,201412280oti,oti,SankBi00,rec,0,,,,,
player,201412280oti,oti,SankBi00,rec_yds,0,,,,,
player,201412280oti,oti,SankBi00,rec_td,0,,,,,
player,201412280oti,oti,SankBi00,rec_long,0,,,,,
player,201412280oti,oti,SankBi00,fumbles,1,,,,,
player,201412280oti,oti,SankBi00,fumbles_lost,1,,,,,
player,201412280oti,oti,WrigKe01,pass_cmp,0,,,,,
player,201412280oti,oti,WrigKe01,pass_att,0,,,,,
player,201412280oti,oti,WrigKe01,pass_yds,0,,,,,
player,201412280oti,oti,WrigKe01,pass_td,0,,,,,
player,201412280oti,oti,WrigKe01,pass_int,0,,,,,
player,201412280oti,oti,WrigKe01,pass_sacked,0,,,,,
player,201412280oti,oti,WrigKe01,pass_sacked_yds,0,,,,,
player,201412280oti,oti,WrigKe01,pass_long,0,,,,,
player,201412280oti,oti,WrigKe01,pass_rating,,,,,,
player,201412280oti,oti,WrigKe01,rush_att,1,,,,,
player,201412280oti,oti,WrigKe01,rush_yds,10,,,,,
player,201412280oti,oti,WrigKe01,rush_td,0,,,,,
player,201412280oti,oti,WrigKe01,rush_long,10,,,,,
player,201412280oti,oti,WrigKe01,targets,5,,,,,
player,201412280oti,oti,WrigKe01,rec,2,,,,,
player,201412280oti,oti,WrigKe01,rec_yds,9,,,,,
player,201412280oti,oti,WrigKe01,rec_td,1,,,,,
player,201412280oti,oti,WrigKe01,rec_long,6,,,,,
player,201412280oti,oti,WrigKe01,fumbles,0,,,,,
player,201412280oti,oti,WrigKe01,fumbles_lost,0,,,,,
player,201412280oti,oti,WashLe00,pass_cmp,0,,,,,
player,201412280oti,oti,WashLe00,pass_att,0,,,,,
player,201412280oti,oti,WashLe00,pass_yds,0,,,,,
player,201412280oti,oti,WashLe00,pass_td,0,,,,,
player,201412280oti,oti,WashLe00,pass_int,0,,,,,
player,201412280oti,oti,WashLe00,pass_sacked,0,,,,,
player,201412280oti,oti,WashLe00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,WashLe00,pass_long,0,,,,,
player,201412280oti,oti,WashLe00,pass_rating,,,,,,
player,201412280oti,oti,WashLe00,rush_att,2,,,,,
player,201412280oti,oti,WashLe00,rush_yds,2,,,,,
player,201412280oti,oti,WashLe00,rush_td,0,,,,,
player,201412280oti,oti,WashLe00,rush_long,2,,,,,
player,201412280oti,oti,WashLe00,targets,2,,,,,
player,201412280oti,oti,WashLe00,rec,0,,,,,
player,201412280oti,oti,WashLe00,rec_yds,0,,,,,
player,201412280oti,oti,WashLe00,rec_td,0,,,,,
player,201412280oti,oti,WashLe00,rec_long,0,,,,,
player,201412280oti,oti,WashLe00,fumbles,0,,,,,
player,201412280oti,oti,WashLe00,fumbles_lost,0,,,,,
player,201412280oti,oti,WalkHu00,pass_cmp,0,,,,,
player,201412280oti,oti,WalkHu00,pass_att,0,,,,,
player,201412280oti,oti,WalkHu00,pass_yds,0,,,,,
player,201412280oti,oti,WalkHu00,pass_td,0,,,,,
player,201412280oti,oti,WalkHu00,pass_int,0,,,,,
player,201412280oti,oti,WalkHu00,pass_sacked,0,,,,,
player,201412280oti,oti,WalkHu00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,WalkHu00,pass_long,0,,,,,
player,201412280oti,oti,WalkHu00,pass_rating,,,,,,
player,201412280oti,oti,WalkHu00,rush_att,0,,,,,
player,201412280oti,oti,WalkHu00,rush_yds,0,,,,,
player,201412280oti,oti,WalkHu00,rush_td,0,,,,,
player,201412280oti,oti,WalkHu00,rush_long,0,,,,,
player,201412280oti,oti,WalkHu00,targets,10,,,,,
player,201412280oti,oti,WalkHu00,rec,7,,,,,
player,201412280oti,oti,WalkHu00,rec_yds,43,,,,,
player,201412280oti,oti,WalkHu00,rec_td,0,,,,,
player,201412280oti,oti,WalkHu00,rec_long,10,,,,,
player,201412280oti,oti,WalkHu00,fumbles,1,,,,,
player,201412280oti,oti,WalkHu00,fumbles_lost,0,,,,,
player,201412280oti,oti,HagaDe00,pass_cmp,0,,,,,
player,201412280oti,oti,HagaDe00,pass_att,0,,,,,
player,201412280oti,oti,HagaDe00,pass_yds,0,,,,,
player,201412280oti,oti,HagaDe00,pass_td,0,,,,,
player,201412280oti,oti,HagaDe00,pass_int,0,,,,,
player,201412280oti,oti,HagaDe00,pass_sacked,0,,,,,
player,201412280oti,oti,HagaDe00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,HagaDe00,pass_long,0,,,,,
player,201412280oti,oti,HagaDe00,pass_rating,,,,,,
player,201412280oti,oti,HagaDe00,rush_att,0,,,,,
player,201412280oti,oti,HagaDe00,rush_yds,0,,,,,
player,201412280oti,oti,HagaDe00,rush_td,0,,,,,
player,201412280oti,oti,HagaDe00,rush_long,0,,,,,
player,201412280oti,oti,HagaDe00,targets,5,,,,,
player,201412280oti,oti,HagaDe00,rec,2,,,,,
player,201412280oti,oti,HagaDe00,rec_yds,16,,,,,
player,201412280oti,oti,HagaDe00,rec_td,0,,,,,
player,201412280oti,oti,HagaDe00,rec_long,9,,,,,
player,201412280oti,oti,HagaDe00,fumbles,0,,,,,
player,201412280oti,oti,HagaDe00,fumbles_lost,0,,,,,
player,201412280oti,oti,AndrAn00,pass_cmp,0,,,,,
player,201412280oti,oti,AndrAn00,pass_att,0,,,,,
player,201412280oti,oti,AndrAn00,pass_yds,0,,,,,
player,201412280oti,oti,AndrAn00,pass_td,0,,,,,
player,201412280oti,oti,AndrAn00,pass_int,0,,,,,
player,201412280oti,oti,AndrAn00,pass_sacked,0,,,,,
player,201412280oti,oti,AndrAn00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,AndrAn00,pass_long,0,,,,,
player,201412280oti,oti,AndrAn00,pass_rating,,,,,,
player,201412280oti,oti,AndrAn00,rush_att,0,,,,,
player,201412280oti,oti,AndrAn00,rush_yds,0,,,,,
player,201412280oti,oti,AndrAn00,rush_td,0,,,,,
player,201412280oti,oti,AndrAn00,rush_long,0,,,,,
player,201412280oti,oti,AndrAn00,targets,2,,,,,
player,201412280oti,oti,AndrAn00,rec,2,,,,,
player,201412280oti,oti,AndrAn00,rec_yds,11,,,,,
player,201412280oti,oti,AndrAn00,rec_td,0,,,,,
player,201412280oti,oti,AndrAn00,rec_long,6,,,,,
player,201412280oti,oti,AndrAn00,fumbles,0,,,,,
player,201412280oti,oti,AndrAn00,fumbles_lost,0,,,,,
player,201412280oti,oti,WashNa00,pass_cmp,0,,,,,
player,201412280oti,oti,WashNa00,pass_att,0,,,,,
player,201412280oti,oti,WashNa00,pass_yds,0,,,,,
player,201412280oti,oti,WashNa00,pass_td,0,,,,,
player,201412280oti,oti,WashNa00,pass_int,0,,,,,
player,201412280oti,oti,WashNa00,pass_sacked,0,,,,,
player,201412280oti,oti,WashNa00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,WashNa00,pass_long,0,,,,,
player,201412280oti,oti,WashNa00,pass_rating,,,,,,
player,201412280oti,oti,WashNa00,rush_att,0,,,,,
player,201412280oti,oti,WashNa00,rush_yds,0,,,,,
player,201412280oti,oti,WashNa00,rush_td,0,,,,,
player,201412280oti,oti,WashNa00,rush_long,0,,,,,
player,201412280oti,oti,WashNa00,targets,3,,,,,
player,201412280oti,oti,WashNa00,rec,0,,,,,
player,201412280oti,oti,WashNa00,rec_yds,0,,,,,
player,201412280oti,oti,WashNa00,rec_td,0,,,,,
player,201412280oti,oti,WashNa00,rec_long,0,,,,,
player,201412280oti,oti,WashNa00,fumbles,0,,,,,
player,201412280oti,oti,WashNa00,fumbles_lost,0,,,,,
player,201412280oti,oti,DurhKr00,pass_cmp,0,,,,,
player,201412280oti,oti,DurhKr00,pass_att,0,,,,,
player,201412280oti,oti,DurhKr00,pass_yds,0,,,,,
player,201412280oti,oti,DurhKr00,pass_td,0,,,,,
player,201412280oti,oti,DurhKr00,pass_int,0,,,,,
player,201412280oti,oti,DurhKr00,pass_sacked,0,,,,,
player,201412280oti,oti,DurhKr00,pass_sacked_yds,0,,,,,
player,201412280oti,oti,DurhKr00,pass_long,0,,,,,
player,201412280oti,oti,DurhKr00,pass_rating,,,,,,
player,201412280oti,oti,DurhKr00,rush_att,0,,,,,
player,201412280oti,oti,DurhKr00,rush_yds,0,,,,,
player,201412280oti,oti,DurhKr00,rush_td,0,,,,,
player,201412280oti,oti,DurhKr00,rush_long,0,,,,,
player,201412280oti,oti,DurhKr00,targets,2,,,,,
