game,2014,15,20141214,201412140clt,htx,"Houston Texans",10,clt,"Indianapolis Colts",17
player,201412140clt,htx,FostAr00,rush_long,18,,,,,
player,201412140clt,htx,FostAr00,targets,4,,,,,
player,201412140clt,htx,FostAr00,rec,3,,,,,
player,201412140clt,htx,FostAr00,rec_yds,18,,,,,
player,201412140clt,htx,FostAr00,rec_td,0,,,,,
player,201412140clt,htx,FostAr00,rec_long,8,,,,,
player,201412140clt,htx,FostAr00,fumbles,0,,,,,
player,201412140clt,htx,FostAr00,fumbles_lost,0,,,,,
player,201412140clt,htx,BlueAl00,pass_cmp,0,,,,,
player,201412140clt,htx,BlueAl00,pass_att,0,,,,,
player,201412140clt,htx,BlueAl00,pass_yds,0,,,,,
player,201412140clt,htx,BlueAl00,pass_td,0,,,,,
player,201412140clt,htx,BlueAl00,pass_int,0,,,,,
player,201412140clt,htx,BlueAl00,pass_sacked,0,,,,,
player,201412140clt,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201412140clt,htx,BlueAl00,pass_long,0,,,,,
player,201412140clt,htx,BlueAl00,pass_rating,,,,,,
player,201412140clt,htx,BlueAl00,rush_att,8,,,,,
player,201412140clt,htx,BlueAl00,rush_yds,26,,,,,
player,201412140clt,htx,BlueAl00,rush_td,0,,,,,
player,201412140clt,htx,BlueAl00,rush_long,6,,,,,
player,201412140clt,htx,BlueAl00,targets,0,,,,,
player,201412140clt,htx,BlueAl00,rec,0,,,,,
player,201412140clt,htx,BlueAl00,rec_yds,0,,,,,
player,201412140clt,htx,BlueAl00,rec_td,0,,,,,
player,201412140clt,htx,BlueAl00,rec_long,0,,,,,
player,201412140clt,htx,BlueAl00,fumbles,0,,,,,
player,201412140clt,htx,BlueAl00,fumbles_lost,0,,,,,
player,201412140clt,htx,HopkDe00,pass_cmp,0,,,,,
player,201412140clt,htx,HopkDe00,pass_att,0,,,,,
player,201412140clt,htx,HopkDe00,pass_yds,0,,,,,
player,201412140clt,htx,HopkDe00,pass_td,0,,,,,
player,201412140clt,htx,HopkDe00,pass_int,0,,,,,
player,201412140clt,htx,HopkDe00,pass_sacked,0,,,,,
player,201412140clt,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201412140clt,htx,HopkDe00,pass_long,0,,,,,
player,201412140clt,htx,HopkDe00,pass_rating,,,,,,
player,201412140clt,htx,HopkDe00,rush_att,0,,,,,
player,201412140clt,htx,HopkDe00,rush_yds,0,,,,,
player,201412140clt,htx,HopkDe00,rush_td,0,,,,,
player,201412140clt,htx,HopkDe00,rush_long,0,,,,,
player,201412140clt,htx,HopkDe00,targets,13,,,,,
player,201412140clt,htx,HopkDe00,rec,5,,,,,
player,201412140clt,htx,HopkDe00,rec_yds,77,,,,,
player,201412140clt,htx,HopkDe00,rec_td,0,,,,,
player,201412140clt,htx,HopkDe00,rec_long,35,,,,,
player,201412140clt,htx,HopkDe00,fumbles,0,,,,,
player,201412140clt,htx,HopkDe00,fumbles_lost,0,,,,,
player,201412140clt,htx,PoseDe00,pass_cmp,0,,,,,
player,201412140clt,htx,PoseDe00,pass_att,0,,,,,
player,201412140clt,htx,PoseDe00,pass_yds,0,,,,,
player,201412140clt,htx,PoseDe00,pass_td,0,,,,,
player,201412140clt,htx,PoseDe00,pass_int,0,,,,,
player,201412140clt,htx,PoseDe00,pass_sacked,0,,,,,
player,201412140clt,htx,PoseDe00,pass_sacked_yds,0,,,,,
player,201412140clt,htx,PoseDe00,pass_long,0,,,,,
player,201412140clt,htx,PoseDe00,pass_rating,,,,,,
player,201412140clt,htx,PoseDe00,rush_att,0,,,,,
player,201412140clt,htx,PoseDe00,rush_yds,0,,,,,
player,201412140clt,htx,PoseDe00,rush_td,0,,,,,
player,201412140clt,htx,PoseDe00,rush_long,0,,,,,
player,201412140clt,htx,PoseDe00,targets,1,,,,,
player,201412140clt,htx,PoseDe00,rec,1,,,,,
player,201412140clt,htx,PoseDe00,rec_yds,30,,,,,
player,201412140clt,htx,PoseDe00,rec_td,0,,,,,
player,201412140clt,htx,PoseDe00,rec_long,30,,,,,
player,201412140clt,htx,PoseDe00,fumbles,0,,,,,
player,201412140clt,htx,PoseDe00,fumbles_lost,0,,,,,
player,201412140clt,htx,JohnDa04,pass_cmp,0,,,,,
player,201412140clt,htx,JohnDa04,pass_att,0,,,,,
player,201412140clt,htx,JohnDa04,pass_yds,0,,,,,
player,201412140clt,htx,JohnDa04,pass_td,0,,,,,
player,201412140clt,htx,JohnDa04,pass_int,0,,,,,
player,201412140clt,htx,JohnDa04,pass_sacked,0,,,,,
player,201412140clt,htx,JohnDa04,pass_sacked_yds,0,,,,,
player,201412140clt,htx,JohnDa04,pass_long,0,,,,,
player,201412140clt,htx,JohnDa04,pass_rating,,,,,,
player,201412140clt,htx,JohnDa04,rush_att,0,,,,,
player,201412140clt,htx,JohnDa04,rush_yds,0,,,,,
player,201412140clt,htx,JohnDa04,rush_td,0,,,,,
player,201412140clt,htx,JohnDa04,rush_long,0,,,,,
player,201412140clt,htx,JohnDa04,targets,3,,,,,
player,201412140clt,htx,JohnDa04,rec,2,,,,,
player,201412140clt,htx,JohnDa04,rec_yds,21,,,,,
player,201412140clt,htx,JohnDa04,rec_td,0,,,,,
player,201412140clt,htx,JohnDa04,rec_long,15,,,,,
player,201412140clt,htx,JohnDa04,fumbles,0,,,,,
player,201412140clt,htx,JohnDa04,fumbles_lost,0,,,,,
player,201412140clt,htx,GrifRy00,pass_cmp,0,,,,,
player,201412140clt,htx,GrifRy00,pass_att,0,,,,,
player,201412140clt,htx,GrifRy00,pass_yds,0,,,,,
player,201412140clt,htx,GrifRy00,pass_td,0,,,,,
player,201412140clt,htx,GrifRy00,pass_int,0,,,,,
player,201412140clt,htx,GrifRy00,pass_sacked,0,,,,,
player,201412140clt,htx,GrifRy00,pass_sacked_yds,0,,,,,
player,201412140clt,htx,GrifRy00,pass_long,0,,,,,
player,201412140clt,htx,GrifRy00,pass_rating,,,,,,
player,201412140clt,htx,GrifRy00,rush_att,0,,,,,
player,201412140clt,htx,GrifRy00,rush_yds,0,,,,,
player,201412140clt,htx,GrifRy00,rush_td,0,,,,,
player,201412140clt,htx,GrifRy00,rush_long,0,,,,,
player,201412140clt,htx,GrifRy00,targets,4,,,,,
player,201412140clt,htx,GrifRy00,rec,2,,,,,
player,201412140clt,htx,GrifRy00,rec_yds,11,,,,,
player,201412140clt,htx,GrifRy00,rec_td,0,,,,,
player,201412140clt,htx,GrifRy00,rec_long,8,,,,,
player,201412140clt,htx,GrifRy00,fumbles,0,,,,,
player,201412140clt,htx,GrifRy00,fumbles_lost,0,,,,,
player,201412140clt,clt,LuckAn00,pass_cmp,18,,,,,
player,201412140clt,clt,LuckAn00,pass_att,34,,,,,
player,201412140clt,clt,LuckAn00,pass_yds,187,,,,,
player,201412140clt,clt,LuckAn00,pass_td,2,,,,,
player,201412140clt,clt,LuckAn00,pass_int,1,,,,,
player,201412140clt,clt,LuckAn00,pass_sacked,2,,,,,
player,201412140clt,clt,LuckAn00,pass_sacked_yds,19,,,,,
player,201412140clt,clt,LuckAn00,pass_long,26,,,,,
player,201412140clt,clt,LuckAn00,pass_rating,76.5,,,,,
player,201412140clt,clt,LuckAn00,rush_att,8,,,,,
player,201412140clt,clt,LuckAn00,rush_yds,18,,,,,
player,201412140clt,clt,LuckAn00,rush_td,0,,,,,
player,201412140clt,clt,LuckAn00,rush_long,8,,,,,
player,201412140clt,clt,LuckAn00,targets,0,,,,,
player,201412140clt,clt,LuckAn00,rec,0,,,,,
player,201412140clt,clt,LuckAn00,rec_yds,0,,,,,
player,201412140clt,clt,LuckAn00,rec_td,0,,,,,
player,201412140clt,clt,LuckAn00,rec_long,0,,,,,
player,201412140clt,clt,LuckAn00,fumbles,0,,,,,
player,201412140clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201412140clt,clt,HerrDa00,pass_cmp,0,,,,,
player,201412140clt,clt,HerrDa00,pass_att,0,,,,,
player,201412140clt,clt,HerrDa00,pass_yds,0,,,,,
player,201412140clt,clt,HerrDa00,pass_td,0,,,,,
player,201412140clt,clt,HerrDa00,pass_int,0,,,,,
player,201412140clt,clt,HerrDa00,pass_sacked,0,,,,,
player,201412140clt,clt,HerrDa00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,HerrDa00,pass_long,0,,,,,
player,201412140clt,clt,HerrDa00,pass_rating,,,,,,
player,201412140clt,clt,HerrDa00,rush_att,11,,,,,
player,201412140clt,clt,HerrDa00,rush_yds,60,,,,,
player,201412140clt,clt,HerrDa00,rush_td,0,,,,,
player,201412140clt,clt,HerrDa00,rush_long,11,,,,,
player,201412140clt,clt,HerrDa00,targets,3,,,,,
player,201412140clt,clt,HerrDa00,rec,2,,,,,
player,201412140clt,clt,HerrDa00,rec_yds,12,,,,,
player,201412140clt,clt,HerrDa00,rec_td,0,,,,,
player,201412140clt,clt,HerrDa00,rec_long,12,,,,,
player,201412140clt,clt,HerrDa00,fumbles,0,,,,,
player,201412140clt,clt,HerrDa00,fumbles_lost,0,,,,,
player,201412140clt,clt,RichTr00,pass_cmp,0,,,,,
player,201412140clt,clt,RichTr00,pass_att,0,,,,,
player,201412140clt,clt,RichTr00,pass_yds,0,,,,,
player,201412140clt,clt,RichTr00,pass_td,0,,,,,
player,201412140clt,clt,RichTr00,pass_int,0,,,,,
player,201412140clt,clt,RichTr00,pass_sacked,0,,,,,
player,201412140clt,clt,RichTr00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,RichTr00,pass_long,0,,,,,
player,201412140clt,clt,RichTr00,pass_rating,,,,,,
player,201412140clt,clt,RichTr00,rush_att,9,,,,,
player,201412140clt,clt,RichTr00,rush_yds,32,,,,,
player,201412140clt,clt,RichTr00,rush_td,0,,,,,
player,201412140clt,clt,RichTr00,rush_long,9,,,,,
player,201412140clt,clt,RichTr00,targets,3,,,,,
player,201412140clt,clt,RichTr00,rec,2,,,,,
player,201412140clt,clt,RichTr00,rec_yds,9,,,,,
player,201412140clt,clt,RichTr00,rec_td,0,,,,,
player,201412140clt,clt,RichTr00,rec_long,16,,,,,
player,201412140clt,clt,RichTr00,fumbles,0,,,,,
player,201412140clt,clt,RichTr00,fumbles_lost,0,,,,,
player,201412140clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201412140clt,clt,HiltT.00,pass_att,0,,,,,
player,201412140clt,clt,HiltT.00,pass_yds,0,,,,,
player,201412140clt,clt,HiltT.00,pass_td,0,,,,,
player,201412140clt,clt,HiltT.00,pass_int,0,,,,,
player,201412140clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201412140clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,HiltT.00,pass_long,0,,,,,
player,201412140clt,clt,HiltT.00,pass_rating,,,,,,
player,201412140clt,clt,HiltT.00,rush_att,0,,,,,
player,201412140clt,clt,HiltT.00,rush_yds,0,,,,,
player,201412140clt,clt,HiltT.00,rush_td,0,,,,,
player,201412140clt,clt,HiltT.00,rush_long,0,,,,,
player,201412140clt,clt,HiltT.00,targets,8,,,,,
player,201412140clt,clt,HiltT.00,rec,4,,,,,
player,201412140clt,clt,HiltT.00,rec_yds,50,,,,,
player,201412140clt,clt,HiltT.00,rec_td,0,,,,,
player,201412140clt,clt,HiltT.00,rec_long,20,,,,,
player,201412140clt,clt,HiltT.00,fumbles,0,,,,,
player,201412140clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201412140clt,clt,NickHa01,pass_cmp,0,,,,,
player,201412140clt,clt,NickHa01,pass_att,0,,,,,
player,201412140clt,clt,NickHa01,pass_yds,0,,,,,
player,201412140clt,clt,NickHa01,pass_td,0,,,,,
player,201412140clt,clt,NickHa01,pass_int,0,,,,,
player,201412140clt,clt,NickHa01,pass_sacked,0,,,,,
player,201412140clt,clt,NickHa01,pass_sacked_yds,0,,,,,
player,201412140clt,clt,NickHa01,pass_long,0,,,,,
player,201412140clt,clt,NickHa01,pass_rating,,,,,,
player,201412140clt,clt,NickHa01,rush_att,0,,,,,
player,201412140clt,clt,NickHa01,rush_yds,0,,,,,
player,201412140clt,clt,NickHa01,rush_td,0,,,,,
player,201412140clt,clt,NickHa01,rush_long,0,,,,,
player,201412140clt,clt,NickHa01,targets,2,,,,,
player,201412140clt,clt,NickHa01,rec,2,,,,,
player,201412140clt,clt,NickHa01,rec_yds,44,,,,,
player,201412140clt,clt,NickHa01,rec_td,1,,,,,
player,201412140clt,clt,NickHa01,rec_long,26,,,,,
player,201412140clt,clt,NickHa01,fumbles,0,,,,,
player,201412140clt,clt,NickHa01,fumbles_lost,0,,,,,
player,201412140clt,clt,FleeCo00,pass_cmp,0,,,,,
player,201412140clt,clt,FleeCo00,pass_att,0,,,,,
player,201412140clt,clt,FleeCo00,pass_yds,0,,,,,
player,201412140clt,clt,FleeCo00,pass_td,0,,,,,
player,201412140clt,clt,FleeCo00,pass_int,0,,,,,
player,201412140clt,clt,FleeCo00,pass_sacked,0,,,,,
player,201412140clt,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,FleeCo00,pass_long,0,,,,,
player,201412140clt,clt,FleeCo00,pass_rating,,,,,,
player,201412140clt,clt,FleeCo00,rush_att,0,,,,,
player,201412140clt,clt,FleeCo00,rush_yds,0,,,,,
player,201412140clt,clt,FleeCo00,rush_td,0,,,,,
player,201412140clt,clt,FleeCo00,rush_long,0,,,,,
player,201412140clt,clt,FleeCo00,targets,5,,,,,
player,201412140clt,clt,FleeCo00,rec,2,,,,,
player,201412140clt,clt,FleeCo00,rec_yds,32,,,,,
player,201412140clt,clt,FleeCo00,rec_td,0,,,,,
player,201412140clt,clt,FleeCo00,rec_long,22,,,,,
player,201412140clt,clt,FleeCo00,fumbles,0,,,,,
player,201412140clt,clt,FleeCo00,fumbles_lost,0,,,,,
player,201412140clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201412140clt,clt,WaynRe00,pass_att,0,,,,,
player,201412140clt,clt,WaynRe00,pass_yds,0,,,,,
player,201412140clt,clt,WaynRe00,pass_td,0,,,,,
player,201412140clt,clt,WaynRe00,pass_int,0,,,,,
player,201412140clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201412140clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,WaynRe00,pass_long,0,,,,,
player,201412140clt,clt,WaynRe00,pass_rating,,,,,,
player,201412140clt,clt,WaynRe00,rush_att,0,,,,,
player,201412140clt,clt,WaynRe00,rush_yds,0,,,,,
player,201412140clt,clt,WaynRe00,rush_td,0,,,,,
player,201412140clt,clt,WaynRe00,rush_long,0,,,,,
player,201412140clt,clt,WaynRe00,targets,5,,,,,
player,201412140clt,clt,WaynRe00,rec,4,,,,,
player,201412140clt,clt,WaynRe00,rec_yds,24,,,,,
player,201412140clt,clt,WaynRe00,rec_td,0,,,,,
player,201412140clt,clt,WaynRe00,rec_long,10,,,,,
player,201412140clt,clt,WaynRe00,fumbles,1,,,,,
player,201412140clt,clt,WaynRe00,fumbles_lost,1,,,,,
player,201412140clt,clt,AlleDw00,pass_cmp,0,,,,,
player,201412140clt,clt,AlleDw00,pass_att,0,,,,,
player,201412140clt,clt,AlleDw00,pass_yds,0,,,,,
player,201412140clt,clt,AlleDw00,pass_td,0,,,,,
player,201412140clt,clt,AlleDw00,pass_int,0,,,,,
player,201412140clt,clt,AlleDw00,pass_sacked,0,,,,,
player,201412140clt,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,AlleDw00,pass_long,0,,,,,
player,201412140clt,clt,AlleDw00,pass_rating,,,,,,
player,201412140clt,clt,AlleDw00,rush_att,0,,,,,
player,201412140clt,clt,AlleDw00,rush_yds,0,,,,,
player,201412140clt,clt,AlleDw00,rush_td,0,,,,,
player,201412140clt,clt,AlleDw00,rush_long,0,,,,,
player,201412140clt,clt,AlleDw00,targets,4,,,,,
player,201412140clt,clt,AlleDw00,rec,2,,,,,
player,201412140clt,clt,AlleDw00,rec_yds,16,,,,,
player,201412140clt,clt,AlleDw00,rec_td,1,,,,,
player,201412140clt,clt,AlleDw00,rec_long,13,,,,,
player,201412140clt,clt,AlleDw00,fumbles,0,,,,,
player,201412140clt,clt,AlleDw00,fumbles_lost,0,,,,,
player,201412140clt,clt,MoncDo00,pass_cmp,0,,,,,
player,201412140clt,clt,MoncDo00,pass_att,0,,,,,
player,201412140clt,clt,MoncDo00,pass_yds,0,,,,,
player,201412140clt,clt,MoncDo00,pass_td,0,,,,,
player,201412140clt,clt,MoncDo00,pass_int,0,,,,,
player,201412140clt,clt,MoncDo00,pass_sacked,0,,,,,
player,201412140clt,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201412140clt,clt,MoncDo00,pass_long,0,,,,,
player,201412140clt,clt,MoncDo00,pass_rating,,,,,,
player,201412140clt,clt,MoncDo00,rush_att,0,,,,,
player,201412140clt,clt,MoncDo00,rush_yds,0,,,,,
player,201412140clt,clt,MoncDo00,rush_td,0,,,,,
player,201412140clt,clt,MoncDo00,rush_long,0,,,,,
player,201412140clt,clt,MoncDo00,targets,4,,,,,
player,201412140clt,clt,MoncDo00,rec,0,,,,,
player,201412140clt,clt,MoncDo00,rec_yds,0,,,,,
player,201412140clt,clt,MoncDo00,rec_td,0,,,,,
player,201412140clt,clt,MoncDo00,rec_long,0,,,,,
player,201412140clt,clt,MoncDo00,fumbles,0,,,,,
player,201412140clt,clt,MoncDo00,fumbles_lost,0,,,,,
player,201412140clt,htx,LewiKe00,def_int,1,,,,,
player,201412140clt,htx,LewiKe00,def_int_yds,27,,,,,
player,201412140clt,htx,LewiKe00,def_int_td,1,,,,,
player,201412140clt,htx,LewiKe00,def_int_long,27,,,,,
player,201412140clt,htx,LewiKe00,pass_defended,2,,,,,
player,201412140clt,htx,LewiKe00,sacks,0.0,,,,,
player,201412140clt,htx,LewiKe00,tackles_combined,5,,,,,
player,201412140clt,htx,LewiKe00,tackles_solo,3,,,,,
player,201412140clt,htx,LewiKe00,tackles_assists,2,,,,,
player,201412140clt,htx,LewiKe00,tackles_loss,0,,,,,
player,201412140clt,htx,LewiKe00,qb_hits,0,,,,,
player,201412140clt,htx,LewiKe00,fumbles_rec,0,,,,,
player,201412140clt,htx,LewiKe00,fumbles_rec_yds,0,,,,,
player,201412140clt,htx,LewiKe00,fumbles_rec_td,0,,,,,
player,201412140clt,htx,LewiKe00,fumbles_forced,0,,,,,
player,201412140clt,htx,WattJ.00,def_int,0,,,,,
player,201412140clt,htx,WattJ.00,def_int_yds,0,,,,,
player,201412140clt,htx,WattJ.00,def_int_td,0,,,,,
player,201412140clt,htx,WattJ.00,def_int_long,0,,,,,
player,201412140clt,htx,WattJ.00,pass_defended,1,,,,,
player,201412140clt,htx,WattJ.00,sacks,2.0,,,,,
player,201412140clt,htx,WattJ.00,tackles_combined,6,,,,,
player,201412140clt,htx,WattJ.00,tackles_solo,5,,,,,
player,201412140clt,htx,WattJ.00,tackles_assists,1,,,,,
player,201412140clt,htx,WattJ.00,tackles_loss,2,,,,,
player,201412140clt,htx,WattJ.00,qb_hits,3,,,,,
player,201412140clt,htx,WattJ.00,fumbles_rec,0,,,,,
player,201412140clt,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201412140clt,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201412140clt,htx,WattJ.00,fumbles_forced,0,,,,,
player,201412140clt,htx,MohaMi00,def_int,0,,,,,
player,201412140clt,htx,MohaMi00,def_int_yds,0,,,,,
player,201412140clt,htx,MohaMi00,def_int_td,0,,,,,
player,201412140clt,htx,MohaMi00,def_int_long,0,,,,,
player,201412140clt,htx,MohaMi00,pass_defended,2,,,,,
player,201412140clt,htx,MohaMi00,sacks,0.0,,,,,
player,201412140clt,htx,MohaMi00,tackles_combined,8,,,,,
player,201412140clt,htx,MohaMi00,tackles_solo,4,,,,,
player,201412140clt,htx,MohaMi00,tackles_assists,4,,,,,
player,201412140clt,htx,MohaMi00,tackles_loss,0,,,,,
player,201412140clt,htx,MohaMi00,qb_hits,0,,,,,
player,201412140clt,htx,MohaMi00,fumbles_rec,0,,,,,
player,201412140clt,htx,MohaMi00,fumbles_rec_yds,0,,,,,
player,201412140clt,htx,MohaMi00,fumbles_rec_td,0,,,,,
player,201412140clt,htx,MohaMi00,fumbles_forced,0,,,,,
player,201412140clt,htx,JackKa99,def_int,0,,,,,
player,201412140clt,htx,JackKa99,def_int_yds,0,,,,,
player,201412140clt,htx,JackKa99,def_int_td,0,,,,,
player,201412140clt,htx,JackKa99,def_int_long,0,,,,,
player,201412140clt,htx,JackKa99,pass_defended,1,,,,,
player,201412140clt,htx,JackKa99,sacks,0.0,,,,,
player,201412140clt,htx,JackKa99,tackles_combined,6,,,,,
player,201412140clt,htx,JackKa99,tackles_solo,5,,,,,
player,201412140clt,htx,JackKa99,tackles_assists,1,,,,,
player,201412140clt,htx,JackKa99,tackles_loss,1,,,,,
player,201412140clt,htx,JackKa99,qb_hits,0,,,,,
player,201412140clt,htx,JackKa99,fumbles_rec,0,,,,,
player,201412140clt,htx,JackKa99,fumbles_rec_yds,0,,,,,
player,201412140clt,htx,JackKa99,fumbles_rec_td,0,,,,,
player,201412140clt,htx,JackKa99,fumbles_forced,0,,,,,
player,201412140clt,htx,SweaDJ00,def_int,0,,,,,
player,201412140clt,htx,SweaDJ00,def_int_yds,0,,,,,
player,201412140clt,htx,SweaDJ00,def_int_td,0,,,,,
player,201412140clt,htx,SweaDJ00,def_int_long,0,,,,,
player,201412140clt,htx,SweaDJ00,pass_defended,0,,,,,
player,201412140clt,htx,SweaDJ00,sacks,0.0,,,,,
player,201412140clt,htx,SweaDJ00,tackles_combined,6,,,,,
player,201412140clt,htx,SweaDJ00,tackles_solo,5,,,,,
player,201412140clt,htx,SweaDJ00,tackles_assists,1,,,,,
player,201412140clt,htx,SweaDJ00,tackles_loss,0,,,,,
player,201412140clt,htx,SweaDJ00,qb_hits,0,,,,,
player,201412140clt,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201412140clt,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201412140clt,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201412140clt,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201412140clt,htx,BouyA.00,def_int,0,,,,,
player,201412140clt,htx,BouyA.00,def_int_yds,0,,,,,
player,201412140clt,htx,BouyA.00,def_int_td,0,,,,,
player,201412140clt,htx,BouyA.00,def_int_long,0,,,,,
player,201412140clt,htx,BouyA.00,pass_defended,0,,,,,
player,201412140clt,htx,BouyA.00,sacks,0.0,,,,,
player,201412140clt,htx,BouyA.00,tackles_combined,3,,,,,
player,201412140clt,htx,BouyA.00,tackles_solo,3,,,,,
player,201412140clt,htx,BouyA.00,tackles_assists,0,,,,,
player,201412140clt,htx,BouyA.00,tackles_loss,0,,,,,
player,201412140clt,htx,BouyA.00,qb_hits,0,,,,,
player,201412140clt,htx,BouyA.00,fumbles_rec,1,,,,,
player,201412140clt,htx,BouyA.00,fumbles_rec_yds,0,,,,,
