game,2014,10,20141109,201411090det,mia,"Miami Dolphins",16,det,"Detroit Lions",20
player,201411090det,mia,WakeCa00,tackles_solo,2,,,,,
player,201411090det,mia,WakeCa00,tackles_assists,0,,,,,
player,201411090det,mia,WakeCa00,tackles_loss,1,,,,,
player,201411090det,mia,WakeCa00,qb_hits,2,,,,,
player,201411090det,mia,WakeCa00,fumbles_rec,0,,,,,
player,201411090det,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201411090det,mia,WakeCa00,fumbles_forced,0,,,,,
player,201411090det,mia,JenkJe00,def_int,0,,,,,
player,201411090det,mia,JenkJe00,def_int_yds,0,,,,,
player,201411090det,mia,JenkJe00,def_int_td,0,,,,,
player,201411090det,mia,JenkJe00,def_int_long,0,,,,,
player,201411090det,mia,JenkJe00,pass_defended,0,,,,,
player,201411090det,mia,JenkJe00,sacks,1.0,,,,,
player,201411090det,mia,JenkJe00,tackles_combined,7,,,,,
player,201411090det,mia,JenkJe00,tackles_solo,7,,,,,
player,201411090det,mia,JenkJe00,tackles_assists,0,,,,,
player,201411090det,mia,JenkJe00,tackles_loss,2,,,,,
player,201411090det,mia,JenkJe00,qb_hits,2,,,,,
player,201411090det,mia,JenkJe00,fumbles_rec,0,,,,,
player,201411090det,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201411090det,mia,JenkJe00,fumbles_forced,0,,,,,
player,201411090det,mia,DelmLo99,def_int,0,,,,,
player,201411090det,mia,DelmLo99,def_int_yds,0,,,,,
player,201411090det,mia,DelmLo99,def_int_td,0,,,,,
player,201411090det,mia,DelmLo99,def_int_long,0,,,,,
player,201411090det,mia,DelmLo99,pass_defended,1,,,,,
player,201411090det,mia,DelmLo99,sacks,0.0,,,,,
player,201411090det,mia,DelmLo99,tackles_combined,6,,,,,
player,201411090det,mia,DelmLo99,tackles_solo,6,,,,,
player,201411090det,mia,DelmLo99,tackles_assists,0,,,,,
player,201411090det,mia,DelmLo99,tackles_loss,0,,,,,
player,201411090det,mia,DelmLo99,qb_hits,0,,,,,
player,201411090det,mia,DelmLo99,fumbles_rec,0,,,,,
player,201411090det,mia,DelmLo99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,DelmLo99,fumbles_rec_td,0,,,,,
player,201411090det,mia,DelmLo99,fumbles_forced,0,,,,,
player,201411090det,mia,MisiKo99,def_int,0,,,,,
player,201411090det,mia,MisiKo99,def_int_yds,0,,,,,
player,201411090det,mia,MisiKo99,def_int_td,0,,,,,
player,201411090det,mia,MisiKo99,def_int_long,0,,,,,
player,201411090det,mia,MisiKo99,pass_defended,0,,,,,
player,201411090det,mia,MisiKo99,sacks,0.0,,,,,
player,201411090det,mia,MisiKo99,tackles_combined,6,,,,,
player,201411090det,mia,MisiKo99,tackles_solo,4,,,,,
player,201411090det,mia,MisiKo99,tackles_assists,2,,,,,
player,201411090det,mia,MisiKo99,tackles_loss,1,,,,,
player,201411090det,mia,MisiKo99,qb_hits,0,,,,,
player,201411090det,mia,MisiKo99,fumbles_rec,0,,,,,
player,201411090det,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201411090det,mia,MisiKo99,fumbles_forced,0,,,,,
player,201411090det,mia,JoneRe99,def_int,0,,,,,
player,201411090det,mia,JoneRe99,def_int_yds,0,,,,,
player,201411090det,mia,JoneRe99,def_int_td,0,,,,,
player,201411090det,mia,JoneRe99,def_int_long,0,,,,,
player,201411090det,mia,JoneRe99,pass_defended,0,,,,,
player,201411090det,mia,JoneRe99,sacks,0.0,,,,,
player,201411090det,mia,JoneRe99,tackles_combined,4,,,,,
player,201411090det,mia,JoneRe99,tackles_solo,4,,,,,
player,201411090det,mia,JoneRe99,tackles_assists,0,,,,,
player,201411090det,mia,JoneRe99,tackles_loss,0,,,,,
player,201411090det,mia,JoneRe99,qb_hits,0,,,,,
player,201411090det,mia,JoneRe99,fumbles_rec,0,,,,,
player,201411090det,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201411090det,mia,JoneRe99,fumbles_forced,0,,,,,
player,201411090det,mia,TaylJa01,def_int,0,,,,,
player,201411090det,mia,TaylJa01,def_int_yds,0,,,,,
player,201411090det,mia,TaylJa01,def_int_td,0,,,,,
player,201411090det,mia,TaylJa01,def_int_long,0,,,,,
player,201411090det,mia,TaylJa01,pass_defended,0,,,,,
player,201411090det,mia,TaylJa01,sacks,0.0,,,,,
player,201411090det,mia,TaylJa01,tackles_combined,4,,,,,
player,201411090det,mia,TaylJa01,tackles_solo,4,,,,,
player,201411090det,mia,TaylJa01,tackles_assists,0,,,,,
player,201411090det,mia,TaylJa01,tackles_loss,0,,,,,
player,201411090det,mia,TaylJa01,qb_hits,0,,,,,
player,201411090det,mia,TaylJa01,fumbles_rec,0,,,,,
player,201411090det,mia,TaylJa01,fumbles_rec_yds,0,,,,,
player,201411090det,mia,TaylJa01,fumbles_rec_td,0,,,,,
player,201411090det,mia,TaylJa01,fumbles_forced,0,,,,,
player,201411090det,mia,JordDi00,def_int,0,,,,,
player,201411090det,mia,JordDi00,def_int_yds,0,,,,,
player,201411090det,mia,JordDi00,def_int_td,0,,,,,
player,201411090det,mia,JordDi00,def_int_long,0,,,,,
player,201411090det,mia,JordDi00,pass_defended,1,,,,,
player,201411090det,mia,JordDi00,sacks,0.0,,,,,
player,201411090det,mia,JordDi00,tackles_combined,3,,,,,
player,201411090det,mia,JordDi00,tackles_solo,3,,,,,
player,201411090det,mia,JordDi00,tackles_assists,0,,,,,
player,201411090det,mia,JordDi00,tackles_loss,0,,,,,
player,201411090det,mia,JordDi00,qb_hits,0,,,,,
player,201411090det,mia,JordDi00,fumbles_rec,0,,,,,
player,201411090det,mia,JordDi00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,JordDi00,fumbles_rec_td,0,,,,,
player,201411090det,mia,JordDi00,fumbles_forced,0,,,,,
player,201411090det,mia,MitcEa99,def_int,0,,,,,
player,201411090det,mia,MitcEa99,def_int_yds,0,,,,,
player,201411090det,mia,MitcEa99,def_int_td,0,,,,,
player,201411090det,mia,MitcEa99,def_int_long,0,,,,,
player,201411090det,mia,MitcEa99,pass_defended,0,,,,,
player,201411090det,mia,MitcEa99,sacks,0.0,,,,,
player,201411090det,mia,MitcEa99,tackles_combined,3,,,,,
player,201411090det,mia,MitcEa99,tackles_solo,1,,,,,
player,201411090det,mia,MitcEa99,tackles_assists,2,,,,,
player,201411090det,mia,MitcEa99,tackles_loss,1,,,,,
player,201411090det,mia,MitcEa99,qb_hits,0,,,,,
player,201411090det,mia,MitcEa99,fumbles_rec,0,,,,,
player,201411090det,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201411090det,mia,MitcEa99,fumbles_forced,0,,,,,
player,201411090det,mia,StarRa20,def_int,0,,,,,
player,201411090det,mia,StarRa20,def_int_yds,0,,,,,
player,201411090det,mia,StarRa20,def_int_td,0,,,,,
player,201411090det,mia,StarRa20,def_int_long,0,,,,,
player,201411090det,mia,StarRa20,pass_defended,0,,,,,
player,201411090det,mia,StarRa20,sacks,0.0,,,,,
player,201411090det,mia,StarRa20,tackles_combined,3,,,,,
player,201411090det,mia,StarRa20,tackles_solo,2,,,,,
player,201411090det,mia,StarRa20,tackles_assists,1,,,,,
player,201411090det,mia,StarRa20,tackles_loss,0,,,,,
player,201411090det,mia,StarRa20,qb_hits,1,,,,,
player,201411090det,mia,StarRa20,fumbles_rec,0,,,,,
player,201411090det,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201411090det,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201411090det,mia,StarRa20,fumbles_forced,0,,,,,
player,201411090det,mia,VernOl00,def_int,0,,,,,
player,201411090det,mia,VernOl00,def_int_yds,0,,,,,
player,201411090det,mia,VernOl00,def_int_td,0,,,,,
player,201411090det,mia,VernOl00,def_int_long,0,,,,,
player,201411090det,mia,VernOl00,pass_defended,0,,,,,
player,201411090det,mia,VernOl00,sacks,0.0,,,,,
player,201411090det,mia,VernOl00,tackles_combined,3,,,,,
player,201411090det,mia,VernOl00,tackles_solo,1,,,,,
player,201411090det,mia,VernOl00,tackles_assists,2,,,,,
player,201411090det,mia,VernOl00,tackles_loss,0,,,,,
player,201411090det,mia,VernOl00,qb_hits,1,,,,,
player,201411090det,mia,VernOl00,fumbles_rec,0,,,,,
player,201411090det,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201411090det,mia,VernOl00,fumbles_forced,0,,,,,
player,201411090det,mia,AikeWa00,def_int,0,,,,,
player,201411090det,mia,AikeWa00,def_int_yds,0,,,,,
player,201411090det,mia,AikeWa00,def_int_td,0,,,,,
player,201411090det,mia,AikeWa00,def_int_long,0,,,,,
player,201411090det,mia,AikeWa00,pass_defended,0,,,,,
player,201411090det,mia,AikeWa00,sacks,0.0,,,,,
player,201411090det,mia,AikeWa00,tackles_combined,2,,,,,
player,201411090det,mia,AikeWa00,tackles_solo,2,,,,,
player,201411090det,mia,AikeWa00,tackles_assists,0,,,,,
player,201411090det,mia,AikeWa00,tackles_loss,0,,,,,
player,201411090det,mia,AikeWa00,qb_hits,0,,,,,
player,201411090det,mia,AikeWa00,fumbles_rec,0,,,,,
player,201411090det,mia,AikeWa00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,AikeWa00,fumbles_rec_td,0,,,,,
player,201411090det,mia,AikeWa00,fumbles_forced,0,,,,,
player,201411090det,mia,FinnCo20,def_int,0,,,,,
player,201411090det,mia,FinnCo20,def_int_yds,0,,,,,
player,201411090det,mia,FinnCo20,def_int_td,0,,,,,
player,201411090det,mia,FinnCo20,def_int_long,0,,,,,
player,201411090det,mia,FinnCo20,pass_defended,1,,,,,
player,201411090det,mia,FinnCo20,sacks,0.0,,,,,
player,201411090det,mia,FinnCo20,tackles_combined,2,,,,,
player,201411090det,mia,FinnCo20,tackles_solo,1,,,,,
player,201411090det,mia,FinnCo20,tackles_assists,1,,,,,
player,201411090det,mia,FinnCo20,tackles_loss,0,,,,,
player,201411090det,mia,FinnCo20,qb_hits,0,,,,,
player,201411090det,mia,FinnCo20,fumbles_rec,0,,,,,
player,201411090det,mia,FinnCo20,fumbles_rec_yds,0,,,,,
player,201411090det,mia,FinnCo20,fumbles_rec_td,0,,,,,
player,201411090det,mia,FinnCo20,fumbles_forced,0,,,,,
player,201411090det,mia,FreeJo01,def_int,0,,,,,
player,201411090det,mia,FreeJo01,def_int_yds,0,,,,,
player,201411090det,mia,FreeJo01,def_int_td,0,,,,,
player,201411090det,mia,FreeJo01,def_int_long,0,,,,,
player,201411090det,mia,FreeJo01,pass_defended,0,,,,,
player,201411090det,mia,FreeJo01,sacks,0.0,,,,,
player,201411090det,mia,FreeJo01,tackles_combined,2,,,,,
player,201411090det,mia,FreeJo01,tackles_solo,2,,,,,
player,201411090det,mia,FreeJo01,tackles_assists,0,,,,,
player,201411090det,mia,FreeJo01,tackles_loss,0,,,,,
player,201411090det,mia,FreeJo01,qb_hits,0,,,,,
player,201411090det,mia,FreeJo01,fumbles_rec,0,,,,,
player,201411090det,mia,FreeJo01,fumbles_rec_yds,0,,,,,
player,201411090det,mia,FreeJo01,fumbles_rec_td,0,,,,,
player,201411090det,mia,FreeJo01,fumbles_forced,0,,,,,
player,201411090det,mia,TrusJa99,def_int,0,,,,,
player,201411090det,mia,TrusJa99,def_int_yds,0,,,,,
player,201411090det,mia,TrusJa99,def_int_td,0,,,,,
player,201411090det,mia,TrusJa99,def_int_long,0,,,,,
player,201411090det,mia,TrusJa99,pass_defended,0,,,,,
player,201411090det,mia,TrusJa99,sacks,0.0,,,,,
player,201411090det,mia,TrusJa99,tackles_combined,2,,,,,
player,201411090det,mia,TrusJa99,tackles_solo,0,,,,,
player,201411090det,mia,TrusJa99,tackles_assists,2,,,,,
player,201411090det,mia,TrusJa99,tackles_loss,0,,,,,
player,201411090det,mia,TrusJa99,qb_hits,0,,,,,
player,201411090det,mia,TrusJa99,fumbles_rec,0,,,,,
player,201411090det,mia,TrusJa99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,TrusJa99,fumbles_rec_td,0,,,,,
player,201411090det,mia,TrusJa99,fumbles_forced,0,,,,,
player,201411090det,mia,DaviWi02,def_int,0,,,,,
player,201411090det,mia,DaviWi02,def_int_yds,0,,,,,
player,201411090det,mia,DaviWi02,def_int_td,0,,,,,
player,201411090det,mia,DaviWi02,def_int_long,0,,,,,
player,201411090det,mia,DaviWi02,pass_defended,0,,,,,
player,201411090det,mia,DaviWi02,sacks,0.0,,,,,
player,201411090det,mia,DaviWi02,tackles_combined,1,,,,,
player,201411090det,mia,DaviWi02,tackles_solo,1,,,,,
player,201411090det,mia,DaviWi02,tackles_assists,0,,,,,
player,201411090det,mia,DaviWi02,tackles_loss,0,,,,,
player,201411090det,mia,DaviWi02,qb_hits,0,,,,,
player,201411090det,mia,DaviWi02,fumbles_rec,0,,,,,
player,201411090det,mia,DaviWi02,fumbles_rec_yds,0,,,,,
player,201411090det,mia,DaviWi02,fumbles_rec_td,0,,,,,
player,201411090det,mia,DaviWi02,fumbles_forced,0,,,,,
player,201411090det,mia,KovaJo00,def_int,0,,,,,
player,201411090det,mia,KovaJo00,def_int_yds,0,,,,,
player,201411090det,mia,KovaJo00,def_int_td,0,,,,,
player,201411090det,mia,KovaJo00,def_int_long,0,,,,,
player,201411090det,mia,KovaJo00,pass_defended,0,,,,,
player,201411090det,mia,KovaJo00,sacks,0.0,,,,,
player,201411090det,mia,KovaJo00,tackles_combined,1,,,,,
player,201411090det,mia,KovaJo00,tackles_solo,1,,,,,
player,201411090det,mia,KovaJo00,tackles_assists,0,,,,,
player,201411090det,mia,KovaJo00,tackles_loss,0,,,,,
player,201411090det,mia,KovaJo00,qb_hits,0,,,,,
player,201411090det,mia,KovaJo00,fumbles_rec,0,,,,,
player,201411090det,mia,KovaJo00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,KovaJo00,fumbles_rec_td,0,,,,,
player,201411090det,mia,KovaJo00,fumbles_forced,0,,,,,
player,201411090det,mia,LandJa00,def_int,0,,,,,
player,201411090det,mia,LandJa00,def_int_yds,0,,,,,
player,201411090det,mia,LandJa00,def_int_td,0,,,,,
player,201411090det,mia,LandJa00,def_int_long,0,,,,,
player,201411090det,mia,LandJa00,pass_defended,0,,,,,
player,201411090det,mia,LandJa00,sacks,0.0,,,,,
player,201411090det,mia,LandJa00,tackles_combined,1,,,,,
player,201411090det,mia,LandJa00,tackles_solo,1,,,,,
player,201411090det,mia,LandJa00,tackles_assists,0,,,,,
player,201411090det,mia,LandJa00,tackles_loss,0,,,,,
player,201411090det,mia,LandJa00,qb_hits,0,,,,,
player,201411090det,mia,LandJa00,fumbles_rec,0,,,,,
player,201411090det,mia,LandJa00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,LandJa00,fumbles_rec_td,0,,,,,
player,201411090det,mia,LandJa00,fumbles_forced,0,,,,,
player,201411090det,mia,MattRi00,def_int,0,,,,,
player,201411090det,mia,MattRi00,def_int_yds,0,,,,,
player,201411090det,mia,MattRi00,def_int_td,0,,,,,
player,201411090det,mia,MattRi00,def_int_long,0,,,,,
player,201411090det,mia,MattRi00,pass_defended,0,,,,,
player,201411090det,mia,MattRi00,sacks,0.0,,,,,
player,201411090det,mia,MattRi00,tackles_combined,1,,,,,
player,201411090det,mia,MattRi00,tackles_solo,0,,,,,
player,201411090det,mia,MattRi00,tackles_assists,1,,,,,
player,201411090det,mia,MattRi00,tackles_loss,0,,,,,
player,201411090det,mia,MattRi00,qb_hits,0,,,,,
player,201411090det,mia,MattRi00,fumbles_rec,0,,,,,
player,201411090det,mia,MattRi00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,MattRi00,fumbles_rec_td,0,,,,,
player,201411090det,mia,MattRi00,fumbles_forced,0,,,,,
player,201411090det,mia,OdriJa99,def_int,0,,,,,
player,201411090det,mia,OdriJa99,def_int_yds,0,,,,,
player,201411090det,mia,OdriJa99,def_int_td,0,,,,,
player,201411090det,mia,OdriJa99,def_int_long,0,,,,,
player,201411090det,mia,OdriJa99,pass_defended,0,,,,,
player,201411090det,mia,OdriJa99,sacks,0.0,,,,,
player,201411090det,mia,OdriJa99,tackles_combined,1,,,,,
player,201411090det,mia,OdriJa99,tackles_solo,1,,,,,
player,201411090det,mia,OdriJa99,tackles_assists,0,,,,,
player,201411090det,mia,OdriJa99,tackles_loss,0,,,,,
player,201411090det,mia,OdriJa99,qb_hits,0,,,,,
player,201411090det,mia,OdriJa99,fumbles_rec,0,,,,,
player,201411090det,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201411090det,mia,OdriJa99,fumbles_forced,0,,,,,
player,201411090det,mia,ShelDe00,def_int,0,,,,,
player,201411090det,mia,ShelDe00,def_int_yds,0,,,,,
player,201411090det,mia,ShelDe00,def_int_td,0,,,,,
player,201411090det,mia,ShelDe00,def_int_long,0,,,,,
player,201411090det,mia,ShelDe00,pass_defended,0,,,,,
player,201411090det,mia,ShelDe00,sacks,0.0,,,,,
player,201411090det,mia,ShelDe00,tackles_combined,1,,,,,
player,201411090det,mia,ShelDe00,tackles_solo,1,,,,,
player,201411090det,mia,ShelDe00,tackles_assists,0,,,,,
player,201411090det,mia,ShelDe00,tackles_loss,0,,,,,
player,201411090det,mia,ShelDe00,qb_hits,0,,,,,
player,201411090det,mia,ShelDe00,fumbles_rec,0,,,,,
player,201411090det,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201411090det,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201411090det,mia,ShelDe00,fumbles_forced,0,,,,,
player,201411090det,mia,WheePh99,def_int,0,,,,,
player,201411090det,mia,WheePh99,def_int_yds,0,,,,,
player,201411090det,mia,WheePh99,def_int_td,0,,,,,
player,201411090det,mia,WheePh99,def_int_long,0,,,,,
player,201411090det,mia,WheePh99,pass_defended,0,,,,,
player,201411090det,mia,WheePh99,sacks,0.0,,,,,
player,201411090det,mia,WheePh99,tackles_combined,1,,,,,
player,201411090det,mia,WheePh99,tackles_solo,1,,,,,
player,201411090det,mia,WheePh99,tackles_assists,0,,,,,
player,201411090det,mia,WheePh99,tackles_loss,0,,,,,
player,201411090det,mia,WheePh99,qb_hits,0,,,,,
player,201411090det,mia,WheePh99,fumbles_rec,0,,,,,
player,201411090det,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201411090det,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201411090det,mia,WheePh99,fumbles_forced,0,,,,,
player,201411090det,det,IhedJa00,def_int,1,,,,,
player,201411090det,det,IhedJa00,def_int_yds,70,,,,,
player,201411090det,det,IhedJa00,def_int_td,0,,,,,
player,201411090det,det,IhedJa00,def_int_long,70,,,,,
player,201411090det,det,IhedJa00,pass_defended,2,,,,,
player,201411090det,det,IhedJa00,sacks,0.0,,,,,
player,201411090det,det,IhedJa00,tackles_combined,6,,,,,
player,201411090det,det,IhedJa00,tackles_solo,4,,,,,
player,201411090det,det,IhedJa00,tackles_assists,2,,,,,
player,201411090det,det,IhedJa00,tackles_loss,2,,,,,
player,201411090det,det,IhedJa00,qb_hits,0,,,,,
player,201411090det,det,IhedJa00,fumbles_rec,0,,,,,
player,201411090det,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201411090det,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201411090det,det,IhedJa00,fumbles_forced,0,,,,,
player,201411090det,det,AnsaEz00,def_int,0,,,,,
player,201411090det,det,AnsaEz00,def_int_yds,0,,,,,
player,201411090det,det,AnsaEz00,def_int_td,0,,,,,
player,201411090det,det,AnsaEz00,def_int_long,0,,,,,
player,201411090det,det,AnsaEz00,pass_defended,0,,,,,
player,201411090det,det,AnsaEz00,sacks,1.0,,,,,
player,201411090det,det,AnsaEz00,tackles_combined,6,,,,,
player,201411090det,det,AnsaEz00,tackles_solo,6,,,,,
player,201411090det,det,AnsaEz00,tackles_assists,0,,,,,
player,201411090det,det,AnsaEz00,tackles_loss,2,,,,,
player,201411090det,det,AnsaEz00,qb_hits,1,,,,,
player,201411090det,det,AnsaEz00,fumbles_rec,0,,,,,
player,201411090det,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201411090det,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201411090det,det,AnsaEz00,fumbles_forced,1,,,,,
player,201411090det,det,SuhxNd99,def_int,0,,,,,
player,201411090det,det,SuhxNd99,def_int_yds,0,,,,,
player,201411090det,det,SuhxNd99,def_int_td,0,,,,,
player,201411090det,det,SuhxNd99,def_int_long,0,,,,,
player,201411090det,det,SuhxNd99,pass_defended,0,,,,,
player,201411090det,det,SuhxNd99,sacks,1.0,,,,,
player,201411090det,det,SuhxNd99,tackles_combined,4,,,,,
player,201411090det,det,SuhxNd99,tackles_solo,3,,,,,
player,201411090det,det,SuhxNd99,tackles_assists,1,,,,,
player,201411090det,det,SuhxNd99,tackles_loss,3,,,,,
player,201411090det,det,SuhxNd99,qb_hits,3,,,,,
player,201411090det,det,SuhxNd99,fumbles_rec,0,,,,,
player,201411090det,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201411090det,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201411090det,det,SuhxNd99,fumbles_forced,0,,,,,
player,201411090det,det,PalmAs99,def_int,0,,,,,
player,201411090det,det,PalmAs99,def_int_yds,0,,,,,
player,201411090det,det,PalmAs99,def_int_td,0,,,,,
player,201411090det,det,PalmAs99,def_int_long,0,,,,,
player,201411090det,det,PalmAs99,pass_defended,1,,,,,
player,201411090det,det,PalmAs99,sacks,0.5,,,,,
player,201411090det,det,PalmAs99,tackles_combined,2,,,,,
player,201411090det,det,PalmAs99,tackles_solo,1,,,,,
player,201411090det,det,PalmAs99,tackles_assists,1,,,,,
player,201411090det,det,PalmAs99,tackles_loss,0,,,,,
player,201411090det,det,PalmAs99,qb_hits,1,,,,,
player,201411090det,det,PalmAs99,fumbles_rec,0,,,,,
player,201411090det,det,PalmAs99,fumbles_rec_yds,0,,,,,
player,201411090det,det,PalmAs99,fumbles_rec_td,0,,,,,
player,201411090det,det,PalmAs99,fumbles_forced,0,,,,,
player,201411090det,det,TappDa20,def_int,0,,,,,
player,201411090det,det,TappDa20,def_int_yds,0,,,,,
player,201411090det,det,TappDa20,def_int_td,0,,,,,
player,201411090det,det,TappDa20,def_int_long,0,,,,,
player,201411090det,det,TappDa20,pass_defended,0,,,,,
player,201411090det,det,TappDa20,sacks,0.5,,,,,
player,201411090det,det,TappDa20,tackles_combined,2,,,,,
player,201411090det,det,TappDa20,tackles_solo,1,,,,,
player,201411090det,det,TappDa20,tackles_assists,1,,,,,
player,201411090det,det,TappDa20,tackles_loss,0,,,,,
player,201411090det,det,TappDa20,qb_hits,1,,,,,
player,201411090det,det,TappDa20,fumbles_rec,0,,,,,
player,201411090det,det,TappDa20,fumbles_rec_yds,0,,,,,
player,201411090det,det,TappDa20,fumbles_rec_td,0,,,,,
player,201411090det,det,TappDa20,fumbles_forced,0,,,,,
player,201411090det,det,LevyDe99,def_int,0,,,,,
player,201411090det,det,LevyDe99,def_int_yds,0,,,,,
player,201411090det,det,LevyDe99,def_int_td,0,,,,,
player,201411090det,det,LevyDe99,def_int_long,0,,,,,
player,201411090det,det,LevyDe99,pass_defended,1,,,,,
player,201411090det,det,LevyDe99,sacks,0.0,,,,,
player,201411090det,det,LevyDe99,tackles_combined,11,,,,,
player,201411090det,det,LevyDe99,tackles_solo,9,,,,,
player,201411090det,det,LevyDe99,tackles_assists,2,,,,,
player,201411090det,det,LevyDe99,tackles_loss,0,,,,,
player,201411090det,det,LevyDe99,qb_hits,0,,,,,
player,201411090det,det,LevyDe99,fumbles_rec,0,,,,,
player,201411090det,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201411090det,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201411090det,det,LevyDe99,fumbles_forced,0,,,,,
player,201411090det,det,SlayDa00,def_int,0,,,,,
player,201411090det,det,SlayDa00,def_int_yds,0,,,,,
player,201411090det,det,SlayDa00,def_int_td,0,,,,,
player,201411090det,det,SlayDa00,def_int_long,0,,,,,
player,201411090det,det,SlayDa00,pass_defended,0,,,,,
player,201411090det,det,SlayDa00,sacks,0.0,,,,,
player,201411090det,det,SlayDa00,tackles_combined,6,,,,,
player,201411090det,det,SlayDa00,tackles_solo,3,,,,,
player,201411090det,det,SlayDa00,tackles_assists,3,,,,,
player,201411090det,det,SlayDa00,tackles_loss,0,,,,,
player,201411090det,det,SlayDa00,qb_hits,0,,,,,
player,201411090det,det,SlayDa00,fumbles_rec,0,,,,,
player,201411090det,det,SlayDa00,fumbles_rec_yds,0,,,,,
player,201411090det,det,SlayDa00,fumbles_rec_td,0,,,,,
player,201411090det,det,SlayDa00,fumbles_forced,0,,,,,
player,201411090det,det,MathRa99,def_int,0,,,,,
player,201411090det,det,MathRa99,def_int_yds,0,,,,,
player,201411090det,det,MathRa99,def_int_td,0,,,,,
player,201411090det,det,MathRa99,def_int_long,0,,,,,
player,201411090det,det,MathRa99,pass_defended,0,,,,,
player,201411090det,det,MathRa99,sacks,0.0,,,,,
player,201411090det,det,MathRa99,tackles_combined,3,,,,,
player,201411090det,det,MathRa99,tackles_solo,2,,,,,
player,201411090det,det,MathRa99,tackles_assists,1,,,,,
player,201411090det,det,MathRa99,tackles_loss,0,,,,,
player,201411090det,det,MathRa99,qb_hits,0,,,,,
player,201411090det,det,MathRa99,fumbles_rec,0,,,,,
player,201411090det,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201411090det,det,MathRa99,fumbles_rec_td,0,,,,,
player,201411090det,det,MathRa99,fumbles_forced,0,,,,,
player,201411090det,det,WhitTa00,def_int,0,,,,,
player,201411090det,det,WhitTa00,def_int_yds,0,,,,,
player,201411090det,det,WhitTa00,def_int_td,0,,,,,
player,201411090det,det,WhitTa00,def_int_long,0,,,,,
player,201411090det,det,WhitTa00,pass_defended,0,,,,,
player,201411090det,det,WhitTa00,sacks,0.0,,,,,
player,201411090det,det,WhitTa00,tackles_combined,3,,,,,
player,201411090det,det,WhitTa00,tackles_solo,2,,,,,
player,201411090det,det,WhitTa00,tackles_assists,1,,,,,
player,201411090det,det,WhitTa00,tackles_loss,0,,,,,
player,201411090det,det,WhitTa00,qb_hits,1,,,,,
player,201411090det,det,WhitTa00,fumbles_rec,0,,,,,
player,201411090det,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201411090det,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201411090det,det,WhitTa00,fumbles_forced,0,,,,,
player,201411090det,det,MoslC.20,def_int,0,,,,,
player,201411090det,det,MoslC.20,def_int_yds,0,,,,,
player,201411090det,det,MoslC.20,def_int_td,0,,,,,
player,201411090det,det,MoslC.20,def_int_long,0,,,,,
player,201411090det,det,MoslC.20,pass_defended,0,,,,,
player,201411090det,det,MoslC.20,sacks,0.0,,,,,
player,201411090det,det,MoslC.20,tackles_combined,2,,,,,
player,201411090det,det,MoslC.20,tackles_solo,1,,,,,
player,201411090det,det,MoslC.20,tackles_assists,1,,,,,
player,201411090det,det,MoslC.20,tackles_loss,0,,,,,
player,201411090det,det,MoslC.20,qb_hits,0,,,,,
player,201411090det,det,MoslC.20,fumbles_rec,0,,,,,
player,201411090det,det,MoslC.20,fumbles_rec_yds,0,,,,,
