game,2014,11,20141116,201411160crd,det,"Detroit Lions",6,crd,"Arizona Cardinals",14
player,201411160crd,crd,TaylSt00,pass_cmp,0,,,,,
player,201411160crd,crd,TaylSt00,pass_att,0,,,,,
player,201411160crd,crd,TaylSt00,pass_yds,0,,,,,
player,201411160crd,crd,TaylSt00,pass_td,0,,,,,
player,201411160crd,crd,TaylSt00,pass_int,0,,,,,
player,201411160crd,crd,TaylSt00,pass_sacked,0,,,,,
player,201411160crd,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201411160crd,crd,TaylSt00,pass_long,0,,,,,
player,201411160crd,crd,TaylSt00,pass_rating,,,,,,
player,201411160crd,crd,TaylSt00,rush_att,2,,,,,
player,201411160crd,crd,TaylSt00,rush_yds,6,,,,,
player,201411160crd,crd,TaylSt00,rush_td,0,,,,,
player,201411160crd,crd,TaylSt00,rush_long,5,,,,,
player,201411160crd,crd,TaylSt00,targets,1,,,,,
player,201411160crd,crd,TaylSt00,rec,1,,,,,
player,201411160crd,crd,TaylSt00,rec_yds,4,,,,,
player,201411160crd,crd,TaylSt00,rec_td,0,,,,,
player,201411160crd,crd,TaylSt00,rec_long,4,,,,,
player,201411160crd,crd,TaylSt00,fumbles,0,,,,,
player,201411160crd,crd,TaylSt00,fumbles_lost,0,,,,,
player,201411160crd,crd,HughRo00,pass_cmp,0,,,,,
player,201411160crd,crd,HughRo00,pass_att,0,,,,,
player,201411160crd,crd,HughRo00,pass_yds,0,,,,,
player,201411160crd,crd,HughRo00,pass_td,0,,,,,
player,201411160crd,crd,HughRo00,pass_int,0,,,,,
player,201411160crd,crd,HughRo00,pass_sacked,0,,,,,
player,201411160crd,crd,HughRo00,pass_sacked_yds,0,,,,,
player,201411160crd,crd,HughRo00,pass_long,0,,,,,
player,201411160crd,crd,HughRo00,pass_rating,,,,,,
player,201411160crd,crd,HughRo00,rush_att,1,,,,,
player,201411160crd,crd,HughRo00,rush_yds,2,,,,,
player,201411160crd,crd,HughRo00,rush_td,0,,,,,
player,201411160crd,crd,HughRo00,rush_long,2,,,,,
player,201411160crd,crd,HughRo00,targets,1,,,,,
player,201411160crd,crd,HughRo00,rec,1,,,,,
player,201411160crd,crd,HughRo00,rec_yds,49,,,,,
player,201411160crd,crd,HughRo00,rec_td,0,,,,,
player,201411160crd,crd,HughRo00,rec_long,49,,,,,
player,201411160crd,crd,HughRo00,fumbles,0,,,,,
player,201411160crd,crd,HughRo00,fumbles_lost,0,,,,,
player,201411160crd,crd,BrowJo02,pass_cmp,0,,,,,
player,201411160crd,crd,BrowJo02,pass_att,0,,,,,
player,201411160crd,crd,BrowJo02,pass_yds,0,,,,,
player,201411160crd,crd,BrowJo02,pass_td,0,,,,,
player,201411160crd,crd,BrowJo02,pass_int,0,,,,,
player,201411160crd,crd,BrowJo02,pass_sacked,0,,,,,
player,201411160crd,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201411160crd,crd,BrowJo02,pass_long,0,,,,,
player,201411160crd,crd,BrowJo02,pass_rating,,,,,,
player,201411160crd,crd,BrowJo02,rush_att,0,,,,,
player,201411160crd,crd,BrowJo02,rush_yds,0,,,,,
player,201411160crd,crd,BrowJo02,rush_td,0,,,,,
player,201411160crd,crd,BrowJo02,rush_long,0,,,,,
player,201411160crd,crd,BrowJo02,targets,9,,,,,
player,201411160crd,crd,BrowJo02,rec,5,,,,,
player,201411160crd,crd,BrowJo02,rec_yds,69,,,,,
player,201411160crd,crd,BrowJo02,rec_td,0,,,,,
player,201411160crd,crd,BrowJo02,rec_long,30,,,,,
player,201411160crd,crd,BrowJo02,fumbles,0,,,,,
player,201411160crd,crd,BrowJo02,fumbles_lost,0,,,,,
player,201411160crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201411160crd,crd,FloyMi00,pass_att,0,,,,,
player,201411160crd,crd,FloyMi00,pass_yds,0,,,,,
player,201411160crd,crd,FloyMi00,pass_td,0,,,,,
player,201411160crd,crd,FloyMi00,pass_int,0,,,,,
player,201411160crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201411160crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201411160crd,crd,FloyMi00,pass_long,0,,,,,
player,201411160crd,crd,FloyMi00,pass_rating,,,,,,
player,201411160crd,crd,FloyMi00,rush_att,0,,,,,
player,201411160crd,crd,FloyMi00,rush_yds,0,,,,,
player,201411160crd,crd,FloyMi00,rush_td,0,,,,,
player,201411160crd,crd,FloyMi00,rush_long,0,,,,,
player,201411160crd,crd,FloyMi00,targets,5,,,,,
player,201411160crd,crd,FloyMi00,rec,2,,,,,
player,201411160crd,crd,FloyMi00,rec_yds,54,,,,,
player,201411160crd,crd,FloyMi00,rec_td,2,,,,,
player,201411160crd,crd,FloyMi00,rec_long,42,,,,,
player,201411160crd,crd,FloyMi00,fumbles,0,,,,,
player,201411160crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201411160crd,crd,CarlJo00,pass_cmp,0,,,,,
player,201411160crd,crd,CarlJo00,pass_att,0,,,,,
player,201411160crd,crd,CarlJo00,pass_yds,0,,,,,
player,201411160crd,crd,CarlJo00,pass_td,0,,,,,
player,201411160crd,crd,CarlJo00,pass_int,0,,,,,
player,201411160crd,crd,CarlJo00,pass_sacked,0,,,,,
player,201411160crd,crd,CarlJo00,pass_sacked_yds,0,,,,,
player,201411160crd,crd,CarlJo00,pass_long,0,,,,,
player,201411160crd,crd,CarlJo00,pass_rating,,,,,,
player,201411160crd,crd,CarlJo00,rush_att,0,,,,,
player,201411160crd,crd,CarlJo00,rush_yds,0,,,,,
player,201411160crd,crd,CarlJo00,rush_td,0,,,,,
player,201411160crd,crd,CarlJo00,rush_long,0,,,,,
player,201411160crd,crd,CarlJo00,targets,4,,,,,
player,201411160crd,crd,CarlJo00,rec,3,,,,,
player,201411160crd,crd,CarlJo00,rec_yds,37,,,,,
player,201411160crd,crd,CarlJo00,rec_td,0,,,,,
player,201411160crd,crd,CarlJo00,rec_long,17,,,,,
player,201411160crd,crd,CarlJo00,fumbles,0,,,,,
player,201411160crd,crd,CarlJo00,fumbles_lost,0,,,,,
player,201411160crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201411160crd,crd,FitzLa00,pass_att,0,,,,,
player,201411160crd,crd,FitzLa00,pass_yds,0,,,,,
player,201411160crd,crd,FitzLa00,pass_td,0,,,,,
player,201411160crd,crd,FitzLa00,pass_int,0,,,,,
player,201411160crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201411160crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201411160crd,crd,FitzLa00,pass_long,0,,,,,
player,201411160crd,crd,FitzLa00,pass_rating,,,,,,
player,201411160crd,crd,FitzLa00,rush_att,0,,,,,
player,201411160crd,crd,FitzLa00,rush_yds,0,,,,,
player,201411160crd,crd,FitzLa00,rush_td,0,,,,,
player,201411160crd,crd,FitzLa00,rush_long,0,,,,,
player,201411160crd,crd,FitzLa00,targets,4,,,,,
player,201411160crd,crd,FitzLa00,rec,2,,,,,
player,201411160crd,crd,FitzLa00,rec_yds,33,,,,,
player,201411160crd,crd,FitzLa00,rec_td,0,,,,,
player,201411160crd,crd,FitzLa00,rec_long,22,,,,,
player,201411160crd,crd,FitzLa00,fumbles,0,,,,,
player,201411160crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201411160crd,crd,HousRo01,pass_cmp,0,,,,,
player,201411160crd,crd,HousRo01,pass_att,0,,,,,
player,201411160crd,crd,HousRo01,pass_yds,0,,,,,
player,201411160crd,crd,HousRo01,pass_td,0,,,,,
player,201411160crd,crd,HousRo01,pass_int,0,,,,,
player,201411160crd,crd,HousRo01,pass_sacked,0,,,,,
player,201411160crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201411160crd,crd,HousRo01,pass_long,0,,,,,
player,201411160crd,crd,HousRo01,pass_rating,,,,,,
player,201411160crd,crd,HousRo01,rush_att,0,,,,,
player,201411160crd,crd,HousRo01,rush_yds,0,,,,,
player,201411160crd,crd,HousRo01,rush_td,0,,,,,
player,201411160crd,crd,HousRo01,rush_long,0,,,,,
player,201411160crd,crd,HousRo01,targets,1,,,,,
player,201411160crd,crd,HousRo01,rec,1,,,,,
player,201411160crd,crd,HousRo01,rec_yds,27,,,,,
player,201411160crd,crd,HousRo01,rec_td,0,,,,,
player,201411160crd,crd,HousRo01,rec_long,27,,,,,
player,201411160crd,crd,HousRo01,fumbles,0,,,,,
player,201411160crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201411160crd,crd,NiklTr00,pass_cmp,0,,,,,
player,201411160crd,crd,NiklTr00,pass_att,0,,,,,
player,201411160crd,crd,NiklTr00,pass_yds,0,,,,,
player,201411160crd,crd,NiklTr00,pass_td,0,,,,,
player,201411160crd,crd,NiklTr00,pass_int,0,,,,,
player,201411160crd,crd,NiklTr00,pass_sacked,0,,,,,
player,201411160crd,crd,NiklTr00,pass_sacked_yds,0,,,,,
player,201411160crd,crd,NiklTr00,pass_long,0,,,,,
player,201411160crd,crd,NiklTr00,pass_rating,,,,,,
player,201411160crd,crd,NiklTr00,rush_att,0,,,,,
player,201411160crd,crd,NiklTr00,rush_yds,0,,,,,
player,201411160crd,crd,NiklTr00,rush_td,0,,,,,
player,201411160crd,crd,NiklTr00,rush_long,0,,,,,
player,201411160crd,crd,NiklTr00,targets,1,,,,,
player,201411160crd,crd,NiklTr00,rec,1,,,,,
player,201411160crd,crd,NiklTr00,rec_yds,5,,,,,
player,201411160crd,crd,NiklTr00,rec_td,0,,,,,
player,201411160crd,crd,NiklTr00,rec_long,5,,,,,
player,201411160crd,crd,NiklTr00,fumbles,0,,,,,
player,201411160crd,crd,NiklTr00,fumbles_lost,0,,,,,
player,201411160crd,crd,BrowJa03,pass_cmp,0,,,,,
player,201411160crd,crd,BrowJa03,pass_att,0,,,,,
player,201411160crd,crd,BrowJa03,pass_yds,0,,,,,
player,201411160crd,crd,BrowJa03,pass_td,0,,,,,
player,201411160crd,crd,BrowJa03,pass_int,0,,,,,
player,201411160crd,crd,BrowJa03,pass_sacked,0,,,,,
player,201411160crd,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201411160crd,crd,BrowJa03,pass_long,0,,,,,
player,201411160crd,crd,BrowJa03,pass_rating,,,,,,
player,201411160crd,crd,BrowJa03,rush_att,0,,,,,
player,201411160crd,crd,BrowJa03,rush_yds,0,,,,,
player,201411160crd,crd,BrowJa03,rush_td,0,,,,,
player,201411160crd,crd,BrowJa03,rush_long,0,,,,,
player,201411160crd,crd,BrowJa03,targets,2,,,,,
player,201411160crd,crd,BrowJa03,rec,1,,,,,
player,201411160crd,crd,BrowJa03,rec_yds,4,,,,,
player,201411160crd,crd,BrowJa03,rec_td,0,,,,,
player,201411160crd,crd,BrowJa03,rec_long,4,,,,,
player,201411160crd,crd,BrowJa03,fumbles,0,,,,,
player,201411160crd,crd,BrowJa03,fumbles_lost,0,,,,,
player,201411160crd,det,ByneJo00,def_int,1,,,,,
player,201411160crd,det,ByneJo00,def_int_yds,17,,,,,
player,201411160crd,det,ByneJo00,def_int_td,0,,,,,
player,201411160crd,det,ByneJo00,def_int_long,17,,,,,
player,201411160crd,det,ByneJo00,pass_defended,1,,,,,
player,201411160crd,det,ByneJo00,sacks,0.0,,,,,
player,201411160crd,det,ByneJo00,tackles_combined,4,,,,,
player,201411160crd,det,ByneJo00,tackles_solo,3,,,,,
player,201411160crd,det,ByneJo00,tackles_assists,1,,,,,
player,201411160crd,det,ByneJo00,tackles_loss,0,,,,,
player,201411160crd,det,ByneJo00,qb_hits,0,,,,,
player,201411160crd,det,ByneJo00,fumbles_rec,0,,,,,
player,201411160crd,det,ByneJo00,fumbles_rec_yds,0,,,,,
player,201411160crd,det,ByneJo00,fumbles_rec_td,0,,,,,
player,201411160crd,det,ByneJo00,fumbles_forced,0,,,,,
player,201411160crd,det,VaugCa00,def_int,1,,,,,
player,201411160crd,det,VaugCa00,def_int_yds,25,,,,,
player,201411160crd,det,VaugCa00,def_int_td,0,,,,,
player,201411160crd,det,VaugCa00,def_int_long,25,,,,,
player,201411160crd,det,VaugCa00,pass_defended,1,,,,,
player,201411160crd,det,VaugCa00,sacks,0.0,,,,,
player,201411160crd,det,VaugCa00,tackles_combined,2,,,,,
player,201411160crd,det,VaugCa00,tackles_solo,2,,,,,
player,201411160crd,det,VaugCa00,tackles_assists,0,,,,,
player,201411160crd,det,VaugCa00,tackles_loss,0,,,,,
player,201411160crd,det,VaugCa00,qb_hits,0,,,,,
player,201411160crd,det,VaugCa00,fumbles_rec,0,,,,,
player,201411160crd,det,VaugCa00,fumbles_rec_yds,0,,,,,
player,201411160crd,det,VaugCa00,fumbles_rec_td,0,,,,,
player,201411160crd,det,VaugCa00,fumbles_forced,0,,,,,
player,201411160crd,det,LevyDe99,def_int,0,,,,,
player,201411160crd,det,LevyDe99,def_int_yds,0,,,,,
player,201411160crd,det,LevyDe99,def_int_td,0,,,,,
player,201411160crd,det,LevyDe99,def_int_long,0,,,,,
player,201411160crd,det,LevyDe99,pass_defended,0,,,,,
player,201411160crd,det,LevyDe99,sacks,0.0,,,,,
player,201411160crd,det,LevyDe99,tackles_combined,10,,,,,
player,201411160crd,det,LevyDe99,tackles_solo,8,,,,,
player,201411160crd,det,LevyDe99,tackles_assists,2,,,,,
player,201411160crd,det,LevyDe99,tackles_loss,0,,,,,
player,201411160crd,det,LevyDe99,qb_hits,0,,,,,
player,201411160crd,det,LevyDe99,fumbles_rec,0,,,,,
player,201411160crd,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201411160crd,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201411160crd,det,LevyDe99,fumbles_forced,0,,,,,
player,201411160crd,det,IhedJa00,def_int,0,,,,,
player,201411160crd,det,IhedJa00,def_int_yds,0,,,,,
player,201411160crd,det,IhedJa00,def_int_td,0,,,,,
player,201411160crd,det,IhedJa00,def_int_long,0,,,,,
player,201411160crd,det,IhedJa00,pass_defended,2,,,,,
player,201411160crd,det,IhedJa00,sacks,0.0,,,,,
player,201411160crd,det,IhedJa00,tackles_combined,5,,,,,
player,201411160crd,det,IhedJa00,tackles_solo,5,,,,,
player,201411160crd,det,IhedJa00,tackles_assists,0,,,,,
player,201411160crd,det,IhedJa00,tackles_loss,0,,,,,
player,201411160crd,det,IhedJa00,qb_hits,0,,,,,
player,201411160crd,det,IhedJa00,fumbles_rec,0,,,,,
player,201411160crd,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201411160crd,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201411160crd,det,IhedJa00,fumbles_forced,0,,,,,
player,201411160crd,det,MathRa99,def_int,0,,,,,
