game,2014,15,20141214,201412140sdg,den,"Denver Broncos",22,sdg,"San Diego Chargers",10
player,201412140sdg,den,AndeC.00,rec,2,,,,,
player,201412140sdg,den,AndeC.00,rec_yds,11,,,,,
player,201412140sdg,den,AndeC.00,rec_td,0,,,,,
player,201412140sdg,den,AndeC.00,rec_long,8,,,,,
player,201412140sdg,den,AndeC.00,fumbles,0,,,,,
player,201412140sdg,den,AndeC.00,fumbles_lost,0,,,,,
player,201412140sdg,den,StewJe00,pass_cmp,0,,,,,
player,201412140sdg,den,StewJe00,pass_att,0,,,,,
player,201412140sdg,den,StewJe00,pass_yds,0,,,,,
player,201412140sdg,den,StewJe00,pass_td,0,,,,,
player,201412140sdg,den,StewJe00,pass_int,0,,,,,
player,201412140sdg,den,StewJe00,pass_sacked,0,,,,,
player,201412140sdg,den,StewJe00,pass_sacked_yds,0,,,,,
player,201412140sdg,den,StewJe00,pass_long,0,,,,,
player,201412140sdg,den,StewJe00,pass_rating,,,,,,
player,201412140sdg,den,StewJe00,rush_att,1,,,,,
player,201412140sdg,den,StewJe00,rush_yds,16,,,,,
player,201412140sdg,den,StewJe00,rush_td,0,,,,,
player,201412140sdg,den,StewJe00,rush_long,16,,,,,
player,201412140sdg,den,StewJe00,targets,0,,,,,
player,201412140sdg,den,StewJe00,rec,0,,,,,
player,201412140sdg,den,StewJe00,rec_yds,0,,,,,
player,201412140sdg,den,StewJe00,rec_td,0,,,,,
player,201412140sdg,den,StewJe00,rec_long,0,,,,,
player,201412140sdg,den,StewJe00,fumbles,0,,,,,
player,201412140sdg,den,StewJe00,fumbles_lost,0,,,,,
player,201412140sdg,den,ThomJu01,pass_cmp,0,,,,,
player,201412140sdg,den,ThomJu01,pass_att,0,,,,,
player,201412140sdg,den,ThomJu01,pass_yds,0,,,,,
player,201412140sdg,den,ThomJu01,pass_td,0,,,,,
player,201412140sdg,den,ThomJu01,pass_int,0,,,,,
player,201412140sdg,den,ThomJu01,pass_sacked,0,,,,,
player,201412140sdg,den,ThomJu01,pass_sacked_yds,0,,,,,
player,201412140sdg,den,ThomJu01,pass_long,0,,,,,
player,201412140sdg,den,ThomJu01,pass_rating,,,,,,
player,201412140sdg,den,ThomJu01,rush_att,4,,,,,
player,201412140sdg,den,ThomJu01,rush_yds,14,,,,,
player,201412140sdg,den,ThomJu01,rush_td,0,,,,,
player,201412140sdg,den,ThomJu01,rush_long,8,,,,,
player,201412140sdg,den,ThomJu01,targets,0,,,,,
player,201412140sdg,den,ThomJu01,rec,0,,,,,
player,201412140sdg,den,ThomJu01,rec_yds,0,,,,,
player,201412140sdg,den,ThomJu01,rec_td,0,,,,,
player,201412140sdg,den,ThomJu01,rec_long,0,,,,,
player,201412140sdg,den,ThomJu01,fumbles,0,,,,,
player,201412140sdg,den,ThomJu01,fumbles_lost,0,,,,,
player,201412140sdg,den,ThomDe03,pass_cmp,0,,,,,
player,201412140sdg,den,ThomDe03,pass_att,0,,,,,
player,201412140sdg,den,ThomDe03,pass_yds,0,,,,,
player,201412140sdg,den,ThomDe03,pass_td,0,,,,,
player,201412140sdg,den,ThomDe03,pass_int,0,,,,,
player,201412140sdg,den,ThomDe03,pass_sacked,0,,,,,
player,201412140sdg,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201412140sdg,den,ThomDe03,pass_long,0,,,,,
player,201412140sdg,den,ThomDe03,pass_rating,,,,,,
player,201412140sdg,den,ThomDe03,rush_att,0,,,,,
player,201412140sdg,den,ThomDe03,rush_yds,0,,,,,
player,201412140sdg,den,ThomDe03,rush_td,0,,,,,
player,201412140sdg,den,ThomDe03,rush_long,0,,,,,
player,201412140sdg,den,ThomDe03,targets,11,,,,,
player,201412140sdg,den,ThomDe03,rec,6,,,,,
player,201412140sdg,den,ThomDe03,rec_yds,123,,,,,
player,201412140sdg,den,ThomDe03,rec_td,1,,,,,
player,201412140sdg,den,ThomDe03,rec_long,36,,,,,
player,201412140sdg,den,ThomDe03,fumbles,0,,,,,
player,201412140sdg,den,ThomDe03,fumbles_lost,0,,,,,
player,201412140sdg,den,SandEm00,pass_cmp,0,,,,,
player,201412140sdg,den,SandEm00,pass_att,0,,,,,
player,201412140sdg,den,SandEm00,pass_yds,0,,,,,
player,201412140sdg,den,SandEm00,pass_td,0,,,,,
player,201412140sdg,den,SandEm00,pass_int,0,,,,,
player,201412140sdg,den,SandEm00,pass_sacked,0,,,,,
player,201412140sdg,den,SandEm00,pass_sacked_yds,0,,,,,
player,201412140sdg,den,SandEm00,pass_long,0,,,,,
player,201412140sdg,den,SandEm00,pass_rating,,,,,,
player,201412140sdg,den,SandEm00,rush_att,0,,,,,
player,201412140sdg,den,SandEm00,rush_yds,0,,,,,
player,201412140sdg,den,SandEm00,rush_td,0,,,,,
player,201412140sdg,den,SandEm00,rush_long,0,,,,,
player,201412140sdg,den,SandEm00,targets,3,,,,,
player,201412140sdg,den,SandEm00,rec,3,,,,,
player,201412140sdg,den,SandEm00,rec_yds,53,,,,,
player,201412140sdg,den,SandEm00,rec_td,0,,,,,
player,201412140sdg,den,SandEm00,rec_long,33,,,,,
player,201412140sdg,den,SandEm00,fumbles,0,,,,,
player,201412140sdg,den,SandEm00,fumbles_lost,0,,,,,
player,201412140sdg,den,ThomJu00,pass_cmp,0,,,,,
player,201412140sdg,den,ThomJu00,pass_att,0,,,,,
player,201412140sdg,den,ThomJu00,pass_yds,0,,,,,
player,201412140sdg,den,ThomJu00,pass_td,0,,,,,
player,201412140sdg,den,ThomJu00,pass_int,0,,,,,
player,201412140sdg,den,ThomJu00,pass_sacked,0,,,,,
player,201412140sdg,den,ThomJu00,pass_sacked_yds,0,,,,,
player,201412140sdg,den,ThomJu00,pass_long,0,,,,,
player,201412140sdg,den,ThomJu00,pass_rating,,,,,,
player,201412140sdg,den,ThomJu00,rush_att,0,,,,,
player,201412140sdg,den,ThomJu00,rush_yds,0,,,,,
player,201412140sdg,den,ThomJu00,rush_td,0,,,,,
player,201412140sdg,den,ThomJu00,rush_long,0,,,,,
player,201412140sdg,den,ThomJu00,targets,2,,,,,
player,201412140sdg,den,ThomJu00,rec,1,,,,,
player,201412140sdg,den,ThomJu00,rec_yds,30,,,,,
player,201412140sdg,den,ThomJu00,rec_td,0,,,,,
player,201412140sdg,den,ThomJu00,rec_long,30,,,,,
player,201412140sdg,den,ThomJu00,fumbles,0,,,,,
player,201412140sdg,den,ThomJu00,fumbles_lost,0,,,,,
player,201412140sdg,den,WelkWe00,pass_cmp,0,,,,,
player,201412140sdg,den,WelkWe00,pass_att,0,,,,,
player,201412140sdg,den,WelkWe00,pass_yds,0,,,,,
player,201412140sdg,den,WelkWe00,pass_td,0,,,,,
player,201412140sdg,den,WelkWe00,pass_int,0,,,,,
player,201412140sdg,den,WelkWe00,pass_sacked,0,,,,,
player,201412140sdg,den,WelkWe00,pass_sacked_yds,0,,,,,
player,201412140sdg,den,WelkWe00,pass_long,0,,,,,
player,201412140sdg,den,WelkWe00,pass_rating,,,,,,
player,201412140sdg,den,WelkWe00,rush_att,0,,,,,
player,201412140sdg,den,WelkWe00,rush_yds,0,,,,,
player,201412140sdg,den,WelkWe00,rush_td,0,,,,,
player,201412140sdg,den,WelkWe00,rush_long,0,,,,,
player,201412140sdg,den,WelkWe00,targets,3,,,,,
player,201412140sdg,den,WelkWe00,rec,2,,,,,
player,201412140sdg,den,WelkWe00,rec_yds,16,,,,,
player,201412140sdg,den,WelkWe00,rec_td,0,,,,,
player,201412140sdg,den,WelkWe00,rec_long,11,,,,,
player,201412140sdg,den,WelkWe00,fumbles,0,,,,,
player,201412140sdg,den,WelkWe00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,RivePh00,pass_cmp,24,,,,,
player,201412140sdg,sdg,RivePh00,pass_att,41,,,,,
player,201412140sdg,sdg,RivePh00,pass_yds,232,,,,,
player,201412140sdg,sdg,RivePh00,pass_td,1,,,,,
player,201412140sdg,sdg,RivePh00,pass_int,2,,,,,
player,201412140sdg,sdg,RivePh00,pass_sacked,0,,,,,
player,201412140sdg,sdg,RivePh00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,RivePh00,pass_long,20,,,,,
player,201412140sdg,sdg,RivePh00,pass_rating,62.2,,,,,
player,201412140sdg,sdg,RivePh00,rush_att,1,,,,,
player,201412140sdg,sdg,RivePh00,rush_yds,3,,,,,
player,201412140sdg,sdg,RivePh00,rush_td,0,,,,,
player,201412140sdg,sdg,RivePh00,rush_long,3,,,,,
player,201412140sdg,sdg,RivePh00,targets,0,,,,,
player,201412140sdg,sdg,RivePh00,rec,0,,,,,
player,201412140sdg,sdg,RivePh00,rec_yds,0,,,,,
player,201412140sdg,sdg,RivePh00,rec_td,0,,,,,
player,201412140sdg,sdg,RivePh00,rec_long,0,,,,,
player,201412140sdg,sdg,RivePh00,fumbles,0,,,,,
player,201412140sdg,sdg,RivePh00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_cmp,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_att,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_yds,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_td,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_int,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_sacked,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_long,0,,,,,
player,201412140sdg,sdg,OlivBr01,pass_rating,,,,,,
player,201412140sdg,sdg,OlivBr01,rush_att,12,,,,,
player,201412140sdg,sdg,OlivBr01,rush_yds,26,,,,,
player,201412140sdg,sdg,OlivBr01,rush_td,0,,,,,
player,201412140sdg,sdg,OlivBr01,rush_long,11,,,,,
player,201412140sdg,sdg,OlivBr01,targets,4,,,,,
player,201412140sdg,sdg,OlivBr01,rec,4,,,,,
player,201412140sdg,sdg,OlivBr01,rec_yds,44,,,,,
player,201412140sdg,sdg,OlivBr01,rec_td,0,,,,,
player,201412140sdg,sdg,OlivBr01,rec_long,17,,,,,
player,201412140sdg,sdg,OlivBr01,fumbles,0,,,,,
player,201412140sdg,sdg,OlivBr01,fumbles_lost,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_cmp,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_att,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_yds,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_td,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_int,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_sacked,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_long,0,,,,,
player,201412140sdg,sdg,BrowDo00,pass_rating,,,,,,
player,201412140sdg,sdg,BrowDo00,rush_att,5,,,,,
player,201412140sdg,sdg,BrowDo00,rush_yds,18,,,,,
player,201412140sdg,sdg,BrowDo00,rush_td,0,,,,,
player,201412140sdg,sdg,BrowDo00,rush_long,7,,,,,
player,201412140sdg,sdg,BrowDo00,targets,6,,,,,
player,201412140sdg,sdg,BrowDo00,rec,4,,,,,
player,201412140sdg,sdg,BrowDo00,rec_yds,38,,,,,
player,201412140sdg,sdg,BrowDo00,rec_td,0,,,,,
player,201412140sdg,sdg,BrowDo00,rec_long,17,,,,,
player,201412140sdg,sdg,BrowDo00,fumbles,0,,,,,
player,201412140sdg,sdg,BrowDo00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_cmp,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_att,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_yds,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_td,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_int,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_sacked,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_long,0,,,,,
player,201412140sdg,sdg,BrowRo05,pass_rating,,,,,,
player,201412140sdg,sdg,BrowRo05,rush_att,2,,,,,
player,201412140sdg,sdg,BrowRo05,rush_yds,9,,,,,
player,201412140sdg,sdg,BrowRo05,rush_td,0,,,,,
player,201412140sdg,sdg,BrowRo05,rush_long,8,,,,,
player,201412140sdg,sdg,BrowRo05,targets,0,,,,,
player,201412140sdg,sdg,BrowRo05,rec,0,,,,,
player,201412140sdg,sdg,BrowRo05,rec_yds,0,,,,,
player,201412140sdg,sdg,BrowRo05,rec_td,0,,,,,
player,201412140sdg,sdg,BrowRo05,rec_long,0,,,,,
player,201412140sdg,sdg,BrowRo05,fumbles,0,,,,,
player,201412140sdg,sdg,BrowRo05,fumbles_lost,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_cmp,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_att,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_yds,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_td,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_int,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_sacked,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_long,0,,,,,
player,201412140sdg,sdg,GateAn00,pass_rating,,,,,,
player,201412140sdg,sdg,GateAn00,rush_att,0,,,,,
player,201412140sdg,sdg,GateAn00,rush_yds,0,,,,,
player,201412140sdg,sdg,GateAn00,rush_td,0,,,,,
player,201412140sdg,sdg,GateAn00,rush_long,0,,,,,
player,201412140sdg,sdg,GateAn00,targets,7,,,,,
player,201412140sdg,sdg,GateAn00,rec,6,,,,,
player,201412140sdg,sdg,GateAn00,rec_yds,54,,,,,
player,201412140sdg,sdg,GateAn00,rec_td,1,,,,,
player,201412140sdg,sdg,GateAn00,rec_long,15,,,,,
player,201412140sdg,sdg,GateAn00,fumbles,0,,,,,
player,201412140sdg,sdg,GateAn00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_cmp,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_att,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_yds,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_td,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_int,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_sacked,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_long,0,,,,,
player,201412140sdg,sdg,FloyMa00,pass_rating,,,,,,
player,201412140sdg,sdg,FloyMa00,rush_att,0,,,,,
player,201412140sdg,sdg,FloyMa00,rush_yds,0,,,,,
player,201412140sdg,sdg,FloyMa00,rush_td,0,,,,,
player,201412140sdg,sdg,FloyMa00,rush_long,0,,,,,
player,201412140sdg,sdg,FloyMa00,targets,7,,,,,
player,201412140sdg,sdg,FloyMa00,rec,3,,,,,
player,201412140sdg,sdg,FloyMa00,rec_yds,34,,,,,
player,201412140sdg,sdg,FloyMa00,rec_td,0,,,,,
player,201412140sdg,sdg,FloyMa00,rec_long,17,,,,,
player,201412140sdg,sdg,FloyMa00,fumbles,0,,,,,
player,201412140sdg,sdg,FloyMa00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_cmp,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_att,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_yds,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_td,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_int,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_sacked,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_long,0,,,,,
player,201412140sdg,sdg,RoyaEd00,pass_rating,,,,,,
player,201412140sdg,sdg,RoyaEd00,rush_att,0,,,,,
player,201412140sdg,sdg,RoyaEd00,rush_yds,0,,,,,
player,201412140sdg,sdg,RoyaEd00,rush_td,0,,,,,
player,201412140sdg,sdg,RoyaEd00,rush_long,0,,,,,
player,201412140sdg,sdg,RoyaEd00,targets,4,,,,,
player,201412140sdg,sdg,RoyaEd00,rec,3,,,,,
player,201412140sdg,sdg,RoyaEd00,rec_yds,27,,,,,
player,201412140sdg,sdg,RoyaEd00,rec_td,0,,,,,
player,201412140sdg,sdg,RoyaEd00,rec_long,20,,,,,
player,201412140sdg,sdg,RoyaEd00,fumbles,0,,,,,
player,201412140sdg,sdg,RoyaEd00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_cmp,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_att,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_yds,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_td,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_int,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_sacked,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_long,0,,,,,
player,201412140sdg,sdg,AlleKe00,pass_rating,,,,,,
player,201412140sdg,sdg,AlleKe00,rush_att,0,,,,,
player,201412140sdg,sdg,AlleKe00,rush_yds,0,,,,,
player,201412140sdg,sdg,AlleKe00,rush_td,0,,,,,
player,201412140sdg,sdg,AlleKe00,rush_long,0,,,,,
player,201412140sdg,sdg,AlleKe00,targets,8,,,,,
player,201412140sdg,sdg,AlleKe00,rec,3,,,,,
player,201412140sdg,sdg,AlleKe00,rec_yds,18,,,,,
player,201412140sdg,sdg,AlleKe00,rec_td,0,,,,,
player,201412140sdg,sdg,AlleKe00,rec_long,7,,,,,
player,201412140sdg,sdg,AlleKe00,fumbles,0,,,,,
player,201412140sdg,sdg,AlleKe00,fumbles_lost,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_cmp,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_att,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_yds,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_td,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_int,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_sacked,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_sacked_yds,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_long,0,,,,,
player,201412140sdg,sdg,AjirSe00,pass_rating,,,,,,
player,201412140sdg,sdg,AjirSe00,rush_att,0,,,,,
player,201412140sdg,sdg,AjirSe00,rush_yds,0,,,,,
player,201412140sdg,sdg,AjirSe00,rush_td,0,,,,,
player,201412140sdg,sdg,AjirSe00,rush_long,0,,,,,
player,201412140sdg,sdg,AjirSe00,targets,4,,,,,
player,201412140sdg,sdg,AjirSe00,rec,1,,,,,
player,201412140sdg,sdg,AjirSe00,rec_yds,17,,,,,
player,201412140sdg,sdg,AjirSe00,rec_td,0,,,,,
player,201412140sdg,sdg,AjirSe00,rec_long,17,,,,,
player,201412140sdg,sdg,AjirSe00,fumbles,0,,,,,
player,201412140sdg,sdg,AjirSe00,fumbles_lost,0,,,,,
player,201412140sdg,den,TaliAq99,def_int,1,,,,,
player,201412140sdg,den,TaliAq99,def_int_yds,4,,,,,
player,201412140sdg,den,TaliAq99,def_int_td,0,,,,,
player,201412140sdg,den,TaliAq99,def_int_long,4,,,,,
player,201412140sdg,den,TaliAq99,pass_defended,3,,,,,
player,201412140sdg,den,TaliAq99,sacks,0.0,,,,,
player,201412140sdg,den,TaliAq99,tackles_combined,8,,,,,
player,201412140sdg,den,TaliAq99,tackles_solo,7,,,,,
player,201412140sdg,den,TaliAq99,tackles_assists,1,,,,,
player,201412140sdg,den,TaliAq99,tackles_loss,0,,,,,
player,201412140sdg,den,TaliAq99,qb_hits,0,,,,,
player,201412140sdg,den,TaliAq99,fumbles_rec,0,,,,,
player,201412140sdg,den,TaliAq99,fumbles_rec_yds,0,,,,,
player,201412140sdg,den,TaliAq99,fumbles_rec_td,0,,,,,
player,201412140sdg,den,TaliAq99,fumbles_forced,0,,,,,
player,201412140sdg,den,MoorRa00,def_int,1,,,,,
player,201412140sdg,den,MoorRa00,def_int_yds,19,,,,,
player,201412140sdg,den,MoorRa00,def_int_td,0,,,,,
player,201412140sdg,den,MoorRa00,def_int_long,19,,,,,
player,201412140sdg,den,MoorRa00,pass_defended,1,,,,,
player,201412140sdg,den,MoorRa00,sacks,0.0,,,,,
player,201412140sdg,den,MoorRa00,tackles_combined,2,,,,,
player,201412140sdg,den,MoorRa00,tackles_solo,2,,,,,
player,201412140sdg,den,MoorRa00,tackles_assists,0,,,,,
player,201412140sdg,den,MoorRa00,tackles_loss,0,,,,,
player,201412140sdg,den,MoorRa00,qb_hits,0,,,,,
player,201412140sdg,den,MoorRa00,fumbles_rec,0,,,,,
player,201412140sdg,den,MoorRa00,fumbles_rec_yds,0,,,,,
player,201412140sdg,den,MoorRa00,fumbles_rec_td,0,,,,,
player,201412140sdg,den,MoorRa00,fumbles_forced,0,,,,,
player,201412140sdg,den,WardT.99,def_int,0,,,,,
player,201412140sdg,den,WardT.99,def_int_yds,0,,,,,
player,201412140sdg,den,WardT.99,def_int_td,0,,,,,
player,201412140sdg,den,WardT.99,def_int_long,0,,,,,
player,201412140sdg,den,WardT.99,pass_defended,0,,,,,
player,201412140sdg,den,WardT.99,sacks,0.0,,,,,
player,201412140sdg,den,WardT.99,tackles_combined,6,,,,,
player,201412140sdg,den,WardT.99,tackles_solo,6,,,,,
player,201412140sdg,den,WardT.99,tackles_assists,0,,,,,
player,201412140sdg,den,WardT.99,tackles_loss,1,,,,,
player,201412140sdg,den,WardT.99,qb_hits,0,,,,,
player,201412140sdg,den,WardT.99,fumbles_rec,0,,,,,
player,201412140sdg,den,WardT.99,fumbles_rec_yds,0,,,,,
player,201412140sdg,den,WardT.99,fumbles_rec_td,0,,,,,
player,201412140sdg,den,WardT.99,fumbles_forced,0,,,,,
player,201412140sdg,den,DaviTo01,def_int,0,,,,,
player,201412140sdg,den,DaviTo01,def_int_yds,0,,,,,
player,201412140sdg,den,DaviTo01,def_int_td,0,,,,,
player,201412140sdg,den,DaviTo01,def_int_long,0,,,,,
player,201412140sdg,den,DaviTo01,pass_defended,0,,,,,
player,201412140sdg,den,DaviTo01,sacks,0.0,,,,,
player,201412140sdg,den,DaviTo01,tackles_combined,4,,,,,
player,201412140sdg,den,DaviTo01,tackles_solo,1,,,,,
player,201412140sdg,den,DaviTo01,tackles_assists,3,,,,,
player,201412140sdg,den,DaviTo01,tackles_loss,0,,,,,
player,201412140sdg,den,DaviTo01,qb_hits,0,,,,,
player,201412140sdg,den,DaviTo01,fumbles_rec,0,,,,,
player,201412140sdg,den,DaviTo01,fumbles_rec_yds,0,,,,,
