game,2014,13,20141127,201411270sfo,sea,"Seattle Seahawks",19,sfo,"San Francisco 49ers",3
player,201411270sfo,sea,BaldDo00,rush_yds,0,,,,,
player,201411270sfo,sea,BaldDo00,rush_td,0,,,,,
player,201411270sfo,sea,BaldDo00,rush_long,0,,,,,
player,201411270sfo,sea,BaldDo00,targets,4,,,,,
player,201411270sfo,sea,BaldDo00,rec,2,,,,,
player,201411270sfo,sea,BaldDo00,rec_yds,28,,,,,
player,201411270sfo,sea,BaldDo00,rec_td,0,,,,,
player,201411270sfo,sea,BaldDo00,rec_long,24,,,,,
player,201411270sfo,sea,BaldDo00,fumbles,0,,,,,
player,201411270sfo,sea,BaldDo00,fumbles_lost,0,,,,,
player,201411270sfo,sea,RichPa01,pass_cmp,0,,,,,
player,201411270sfo,sea,RichPa01,pass_att,0,,,,,
player,201411270sfo,sea,RichPa01,pass_yds,0,,,,,
player,201411270sfo,sea,RichPa01,pass_td,0,,,,,
player,201411270sfo,sea,RichPa01,pass_int,0,,,,,
player,201411270sfo,sea,RichPa01,pass_sacked,0,,,,,
player,201411270sfo,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201411270sfo,sea,RichPa01,pass_long,0,,,,,
player,201411270sfo,sea,RichPa01,pass_rating,,,,,,
player,201411270sfo,sea,RichPa01,rush_att,0,,,,,
player,201411270sfo,sea,RichPa01,rush_yds,0,,,,,
player,201411270sfo,sea,RichPa01,rush_td,0,,,,,
player,201411270sfo,sea,RichPa01,rush_long,0,,,,,
player,201411270sfo,sea,RichPa01,targets,1,,,,,
player,201411270sfo,sea,RichPa01,rec,1,,,,,
player,201411270sfo,sea,RichPa01,rec_yds,6,,,,,
player,201411270sfo,sea,RichPa01,rec_td,0,,,,,
player,201411270sfo,sea,RichPa01,rec_long,6,,,,,
player,201411270sfo,sea,RichPa01,fumbles,0,,,,,
player,201411270sfo,sea,RichPa01,fumbles_lost,0,,,,,
player,201411270sfo,sfo,KaepCo00,pass_cmp,16,,,,,
player,201411270sfo,sfo,KaepCo00,pass_att,29,,,,,
player,201411270sfo,sfo,KaepCo00,pass_yds,121,,,,,
player,201411270sfo,sfo,KaepCo00,pass_td,0,,,,,
player,201411270sfo,sfo,KaepCo00,pass_int,2,,,,,
player,201411270sfo,sfo,KaepCo00,pass_sacked,4,,,,,
player,201411270sfo,sfo,KaepCo00,pass_sacked_yds,21,,,,,
player,201411270sfo,sfo,KaepCo00,pass_long,16,,,,,
player,201411270sfo,sfo,KaepCo00,pass_rating,36.7,,,,,
player,201411270sfo,sfo,KaepCo00,rush_att,3,,,,,
player,201411270sfo,sfo,KaepCo00,rush_yds,17,,,,,
player,201411270sfo,sfo,KaepCo00,rush_td,0,,,,,
player,201411270sfo,sfo,KaepCo00,rush_long,9,,,,,
player,201411270sfo,sfo,KaepCo00,targets,0,,,,,
player,201411270sfo,sfo,KaepCo00,rec,0,,,,,
player,201411270sfo,sfo,KaepCo00,rec_yds,0,,,,,
player,201411270sfo,sfo,KaepCo00,rec_td,0,,,,,
player,201411270sfo,sfo,KaepCo00,rec_long,0,,,,,
player,201411270sfo,sfo,KaepCo00,fumbles,0,,,,,
player,201411270sfo,sfo,KaepCo00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_cmp,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_att,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_yds,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_td,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_int,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_sacked,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_long,0,,,,,
player,201411270sfo,sfo,GoreFr00,pass_rating,,,,,,
player,201411270sfo,sfo,GoreFr00,rush_att,10,,,,,
player,201411270sfo,sfo,GoreFr00,rush_yds,28,,,,,
player,201411270sfo,sfo,GoreFr00,rush_td,0,,,,,
player,201411270sfo,sfo,GoreFr00,rush_long,7,,,,,
player,201411270sfo,sfo,GoreFr00,targets,2,,,,,
player,201411270sfo,sfo,GoreFr00,rec,1,,,,,
player,201411270sfo,sfo,GoreFr00,rec_yds,8,,,,,
player,201411270sfo,sfo,GoreFr00,rec_td,0,,,,,
player,201411270sfo,sfo,GoreFr00,rec_long,8,,,,,
player,201411270sfo,sfo,GoreFr00,fumbles,0,,,,,
player,201411270sfo,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_cmp,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_att,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_yds,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_td,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_int,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_sacked,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_long,0,,,,,
player,201411270sfo,sfo,HydeCa00,pass_rating,,,,,,
player,201411270sfo,sfo,HydeCa00,rush_att,5,,,,,
player,201411270sfo,sfo,HydeCa00,rush_yds,19,,,,,
player,201411270sfo,sfo,HydeCa00,rush_td,0,,,,,
player,201411270sfo,sfo,HydeCa00,rush_long,12,,,,,
player,201411270sfo,sfo,HydeCa00,targets,3,,,,,
player,201411270sfo,sfo,HydeCa00,rec,3,,,,,
player,201411270sfo,sfo,HydeCa00,rec_yds,38,,,,,
player,201411270sfo,sfo,HydeCa00,rec_td,0,,,,,
player,201411270sfo,sfo,HydeCa00,rec_long,16,,,,,
player,201411270sfo,sfo,HydeCa00,fumbles,0,,,,,
player,201411270sfo,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_cmp,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_att,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_yds,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_td,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_int,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_sacked,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_long,0,,,,,
player,201411270sfo,sfo,JohnSt00,pass_rating,,,,,,
player,201411270sfo,sfo,JohnSt00,rush_att,0,,,,,
player,201411270sfo,sfo,JohnSt00,rush_yds,0,,,,,
player,201411270sfo,sfo,JohnSt00,rush_td,0,,,,,
player,201411270sfo,sfo,JohnSt00,rush_long,0,,,,,
player,201411270sfo,sfo,JohnSt00,targets,6,,,,,
player,201411270sfo,sfo,JohnSt00,rec,3,,,,,
player,201411270sfo,sfo,JohnSt00,rec_yds,28,,,,,
player,201411270sfo,sfo,JohnSt00,rec_td,0,,,,,
player,201411270sfo,sfo,JohnSt00,rec_long,13,,,,,
player,201411270sfo,sfo,JohnSt00,fumbles,0,,,,,
player,201411270sfo,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_cmp,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_att,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_yds,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_td,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_int,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_sacked,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_long,0,,,,,
player,201411270sfo,sfo,BoldAn00,pass_rating,,,,,,
player,201411270sfo,sfo,BoldAn00,rush_att,0,,,,,
player,201411270sfo,sfo,BoldAn00,rush_yds,0,,,,,
player,201411270sfo,sfo,BoldAn00,rush_td,0,,,,,
player,201411270sfo,sfo,BoldAn00,rush_long,0,,,,,
player,201411270sfo,sfo,BoldAn00,targets,5,,,,,
player,201411270sfo,sfo,BoldAn00,rec,3,,,,,
player,201411270sfo,sfo,BoldAn00,rec_yds,18,,,,,
player,201411270sfo,sfo,BoldAn00,rec_td,0,,,,,
player,201411270sfo,sfo,BoldAn00,rec_long,10,,,,,
player,201411270sfo,sfo,BoldAn00,fumbles,0,,,,,
player,201411270sfo,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_cmp,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_att,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_yds,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_td,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_int,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_sacked,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_long,0,,,,,
player,201411270sfo,sfo,DaviVe00,pass_rating,,,,,,
player,201411270sfo,sfo,DaviVe00,rush_att,0,,,,,
player,201411270sfo,sfo,DaviVe00,rush_yds,0,,,,,
player,201411270sfo,sfo,DaviVe00,rush_td,0,,,,,
player,201411270sfo,sfo,DaviVe00,rush_long,0,,,,,
player,201411270sfo,sfo,DaviVe00,targets,3,,,,,
player,201411270sfo,sfo,DaviVe00,rec,2,,,,,
player,201411270sfo,sfo,DaviVe00,rec_yds,13,,,,,
player,201411270sfo,sfo,DaviVe00,rec_td,0,,,,,
player,201411270sfo,sfo,DaviVe00,rec_long,10,,,,,
player,201411270sfo,sfo,DaviVe00,fumbles,0,,,,,
player,201411270sfo,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_cmp,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_att,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_yds,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_td,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_int,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_sacked,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_long,0,,,,,
player,201411270sfo,sfo,CrabMi00,pass_rating,,,,,,
player,201411270sfo,sfo,CrabMi00,rush_att,0,,,,,
player,201411270sfo,sfo,CrabMi00,rush_yds,0,,,,,
player,201411270sfo,sfo,CrabMi00,rush_td,0,,,,,
player,201411270sfo,sfo,CrabMi00,rush_long,0,,,,,
player,201411270sfo,sfo,CrabMi00,targets,3,,,,,
player,201411270sfo,sfo,CrabMi00,rec,3,,,,,
player,201411270sfo,sfo,CrabMi00,rec_yds,10,,,,,
player,201411270sfo,sfo,CrabMi00,rec_td,0,,,,,
player,201411270sfo,sfo,CrabMi00,rec_long,5,,,,,
player,201411270sfo,sfo,CrabMi00,fumbles,0,,,,,
player,201411270sfo,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_cmp,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_att,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_yds,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_td,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_int,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_sacked,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_long,0,,,,,
player,201411270sfo,sfo,LloyBr00,pass_rating,,,,,,
player,201411270sfo,sfo,LloyBr00,rush_att,0,,,,,
player,201411270sfo,sfo,LloyBr00,rush_yds,0,,,,,
player,201411270sfo,sfo,LloyBr00,rush_td,0,,,,,
player,201411270sfo,sfo,LloyBr00,rush_long,0,,,,,
player,201411270sfo,sfo,LloyBr00,targets,6,,,,,
player,201411270sfo,sfo,LloyBr00,rec,1,,,,,
player,201411270sfo,sfo,LloyBr00,rec_yds,6,,,,,
player,201411270sfo,sfo,LloyBr00,rec_td,0,,,,,
player,201411270sfo,sfo,LloyBr00,rec_long,6,,,,,
player,201411270sfo,sfo,LloyBr00,fumbles,0,,,,,
player,201411270sfo,sfo,LloyBr00,fumbles_lost,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_cmp,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_att,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_yds,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_td,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_int,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_sacked,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_long,0,,,,,
player,201411270sfo,sfo,MillBr02,pass_rating,,,,,,
player,201411270sfo,sfo,MillBr02,rush_att,0,,,,,
player,201411270sfo,sfo,MillBr02,rush_yds,0,,,,,
player,201411270sfo,sfo,MillBr02,rush_td,0,,,,,
player,201411270sfo,sfo,MillBr02,rush_long,0,,,,,
player,201411270sfo,sfo,MillBr02,targets,1,,,,,
player,201411270sfo,sfo,MillBr02,rec,0,,,,,
player,201411270sfo,sfo,MillBr02,rec_yds,0,,,,,
player,201411270sfo,sfo,MillBr02,rec_td,0,,,,,
player,201411270sfo,sfo,MillBr02,rec_long,0,,,,,
player,201411270sfo,sfo,MillBr02,fumbles,0,,,,,
player,201411270sfo,sfo,MillBr02,fumbles_lost,0,,,,,
player,201411270sfo,sea,SherRi00,def_int,2,,,,,
player,201411270sfo,sea,SherRi00,def_int_yds,6,,,,,
player,201411270sfo,sea,SherRi00,def_int_td,0,,,,,
player,201411270sfo,sea,SherRi00,def_int_long,5,,,,,
player,201411270sfo,sea,SherRi00,pass_defended,2,,,,,
player,201411270sfo,sea,SherRi00,sacks,0.0,,,,,
player,201411270sfo,sea,SherRi00,tackles_combined,2,,,,,
player,201411270sfo,sea,SherRi00,tackles_solo,2,,,,,
player,201411270sfo,sea,SherRi00,tackles_assists,0,,,,,
player,201411270sfo,sea,SherRi00,tackles_loss,0,,,,,
player,201411270sfo,sea,SherRi00,qb_hits,0,,,,,
player,201411270sfo,sea,SherRi00,fumbles_rec,0,,,,,
player,201411270sfo,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201411270sfo,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201411270sfo,sea,SherRi00,fumbles_forced,0,,,,,
player,201411270sfo,sea,WrigK.00,def_int,0,,,,,
player,201411270sfo,sea,WrigK.00,def_int_yds,0,,,,,
player,201411270sfo,sea,WrigK.00,def_int_td,0,,,,,
player,201411270sfo,sea,WrigK.00,def_int_long,0,,,,,
player,201411270sfo,sea,WrigK.00,pass_defended,0,,,,,
player,201411270sfo,sea,WrigK.00,sacks,1.0,,,,,
player,201411270sfo,sea,WrigK.00,tackles_combined,7,,,,,
player,201411270sfo,sea,WrigK.00,tackles_solo,6,,,,,
player,201411270sfo,sea,WrigK.00,tackles_assists,1,,,,,
player,201411270sfo,sea,WrigK.00,tackles_loss,1,,,,,
player,201411270sfo,sea,WrigK.00,qb_hits,1,,,,,
player,201411270sfo,sea,WrigK.00,fumbles_rec,0,,,,,
player,201411270sfo,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201411270sfo,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201411270sfo,sea,WrigK.00,fumbles_forced,0,,,,,
player,201411270sfo,sea,BennMi99,def_int,0,,,,,
player,201411270sfo,sea,BennMi99,def_int_yds,0,,,,,
player,201411270sfo,sea,BennMi99,def_int_td,0,,,,,
player,201411270sfo,sea,BennMi99,def_int_long,0,,,,,
player,201411270sfo,sea,BennMi99,pass_defended,0,,,,,
player,201411270sfo,sea,BennMi99,sacks,1.0,,,,,
player,201411270sfo,sea,BennMi99,tackles_combined,4,,,,,
player,201411270sfo,sea,BennMi99,tackles_solo,4,,,,,
player,201411270sfo,sea,BennMi99,tackles_assists,0,,,,,
player,201411270sfo,sea,BennMi99,tackles_loss,1,,,,,
player,201411270sfo,sea,BennMi99,qb_hits,1,,,,,
player,201411270sfo,sea,BennMi99,fumbles_rec,0,,,,,
player,201411270sfo,sea,BennMi99,fumbles_rec_yds,0,,,,,
player,201411270sfo,sea,BennMi99,fumbles_rec_td,0,,,,,
player,201411270sfo,sea,BennMi99,fumbles_forced,0,,,,,
player,201411270sfo,sea,IrviBr00,def_int,0,,,,,
player,201411270sfo,sea,IrviBr00,def_int_yds,0,,,,,
player,201411270sfo,sea,IrviBr00,def_int_td,0,,,,,
player,201411270sfo,sea,IrviBr00,def_int_long,0,,,,,
player,201411270sfo,sea,IrviBr00,pass_defended,0,,,,,
player,201411270sfo,sea,IrviBr00,sacks,1.0,,,,,
