game,2014,16,20141221,201412210ram,nyg,"New York Giants",37,ram,"St. Louis Rams",27
player,201412210ram,nyg,HerzMa00,pass_defended,0,,,,,
player,201412210ram,nyg,HerzMa00,sacks,0.0,,,,,
player,201412210ram,nyg,HerzMa00,tackles_combined,6,,,,,
player,201412210ram,nyg,HerzMa00,tackles_solo,5,,,,,
player,201412210ram,nyg,HerzMa00,tackles_assists,1,,,,,
player,201412210ram,nyg,HerzMa00,tackles_loss,0,,,,,
player,201412210ram,nyg,HerzMa00,qb_hits,0,,,,,
player,201412210ram,nyg,HerzMa00,fumbles_rec,0,,,,,
player,201412210ram,nyg,HerzMa00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,HerzMa00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,HerzMa00,fumbles_forced,0,,,,,
player,201412210ram,nyg,HarrMi00,def_int,0,,,,,
player,201412210ram,nyg,HarrMi00,def_int_yds,0,,,,,
player,201412210ram,nyg,HarrMi00,def_int_td,0,,,,,
player,201412210ram,nyg,HarrMi00,def_int_long,0,,,,,
player,201412210ram,nyg,HarrMi00,pass_defended,1,,,,,
player,201412210ram,nyg,HarrMi00,sacks,0.0,,,,,
player,201412210ram,nyg,HarrMi00,tackles_combined,5,,,,,
player,201412210ram,nyg,HarrMi00,tackles_solo,4,,,,,
player,201412210ram,nyg,HarrMi00,tackles_assists,1,,,,,
player,201412210ram,nyg,HarrMi00,tackles_loss,1,,,,,
player,201412210ram,nyg,HarrMi00,qb_hits,0,,,,,
player,201412210ram,nyg,HarrMi00,fumbles_rec,0,,,,,
player,201412210ram,nyg,HarrMi00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,HarrMi00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,HarrMi00,fumbles_forced,0,,,,,
player,201412210ram,nyg,RollAn20,def_int,0,,,,,
player,201412210ram,nyg,RollAn20,def_int_yds,0,,,,,
player,201412210ram,nyg,RollAn20,def_int_td,0,,,,,
player,201412210ram,nyg,RollAn20,def_int_long,0,,,,,
player,201412210ram,nyg,RollAn20,pass_defended,0,,,,,
player,201412210ram,nyg,RollAn20,sacks,0.0,,,,,
player,201412210ram,nyg,RollAn20,tackles_combined,5,,,,,
player,201412210ram,nyg,RollAn20,tackles_solo,5,,,,,
player,201412210ram,nyg,RollAn20,tackles_assists,0,,,,,
player,201412210ram,nyg,RollAn20,tackles_loss,0,,,,,
player,201412210ram,nyg,RollAn20,qb_hits,0,,,,,
player,201412210ram,nyg,RollAn20,fumbles_rec,0,,,,,
player,201412210ram,nyg,RollAn20,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,RollAn20,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,RollAn20,fumbles_forced,0,,,,,
player,201412210ram,nyg,BrowCh05,def_int,0,,,,,
player,201412210ram,nyg,BrowCh05,def_int_yds,0,,,,,
player,201412210ram,nyg,BrowCh05,def_int_td,0,,,,,
player,201412210ram,nyg,BrowCh05,def_int_long,0,,,,,
player,201412210ram,nyg,BrowCh05,pass_defended,0,,,,,
player,201412210ram,nyg,BrowCh05,sacks,0.0,,,,,
player,201412210ram,nyg,BrowCh05,tackles_combined,4,,,,,
player,201412210ram,nyg,BrowCh05,tackles_solo,4,,,,,
player,201412210ram,nyg,BrowCh05,tackles_assists,0,,,,,
player,201412210ram,nyg,BrowCh05,tackles_loss,0,,,,,
player,201412210ram,nyg,BrowCh05,qb_hits,0,,,,,
player,201412210ram,nyg,BrowCh05,fumbles_rec,0,,,,,
player,201412210ram,nyg,BrowCh05,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,BrowCh05,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,BrowCh05,fumbles_forced,0,,,,,
player,201412210ram,nyg,KennDe00,def_int,0,,,,,
player,201412210ram,nyg,KennDe00,def_int_yds,0,,,,,
player,201412210ram,nyg,KennDe00,def_int_td,0,,,,,
player,201412210ram,nyg,KennDe00,def_int_long,0,,,,,
player,201412210ram,nyg,KennDe00,pass_defended,0,,,,,
player,201412210ram,nyg,KennDe00,sacks,0.0,,,,,
player,201412210ram,nyg,KennDe00,tackles_combined,4,,,,,
player,201412210ram,nyg,KennDe00,tackles_solo,4,,,,,
player,201412210ram,nyg,KennDe00,tackles_assists,0,,,,,
player,201412210ram,nyg,KennDe00,tackles_loss,0,,,,,
player,201412210ram,nyg,KennDe00,qb_hits,0,,,,,
player,201412210ram,nyg,KennDe00,fumbles_rec,0,,,,,
player,201412210ram,nyg,KennDe00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,KennDe00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,KennDe00,fumbles_forced,0,,,,,
player,201412210ram,nyg,BrowSt99,def_int,0,,,,,
player,201412210ram,nyg,BrowSt99,def_int_yds,0,,,,,
player,201412210ram,nyg,BrowSt99,def_int_td,0,,,,,
player,201412210ram,nyg,BrowSt99,def_int_long,0,,,,,
player,201412210ram,nyg,BrowSt99,pass_defended,0,,,,,
player,201412210ram,nyg,BrowSt99,sacks,0.0,,,,,
player,201412210ram,nyg,BrowSt99,tackles_combined,3,,,,,
player,201412210ram,nyg,BrowSt99,tackles_solo,3,,,,,
player,201412210ram,nyg,BrowSt99,tackles_assists,0,,,,,
player,201412210ram,nyg,BrowSt99,tackles_loss,0,,,,,
player,201412210ram,nyg,BrowSt99,qb_hits,0,,,,,
player,201412210ram,nyg,BrowSt99,fumbles_rec,0,,,,,
player,201412210ram,nyg,BrowSt99,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,BrowSt99,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,BrowSt99,fumbles_forced,0,,,,,
player,201412210ram,nyg,RodgDo99,def_int,0,,,,,
player,201412210ram,nyg,RodgDo99,def_int_yds,0,,,,,
player,201412210ram,nyg,RodgDo99,def_int_td,0,,,,,
player,201412210ram,nyg,RodgDo99,def_int_long,0,,,,,
player,201412210ram,nyg,RodgDo99,pass_defended,0,,,,,
player,201412210ram,nyg,RodgDo99,sacks,0.0,,,,,
player,201412210ram,nyg,RodgDo99,tackles_combined,3,,,,,
player,201412210ram,nyg,RodgDo99,tackles_solo,2,,,,,
player,201412210ram,nyg,RodgDo99,tackles_assists,1,,,,,
player,201412210ram,nyg,RodgDo99,tackles_loss,0,,,,,
player,201412210ram,nyg,RodgDo99,qb_hits,0,,,,,
player,201412210ram,nyg,RodgDo99,fumbles_rec,0,,,,,
player,201412210ram,nyg,RodgDo99,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,RodgDo99,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,RodgDo99,fumbles_forced,0,,,,,
player,201412210ram,nyg,BerhNa00,def_int,0,,,,,
player,201412210ram,nyg,BerhNa00,def_int_yds,0,,,,,
player,201412210ram,nyg,BerhNa00,def_int_td,0,,,,,
player,201412210ram,nyg,BerhNa00,def_int_long,0,,,,,
player,201412210ram,nyg,BerhNa00,pass_defended,0,,,,,
player,201412210ram,nyg,BerhNa00,sacks,0.0,,,,,
player,201412210ram,nyg,BerhNa00,tackles_combined,2,,,,,
player,201412210ram,nyg,BerhNa00,tackles_solo,1,,,,,
player,201412210ram,nyg,BerhNa00,tackles_assists,1,,,,,
player,201412210ram,nyg,BerhNa00,tackles_loss,0,,,,,
player,201412210ram,nyg,BerhNa00,qb_hits,0,,,,,
player,201412210ram,nyg,BerhNa00,fumbles_rec,1,,,,,
player,201412210ram,nyg,BerhNa00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,BerhNa00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,BerhNa00,fumbles_forced,0,,,,,
player,201412210ram,nyg,DarkOr00,def_int,0,,,,,
player,201412210ram,nyg,DarkOr00,def_int_yds,0,,,,,
player,201412210ram,nyg,DarkOr00,def_int_td,0,,,,,
player,201412210ram,nyg,DarkOr00,def_int_long,0,,,,,
player,201412210ram,nyg,DarkOr00,pass_defended,0,,,,,
player,201412210ram,nyg,DarkOr00,sacks,0.0,,,,,
player,201412210ram,nyg,DarkOr00,tackles_combined,2,,,,,
player,201412210ram,nyg,DarkOr00,tackles_solo,2,,,,,
player,201412210ram,nyg,DarkOr00,tackles_assists,0,,,,,
player,201412210ram,nyg,DarkOr00,tackles_loss,0,,,,,
player,201412210ram,nyg,DarkOr00,qb_hits,0,,,,,
player,201412210ram,nyg,DarkOr00,fumbles_rec,0,,,,,
player,201412210ram,nyg,DarkOr00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,DarkOr00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,DarkOr00,fumbles_forced,1,,,,,
player,201412210ram,nyg,BowmZa20,def_int,0,,,,,
player,201412210ram,nyg,BowmZa20,def_int_yds,0,,,,,
player,201412210ram,nyg,BowmZa20,def_int_td,0,,,,,
player,201412210ram,nyg,BowmZa20,def_int_long,0,,,,,
player,201412210ram,nyg,BowmZa20,pass_defended,0,,,,,
player,201412210ram,nyg,BowmZa20,sacks,0.0,,,,,
player,201412210ram,nyg,BowmZa20,tackles_combined,1,,,,,
player,201412210ram,nyg,BowmZa20,tackles_solo,1,,,,,
player,201412210ram,nyg,BowmZa20,tackles_assists,0,,,,,
player,201412210ram,nyg,BowmZa20,tackles_loss,0,,,,,
player,201412210ram,nyg,BowmZa20,qb_hits,0,,,,,
player,201412210ram,nyg,BowmZa20,fumbles_rec,0,,,,,
player,201412210ram,nyg,BowmZa20,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,BowmZa20,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,BowmZa20,fumbles_forced,0,,,,,
player,201412210ram,nyg,DempQu99,def_int,0,,,,,
player,201412210ram,nyg,DempQu99,def_int_yds,0,,,,,
player,201412210ram,nyg,DempQu99,def_int_td,0,,,,,
player,201412210ram,nyg,DempQu99,def_int_long,0,,,,,
player,201412210ram,nyg,DempQu99,pass_defended,0,,,,,
player,201412210ram,nyg,DempQu99,sacks,0.0,,,,,
player,201412210ram,nyg,DempQu99,tackles_combined,1,,,,,
player,201412210ram,nyg,DempQu99,tackles_solo,1,,,,,
player,201412210ram,nyg,DempQu99,tackles_assists,0,,,,,
player,201412210ram,nyg,DempQu99,tackles_loss,0,,,,,
player,201412210ram,nyg,DempQu99,qb_hits,0,,,,,
player,201412210ram,nyg,DempQu99,fumbles_rec,0,,,,,
player,201412210ram,nyg,DempQu99,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,DempQu99,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,DempQu99,fumbles_forced,0,,,,,
player,201412210ram,nyg,DeOsZa99,def_int,0,,,,,
player,201412210ram,nyg,DeOsZa99,def_int_yds,0,,,,,
player,201412210ram,nyg,DeOsZa99,def_int_td,0,,,,,
player,201412210ram,nyg,DeOsZa99,def_int_long,0,,,,,
player,201412210ram,nyg,DeOsZa99,pass_defended,0,,,,,
player,201412210ram,nyg,DeOsZa99,sacks,0.0,,,,,
player,201412210ram,nyg,DeOsZa99,tackles_combined,1,,,,,
player,201412210ram,nyg,DeOsZa99,tackles_solo,1,,,,,
player,201412210ram,nyg,DeOsZa99,tackles_assists,0,,,,,
player,201412210ram,nyg,DeOsZa99,tackles_loss,0,,,,,
player,201412210ram,nyg,DeOsZa99,qb_hits,0,,,,,
player,201412210ram,nyg,DeOsZa99,fumbles_rec,0,,,,,
player,201412210ram,nyg,DeOsZa99,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,DeOsZa99,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,DeOsZa99,fumbles_forced,0,,,,,
player,201412210ram,nyg,FennCh00,def_int,0,,,,,
player,201412210ram,nyg,FennCh00,def_int_yds,0,,,,,
player,201412210ram,nyg,FennCh00,def_int_td,0,,,,,
player,201412210ram,nyg,FennCh00,def_int_long,0,,,,,
player,201412210ram,nyg,FennCh00,pass_defended,0,,,,,
player,201412210ram,nyg,FennCh00,sacks,0.0,,,,,
player,201412210ram,nyg,FennCh00,tackles_combined,1,,,,,
player,201412210ram,nyg,FennCh00,tackles_solo,1,,,,,
player,201412210ram,nyg,FennCh00,tackles_assists,0,,,,,
player,201412210ram,nyg,FennCh00,tackles_loss,0,,,,,
player,201412210ram,nyg,FennCh00,qb_hits,0,,,,,
player,201412210ram,nyg,FennCh00,fumbles_rec,0,,,,,
player,201412210ram,nyg,FennCh00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,FennCh00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,FennCh00,fumbles_forced,0,,,,,
player,201412210ram,nyg,HankJo00,def_int,0,,,,,
player,201412210ram,nyg,HankJo00,def_int_yds,0,,,,,
player,201412210ram,nyg,HankJo00,def_int_td,0,,,,,
player,201412210ram,nyg,HankJo00,def_int_long,0,,,,,
player,201412210ram,nyg,HankJo00,pass_defended,0,,,,,
player,201412210ram,nyg,HankJo00,sacks,0.0,,,,,
player,201412210ram,nyg,HankJo00,tackles_combined,1,,,,,
player,201412210ram,nyg,HankJo00,tackles_solo,0,,,,,
player,201412210ram,nyg,HankJo00,tackles_assists,1,,,,,
player,201412210ram,nyg,HankJo00,tackles_loss,0,,,,,
player,201412210ram,nyg,HankJo00,qb_hits,0,,,,,
player,201412210ram,nyg,HankJo00,fumbles_rec,0,,,,,
player,201412210ram,nyg,HankJo00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,HankJo00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,HankJo00,fumbles_forced,0,,,,,
player,201412210ram,nyg,MoslBr00,def_int,0,,,,,
player,201412210ram,nyg,MoslBr00,def_int_yds,0,,,,,
player,201412210ram,nyg,MoslBr00,def_int_td,0,,,,,
player,201412210ram,nyg,MoslBr00,def_int_long,0,,,,,
player,201412210ram,nyg,MoslBr00,pass_defended,0,,,,,
player,201412210ram,nyg,MoslBr00,sacks,0.0,,,,,
player,201412210ram,nyg,MoslBr00,tackles_combined,1,,,,,
player,201412210ram,nyg,MoslBr00,tackles_solo,1,,,,,
player,201412210ram,nyg,MoslBr00,tackles_assists,0,,,,,
player,201412210ram,nyg,MoslBr00,tackles_loss,0,,,,,
player,201412210ram,nyg,MoslBr00,qb_hits,0,,,,,
player,201412210ram,nyg,MoslBr00,fumbles_rec,0,,,,,
player,201412210ram,nyg,MoslBr00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,MoslBr00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,MoslBr00,fumbles_forced,0,,,,,
player,201412210ram,nyg,PaysSp00,def_int,0,,,,,
player,201412210ram,nyg,PaysSp00,def_int_yds,0,,,,,
player,201412210ram,nyg,PaysSp00,def_int_td,0,,,,,
player,201412210ram,nyg,PaysSp00,def_int_long,0,,,,,
player,201412210ram,nyg,PaysSp00,pass_defended,0,,,,,
player,201412210ram,nyg,PaysSp00,sacks,0.0,,,,,
player,201412210ram,nyg,PaysSp00,tackles_combined,1,,,,,
player,201412210ram,nyg,PaysSp00,tackles_solo,1,,,,,
player,201412210ram,nyg,PaysSp00,tackles_assists,0,,,,,
player,201412210ram,nyg,PaysSp00,tackles_loss,0,,,,,
player,201412210ram,nyg,PaysSp00,qb_hits,0,,,,,
player,201412210ram,nyg,PaysSp00,fumbles_rec,0,,,,,
player,201412210ram,nyg,PaysSp00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,PaysSp00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,PaysSp00,fumbles_forced,0,,,,,
player,201412210ram,nyg,RobiAd00,def_int,0,,,,,
player,201412210ram,nyg,RobiAd00,def_int_yds,0,,,,,
player,201412210ram,nyg,RobiAd00,def_int_td,0,,,,,
player,201412210ram,nyg,RobiAd00,def_int_long,0,,,,,
player,201412210ram,nyg,RobiAd00,pass_defended,0,,,,,
player,201412210ram,nyg,RobiAd00,sacks,0.0,,,,,
player,201412210ram,nyg,RobiAd00,tackles_combined,1,,,,,
player,201412210ram,nyg,RobiAd00,tackles_solo,1,,,,,
player,201412210ram,nyg,RobiAd00,tackles_assists,0,,,,,
player,201412210ram,nyg,RobiAd00,tackles_loss,0,,,,,
player,201412210ram,nyg,RobiAd00,qb_hits,0,,,,,
player,201412210ram,nyg,RobiAd00,fumbles_rec,0,,,,,
player,201412210ram,nyg,RobiAd00,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,RobiAd00,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,RobiAd00,fumbles_forced,0,,,,,
player,201412210ram,nyg,JenkCu20,def_int,0,,,,,
player,201412210ram,nyg,JenkCu20,def_int_yds,0,,,,,
player,201412210ram,nyg,JenkCu20,def_int_td,0,,,,,
player,201412210ram,nyg,JenkCu20,def_int_long,0,,,,,
player,201412210ram,nyg,JenkCu20,pass_defended,0,,,,,
player,201412210ram,nyg,JenkCu20,sacks,0.0,,,,,
player,201412210ram,nyg,JenkCu20,tackles_combined,0,,,,,
player,201412210ram,nyg,JenkCu20,tackles_solo,0,,,,,
player,201412210ram,nyg,JenkCu20,tackles_assists,0,,,,,
player,201412210ram,nyg,JenkCu20,tackles_loss,0,,,,,
player,201412210ram,nyg,JenkCu20,qb_hits,1,,,,,
player,201412210ram,nyg,JenkCu20,fumbles_rec,0,,,,,
player,201412210ram,nyg,JenkCu20,fumbles_rec_yds,0,,,,,
player,201412210ram,nyg,JenkCu20,fumbles_rec_td,0,,,,,
player,201412210ram,nyg,JenkCu20,fumbles_forced,0,,,,,
player,201412210ram,ram,McDoTJ00,def_int,0,,,,,
player,201412210ram,ram,McDoTJ00,def_int_yds,0,,,,,
player,201412210ram,ram,McDoTJ00,def_int_td,0,,,,,
player,201412210ram,ram,McDoTJ00,def_int_long,0,,,,,
player,201412210ram,ram,McDoTJ00,pass_defended,0,,,,,
player,201412210ram,ram,McDoTJ00,sacks,1.0,,,,,
player,201412210ram,ram,McDoTJ00,tackles_combined,11,,,,,
player,201412210ram,ram,McDoTJ00,tackles_solo,9,,,,,
player,201412210ram,ram,McDoTJ00,tackles_assists,2,,,,,
player,201412210ram,ram,McDoTJ00,tackles_loss,1,,,,,
player,201412210ram,ram,McDoTJ00,qb_hits,1,,,,,
player,201412210ram,ram,McDoTJ00,fumbles_rec,0,,,,,
player,201412210ram,ram,McDoTJ00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201412210ram,ram,OgleAl00,def_int,0,,,,,
player,201412210ram,ram,OgleAl00,def_int_yds,0,,,,,
player,201412210ram,ram,OgleAl00,def_int_td,0,,,,,
player,201412210ram,ram,OgleAl00,def_int_long,0,,,,,
player,201412210ram,ram,OgleAl00,pass_defended,0,,,,,
player,201412210ram,ram,OgleAl00,sacks,0.0,,,,,
player,201412210ram,ram,OgleAl00,tackles_combined,10,,,,,
player,201412210ram,ram,OgleAl00,tackles_solo,8,,,,,
player,201412210ram,ram,OgleAl00,tackles_assists,2,,,,,
player,201412210ram,ram,OgleAl00,tackles_loss,1,,,,,
player,201412210ram,ram,OgleAl00,qb_hits,0,,,,,
player,201412210ram,ram,OgleAl00,fumbles_rec,0,,,,,
player,201412210ram,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,OgleAl00,fumbles_forced,0,,,,,
player,201412210ram,ram,LaurJa99,def_int,0,,,,,
player,201412210ram,ram,LaurJa99,def_int_yds,0,,,,,
player,201412210ram,ram,LaurJa99,def_int_td,0,,,,,
player,201412210ram,ram,LaurJa99,def_int_long,0,,,,,
player,201412210ram,ram,LaurJa99,pass_defended,0,,,,,
player,201412210ram,ram,LaurJa99,sacks,0.0,,,,,
player,201412210ram,ram,LaurJa99,tackles_combined,9,,,,,
player,201412210ram,ram,LaurJa99,tackles_solo,5,,,,,
player,201412210ram,ram,LaurJa99,tackles_assists,4,,,,,
player,201412210ram,ram,LaurJa99,tackles_loss,1,,,,,
player,201412210ram,ram,LaurJa99,qb_hits,0,,,,,
player,201412210ram,ram,LaurJa99,fumbles_rec,0,,,,,
player,201412210ram,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201412210ram,ram,LaurJa99,fumbles_forced,0,,,,,
player,201412210ram,ram,BarrMa00,def_int,0,,,,,
player,201412210ram,ram,BarrMa00,def_int_yds,0,,,,,
player,201412210ram,ram,BarrMa00,def_int_td,0,,,,,
player,201412210ram,ram,BarrMa00,def_int_long,0,,,,,
player,201412210ram,ram,BarrMa00,pass_defended,0,,,,,
player,201412210ram,ram,BarrMa00,sacks,0.0,,,,,
player,201412210ram,ram,BarrMa00,tackles_combined,6,,,,,
player,201412210ram,ram,BarrMa00,tackles_solo,5,,,,,
player,201412210ram,ram,BarrMa00,tackles_assists,1,,,,,
player,201412210ram,ram,BarrMa00,tackles_loss,0,,,,,
player,201412210ram,ram,BarrMa00,qb_hits,0,,,,,
player,201412210ram,ram,BarrMa00,fumbles_rec,0,,,,,
player,201412210ram,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,BarrMa00,fumbles_forced,0,,,,,
player,201412210ram,ram,QuinRo00,def_int,0,,,,,
player,201412210ram,ram,QuinRo00,def_int_yds,0,,,,,
player,201412210ram,ram,QuinRo00,def_int_td,0,,,,,
player,201412210ram,ram,QuinRo00,def_int_long,0,,,,,
player,201412210ram,ram,QuinRo00,pass_defended,0,,,,,
player,201412210ram,ram,QuinRo00,sacks,0.0,,,,,
player,201412210ram,ram,QuinRo00,tackles_combined,5,,,,,
player,201412210ram,ram,QuinRo00,tackles_solo,5,,,,,
player,201412210ram,ram,QuinRo00,tackles_assists,0,,,,,
player,201412210ram,ram,QuinRo00,tackles_loss,0,,,,,
player,201412210ram,ram,QuinRo00,qb_hits,1,,,,,
player,201412210ram,ram,QuinRo00,fumbles_rec,0,,,,,
player,201412210ram,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,QuinRo00,fumbles_forced,0,,,,,
player,201412210ram,ram,McLeRo00,def_int,0,,,,,
player,201412210ram,ram,McLeRo00,def_int_yds,0,,,,,
player,201412210ram,ram,McLeRo00,def_int_td,0,,,,,
player,201412210ram,ram,McLeRo00,def_int_long,0,,,,,
player,201412210ram,ram,McLeRo00,pass_defended,0,,,,,
player,201412210ram,ram,McLeRo00,sacks,0.0,,,,,
player,201412210ram,ram,McLeRo00,tackles_combined,4,,,,,
player,201412210ram,ram,McLeRo00,tackles_solo,4,,,,,
player,201412210ram,ram,McLeRo00,tackles_assists,0,,,,,
player,201412210ram,ram,McLeRo00,tackles_loss,0,,,,,
player,201412210ram,ram,McLeRo00,qb_hits,0,,,,,
player,201412210ram,ram,McLeRo00,fumbles_rec,0,,,,,
player,201412210ram,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,McLeRo00,fumbles_forced,0,,,,,
player,201412210ram,ram,BrocMi00,def_int,0,,,,,
player,201412210ram,ram,BrocMi00,def_int_yds,0,,,,,
player,201412210ram,ram,BrocMi00,def_int_td,0,,,,,
player,201412210ram,ram,BrocMi00,def_int_long,0,,,,,
player,201412210ram,ram,BrocMi00,pass_defended,0,,,,,
player,201412210ram,ram,BrocMi00,sacks,0.0,,,,,
player,201412210ram,ram,BrocMi00,tackles_combined,3,,,,,
player,201412210ram,ram,BrocMi00,tackles_solo,2,,,,,
player,201412210ram,ram,BrocMi00,tackles_assists,1,,,,,
player,201412210ram,ram,BrocMi00,tackles_loss,0,,,,,
player,201412210ram,ram,BrocMi00,qb_hits,0,,,,,
player,201412210ram,ram,BrocMi00,fumbles_rec,0,,,,,
player,201412210ram,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,BrocMi00,fumbles_forced,0,,,,,
player,201412210ram,ram,GainE.00,def_int,0,,,,,
player,201412210ram,ram,GainE.00,def_int_yds,0,,,,,
player,201412210ram,ram,GainE.00,def_int_td,0,,,,,
player,201412210ram,ram,GainE.00,def_int_long,0,,,,,
player,201412210ram,ram,GainE.00,pass_defended,1,,,,,
player,201412210ram,ram,GainE.00,sacks,0.0,,,,,
player,201412210ram,ram,GainE.00,tackles_combined,3,,,,,
player,201412210ram,ram,GainE.00,tackles_solo,2,,,,,
player,201412210ram,ram,GainE.00,tackles_assists,1,,,,,
player,201412210ram,ram,GainE.00,tackles_loss,0,,,,,
player,201412210ram,ram,GainE.00,qb_hits,0,,,,,
player,201412210ram,ram,GainE.00,fumbles_rec,0,,,,,
player,201412210ram,ram,GainE.00,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,GainE.00,fumbles_rec_td,0,,,,,
player,201412210ram,ram,GainE.00,fumbles_forced,0,,,,,
player,201412210ram,ram,JenkJa03,def_int,0,,,,,
player,201412210ram,ram,JenkJa03,def_int_yds,0,,,,,
player,201412210ram,ram,JenkJa03,def_int_td,0,,,,,
player,201412210ram,ram,JenkJa03,def_int_long,0,,,,,
player,201412210ram,ram,JenkJa03,pass_defended,0,,,,,
player,201412210ram,ram,JenkJa03,sacks,0.0,,,,,
player,201412210ram,ram,JenkJa03,tackles_combined,3,,,,,
player,201412210ram,ram,JenkJa03,tackles_solo,3,,,,,
player,201412210ram,ram,JenkJa03,tackles_assists,0,,,,,
player,201412210ram,ram,JenkJa03,tackles_loss,0,,,,,
player,201412210ram,ram,JenkJa03,qb_hits,0,,,,,
player,201412210ram,ram,JenkJa03,fumbles_rec,0,,,,,
player,201412210ram,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201412210ram,ram,JenkJa03,fumbles_forced,0,,,,,
player,201412210ram,ram,JohnTr05,def_int,0,,,,,
player,201412210ram,ram,JohnTr05,def_int_yds,0,,,,,
player,201412210ram,ram,JohnTr05,def_int_td,0,,,,,
player,201412210ram,ram,JohnTr05,def_int_long,0,,,,,
player,201412210ram,ram,JohnTr05,pass_defended,0,,,,,
player,201412210ram,ram,JohnTr05,sacks,0.0,,,,,
player,201412210ram,ram,JohnTr05,tackles_combined,3,,,,,
player,201412210ram,ram,JohnTr05,tackles_solo,3,,,,,
player,201412210ram,ram,JohnTr05,tackles_assists,0,,,,,
player,201412210ram,ram,JohnTr05,tackles_loss,0,,,,,
player,201412210ram,ram,JohnTr05,qb_hits,0,,,,,
player,201412210ram,ram,JohnTr05,fumbles_rec,0,,,,,
player,201412210ram,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201412210ram,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201412210ram,ram,JohnTr05,fumbles_forced,0,,,,,
player,201412210ram,ram,SimsEu99,def_int,0,,,,,
player,201412210ram,ram,SimsEu99,def_int_yds,0,,,,,
player,201412210ram,ram,SimsEu99,def_int_td,0,,,,,
player,201412210ram,ram,SimsEu99,def_int_long,0,,,,,
player,201412210ram,ram,SimsEu99,pass_defended,0,,,,,
player,201412210ram,ram,SimsEu99,sacks,0.0,,,,,
player,201412210ram,ram,SimsEu99,tackles_combined,2,,,,,
player,201412210ram,ram,SimsEu99,tackles_solo,1,,,,,
player,201412210ram,ram,SimsEu99,tackles_assists,1,,,,,
player,201412210ram,ram,SimsEu99,tackles_loss,0,,,,,
player,201412210ram,ram,SimsEu99,qb_hits,1,,,,,
player,201412210ram,ram,SimsEu99,fumbles_rec,0,,,,,
