game,2014,15,20141214,201412140nwe,mia,"Miami Dolphins",13,nwe,"New England Patriots",41
team,201412140nwe,mia,First Downs,23,,,,,,
team,201412140nwe,nwe,First Downs,23,,,,,,
team,201412140nwe,mia,Rush-Yds-TDs,23-76-0,,,,,,
team,201412140nwe,nwe,Rush-Yds-TDs,29-108-2,,,,,,
team,201412140nwe,mia,Cmp-Att-Yd-TD-INT,29-47-346-1-2,,,,,,
team,201412140nwe,nwe,Cmp-Att-Yd-TD-INT,21-35-287-2-1,,,,,,
team,201412140nwe,mia,Sacked-Yards,4-38,,,,,,
team,201412140nwe,nwe,Sacked-Yards,0-0,,,,,,
team,201412140nwe,mia,Net Pass Yards,308,,,,,,
team,201412140nwe,nwe,Net Pass Yards,287,,,,,,
team,201412140nwe,mia,Total Yards,384,,,,,,
team,201412140nwe,nwe,Total Yards,395,,,,,,
team,201412140nwe,mia,Fumbles-Lost,3-0,,,,,,
team,201412140nwe,nwe,Fumbles-Lost,1-0,,,,,,
team,201412140nwe,mia,Turnovers,2,,,,,,
team,201412140nwe,nwe,Turnovers,1,,,,,,
team,201412140nwe,mia,Penalties-Yards,5-35,,,,,,
team,201412140nwe,nwe,Penalties-Yards,5-51,,,,,,
team,201412140nwe,mia,Third Down Conv.,3-16,,,,,,
team,201412140nwe,nwe,Third Down Conv.,8-13,,,,,,
team,201412140nwe,mia,Fourth Down Conv.,3-5,,,,,,
team,201412140nwe,nwe,Fourth Down Conv.,0-0,,,,,,
team,201412140nwe,mia,Time of Possession,33:46,,,,,,
team,201412140nwe,nwe,Time of Possession,26:14,,,,,,
player,201412140nwe,mia,TannRy00,pass_cmp,29,,,,,
player,201412140nwe,mia,TannRy00,pass_att,47,,,,,
player,201412140nwe,mia,TannRy00,pass_yds,346,,,,,
player,201412140nwe,mia,TannRy00,pass_td,1,,,,,
player,201412140nwe,mia,TannRy00,pass_int,2,,,,,
player,201412140nwe,mia,TannRy00,pass_sacked,4,,,,,
player,201412140nwe,mia,TannRy00,pass_sacked_yds,38,,,,,
player,201412140nwe,mia,TannRy00,pass_long,50,,,,,
player,201412140nwe,mia,TannRy00,pass_rating,73.5,,,,,
player,201412140nwe,mia,TannRy00,rush_att,3,,,,,
player,201412140nwe,mia,TannRy00,rush_yds,21,,,,,
player,201412140nwe,mia,TannRy00,rush_td,0,,,,,
player,201412140nwe,mia,TannRy00,rush_long,15,,,,,
player,201412140nwe,mia,TannRy00,targets,0,,,,,
player,201412140nwe,mia,TannRy00,rec,0,,,,,
player,201412140nwe,mia,TannRy00,rec_yds,0,,,,,
player,201412140nwe,mia,TannRy00,rec_td,0,,,,,
player,201412140nwe,mia,TannRy00,rec_long,0,,,,,
player,201412140nwe,mia,TannRy00,fumbles,2,,,,,
player,201412140nwe,mia,TannRy00,fumbles_lost,0,,,,,
player,201412140nwe,mia,MillLa01,pass_cmp,0,,,,,
player,201412140nwe,mia,MillLa01,pass_att,0,,,,,
player,201412140nwe,mia,MillLa01,pass_yds,0,,,,,
player,201412140nwe,mia,MillLa01,pass_td,0,,,,,
player,201412140nwe,mia,MillLa01,pass_int,0,,,,,
player,201412140nwe,mia,MillLa01,pass_sacked,0,,,,,
player,201412140nwe,mia,MillLa01,pass_sacked_yds,0,,,,,
player,201412140nwe,mia,MillLa01,pass_long,0,,,,,
player,201412140nwe,mia,MillLa01,pass_rating,,,,,,
player,201412140nwe,mia,MillLa01,rush_att,16,,,,,
player,201412140nwe,mia,MillLa01,rush_yds,47,,,,,
player,201412140nwe,mia,MillLa01,rush_td,0,,,,,
player,201412140nwe,mia,MillLa01,rush_long,13,,,,,
player,201412140nwe,mia,MillLa01,targets,2,,,,,
player,201412140nwe,mia,MillLa01,rec,1,,,,,
player,201412140nwe,mia,MillLa01,rec_yds,10,,,,,
player,201412140nwe,mia,MillLa01,rec_td,0,,,,,
player,201412140nwe,mia,MillLa01,rec_long,10,,,,,
player,201412140nwe,mia,MillLa01,fumbles,0,,,,,
player,201412140nwe,mia,MillLa01,fumbles_lost,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_cmp,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_att,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_yds,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_td,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_int,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_sacked,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_sacked_yds,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_long,0,,,,,
player,201412140nwe,mia,ThomDa03,pass_rating,,,,,,
player,201412140nwe,mia,ThomDa03,rush_att,2,,,,,
player,201412140nwe,mia,ThomDa03,rush_yds,5,,,,,
player,201412140nwe,mia,ThomDa03,rush_td,0,,,,,
player,201412140nwe,mia,ThomDa03,rush_long,5,,,,,
player,201412140nwe,mia,ThomDa03,targets,4,,,,,
player,201412140nwe,mia,ThomDa03,rec,2,,,,,
player,201412140nwe,mia,ThomDa03,rec_yds,20,,,,,
player,201412140nwe,mia,ThomDa03,rec_td,0,,,,,
player,201412140nwe,mia,ThomDa03,rec_long,10,,,,,
player,201412140nwe,mia,ThomDa03,fumbles,0,,,,,
player,201412140nwe,mia,ThomDa03,fumbles_lost,0,,,,,
player,201412140nwe,mia,MattRi00,pass_cmp,0,,,,,
player,201412140nwe,mia,MattRi00,pass_att,0,,,,,
player,201412140nwe,mia,MattRi00,pass_yds,0,,,,,
player,201412140nwe,mia,MattRi00,pass_td,0,,,,,
player,201412140nwe,mia,MattRi00,pass_int,0,,,,,
player,201412140nwe,mia,MattRi00,pass_sacked,0,,,,,
player,201412140nwe,mia,MattRi00,pass_sacked_yds,0,,,,,
player,201412140nwe,mia,MattRi00,pass_long,0,,,,,
player,201412140nwe,mia,MattRi00,pass_rating,,,,,,
player,201412140nwe,mia,MattRi00,rush_att,1,,,,,
player,201412140nwe,mia,MattRi00,rush_yds,3,,,,,
player,201412140nwe,mia,MattRi00,rush_td,0,,,,,
player,201412140nwe,mia,MattRi00,rush_long,3,,,,,
player,201412140nwe,mia,MattRi00,targets,5,,,,,
player,201412140nwe,mia,MattRi00,rec,2,,,,,
player,201412140nwe,mia,MattRi00,rec_yds,16,,,,,
player,201412140nwe,mia,MattRi00,rec_td,0,,,,,
player,201412140nwe,mia,MattRi00,rec_long,11,,,,,
player,201412140nwe,mia,MattRi00,fumbles,0,,,,,
player,201412140nwe,mia,MattRi00,fumbles_lost,0,,,,,
player,201412140nwe,mia,WallMi00,pass_cmp,0,,,,,
player,201412140nwe,mia,WallMi00,pass_att,0,,,,,
player,201412140nwe,mia,WallMi00,pass_yds,0,,,,,
player,201412140nwe,mia,WallMi00,pass_td,0,,,,,
player,201412140nwe,mia,WallMi00,pass_int,0,,,,,
player,201412140nwe,mia,WallMi00,pass_sacked,0,,,,,
player,201412140nwe,mia,WallMi00,pass_sacked_yds,0,,,,,
player,201412140nwe,mia,WallMi00,pass_long,0,,,,,
