game,2014,4,20140925,201409250was,nyg,"New York Giants",45,was,"Washington Redskins",14
player,201409250was,nyg,JennRa00,pass_rating,,,,,,
player,201409250was,nyg,JennRa00,rush_att,13,,,,,
player,201409250was,nyg,JennRa00,rush_yds,55,,,,,
player,201409250was,nyg,JennRa00,rush_td,0,,,,,
player,201409250was,nyg,JennRa00,rush_long,12,,,,,
player,201409250was,nyg,JennRa00,targets,2,,,,,
player,201409250was,nyg,JennRa00,rec,1,,,,,
player,201409250was,nyg,JennRa00,rec_yds,-3,,,,,
player,201409250was,nyg,JennRa00,rec_td,0,,,,,
player,201409250was,nyg,JennRa00,rec_long,-3,,,,,
player,201409250was,nyg,JennRa00,fumbles,0,,,,,
player,201409250was,nyg,JennRa00,fumbles_lost,0,,,,,
player,201409250was,nyg,HillPe00,pass_cmp,0,,,,,
player,201409250was,nyg,HillPe00,pass_att,0,,,,,
player,201409250was,nyg,HillPe00,pass_yds,0,,,,,
player,201409250was,nyg,HillPe00,pass_td,0,,,,,
player,201409250was,nyg,HillPe00,pass_int,0,,,,,
player,201409250was,nyg,HillPe00,pass_sacked,0,,,,,
player,201409250was,nyg,HillPe00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,HillPe00,pass_long,0,,,,,
player,201409250was,nyg,HillPe00,pass_rating,,,,,,
player,201409250was,nyg,HillPe00,rush_att,8,,,,,
player,201409250was,nyg,HillPe00,rush_yds,31,,,,,
player,201409250was,nyg,HillPe00,rush_td,0,,,,,
player,201409250was,nyg,HillPe00,rush_long,9,,,,,
player,201409250was,nyg,HillPe00,targets,0,,,,,
player,201409250was,nyg,HillPe00,rec,0,,,,,
player,201409250was,nyg,HillPe00,rec_yds,0,,,,,
player,201409250was,nyg,HillPe00,rec_td,0,,,,,
player,201409250was,nyg,HillPe00,rec_long,0,,,,,
player,201409250was,nyg,HillPe00,fumbles,0,,,,,
player,201409250was,nyg,HillPe00,fumbles_lost,0,,,,,
player,201409250was,nyg,HynoHe01,pass_cmp,0,,,,,
player,201409250was,nyg,HynoHe01,pass_att,0,,,,,
player,201409250was,nyg,HynoHe01,pass_yds,0,,,,,
player,201409250was,nyg,HynoHe01,pass_td,0,,,,,
player,201409250was,nyg,HynoHe01,pass_int,0,,,,,
player,201409250was,nyg,HynoHe01,pass_sacked,0,,,,,
player,201409250was,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201409250was,nyg,HynoHe01,pass_long,0,,,,,
player,201409250was,nyg,HynoHe01,pass_rating,,,,,,
player,201409250was,nyg,HynoHe01,rush_att,1,,,,,
player,201409250was,nyg,HynoHe01,rush_yds,1,,,,,
player,201409250was,nyg,HynoHe01,rush_td,0,,,,,
player,201409250was,nyg,HynoHe01,rush_long,1,,,,,
player,201409250was,nyg,HynoHe01,targets,0,,,,,
player,201409250was,nyg,HynoHe01,rec,0,,,,,
player,201409250was,nyg,HynoHe01,rec_yds,0,,,,,
player,201409250was,nyg,HynoHe01,rec_td,0,,,,,
player,201409250was,nyg,HynoHe01,rec_long,0,,,,,
player,201409250was,nyg,HynoHe01,fumbles,0,,,,,
player,201409250was,nyg,HynoHe01,fumbles_lost,0,,,,,
player,201409250was,nyg,CruzVi00,pass_cmp,0,,,,,
player,201409250was,nyg,CruzVi00,pass_att,0,,,,,
player,201409250was,nyg,CruzVi00,pass_yds,0,,,,,
player,201409250was,nyg,CruzVi00,pass_td,0,,,,,
player,201409250was,nyg,CruzVi00,pass_int,0,,,,,
player,201409250was,nyg,CruzVi00,pass_sacked,0,,,,,
player,201409250was,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,CruzVi00,pass_long,0,,,,,
player,201409250was,nyg,CruzVi00,pass_rating,,,,,,
player,201409250was,nyg,CruzVi00,rush_att,0,,,,,
player,201409250was,nyg,CruzVi00,rush_yds,0,,,,,
player,201409250was,nyg,CruzVi00,rush_td,0,,,,,
player,201409250was,nyg,CruzVi00,rush_long,0,,,,,
player,201409250was,nyg,CruzVi00,targets,10,,,,,
player,201409250was,nyg,CruzVi00,rec,6,,,,,
player,201409250was,nyg,CruzVi00,rec_yds,108,,,,,
player,201409250was,nyg,CruzVi00,rec_td,0,,,,,
player,201409250was,nyg,CruzVi00,rec_long,36,,,,,
player,201409250was,nyg,CruzVi00,fumbles,0,,,,,
player,201409250was,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201409250was,nyg,RandRu00,pass_cmp,0,,,,,
player,201409250was,nyg,RandRu00,pass_att,0,,,,,
player,201409250was,nyg,RandRu00,pass_yds,0,,,,,
player,201409250was,nyg,RandRu00,pass_td,0,,,,,
player,201409250was,nyg,RandRu00,pass_int,0,,,,,
player,201409250was,nyg,RandRu00,pass_sacked,0,,,,,
player,201409250was,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,RandRu00,pass_long,0,,,,,
player,201409250was,nyg,RandRu00,pass_rating,,,,,,
player,201409250was,nyg,RandRu00,rush_att,0,,,,,
player,201409250was,nyg,RandRu00,rush_yds,0,,,,,
player,201409250was,nyg,RandRu00,rush_td,0,,,,,
player,201409250was,nyg,RandRu00,rush_long,0,,,,,
player,201409250was,nyg,RandRu00,targets,10,,,,,
player,201409250was,nyg,RandRu00,rec,8,,,,,
player,201409250was,nyg,RandRu00,rec_yds,89,,,,,
player,201409250was,nyg,RandRu00,rec_td,0,,,,,
player,201409250was,nyg,RandRu00,rec_long,27,,,,,
player,201409250was,nyg,RandRu00,fumbles,0,,,,,
player,201409250was,nyg,RandRu00,fumbles_lost,0,,,,,
player,201409250was,nyg,DonnLa00,pass_cmp,0,,,,,
player,201409250was,nyg,DonnLa00,pass_att,0,,,,,
player,201409250was,nyg,DonnLa00,pass_yds,0,,,,,
player,201409250was,nyg,DonnLa00,pass_td,0,,,,,
player,201409250was,nyg,DonnLa00,pass_int,0,,,,,
player,201409250was,nyg,DonnLa00,pass_sacked,0,,,,,
player,201409250was,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,DonnLa00,pass_long,0,,,,,
player,201409250was,nyg,DonnLa00,pass_rating,,,,,,
player,201409250was,nyg,DonnLa00,rush_att,0,,,,,
player,201409250was,nyg,DonnLa00,rush_yds,0,,,,,
player,201409250was,nyg,DonnLa00,rush_td,0,,,,,
player,201409250was,nyg,DonnLa00,rush_long,0,,,,,
player,201409250was,nyg,DonnLa00,targets,8,,,,,
player,201409250was,nyg,DonnLa00,rec,7,,,,,
player,201409250was,nyg,DonnLa00,rec_yds,54,,,,,
player,201409250was,nyg,DonnLa00,rec_td,3,,,,,
player,201409250was,nyg,DonnLa00,rec_long,14,,,,,
player,201409250was,nyg,DonnLa00,fumbles,0,,,,,
player,201409250was,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201409250was,nyg,ParkPr00,pass_cmp,0,,,,,
player,201409250was,nyg,ParkPr00,pass_att,0,,,,,
player,201409250was,nyg,ParkPr00,pass_yds,0,,,,,
player,201409250was,nyg,ParkPr00,pass_td,0,,,,,
player,201409250was,nyg,ParkPr00,pass_int,0,,,,,
player,201409250was,nyg,ParkPr00,pass_sacked,0,,,,,
player,201409250was,nyg,ParkPr00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,ParkPr00,pass_long,0,,,,,
player,201409250was,nyg,ParkPr00,pass_rating,,,,,,
player,201409250was,nyg,ParkPr00,rush_att,0,,,,,
player,201409250was,nyg,ParkPr00,rush_yds,0,,,,,
player,201409250was,nyg,ParkPr00,rush_td,0,,,,,
player,201409250was,nyg,ParkPr00,rush_long,0,,,,,
player,201409250was,nyg,ParkPr00,targets,5,,,,,
player,201409250was,nyg,ParkPr00,rec,3,,,,,
player,201409250was,nyg,ParkPr00,rec_yds,29,,,,,
player,201409250was,nyg,ParkPr00,rec_td,0,,,,,
player,201409250was,nyg,ParkPr00,rec_long,12,,,,,
player,201409250was,nyg,ParkPr00,fumbles,0,,,,,
player,201409250was,nyg,ParkPr00,fumbles_lost,0,,,,,
player,201409250was,nyg,RobiAd00,pass_cmp,0,,,,,
player,201409250was,nyg,RobiAd00,pass_att,0,,,,,
player,201409250was,nyg,RobiAd00,pass_yds,0,,,,,
player,201409250was,nyg,RobiAd00,pass_td,0,,,,,
player,201409250was,nyg,RobiAd00,pass_int,0,,,,,
player,201409250was,nyg,RobiAd00,pass_sacked,0,,,,,
player,201409250was,nyg,RobiAd00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,RobiAd00,pass_long,0,,,,,
player,201409250was,nyg,RobiAd00,pass_rating,,,,,,
player,201409250was,nyg,RobiAd00,rush_att,0,,,,,
player,201409250was,nyg,RobiAd00,rush_yds,0,,,,,
player,201409250was,nyg,RobiAd00,rush_td,0,,,,,
player,201409250was,nyg,RobiAd00,rush_long,0,,,,,
player,201409250was,nyg,RobiAd00,targets,1,,,,,
player,201409250was,nyg,RobiAd00,rec,1,,,,,
player,201409250was,nyg,RobiAd00,rec_yds,15,,,,,
player,201409250was,nyg,RobiAd00,rec_td,0,,,,,
player,201409250was,nyg,RobiAd00,rec_long,15,,,,,
player,201409250was,nyg,RobiAd00,fumbles,0,,,,,
player,201409250was,nyg,RobiAd00,fumbles_lost,0,,,,,
player,201409250was,nyg,FellDa00,pass_cmp,0,,,,,
player,201409250was,nyg,FellDa00,pass_att,0,,,,,
player,201409250was,nyg,FellDa00,pass_yds,0,,,,,
player,201409250was,nyg,FellDa00,pass_td,0,,,,,
player,201409250was,nyg,FellDa00,pass_int,0,,,,,
player,201409250was,nyg,FellDa00,pass_sacked,0,,,,,
player,201409250was,nyg,FellDa00,pass_sacked_yds,0,,,,,
player,201409250was,nyg,FellDa00,pass_long,0,,,,,
player,201409250was,nyg,FellDa00,pass_rating,,,,,,
player,201409250was,nyg,FellDa00,rush_att,0,,,,,
player,201409250was,nyg,FellDa00,rush_yds,0,,,,,
player,201409250was,nyg,FellDa00,rush_td,0,,,,,
player,201409250was,nyg,FellDa00,rush_long,0,,,,,
player,201409250was,nyg,FellDa00,targets,2,,,,,
player,201409250was,nyg,FellDa00,rec,2,,,,,
player,201409250was,nyg,FellDa00,rec_yds,8,,,,,
player,201409250was,nyg,FellDa00,rec_td,1,,,,,
player,201409250was,nyg,FellDa00,rec_long,6,,,,,
player,201409250was,nyg,FellDa00,fumbles,0,,,,,
player,201409250was,nyg,FellDa00,fumbles_lost,0,,,,,
player,201409250was,was,CousKi00,pass_cmp,19,,,,,
player,201409250was,was,CousKi00,pass_att,33,,,,,
player,201409250was,was,CousKi00,pass_yds,257,,,,,
player,201409250was,was,CousKi00,pass_td,1,,,,,
player,201409250was,was,CousKi00,pass_int,4,,,,,
player,201409250was,was,CousKi00,pass_sacked,2,,,,,
player,201409250was,was,CousKi00,pass_sacked_yds,14,,,,,
player,201409250was,was,CousKi00,pass_long,36,,,,,
player,201409250was,was,CousKi00,pass_rating,53.0,,,,,
player,201409250was,was,CousKi00,rush_att,1,,,,,
player,201409250was,was,CousKi00,rush_yds,12,,,,,
player,201409250was,was,CousKi00,rush_td,0,,,,,
player,201409250was,was,CousKi00,rush_long,12,,,,,
player,201409250was,was,CousKi00,targets,0,,,,,
player,201409250was,was,CousKi00,rec,0,,,,,
player,201409250was,was,CousKi00,rec_yds,0,,,,,
player,201409250was,was,CousKi00,rec_td,0,,,,,
player,201409250was,was,CousKi00,rec_long,0,,,,,
player,201409250was,was,CousKi00,fumbles,1,,,,,
player,201409250was,was,CousKi00,fumbles_lost,1,,,,,
player,201409250was,was,MorrAl00,pass_cmp,0,,,,,
player,201409250was,was,MorrAl00,pass_att,0,,,,,
player,201409250was,was,MorrAl00,pass_yds,0,,,,,
player,201409250was,was,MorrAl00,pass_td,0,,,,,
player,201409250was,was,MorrAl00,pass_int,0,,,,,
player,201409250was,was,MorrAl00,pass_sacked,0,,,,,
player,201409250was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201409250was,was,MorrAl00,pass_long,0,,,,,
player,201409250was,was,MorrAl00,pass_rating,,,,,,
player,201409250was,was,MorrAl00,rush_att,12,,,,,
player,201409250was,was,MorrAl00,rush_yds,63,,,,,
player,201409250was,was,MorrAl00,rush_td,1,,,,,
player,201409250was,was,MorrAl00,rush_long,20,,,,,
player,201409250was,was,MorrAl00,targets,3,,,,,
player,201409250was,was,MorrAl00,rec,3,,,,,
player,201409250was,was,MorrAl00,rec_yds,27,,,,,
player,201409250was,was,MorrAl00,rec_td,0,,,,,
player,201409250was,was,MorrAl00,rec_long,26,,,,,
player,201409250was,was,MorrAl00,fumbles,0,,,,,
player,201409250was,was,MorrAl00,fumbles_lost,0,,,,,
player,201409250was,was,HeluRo00,pass_cmp,0,,,,,
player,201409250was,was,HeluRo00,pass_att,0,,,,,
player,201409250was,was,HeluRo00,pass_yds,0,,,,,
player,201409250was,was,HeluRo00,pass_td,0,,,,,
player,201409250was,was,HeluRo00,pass_int,0,,,,,
player,201409250was,was,HeluRo00,pass_sacked,0,,,,,
player,201409250was,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201409250was,was,HeluRo00,pass_long,0,,,,,
player,201409250was,was,HeluRo00,pass_rating,,,,,,
player,201409250was,was,HeluRo00,rush_att,2,,,,,
player,201409250was,was,HeluRo00,rush_yds,8,,,,,
player,201409250was,was,HeluRo00,rush_td,0,,,,,
player,201409250was,was,HeluRo00,rush_long,6,,,,,
player,201409250was,was,HeluRo00,targets,5,,,,,
player,201409250was,was,HeluRo00,rec,5,,,,,
player,201409250was,was,HeluRo00,rec_yds,78,,,,,
player,201409250was,was,HeluRo00,rec_td,0,,,,,
player,201409250was,was,HeluRo00,rec_long,36,,,,,
player,201409250was,was,HeluRo00,fumbles,0,,,,,
player,201409250was,was,HeluRo00,fumbles_lost,0,,,,,
player,201409250was,was,RobeAn00,pass_cmp,0,,,,,
player,201409250was,was,RobeAn00,pass_att,0,,,,,
player,201409250was,was,RobeAn00,pass_yds,0,,,,,
player,201409250was,was,RobeAn00,pass_td,0,,,,,
player,201409250was,was,RobeAn00,pass_int,0,,,,,
player,201409250was,was,RobeAn00,pass_sacked,0,,,,,
player,201409250was,was,RobeAn00,pass_sacked_yds,0,,,,,
player,201409250was,was,RobeAn00,pass_long,0,,,,,
player,201409250was,was,RobeAn00,pass_rating,,,,,,
player,201409250was,was,RobeAn00,rush_att,1,,,,,
player,201409250was,was,RobeAn00,rush_yds,2,,,,,
player,201409250was,was,RobeAn00,rush_td,0,,,,,
player,201409250was,was,RobeAn00,rush_long,2,,,,,
player,201409250was,was,RobeAn00,targets,5,,,,,
player,201409250was,was,RobeAn00,rec,1,,,,,
player,201409250was,was,RobeAn00,rec_yds,18,,,,,
player,201409250was,was,RobeAn00,rec_td,1,,,,,
player,201409250was,was,RobeAn00,rec_long,18,,,,,
player,201409250was,was,RobeAn00,fumbles,0,,,,,
player,201409250was,was,RobeAn00,fumbles_lost,0,,,,,
player,201409250was,was,YounDa01,pass_cmp,0,,,,,
player,201409250was,was,YounDa01,pass_att,0,,,,,
player,201409250was,was,YounDa01,pass_yds,0,,,,,
player,201409250was,was,YounDa01,pass_td,0,,,,,
player,201409250was,was,YounDa01,pass_int,0,,,,,
player,201409250was,was,YounDa01,pass_sacked,0,,,,,
player,201409250was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201409250was,was,YounDa01,pass_long,0,,,,,
player,201409250was,was,YounDa01,pass_rating,,,,,,
player,201409250was,was,YounDa01,rush_att,1,,,,,
player,201409250was,was,YounDa01,rush_yds,1,,,,,
player,201409250was,was,YounDa01,rush_td,0,,,,,
player,201409250was,was,YounDa01,rush_long,1,,,,,
player,201409250was,was,YounDa01,targets,1,,,,,
player,201409250was,was,YounDa01,rec,1,,,,,
player,201409250was,was,YounDa01,rec_yds,9,,,,,
player,201409250was,was,YounDa01,rec_td,0,,,,,
player,201409250was,was,YounDa01,rec_long,9,,,,,
player,201409250was,was,YounDa01,fumbles,0,,,,,
player,201409250was,was,YounDa01,fumbles_lost,0,,,,,
player,201409250was,was,PaulNi00,pass_cmp,0,,,,,
player,201409250was,was,PaulNi00,pass_att,0,,,,,
player,201409250was,was,PaulNi00,pass_yds,0,,,,,
player,201409250was,was,PaulNi00,pass_td,0,,,,,
player,201409250was,was,PaulNi00,pass_int,0,,,,,
player,201409250was,was,PaulNi00,pass_sacked,0,,,,,
player,201409250was,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201409250was,was,PaulNi00,pass_long,0,,,,,
player,201409250was,was,PaulNi00,pass_rating,,,,,,
player,201409250was,was,PaulNi00,rush_att,0,,,,,
player,201409250was,was,PaulNi00,rush_yds,0,,,,,
player,201409250was,was,PaulNi00,rush_td,0,,,,,
player,201409250was,was,PaulNi00,rush_long,0,,,,,
player,201409250was,was,PaulNi00,targets,4,,,,,
player,201409250was,was,PaulNi00,rec,3,,,,,
player,201409250was,was,PaulNi00,rec_yds,60,,,,,
player,201409250was,was,PaulNi00,rec_td,0,,,,,
player,201409250was,was,PaulNi00,rec_long,28,,,,,
player,201409250was,was,PaulNi00,fumbles,0,,,,,
player,201409250was,was,PaulNi00,fumbles_lost,0,,,,,
player,201409250was,was,PaulLo00,pass_cmp,0,,,,,
player,201409250was,was,PaulLo00,pass_att,0,,,,,
player,201409250was,was,PaulLo00,pass_yds,0,,,,,
player,201409250was,was,PaulLo00,pass_td,0,,,,,
player,201409250was,was,PaulLo00,pass_int,0,,,,,
player,201409250was,was,PaulLo00,pass_sacked,0,,,,,
player,201409250was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201409250was,was,PaulLo00,pass_long,0,,,,,
player,201409250was,was,PaulLo00,pass_rating,,,,,,
player,201409250was,was,PaulLo00,rush_att,0,,,,,
player,201409250was,was,PaulLo00,rush_yds,0,,,,,
player,201409250was,was,PaulLo00,rush_td,0,,,,,
player,201409250was,was,PaulLo00,rush_long,0,,,,,
player,201409250was,was,PaulLo00,targets,3,,,,,
player,201409250was,was,PaulLo00,rec,3,,,,,
player,201409250was,was,PaulLo00,rec_yds,28,,,,,
player,201409250was,was,PaulLo00,rec_td,0,,,,,
player,201409250was,was,PaulLo00,rec_long,13,,,,,
player,201409250was,was,PaulLo00,fumbles,1,,,,,
player,201409250was,was,PaulLo00,fumbles_lost,1,,,,,
player,201409250was,was,GarcPi00,pass_cmp,0,,,,,
player,201409250was,was,GarcPi00,pass_att,0,,,,,
player,201409250was,was,GarcPi00,pass_yds,0,,,,,
player,201409250was,was,GarcPi00,pass_td,0,,,,,
player,201409250was,was,GarcPi00,pass_int,0,,,,,
player,201409250was,was,GarcPi00,pass_sacked,0,,,,,
player,201409250was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201409250was,was,GarcPi00,pass_long,0,,,,,
player,201409250was,was,GarcPi00,pass_rating,,,,,,
player,201409250was,was,GarcPi00,rush_att,0,,,,,
player,201409250was,was,GarcPi00,rush_yds,0,,,,,
player,201409250was,was,GarcPi00,rush_td,0,,,,,
player,201409250was,was,GarcPi00,rush_long,0,,,,,
player,201409250was,was,GarcPi00,targets,6,,,,,
player,201409250was,was,GarcPi00,rec,2,,,,,
player,201409250was,was,GarcPi00,rec_yds,28,,,,,
player,201409250was,was,GarcPi00,rec_td,0,,,,,
player,201409250was,was,GarcPi00,rec_long,17,,,,,
player,201409250was,was,GarcPi00,fumbles,0,,,,,
player,201409250was,was,GarcPi00,fumbles_lost,0,,,,,
player,201409250was,was,JackDe00,pass_cmp,0,,,,,
player,201409250was,was,JackDe00,pass_att,0,,,,,
player,201409250was,was,JackDe00,pass_yds,0,,,,,
player,201409250was,was,JackDe00,pass_td,0,,,,,
player,201409250was,was,JackDe00,pass_int,0,,,,,
player,201409250was,was,JackDe00,pass_sacked,0,,,,,
player,201409250was,was,JackDe00,pass_sacked_yds,0,,,,,
player,201409250was,was,JackDe00,pass_long,0,,,,,
player,201409250was,was,JackDe00,pass_rating,,,,,,
player,201409250was,was,JackDe00,rush_att,0,,,,,
player,201409250was,was,JackDe00,rush_yds,0,,,,,
player,201409250was,was,JackDe00,rush_td,0,,,,,
player,201409250was,was,JackDe00,rush_long,0,,,,,
player,201409250was,was,JackDe00,targets,4,,,,,
player,201409250was,was,JackDe00,rec,1,,,,,
player,201409250was,was,JackDe00,rec_yds,9,,,,,
player,201409250was,was,JackDe00,rec_td,0,,,,,
player,201409250was,was,JackDe00,rec_long,9,,,,,
player,201409250was,was,JackDe00,fumbles,0,,,,,
player,201409250was,was,JackDe00,fumbles_lost,0,,,,,
player,201409250was,was,GranRy01,pass_cmp,0,,,,,
player,201409250was,was,GranRy01,pass_att,0,,,,,
player,201409250was,was,GranRy01,pass_yds,0,,,,,
player,201409250was,was,GranRy01,pass_td,0,,,,,
player,201409250was,was,GranRy01,pass_int,0,,,,,
player,201409250was,was,GranRy01,pass_sacked,0,,,,,
player,201409250was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201409250was,was,GranRy01,pass_long,0,,,,,
player,201409250was,was,GranRy01,pass_rating,,,,,,
player,201409250was,was,GranRy01,rush_att,0,,,,,
player,201409250was,was,GranRy01,rush_yds,0,,,,,
player,201409250was,was,GranRy01,rush_td,0,,,,,
player,201409250was,was,GranRy01,rush_long,0,,,,,
player,201409250was,was,GranRy01,targets,1,,,,,
player,201409250was,was,GranRy01,rec,0,,,,,
player,201409250was,was,GranRy01,rec_yds,0,,,,,
player,201409250was,was,GranRy01,rec_td,0,,,,,
player,201409250was,was,GranRy01,rec_long,0,,,,,
player,201409250was,was,GranRy01,fumbles,0,,,,,
player,201409250was,was,GranRy01,fumbles_lost,0,,,,,
player,201409250was,was,RobiAl00,pass_cmp,0,,,,,
player,201409250was,was,RobiAl00,pass_att,0,,,,,
player,201409250was,was,RobiAl00,pass_yds,0,,,,,
player,201409250was,was,RobiAl00,pass_td,0,,,,,
player,201409250was,was,RobiAl00,pass_int,0,,,,,
player,201409250was,was,RobiAl00,pass_sacked,0,,,,,
player,201409250was,was,RobiAl00,pass_sacked_yds,0,,,,,
player,201409250was,was,RobiAl00,pass_long,0,,,,,
player,201409250was,was,RobiAl00,pass_rating,,,,,,
player,201409250was,was,RobiAl00,rush_att,0,,,,,
player,201409250was,was,RobiAl00,rush_yds,0,,,,,
player,201409250was,was,RobiAl00,rush_td,0,,,,,
player,201409250was,was,RobiAl00,rush_long,0,,,,,
player,201409250was,was,RobiAl00,targets,1,,,,,
player,201409250was,was,RobiAl00,rec,0,,,,,
player,201409250was,was,RobiAl00,rec_yds,0,,,,,
player,201409250was,was,RobiAl00,rec_td,0,,,,,
player,201409250was,was,RobiAl00,rec_long,0,,,,,
player,201409250was,was,RobiAl00,fumbles,0,,,,,
player,201409250was,was,RobiAl00,fumbles_lost,0,,,,,
player,201409250was,nyg,DempQu99,def_int,1,,,,,
player,201409250was,nyg,DempQu99,def_int_yds,3,,,,,
player,201409250was,nyg,DempQu99,def_int_td,0,,,,,
player,201409250was,nyg,DempQu99,def_int_long,3,,,,,
player,201409250was,nyg,DempQu99,pass_defended,2,,,,,
player,201409250was,nyg,DempQu99,sacks,0.0,,,,,
player,201409250was,nyg,DempQu99,tackles_combined,7,,,,,
player,201409250was,nyg,DempQu99,tackles_solo,2,,,,,
player,201409250was,nyg,DempQu99,tackles_assists,5,,,,,
player,201409250was,nyg,DempQu99,tackles_loss,0,,,,,
player,201409250was,nyg,DempQu99,qb_hits,0,,,,,
player,201409250was,nyg,DempQu99,fumbles_rec,0,,,,,
player,201409250was,nyg,DempQu99,fumbles_rec_yds,0,,,,,
