game,2014,2,20140915,201409150clt,phi,"Philadelphia Eagles",30,clt,"Indianapolis Colts",27
player,201409150clt,phi,LogaBe00,def_int_td,0,,,,,
player,201409150clt,phi,LogaBe00,def_int_long,0,,,,,
player,201409150clt,phi,LogaBe00,pass_defended,0,,,,,
player,201409150clt,phi,LogaBe00,sacks,0.0,,,,,
player,201409150clt,phi,LogaBe00,tackles_combined,7,,,,,
player,201409150clt,phi,LogaBe00,tackles_solo,6,,,,,
player,201409150clt,phi,LogaBe00,tackles_assists,1,,,,,
player,201409150clt,phi,LogaBe00,tackles_loss,1,,,,,
player,201409150clt,phi,LogaBe00,qb_hits,0,,,,,
player,201409150clt,phi,LogaBe00,fumbles_rec,0,,,,,
player,201409150clt,phi,LogaBe00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,LogaBe00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,LogaBe00,fumbles_forced,0,,,,,
player,201409150clt,phi,AlleNa99,def_int,0,,,,,
player,201409150clt,phi,AlleNa99,def_int_yds,0,,,,,
player,201409150clt,phi,AlleNa99,def_int_td,0,,,,,
player,201409150clt,phi,AlleNa99,def_int_long,0,,,,,
player,201409150clt,phi,AlleNa99,pass_defended,0,,,,,
player,201409150clt,phi,AlleNa99,sacks,0.0,,,,,
player,201409150clt,phi,AlleNa99,tackles_combined,5,,,,,
player,201409150clt,phi,AlleNa99,tackles_solo,3,,,,,
player,201409150clt,phi,AlleNa99,tackles_assists,2,,,,,
player,201409150clt,phi,AlleNa99,tackles_loss,0,,,,,
player,201409150clt,phi,AlleNa99,qb_hits,0,,,,,
player,201409150clt,phi,AlleNa99,fumbles_rec,0,,,,,
player,201409150clt,phi,AlleNa99,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,AlleNa99,fumbles_rec_td,0,,,,,
player,201409150clt,phi,AlleNa99,fumbles_forced,0,,,,,
player,201409150clt,phi,ThorCe00,def_int,0,,,,,
player,201409150clt,phi,ThorCe00,def_int_yds,0,,,,,
player,201409150clt,phi,ThorCe00,def_int_td,0,,,,,
player,201409150clt,phi,ThorCe00,def_int_long,0,,,,,
player,201409150clt,phi,ThorCe00,pass_defended,0,,,,,
player,201409150clt,phi,ThorCe00,sacks,0.0,,,,,
player,201409150clt,phi,ThorCe00,tackles_combined,5,,,,,
player,201409150clt,phi,ThorCe00,tackles_solo,4,,,,,
player,201409150clt,phi,ThorCe00,tackles_assists,1,,,,,
player,201409150clt,phi,ThorCe00,tackles_loss,0,,,,,
player,201409150clt,phi,ThorCe00,qb_hits,0,,,,,
player,201409150clt,phi,ThorCe00,fumbles_rec,0,,,,,
player,201409150clt,phi,ThorCe00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,ThorCe00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,ThorCe00,fumbles_forced,0,,,,,
player,201409150clt,phi,BoykBr00,def_int,0,,,,,
player,201409150clt,phi,BoykBr00,def_int_yds,0,,,,,
player,201409150clt,phi,BoykBr00,def_int_td,0,,,,,
player,201409150clt,phi,BoykBr00,def_int_long,0,,,,,
player,201409150clt,phi,BoykBr00,pass_defended,0,,,,,
player,201409150clt,phi,BoykBr00,sacks,0.0,,,,,
player,201409150clt,phi,BoykBr00,tackles_combined,4,,,,,
player,201409150clt,phi,BoykBr00,tackles_solo,3,,,,,
player,201409150clt,phi,BoykBr00,tackles_assists,1,,,,,
player,201409150clt,phi,BoykBr00,tackles_loss,0,,,,,
player,201409150clt,phi,BoykBr00,qb_hits,0,,,,,
player,201409150clt,phi,BoykBr00,fumbles_rec,0,,,,,
player,201409150clt,phi,BoykBr00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,BoykBr00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,BoykBr00,fumbles_forced,0,,,,,
player,201409150clt,phi,CoxxFl00,def_int,0,,,,,
player,201409150clt,phi,CoxxFl00,def_int_yds,0,,,,,
player,201409150clt,phi,CoxxFl00,def_int_td,0,,,,,
player,201409150clt,phi,CoxxFl00,def_int_long,0,,,,,
player,201409150clt,phi,CoxxFl00,pass_defended,0,,,,,
player,201409150clt,phi,CoxxFl00,sacks,0.0,,,,,
player,201409150clt,phi,CoxxFl00,tackles_combined,4,,,,,
player,201409150clt,phi,CoxxFl00,tackles_solo,4,,,,,
player,201409150clt,phi,CoxxFl00,tackles_assists,0,,,,,
player,201409150clt,phi,CoxxFl00,tackles_loss,1,,,,,
player,201409150clt,phi,CoxxFl00,qb_hits,0,,,,,
player,201409150clt,phi,CoxxFl00,fumbles_rec,0,,,,,
player,201409150clt,phi,CoxxFl00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,CoxxFl00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,CoxxFl00,fumbles_forced,1,,,,,
player,201409150clt,phi,FletBr99,def_int,0,,,,,
player,201409150clt,phi,FletBr99,def_int_yds,0,,,,,
player,201409150clt,phi,FletBr99,def_int_td,0,,,,,
player,201409150clt,phi,FletBr99,def_int_long,0,,,,,
player,201409150clt,phi,FletBr99,pass_defended,2,,,,,
player,201409150clt,phi,FletBr99,sacks,0.0,,,,,
player,201409150clt,phi,FletBr99,tackles_combined,4,,,,,
player,201409150clt,phi,FletBr99,tackles_solo,3,,,,,
player,201409150clt,phi,FletBr99,tackles_assists,1,,,,,
player,201409150clt,phi,FletBr99,tackles_loss,0,,,,,
player,201409150clt,phi,FletBr99,qb_hits,0,,,,,
player,201409150clt,phi,FletBr99,fumbles_rec,0,,,,,
player,201409150clt,phi,FletBr99,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,FletBr99,fumbles_rec_td,0,,,,,
player,201409150clt,phi,FletBr99,fumbles_forced,0,,,,,
player,201409150clt,phi,BarwCo99,def_int,0,,,,,
player,201409150clt,phi,BarwCo99,def_int_yds,0,,,,,
player,201409150clt,phi,BarwCo99,def_int_td,0,,,,,
player,201409150clt,phi,BarwCo99,def_int_long,0,,,,,
player,201409150clt,phi,BarwCo99,pass_defended,0,,,,,
player,201409150clt,phi,BarwCo99,sacks,0.0,,,,,
player,201409150clt,phi,BarwCo99,tackles_combined,3,,,,,
player,201409150clt,phi,BarwCo99,tackles_solo,1,,,,,
player,201409150clt,phi,BarwCo99,tackles_assists,2,,,,,
player,201409150clt,phi,BarwCo99,tackles_loss,0,,,,,
player,201409150clt,phi,BarwCo99,qb_hits,0,,,,,
player,201409150clt,phi,BarwCo99,fumbles_rec,0,,,,,
player,201409150clt,phi,BarwCo99,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,BarwCo99,fumbles_rec_td,0,,,,,
player,201409150clt,phi,BarwCo99,fumbles_forced,0,,,,,
player,201409150clt,phi,ColeTr20,def_int,0,,,,,
player,201409150clt,phi,ColeTr20,def_int_yds,0,,,,,
player,201409150clt,phi,ColeTr20,def_int_td,0,,,,,
player,201409150clt,phi,ColeTr20,def_int_long,0,,,,,
player,201409150clt,phi,ColeTr20,pass_defended,0,,,,,
player,201409150clt,phi,ColeTr20,sacks,0.0,,,,,
player,201409150clt,phi,ColeTr20,tackles_combined,2,,,,,
player,201409150clt,phi,ColeTr20,tackles_solo,2,,,,,
player,201409150clt,phi,ColeTr20,tackles_assists,0,,,,,
player,201409150clt,phi,ColeTr20,tackles_loss,0,,,,,
player,201409150clt,phi,ColeTr20,qb_hits,0,,,,,
player,201409150clt,phi,ColeTr20,fumbles_rec,0,,,,,
player,201409150clt,phi,ColeTr20,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,ColeTr20,fumbles_rec_td,0,,,,,
player,201409150clt,phi,ColeTr20,fumbles_forced,1,,,,,
player,201409150clt,phi,MattCa00,def_int,0,,,,,
player,201409150clt,phi,MattCa00,def_int_yds,0,,,,,
player,201409150clt,phi,MattCa00,def_int_td,0,,,,,
player,201409150clt,phi,MattCa00,def_int_long,0,,,,,
player,201409150clt,phi,MattCa00,pass_defended,0,,,,,
player,201409150clt,phi,MattCa00,sacks,0.0,,,,,
player,201409150clt,phi,MattCa00,tackles_combined,2,,,,,
player,201409150clt,phi,MattCa00,tackles_solo,0,,,,,
player,201409150clt,phi,MattCa00,tackles_assists,2,,,,,
player,201409150clt,phi,MattCa00,tackles_loss,0,,,,,
player,201409150clt,phi,MattCa00,qb_hits,0,,,,,
player,201409150clt,phi,MattCa00,fumbles_rec,0,,,,,
player,201409150clt,phi,MattCa00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,MattCa00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,MattCa00,fumbles_forced,0,,,,,
player,201409150clt,phi,AchoEm00,def_int,0,,,,,
player,201409150clt,phi,AchoEm00,def_int_yds,0,,,,,
player,201409150clt,phi,AchoEm00,def_int_td,0,,,,,
player,201409150clt,phi,AchoEm00,def_int_long,0,,,,,
player,201409150clt,phi,AchoEm00,pass_defended,0,,,,,
player,201409150clt,phi,AchoEm00,sacks,0.0,,,,,
player,201409150clt,phi,AchoEm00,tackles_combined,1,,,,,
player,201409150clt,phi,AchoEm00,tackles_solo,1,,,,,
player,201409150clt,phi,AchoEm00,tackles_assists,0,,,,,
player,201409150clt,phi,AchoEm00,tackles_loss,0,,,,,
player,201409150clt,phi,AchoEm00,qb_hits,0,,,,,
player,201409150clt,phi,AchoEm00,fumbles_rec,0,,,,,
player,201409150clt,phi,AchoEm00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,AchoEm00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,AchoEm00,fumbles_forced,0,,,,,
player,201409150clt,phi,CarrNo00,def_int,0,,,,,
player,201409150clt,phi,CarrNo00,def_int_yds,0,,,,,
player,201409150clt,phi,CarrNo00,def_int_td,0,,,,,
player,201409150clt,phi,CarrNo00,def_int_long,0,,,,,
player,201409150clt,phi,CarrNo00,pass_defended,0,,,,,
player,201409150clt,phi,CarrNo00,sacks,0.0,,,,,
player,201409150clt,phi,CarrNo00,tackles_combined,1,,,,,
player,201409150clt,phi,CarrNo00,tackles_solo,1,,,,,
player,201409150clt,phi,CarrNo00,tackles_assists,0,,,,,
player,201409150clt,phi,CarrNo00,tackles_loss,0,,,,,
player,201409150clt,phi,CarrNo00,qb_hits,1,,,,,
player,201409150clt,phi,CarrNo00,fumbles_rec,0,,,,,
player,201409150clt,phi,CarrNo00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,CarrNo00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,CarrNo00,fumbles_forced,0,,,,,
player,201409150clt,phi,CaseJa00,def_int,0,,,,,
player,201409150clt,phi,CaseJa00,def_int_yds,0,,,,,
player,201409150clt,phi,CaseJa00,def_int_td,0,,,,,
player,201409150clt,phi,CaseJa00,def_int_long,0,,,,,
player,201409150clt,phi,CaseJa00,pass_defended,0,,,,,
player,201409150clt,phi,CaseJa00,sacks,0.0,,,,,
player,201409150clt,phi,CaseJa00,tackles_combined,1,,,,,
player,201409150clt,phi,CaseJa00,tackles_solo,1,,,,,
player,201409150clt,phi,CaseJa00,tackles_assists,0,,,,,
player,201409150clt,phi,CaseJa00,tackles_loss,0,,,,,
player,201409150clt,phi,CaseJa00,qb_hits,0,,,,,
player,201409150clt,phi,CaseJa00,fumbles_rec,0,,,,,
player,201409150clt,phi,CaseJa00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,CaseJa00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,CaseJa00,fumbles_forced,0,,,,,
player,201409150clt,phi,GrahBr99,def_int,0,,,,,
player,201409150clt,phi,GrahBr99,def_int_yds,0,,,,,
player,201409150clt,phi,GrahBr99,def_int_td,0,,,,,
player,201409150clt,phi,GrahBr99,def_int_long,0,,,,,
player,201409150clt,phi,GrahBr99,pass_defended,0,,,,,
player,201409150clt,phi,GrahBr99,sacks,0.0,,,,,
player,201409150clt,phi,GrahBr99,tackles_combined,1,,,,,
player,201409150clt,phi,GrahBr99,tackles_solo,0,,,,,
player,201409150clt,phi,GrahBr99,tackles_assists,1,,,,,
player,201409150clt,phi,GrahBr99,tackles_loss,0,,,,,
player,201409150clt,phi,GrahBr99,qb_hits,0,,,,,
player,201409150clt,phi,GrahBr99,fumbles_rec,0,,,,,
player,201409150clt,phi,GrahBr99,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,GrahBr99,fumbles_rec_td,0,,,,,
player,201409150clt,phi,GrahBr99,fumbles_forced,0,,,,,
player,201409150clt,phi,MaraCh99,def_int,0,,,,,
player,201409150clt,phi,MaraCh99,def_int_yds,0,,,,,
player,201409150clt,phi,MaraCh99,def_int_td,0,,,,,
player,201409150clt,phi,MaraCh99,def_int_long,0,,,,,
player,201409150clt,phi,MaraCh99,pass_defended,0,,,,,
player,201409150clt,phi,MaraCh99,sacks,0.0,,,,,
player,201409150clt,phi,MaraCh99,tackles_combined,1,,,,,
player,201409150clt,phi,MaraCh99,tackles_solo,1,,,,,
player,201409150clt,phi,MaraCh99,tackles_assists,0,,,,,
player,201409150clt,phi,MaraCh99,tackles_loss,0,,,,,
player,201409150clt,phi,MaraCh99,qb_hits,0,,,,,
player,201409150clt,phi,MaraCh99,fumbles_rec,0,,,,,
player,201409150clt,phi,MaraCh99,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,MaraCh99,fumbles_rec_td,0,,,,,
player,201409150clt,phi,MaraCh99,fumbles_forced,0,,,,,
player,201409150clt,phi,PolkCh00,def_int,0,,,,,
player,201409150clt,phi,PolkCh00,def_int_yds,0,,,,,
player,201409150clt,phi,PolkCh00,def_int_td,0,,,,,
player,201409150clt,phi,PolkCh00,def_int_long,0,,,,,
player,201409150clt,phi,PolkCh00,pass_defended,0,,,,,
player,201409150clt,phi,PolkCh00,sacks,0.0,,,,,
player,201409150clt,phi,PolkCh00,tackles_combined,1,,,,,
player,201409150clt,phi,PolkCh00,tackles_solo,1,,,,,
player,201409150clt,phi,PolkCh00,tackles_assists,0,,,,,
player,201409150clt,phi,PolkCh00,tackles_loss,0,,,,,
player,201409150clt,phi,PolkCh00,qb_hits,0,,,,,
player,201409150clt,phi,PolkCh00,fumbles_rec,0,,,,,
player,201409150clt,phi,PolkCh00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,PolkCh00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,PolkCh00,fumbles_forced,0,,,,,
player,201409150clt,phi,CurrVi00,def_int,0,,,,,
player,201409150clt,phi,CurrVi00,def_int_yds,0,,,,,
player,201409150clt,phi,CurrVi00,def_int_td,0,,,,,
player,201409150clt,phi,CurrVi00,def_int_long,0,,,,,
player,201409150clt,phi,CurrVi00,pass_defended,0,,,,,
player,201409150clt,phi,CurrVi00,sacks,0.0,,,,,
player,201409150clt,phi,CurrVi00,tackles_combined,0,,,,,
player,201409150clt,phi,CurrVi00,tackles_solo,0,,,,,
player,201409150clt,phi,CurrVi00,tackles_assists,0,,,,,
player,201409150clt,phi,CurrVi00,tackles_loss,0,,,,,
player,201409150clt,phi,CurrVi00,qb_hits,1,,,,,
player,201409150clt,phi,CurrVi00,fumbles_rec,0,,,,,
player,201409150clt,phi,CurrVi00,fumbles_rec_yds,0,,,,,
player,201409150clt,phi,CurrVi00,fumbles_rec_td,0,,,,,
player,201409150clt,phi,CurrVi00,fumbles_forced,0,,,,,
player,201409150clt,clt,ToleGr99,def_int,1,,,,,
player,201409150clt,clt,ToleGr99,def_int_yds,0,,,,,
player,201409150clt,clt,ToleGr99,def_int_td,0,,,,,
player,201409150clt,clt,ToleGr99,def_int_long,0,,,,,
player,201409150clt,clt,ToleGr99,pass_defended,1,,,,,
player,201409150clt,clt,ToleGr99,sacks,0.0,,,,,
player,201409150clt,clt,ToleGr99,tackles_combined,1,,,,,
player,201409150clt,clt,ToleGr99,tackles_solo,1,,,,,
player,201409150clt,clt,ToleGr99,tackles_assists,0,,,,,
player,201409150clt,clt,ToleGr99,tackles_loss,0,,,,,
player,201409150clt,clt,ToleGr99,qb_hits,0,,,,,
player,201409150clt,clt,ToleGr99,fumbles_rec,0,,,,,
player,201409150clt,clt,ToleGr99,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,ToleGr99,fumbles_rec_td,0,,,,,
player,201409150clt,clt,ToleGr99,fumbles_forced,0,,,,,
player,201409150clt,clt,AdamMi21,def_int,0,,,,,
player,201409150clt,clt,AdamMi21,def_int_yds,0,,,,,
player,201409150clt,clt,AdamMi21,def_int_td,0,,,,,
player,201409150clt,clt,AdamMi21,def_int_long,0,,,,,
player,201409150clt,clt,AdamMi21,pass_defended,1,,,,,
player,201409150clt,clt,AdamMi21,sacks,0.0,,,,,
player,201409150clt,clt,AdamMi21,tackles_combined,8,,,,,
player,201409150clt,clt,AdamMi21,tackles_solo,8,,,,,
player,201409150clt,clt,AdamMi21,tackles_assists,0,,,,,
player,201409150clt,clt,AdamMi21,tackles_loss,0,,,,,
player,201409150clt,clt,AdamMi21,qb_hits,0,,,,,
player,201409150clt,clt,AdamMi21,fumbles_rec,0,,,,,
player,201409150clt,clt,AdamMi21,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,AdamMi21,fumbles_rec_td,0,,,,,
player,201409150clt,clt,AdamMi21,fumbles_forced,0,,,,,
player,201409150clt,clt,JackDQ20,def_int,0,,,,,
player,201409150clt,clt,JackDQ20,def_int_yds,0,,,,,
player,201409150clt,clt,JackDQ20,def_int_td,0,,,,,
player,201409150clt,clt,JackDQ20,def_int_long,0,,,,,
player,201409150clt,clt,JackDQ20,pass_defended,0,,,,,
player,201409150clt,clt,JackDQ20,sacks,0.0,,,,,
player,201409150clt,clt,JackDQ20,tackles_combined,7,,,,,
player,201409150clt,clt,JackDQ20,tackles_solo,3,,,,,
player,201409150clt,clt,JackDQ20,tackles_assists,4,,,,,
player,201409150clt,clt,JackDQ20,tackles_loss,1,,,,,
player,201409150clt,clt,JackDQ20,qb_hits,0,,,,,
player,201409150clt,clt,JackDQ20,fumbles_rec,0,,,,,
player,201409150clt,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201409150clt,clt,JackDQ20,fumbles_forced,0,,,,,
player,201409150clt,clt,LandLa99,def_int,0,,,,,
player,201409150clt,clt,LandLa99,def_int_yds,0,,,,,
player,201409150clt,clt,LandLa99,def_int_td,0,,,,,
player,201409150clt,clt,LandLa99,def_int_long,0,,,,,
player,201409150clt,clt,LandLa99,pass_defended,0,,,,,
player,201409150clt,clt,LandLa99,sacks,0.0,,,,,
player,201409150clt,clt,LandLa99,tackles_combined,6,,,,,
player,201409150clt,clt,LandLa99,tackles_solo,4,,,,,
player,201409150clt,clt,LandLa99,tackles_assists,2,,,,,
player,201409150clt,clt,LandLa99,tackles_loss,0,,,,,
player,201409150clt,clt,LandLa99,qb_hits,0,,,,,
player,201409150clt,clt,LandLa99,fumbles_rec,0,,,,,
player,201409150clt,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201409150clt,clt,LandLa99,fumbles_forced,0,,,,,
player,201409150clt,clt,ButlDa99,def_int,0,,,,,
player,201409150clt,clt,ButlDa99,def_int_yds,0,,,,,
player,201409150clt,clt,ButlDa99,def_int_td,0,,,,,
player,201409150clt,clt,ButlDa99,def_int_long,0,,,,,
player,201409150clt,clt,ButlDa99,pass_defended,2,,,,,
player,201409150clt,clt,ButlDa99,sacks,0.0,,,,,
player,201409150clt,clt,ButlDa99,tackles_combined,5,,,,,
player,201409150clt,clt,ButlDa99,tackles_solo,5,,,,,
player,201409150clt,clt,ButlDa99,tackles_assists,0,,,,,
player,201409150clt,clt,ButlDa99,tackles_loss,0,,,,,
player,201409150clt,clt,ButlDa99,qb_hits,0,,,,,
player,201409150clt,clt,ButlDa99,fumbles_rec,0,,,,,
player,201409150clt,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201409150clt,clt,ButlDa99,fumbles_forced,0,,,,,
player,201409150clt,clt,McNaJo00,def_int,0,,,,,
player,201409150clt,clt,McNaJo00,def_int_yds,0,,,,,
player,201409150clt,clt,McNaJo00,def_int_td,0,,,,,
player,201409150clt,clt,McNaJo00,def_int_long,0,,,,,
player,201409150clt,clt,McNaJo00,pass_defended,0,,,,,
player,201409150clt,clt,McNaJo00,sacks,0.0,,,,,
player,201409150clt,clt,McNaJo00,tackles_combined,5,,,,,
player,201409150clt,clt,McNaJo00,tackles_solo,4,,,,,
player,201409150clt,clt,McNaJo00,tackles_assists,1,,,,,
player,201409150clt,clt,McNaJo00,tackles_loss,0,,,,,
player,201409150clt,clt,McNaJo00,qb_hits,0,,,,,
player,201409150clt,clt,McNaJo00,fumbles_rec,0,,,,,
player,201409150clt,clt,McNaJo00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,McNaJo00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,McNaJo00,fumbles_forced,0,,,,,
player,201409150clt,clt,DaviVo99,def_int,0,,,,,
player,201409150clt,clt,DaviVo99,def_int_yds,0,,,,,
player,201409150clt,clt,DaviVo99,def_int_td,0,,,,,
player,201409150clt,clt,DaviVo99,def_int_long,0,,,,,
player,201409150clt,clt,DaviVo99,pass_defended,1,,,,,
player,201409150clt,clt,DaviVo99,sacks,0.0,,,,,
player,201409150clt,clt,DaviVo99,tackles_combined,4,,,,,
player,201409150clt,clt,DaviVo99,tackles_solo,4,,,,,
player,201409150clt,clt,DaviVo99,tackles_assists,0,,,,,
player,201409150clt,clt,DaviVo99,tackles_loss,0,,,,,
player,201409150clt,clt,DaviVo99,qb_hits,0,,,,,
player,201409150clt,clt,DaviVo99,fumbles_rec,0,,,,,
player,201409150clt,clt,DaviVo99,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,DaviVo99,fumbles_rec_td,0,,,,,
player,201409150clt,clt,DaviVo99,fumbles_forced,0,,,,,
player,201409150clt,clt,JeanRi99,def_int,0,,,,,
player,201409150clt,clt,JeanRi99,def_int_yds,0,,,,,
player,201409150clt,clt,JeanRi99,def_int_td,0,,,,,
player,201409150clt,clt,JeanRi99,def_int_long,0,,,,,
player,201409150clt,clt,JeanRi99,pass_defended,0,,,,,
player,201409150clt,clt,JeanRi99,sacks,0.0,,,,,
player,201409150clt,clt,JeanRi99,tackles_combined,3,,,,,
player,201409150clt,clt,JeanRi99,tackles_solo,3,,,,,
player,201409150clt,clt,JeanRi99,tackles_assists,0,,,,,
player,201409150clt,clt,JeanRi99,tackles_loss,1,,,,,
player,201409150clt,clt,JeanRi99,qb_hits,0,,,,,
player,201409150clt,clt,JeanRi99,fumbles_rec,0,,,,,
player,201409150clt,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201409150clt,clt,JeanRi99,fumbles_forced,0,,,,,
player,201409150clt,clt,WaldEr99,def_int,0,,,,,
player,201409150clt,clt,WaldEr99,def_int_yds,0,,,,,
player,201409150clt,clt,WaldEr99,def_int_td,0,,,,,
player,201409150clt,clt,WaldEr99,def_int_long,0,,,,,
player,201409150clt,clt,WaldEr99,pass_defended,0,,,,,
player,201409150clt,clt,WaldEr99,sacks,0.0,,,,,
player,201409150clt,clt,WaldEr99,tackles_combined,3,,,,,
player,201409150clt,clt,WaldEr99,tackles_solo,3,,,,,
player,201409150clt,clt,WaldEr99,tackles_assists,0,,,,,
player,201409150clt,clt,WaldEr99,tackles_loss,2,,,,,
player,201409150clt,clt,WaldEr99,qb_hits,2,,,,,
player,201409150clt,clt,WaldEr99,fumbles_rec,0,,,,,
player,201409150clt,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201409150clt,clt,WaldEr99,fumbles_forced,0,,,,,
player,201409150clt,clt,AndeCo01,def_int,0,,,,,
player,201409150clt,clt,AndeCo01,def_int_yds,0,,,,,
player,201409150clt,clt,AndeCo01,def_int_td,0,,,,,
player,201409150clt,clt,AndeCo01,def_int_long,0,,,,,
player,201409150clt,clt,AndeCo01,pass_defended,0,,,,,
player,201409150clt,clt,AndeCo01,sacks,0.0,,,,,
player,201409150clt,clt,AndeCo01,tackles_combined,2,,,,,
player,201409150clt,clt,AndeCo01,tackles_solo,2,,,,,
player,201409150clt,clt,AndeCo01,tackles_assists,0,,,,,
player,201409150clt,clt,AndeCo01,tackles_loss,0,,,,,
player,201409150clt,clt,AndeCo01,qb_hits,0,,,,,
player,201409150clt,clt,AndeCo01,fumbles_rec,0,,,,,
player,201409150clt,clt,AndeCo01,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,AndeCo01,fumbles_rec_td,0,,,,,
player,201409150clt,clt,AndeCo01,fumbles_forced,0,,,,,
player,201409150clt,clt,ChapJo00,def_int,0,,,,,
player,201409150clt,clt,ChapJo00,def_int_yds,0,,,,,
player,201409150clt,clt,ChapJo00,def_int_td,0,,,,,
player,201409150clt,clt,ChapJo00,def_int_long,0,,,,,
player,201409150clt,clt,ChapJo00,pass_defended,0,,,,,
player,201409150clt,clt,ChapJo00,sacks,0.0,,,,,
player,201409150clt,clt,ChapJo00,tackles_combined,2,,,,,
player,201409150clt,clt,ChapJo00,tackles_solo,2,,,,,
player,201409150clt,clt,ChapJo00,tackles_assists,0,,,,,
player,201409150clt,clt,ChapJo00,tackles_loss,1,,,,,
player,201409150clt,clt,ChapJo00,qb_hits,0,,,,,
player,201409150clt,clt,ChapJo00,fumbles_rec,0,,,,,
player,201409150clt,clt,ChapJo00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,ChapJo00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,ChapJo00,fumbles_forced,0,,,,,
player,201409150clt,clt,HerrDa00,def_int,0,,,,,
player,201409150clt,clt,HerrDa00,def_int_yds,0,,,,,
player,201409150clt,clt,HerrDa00,def_int_td,0,,,,,
player,201409150clt,clt,HerrDa00,def_int_long,0,,,,,
player,201409150clt,clt,HerrDa00,pass_defended,0,,,,,
player,201409150clt,clt,HerrDa00,sacks,0.0,,,,,
player,201409150clt,clt,HerrDa00,tackles_combined,2,,,,,
player,201409150clt,clt,HerrDa00,tackles_solo,1,,,,,
player,201409150clt,clt,HerrDa00,tackles_assists,1,,,,,
player,201409150clt,clt,HerrDa00,tackles_loss,0,,,,,
player,201409150clt,clt,HerrDa00,qb_hits,0,,,,,
player,201409150clt,clt,HerrDa00,fumbles_rec,0,,,,,
player,201409150clt,clt,HerrDa00,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,HerrDa00,fumbles_rec_td,0,,,,,
player,201409150clt,clt,HerrDa00,fumbles_forced,0,,,,,
player,201409150clt,clt,JoneAr22,def_int,0,,,,,
player,201409150clt,clt,JoneAr22,def_int_yds,0,,,,,
player,201409150clt,clt,JoneAr22,def_int_td,0,,,,,
player,201409150clt,clt,JoneAr22,def_int_long,0,,,,,
player,201409150clt,clt,JoneAr22,pass_defended,0,,,,,
player,201409150clt,clt,JoneAr22,sacks,0.0,,,,,
player,201409150clt,clt,JoneAr22,tackles_combined,2,,,,,
player,201409150clt,clt,JoneAr22,tackles_solo,1,,,,,
player,201409150clt,clt,JoneAr22,tackles_assists,1,,,,,
player,201409150clt,clt,JoneAr22,tackles_loss,0,,,,,
player,201409150clt,clt,JoneAr22,qb_hits,0,,,,,
player,201409150clt,clt,JoneAr22,fumbles_rec,0,,,,,
player,201409150clt,clt,JoneAr22,fumbles_rec_yds,0,,,,,
player,201409150clt,clt,JoneAr22,fumbles_rec_td,0,,,,,
player,201409150clt,clt,JoneAr22,fumbles_forced,0,,,,,
player,201409150clt,clt,WernBj00,def_int,0,,,,,
player,201409150clt,clt,WernBj00,def_int_yds,0,,,,,
player,201409150clt,clt,WernBj00,def_int_td,0,,,,,
