game,2014,3,20140921,201409210nor,min,"Minnesota Vikings",9,nor,"New Orleans Saints",20
player,201409210nor,min,McKiJe00,rush_td,0,,,,,
player,201409210nor,min,McKiJe00,rush_long,1,,,,,
player,201409210nor,min,McKiJe00,targets,5,,,,,
player,201409210nor,min,McKiJe00,rec,2,,,,,
player,201409210nor,min,McKiJe00,rec_yds,9,,,,,
player,201409210nor,min,McKiJe00,rec_td,0,,,,,
player,201409210nor,min,McKiJe00,rec_long,7,,,,,
player,201409210nor,min,McKiJe00,fumbles,0,,,,,
player,201409210nor,min,McKiJe00,fumbles_lost,0,,,,,
player,201409210nor,min,PattCo00,pass_cmp,0,,,,,
player,201409210nor,min,PattCo00,pass_att,0,,,,,
player,201409210nor,min,PattCo00,pass_yds,0,,,,,
player,201409210nor,min,PattCo00,pass_td,0,,,,,
player,201409210nor,min,PattCo00,pass_int,0,,,,,
player,201409210nor,min,PattCo00,pass_sacked,0,,,,,
player,201409210nor,min,PattCo00,pass_sacked_yds,0,,,,,
player,201409210nor,min,PattCo00,pass_long,0,,,,,
player,201409210nor,min,PattCo00,pass_rating,,,,,,
player,201409210nor,min,PattCo00,rush_att,1,,,,,
player,201409210nor,min,PattCo00,rush_yds,-7,,,,,
player,201409210nor,min,PattCo00,rush_td,0,,,,,
player,201409210nor,min,PattCo00,rush_long,-7,,,,,
player,201409210nor,min,PattCo00,targets,5,,,,,
player,201409210nor,min,PattCo00,rec,4,,,,,
player,201409210nor,min,PattCo00,rec_yds,61,,,,,
player,201409210nor,min,PattCo00,rec_td,0,,,,,
player,201409210nor,min,PattCo00,rec_long,28,,,,,
player,201409210nor,min,PattCo00,fumbles,0,,,,,
player,201409210nor,min,PattCo00,fumbles_lost,0,,,,,
player,201409210nor,nor,BreeDr00,pass_cmp,27,,,,,
player,201409210nor,nor,BreeDr00,pass_att,35,,,,,
player,201409210nor,nor,BreeDr00,pass_yds,293,,,,,
player,201409210nor,nor,BreeDr00,pass_td,2,,,,,
player,201409210nor,nor,BreeDr00,pass_int,0,,,,,
player,201409210nor,nor,BreeDr00,pass_sacked,1,,,,,
player,201409210nor,nor,BreeDr00,pass_sacked_yds,5,,,,,
player,201409210nor,nor,BreeDr00,pass_long,34,,,,,
player,201409210nor,nor,BreeDr00,pass_rating,120.3,,,,,
player,201409210nor,nor,BreeDr00,rush_att,3,,,,,
player,201409210nor,nor,BreeDr00,rush_yds,-2,,,,,
player,201409210nor,nor,BreeDr00,rush_td,0,,,,,
player,201409210nor,nor,BreeDr00,rush_long,0,,,,,
player,201409210nor,nor,BreeDr00,targets,0,,,,,
player,201409210nor,nor,BreeDr00,rec,0,,,,,
player,201409210nor,nor,BreeDr00,rec_yds,0,,,,,
player,201409210nor,nor,BreeDr00,rec_td,0,,,,,
player,201409210nor,nor,BreeDr00,rec_long,0,,,,,
player,201409210nor,nor,BreeDr00,fumbles,1,,,,,
player,201409210nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201409210nor,nor,RobiKh00,pass_cmp,0,,,,,
player,201409210nor,nor,RobiKh00,pass_att,0,,,,,
player,201409210nor,nor,RobiKh00,pass_yds,0,,,,,
player,201409210nor,nor,RobiKh00,pass_td,0,,,,,
player,201409210nor,nor,RobiKh00,pass_int,0,,,,,
player,201409210nor,nor,RobiKh00,pass_sacked,0,,,,,
player,201409210nor,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,RobiKh00,pass_long,0,,,,,
player,201409210nor,nor,RobiKh00,pass_rating,,,,,,
player,201409210nor,nor,RobiKh00,rush_att,18,,,,,
player,201409210nor,nor,RobiKh00,rush_yds,69,,,,,
player,201409210nor,nor,RobiKh00,rush_td,0,,,,,
player,201409210nor,nor,RobiKh00,rush_long,13,,,,,
player,201409210nor,nor,RobiKh00,targets,0,,,,,
player,201409210nor,nor,RobiKh00,rec,0,,,,,
player,201409210nor,nor,RobiKh00,rec_yds,0,,,,,
player,201409210nor,nor,RobiKh00,rec_td,0,,,,,
player,201409210nor,nor,RobiKh00,rec_long,0,,,,,
player,201409210nor,nor,RobiKh00,fumbles,0,,,,,
player,201409210nor,nor,RobiKh00,fumbles_lost,0,,,,,
player,201409210nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201409210nor,nor,ThomPi00,pass_att,0,,,,,
player,201409210nor,nor,ThomPi00,pass_yds,0,,,,,
player,201409210nor,nor,ThomPi00,pass_td,0,,,,,
player,201409210nor,nor,ThomPi00,pass_int,0,,,,,
player,201409210nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201409210nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,ThomPi00,pass_long,0,,,,,
player,201409210nor,nor,ThomPi00,pass_rating,,,,,,
player,201409210nor,nor,ThomPi00,rush_att,8,,,,,
player,201409210nor,nor,ThomPi00,rush_yds,30,,,,,
player,201409210nor,nor,ThomPi00,rush_td,1,,,,,
player,201409210nor,nor,ThomPi00,rush_long,11,,,,,
player,201409210nor,nor,ThomPi00,targets,3,,,,,
player,201409210nor,nor,ThomPi00,rec,3,,,,,
player,201409210nor,nor,ThomPi00,rec_yds,21,,,,,
player,201409210nor,nor,ThomPi00,rec_td,0,,,,,
player,201409210nor,nor,ThomPi00,rec_long,13,,,,,
player,201409210nor,nor,ThomPi00,fumbles,0,,,,,
player,201409210nor,nor,ThomPi00,fumbles_lost,0,,,,,
player,201409210nor,nor,CadeTr00,pass_cmp,0,,,,,
player,201409210nor,nor,CadeTr00,pass_att,0,,,,,
player,201409210nor,nor,CadeTr00,pass_yds,0,,,,,
player,201409210nor,nor,CadeTr00,pass_td,0,,,,,
player,201409210nor,nor,CadeTr00,pass_int,0,,,,,
player,201409210nor,nor,CadeTr00,pass_sacked,0,,,,,
player,201409210nor,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,CadeTr00,pass_long,0,,,,,
player,201409210nor,nor,CadeTr00,pass_rating,,,,,,
player,201409210nor,nor,CadeTr00,rush_att,2,,,,,
player,201409210nor,nor,CadeTr00,rush_yds,9,,,,,
player,201409210nor,nor,CadeTr00,rush_td,0,,,,,
player,201409210nor,nor,CadeTr00,rush_long,6,,,,,
player,201409210nor,nor,CadeTr00,targets,0,,,,,
player,201409210nor,nor,CadeTr00,rec,0,,,,,
player,201409210nor,nor,CadeTr00,rec_yds,0,,,,,
player,201409210nor,nor,CadeTr00,rec_td,0,,,,,
player,201409210nor,nor,CadeTr00,rec_long,0,,,,,
player,201409210nor,nor,CadeTr00,fumbles,0,,,,,
player,201409210nor,nor,CadeTr00,fumbles_lost,0,,,,,
player,201409210nor,nor,JohnAu00,pass_cmp,0,,,,,
player,201409210nor,nor,JohnAu00,pass_att,0,,,,,
player,201409210nor,nor,JohnAu00,pass_yds,0,,,,,
player,201409210nor,nor,JohnAu00,pass_td,0,,,,,
player,201409210nor,nor,JohnAu00,pass_int,0,,,,,
player,201409210nor,nor,JohnAu00,pass_sacked,0,,,,,
player,201409210nor,nor,JohnAu00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,JohnAu00,pass_long,0,,,,,
player,201409210nor,nor,JohnAu00,pass_rating,,,,,,
player,201409210nor,nor,JohnAu00,rush_att,1,,,,,
player,201409210nor,nor,JohnAu00,rush_yds,2,,,,,
player,201409210nor,nor,JohnAu00,rush_td,0,,,,,
player,201409210nor,nor,JohnAu00,rush_long,2,,,,,
player,201409210nor,nor,JohnAu00,targets,0,,,,,
player,201409210nor,nor,JohnAu00,rec,0,,,,,
player,201409210nor,nor,JohnAu00,rec_yds,0,,,,,
player,201409210nor,nor,JohnAu00,rec_td,0,,,,,
player,201409210nor,nor,JohnAu00,rec_long,0,,,,,
player,201409210nor,nor,JohnAu00,fumbles,0,,,,,
player,201409210nor,nor,JohnAu00,fumbles_lost,0,,,,,
player,201409210nor,nor,CookBr00,pass_cmp,0,,,,,
player,201409210nor,nor,CookBr00,pass_att,0,,,,,
player,201409210nor,nor,CookBr00,pass_yds,0,,,,,
player,201409210nor,nor,CookBr00,pass_td,0,,,,,
player,201409210nor,nor,CookBr00,pass_int,0,,,,,
player,201409210nor,nor,CookBr00,pass_sacked,0,,,,,
player,201409210nor,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,CookBr00,pass_long,0,,,,,
player,201409210nor,nor,CookBr00,pass_rating,,,,,,
player,201409210nor,nor,CookBr00,rush_att,0,,,,,
player,201409210nor,nor,CookBr00,rush_yds,0,,,,,
player,201409210nor,nor,CookBr00,rush_td,0,,,,,
player,201409210nor,nor,CookBr00,rush_long,0,,,,,
player,201409210nor,nor,CookBr00,targets,10,,,,,
player,201409210nor,nor,CookBr00,rec,8,,,,,
player,201409210nor,nor,CookBr00,rec_yds,74,,,,,
player,201409210nor,nor,CookBr00,rec_td,0,,,,,
player,201409210nor,nor,CookBr00,rec_long,19,,,,,
player,201409210nor,nor,CookBr00,fumbles,0,,,,,
player,201409210nor,nor,CookBr00,fumbles_lost,0,,,,,
player,201409210nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201409210nor,nor,GrahJi00,pass_att,0,,,,,
player,201409210nor,nor,GrahJi00,pass_yds,0,,,,,
player,201409210nor,nor,GrahJi00,pass_td,0,,,,,
player,201409210nor,nor,GrahJi00,pass_int,0,,,,,
player,201409210nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201409210nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,GrahJi00,pass_long,0,,,,,
player,201409210nor,nor,GrahJi00,pass_rating,,,,,,
player,201409210nor,nor,GrahJi00,rush_att,0,,,,,
player,201409210nor,nor,GrahJi00,rush_yds,0,,,,,
player,201409210nor,nor,GrahJi00,rush_td,0,,,,,
player,201409210nor,nor,GrahJi00,rush_long,0,,,,,
player,201409210nor,nor,GrahJi00,targets,8,,,,,
player,201409210nor,nor,GrahJi00,rec,6,,,,,
player,201409210nor,nor,GrahJi00,rec_yds,54,,,,,
player,201409210nor,nor,GrahJi00,rec_td,0,,,,,
player,201409210nor,nor,GrahJi00,rec_long,15,,,,,
player,201409210nor,nor,GrahJi00,fumbles,0,,,,,
player,201409210nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201409210nor,nor,HillJo02,pass_cmp,0,,,,,
player,201409210nor,nor,HillJo02,pass_att,0,,,,,
player,201409210nor,nor,HillJo02,pass_yds,0,,,,,
player,201409210nor,nor,HillJo02,pass_td,0,,,,,
player,201409210nor,nor,HillJo02,pass_int,0,,,,,
player,201409210nor,nor,HillJo02,pass_sacked,0,,,,,
player,201409210nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201409210nor,nor,HillJo02,pass_long,0,,,,,
player,201409210nor,nor,HillJo02,pass_rating,,,,,,
player,201409210nor,nor,HillJo02,rush_att,0,,,,,
player,201409210nor,nor,HillJo02,rush_yds,0,,,,,
player,201409210nor,nor,HillJo02,rush_td,0,,,,,
player,201409210nor,nor,HillJo02,rush_long,0,,,,,
player,201409210nor,nor,HillJo02,targets,2,,,,,
player,201409210nor,nor,HillJo02,rec,2,,,,,
player,201409210nor,nor,HillJo02,rec_yds,48,,,,,
player,201409210nor,nor,HillJo02,rec_td,1,,,,,
player,201409210nor,nor,HillJo02,rec_long,34,,,,,
player,201409210nor,nor,HillJo02,fumbles,0,,,,,
player,201409210nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201409210nor,nor,StilKe00,pass_cmp,0,,,,,
player,201409210nor,nor,StilKe00,pass_att,0,,,,,
player,201409210nor,nor,StilKe00,pass_yds,0,,,,,
player,201409210nor,nor,StilKe00,pass_td,0,,,,,
player,201409210nor,nor,StilKe00,pass_int,0,,,,,
player,201409210nor,nor,StilKe00,pass_sacked,0,,,,,
player,201409210nor,nor,StilKe00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,StilKe00,pass_long,0,,,,,
player,201409210nor,nor,StilKe00,pass_rating,,,,,,
player,201409210nor,nor,StilKe00,rush_att,0,,,,,
player,201409210nor,nor,StilKe00,rush_yds,0,,,,,
player,201409210nor,nor,StilKe00,rush_td,0,,,,,
player,201409210nor,nor,StilKe00,rush_long,0,,,,,
player,201409210nor,nor,StilKe00,targets,5,,,,,
player,201409210nor,nor,StilKe00,rec,4,,,,,
player,201409210nor,nor,StilKe00,rec_yds,38,,,,,
player,201409210nor,nor,StilKe00,rec_td,0,,,,,
player,201409210nor,nor,StilKe00,rec_long,15,,,,,
player,201409210nor,nor,StilKe00,fumbles,0,,,,,
player,201409210nor,nor,StilKe00,fumbles_lost,0,,,,,
player,201409210nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201409210nor,nor,ColsMa00,pass_att,0,,,,,
player,201409210nor,nor,ColsMa00,pass_yds,0,,,,,
player,201409210nor,nor,ColsMa00,pass_td,0,,,,,
player,201409210nor,nor,ColsMa00,pass_int,0,,,,,
player,201409210nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201409210nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,ColsMa00,pass_long,0,,,,,
player,201409210nor,nor,ColsMa00,pass_rating,,,,,,
player,201409210nor,nor,ColsMa00,rush_att,0,,,,,
player,201409210nor,nor,ColsMa00,rush_yds,0,,,,,
player,201409210nor,nor,ColsMa00,rush_td,0,,,,,
player,201409210nor,nor,ColsMa00,rush_long,0,,,,,
player,201409210nor,nor,ColsMa00,targets,5,,,,,
player,201409210nor,nor,ColsMa00,rec,2,,,,,
player,201409210nor,nor,ColsMa00,rec_yds,25,,,,,
player,201409210nor,nor,ColsMa00,rec_td,1,,,,,
player,201409210nor,nor,ColsMa00,rec_long,18,,,,,
player,201409210nor,nor,ColsMa00,fumbles,0,,,,,
player,201409210nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201409210nor,nor,MeacRo00,pass_cmp,0,,,,,
player,201409210nor,nor,MeacRo00,pass_att,0,,,,,
player,201409210nor,nor,MeacRo00,pass_yds,0,,,,,
player,201409210nor,nor,MeacRo00,pass_td,0,,,,,
player,201409210nor,nor,MeacRo00,pass_int,0,,,,,
player,201409210nor,nor,MeacRo00,pass_sacked,0,,,,,
player,201409210nor,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,MeacRo00,pass_long,0,,,,,
player,201409210nor,nor,MeacRo00,pass_rating,,,,,,
player,201409210nor,nor,MeacRo00,rush_att,0,,,,,
player,201409210nor,nor,MeacRo00,rush_yds,0,,,,,
player,201409210nor,nor,MeacRo00,rush_td,0,,,,,
player,201409210nor,nor,MeacRo00,rush_long,0,,,,,
player,201409210nor,nor,MeacRo00,targets,1,,,,,
player,201409210nor,nor,MeacRo00,rec,1,,,,,
player,201409210nor,nor,MeacRo00,rec_yds,23,,,,,
player,201409210nor,nor,MeacRo00,rec_td,0,,,,,
player,201409210nor,nor,MeacRo00,rec_long,23,,,,,
player,201409210nor,nor,MeacRo00,fumbles,0,,,,,
player,201409210nor,nor,MeacRo00,fumbles_lost,0,,,,,
player,201409210nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201409210nor,nor,WatsBe00,pass_att,0,,,,,
player,201409210nor,nor,WatsBe00,pass_yds,0,,,,,
player,201409210nor,nor,WatsBe00,pass_td,0,,,,,
player,201409210nor,nor,WatsBe00,pass_int,0,,,,,
player,201409210nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201409210nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201409210nor,nor,WatsBe00,pass_long,0,,,,,
player,201409210nor,nor,WatsBe00,pass_rating,,,,,,
player,201409210nor,nor,WatsBe00,rush_att,0,,,,,
player,201409210nor,nor,WatsBe00,rush_yds,0,,,,,
player,201409210nor,nor,WatsBe00,rush_td,0,,,,,
player,201409210nor,nor,WatsBe00,rush_long,0,,,,,
player,201409210nor,nor,WatsBe00,targets,1,,,,,
player,201409210nor,nor,WatsBe00,rec,1,,,,,
player,201409210nor,nor,WatsBe00,rec_yds,10,,,,,
player,201409210nor,nor,WatsBe00,rec_td,0,,,,,
player,201409210nor,nor,WatsBe00,rec_long,10,,,,,
player,201409210nor,nor,WatsBe00,fumbles,0,,,,,
player,201409210nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201409210nor,min,BarrAn00,def_int,0,,,,,
player,201409210nor,min,BarrAn00,def_int_yds,0,,,,,
player,201409210nor,min,BarrAn00,def_int_td,0,,,,,
player,201409210nor,min,BarrAn00,def_int_long,0,,,,,
player,201409210nor,min,BarrAn00,pass_defended,1,,,,,
player,201409210nor,min,BarrAn00,sacks,1.0,,,,,
player,201409210nor,min,BarrAn00,tackles_combined,5,,,,,
player,201409210nor,min,BarrAn00,tackles_solo,2,,,,,
player,201409210nor,min,BarrAn00,tackles_assists,3,,,,,
player,201409210nor,min,BarrAn00,tackles_loss,1,,,,,
player,201409210nor,min,BarrAn00,qb_hits,2,,,,,
player,201409210nor,min,BarrAn00,fumbles_rec,0,,,,,
player,201409210nor,min,BarrAn00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,BarrAn00,fumbles_rec_td,0,,,,,
player,201409210nor,min,BarrAn00,fumbles_forced,0,,,,,
player,201409210nor,min,BlanRo00,def_int,0,,,,,
player,201409210nor,min,BlanRo00,def_int_yds,0,,,,,
player,201409210nor,min,BlanRo00,def_int_td,0,,,,,
player,201409210nor,min,BlanRo00,def_int_long,0,,,,,
player,201409210nor,min,BlanRo00,pass_defended,0,,,,,
player,201409210nor,min,BlanRo00,sacks,0.0,,,,,
player,201409210nor,min,BlanRo00,tackles_combined,10,,,,,
player,201409210nor,min,BlanRo00,tackles_solo,7,,,,,
player,201409210nor,min,BlanRo00,tackles_assists,3,,,,,
player,201409210nor,min,BlanRo00,tackles_loss,0,,,,,
player,201409210nor,min,BlanRo00,qb_hits,0,,,,,
player,201409210nor,min,BlanRo00,fumbles_rec,0,,,,,
player,201409210nor,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201409210nor,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201409210nor,min,BlanRo00,fumbles_forced,0,,,,,
player,201409210nor,min,HodgGe00,def_int,0,,,,,
player,201409210nor,min,HodgGe00,def_int_yds,0,,,,,
player,201409210nor,min,HodgGe00,def_int_td,0,,,,,
player,201409210nor,min,HodgGe00,def_int_long,0,,,,,
player,201409210nor,min,HodgGe00,pass_defended,0,,,,,
player,201409210nor,min,HodgGe00,sacks,0.0,,,,,
player,201409210nor,min,HodgGe00,tackles_combined,7,,,,,
player,201409210nor,min,HodgGe00,tackles_solo,6,,,,,
player,201409210nor,min,HodgGe00,tackles_assists,1,,,,,
player,201409210nor,min,HodgGe00,tackles_loss,2,,,,,
