game,2014,1,20140907,201409070atl,nor,"New Orleans Saints",34,atl,"Atlanta Falcons",37
player,201409070atl,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201409070atl,nor,IngrMa01,pass_long,0,,,,,
player,201409070atl,nor,IngrMa01,pass_rating,,,,,,
player,201409070atl,nor,IngrMa01,rush_att,13,,,,,
player,201409070atl,nor,IngrMa01,rush_yds,60,,,,,
player,201409070atl,nor,IngrMa01,rush_td,2,,,,,
player,201409070atl,nor,IngrMa01,rush_long,19,,,,,
player,201409070atl,nor,IngrMa01,targets,1,,,,,
player,201409070atl,nor,IngrMa01,rec,1,,,,,
player,201409070atl,nor,IngrMa01,rec_yds,1,,,,,
player,201409070atl,nor,IngrMa01,rec_td,0,,,,,
player,201409070atl,nor,IngrMa01,rec_long,1,,,,,
player,201409070atl,nor,IngrMa01,fumbles,0,,,,,
player,201409070atl,nor,IngrMa01,fumbles_lost,0,,,,,
player,201409070atl,nor,ThomPi00,pass_cmp,0,,,,,
player,201409070atl,nor,ThomPi00,pass_att,0,,,,,
player,201409070atl,nor,ThomPi00,pass_yds,0,,,,,
player,201409070atl,nor,ThomPi00,pass_td,0,,,,,
player,201409070atl,nor,ThomPi00,pass_int,0,,,,,
player,201409070atl,nor,ThomPi00,pass_sacked,0,,,,,
player,201409070atl,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,ThomPi00,pass_long,0,,,,,
player,201409070atl,nor,ThomPi00,pass_rating,,,,,,
player,201409070atl,nor,ThomPi00,rush_att,7,,,,,
player,201409070atl,nor,ThomPi00,rush_yds,31,,,,,
player,201409070atl,nor,ThomPi00,rush_td,0,,,,,
player,201409070atl,nor,ThomPi00,rush_long,13,,,,,
player,201409070atl,nor,ThomPi00,targets,7,,,,,
player,201409070atl,nor,ThomPi00,rec,6,,,,,
player,201409070atl,nor,ThomPi00,rec_yds,58,,,,,
player,201409070atl,nor,ThomPi00,rec_td,0,,,,,
player,201409070atl,nor,ThomPi00,rec_long,19,,,,,
player,201409070atl,nor,ThomPi00,fumbles,0,,,,,
player,201409070atl,nor,ThomPi00,fumbles_lost,0,,,,,
player,201409070atl,nor,RobiKh00,pass_cmp,0,,,,,
player,201409070atl,nor,RobiKh00,pass_att,0,,,,,
player,201409070atl,nor,RobiKh00,pass_yds,0,,,,,
player,201409070atl,nor,RobiKh00,pass_td,0,,,,,
player,201409070atl,nor,RobiKh00,pass_int,0,,,,,
player,201409070atl,nor,RobiKh00,pass_sacked,0,,,,,
player,201409070atl,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,RobiKh00,pass_long,0,,,,,
player,201409070atl,nor,RobiKh00,pass_rating,,,,,,
player,201409070atl,nor,RobiKh00,rush_att,6,,,,,
player,201409070atl,nor,RobiKh00,rush_yds,28,,,,,
player,201409070atl,nor,RobiKh00,rush_td,1,,,,,
player,201409070atl,nor,RobiKh00,rush_long,21,,,,,
player,201409070atl,nor,RobiKh00,targets,1,,,,,
player,201409070atl,nor,RobiKh00,rec,0,,,,,
player,201409070atl,nor,RobiKh00,rec_yds,0,,,,,
player,201409070atl,nor,RobiKh00,rec_td,0,,,,,
player,201409070atl,nor,RobiKh00,rec_long,0,,,,,
player,201409070atl,nor,RobiKh00,fumbles,0,,,,,
player,201409070atl,nor,RobiKh00,fumbles_lost,0,,,,,
player,201409070atl,nor,CookBr00,pass_cmp,0,,,,,
player,201409070atl,nor,CookBr00,pass_att,0,,,,,
player,201409070atl,nor,CookBr00,pass_yds,0,,,,,
player,201409070atl,nor,CookBr00,pass_td,0,,,,,
player,201409070atl,nor,CookBr00,pass_int,0,,,,,
player,201409070atl,nor,CookBr00,pass_sacked,0,,,,,
player,201409070atl,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,CookBr00,pass_long,0,,,,,
player,201409070atl,nor,CookBr00,pass_rating,,,,,,
player,201409070atl,nor,CookBr00,rush_att,1,,,,,
player,201409070atl,nor,CookBr00,rush_yds,18,,,,,
player,201409070atl,nor,CookBr00,rush_td,0,,,,,
player,201409070atl,nor,CookBr00,rush_long,18,,,,,
player,201409070atl,nor,CookBr00,targets,8,,,,,
player,201409070atl,nor,CookBr00,rec,7,,,,,
player,201409070atl,nor,CookBr00,rec_yds,77,,,,,
player,201409070atl,nor,CookBr00,rec_td,1,,,,,
player,201409070atl,nor,CookBr00,rec_long,32,,,,,
player,201409070atl,nor,CookBr00,fumbles,0,,,,,
player,201409070atl,nor,CookBr00,fumbles_lost,0,,,,,
player,201409070atl,nor,ColsMa00,pass_cmp,0,,,,,
player,201409070atl,nor,ColsMa00,pass_att,0,,,,,
player,201409070atl,nor,ColsMa00,pass_yds,0,,,,,
player,201409070atl,nor,ColsMa00,pass_td,0,,,,,
player,201409070atl,nor,ColsMa00,pass_int,0,,,,,
player,201409070atl,nor,ColsMa00,pass_sacked,0,,,,,
player,201409070atl,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,ColsMa00,pass_long,0,,,,,
player,201409070atl,nor,ColsMa00,pass_rating,,,,,,
player,201409070atl,nor,ColsMa00,rush_att,0,,,,,
player,201409070atl,nor,ColsMa00,rush_yds,0,,,,,
player,201409070atl,nor,ColsMa00,rush_td,0,,,,,
player,201409070atl,nor,ColsMa00,rush_long,0,,,,,
player,201409070atl,nor,ColsMa00,targets,8,,,,,
player,201409070atl,nor,ColsMa00,rec,5,,,,,
player,201409070atl,nor,ColsMa00,rec_yds,110,,,,,
player,201409070atl,nor,ColsMa00,rec_td,0,,,,,
player,201409070atl,nor,ColsMa00,rec_long,57,,,,,
player,201409070atl,nor,ColsMa00,fumbles,1,,,,,
player,201409070atl,nor,ColsMa00,fumbles_lost,1,,,,,
player,201409070atl,nor,GrahJi00,pass_cmp,0,,,,,
player,201409070atl,nor,GrahJi00,pass_att,0,,,,,
player,201409070atl,nor,GrahJi00,pass_yds,0,,,,,
player,201409070atl,nor,GrahJi00,pass_td,0,,,,,
player,201409070atl,nor,GrahJi00,pass_int,0,,,,,
player,201409070atl,nor,GrahJi00,pass_sacked,0,,,,,
player,201409070atl,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,GrahJi00,pass_long,0,,,,,
player,201409070atl,nor,GrahJi00,pass_rating,,,,,,
player,201409070atl,nor,GrahJi00,rush_att,0,,,,,
player,201409070atl,nor,GrahJi00,rush_yds,0,,,,,
player,201409070atl,nor,GrahJi00,rush_td,0,,,,,
player,201409070atl,nor,GrahJi00,rush_long,0,,,,,
player,201409070atl,nor,GrahJi00,targets,10,,,,,
player,201409070atl,nor,GrahJi00,rec,8,,,,,
player,201409070atl,nor,GrahJi00,rec_yds,82,,,,,
player,201409070atl,nor,GrahJi00,rec_td,0,,,,,
player,201409070atl,nor,GrahJi00,rec_long,17,,,,,
player,201409070atl,nor,GrahJi00,fumbles,0,,,,,
player,201409070atl,nor,GrahJi00,fumbles_lost,0,,,,,
player,201409070atl,nor,CadeTr00,pass_cmp,0,,,,,
player,201409070atl,nor,CadeTr00,pass_att,0,,,,,
player,201409070atl,nor,CadeTr00,pass_yds,0,,,,,
player,201409070atl,nor,CadeTr00,pass_td,0,,,,,
player,201409070atl,nor,CadeTr00,pass_int,0,,,,,
player,201409070atl,nor,CadeTr00,pass_sacked,0,,,,,
player,201409070atl,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,CadeTr00,pass_long,0,,,,,
player,201409070atl,nor,CadeTr00,pass_rating,,,,,,
player,201409070atl,nor,CadeTr00,rush_att,0,,,,,
player,201409070atl,nor,CadeTr00,rush_yds,0,,,,,
player,201409070atl,nor,CadeTr00,rush_td,0,,,,,
player,201409070atl,nor,CadeTr00,rush_long,0,,,,,
player,201409070atl,nor,CadeTr00,targets,1,,,,,
player,201409070atl,nor,CadeTr00,rec,1,,,,,
player,201409070atl,nor,CadeTr00,rec_yds,5,,,,,
player,201409070atl,nor,CadeTr00,rec_td,0,,,,,
player,201409070atl,nor,CadeTr00,rec_long,5,,,,,
player,201409070atl,nor,CadeTr00,fumbles,0,,,,,
player,201409070atl,nor,CadeTr00,fumbles_lost,0,,,,,
player,201409070atl,nor,WatsBe00,pass_cmp,0,,,,,
player,201409070atl,nor,WatsBe00,pass_att,0,,,,,
player,201409070atl,nor,WatsBe00,pass_yds,0,,,,,
player,201409070atl,nor,WatsBe00,pass_td,0,,,,,
player,201409070atl,nor,WatsBe00,pass_int,0,,,,,
player,201409070atl,nor,WatsBe00,pass_sacked,0,,,,,
player,201409070atl,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,WatsBe00,pass_long,0,,,,,
player,201409070atl,nor,WatsBe00,pass_rating,,,,,,
player,201409070atl,nor,WatsBe00,rush_att,0,,,,,
player,201409070atl,nor,WatsBe00,rush_yds,0,,,,,
player,201409070atl,nor,WatsBe00,rush_td,0,,,,,
player,201409070atl,nor,WatsBe00,rush_long,0,,,,,
player,201409070atl,nor,WatsBe00,targets,1,,,,,
player,201409070atl,nor,WatsBe00,rec,1,,,,,
player,201409070atl,nor,WatsBe00,rec_yds,0,,,,,
player,201409070atl,nor,WatsBe00,rec_td,0,,,,,
player,201409070atl,nor,WatsBe00,rec_long,0,,,,,
player,201409070atl,nor,WatsBe00,fumbles,0,,,,,
player,201409070atl,nor,WatsBe00,fumbles_lost,0,,,,,
player,201409070atl,nor,MorgJo01,pass_cmp,0,,,,,
player,201409070atl,nor,MorgJo01,pass_att,0,,,,,
player,201409070atl,nor,MorgJo01,pass_yds,0,,,,,
player,201409070atl,nor,MorgJo01,pass_td,0,,,,,
player,201409070atl,nor,MorgJo01,pass_int,0,,,,,
player,201409070atl,nor,MorgJo01,pass_sacked,0,,,,,
player,201409070atl,nor,MorgJo01,pass_sacked_yds,0,,,,,
player,201409070atl,nor,MorgJo01,pass_long,0,,,,,
player,201409070atl,nor,MorgJo01,pass_rating,,,,,,
player,201409070atl,nor,MorgJo01,rush_att,0,,,,,
player,201409070atl,nor,MorgJo01,rush_yds,0,,,,,
player,201409070atl,nor,MorgJo01,rush_td,0,,,,,
player,201409070atl,nor,MorgJo01,rush_long,0,,,,,
player,201409070atl,nor,MorgJo01,targets,3,,,,,
player,201409070atl,nor,MorgJo01,rec,0,,,,,
player,201409070atl,nor,MorgJo01,rec_yds,0,,,,,
player,201409070atl,nor,MorgJo01,rec_td,0,,,,,
player,201409070atl,nor,MorgJo01,rec_long,0,,,,,
player,201409070atl,nor,MorgJo01,fumbles,0,,,,,
player,201409070atl,nor,MorgJo01,fumbles_lost,0,,,,,
player,201409070atl,nor,MeacRo00,pass_cmp,0,,,,,
player,201409070atl,nor,MeacRo00,pass_att,0,,,,,
player,201409070atl,nor,MeacRo00,pass_yds,0,,,,,
player,201409070atl,nor,MeacRo00,pass_td,0,,,,,
player,201409070atl,nor,MeacRo00,pass_int,0,,,,,
player,201409070atl,nor,MeacRo00,pass_sacked,0,,,,,
player,201409070atl,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201409070atl,nor,MeacRo00,pass_long,0,,,,,
player,201409070atl,nor,MeacRo00,pass_rating,,,,,,
player,201409070atl,nor,MeacRo00,rush_att,0,,,,,
player,201409070atl,nor,MeacRo00,rush_yds,0,,,,,
player,201409070atl,nor,MeacRo00,rush_td,0,,,,,
player,201409070atl,nor,MeacRo00,rush_long,0,,,,,
player,201409070atl,nor,MeacRo00,targets,2,,,,,
player,201409070atl,nor,MeacRo00,rec,0,,,,,
player,201409070atl,nor,MeacRo00,rec_yds,0,,,,,
player,201409070atl,nor,MeacRo00,rec_td,0,,,,,
player,201409070atl,nor,MeacRo00,rec_long,0,,,,,
player,201409070atl,nor,MeacRo00,fumbles,0,,,,,
player,201409070atl,nor,MeacRo00,fumbles_lost,0,,,,,
player,201409070atl,atl,RyanMa00,pass_cmp,31,,,,,
player,201409070atl,atl,RyanMa00,pass_att,43,,,,,
player,201409070atl,atl,RyanMa00,pass_yds,448,,,,,
player,201409070atl,atl,RyanMa00,pass_td,3,,,,,
player,201409070atl,atl,RyanMa00,pass_int,0,,,,,
player,201409070atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201409070atl,atl,RyanMa00,pass_sacked_yds,3,,,,,
player,201409070atl,atl,RyanMa00,pass_long,54,,,,,
player,201409070atl,atl,RyanMa00,pass_rating,128.8,,,,,
player,201409070atl,atl,RyanMa00,rush_att,3,,,,,
player,201409070atl,atl,RyanMa00,rush_yds,15,,,,,
player,201409070atl,atl,RyanMa00,rush_td,0,,,,,
player,201409070atl,atl,RyanMa00,rush_long,9,,,,,
player,201409070atl,atl,RyanMa00,targets,0,,,,,
player,201409070atl,atl,RyanMa00,rec,0,,,,,
player,201409070atl,atl,RyanMa00,rec_yds,0,,,,,
player,201409070atl,atl,RyanMa00,rec_td,0,,,,,
player,201409070atl,atl,RyanMa00,rec_long,0,,,,,
player,201409070atl,atl,RyanMa00,fumbles,0,,,,,
player,201409070atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201409070atl,atl,JackSt00,pass_cmp,0,,,,,
player,201409070atl,atl,JackSt00,pass_att,0,,,,,
player,201409070atl,atl,JackSt00,pass_yds,0,,,,,
player,201409070atl,atl,JackSt00,pass_td,0,,,,,
player,201409070atl,atl,JackSt00,pass_int,0,,,,,
player,201409070atl,atl,JackSt00,pass_sacked,0,,,,,
player,201409070atl,atl,JackSt00,pass_sacked_yds,0,,,,,
player,201409070atl,atl,JackSt00,pass_long,0,,,,,
player,201409070atl,atl,JackSt00,pass_rating,,,,,,
player,201409070atl,atl,JackSt00,rush_att,12,,,,,
player,201409070atl,atl,JackSt00,rush_yds,52,,,,,
player,201409070atl,atl,JackSt00,rush_td,0,,,,,
player,201409070atl,atl,JackSt00,rush_long,17,,,,,
player,201409070atl,atl,JackSt00,targets,3,,,,,
player,201409070atl,atl,JackSt00,rec,1,,,,,
player,201409070atl,atl,JackSt00,rec_yds,0,,,,,
player,201409070atl,atl,JackSt00,rec_td,0,,,,,
player,201409070atl,atl,JackSt00,rec_long,0,,,,,
player,201409070atl,atl,JackSt00,fumbles,0,,,,,
player,201409070atl,atl,JackSt00,fumbles_lost,0,,,,,
player,201409070atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201409070atl,atl,RodgJa00,pass_att,0,,,,,
player,201409070atl,atl,RodgJa00,pass_yds,0,,,,,
player,201409070atl,atl,RodgJa00,pass_td,0,,,,,
player,201409070atl,atl,RodgJa00,pass_int,0,,,,,
player,201409070atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201409070atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201409070atl,atl,RodgJa00,pass_long,0,,,,,
player,201409070atl,atl,RodgJa00,pass_rating,,,,,,
player,201409070atl,atl,RodgJa00,rush_att,6,,,,,
player,201409070atl,atl,RodgJa00,rush_yds,34,,,,,
player,201409070atl,atl,RodgJa00,rush_td,1,,,,,
player,201409070atl,atl,RodgJa00,rush_long,17,,,,,
player,201409070atl,atl,RodgJa00,targets,1,,,,,
player,201409070atl,atl,RodgJa00,rec,1,,,,,
player,201409070atl,atl,RodgJa00,rec_yds,1,,,,,
player,201409070atl,atl,RodgJa00,rec_td,0,,,,,
player,201409070atl,atl,RodgJa00,rec_long,1,,,,,
player,201409070atl,atl,RodgJa00,fumbles,0,,,,,
player,201409070atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201409070atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201409070atl,atl,FreeDe00,pass_att,0,,,,,
player,201409070atl,atl,FreeDe00,pass_yds,0,,,,,
player,201409070atl,atl,FreeDe00,pass_td,0,,,,,
player,201409070atl,atl,FreeDe00,pass_int,0,,,,,
player,201409070atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201409070atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201409070atl,atl,FreeDe00,pass_long,0,,,,,
player,201409070atl,atl,FreeDe00,pass_rating,,,,,,
player,201409070atl,atl,FreeDe00,rush_att,2,,,,,
player,201409070atl,atl,FreeDe00,rush_yds,15,,,,,
player,201409070atl,atl,FreeDe00,rush_td,0,,,,,
player,201409070atl,atl,FreeDe00,rush_long,10,,,,,
player,201409070atl,atl,FreeDe00,targets,2,,,,,
player,201409070atl,atl,FreeDe00,rec,2,,,,,
player,201409070atl,atl,FreeDe00,rec_yds,18,,,,,
player,201409070atl,atl,FreeDe00,rec_td,0,,,,,
player,201409070atl,atl,FreeDe00,rec_long,13,,,,,
player,201409070atl,atl,FreeDe00,fumbles,0,,,,,
player,201409070atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201409070atl,atl,SmitAn01,pass_cmp,0,,,,,
player,201409070atl,atl,SmitAn01,pass_att,0,,,,,
player,201409070atl,atl,SmitAn01,pass_yds,0,,,,,
player,201409070atl,atl,SmitAn01,pass_td,0,,,,,
player,201409070atl,atl,SmitAn01,pass_int,0,,,,,
player,201409070atl,atl,SmitAn01,pass_sacked,0,,,,,
player,201409070atl,atl,SmitAn01,pass_sacked_yds,0,,,,,
player,201409070atl,atl,SmitAn01,pass_long,0,,,,,
player,201409070atl,atl,SmitAn01,pass_rating,,,,,,
player,201409070atl,atl,SmitAn01,rush_att,2,,,,,
player,201409070atl,atl,SmitAn01,rush_yds,7,,,,,
player,201409070atl,atl,SmitAn01,rush_td,0,,,,,
player,201409070atl,atl,SmitAn01,rush_long,5,,,,,
player,201409070atl,atl,SmitAn01,targets,1,,,,,
player,201409070atl,atl,SmitAn01,rec,1,,,,,
player,201409070atl,atl,SmitAn01,rec_yds,54,,,,,
player,201409070atl,atl,SmitAn01,rec_td,1,,,,,
player,201409070atl,atl,SmitAn01,rec_long,54,,,,,
player,201409070atl,atl,SmitAn01,fumbles,0,,,,,
player,201409070atl,atl,SmitAn01,fumbles_lost,0,,,,,
player,201409070atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201409070atl,atl,JoneJu02,pass_att,0,,,,,
player,201409070atl,atl,JoneJu02,pass_yds,0,,,,,
player,201409070atl,atl,JoneJu02,pass_td,0,,,,,
player,201409070atl,atl,JoneJu02,pass_int,0,,,,,
player,201409070atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201409070atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201409070atl,atl,JoneJu02,pass_long,0,,,,,
player,201409070atl,atl,JoneJu02,pass_rating,,,,,,
player,201409070atl,atl,JoneJu02,rush_att,0,,,,,
player,201409070atl,atl,JoneJu02,rush_yds,0,,,,,
player,201409070atl,atl,JoneJu02,rush_td,0,,,,,
player,201409070atl,atl,JoneJu02,rush_long,0,,,,,
player,201409070atl,atl,JoneJu02,targets,9,,,,,
player,201409070atl,atl,JoneJu02,rec,7,,,,,
player,201409070atl,atl,JoneJu02,rec_yds,116,,,,,
player,201409070atl,atl,JoneJu02,rec_td,0,,,,,
player,201409070atl,atl,JoneJu02,rec_long,27,,,,,
player,201409070atl,atl,JoneJu02,fumbles,1,,,,,
player,201409070atl,atl,JoneJu02,fumbles_lost,1,,,,,
player,201409070atl,atl,HestDe99,pass_cmp,0,,,,,
player,201409070atl,atl,HestDe99,pass_att,0,,,,,
player,201409070atl,atl,HestDe99,pass_yds,0,,,,,
player,201409070atl,atl,HestDe99,pass_td,0,,,,,
player,201409070atl,atl,HestDe99,pass_int,0,,,,,
player,201409070atl,atl,HestDe99,pass_sacked,0,,,,,
player,201409070atl,atl,HestDe99,pass_sacked_yds,0,,,,,
player,201409070atl,atl,HestDe99,pass_long,0,,,,,
player,201409070atl,atl,HestDe99,pass_rating,,,,,,
player,201409070atl,atl,HestDe99,rush_att,0,,,,,
player,201409070atl,atl,HestDe99,rush_yds,0,,,,,
player,201409070atl,atl,HestDe99,rush_td,0,,,,,
player,201409070atl,atl,HestDe99,rush_long,0,,,,,
player,201409070atl,atl,HestDe99,targets,6,,,,,
player,201409070atl,atl,HestDe99,rec,5,,,,,
player,201409070atl,atl,HestDe99,rec_yds,99,,,,,
player,201409070atl,atl,HestDe99,rec_td,0,,,,,
player,201409070atl,atl,HestDe99,rec_long,35,,,,,
player,201409070atl,atl,HestDe99,fumbles,0,,,,,
player,201409070atl,atl,HestDe99,fumbles_lost,0,,,,,
player,201409070atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201409070atl,atl,WhitRo00,pass_att,0,,,,,
player,201409070atl,atl,WhitRo00,pass_yds,0,,,,,
player,201409070atl,atl,WhitRo00,pass_td,0,,,,,
player,201409070atl,atl,WhitRo00,pass_int,0,,,,,
player,201409070atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201409070atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201409070atl,atl,WhitRo00,pass_long,0,,,,,
player,201409070atl,atl,WhitRo00,pass_rating,,,,,,
player,201409070atl,atl,WhitRo00,rush_att,0,,,,,
player,201409070atl,atl,WhitRo00,rush_yds,0,,,,,
player,201409070atl,atl,WhitRo00,rush_td,0,,,,,
player,201409070atl,atl,WhitRo00,rush_long,0,,,,,
player,201409070atl,atl,WhitRo00,targets,7,,,,,
player,201409070atl,atl,WhitRo00,rec,5,,,,,
player,201409070atl,atl,WhitRo00,rec_yds,72,,,,,
player,201409070atl,atl,WhitRo00,rec_td,1,,,,,
player,201409070atl,atl,WhitRo00,rec_long,39,,,,,
player,201409070atl,atl,WhitRo00,fumbles,0,,,,,
player,201409070atl,atl,WhitRo00,fumbles_lost,0,,,,,
player,201409070atl,atl,DougHa00,pass_cmp,0,,,,,
player,201409070atl,atl,DougHa00,pass_att,0,,,,,
player,201409070atl,atl,DougHa00,pass_yds,0,,,,,
player,201409070atl,atl,DougHa00,pass_td,0,,,,,
player,201409070atl,atl,DougHa00,pass_int,0,,,,,
player,201409070atl,atl,DougHa00,pass_sacked,0,,,,,
player,201409070atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201409070atl,atl,DougHa00,pass_long,0,,,,,
player,201409070atl,atl,DougHa00,pass_rating,,,,,,
player,201409070atl,atl,DougHa00,rush_att,0,,,,,
player,201409070atl,atl,DougHa00,rush_yds,0,,,,,
player,201409070atl,atl,DougHa00,rush_td,0,,,,,
player,201409070atl,atl,DougHa00,rush_long,0,,,,,
player,201409070atl,atl,DougHa00,targets,7,,,,,
player,201409070atl,atl,DougHa00,rec,6,,,,,
player,201409070atl,atl,DougHa00,rec_yds,69,,,,,
player,201409070atl,atl,DougHa00,rec_td,0,,,,,
player,201409070atl,atl,DougHa00,rec_long,23,,,,,
player,201409070atl,atl,DougHa00,fumbles,0,,,,,
player,201409070atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201409070atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201409070atl,atl,ToilLe00,pass_att,0,,,,,
player,201409070atl,atl,ToilLe00,pass_yds,0,,,,,
player,201409070atl,atl,ToilLe00,pass_td,0,,,,,
player,201409070atl,atl,ToilLe00,pass_int,0,,,,,
player,201409070atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201409070atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201409070atl,atl,ToilLe00,pass_long,0,,,,,
player,201409070atl,atl,ToilLe00,pass_rating,,,,,,
player,201409070atl,atl,ToilLe00,rush_att,0,,,,,
player,201409070atl,atl,ToilLe00,rush_yds,0,,,,,
player,201409070atl,atl,ToilLe00,rush_td,0,,,,,
player,201409070atl,atl,ToilLe00,rush_long,0,,,,,
player,201409070atl,atl,ToilLe00,targets,6,,,,,
player,201409070atl,atl,ToilLe00,rec,3,,,,,
player,201409070atl,atl,ToilLe00,rec_yds,19,,,,,
player,201409070atl,atl,ToilLe00,rec_td,1,,,,,
player,201409070atl,atl,ToilLe00,rec_long,12,,,,,
player,201409070atl,atl,ToilLe00,fumbles,0,,,,,
player,201409070atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201409070atl,nor,WalkTy00,def_int,0,,,,,
player,201409070atl,nor,WalkTy00,def_int_yds,0,,,,,
player,201409070atl,nor,WalkTy00,def_int_td,0,,,,,
player,201409070atl,nor,WalkTy00,def_int_long,0,,,,,
player,201409070atl,nor,WalkTy00,pass_defended,0,,,,,
player,201409070atl,nor,WalkTy00,sacks,1.0,,,,,
player,201409070atl,nor,WalkTy00,tackles_combined,1,,,,,
player,201409070atl,nor,WalkTy00,tackles_solo,1,,,,,
player,201409070atl,nor,WalkTy00,tackles_assists,0,,,,,
player,201409070atl,nor,WalkTy00,tackles_loss,1,,,,,
player,201409070atl,nor,WalkTy00,qb_hits,1,,,,,
player,201409070atl,nor,WalkTy00,fumbles_rec,0,,,,,
player,201409070atl,nor,WalkTy00,fumbles_rec_yds,0,,,,,
