game,2014,3,20140921,201409210cle,rav,"Baltimore Ravens",23,cle,"Cleveland Browns",21
player,201409210cle,rav,ForsJu00,pass_long,0,,,,,
player,201409210cle,rav,ForsJu00,pass_rating,,,,,,
player,201409210cle,rav,ForsJu00,rush_att,11,,,,,
player,201409210cle,rav,ForsJu00,rush_yds,63,,,,,
player,201409210cle,rav,ForsJu00,rush_td,0,,,,,
player,201409210cle,rav,ForsJu00,rush_long,22,,,,,
player,201409210cle,rav,ForsJu00,targets,5,,,,,
player,201409210cle,rav,ForsJu00,rec,4,,,,,
player,201409210cle,rav,ForsJu00,rec_yds,2,,,,,
player,201409210cle,rav,ForsJu00,rec_td,0,,,,,
player,201409210cle,rav,ForsJu00,rec_long,6,,,,,
player,201409210cle,rav,ForsJu00,fumbles,0,,,,,
player,201409210cle,rav,ForsJu00,fumbles_lost,0,,,,,
player,201409210cle,rav,SmitSt01,pass_cmp,0,,,,,
player,201409210cle,rav,SmitSt01,pass_att,0,,,,,
player,201409210cle,rav,SmitSt01,pass_yds,0,,,,,
player,201409210cle,rav,SmitSt01,pass_td,0,,,,,
player,201409210cle,rav,SmitSt01,pass_int,0,,,,,
player,201409210cle,rav,SmitSt01,pass_sacked,0,,,,,
player,201409210cle,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201409210cle,rav,SmitSt01,pass_long,0,,,,,
player,201409210cle,rav,SmitSt01,pass_rating,,,,,,
player,201409210cle,rav,SmitSt01,rush_att,0,,,,,
player,201409210cle,rav,SmitSt01,rush_yds,0,,,,,
player,201409210cle,rav,SmitSt01,rush_td,0,,,,,
player,201409210cle,rav,SmitSt01,rush_long,0,,,,,
player,201409210cle,rav,SmitSt01,targets,7,,,,,
player,201409210cle,rav,SmitSt01,rec,5,,,,,
player,201409210cle,rav,SmitSt01,rec_yds,101,,,,,
player,201409210cle,rav,SmitSt01,rec_td,0,,,,,
player,201409210cle,rav,SmitSt01,rec_long,32,,,,,
player,201409210cle,rav,SmitSt01,fumbles,0,,,,,
player,201409210cle,rav,SmitSt01,fumbles_lost,0,,,,,
player,201409210cle,rav,JuszKy00,pass_cmp,0,,,,,
player,201409210cle,rav,JuszKy00,pass_att,0,,,,,
player,201409210cle,rav,JuszKy00,pass_yds,0,,,,,
player,201409210cle,rav,JuszKy00,pass_td,0,,,,,
player,201409210cle,rav,JuszKy00,pass_int,0,,,,,
player,201409210cle,rav,JuszKy00,pass_sacked,0,,,,,
player,201409210cle,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201409210cle,rav,JuszKy00,pass_long,0,,,,,
player,201409210cle,rav,JuszKy00,pass_rating,,,,,,
player,201409210cle,rav,JuszKy00,rush_att,0,,,,,
player,201409210cle,rav,JuszKy00,rush_yds,0,,,,,
player,201409210cle,rav,JuszKy00,rush_td,0,,,,,
player,201409210cle,rav,JuszKy00,rush_long,0,,,,,
player,201409210cle,rav,JuszKy00,targets,4,,,,,
player,201409210cle,rav,JuszKy00,rec,3,,,,,
player,201409210cle,rav,JuszKy00,rec_yds,54,,,,,
player,201409210cle,rav,JuszKy00,rec_td,1,,,,,
player,201409210cle,rav,JuszKy00,rec_long,33,,,,,
player,201409210cle,rav,JuszKy00,fumbles,0,,,,,
player,201409210cle,rav,JuszKy00,fumbles_lost,0,,,,,
player,201409210cle,rav,SmitTo02,pass_cmp,0,,,,,
player,201409210cle,rav,SmitTo02,pass_att,0,,,,,
player,201409210cle,rav,SmitTo02,pass_yds,0,,,,,
player,201409210cle,rav,SmitTo02,pass_td,0,,,,,
player,201409210cle,rav,SmitTo02,pass_int,0,,,,,
player,201409210cle,rav,SmitTo02,pass_sacked,0,,,,,
player,201409210cle,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201409210cle,rav,SmitTo02,pass_long,0,,,,,
player,201409210cle,rav,SmitTo02,pass_rating,,,,,,
player,201409210cle,rav,SmitTo02,rush_att,0,,,,,
player,201409210cle,rav,SmitTo02,rush_yds,0,,,,,
player,201409210cle,rav,SmitTo02,rush_td,0,,,,,
player,201409210cle,rav,SmitTo02,rush_long,0,,,,,
player,201409210cle,rav,SmitTo02,targets,8,,,,,
player,201409210cle,rav,SmitTo02,rec,2,,,,,
player,201409210cle,rav,SmitTo02,rec_yds,25,,,,,
player,201409210cle,rav,SmitTo02,rec_td,0,,,,,
player,201409210cle,rav,SmitTo02,rec_long,18,,,,,
player,201409210cle,rav,SmitTo02,fumbles,0,,,,,
player,201409210cle,rav,SmitTo02,fumbles_lost,0,,,,,
player,201409210cle,rav,BrowMa00,pass_cmp,0,,,,,
player,201409210cle,rav,BrowMa00,pass_att,0,,,,,
player,201409210cle,rav,BrowMa00,pass_yds,0,,,,,
player,201409210cle,rav,BrowMa00,pass_td,0,,,,,
player,201409210cle,rav,BrowMa00,pass_int,0,,,,,
player,201409210cle,rav,BrowMa00,pass_sacked,0,,,,,
player,201409210cle,rav,BrowMa00,pass_sacked_yds,0,,,,,
player,201409210cle,rav,BrowMa00,pass_long,0,,,,,
player,201409210cle,rav,BrowMa00,pass_rating,,,,,,
player,201409210cle,rav,BrowMa00,rush_att,0,,,,,
player,201409210cle,rav,BrowMa00,rush_yds,0,,,,,
player,201409210cle,rav,BrowMa00,rush_td,0,,,,,
player,201409210cle,rav,BrowMa00,rush_long,0,,,,,
player,201409210cle,rav,BrowMa00,targets,1,,,,,
player,201409210cle,rav,BrowMa00,rec,1,,,,,
player,201409210cle,rav,BrowMa00,rec_yds,15,,,,,
player,201409210cle,rav,BrowMa00,rec_td,0,,,,,
player,201409210cle,rav,BrowMa00,rec_long,15,,,,,
player,201409210cle,rav,BrowMa00,fumbles,0,,,,,
player,201409210cle,rav,BrowMa00,fumbles_lost,0,,,,,
player,201409210cle,rav,PittDe00,pass_cmp,0,,,,,
player,201409210cle,rav,PittDe00,pass_att,0,,,,,
player,201409210cle,rav,PittDe00,pass_yds,0,,,,,
player,201409210cle,rav,PittDe00,pass_td,0,,,,,
player,201409210cle,rav,PittDe00,pass_int,0,,,,,
player,201409210cle,rav,PittDe00,pass_sacked,0,,,,,
player,201409210cle,rav,PittDe00,pass_sacked_yds,0,,,,,
player,201409210cle,rav,PittDe00,pass_long,0,,,,,
player,201409210cle,rav,PittDe00,pass_rating,,,,,,
player,201409210cle,rav,PittDe00,rush_att,0,,,,,
player,201409210cle,rav,PittDe00,rush_yds,0,,,,,
player,201409210cle,rav,PittDe00,rush_td,0,,,,,
player,201409210cle,rav,PittDe00,rush_long,0,,,,,
player,201409210cle,rav,PittDe00,targets,3,,,,,
player,201409210cle,rav,PittDe00,rec,3,,,,,
player,201409210cle,rav,PittDe00,rec_yds,12,,,,,
player,201409210cle,rav,PittDe00,rec_td,0,,,,,
player,201409210cle,rav,PittDe00,rec_long,9,,,,,
player,201409210cle,rav,PittDe00,fumbles,0,,,,,
player,201409210cle,rav,PittDe00,fumbles_lost,0,,,,,
player,201409210cle,rav,DaniOw00,pass_cmp,0,,,,,
player,201409210cle,rav,DaniOw00,pass_att,0,,,,,
player,201409210cle,rav,DaniOw00,pass_yds,0,,,,,
player,201409210cle,rav,DaniOw00,pass_td,0,,,,,
player,201409210cle,rav,DaniOw00,pass_int,0,,,,,
player,201409210cle,rav,DaniOw00,pass_sacked,0,,,,,
player,201409210cle,rav,DaniOw00,pass_sacked_yds,0,,,,,
player,201409210cle,rav,DaniOw00,pass_long,0,,,,,
player,201409210cle,rav,DaniOw00,pass_rating,,,,,,
player,201409210cle,rav,DaniOw00,rush_att,0,,,,,
player,201409210cle,rav,DaniOw00,rush_yds,0,,,,,
player,201409210cle,rav,DaniOw00,rush_td,0,,,,,
player,201409210cle,rav,DaniOw00,rush_long,0,,,,,
player,201409210cle,rav,DaniOw00,targets,1,,,,,
player,201409210cle,rav,DaniOw00,rec,1,,,,,
player,201409210cle,rav,DaniOw00,rec_yds,8,,,,,
player,201409210cle,rav,DaniOw00,rec_td,0,,,,,
player,201409210cle,rav,DaniOw00,rec_long,8,,,,,
player,201409210cle,rav,DaniOw00,fumbles,0,,,,,
player,201409210cle,rav,DaniOw00,fumbles_lost,0,,,,,
player,201409210cle,rav,JoneJa03,pass_cmp,0,,,,,
player,201409210cle,rav,JoneJa03,pass_att,0,,,,,
player,201409210cle,rav,JoneJa03,pass_yds,0,,,,,
player,201409210cle,rav,JoneJa03,pass_td,0,,,,,
player,201409210cle,rav,JoneJa03,pass_int,0,,,,,
player,201409210cle,rav,JoneJa03,pass_sacked,0,,,,,
player,201409210cle,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201409210cle,rav,JoneJa03,pass_long,0,,,,,
player,201409210cle,rav,JoneJa03,pass_rating,,,,,,
player,201409210cle,rav,JoneJa03,rush_att,0,,,,,
player,201409210cle,rav,JoneJa03,rush_yds,0,,,,,
player,201409210cle,rav,JoneJa03,rush_td,0,,,,,
player,201409210cle,rav,JoneJa03,rush_long,0,,,,,
player,201409210cle,rav,JoneJa03,targets,1,,,,,
player,201409210cle,rav,JoneJa03,rec,0,,,,,
player,201409210cle,rav,JoneJa03,rec_yds,0,,,,,
player,201409210cle,rav,JoneJa03,rec_td,0,,,,,
player,201409210cle,rav,JoneJa03,rec_long,0,,,,,
player,201409210cle,rav,JoneJa03,fumbles,0,,,,,
player,201409210cle,rav,JoneJa03,fumbles_lost,0,,,,,
player,201409210cle,cle,HoyeBr00,pass_cmp,19,,,,,
player,201409210cle,cle,HoyeBr00,pass_att,25,,,,,
player,201409210cle,cle,HoyeBr00,pass_yds,290,,,,,
player,201409210cle,cle,HoyeBr00,pass_td,1,,,,,
player,201409210cle,cle,HoyeBr00,pass_int,0,,,,,
player,201409210cle,cle,HoyeBr00,pass_sacked,0,,,,,
player,201409210cle,cle,HoyeBr00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,HoyeBr00,pass_long,70,,,,,
player,201409210cle,cle,HoyeBr00,pass_rating,127.1,,,,,
player,201409210cle,cle,HoyeBr00,rush_att,3,,,,,
player,201409210cle,cle,HoyeBr00,rush_yds,-2,,,,,
player,201409210cle,cle,HoyeBr00,rush_td,0,,,,,
player,201409210cle,cle,HoyeBr00,rush_long,3,,,,,
player,201409210cle,cle,HoyeBr00,targets,0,,,,,
player,201409210cle,cle,HoyeBr00,rec,0,,,,,
player,201409210cle,cle,HoyeBr00,rec_yds,0,,,,,
player,201409210cle,cle,HoyeBr00,rec_td,0,,,,,
player,201409210cle,cle,HoyeBr00,rec_long,0,,,,,
player,201409210cle,cle,HoyeBr00,fumbles,0,,,,,
player,201409210cle,cle,HoyeBr00,fumbles_lost,0,,,,,
player,201409210cle,cle,CrowIs00,pass_cmp,0,,,,,
player,201409210cle,cle,CrowIs00,pass_att,0,,,,,
player,201409210cle,cle,CrowIs00,pass_yds,0,,,,,
player,201409210cle,cle,CrowIs00,pass_td,0,,,,,
player,201409210cle,cle,CrowIs00,pass_int,0,,,,,
player,201409210cle,cle,CrowIs00,pass_sacked,0,,,,,
player,201409210cle,cle,CrowIs00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,CrowIs00,pass_long,0,,,,,
player,201409210cle,cle,CrowIs00,pass_rating,,,,,,
player,201409210cle,cle,CrowIs00,rush_att,11,,,,,
player,201409210cle,cle,CrowIs00,rush_yds,55,,,,,
player,201409210cle,cle,CrowIs00,rush_td,1,,,,,
player,201409210cle,cle,CrowIs00,rush_long,22,,,,,
player,201409210cle,cle,CrowIs00,targets,0,,,,,
player,201409210cle,cle,CrowIs00,rec,0,,,,,
player,201409210cle,cle,CrowIs00,rec_yds,0,,,,,
player,201409210cle,cle,CrowIs00,rec_td,0,,,,,
player,201409210cle,cle,CrowIs00,rec_long,0,,,,,
player,201409210cle,cle,CrowIs00,fumbles,0,,,,,
player,201409210cle,cle,CrowIs00,fumbles_lost,0,,,,,
player,201409210cle,cle,WestTe00,pass_cmp,0,,,,,
player,201409210cle,cle,WestTe00,pass_att,0,,,,,
player,201409210cle,cle,WestTe00,pass_yds,0,,,,,
player,201409210cle,cle,WestTe00,pass_td,0,,,,,
player,201409210cle,cle,WestTe00,pass_int,0,,,,,
player,201409210cle,cle,WestTe00,pass_sacked,0,,,,,
player,201409210cle,cle,WestTe00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,WestTe00,pass_long,0,,,,,
player,201409210cle,cle,WestTe00,pass_rating,,,,,,
player,201409210cle,cle,WestTe00,rush_att,12,,,,,
player,201409210cle,cle,WestTe00,rush_yds,36,,,,,
player,201409210cle,cle,WestTe00,rush_td,1,,,,,
player,201409210cle,cle,WestTe00,rush_long,8,,,,,
player,201409210cle,cle,WestTe00,targets,2,,,,,
player,201409210cle,cle,WestTe00,rec,2,,,,,
player,201409210cle,cle,WestTe00,rec_yds,5,,,,,
player,201409210cle,cle,WestTe00,rec_td,0,,,,,
player,201409210cle,cle,WestTe00,rec_long,6,,,,,
player,201409210cle,cle,WestTe00,fumbles,0,,,,,
player,201409210cle,cle,WestTe00,fumbles_lost,0,,,,,
player,201409210cle,cle,HawkAn00,pass_cmp,0,,,,,
player,201409210cle,cle,HawkAn00,pass_att,0,,,,,
player,201409210cle,cle,HawkAn00,pass_yds,0,,,,,
player,201409210cle,cle,HawkAn00,pass_td,0,,,,,
player,201409210cle,cle,HawkAn00,pass_int,0,,,,,
player,201409210cle,cle,HawkAn00,pass_sacked,0,,,,,
player,201409210cle,cle,HawkAn00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,HawkAn00,pass_long,0,,,,,
player,201409210cle,cle,HawkAn00,pass_rating,,,,,,
player,201409210cle,cle,HawkAn00,rush_att,0,,,,,
player,201409210cle,cle,HawkAn00,rush_yds,0,,,,,
player,201409210cle,cle,HawkAn00,rush_td,0,,,,,
player,201409210cle,cle,HawkAn00,rush_long,0,,,,,
player,201409210cle,cle,HawkAn00,targets,10,,,,,
player,201409210cle,cle,HawkAn00,rec,7,,,,,
player,201409210cle,cle,HawkAn00,rec_yds,87,,,,,
player,201409210cle,cle,HawkAn00,rec_td,0,,,,,
player,201409210cle,cle,HawkAn00,rec_long,29,,,,,
player,201409210cle,cle,HawkAn00,fumbles,0,,,,,
player,201409210cle,cle,HawkAn00,fumbles_lost,0,,,,,
player,201409210cle,cle,AustMi00,pass_cmp,0,,,,,
player,201409210cle,cle,AustMi00,pass_att,0,,,,,
player,201409210cle,cle,AustMi00,pass_yds,0,,,,,
player,201409210cle,cle,AustMi00,pass_td,0,,,,,
player,201409210cle,cle,AustMi00,pass_int,0,,,,,
player,201409210cle,cle,AustMi00,pass_sacked,0,,,,,
player,201409210cle,cle,AustMi00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,AustMi00,pass_long,0,,,,,
player,201409210cle,cle,AustMi00,pass_rating,,,,,,
player,201409210cle,cle,AustMi00,rush_att,0,,,,,
player,201409210cle,cle,AustMi00,rush_yds,0,,,,,
player,201409210cle,cle,AustMi00,rush_td,0,,,,,
player,201409210cle,cle,AustMi00,rush_long,0,,,,,
player,201409210cle,cle,AustMi00,targets,8,,,,,
player,201409210cle,cle,AustMi00,rec,6,,,,,
player,201409210cle,cle,AustMi00,rec_yds,51,,,,,
player,201409210cle,cle,AustMi00,rec_td,1,,,,,
player,201409210cle,cle,AustMi00,rec_long,21,,,,,
player,201409210cle,cle,AustMi00,fumbles,0,,,,,
player,201409210cle,cle,AustMi00,fumbles_lost,0,,,,,
player,201409210cle,cle,CameJo00,pass_cmp,0,,,,,
player,201409210cle,cle,CameJo00,pass_att,0,,,,,
player,201409210cle,cle,CameJo00,pass_yds,0,,,,,
player,201409210cle,cle,CameJo00,pass_td,0,,,,,
player,201409210cle,cle,CameJo00,pass_int,0,,,,,
player,201409210cle,cle,CameJo00,pass_sacked,0,,,,,
player,201409210cle,cle,CameJo00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,CameJo00,pass_long,0,,,,,
player,201409210cle,cle,CameJo00,pass_rating,,,,,,
player,201409210cle,cle,CameJo00,rush_att,0,,,,,
player,201409210cle,cle,CameJo00,rush_yds,0,,,,,
player,201409210cle,cle,CameJo00,rush_td,0,,,,,
player,201409210cle,cle,CameJo00,rush_long,0,,,,,
player,201409210cle,cle,CameJo00,targets,3,,,,,
player,201409210cle,cle,CameJo00,rec,1,,,,,
player,201409210cle,cle,CameJo00,rec_yds,23,,,,,
player,201409210cle,cle,CameJo00,rec_td,0,,,,,
player,201409210cle,cle,CameJo00,rec_long,23,,,,,
player,201409210cle,cle,CameJo00,fumbles,0,,,,,
player,201409210cle,cle,CameJo00,fumbles_lost,0,,,,,
player,201409210cle,cle,AgneRa00,pass_cmp,0,,,,,
player,201409210cle,cle,AgneRa00,pass_att,0,,,,,
player,201409210cle,cle,AgneRa00,pass_yds,0,,,,,
player,201409210cle,cle,AgneRa00,pass_td,0,,,,,
player,201409210cle,cle,AgneRa00,pass_int,0,,,,,
player,201409210cle,cle,AgneRa00,pass_sacked,0,,,,,
player,201409210cle,cle,AgneRa00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,AgneRa00,pass_long,0,,,,,
player,201409210cle,cle,AgneRa00,pass_rating,,,,,,
player,201409210cle,cle,AgneRa00,rush_att,1,,,,,
player,201409210cle,cle,AgneRa00,rush_yds,0,,,,,
player,201409210cle,cle,AgneRa00,rush_td,0,,,,,
player,201409210cle,cle,AgneRa00,rush_long,0,,,,,
player,201409210cle,cle,AgneRa00,targets,0,,,,,
player,201409210cle,cle,AgneRa00,rec,0,,,,,
player,201409210cle,cle,AgneRa00,rec_yds,0,,,,,
player,201409210cle,cle,AgneRa00,rec_td,0,,,,,
player,201409210cle,cle,AgneRa00,rec_long,0,,,,,
player,201409210cle,cle,AgneRa00,fumbles,0,,,,,
player,201409210cle,cle,AgneRa00,fumbles_lost,0,,,,,
player,201409210cle,cle,GabrTa00,pass_cmp,0,,,,,
player,201409210cle,cle,GabrTa00,pass_att,0,,,,,
player,201409210cle,cle,GabrTa00,pass_yds,0,,,,,
player,201409210cle,cle,GabrTa00,pass_td,0,,,,,
player,201409210cle,cle,GabrTa00,pass_int,0,,,,,
player,201409210cle,cle,GabrTa00,pass_sacked,0,,,,,
player,201409210cle,cle,GabrTa00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,GabrTa00,pass_long,0,,,,,
player,201409210cle,cle,GabrTa00,pass_rating,,,,,,
player,201409210cle,cle,GabrTa00,rush_att,2,,,,,
player,201409210cle,cle,GabrTa00,rush_yds,-2,,,,,
player,201409210cle,cle,GabrTa00,rush_td,0,,,,,
player,201409210cle,cle,GabrTa00,rush_long,8,,,,,
player,201409210cle,cle,GabrTa00,targets,2,,,,,
player,201409210cle,cle,GabrTa00,rec,2,,,,,
player,201409210cle,cle,GabrTa00,rec_yds,81,,,,,
player,201409210cle,cle,GabrTa00,rec_td,0,,,,,
player,201409210cle,cle,GabrTa00,rec_long,70,,,,,
player,201409210cle,cle,GabrTa00,fumbles,0,,,,,
player,201409210cle,cle,GabrTa00,fumbles_lost,0,,,,,
player,201409210cle,cle,BenjTr00,pass_cmp,0,,,,,
player,201409210cle,cle,BenjTr00,pass_att,0,,,,,
player,201409210cle,cle,BenjTr00,pass_yds,0,,,,,
player,201409210cle,cle,BenjTr00,pass_td,0,,,,,
player,201409210cle,cle,BenjTr00,pass_int,0,,,,,
player,201409210cle,cle,BenjTr00,pass_sacked,0,,,,,
player,201409210cle,cle,BenjTr00,pass_sacked_yds,0,,,,,
player,201409210cle,cle,BenjTr00,pass_long,0,,,,,
player,201409210cle,cle,BenjTr00,pass_rating,,,,,,
player,201409210cle,cle,BenjTr00,rush_att,1,,,,,
player,201409210cle,cle,BenjTr00,rush_yds,-2,,,,,
player,201409210cle,cle,BenjTr00,rush_td,0,,,,,
player,201409210cle,cle,BenjTr00,rush_long,-2,,,,,
player,201409210cle,cle,BenjTr00,targets,1,,,,,
player,201409210cle,cle,BenjTr00,rec,1,,,,,
player,201409210cle,cle,BenjTr00,rec_yds,43,,,,,
player,201409210cle,cle,BenjTr00,rec_td,0,,,,,
player,201409210cle,cle,BenjTr00,rec_long,43,,,,,
player,201409210cle,cle,BenjTr00,fumbles,1,,,,,
player,201409210cle,cle,BenjTr00,fumbles_lost,0,,,,,
player,201409210cle,rav,JackAs00,def_int,0,,,,,
player,201409210cle,rav,JackAs00,def_int_yds,0,,,,,
player,201409210cle,rav,JackAs00,def_int_td,0,,,,,
player,201409210cle,rav,JackAs00,def_int_long,0,,,,,
player,201409210cle,rav,JackAs00,pass_defended,0,,,,,
player,201409210cle,rav,JackAs00,sacks,0.0,,,,,
player,201409210cle,rav,JackAs00,tackles_combined,6,,,,,
player,201409210cle,rav,JackAs00,tackles_solo,5,,,,,
player,201409210cle,rav,JackAs00,tackles_assists,1,,,,,
player,201409210cle,rav,JackAs00,tackles_loss,0,,,,,
player,201409210cle,rav,JackAs00,qb_hits,0,,,,,
player,201409210cle,rav,JackAs00,fumbles_rec,0,,,,,
player,201409210cle,rav,JackAs00,fumbles_rec_yds,0,,,,,
player,201409210cle,rav,JackAs00,fumbles_rec_td,0,,,,,
player,201409210cle,rav,JackAs00,fumbles_forced,0,,,,,
player,201409210cle,rav,MoslC.00,def_int,0,,,,,
player,201409210cle,rav,MoslC.00,def_int_yds,0,,,,,
player,201409210cle,rav,MoslC.00,def_int_td,0,,,,,
player,201409210cle,rav,MoslC.00,def_int_long,0,,,,,
player,201409210cle,rav,MoslC.00,pass_defended,0,,,,,
player,201409210cle,rav,MoslC.00,sacks,0.0,,,,,
player,201409210cle,rav,MoslC.00,tackles_combined,6,,,,,
player,201409210cle,rav,MoslC.00,tackles_solo,4,,,,,
player,201409210cle,rav,MoslC.00,tackles_assists,2,,,,,
player,201409210cle,rav,MoslC.00,tackles_loss,1,,,,,
player,201409210cle,rav,MoslC.00,qb_hits,1,,,,,
player,201409210cle,rav,MoslC.00,fumbles_rec,0,,,,,
player,201409210cle,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201409210cle,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201409210cle,rav,MoslC.00,fumbles_forced,0,,,,,
player,201409210cle,rav,NgatHa20,def_int,0,,,,,
player,201409210cle,rav,NgatHa20,def_int_yds,0,,,,,
player,201409210cle,rav,NgatHa20,def_int_td,0,,,,,
player,201409210cle,rav,NgatHa20,def_int_long,0,,,,,
player,201409210cle,rav,NgatHa20,pass_defended,1,,,,,
player,201409210cle,rav,NgatHa20,sacks,0.0,,,,,
player,201409210cle,rav,NgatHa20,tackles_combined,6,,,,,
player,201409210cle,rav,NgatHa20,tackles_solo,4,,,,,
player,201409210cle,rav,NgatHa20,tackles_assists,2,,,,,
player,201409210cle,rav,NgatHa20,tackles_loss,0,,,,,
player,201409210cle,rav,NgatHa20,qb_hits,0,,,,,
player,201409210cle,rav,NgatHa20,fumbles_rec,0,,,,,
player,201409210cle,rav,NgatHa20,fumbles_rec_yds,0,,,,,
player,201409210cle,rav,NgatHa20,fumbles_rec_td,0,,,,,
player,201409210cle,rav,NgatHa20,fumbles_forced,0,,,,,
player,201409210cle,rav,SmitJi03,def_int,0,,,,,
player,201409210cle,rav,SmitJi03,def_int_yds,0,,,,,
player,201409210cle,rav,SmitJi03,def_int_td,0,,,,,
player,201409210cle,rav,SmitJi03,def_int_long,0,,,,,
player,201409210cle,rav,SmitJi03,pass_defended,0,,,,,
player,201409210cle,rav,SmitJi03,sacks,0.0,,,,,
