game,2014,11,20141116,201411160chi,min,"Minnesota Vikings",13,chi,"Chicago Bears",21
player,201411160chi,min,JohnCh08,pass_rating,,,,,,
player,201411160chi,min,JohnCh08,rush_att,0,,,,,
player,201411160chi,min,JohnCh08,rush_yds,0,,,,,
player,201411160chi,min,JohnCh08,rush_td,0,,,,,
player,201411160chi,min,JohnCh08,rush_long,0,,,,,
player,201411160chi,min,JohnCh08,targets,7,,,,,
player,201411160chi,min,JohnCh08,rec,6,,,,,
player,201411160chi,min,JohnCh08,rec_yds,87,,,,,
player,201411160chi,min,JohnCh08,rec_td,0,,,,,
player,201411160chi,min,JohnCh08,rec_long,24,,,,,
player,201411160chi,min,JohnCh08,fumbles,0,,,,,
player,201411160chi,min,JohnCh08,fumbles_lost,0,,,,,
player,201411160chi,min,ElliRh00,pass_cmp,0,,,,,
player,201411160chi,min,ElliRh00,pass_att,0,,,,,
player,201411160chi,min,ElliRh00,pass_yds,0,,,,,
player,201411160chi,min,ElliRh00,pass_td,0,,,,,
player,201411160chi,min,ElliRh00,pass_int,0,,,,,
player,201411160chi,min,ElliRh00,pass_sacked,0,,,,,
player,201411160chi,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201411160chi,min,ElliRh00,pass_long,0,,,,,
player,201411160chi,min,ElliRh00,pass_rating,,,,,,
player,201411160chi,min,ElliRh00,rush_att,0,,,,,
player,201411160chi,min,ElliRh00,rush_yds,0,,,,,
player,201411160chi,min,ElliRh00,rush_td,0,,,,,
player,201411160chi,min,ElliRh00,rush_long,0,,,,,
player,201411160chi,min,ElliRh00,targets,1,,,,,
player,201411160chi,min,ElliRh00,rec,1,,,,,
player,201411160chi,min,ElliRh00,rec_yds,7,,,,,
player,201411160chi,min,ElliRh00,rec_td,1,,,,,
player,201411160chi,min,ElliRh00,rec_long,7,,,,,
player,201411160chi,min,ElliRh00,fumbles,0,,,,,
player,201411160chi,min,ElliRh00,fumbles_lost,0,,,,,
player,201411160chi,min,JennGr00,pass_cmp,0,,,,,
player,201411160chi,min,JennGr00,pass_att,0,,,,,
player,201411160chi,min,JennGr00,pass_yds,0,,,,,
player,201411160chi,min,JennGr00,pass_td,0,,,,,
player,201411160chi,min,JennGr00,pass_int,0,,,,,
player,201411160chi,min,JennGr00,pass_sacked,0,,,,,
player,201411160chi,min,JennGr00,pass_sacked_yds,0,,,,,
player,201411160chi,min,JennGr00,pass_long,0,,,,,
player,201411160chi,min,JennGr00,pass_rating,,,,,,
player,201411160chi,min,JennGr00,rush_att,0,,,,,
player,201411160chi,min,JennGr00,rush_yds,0,,,,,
player,201411160chi,min,JennGr00,rush_td,0,,,,,
player,201411160chi,min,JennGr00,rush_long,0,,,,,
player,201411160chi,min,JennGr00,targets,2,,,,,
player,201411160chi,min,JennGr00,rec,1,,,,,
player,201411160chi,min,JennGr00,rec_yds,4,,,,,
player,201411160chi,min,JennGr00,rec_td,0,,,,,
player,201411160chi,min,JennGr00,rec_long,4,,,,,
player,201411160chi,min,JennGr00,fumbles,0,,,,,
player,201411160chi,min,JennGr00,fumbles_lost,0,,,,,
player,201411160chi,min,FordCh00,pass_cmp,0,,,,,
player,201411160chi,min,FordCh00,pass_att,0,,,,,
player,201411160chi,min,FordCh00,pass_yds,0,,,,,
player,201411160chi,min,FordCh00,pass_td,0,,,,,
player,201411160chi,min,FordCh00,pass_int,0,,,,,
player,201411160chi,min,FordCh00,pass_sacked,0,,,,,
player,201411160chi,min,FordCh00,pass_sacked_yds,0,,,,,
player,201411160chi,min,FordCh00,pass_long,0,,,,,
player,201411160chi,min,FordCh00,pass_rating,,,,,,
player,201411160chi,min,FordCh00,rush_att,0,,,,,
player,201411160chi,min,FordCh00,rush_yds,0,,,,,
player,201411160chi,min,FordCh00,rush_td,0,,,,,
player,201411160chi,min,FordCh00,rush_long,0,,,,,
player,201411160chi,min,FordCh00,targets,2,,,,,
player,201411160chi,min,FordCh00,rec,1,,,,,
player,201411160chi,min,FordCh00,rec_yds,4,,,,,
player,201411160chi,min,FordCh00,rec_td,0,,,,,
player,201411160chi,min,FordCh00,rec_long,4,,,,,
player,201411160chi,min,FordCh00,fumbles,0,,,,,
player,201411160chi,min,FordCh00,fumbles_lost,0,,,,,
player,201411160chi,min,WrigJa02,pass_cmp,0,,,,,
player,201411160chi,min,WrigJa02,pass_att,0,,,,,
player,201411160chi,min,WrigJa02,pass_yds,0,,,,,
player,201411160chi,min,WrigJa02,pass_td,0,,,,,
player,201411160chi,min,WrigJa02,pass_int,0,,,,,
player,201411160chi,min,WrigJa02,pass_sacked,0,,,,,
player,201411160chi,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201411160chi,min,WrigJa02,pass_long,0,,,,,
player,201411160chi,min,WrigJa02,pass_rating,,,,,,
player,201411160chi,min,WrigJa02,rush_att,0,,,,,
player,201411160chi,min,WrigJa02,rush_yds,0,,,,,
player,201411160chi,min,WrigJa02,rush_td,0,,,,,
player,201411160chi,min,WrigJa02,rush_long,0,,,,,
player,201411160chi,min,WrigJa02,targets,1,,,,,
player,201411160chi,min,WrigJa02,rec,0,,,,,
player,201411160chi,min,WrigJa02,rec_yds,0,,,,,
player,201411160chi,min,WrigJa02,rec_td,0,,,,,
player,201411160chi,min,WrigJa02,rec_long,0,,,,,
player,201411160chi,min,WrigJa02,fumbles,0,,,,,
player,201411160chi,min,WrigJa02,fumbles_lost,0,,,,,
player,201411160chi,chi,CutlJa00,pass_cmp,31,,,,,
player,201411160chi,chi,CutlJa00,pass_att,43,,,,,
player,201411160chi,chi,CutlJa00,pass_yds,330,,,,,
player,201411160chi,chi,CutlJa00,pass_td,3,,,,,
player,201411160chi,chi,CutlJa00,pass_int,2,,,,,
player,201411160chi,chi,CutlJa00,pass_sacked,0,,,,,
player,201411160chi,chi,CutlJa00,pass_sacked_yds,0,,,,,
player,201411160chi,chi,CutlJa00,pass_long,44,,,,,
player,201411160chi,chi,CutlJa00,pass_rating,98.0,,,,,
player,201411160chi,chi,CutlJa00,rush_att,5,,,,,
player,201411160chi,chi,CutlJa00,rush_yds,21,,,,,
player,201411160chi,chi,CutlJa00,rush_td,0,,,,,
player,201411160chi,chi,CutlJa00,rush_long,11,,,,,
player,201411160chi,chi,CutlJa00,targets,0,,,,,
player,201411160chi,chi,CutlJa00,rec,0,,,,,
player,201411160chi,chi,CutlJa00,rec_yds,0,,,,,
player,201411160chi,chi,CutlJa00,rec_td,0,,,,,
player,201411160chi,chi,CutlJa00,rec_long,0,,,,,
player,201411160chi,chi,CutlJa00,fumbles,0,,,,,
player,201411160chi,chi,CutlJa00,fumbles_lost,0,,,,,
player,201411160chi,chi,FortMa00,pass_cmp,0,,,,,
player,201411160chi,chi,FortMa00,pass_att,0,,,,,
player,201411160chi,chi,FortMa00,pass_yds,0,,,,,
player,201411160chi,chi,FortMa00,pass_td,0,,,,,
player,201411160chi,chi,FortMa00,pass_int,0,,,,,
player,201411160chi,chi,FortMa00,pass_sacked,0,,,,,
player,201411160chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201411160chi,chi,FortMa00,pass_long,0,,,,,
player,201411160chi,chi,FortMa00,pass_rating,,,,,,
player,201411160chi,chi,FortMa00,rush_att,26,,,,,
player,201411160chi,chi,FortMa00,rush_yds,117,,,,,
player,201411160chi,chi,FortMa00,rush_td,0,,,,,
player,201411160chi,chi,FortMa00,rush_long,32,,,,,
player,201411160chi,chi,FortMa00,targets,6,,,,,
player,201411160chi,chi,FortMa00,rec,6,,,,,
player,201411160chi,chi,FortMa00,rec_yds,58,,,,,
player,201411160chi,chi,FortMa00,rec_td,0,,,,,
player,201411160chi,chi,FortMa00,rec_long,30,,,,,
player,201411160chi,chi,FortMa00,fumbles,0,,,,,
player,201411160chi,chi,FortMa00,fumbles_lost,0,,,,,
player,201411160chi,chi,JeffAl00,pass_cmp,0,,,,,
player,201411160chi,chi,JeffAl00,pass_att,0,,,,,
player,201411160chi,chi,JeffAl00,pass_yds,0,,,,,
player,201411160chi,chi,JeffAl00,pass_td,0,,,,,
player,201411160chi,chi,JeffAl00,pass_int,0,,,,,
player,201411160chi,chi,JeffAl00,pass_sacked,0,,,,,
player,201411160chi,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201411160chi,chi,JeffAl00,pass_long,0,,,,,
player,201411160chi,chi,JeffAl00,pass_rating,,,,,,
player,201411160chi,chi,JeffAl00,rush_att,0,,,,,
player,201411160chi,chi,JeffAl00,rush_yds,0,,,,,
player,201411160chi,chi,JeffAl00,rush_td,0,,,,,
player,201411160chi,chi,JeffAl00,rush_long,0,,,,,
player,201411160chi,chi,JeffAl00,targets,17,,,,,
player,201411160chi,chi,JeffAl00,rec,11,,,,,
player,201411160chi,chi,JeffAl00,rec_yds,135,,,,,
player,201411160chi,chi,JeffAl00,rec_td,1,,,,,
player,201411160chi,chi,JeffAl00,rec_long,34,,,,,
player,201411160chi,chi,JeffAl00,fumbles,0,,,,,
player,201411160chi,chi,JeffAl00,fumbles_lost,0,,,,,
player,201411160chi,chi,MarsBr00,pass_cmp,0,,,,,
player,201411160chi,chi,MarsBr00,pass_att,0,,,,,
player,201411160chi,chi,MarsBr00,pass_yds,0,,,,,
player,201411160chi,chi,MarsBr00,pass_td,0,,,,,
player,201411160chi,chi,MarsBr00,pass_int,0,,,,,
player,201411160chi,chi,MarsBr00,pass_sacked,0,,,,,
player,201411160chi,chi,MarsBr00,pass_sacked_yds,0,,,,,
player,201411160chi,chi,MarsBr00,pass_long,0,,,,,
player,201411160chi,chi,MarsBr00,pass_rating,,,,,,
player,201411160chi,chi,MarsBr00,rush_att,0,,,,,
player,201411160chi,chi,MarsBr00,rush_yds,0,,,,,
player,201411160chi,chi,MarsBr00,rush_td,0,,,,,
player,201411160chi,chi,MarsBr00,rush_long,0,,,,,
player,201411160chi,chi,MarsBr00,targets,10,,,,,
player,201411160chi,chi,MarsBr00,rec,7,,,,,
player,201411160chi,chi,MarsBr00,rec_yds,90,,,,,
player,201411160chi,chi,MarsBr00,rec_td,2,,,,,
player,201411160chi,chi,MarsBr00,rec_long,44,,,,,
player,201411160chi,chi,MarsBr00,fumbles,0,,,,,
player,201411160chi,chi,MarsBr00,fumbles_lost,0,,,,,
player,201411160chi,chi,BennMa00,pass_cmp,0,,,,,
player,201411160chi,chi,BennMa00,pass_att,0,,,,,
player,201411160chi,chi,BennMa00,pass_yds,0,,,,,
player,201411160chi,chi,BennMa00,pass_td,0,,,,,
player,201411160chi,chi,BennMa00,pass_int,0,,,,,
player,201411160chi,chi,BennMa00,pass_sacked,0,,,,,
player,201411160chi,chi,BennMa00,pass_sacked_yds,0,,,,,
player,201411160chi,chi,BennMa00,pass_long,0,,,,,
player,201411160chi,chi,BennMa00,pass_rating,,,,,,
player,201411160chi,chi,BennMa00,rush_att,0,,,,,
player,201411160chi,chi,BennMa00,rush_yds,0,,,,,
player,201411160chi,chi,BennMa00,rush_td,0,,,,,
player,201411160chi,chi,BennMa00,rush_long,0,,,,,
player,201411160chi,chi,BennMa00,targets,4,,,,,
player,201411160chi,chi,BennMa00,rec,4,,,,,
player,201411160chi,chi,BennMa00,rec_yds,29,,,,,
player,201411160chi,chi,BennMa00,rec_td,0,,,,,
player,201411160chi,chi,BennMa00,rec_long,12,,,,,
player,201411160chi,chi,BennMa00,fumbles,0,,,,,
player,201411160chi,chi,BennMa00,fumbles_lost,0,,,,,
player,201411160chi,chi,WilsMa02,pass_cmp,0,,,,,
player,201411160chi,chi,WilsMa02,pass_att,0,,,,,
player,201411160chi,chi,WilsMa02,pass_yds,0,,,,,
player,201411160chi,chi,WilsMa02,pass_td,0,,,,,
player,201411160chi,chi,WilsMa02,pass_int,0,,,,,
player,201411160chi,chi,WilsMa02,pass_sacked,0,,,,,
player,201411160chi,chi,WilsMa02,pass_sacked_yds,0,,,,,
player,201411160chi,chi,WilsMa02,pass_long,0,,,,,
player,201411160chi,chi,WilsMa02,pass_rating,,,,,,
player,201411160chi,chi,WilsMa02,rush_att,0,,,,,
player,201411160chi,chi,WilsMa02,rush_yds,0,,,,,
player,201411160chi,chi,WilsMa02,rush_td,0,,,,,
player,201411160chi,chi,WilsMa02,rush_long,0,,,,,
player,201411160chi,chi,WilsMa02,targets,4,,,,,
player,201411160chi,chi,WilsMa02,rec,2,,,,,
player,201411160chi,chi,WilsMa02,rec_yds,11,,,,,
player,201411160chi,chi,WilsMa02,rec_td,0,,,,,
player,201411160chi,chi,WilsMa02,rec_long,6,,,,,
player,201411160chi,chi,WilsMa02,fumbles,0,,,,,
player,201411160chi,chi,WilsMa02,fumbles_lost,0,,,,,
player,201411160chi,chi,RosaDa00,pass_cmp,0,,,,,
player,201411160chi,chi,RosaDa00,pass_att,0,,,,,
player,201411160chi,chi,RosaDa00,pass_yds,0,,,,,
player,201411160chi,chi,RosaDa00,pass_td,0,,,,,
player,201411160chi,chi,RosaDa00,pass_int,0,,,,,
player,201411160chi,chi,RosaDa00,pass_sacked,0,,,,,
player,201411160chi,chi,RosaDa00,pass_sacked_yds,0,,,,,
player,201411160chi,chi,RosaDa00,pass_long,0,,,,,
player,201411160chi,chi,RosaDa00,pass_rating,,,,,,
player,201411160chi,chi,RosaDa00,rush_att,0,,,,,
player,201411160chi,chi,RosaDa00,rush_yds,0,,,,,
player,201411160chi,chi,RosaDa00,rush_td,0,,,,,
player,201411160chi,chi,RosaDa00,rush_long,0,,,,,
player,201411160chi,chi,RosaDa00,targets,2,,,,,
player,201411160chi,chi,RosaDa00,rec,1,,,,,
player,201411160chi,chi,RosaDa00,rec_yds,7,,,,,
player,201411160chi,chi,RosaDa00,rec_td,0,,,,,
player,201411160chi,chi,RosaDa00,rec_long,7,,,,,
player,201411160chi,chi,RosaDa00,fumbles,0,,,,,
player,201411160chi,chi,RosaDa00,fumbles_lost,0,,,,,
player,201411160chi,min,RhodXa00,def_int,1,,,,,
player,201411160chi,min,RhodXa00,def_int_yds,0,,,,,
player,201411160chi,min,RhodXa00,def_int_td,0,,,,,
player,201411160chi,min,RhodXa00,def_int_long,0,,,,,
player,201411160chi,min,RhodXa00,pass_defended,1,,,,,
player,201411160chi,min,RhodXa00,sacks,0.0,,,,,
player,201411160chi,min,RhodXa00,tackles_combined,4,,,,,
player,201411160chi,min,RhodXa00,tackles_solo,3,,,,,
player,201411160chi,min,RhodXa00,tackles_assists,1,,,,,
player,201411160chi,min,RhodXa00,tackles_loss,0,,,,,
player,201411160chi,min,RhodXa00,qb_hits,0,,,,,
player,201411160chi,min,RhodXa00,fumbles_rec,0,,,,,
player,201411160chi,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201411160chi,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201411160chi,min,RhodXa00,fumbles_forced,0,,,,,
player,201411160chi,min,SmitHa00,def_int,1,,,,,
player,201411160chi,min,SmitHa00,def_int_yds,52,,,,,
player,201411160chi,min,SmitHa00,def_int_td,0,,,,,
player,201411160chi,min,SmitHa00,def_int_long,52,,,,,
player,201411160chi,min,SmitHa00,pass_defended,1,,,,,
player,201411160chi,min,SmitHa00,sacks,0.0,,,,,
player,201411160chi,min,SmitHa00,tackles_combined,3,,,,,
player,201411160chi,min,SmitHa00,tackles_solo,3,,,,,
player,201411160chi,min,SmitHa00,tackles_assists,0,,,,,
player,201411160chi,min,SmitHa00,tackles_loss,0,,,,,
player,201411160chi,min,SmitHa00,qb_hits,0,,,,,
player,201411160chi,min,SmitHa00,fumbles_rec,0,,,,,
player,201411160chi,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201411160chi,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201411160chi,min,SmitHa00,fumbles_forced,0,,,,,
player,201411160chi,min,GreeCh99,def_int,0,,,,,
player,201411160chi,min,GreeCh99,def_int_yds,0,,,,,
player,201411160chi,min,GreeCh99,def_int_td,0,,,,,
player,201411160chi,min,GreeCh99,def_int_long,0,,,,,
player,201411160chi,min,GreeCh99,pass_defended,0,,,,,
player,201411160chi,min,GreeCh99,sacks,0.0,,,,,
player,201411160chi,min,GreeCh99,tackles_combined,11,,,,,
player,201411160chi,min,GreeCh99,tackles_solo,9,,,,,
player,201411160chi,min,GreeCh99,tackles_assists,2,,,,,
player,201411160chi,min,GreeCh99,tackles_loss,0,,,,,
player,201411160chi,min,GreeCh99,qb_hits,1,,,,,
player,201411160chi,min,GreeCh99,fumbles_rec,0,,,,,
player,201411160chi,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201411160chi,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201411160chi,min,GreeCh99,fumbles_forced,0,,,,,
player,201411160chi,min,RobiJo01,def_int,0,,,,,
player,201411160chi,min,RobiJo01,def_int_yds,0,,,,,
player,201411160chi,min,RobiJo01,def_int_td,0,,,,,
player,201411160chi,min,RobiJo01,def_int_long,0,,,,,
player,201411160chi,min,RobiJo01,pass_defended,1,,,,,
player,201411160chi,min,RobiJo01,sacks,0.0,,,,,
player,201411160chi,min,RobiJo01,tackles_combined,8,,,,,
player,201411160chi,min,RobiJo01,tackles_solo,8,,,,,
player,201411160chi,min,RobiJo01,tackles_assists,0,,,,,
player,201411160chi,min,RobiJo01,tackles_loss,0,,,,,
player,201411160chi,min,RobiJo01,qb_hits,0,,,,,
player,201411160chi,min,RobiJo01,fumbles_rec,0,,,,,
player,201411160chi,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201411160chi,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201411160chi,min,RobiJo01,fumbles_forced,0,,,,,
player,201411160chi,min,BlanRo00,def_int,0,,,,,
player,201411160chi,min,BlanRo00,def_int_yds,0,,,,,
player,201411160chi,min,BlanRo00,def_int_td,0,,,,,
player,201411160chi,min,BlanRo00,def_int_long,0,,,,,
player,201411160chi,min,BlanRo00,pass_defended,0,,,,,
player,201411160chi,min,BlanRo00,sacks,0.0,,,,,
player,201411160chi,min,BlanRo00,tackles_combined,7,,,,,
player,201411160chi,min,BlanRo00,tackles_solo,6,,,,,
player,201411160chi,min,BlanRo00,tackles_assists,1,,,,,
player,201411160chi,min,BlanRo00,tackles_loss,0,,,,,
player,201411160chi,min,BlanRo00,qb_hits,0,,,,,
player,201411160chi,min,BlanRo00,fumbles_rec,0,,,,,
player,201411160chi,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201411160chi,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201411160chi,min,BlanRo00,fumbles_forced,0,,,,,
player,201411160chi,min,MunnCa99,def_int,0,,,,,
player,201411160chi,min,MunnCa99,def_int_yds,0,,,,,
player,201411160chi,min,MunnCa99,def_int_td,0,,,,,
player,201411160chi,min,MunnCa99,def_int_long,0,,,,,
player,201411160chi,min,MunnCa99,pass_defended,2,,,,,
player,201411160chi,min,MunnCa99,sacks,0.0,,,,,
