game,2014,12,20141123,201411230nyg,dal,"Dallas Cowboys",31,nyg,"New York Giants",28
player,201411230nyg,dal,MurrDe00,targets,3,,,,,
player,201411230nyg,dal,MurrDe00,rec,2,,,,,
player,201411230nyg,dal,MurrDe00,rec_yds,22,,,,,
player,201411230nyg,dal,MurrDe00,rec_td,0,,,,,
player,201411230nyg,dal,MurrDe00,rec_long,15,,,,,
player,201411230nyg,dal,MurrDe00,fumbles,0,,,,,
player,201411230nyg,dal,MurrDe00,fumbles_lost,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_cmp,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_att,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_yds,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_td,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_int,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_sacked,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_long,0,,,,,
player,201411230nyg,dal,BryaDe01,pass_rating,,,,,,
player,201411230nyg,dal,BryaDe01,rush_att,0,,,,,
player,201411230nyg,dal,BryaDe01,rush_yds,0,,,,,
player,201411230nyg,dal,BryaDe01,rush_td,0,,,,,
player,201411230nyg,dal,BryaDe01,rush_long,0,,,,,
player,201411230nyg,dal,BryaDe01,targets,9,,,,,
player,201411230nyg,dal,BryaDe01,rec,7,,,,,
player,201411230nyg,dal,BryaDe01,rec_yds,86,,,,,
player,201411230nyg,dal,BryaDe01,rec_td,2,,,,,
player,201411230nyg,dal,BryaDe01,rec_long,31,,,,,
player,201411230nyg,dal,BryaDe01,fumbles,0,,,,,
player,201411230nyg,dal,BryaDe01,fumbles_lost,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_cmp,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_att,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_yds,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_td,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_int,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_sacked,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_long,0,,,,,
player,201411230nyg,dal,BeasCo00,pass_rating,,,,,,
player,201411230nyg,dal,BeasCo00,rush_att,0,,,,,
player,201411230nyg,dal,BeasCo00,rush_yds,0,,,,,
player,201411230nyg,dal,BeasCo00,rush_td,0,,,,,
player,201411230nyg,dal,BeasCo00,rush_long,0,,,,,
player,201411230nyg,dal,BeasCo00,targets,2,,,,,
player,201411230nyg,dal,BeasCo00,rec,2,,,,,
player,201411230nyg,dal,BeasCo00,rec_yds,66,,,,,
player,201411230nyg,dal,BeasCo00,rec_td,1,,,,,
player,201411230nyg,dal,BeasCo00,rec_long,45,,,,,
player,201411230nyg,dal,BeasCo00,fumbles,0,,,,,
player,201411230nyg,dal,BeasCo00,fumbles_lost,0,,,,,
player,201411230nyg,dal,WittJa00,pass_cmp,0,,,,,
player,201411230nyg,dal,WittJa00,pass_att,0,,,,,
player,201411230nyg,dal,WittJa00,pass_yds,0,,,,,
player,201411230nyg,dal,WittJa00,pass_td,0,,,,,
player,201411230nyg,dal,WittJa00,pass_int,0,,,,,
player,201411230nyg,dal,WittJa00,pass_sacked,0,,,,,
player,201411230nyg,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,WittJa00,pass_long,0,,,,,
player,201411230nyg,dal,WittJa00,pass_rating,,,,,,
player,201411230nyg,dal,WittJa00,rush_att,0,,,,,
player,201411230nyg,dal,WittJa00,rush_yds,0,,,,,
player,201411230nyg,dal,WittJa00,rush_td,0,,,,,
player,201411230nyg,dal,WittJa00,rush_long,0,,,,,
player,201411230nyg,dal,WittJa00,targets,6,,,,,
player,201411230nyg,dal,WittJa00,rec,4,,,,,
player,201411230nyg,dal,WittJa00,rec_yds,30,,,,,
player,201411230nyg,dal,WittJa00,rec_td,1,,,,,
player,201411230nyg,dal,WittJa00,rec_long,15,,,,,
player,201411230nyg,dal,WittJa00,fumbles,0,,,,,
player,201411230nyg,dal,WittJa00,fumbles_lost,0,,,,,
player,201411230nyg,dal,HannJa00,pass_cmp,0,,,,,
player,201411230nyg,dal,HannJa00,pass_att,0,,,,,
player,201411230nyg,dal,HannJa00,pass_yds,0,,,,,
player,201411230nyg,dal,HannJa00,pass_td,0,,,,,
player,201411230nyg,dal,HannJa00,pass_int,0,,,,,
player,201411230nyg,dal,HannJa00,pass_sacked,0,,,,,
player,201411230nyg,dal,HannJa00,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,HannJa00,pass_long,0,,,,,
player,201411230nyg,dal,HannJa00,pass_rating,,,,,,
player,201411230nyg,dal,HannJa00,rush_att,0,,,,,
player,201411230nyg,dal,HannJa00,rush_yds,0,,,,,
player,201411230nyg,dal,HannJa00,rush_td,0,,,,,
player,201411230nyg,dal,HannJa00,rush_long,0,,,,,
player,201411230nyg,dal,HannJa00,targets,1,,,,,
player,201411230nyg,dal,HannJa00,rec,1,,,,,
player,201411230nyg,dal,HannJa00,rec_yds,27,,,,,
player,201411230nyg,dal,HannJa00,rec_td,0,,,,,
player,201411230nyg,dal,HannJa00,rec_long,27,,,,,
player,201411230nyg,dal,HannJa00,fumbles,0,,,,,
player,201411230nyg,dal,HannJa00,fumbles_lost,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_cmp,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_att,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_yds,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_td,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_int,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_sacked,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_long,0,,,,,
player,201411230nyg,dal,DunbLa00,pass_rating,,,,,,
player,201411230nyg,dal,DunbLa00,rush_att,0,,,,,
player,201411230nyg,dal,DunbLa00,rush_yds,0,,,,,
player,201411230nyg,dal,DunbLa00,rush_td,0,,,,,
player,201411230nyg,dal,DunbLa00,rush_long,0,,,,,
player,201411230nyg,dal,DunbLa00,targets,1,,,,,
player,201411230nyg,dal,DunbLa00,rec,1,,,,,
player,201411230nyg,dal,DunbLa00,rec_yds,26,,,,,
player,201411230nyg,dal,DunbLa00,rec_td,0,,,,,
player,201411230nyg,dal,DunbLa00,rec_long,26,,,,,
player,201411230nyg,dal,DunbLa00,fumbles,0,,,,,
player,201411230nyg,dal,DunbLa00,fumbles_lost,0,,,,,
player,201411230nyg,dal,WillTe01,pass_cmp,0,,,,,
player,201411230nyg,dal,WillTe01,pass_att,0,,,,,
player,201411230nyg,dal,WillTe01,pass_yds,0,,,,,
player,201411230nyg,dal,WillTe01,pass_td,0,,,,,
player,201411230nyg,dal,WillTe01,pass_int,0,,,,,
player,201411230nyg,dal,WillTe01,pass_sacked,0,,,,,
player,201411230nyg,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,WillTe01,pass_long,0,,,,,
player,201411230nyg,dal,WillTe01,pass_rating,,,,,,
player,201411230nyg,dal,WillTe01,rush_att,0,,,,,
player,201411230nyg,dal,WillTe01,rush_yds,0,,,,,
player,201411230nyg,dal,WillTe01,rush_td,0,,,,,
player,201411230nyg,dal,WillTe01,rush_long,0,,,,,
player,201411230nyg,dal,WillTe01,targets,2,,,,,
player,201411230nyg,dal,WillTe01,rec,1,,,,,
player,201411230nyg,dal,WillTe01,rec_yds,18,,,,,
player,201411230nyg,dal,WillTe01,rec_td,0,,,,,
player,201411230nyg,dal,WillTe01,rec_long,18,,,,,
player,201411230nyg,dal,WillTe01,fumbles,0,,,,,
player,201411230nyg,dal,WillTe01,fumbles_lost,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_cmp,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_att,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_yds,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_td,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_int,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_sacked,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_sacked_yds,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_long,0,,,,,
player,201411230nyg,dal,EscoGa00,pass_rating,,,,,,
player,201411230nyg,dal,EscoGa00,rush_att,0,,,,,
player,201411230nyg,dal,EscoGa00,rush_yds,0,,,,,
player,201411230nyg,dal,EscoGa00,rush_td,0,,,,,
player,201411230nyg,dal,EscoGa00,rush_long,0,,,,,
player,201411230nyg,dal,EscoGa00,targets,1,,,,,
player,201411230nyg,dal,EscoGa00,rec,0,,,,,
player,201411230nyg,dal,EscoGa00,rec_yds,0,,,,,
player,201411230nyg,dal,EscoGa00,rec_td,0,,,,,
player,201411230nyg,dal,EscoGa00,rec_long,0,,,,,
player,201411230nyg,dal,EscoGa00,fumbles,0,,,,,
player,201411230nyg,dal,EscoGa00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,MannEl00,pass_cmp,29,,,,,
player,201411230nyg,nyg,MannEl00,pass_att,40,,,,,
player,201411230nyg,nyg,MannEl00,pass_yds,338,,,,,
player,201411230nyg,nyg,MannEl00,pass_td,3,,,,,
player,201411230nyg,nyg,MannEl00,pass_int,1,,,,,
player,201411230nyg,nyg,MannEl00,pass_sacked,2,,,,,
player,201411230nyg,nyg,MannEl00,pass_sacked_yds,10,,,,,
player,201411230nyg,nyg,MannEl00,pass_long,43,,,,,
player,201411230nyg,nyg,MannEl00,pass_rating,112.3,,,,,
player,201411230nyg,nyg,MannEl00,rush_att,0,,,,,
player,201411230nyg,nyg,MannEl00,rush_yds,0,,,,,
player,201411230nyg,nyg,MannEl00,rush_td,0,,,,,
player,201411230nyg,nyg,MannEl00,rush_long,0,,,,,
player,201411230nyg,nyg,MannEl00,targets,0,,,,,
player,201411230nyg,nyg,MannEl00,rec,0,,,,,
player,201411230nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201411230nyg,nyg,MannEl00,rec_td,0,,,,,
player,201411230nyg,nyg,MannEl00,rec_long,0,,,,,
player,201411230nyg,nyg,MannEl00,fumbles,0,,,,,
player,201411230nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_cmp,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_att,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_yds,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_td,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_int,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_sacked,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_long,0,,,,,
player,201411230nyg,nyg,JennRa00,pass_rating,,,,,,
player,201411230nyg,nyg,JennRa00,rush_att,19,,,,,
player,201411230nyg,nyg,JennRa00,rush_yds,52,,,,,
player,201411230nyg,nyg,JennRa00,rush_td,0,,,,,
player,201411230nyg,nyg,JennRa00,rush_long,12,,,,,
player,201411230nyg,nyg,JennRa00,targets,10,,,,,
player,201411230nyg,nyg,JennRa00,rec,8,,,,,
player,201411230nyg,nyg,JennRa00,rec_yds,68,,,,,
player,201411230nyg,nyg,JennRa00,rec_td,0,,,,,
player,201411230nyg,nyg,JennRa00,rec_long,27,,,,,
player,201411230nyg,nyg,JennRa00,fumbles,0,,,,,
player,201411230nyg,nyg,JennRa00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_cmp,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_att,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_yds,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_td,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_int,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_sacked,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_long,0,,,,,
player,201411230nyg,nyg,WillAn00,pass_rating,,,,,,
player,201411230nyg,nyg,WillAn00,rush_att,10,,,,,
player,201411230nyg,nyg,WillAn00,rush_yds,35,,,,,
player,201411230nyg,nyg,WillAn00,rush_td,1,,,,,
player,201411230nyg,nyg,WillAn00,rush_long,18,,,,,
player,201411230nyg,nyg,WillAn00,targets,2,,,,,
player,201411230nyg,nyg,WillAn00,rec,1,,,,,
player,201411230nyg,nyg,WillAn00,rec_yds,12,,,,,
player,201411230nyg,nyg,WillAn00,rec_td,0,,,,,
player,201411230nyg,nyg,WillAn00,rec_long,12,,,,,
player,201411230nyg,nyg,WillAn00,fumbles,0,,,,,
player,201411230nyg,nyg,WillAn00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_cmp,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_att,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_yds,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_td,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_int,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_sacked,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_long,0,,,,,
player,201411230nyg,nyg,HynoHe01,pass_rating,,,,,,
player,201411230nyg,nyg,HynoHe01,rush_att,2,,,,,
player,201411230nyg,nyg,HynoHe01,rush_yds,4,,,,,
player,201411230nyg,nyg,HynoHe01,rush_td,0,,,,,
player,201411230nyg,nyg,HynoHe01,rush_long,4,,,,,
player,201411230nyg,nyg,HynoHe01,targets,0,,,,,
player,201411230nyg,nyg,HynoHe01,rec,0,,,,,
player,201411230nyg,nyg,HynoHe01,rec_yds,0,,,,,
player,201411230nyg,nyg,HynoHe01,rec_td,0,,,,,
player,201411230nyg,nyg,HynoHe01,rec_long,0,,,,,
player,201411230nyg,nyg,HynoHe01,fumbles,0,,,,,
player,201411230nyg,nyg,HynoHe01,fumbles_lost,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_cmp,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_att,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_yds,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_td,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_int,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_sacked,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_long,0,,,,,
player,201411230nyg,nyg,RandRu00,pass_rating,,,,,,
player,201411230nyg,nyg,RandRu00,rush_att,0,,,,,
player,201411230nyg,nyg,RandRu00,rush_yds,0,,,,,
player,201411230nyg,nyg,RandRu00,rush_td,0,,,,,
player,201411230nyg,nyg,RandRu00,rush_long,0,,,,,
player,201411230nyg,nyg,RandRu00,targets,3,,,,,
player,201411230nyg,nyg,RandRu00,rec,3,,,,,
player,201411230nyg,nyg,RandRu00,rec_yds,36,,,,,
player,201411230nyg,nyg,RandRu00,rec_td,0,,,,,
player,201411230nyg,nyg,RandRu00,rec_long,21,,,,,
player,201411230nyg,nyg,RandRu00,fumbles,0,,,,,
player,201411230nyg,nyg,RandRu00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_cmp,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_att,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_yds,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_td,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_int,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_sacked,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_long,0,,,,,
player,201411230nyg,nyg,FellDa00,pass_rating,,,,,,
player,201411230nyg,nyg,FellDa00,rush_att,0,,,,,
player,201411230nyg,nyg,FellDa00,rush_yds,0,,,,,
player,201411230nyg,nyg,FellDa00,rush_td,0,,,,,
player,201411230nyg,nyg,FellDa00,rush_long,0,,,,,
player,201411230nyg,nyg,FellDa00,targets,4,,,,,
player,201411230nyg,nyg,FellDa00,rec,3,,,,,
player,201411230nyg,nyg,FellDa00,rec_yds,35,,,,,
player,201411230nyg,nyg,FellDa00,rec_td,0,,,,,
player,201411230nyg,nyg,FellDa00,rec_long,13,,,,,
player,201411230nyg,nyg,FellDa00,fumbles,0,,,,,
player,201411230nyg,nyg,FellDa00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_cmp,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_att,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_yds,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_td,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_int,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_sacked,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_long,0,,,,,
player,201411230nyg,nyg,DonnLa00,pass_rating,,,,,,
player,201411230nyg,nyg,DonnLa00,rush_att,0,,,,,
player,201411230nyg,nyg,DonnLa00,rush_yds,0,,,,,
player,201411230nyg,nyg,DonnLa00,rush_td,0,,,,,
player,201411230nyg,nyg,DonnLa00,rush_long,0,,,,,
player,201411230nyg,nyg,DonnLa00,targets,4,,,,,
player,201411230nyg,nyg,DonnLa00,rec,2,,,,,
player,201411230nyg,nyg,DonnLa00,rec_yds,24,,,,,
player,201411230nyg,nyg,DonnLa00,rec_td,0,,,,,
player,201411230nyg,nyg,DonnLa00,rec_long,16,,,,,
player,201411230nyg,nyg,DonnLa00,fumbles,0,,,,,
player,201411230nyg,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_cmp,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_att,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_yds,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_td,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_int,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_sacked,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_long,0,,,,,
player,201411230nyg,nyg,ParkPr00,pass_rating,,,,,,
player,201411230nyg,nyg,ParkPr00,rush_att,0,,,,,
player,201411230nyg,nyg,ParkPr00,rush_yds,0,,,,,
player,201411230nyg,nyg,ParkPr00,rush_td,0,,,,,
player,201411230nyg,nyg,ParkPr00,rush_long,0,,,,,
player,201411230nyg,nyg,ParkPr00,targets,3,,,,,
player,201411230nyg,nyg,ParkPr00,rec,1,,,,,
player,201411230nyg,nyg,ParkPr00,rec_yds,16,,,,,
player,201411230nyg,nyg,ParkPr00,rec_td,0,,,,,
player,201411230nyg,nyg,ParkPr00,rec_long,16,,,,,
player,201411230nyg,nyg,ParkPr00,fumbles,0,,,,,
player,201411230nyg,nyg,ParkPr00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_cmp,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_att,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_yds,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_td,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_int,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_sacked,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_long,0,,,,,
player,201411230nyg,nyg,RobiAd00,pass_rating,,,,,,
player,201411230nyg,nyg,RobiAd00,rush_att,0,,,,,
player,201411230nyg,nyg,RobiAd00,rush_yds,0,,,,,
player,201411230nyg,nyg,RobiAd00,rush_td,0,,,,,
player,201411230nyg,nyg,RobiAd00,rush_long,0,,,,,
player,201411230nyg,nyg,RobiAd00,targets,1,,,,,
player,201411230nyg,nyg,RobiAd00,rec,1,,,,,
player,201411230nyg,nyg,RobiAd00,rec_yds,1,,,,,
player,201411230nyg,nyg,RobiAd00,rec_td,1,,,,,
player,201411230nyg,nyg,RobiAd00,rec_long,1,,,,,
player,201411230nyg,nyg,RobiAd00,fumbles,0,,,,,
player,201411230nyg,nyg,RobiAd00,fumbles_lost,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_cmp,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_att,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_yds,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_td,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_int,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_sacked,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_long,0,,,,,
player,201411230nyg,nyg,BeckOd00,pass_rating,,,,,,
player,201411230nyg,nyg,BeckOd00,rush_att,1,,,,,
player,201411230nyg,nyg,BeckOd00,rush_yds,-2,,,,,
player,201411230nyg,nyg,BeckOd00,rush_td,0,,,,,
player,201411230nyg,nyg,BeckOd00,rush_long,-2,,,,,
player,201411230nyg,nyg,BeckOd00,targets,11,,,,,
player,201411230nyg,nyg,BeckOd00,rec,10,,,,,
player,201411230nyg,nyg,BeckOd00,rec_yds,146,,,,,
player,201411230nyg,nyg,BeckOd00,rec_td,2,,,,,
player,201411230nyg,nyg,BeckOd00,rec_long,43,,,,,
player,201411230nyg,nyg,BeckOd00,fumbles,0,,,,,
player,201411230nyg,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201411230nyg,dal,ChurBa99,def_int,1,,,,,
player,201411230nyg,dal,ChurBa99,def_int_yds,45,,,,,
player,201411230nyg,dal,ChurBa99,def_int_td,0,,,,,
player,201411230nyg,dal,ChurBa99,def_int_long,45,,,,,
player,201411230nyg,dal,ChurBa99,pass_defended,1,,,,,
player,201411230nyg,dal,ChurBa99,sacks,0.0,,,,,
player,201411230nyg,dal,ChurBa99,tackles_combined,8,,,,,
player,201411230nyg,dal,ChurBa99,tackles_solo,8,,,,,
player,201411230nyg,dal,ChurBa99,tackles_assists,0,,,,,
player,201411230nyg,dal,ChurBa99,tackles_loss,1,,,,,
player,201411230nyg,dal,ChurBa99,qb_hits,0,,,,,
player,201411230nyg,dal,ChurBa99,fumbles_rec,0,,,,,
player,201411230nyg,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201411230nyg,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201411230nyg,dal,ChurBa99,fumbles_forced,0,,,,,
player,201411230nyg,dal,MincJe99,def_int,0,,,,,
player,201411230nyg,dal,MincJe99,def_int_yds,0,,,,,
player,201411230nyg,dal,MincJe99,def_int_td,0,,,,,
player,201411230nyg,dal,MincJe99,def_int_long,0,,,,,
player,201411230nyg,dal,MincJe99,pass_defended,0,,,,,
player,201411230nyg,dal,MincJe99,sacks,1.0,,,,,
player,201411230nyg,dal,MincJe99,tackles_combined,4,,,,,
player,201411230nyg,dal,MincJe99,tackles_solo,2,,,,,
player,201411230nyg,dal,MincJe99,tackles_assists,2,,,,,
player,201411230nyg,dal,MincJe99,tackles_loss,1,,,,,
player,201411230nyg,dal,MincJe99,qb_hits,3,,,,,
player,201411230nyg,dal,MincJe99,fumbles_rec,0,,,,,
player,201411230nyg,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201411230nyg,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201411230nyg,dal,MincJe99,fumbles_forced,0,,,,,
player,201411230nyg,dal,SelvGe99,def_int,0,,,,,
player,201411230nyg,dal,SelvGe99,def_int_yds,0,,,,,
player,201411230nyg,dal,SelvGe99,def_int_td,0,,,,,
player,201411230nyg,dal,SelvGe99,def_int_long,0,,,,,
