game,2014,17,20141228,201412280was,dal,"Dallas Cowboys",44,was,"Washington Redskins",17
player,201412280was,was,GarcPi00,pass_rating,,,,,,
player,201412280was,was,GarcPi00,rush_att,0,,,,,
player,201412280was,was,GarcPi00,rush_yds,0,,,,,
player,201412280was,was,GarcPi00,rush_td,0,,,,,
player,201412280was,was,GarcPi00,rush_long,0,,,,,
player,201412280was,was,GarcPi00,targets,5,,,,,
player,201412280was,was,GarcPi00,rec,2,,,,,
player,201412280was,was,GarcPi00,rec_yds,53,,,,,
player,201412280was,was,GarcPi00,rec_td,0,,,,,
player,201412280was,was,GarcPi00,rec_long,47,,,,,
player,201412280was,was,GarcPi00,fumbles,0,,,,,
player,201412280was,was,GarcPi00,fumbles_lost,0,,,,,
player,201412280was,was,MossSa00,pass_cmp,0,,,,,
player,201412280was,was,MossSa00,pass_att,0,,,,,
player,201412280was,was,MossSa00,pass_yds,0,,,,,
player,201412280was,was,MossSa00,pass_td,0,,,,,
player,201412280was,was,MossSa00,pass_int,0,,,,,
player,201412280was,was,MossSa00,pass_sacked,0,,,,,
player,201412280was,was,MossSa00,pass_sacked_yds,0,,,,,
player,201412280was,was,MossSa00,pass_long,0,,,,,
player,201412280was,was,MossSa00,pass_rating,,,,,,
player,201412280was,was,MossSa00,rush_att,0,,,,,
player,201412280was,was,MossSa00,rush_yds,0,,,,,
player,201412280was,was,MossSa00,rush_td,0,,,,,
player,201412280was,was,MossSa00,rush_long,0,,,,,
player,201412280was,was,MossSa00,targets,5,,,,,
player,201412280was,was,MossSa00,rec,3,,,,,
player,201412280was,was,MossSa00,rec_yds,25,,,,,
player,201412280was,was,MossSa00,rec_td,0,,,,,
player,201412280was,was,MossSa00,rec_long,13,,,,,
player,201412280was,was,MossSa00,fumbles,0,,,,,
player,201412280was,was,MossSa00,fumbles_lost,0,,,,,
player,201412280was,was,PaulNi00,pass_cmp,0,,,,,
player,201412280was,was,PaulNi00,pass_att,0,,,,,
player,201412280was,was,PaulNi00,pass_yds,0,,,,,
player,201412280was,was,PaulNi00,pass_td,0,,,,,
player,201412280was,was,PaulNi00,pass_int,0,,,,,
player,201412280was,was,PaulNi00,pass_sacked,0,,,,,
player,201412280was,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201412280was,was,PaulNi00,pass_long,0,,,,,
player,201412280was,was,PaulNi00,pass_rating,,,,,,
player,201412280was,was,PaulNi00,rush_att,0,,,,,
player,201412280was,was,PaulNi00,rush_yds,0,,,,,
player,201412280was,was,PaulNi00,rush_td,0,,,,,
player,201412280was,was,PaulNi00,rush_long,0,,,,,
player,201412280was,was,PaulNi00,targets,3,,,,,
player,201412280was,was,PaulNi00,rec,2,,,,,
player,201412280was,was,PaulNi00,rec_yds,19,,,,,
player,201412280was,was,PaulNi00,rec_td,0,,,,,
player,201412280was,was,PaulNi00,rec_long,14,,,,,
player,201412280was,was,PaulNi00,fumbles,0,,,,,
player,201412280was,was,PaulNi00,fumbles_lost,0,,,,,
player,201412280was,was,YounDa01,pass_cmp,0,,,,,
player,201412280was,was,YounDa01,pass_att,0,,,,,
player,201412280was,was,YounDa01,pass_yds,0,,,,,
player,201412280was,was,YounDa01,pass_td,0,,,,,
player,201412280was,was,YounDa01,pass_int,0,,,,,
player,201412280was,was,YounDa01,pass_sacked,0,,,,,
player,201412280was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201412280was,was,YounDa01,pass_long,0,,,,,
player,201412280was,was,YounDa01,pass_rating,,,,,,
player,201412280was,was,YounDa01,rush_att,0,,,,,
player,201412280was,was,YounDa01,rush_yds,0,,,,,
player,201412280was,was,YounDa01,rush_td,0,,,,,
player,201412280was,was,YounDa01,rush_long,0,,,,,
player,201412280was,was,YounDa01,targets,1,,,,,
player,201412280was,was,YounDa01,rec,1,,,,,
player,201412280was,was,YounDa01,rec_yds,9,,,,,
player,201412280was,was,YounDa01,rec_td,0,,,,,
player,201412280was,was,YounDa01,rec_long,9,,,,,
player,201412280was,was,YounDa01,fumbles,0,,,,,
player,201412280was,was,YounDa01,fumbles_lost,0,,,,,
player,201412280was,was,RobeAn00,pass_cmp,0,,,,,
player,201412280was,was,RobeAn00,pass_att,0,,,,,
player,201412280was,was,RobeAn00,pass_yds,0,,,,,
player,201412280was,was,RobeAn00,pass_td,0,,,,,
player,201412280was,was,RobeAn00,pass_int,0,,,,,
player,201412280was,was,RobeAn00,pass_sacked,0,,,,,
player,201412280was,was,RobeAn00,pass_sacked_yds,0,,,,,
player,201412280was,was,RobeAn00,pass_long,0,,,,,
player,201412280was,was,RobeAn00,pass_rating,,,,,,
player,201412280was,was,RobeAn00,rush_att,0,,,,,
player,201412280was,was,RobeAn00,rush_yds,0,,,,,
player,201412280was,was,RobeAn00,rush_td,0,,,,,
player,201412280was,was,RobeAn00,rush_long,0,,,,,
player,201412280was,was,RobeAn00,targets,3,,,,,
player,201412280was,was,RobeAn00,rec,1,,,,,
player,201412280was,was,RobeAn00,rec_yds,7,,,,,
player,201412280was,was,RobeAn00,rec_td,0,,,,,
player,201412280was,was,RobeAn00,rec_long,7,,,,,
player,201412280was,was,RobeAn00,fumbles,0,,,,,
player,201412280was,was,RobeAn00,fumbles_lost,0,,,,,
player,201412280was,was,GranRy01,pass_cmp,0,,,,,
player,201412280was,was,GranRy01,pass_att,0,,,,,
player,201412280was,was,GranRy01,pass_yds,0,,,,,
player,201412280was,was,GranRy01,pass_td,0,,,,,
player,201412280was,was,GranRy01,pass_int,0,,,,,
player,201412280was,was,GranRy01,pass_sacked,0,,,,,
player,201412280was,was,GranRy01,pass_sacked_yds,0,,,,,
player,201412280was,was,GranRy01,pass_long,0,,,,,
player,201412280was,was,GranRy01,pass_rating,,,,,,
player,201412280was,was,GranRy01,rush_att,0,,,,,
player,201412280was,was,GranRy01,rush_yds,0,,,,,
player,201412280was,was,GranRy01,rush_td,0,,,,,
player,201412280was,was,GranRy01,rush_long,0,,,,,
player,201412280was,was,GranRy01,targets,2,,,,,
player,201412280was,was,GranRy01,rec,1,,,,,
player,201412280was,was,GranRy01,rec_yds,7,,,,,
player,201412280was,was,GranRy01,rec_td,0,,,,,
player,201412280was,was,GranRy01,rec_long,7,,,,,
player,201412280was,was,GranRy01,fumbles,0,,,,,
player,201412280was,was,GranRy01,fumbles_lost,0,,,,,
player,201412280was,was,PaulLo00,pass_cmp,0,,,,,
player,201412280was,was,PaulLo00,pass_att,0,,,,,
player,201412280was,was,PaulLo00,pass_yds,0,,,,,
player,201412280was,was,PaulLo00,pass_td,0,,,,,
player,201412280was,was,PaulLo00,pass_int,0,,,,,
player,201412280was,was,PaulLo00,pass_sacked,0,,,,,
player,201412280was,was,PaulLo00,pass_sacked_yds,0,,,,,
player,201412280was,was,PaulLo00,pass_long,0,,,,,
player,201412280was,was,PaulLo00,pass_rating,,,,,,
player,201412280was,was,PaulLo00,rush_att,0,,,,,
player,201412280was,was,PaulLo00,rush_yds,0,,,,,
player,201412280was,was,PaulLo00,rush_td,0,,,,,
player,201412280was,was,PaulLo00,rush_long,0,,,,,
player,201412280was,was,PaulLo00,targets,1,,,,,
player,201412280was,was,PaulLo00,rec,0,,,,,
player,201412280was,was,PaulLo00,rec_yds,0,,,,,
player,201412280was,was,PaulLo00,rec_td,0,,,,,
player,201412280was,was,PaulLo00,rec_long,0,,,,,
player,201412280was,was,PaulLo00,fumbles,0,,,,,
player,201412280was,was,PaulLo00,fumbles_lost,0,,,,,
