game,2014,10,20141109,201411090nor,sfo,"San Francisco 49ers",27,nor,"New Orleans Saints",24
player,201411090nor,sfo,MillBr02,pass_rating,,,,,,
player,201411090nor,sfo,MillBr02,rush_att,1,,,,,
player,201411090nor,sfo,MillBr02,rush_yds,3,,,,,
player,201411090nor,sfo,MillBr02,rush_td,0,,,,,
player,201411090nor,sfo,MillBr02,rush_long,3,,,,,
player,201411090nor,sfo,MillBr02,targets,1,,,,,
player,201411090nor,sfo,MillBr02,rec,0,,,,,
player,201411090nor,sfo,MillBr02,rec_yds,0,,,,,
player,201411090nor,sfo,MillBr02,rec_td,0,,,,,
player,201411090nor,sfo,MillBr02,rec_long,0,,,,,
player,201411090nor,sfo,MillBr02,fumbles,0,,,,,
player,201411090nor,sfo,MillBr02,fumbles_lost,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_cmp,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_att,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_yds,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_td,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_int,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_sacked,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_long,0,,,,,
player,201411090nor,sfo,BoldAn00,pass_rating,,,,,,
player,201411090nor,sfo,BoldAn00,rush_att,0,,,,,
player,201411090nor,sfo,BoldAn00,rush_yds,0,,,,,
player,201411090nor,sfo,BoldAn00,rush_td,0,,,,,
player,201411090nor,sfo,BoldAn00,rush_long,0,,,,,
player,201411090nor,sfo,BoldAn00,targets,14,,,,,
player,201411090nor,sfo,BoldAn00,rec,6,,,,,
player,201411090nor,sfo,BoldAn00,rec_yds,95,,,,,
player,201411090nor,sfo,BoldAn00,rec_td,1,,,,,
player,201411090nor,sfo,BoldAn00,rec_long,25,,,,,
player,201411090nor,sfo,BoldAn00,fumbles,0,,,,,
player,201411090nor,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_cmp,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_att,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_yds,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_td,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_int,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_sacked,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_long,0,,,,,
player,201411090nor,sfo,CrabMi00,pass_rating,,,,,,
player,201411090nor,sfo,CrabMi00,rush_att,0,,,,,
player,201411090nor,sfo,CrabMi00,rush_yds,0,,,,,
player,201411090nor,sfo,CrabMi00,rush_td,0,,,,,
player,201411090nor,sfo,CrabMi00,rush_long,0,,,,,
player,201411090nor,sfo,CrabMi00,targets,8,,,,,
player,201411090nor,sfo,CrabMi00,rec,3,,,,,
player,201411090nor,sfo,CrabMi00,rec_yds,62,,,,,
player,201411090nor,sfo,CrabMi00,rec_td,0,,,,,
player,201411090nor,sfo,CrabMi00,rec_long,51,,,,,
player,201411090nor,sfo,CrabMi00,fumbles,0,,,,,
player,201411090nor,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_cmp,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_att,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_yds,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_td,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_int,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_sacked,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_sacked_yds,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_long,0,,,,,
player,201411090nor,sfo,JohnSt00,pass_rating,,,,,,
player,201411090nor,sfo,JohnSt00,rush_att,0,,,,,
player,201411090nor,sfo,JohnSt00,rush_yds,0,,,,,
player,201411090nor,sfo,JohnSt00,rush_td,0,,,,,
player,201411090nor,sfo,JohnSt00,rush_long,0,,,,,
player,201411090nor,sfo,JohnSt00,targets,3,,,,,
player,201411090nor,sfo,JohnSt00,rec,3,,,,,
player,201411090nor,sfo,JohnSt00,rec_yds,43,,,,,
player,201411090nor,sfo,JohnSt00,rec_td,0,,,,,
player,201411090nor,sfo,JohnSt00,rec_long,20,,,,,
player,201411090nor,sfo,JohnSt00,fumbles,0,,,,,
player,201411090nor,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_cmp,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_att,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_yds,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_td,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_int,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_sacked,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_long,0,,,,,
player,201411090nor,sfo,DaviVe00,pass_rating,,,,,,
player,201411090nor,sfo,DaviVe00,rush_att,0,,,,,
player,201411090nor,sfo,DaviVe00,rush_yds,0,,,,,
player,201411090nor,sfo,DaviVe00,rush_td,0,,,,,
player,201411090nor,sfo,DaviVe00,rush_long,0,,,,,
player,201411090nor,sfo,DaviVe00,targets,4,,,,,
player,201411090nor,sfo,DaviVe00,rec,1,,,,,
player,201411090nor,sfo,DaviVe00,rec_yds,8,,,,,
player,201411090nor,sfo,DaviVe00,rec_td,0,,,,,
player,201411090nor,sfo,DaviVe00,rec_long,8,,,,,
player,201411090nor,sfo,DaviVe00,fumbles,0,,,,,
player,201411090nor,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201411090nor,nor,BreeDr00,pass_cmp,28,,,,,
player,201411090nor,nor,BreeDr00,pass_att,47,,,,,
player,201411090nor,nor,BreeDr00,pass_yds,292,,,,,
player,201411090nor,nor,BreeDr00,pass_td,3,,,,,
player,201411090nor,nor,BreeDr00,pass_int,2,,,,,
player,201411090nor,nor,BreeDr00,pass_sacked,2,,,,,
player,201411090nor,nor,BreeDr00,pass_sacked_yds,5,,,,,
player,201411090nor,nor,BreeDr00,pass_long,40,,,,,
player,201411090nor,nor,BreeDr00,pass_rating,81.2,,,,,
player,201411090nor,nor,BreeDr00,rush_att,2,,,,,
player,201411090nor,nor,BreeDr00,rush_yds,7,,,,,
player,201411090nor,nor,BreeDr00,rush_td,0,,,,,
player,201411090nor,nor,BreeDr00,rush_long,5,,,,,
player,201411090nor,nor,BreeDr00,targets,0,,,,,
player,201411090nor,nor,BreeDr00,rec,0,,,,,
player,201411090nor,nor,BreeDr00,rec_yds,0,,,,,
player,201411090nor,nor,BreeDr00,rec_td,0,,,,,
player,201411090nor,nor,BreeDr00,rec_long,0,,,,,
player,201411090nor,nor,BreeDr00,fumbles,1,,,,,
player,201411090nor,nor,BreeDr00,fumbles_lost,1,,,,,
player,201411090nor,nor,IngrMa01,pass_cmp,0,,,,,
player,201411090nor,nor,IngrMa01,pass_att,0,,,,,
player,201411090nor,nor,IngrMa01,pass_yds,0,,,,,
player,201411090nor,nor,IngrMa01,pass_td,0,,,,,
player,201411090nor,nor,IngrMa01,pass_int,0,,,,,
player,201411090nor,nor,IngrMa01,pass_sacked,0,,,,,
player,201411090nor,nor,IngrMa01,pass_sacked_yds,0,,,,,
player,201411090nor,nor,IngrMa01,pass_long,0,,,,,
player,201411090nor,nor,IngrMa01,pass_rating,,,,,,
player,201411090nor,nor,IngrMa01,rush_att,27,,,,,
player,201411090nor,nor,IngrMa01,rush_yds,120,,,,,
player,201411090nor,nor,IngrMa01,rush_td,0,,,,,
player,201411090nor,nor,IngrMa01,rush_long,11,,,,,
player,201411090nor,nor,IngrMa01,targets,5,,,,,
player,201411090nor,nor,IngrMa01,rec,3,,,,,
player,201411090nor,nor,IngrMa01,rec_yds,19,,,,,
player,201411090nor,nor,IngrMa01,rec_td,0,,,,,
player,201411090nor,nor,IngrMa01,rec_long,8,,,,,
player,201411090nor,nor,IngrMa01,fumbles,0,,,,,
player,201411090nor,nor,IngrMa01,fumbles_lost,0,,,,,
player,201411090nor,nor,CadeTr00,pass_cmp,0,,,,,
player,201411090nor,nor,CadeTr00,pass_att,0,,,,,
player,201411090nor,nor,CadeTr00,pass_yds,0,,,,,
player,201411090nor,nor,CadeTr00,pass_td,0,,,,,
player,201411090nor,nor,CadeTr00,pass_int,0,,,,,
player,201411090nor,nor,CadeTr00,pass_sacked,0,,,,,
player,201411090nor,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201411090nor,nor,CadeTr00,pass_long,0,,,,,
player,201411090nor,nor,CadeTr00,pass_rating,,,,,,
player,201411090nor,nor,CadeTr00,rush_att,2,,,,,
player,201411090nor,nor,CadeTr00,rush_yds,9,,,,,
player,201411090nor,nor,CadeTr00,rush_td,0,,,,,
player,201411090nor,nor,CadeTr00,rush_long,8,,,,,
player,201411090nor,nor,CadeTr00,targets,5,,,,,
player,201411090nor,nor,CadeTr00,rec,3,,,,,
player,201411090nor,nor,CadeTr00,rec_yds,18,,,,,
player,201411090nor,nor,CadeTr00,rec_td,0,,,,,
player,201411090nor,nor,CadeTr00,rec_long,13,,,,,
player,201411090nor,nor,CadeTr00,fumbles,0,,,,,
player,201411090nor,nor,CadeTr00,fumbles_lost,0,,,,,
player,201411090nor,nor,CookBr00,pass_cmp,0,,,,,
player,201411090nor,nor,CookBr00,pass_att,0,,,,,
player,201411090nor,nor,CookBr00,pass_yds,0,,,,,
player,201411090nor,nor,CookBr00,pass_td,0,,,,,
player,201411090nor,nor,CookBr00,pass_int,0,,,,,
player,201411090nor,nor,CookBr00,pass_sacked,0,,,,,
player,201411090nor,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201411090nor,nor,CookBr00,pass_long,0,,,,,
player,201411090nor,nor,CookBr00,pass_rating,,,,,,
player,201411090nor,nor,CookBr00,rush_att,0,,,,,
player,201411090nor,nor,CookBr00,rush_yds,0,,,,,
player,201411090nor,nor,CookBr00,rush_td,0,,,,,
player,201411090nor,nor,CookBr00,rush_long,0,,,,,
player,201411090nor,nor,CookBr00,targets,8,,,,,
player,201411090nor,nor,CookBr00,rec,5,,,,,
player,201411090nor,nor,CookBr00,rec_yds,90,,,,,
player,201411090nor,nor,CookBr00,rec_td,1,,,,,
player,201411090nor,nor,CookBr00,rec_long,40,,,,,
player,201411090nor,nor,CookBr00,fumbles,0,,,,,
player,201411090nor,nor,CookBr00,fumbles_lost,0,,,,,
player,201411090nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201411090nor,nor,GrahJi00,pass_att,0,,,,,
player,201411090nor,nor,GrahJi00,pass_yds,0,,,,,
player,201411090nor,nor,GrahJi00,pass_td,0,,,,,
player,201411090nor,nor,GrahJi00,pass_int,0,,,,,
player,201411090nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201411090nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201411090nor,nor,GrahJi00,pass_long,0,,,,,
player,201411090nor,nor,GrahJi00,pass_rating,,,,,,
player,201411090nor,nor,GrahJi00,rush_att,0,,,,,
player,201411090nor,nor,GrahJi00,rush_yds,0,,,,,
player,201411090nor,nor,GrahJi00,rush_td,0,,,,,
player,201411090nor,nor,GrahJi00,rush_long,0,,,,,
player,201411090nor,nor,GrahJi00,targets,13,,,,,
player,201411090nor,nor,GrahJi00,rec,10,,,,,
player,201411090nor,nor,GrahJi00,rec_yds,76,,,,,
player,201411090nor,nor,GrahJi00,rec_td,2,,,,,
player,201411090nor,nor,GrahJi00,rec_long,15,,,,,
player,201411090nor,nor,GrahJi00,fumbles,0,,,,,
player,201411090nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201411090nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201411090nor,nor,ColsMa00,pass_att,0,,,,,
player,201411090nor,nor,ColsMa00,pass_yds,0,,,,,
player,201411090nor,nor,ColsMa00,pass_td,0,,,,,
player,201411090nor,nor,ColsMa00,pass_int,0,,,,,
player,201411090nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201411090nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201411090nor,nor,ColsMa00,pass_long,0,,,,,
player,201411090nor,nor,ColsMa00,pass_rating,,,,,,
player,201411090nor,nor,ColsMa00,rush_att,0,,,,,
player,201411090nor,nor,ColsMa00,rush_yds,0,,,,,
player,201411090nor,nor,ColsMa00,rush_td,0,,,,,
player,201411090nor,nor,ColsMa00,rush_long,0,,,,,
player,201411090nor,nor,ColsMa00,targets,4,,,,,
player,201411090nor,nor,ColsMa00,rec,2,,,,,
player,201411090nor,nor,ColsMa00,rec_yds,36,,,,,
player,201411090nor,nor,ColsMa00,rec_td,0,,,,,
player,201411090nor,nor,ColsMa00,rec_long,24,,,,,
player,201411090nor,nor,ColsMa00,fumbles,0,,,,,
player,201411090nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201411090nor,nor,StilKe00,pass_cmp,0,,,,,
player,201411090nor,nor,StilKe00,pass_att,0,,,,,
player,201411090nor,nor,StilKe00,pass_yds,0,,,,,
player,201411090nor,nor,StilKe00,pass_td,0,,,,,
player,201411090nor,nor,StilKe00,pass_int,0,,,,,
player,201411090nor,nor,StilKe00,pass_sacked,0,,,,,
player,201411090nor,nor,StilKe00,pass_sacked_yds,0,,,,,
player,201411090nor,nor,StilKe00,pass_long,0,,,,,
player,201411090nor,nor,StilKe00,pass_rating,,,,,,
player,201411090nor,nor,StilKe00,rush_att,0,,,,,
player,201411090nor,nor,StilKe00,rush_yds,0,,,,,
player,201411090nor,nor,StilKe00,rush_td,0,,,,,
player,201411090nor,nor,StilKe00,rush_long,0,,,,,
player,201411090nor,nor,StilKe00,targets,6,,,,,
player,201411090nor,nor,StilKe00,rec,3,,,,,
player,201411090nor,nor,StilKe00,rec_yds,26,,,,,
player,201411090nor,nor,StilKe00,rec_td,0,,,,,
player,201411090nor,nor,StilKe00,rec_long,16,,,,,
player,201411090nor,nor,StilKe00,fumbles,0,,,,,
player,201411090nor,nor,StilKe00,fumbles_lost,0,,,,,
player,201411090nor,nor,LoriEr99,pass_cmp,0,,,,,
player,201411090nor,nor,LoriEr99,pass_att,0,,,,,
player,201411090nor,nor,LoriEr99,pass_yds,0,,,,,
player,201411090nor,nor,LoriEr99,pass_td,0,,,,,
player,201411090nor,nor,LoriEr99,pass_int,0,,,,,
player,201411090nor,nor,LoriEr99,pass_sacked,0,,,,,
player,201411090nor,nor,LoriEr99,pass_sacked_yds,0,,,,,
player,201411090nor,nor,LoriEr99,pass_long,0,,,,,
player,201411090nor,nor,LoriEr99,pass_rating,,,,,,
player,201411090nor,nor,LoriEr99,rush_att,0,,,,,
player,201411090nor,nor,LoriEr99,rush_yds,0,,,,,
player,201411090nor,nor,LoriEr99,rush_td,0,,,,,
player,201411090nor,nor,LoriEr99,rush_long,0,,,,,
player,201411090nor,nor,LoriEr99,targets,1,,,,,
player,201411090nor,nor,LoriEr99,rec,1,,,,,
player,201411090nor,nor,LoriEr99,rec_yds,14,,,,,
player,201411090nor,nor,LoriEr99,rec_td,0,,,,,
player,201411090nor,nor,LoriEr99,rec_long,14,,,,,
player,201411090nor,nor,LoriEr99,fumbles,0,,,,,
player,201411090nor,nor,LoriEr99,fumbles_lost,0,,,,,
player,201411090nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201411090nor,nor,WatsBe00,pass_att,0,,,,,
player,201411090nor,nor,WatsBe00,pass_yds,0,,,,,
player,201411090nor,nor,WatsBe00,pass_td,0,,,,,
player,201411090nor,nor,WatsBe00,pass_int,0,,,,,
player,201411090nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201411090nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201411090nor,nor,WatsBe00,pass_long,0,,,,,
player,201411090nor,nor,WatsBe00,pass_rating,,,,,,
player,201411090nor,nor,WatsBe00,rush_att,0,,,,,
player,201411090nor,nor,WatsBe00,rush_yds,0,,,,,
player,201411090nor,nor,WatsBe00,rush_td,0,,,,,
player,201411090nor,nor,WatsBe00,rush_long,0,,,,,
player,201411090nor,nor,WatsBe00,targets,3,,,,,
player,201411090nor,nor,WatsBe00,rec,1,,,,,
player,201411090nor,nor,WatsBe00,rec_yds,13,,,,,
player,201411090nor,nor,WatsBe00,rec_td,0,,,,,
player,201411090nor,nor,WatsBe00,rec_long,13,,,,,
player,201411090nor,nor,WatsBe00,fumbles,0,,,,,
player,201411090nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201411090nor,sfo,BethAn20,def_int,1,,,,,
player,201411090nor,sfo,BethAn20,def_int_yds,22,,,,,
player,201411090nor,sfo,BethAn20,def_int_td,0,,,,,
player,201411090nor,sfo,BethAn20,def_int_long,22,,,,,
player,201411090nor,sfo,BethAn20,pass_defended,1,,,,,
player,201411090nor,sfo,BethAn20,sacks,0.0,,,,,
player,201411090nor,sfo,BethAn20,tackles_combined,8,,,,,
player,201411090nor,sfo,BethAn20,tackles_solo,4,,,,,
player,201411090nor,sfo,BethAn20,tackles_assists,4,,,,,
player,201411090nor,sfo,BethAn20,tackles_loss,0,,,,,
player,201411090nor,sfo,BethAn20,qb_hits,0,,,,,
player,201411090nor,sfo,BethAn20,fumbles_rec,0,,,,,
player,201411090nor,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201411090nor,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201411090nor,sfo,BethAn20,fumbles_forced,0,,,,,
player,201411090nor,sfo,CullCh00,def_int,1,,,,,
player,201411090nor,sfo,CullCh00,def_int_yds,29,,,,,
player,201411090nor,sfo,CullCh00,def_int_td,0,,,,,
player,201411090nor,sfo,CullCh00,def_int_long,29,,,,,
player,201411090nor,sfo,CullCh00,pass_defended,2,,,,,
player,201411090nor,sfo,CullCh00,sacks,0.0,,,,,
player,201411090nor,sfo,CullCh00,tackles_combined,6,,,,,
player,201411090nor,sfo,CullCh00,tackles_solo,5,,,,,
player,201411090nor,sfo,CullCh00,tackles_assists,1,,,,,
player,201411090nor,sfo,CullCh00,tackles_loss,0,,,,,
player,201411090nor,sfo,CullCh00,qb_hits,0,,,,,
player,201411090nor,sfo,CullCh00,fumbles_rec,0,,,,,
player,201411090nor,sfo,CullCh00,fumbles_rec_yds,0,,,,,
player,201411090nor,sfo,CullCh00,fumbles_rec_td,0,,,,,
player,201411090nor,sfo,CullCh00,fumbles_forced,0,,,,,
player,201411090nor,sfo,BrooAh21,def_int,0,,,,,
player,201411090nor,sfo,BrooAh21,def_int_yds,0,,,,,
player,201411090nor,sfo,BrooAh21,def_int_td,0,,,,,
player,201411090nor,sfo,BrooAh21,def_int_long,0,,,,,
player,201411090nor,sfo,BrooAh21,pass_defended,0,,,,,
player,201411090nor,sfo,BrooAh21,sacks,1.0,,,,,
player,201411090nor,sfo,BrooAh21,tackles_combined,3,,,,,
player,201411090nor,sfo,BrooAh21,tackles_solo,2,,,,,
player,201411090nor,sfo,BrooAh21,tackles_assists,1,,,,,
player,201411090nor,sfo,BrooAh21,tackles_loss,0,,,,,
player,201411090nor,sfo,BrooAh21,qb_hits,0,,,,,
player,201411090nor,sfo,BrooAh21,fumbles_rec,0,,,,,
player,201411090nor,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201411090nor,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201411090nor,sfo,BrooAh21,fumbles_forced,1,,,,,
player,201411090nor,sfo,DialQu00,def_int,0,,,,,
player,201411090nor,sfo,DialQu00,def_int_yds,0,,,,,
player,201411090nor,sfo,DialQu00,def_int_td,0,,,,,
player,201411090nor,sfo,DialQu00,def_int_long,0,,,,,
player,201411090nor,sfo,DialQu00,pass_defended,1,,,,,
player,201411090nor,sfo,DialQu00,sacks,1.0,,,,,
player,201411090nor,sfo,DialQu00,tackles_combined,2,,,,,
player,201411090nor,sfo,DialQu00,tackles_solo,1,,,,,
player,201411090nor,sfo,DialQu00,tackles_assists,1,,,,,
player,201411090nor,sfo,DialQu00,tackles_loss,1,,,,,
player,201411090nor,sfo,DialQu00,qb_hits,1,,,,,
player,201411090nor,sfo,DialQu00,fumbles_rec,0,,,,,
player,201411090nor,sfo,DialQu00,fumbles_rec_yds,0,,,,,
player,201411090nor,sfo,DialQu00,fumbles_rec_td,0,,,,,
player,201411090nor,sfo,DialQu00,fumbles_forced,0,,,,,
player,201411090nor,sfo,BorlCh00,def_int,0,,,,,
player,201411090nor,sfo,BorlCh00,def_int_yds,0,,,,,
player,201411090nor,sfo,BorlCh00,def_int_td,0,,,,,
player,201411090nor,sfo,BorlCh00,def_int_long,0,,,,,
player,201411090nor,sfo,BorlCh00,pass_defended,0,,,,,
player,201411090nor,sfo,BorlCh00,sacks,0.0,,,,,
player,201411090nor,sfo,BorlCh00,tackles_combined,17,,,,,
player,201411090nor,sfo,BorlCh00,tackles_solo,11,,,,,
player,201411090nor,sfo,BorlCh00,tackles_assists,6,,,,,
player,201411090nor,sfo,BorlCh00,tackles_loss,2,,,,,
player,201411090nor,sfo,BorlCh00,qb_hits,0,,,,,
player,201411090nor,sfo,BorlCh00,fumbles_rec,1,,,,,
player,201411090nor,sfo,BorlCh00,fumbles_rec_yds,0,,,,,
player,201411090nor,sfo,BorlCh00,fumbles_rec_td,0,,,,,
player,201411090nor,sfo,BorlCh00,fumbles_forced,0,,,,,
player,201411090nor,sfo,CoxxPe99,def_int,0,,,,,
player,201411090nor,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201411090nor,sfo,CoxxPe99,def_int_td,0,,,,,
player,201411090nor,sfo,CoxxPe99,def_int_long,0,,,,,
player,201411090nor,sfo,CoxxPe99,pass_defended,0,,,,,
player,201411090nor,sfo,CoxxPe99,sacks,0.0,,,,,
player,201411090nor,sfo,CoxxPe99,tackles_combined,6,,,,,
