game,2014,11,20141116,201411160kan,sea,"Seattle Seahawks",20,kan,"Kansas City Chiefs",24
player,201411160kan,sea,TurbRo00,pass_sacked,0,,,,,
player,201411160kan,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201411160kan,sea,TurbRo00,pass_long,0,,,,,
player,201411160kan,sea,TurbRo00,pass_rating,,,,,,
player,201411160kan,sea,TurbRo00,rush_att,4,,,,,
player,201411160kan,sea,TurbRo00,rush_yds,11,,,,,
player,201411160kan,sea,TurbRo00,rush_td,0,,,,,
player,201411160kan,sea,TurbRo00,rush_long,4,,,,,
player,201411160kan,sea,TurbRo00,targets,0,,,,,
player,201411160kan,sea,TurbRo00,rec,0,,,,,
player,201411160kan,sea,TurbRo00,rec_yds,0,,,,,
player,201411160kan,sea,TurbRo00,rec_td,0,,,,,
player,201411160kan,sea,TurbRo00,rec_long,0,,,,,
player,201411160kan,sea,TurbRo00,fumbles,0,,,,,
player,201411160kan,sea,TurbRo00,fumbles_lost,0,,,,,
player,201411160kan,sea,KearJe01,pass_cmp,0,,,,,
player,201411160kan,sea,KearJe01,pass_att,0,,,,,
player,201411160kan,sea,KearJe01,pass_yds,0,,,,,
player,201411160kan,sea,KearJe01,pass_td,0,,,,,
player,201411160kan,sea,KearJe01,pass_int,0,,,,,
player,201411160kan,sea,KearJe01,pass_sacked,0,,,,,
player,201411160kan,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201411160kan,sea,KearJe01,pass_long,0,,,,,
player,201411160kan,sea,KearJe01,pass_rating,,,,,,
player,201411160kan,sea,KearJe01,rush_att,0,,,,,
player,201411160kan,sea,KearJe01,rush_yds,0,,,,,
player,201411160kan,sea,KearJe01,rush_td,0,,,,,
player,201411160kan,sea,KearJe01,rush_long,0,,,,,
player,201411160kan,sea,KearJe01,targets,9,,,,,
player,201411160kan,sea,KearJe01,rec,5,,,,,
player,201411160kan,sea,KearJe01,rec_yds,54,,,,,
player,201411160kan,sea,KearJe01,rec_td,0,,,,,
player,201411160kan,sea,KearJe01,rec_long,24,,,,,
player,201411160kan,sea,KearJe01,fumbles,0,,,,,
player,201411160kan,sea,KearJe01,fumbles_lost,0,,,,,
player,201411160kan,sea,WillLu00,pass_cmp,0,,,,,
player,201411160kan,sea,WillLu00,pass_att,0,,,,,
player,201411160kan,sea,WillLu00,pass_yds,0,,,,,
player,201411160kan,sea,WillLu00,pass_td,0,,,,,
player,201411160kan,sea,WillLu00,pass_int,0,,,,,
player,201411160kan,sea,WillLu00,pass_sacked,0,,,,,
player,201411160kan,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201411160kan,sea,WillLu00,pass_long,0,,,,,
player,201411160kan,sea,WillLu00,pass_rating,,,,,,
player,201411160kan,sea,WillLu00,rush_att,0,,,,,
player,201411160kan,sea,WillLu00,rush_yds,0,,,,,
player,201411160kan,sea,WillLu00,rush_td,0,,,,,
player,201411160kan,sea,WillLu00,rush_long,0,,,,,
player,201411160kan,sea,WillLu00,targets,3,,,,,
player,201411160kan,sea,WillLu00,rec,3,,,,,
player,201411160kan,sea,WillLu00,rec_yds,51,,,,,
player,201411160kan,sea,WillLu00,rec_td,0,,,,,
player,201411160kan,sea,WillLu00,rec_long,27,,,,,
player,201411160kan,sea,WillLu00,fumbles,0,,,,,
player,201411160kan,sea,WillLu00,fumbles_lost,0,,,,,
player,201411160kan,sea,BaldDo00,pass_cmp,0,,,,,
player,201411160kan,sea,BaldDo00,pass_att,0,,,,,
player,201411160kan,sea,BaldDo00,pass_yds,0,,,,,
player,201411160kan,sea,BaldDo00,pass_td,0,,,,,
player,201411160kan,sea,BaldDo00,pass_int,0,,,,,
player,201411160kan,sea,BaldDo00,pass_sacked,0,,,,,
player,201411160kan,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201411160kan,sea,BaldDo00,pass_long,0,,,,,
player,201411160kan,sea,BaldDo00,pass_rating,,,,,,
player,201411160kan,sea,BaldDo00,rush_att,0,,,,,
player,201411160kan,sea,BaldDo00,rush_yds,0,,,,,
player,201411160kan,sea,BaldDo00,rush_td,0,,,,,
player,201411160kan,sea,BaldDo00,rush_long,0,,,,,
player,201411160kan,sea,BaldDo00,targets,9,,,,,
player,201411160kan,sea,BaldDo00,rec,6,,,,,
player,201411160kan,sea,BaldDo00,rec_yds,45,,,,,
player,201411160kan,sea,BaldDo00,rec_td,1,,,,,
player,201411160kan,sea,BaldDo00,rec_long,23,,,,,
player,201411160kan,sea,BaldDo00,fumbles,0,,,,,
player,201411160kan,sea,BaldDo00,fumbles_lost,0,,,,,
player,201411160kan,sea,RichPa01,pass_cmp,0,,,,,
player,201411160kan,sea,RichPa01,pass_att,0,,,,,
player,201411160kan,sea,RichPa01,pass_yds,0,,,,,
player,201411160kan,sea,RichPa01,pass_td,0,,,,,
player,201411160kan,sea,RichPa01,pass_int,0,,,,,
player,201411160kan,sea,RichPa01,pass_sacked,0,,,,,
player,201411160kan,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201411160kan,sea,RichPa01,pass_long,0,,,,,
player,201411160kan,sea,RichPa01,pass_rating,,,,,,
player,201411160kan,sea,RichPa01,rush_att,0,,,,,
player,201411160kan,sea,RichPa01,rush_yds,0,,,,,
player,201411160kan,sea,RichPa01,rush_td,0,,,,,
player,201411160kan,sea,RichPa01,rush_long,0,,,,,
player,201411160kan,sea,RichPa01,targets,4,,,,,
player,201411160kan,sea,RichPa01,rec,3,,,,,
player,201411160kan,sea,RichPa01,rec_yds,24,,,,,
player,201411160kan,sea,RichPa01,rec_td,0,,,,,
player,201411160kan,sea,RichPa01,rec_long,10,,,,,
player,201411160kan,sea,RichPa01,fumbles,1,,,,,
player,201411160kan,sea,RichPa01,fumbles_lost,0,,,,,
player,201411160kan,sea,HelfCo00,pass_cmp,0,,,,,
player,201411160kan,sea,HelfCo00,pass_att,0,,,,,
player,201411160kan,sea,HelfCo00,pass_yds,0,,,,,
player,201411160kan,sea,HelfCo00,pass_td,0,,,,,
player,201411160kan,sea,HelfCo00,pass_int,0,,,,,
player,201411160kan,sea,HelfCo00,pass_sacked,0,,,,,
player,201411160kan,sea,HelfCo00,pass_sacked_yds,0,,,,,
player,201411160kan,sea,HelfCo00,pass_long,0,,,,,
player,201411160kan,sea,HelfCo00,pass_rating,,,,,,
player,201411160kan,sea,HelfCo00,rush_att,0,,,,,
player,201411160kan,sea,HelfCo00,rush_yds,0,,,,,
player,201411160kan,sea,HelfCo00,rush_td,0,,,,,
player,201411160kan,sea,HelfCo00,rush_long,0,,,,,
player,201411160kan,sea,HelfCo00,targets,3,,,,,
player,201411160kan,sea,HelfCo00,rec,1,,,,,
player,201411160kan,sea,HelfCo00,rec_yds,2,,,,,
player,201411160kan,sea,HelfCo00,rec_td,0,,,,,
player,201411160kan,sea,HelfCo00,rec_long,2,,,,,
player,201411160kan,sea,HelfCo00,fumbles,0,,,,,
player,201411160kan,sea,HelfCo00,fumbles_lost,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_cmp,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_att,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_yds,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_td,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_int,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_sacked,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_sacked_yds,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_long,0,,,,,
player,201411160kan,sea,MoeaTo00,pass_rating,,,,,,
player,201411160kan,sea,MoeaTo00,rush_att,0,,,,,
player,201411160kan,sea,MoeaTo00,rush_yds,0,,,,,
player,201411160kan,sea,MoeaTo00,rush_td,0,,,,,
player,201411160kan,sea,MoeaTo00,rush_long,0,,,,,
player,201411160kan,sea,MoeaTo00,targets,1,,,,,
player,201411160kan,sea,MoeaTo00,rec,1,,,,,
player,201411160kan,sea,MoeaTo00,rec_yds,1,,,,,
player,201411160kan,sea,MoeaTo00,rec_td,1,,,,,
player,201411160kan,sea,MoeaTo00,rec_long,1,,,,,
player,201411160kan,sea,MoeaTo00,fumbles,0,,,,,
player,201411160kan,sea,MoeaTo00,fumbles_lost,0,,,,,
player,201411160kan,sea,MichCh00,pass_cmp,0,,,,,
player,201411160kan,sea,MichCh00,pass_att,0,,,,,
player,201411160kan,sea,MichCh00,pass_yds,0,,,,,
player,201411160kan,sea,MichCh00,pass_td,0,,,,,
player,201411160kan,sea,MichCh00,pass_int,0,,,,,
player,201411160kan,sea,MichCh00,pass_sacked,0,,,,,
player,201411160kan,sea,MichCh00,pass_sacked_yds,0,,,,,
player,201411160kan,sea,MichCh00,pass_long,0,,,,,
player,201411160kan,sea,MichCh00,pass_rating,,,,,,
player,201411160kan,sea,MichCh00,rush_att,1,,,,,
player,201411160kan,sea,MichCh00,rush_yds,-2,,,,,
player,201411160kan,sea,MichCh00,rush_td,0,,,,,
player,201411160kan,sea,MichCh00,rush_long,-2,,,,,
player,201411160kan,sea,MichCh00,targets,0,,,,,
player,201411160kan,sea,MichCh00,rec,0,,,,,
player,201411160kan,sea,MichCh00,rec_yds,0,,,,,
player,201411160kan,sea,MichCh00,rec_td,0,,,,,
player,201411160kan,sea,MichCh00,rec_long,0,,,,,
player,201411160kan,sea,MichCh00,fumbles,0,,,,,
player,201411160kan,sea,MichCh00,fumbles_lost,0,,,,,
player,201411160kan,kan,SmitAl03,pass_cmp,11,,,,,
player,201411160kan,kan,SmitAl03,pass_att,16,,,,,
player,201411160kan,kan,SmitAl03,pass_yds,108,,,,,
player,201411160kan,kan,SmitAl03,pass_td,0,,,,,
player,201411160kan,kan,SmitAl03,pass_int,0,,,,,
player,201411160kan,kan,SmitAl03,pass_sacked,0,,,,,
player,201411160kan,kan,SmitAl03,pass_sacked_yds,0,,,,,
player,201411160kan,kan,SmitAl03,pass_long,23,,,,,
player,201411160kan,kan,SmitAl03,pass_rating,87.5,,,,,
player,201411160kan,kan,SmitAl03,rush_att,2,,,,,
player,201411160kan,kan,SmitAl03,rush_yds,-1,,,,,
player,201411160kan,kan,SmitAl03,rush_td,0,,,,,
player,201411160kan,kan,SmitAl03,rush_long,0,,,,,
player,201411160kan,kan,SmitAl03,targets,0,,,,,
player,201411160kan,kan,SmitAl03,rec,0,,,,,
player,201411160kan,kan,SmitAl03,rec_yds,0,,,,,
player,201411160kan,kan,SmitAl03,rec_td,0,,,,,
player,201411160kan,kan,SmitAl03,rec_long,0,,,,,
player,201411160kan,kan,SmitAl03,fumbles,1,,,,,
player,201411160kan,kan,SmitAl03,fumbles_lost,0,,,,,
player,201411160kan,kan,CharJa00,pass_cmp,0,,,,,
player,201411160kan,kan,CharJa00,pass_att,0,,,,,
player,201411160kan,kan,CharJa00,pass_yds,0,,,,,
player,201411160kan,kan,CharJa00,pass_td,0,,,,,
player,201411160kan,kan,CharJa00,pass_int,0,,,,,
player,201411160kan,kan,CharJa00,pass_sacked,0,,,,,
player,201411160kan,kan,CharJa00,pass_sacked_yds,0,,,,,
player,201411160kan,kan,CharJa00,pass_long,0,,,,,
player,201411160kan,kan,CharJa00,pass_rating,,,,,,
player,201411160kan,kan,CharJa00,rush_att,20,,,,,
player,201411160kan,kan,CharJa00,rush_yds,159,,,,,
player,201411160kan,kan,CharJa00,rush_td,2,,,,,
player,201411160kan,kan,CharJa00,rush_long,47,,,,,
player,201411160kan,kan,CharJa00,targets,2,,,,,
player,201411160kan,kan,CharJa00,rec,2,,,,,
player,201411160kan,kan,CharJa00,rec_yds,19,,,,,
player,201411160kan,kan,CharJa00,rec_td,0,,,,,
player,201411160kan,kan,CharJa00,rec_long,13,,,,,
player,201411160kan,kan,CharJa00,fumbles,1,,,,,
player,201411160kan,kan,CharJa00,fumbles_lost,1,,,,,
player,201411160kan,kan,ThomDe05,pass_cmp,0,,,,,
player,201411160kan,kan,ThomDe05,pass_att,0,,,,,
player,201411160kan,kan,ThomDe05,pass_yds,0,,,,,
player,201411160kan,kan,ThomDe05,pass_td,0,,,,,
player,201411160kan,kan,ThomDe05,pass_int,0,,,,,
player,201411160kan,kan,ThomDe05,pass_sacked,0,,,,,
player,201411160kan,kan,ThomDe05,pass_sacked_yds,0,,,,,
player,201411160kan,kan,ThomDe05,pass_long,0,,,,,
player,201411160kan,kan,ThomDe05,pass_rating,,,,,,
player,201411160kan,kan,ThomDe05,rush_att,3,,,,,
player,201411160kan,kan,ThomDe05,rush_yds,22,,,,,
player,201411160kan,kan,ThomDe05,rush_td,0,,,,,
player,201411160kan,kan,ThomDe05,rush_long,8,,,,,
player,201411160kan,kan,ThomDe05,targets,1,,,,,
player,201411160kan,kan,ThomDe05,rec,1,,,,,
player,201411160kan,kan,ThomDe05,rec_yds,10,,,,,
player,201411160kan,kan,ThomDe05,rec_td,0,,,,,
player,201411160kan,kan,ThomDe05,rec_long,10,,,,,
player,201411160kan,kan,ThomDe05,fumbles,0,,,,,
player,201411160kan,kan,ThomDe05,fumbles_lost,0,,,,,
player,201411160kan,kan,DaviKn00,pass_cmp,0,,,,,
player,201411160kan,kan,DaviKn00,pass_att,0,,,,,
player,201411160kan,kan,DaviKn00,pass_yds,0,,,,,
player,201411160kan,kan,DaviKn00,pass_td,0,,,,,
player,201411160kan,kan,DaviKn00,pass_int,0,,,,,
player,201411160kan,kan,DaviKn00,pass_sacked,0,,,,,
player,201411160kan,kan,DaviKn00,pass_sacked_yds,0,,,,,
player,201411160kan,kan,DaviKn00,pass_long,0,,,,,
player,201411160kan,kan,DaviKn00,pass_rating,,,,,,
player,201411160kan,kan,DaviKn00,rush_att,5,,,,,
player,201411160kan,kan,DaviKn00,rush_yds,10,,,,,
player,201411160kan,kan,DaviKn00,rush_td,1,,,,,
player,201411160kan,kan,DaviKn00,rush_long,4,,,,,
player,201411160kan,kan,DaviKn00,targets,1,,,,,
player,201411160kan,kan,DaviKn00,rec,1,,,,,
player,201411160kan,kan,DaviKn00,rec_yds,8,,,,,
player,201411160kan,kan,DaviKn00,rec_td,0,,,,,
player,201411160kan,kan,DaviKn00,rec_long,8,,,,,
player,201411160kan,kan,DaviKn00,fumbles,0,,,,,
player,201411160kan,kan,DaviKn00,fumbles_lost,0,,,,,
player,201411160kan,kan,KelcTr00,pass_cmp,0,,,,,
player,201411160kan,kan,KelcTr00,pass_att,0,,,,,
player,201411160kan,kan,KelcTr00,pass_yds,0,,,,,
player,201411160kan,kan,KelcTr00,pass_td,0,,,,,
player,201411160kan,kan,KelcTr00,pass_int,0,,,,,
player,201411160kan,kan,KelcTr00,pass_sacked,0,,,,,
player,201411160kan,kan,KelcTr00,pass_sacked_yds,0,,,,,
player,201411160kan,kan,KelcTr00,pass_long,0,,,,,
player,201411160kan,kan,KelcTr00,pass_rating,,,,,,
player,201411160kan,kan,KelcTr00,rush_att,0,,,,,
player,201411160kan,kan,KelcTr00,rush_yds,0,,,,,
player,201411160kan,kan,KelcTr00,rush_td,0,,,,,
player,201411160kan,kan,KelcTr00,rush_long,0,,,,,
player,201411160kan,kan,KelcTr00,targets,5,,,,,
player,201411160kan,kan,KelcTr00,rec,3,,,,,
player,201411160kan,kan,KelcTr00,rec_yds,37,,,,,
player,201411160kan,kan,KelcTr00,rec_td,0,,,,,
player,201411160kan,kan,KelcTr00,rec_long,23,,,,,
player,201411160kan,kan,KelcTr00,fumbles,1,,,,,
player,201411160kan,kan,KelcTr00,fumbles_lost,1,,,,,
player,201411160kan,kan,BoweDw00,pass_cmp,0,,,,,
player,201411160kan,kan,BoweDw00,pass_att,0,,,,,
player,201411160kan,kan,BoweDw00,pass_yds,0,,,,,
player,201411160kan,kan,BoweDw00,pass_td,0,,,,,
player,201411160kan,kan,BoweDw00,pass_int,0,,,,,
player,201411160kan,kan,BoweDw00,pass_sacked,0,,,,,
player,201411160kan,kan,BoweDw00,pass_sacked_yds,0,,,,,
player,201411160kan,kan,BoweDw00,pass_long,0,,,,,
player,201411160kan,kan,BoweDw00,pass_rating,,,,,,
player,201411160kan,kan,BoweDw00,rush_att,0,,,,,
player,201411160kan,kan,BoweDw00,rush_yds,0,,,,,
player,201411160kan,kan,BoweDw00,rush_td,0,,,,,
player,201411160kan,kan,BoweDw00,rush_long,0,,,,,
player,201411160kan,kan,BoweDw00,targets,4,,,,,
player,201411160kan,kan,BoweDw00,rec,2,,,,,
player,201411160kan,kan,BoweDw00,rec_yds,18,,,,,
player,201411160kan,kan,BoweDw00,rec_td,0,,,,,
player,201411160kan,kan,BoweDw00,rec_long,9,,,,,
player,201411160kan,kan,BoweDw00,fumbles,0,,,,,
player,201411160kan,kan,BoweDw00,fumbles_lost,0,,,,,
player,201411160kan,kan,SherAn00,pass_cmp,0,,,,,
player,201411160kan,kan,SherAn00,pass_att,0,,,,,
player,201411160kan,kan,SherAn00,pass_yds,0,,,,,
player,201411160kan,kan,SherAn00,pass_td,0,,,,,
player,201411160kan,kan,SherAn00,pass_int,0,,,,,
player,201411160kan,kan,SherAn00,pass_sacked,0,,,,,
player,201411160kan,kan,SherAn00,pass_sacked_yds,0,,,,,
player,201411160kan,kan,SherAn00,pass_long,0,,,,,
player,201411160kan,kan,SherAn00,pass_rating,,,,,,
player,201411160kan,kan,SherAn00,rush_att,0,,,,,
player,201411160kan,kan,SherAn00,rush_yds,0,,,,,
player,201411160kan,kan,SherAn00,rush_td,0,,,,,
player,201411160kan,kan,SherAn00,rush_long,0,,,,,
player,201411160kan,kan,SherAn00,targets,1,,,,,
player,201411160kan,kan,SherAn00,rec,1,,,,,
player,201411160kan,kan,SherAn00,rec_yds,13,,,,,
player,201411160kan,kan,SherAn00,rec_td,0,,,,,
player,201411160kan,kan,SherAn00,rec_long,13,,,,,
player,201411160kan,kan,SherAn00,fumbles,0,,,,,
player,201411160kan,kan,SherAn00,fumbles_lost,0,,,,,
player,201411160kan,kan,SupePh00,pass_cmp,0,,,,,
player,201411160kan,kan,SupePh00,pass_att,0,,,,,
player,201411160kan,kan,SupePh00,pass_yds,0,,,,,
player,201411160kan,kan,SupePh00,pass_td,0,,,,,
player,201411160kan,kan,SupePh00,pass_int,0,,,,,
player,201411160kan,kan,SupePh00,pass_sacked,0,,,,,
player,201411160kan,kan,SupePh00,pass_sacked_yds,0,,,,,
player,201411160kan,kan,SupePh00,pass_long,0,,,,,
player,201411160kan,kan,SupePh00,pass_rating,,,,,,
player,201411160kan,kan,SupePh00,rush_att,0,,,,,
player,201411160kan,kan,SupePh00,rush_yds,0,,,,,
player,201411160kan,kan,SupePh00,rush_td,0,,,,,
player,201411160kan,kan,SupePh00,rush_long,0,,,,,
player,201411160kan,kan,SupePh00,targets,1,,,,,
player,201411160kan,kan,SupePh00,rec,1,,,,,
player,201411160kan,kan,SupePh00,rec_yds,3,,,,,
player,201411160kan,kan,SupePh00,rec_td,0,,,,,
player,201411160kan,kan,SupePh00,rec_long,3,,,,,
player,201411160kan,kan,SupePh00,fumbles,0,,,,,
player,201411160kan,kan,SupePh00,fumbles_lost,0,,,,,
player,201411160kan,sea,ThomEa99,def_int,0,,,,,
player,201411160kan,sea,ThomEa99,def_int_yds,0,,,,,
player,201411160kan,sea,ThomEa99,def_int_td,0,,,,,
player,201411160kan,sea,ThomEa99,def_int_long,0,,,,,
player,201411160kan,sea,ThomEa99,pass_defended,0,,,,,
player,201411160kan,sea,ThomEa99,sacks,0.0,,,,,
player,201411160kan,sea,ThomEa99,tackles_combined,11,,,,,
player,201411160kan,sea,ThomEa99,tackles_solo,10,,,,,
player,201411160kan,sea,ThomEa99,tackles_assists,1,,,,,
player,201411160kan,sea,ThomEa99,tackles_loss,0,,,,,
player,201411160kan,sea,ThomEa99,qb_hits,0,,,,,
player,201411160kan,sea,ThomEa99,fumbles_rec,0,,,,,
player,201411160kan,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201411160kan,sea,ThomEa99,fumbles_forced,2,,,,,
player,201411160kan,sea,ChanKa99,def_int,0,,,,,
player,201411160kan,sea,ChanKa99,def_int_yds,0,,,,,
player,201411160kan,sea,ChanKa99,def_int_td,0,,,,,
player,201411160kan,sea,ChanKa99,def_int_long,0,,,,,
player,201411160kan,sea,ChanKa99,pass_defended,0,,,,,
player,201411160kan,sea,ChanKa99,sacks,0.0,,,,,
player,201411160kan,sea,ChanKa99,tackles_combined,6,,,,,
player,201411160kan,sea,ChanKa99,tackles_solo,6,,,,,
player,201411160kan,sea,ChanKa99,tackles_assists,0,,,,,
player,201411160kan,sea,ChanKa99,tackles_loss,0,,,,,
player,201411160kan,sea,ChanKa99,qb_hits,0,,,,,
player,201411160kan,sea,ChanKa99,fumbles_rec,0,,,,,
player,201411160kan,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201411160kan,sea,ChanKa99,fumbles_forced,0,,,,,
player,201411160kan,sea,SherRi00,def_int,0,,,,,
player,201411160kan,sea,SherRi00,def_int_yds,0,,,,,
player,201411160kan,sea,SherRi00,def_int_td,0,,,,,
player,201411160kan,sea,SherRi00,def_int_long,0,,,,,
player,201411160kan,sea,SherRi00,pass_defended,0,,,,,
player,201411160kan,sea,SherRi00,sacks,0.0,,,,,
player,201411160kan,sea,SherRi00,tackles_combined,4,,,,,
player,201411160kan,sea,SherRi00,tackles_solo,3,,,,,
player,201411160kan,sea,SherRi00,tackles_assists,1,,,,,
player,201411160kan,sea,SherRi00,tackles_loss,0,,,,,
player,201411160kan,sea,SherRi00,qb_hits,0,,,,,
player,201411160kan,sea,SherRi00,fumbles_rec,0,,,,,
player,201411160kan,sea,SherRi00,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,SherRi00,fumbles_rec_td,0,,,,,
player,201411160kan,sea,SherRi00,fumbles_forced,0,,,,,
player,201411160kan,sea,SmitMa02,def_int,0,,,,,
player,201411160kan,sea,SmitMa02,def_int_yds,0,,,,,
player,201411160kan,sea,SmitMa02,def_int_td,0,,,,,
player,201411160kan,sea,SmitMa02,def_int_long,0,,,,,
player,201411160kan,sea,SmitMa02,pass_defended,1,,,,,
player,201411160kan,sea,SmitMa02,sacks,0.0,,,,,
player,201411160kan,sea,SmitMa02,tackles_combined,4,,,,,
player,201411160kan,sea,SmitMa02,tackles_solo,4,,,,,
player,201411160kan,sea,SmitMa02,tackles_assists,0,,,,,
player,201411160kan,sea,SmitMa02,tackles_loss,1,,,,,
player,201411160kan,sea,SmitMa02,qb_hits,0,,,,,
player,201411160kan,sea,SmitMa02,fumbles_rec,0,,,,,
player,201411160kan,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201411160kan,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201411160kan,sea,SmitMa02,fumbles_forced,0,,,,,
player,201411160kan,sea,WrigK.00,def_int,0,,,,,
player,201411160kan,sea,WrigK.00,def_int_yds,0,,,,,
player,201411160kan,sea,WrigK.00,def_int_td,0,,,,,
player,201411160kan,sea,WrigK.00,def_int_long,0,,,,,
player,201411160kan,sea,WrigK.00,pass_defended,0,,,,,
player,201411160kan,sea,WrigK.00,sacks,0.0,,,,,
player,201411160kan,sea,WrigK.00,tackles_combined,4,,,,,
player,201411160kan,sea,WrigK.00,tackles_solo,3,,,,,
player,201411160kan,sea,WrigK.00,tackles_assists,1,,,,,
player,201411160kan,sea,WrigK.00,tackles_loss,0,,,,,
player,201411160kan,sea,WrigK.00,qb_hits,0,,,,,
player,201411160kan,sea,WrigK.00,fumbles_rec,0,,,,,
