game,2014,14,20141207,201412070mia,rav,"Baltimore Ravens",28,mia,"Miami Dolphins",13
player,201412070mia,mia,ThomDa03,rec_long,0,,,,,
player,201412070mia,mia,ThomDa03,fumbles,0,,,,,
player,201412070mia,mia,ThomDa03,fumbles_lost,0,,,,,
player,201412070mia,rav,DumeEl20,def_int,0,,,,,
player,201412070mia,rav,DumeEl20,def_int_yds,0,,,,,
player,201412070mia,rav,DumeEl20,def_int_td,0,,,,,
player,201412070mia,rav,DumeEl20,def_int_long,0,,,,,
player,201412070mia,rav,DumeEl20,pass_defended,0,,,,,
player,201412070mia,rav,DumeEl20,sacks,3.5,,,,,
player,201412070mia,rav,DumeEl20,tackles_combined,4,,,,,
player,201412070mia,rav,DumeEl20,tackles_solo,3,,,,,
player,201412070mia,rav,DumeEl20,tackles_assists,1,,,,,
player,201412070mia,rav,DumeEl20,tackles_loss,2,,,,,
player,201412070mia,rav,DumeEl20,qb_hits,5,,,,,
player,201412070mia,rav,DumeEl20,fumbles_rec,0,,,,,
player,201412070mia,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201412070mia,rav,DumeEl20,fumbles_forced,1,,,,,
player,201412070mia,rav,SuggTe99,def_int,0,,,,,
player,201412070mia,rav,SuggTe99,def_int_yds,0,,,,,
player,201412070mia,rav,SuggTe99,def_int_td,0,,,,,
player,201412070mia,rav,SuggTe99,def_int_long,0,,,,,
player,201412070mia,rav,SuggTe99,pass_defended,0,,,,,
player,201412070mia,rav,SuggTe99,sacks,1.5,,,,,
player,201412070mia,rav,SuggTe99,tackles_combined,6,,,,,
player,201412070mia,rav,SuggTe99,tackles_solo,4,,,,,
player,201412070mia,rav,SuggTe99,tackles_assists,2,,,,,
player,201412070mia,rav,SuggTe99,tackles_loss,2,,,,,
player,201412070mia,rav,SuggTe99,qb_hits,2,,,,,
player,201412070mia,rav,SuggTe99,fumbles_rec,0,,,,,
player,201412070mia,rav,SuggTe99,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,SuggTe99,fumbles_rec_td,0,,,,,
player,201412070mia,rav,SuggTe99,fumbles_forced,0,,,,,
player,201412070mia,rav,MoslC.00,def_int,0,,,,,
player,201412070mia,rav,MoslC.00,def_int_yds,0,,,,,
player,201412070mia,rav,MoslC.00,def_int_td,0,,,,,
player,201412070mia,rav,MoslC.00,def_int_long,0,,,,,
player,201412070mia,rav,MoslC.00,pass_defended,0,,,,,
player,201412070mia,rav,MoslC.00,sacks,1.0,,,,,
player,201412070mia,rav,MoslC.00,tackles_combined,8,,,,,
player,201412070mia,rav,MoslC.00,tackles_solo,7,,,,,
player,201412070mia,rav,MoslC.00,tackles_assists,1,,,,,
player,201412070mia,rav,MoslC.00,tackles_loss,1,,,,,
player,201412070mia,rav,MoslC.00,qb_hits,1,,,,,
player,201412070mia,rav,MoslC.00,fumbles_rec,0,,,,,
player,201412070mia,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,MoslC.00,fumbles_forced,0,,,,,
player,201412070mia,rav,ElamMa00,def_int,0,,,,,
player,201412070mia,rav,ElamMa00,def_int_yds,0,,,,,
player,201412070mia,rav,ElamMa00,def_int_td,0,,,,,
player,201412070mia,rav,ElamMa00,def_int_long,0,,,,,
player,201412070mia,rav,ElamMa00,pass_defended,0,,,,,
player,201412070mia,rav,ElamMa00,sacks,0.0,,,,,
player,201412070mia,rav,ElamMa00,tackles_combined,5,,,,,
player,201412070mia,rav,ElamMa00,tackles_solo,4,,,,,
player,201412070mia,rav,ElamMa00,tackles_assists,1,,,,,
player,201412070mia,rav,ElamMa00,tackles_loss,0,,,,,
player,201412070mia,rav,ElamMa00,qb_hits,0,,,,,
player,201412070mia,rav,ElamMa00,fumbles_rec,0,,,,,
player,201412070mia,rav,ElamMa00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,ElamMa00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,ElamMa00,fumbles_forced,0,,,,,
player,201412070mia,rav,GorrDa00,def_int,0,,,,,
player,201412070mia,rav,GorrDa00,def_int_yds,0,,,,,
player,201412070mia,rav,GorrDa00,def_int_td,0,,,,,
player,201412070mia,rav,GorrDa00,def_int_long,0,,,,,
player,201412070mia,rav,GorrDa00,pass_defended,0,,,,,
player,201412070mia,rav,GorrDa00,sacks,0.0,,,,,
player,201412070mia,rav,GorrDa00,tackles_combined,5,,,,,
player,201412070mia,rav,GorrDa00,tackles_solo,5,,,,,
player,201412070mia,rav,GorrDa00,tackles_assists,0,,,,,
player,201412070mia,rav,GorrDa00,tackles_loss,0,,,,,
player,201412070mia,rav,GorrDa00,qb_hits,0,,,,,
player,201412070mia,rav,GorrDa00,fumbles_rec,0,,,,,
player,201412070mia,rav,GorrDa00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,GorrDa00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,GorrDa00,fumbles_forced,0,,,,,
player,201412070mia,rav,HillWi01,def_int,0,,,,,
player,201412070mia,rav,HillWi01,def_int_yds,0,,,,,
player,201412070mia,rav,HillWi01,def_int_td,0,,,,,
player,201412070mia,rav,HillWi01,def_int_long,0,,,,,
player,201412070mia,rav,HillWi01,pass_defended,0,,,,,
player,201412070mia,rav,HillWi01,sacks,0.0,,,,,
player,201412070mia,rav,HillWi01,tackles_combined,5,,,,,
player,201412070mia,rav,HillWi01,tackles_solo,5,,,,,
player,201412070mia,rav,HillWi01,tackles_assists,0,,,,,
player,201412070mia,rav,HillWi01,tackles_loss,0,,,,,
player,201412070mia,rav,HillWi01,qb_hits,0,,,,,
player,201412070mia,rav,HillWi01,fumbles_rec,0,,,,,
player,201412070mia,rav,HillWi01,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,HillWi01,fumbles_rec_td,0,,,,,
player,201412070mia,rav,HillWi01,fumbles_forced,0,,,,,
player,201412070mia,rav,CantCh21,def_int,0,,,,,
player,201412070mia,rav,CantCh21,def_int_yds,0,,,,,
player,201412070mia,rav,CantCh21,def_int_td,0,,,,,
player,201412070mia,rav,CantCh21,def_int_long,0,,,,,
player,201412070mia,rav,CantCh21,pass_defended,0,,,,,
player,201412070mia,rav,CantCh21,sacks,0.0,,,,,
player,201412070mia,rav,CantCh21,tackles_combined,4,,,,,
player,201412070mia,rav,CantCh21,tackles_solo,4,,,,,
player,201412070mia,rav,CantCh21,tackles_assists,0,,,,,
player,201412070mia,rav,CantCh21,tackles_loss,1,,,,,
player,201412070mia,rav,CantCh21,qb_hits,0,,,,,
player,201412070mia,rav,CantCh21,fumbles_rec,0,,,,,
player,201412070mia,rav,CantCh21,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,CantCh21,fumbles_rec_td,0,,,,,
player,201412070mia,rav,CantCh21,fumbles_forced,0,,,,,
player,201412070mia,rav,SmitDa24,def_int,0,,,,,
player,201412070mia,rav,SmitDa24,def_int_yds,0,,,,,
player,201412070mia,rav,SmitDa24,def_int_td,0,,,,,
player,201412070mia,rav,SmitDa24,def_int_long,0,,,,,
player,201412070mia,rav,SmitDa24,pass_defended,1,,,,,
player,201412070mia,rav,SmitDa24,sacks,0.0,,,,,
player,201412070mia,rav,SmitDa24,tackles_combined,4,,,,,
player,201412070mia,rav,SmitDa24,tackles_solo,3,,,,,
player,201412070mia,rav,SmitDa24,tackles_assists,1,,,,,
player,201412070mia,rav,SmitDa24,tackles_loss,1,,,,,
player,201412070mia,rav,SmitDa24,qb_hits,0,,,,,
player,201412070mia,rav,SmitDa24,fumbles_rec,0,,,,,
player,201412070mia,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201412070mia,rav,SmitDa24,fumbles_forced,0,,,,,
player,201412070mia,rav,MileJe00,def_int,0,,,,,
player,201412070mia,rav,MileJe00,def_int_yds,0,,,,,
player,201412070mia,rav,MileJe00,def_int_td,0,,,,,
player,201412070mia,rav,MileJe00,def_int_long,0,,,,,
player,201412070mia,rav,MileJe00,pass_defended,0,,,,,
player,201412070mia,rav,MileJe00,sacks,0.0,,,,,
player,201412070mia,rav,MileJe00,tackles_combined,3,,,,,
player,201412070mia,rav,MileJe00,tackles_solo,3,,,,,
player,201412070mia,rav,MileJe00,tackles_assists,0,,,,,
player,201412070mia,rav,MileJe00,tackles_loss,0,,,,,
player,201412070mia,rav,MileJe00,qb_hits,0,,,,,
player,201412070mia,rav,MileJe00,fumbles_rec,0,,,,,
player,201412070mia,rav,MileJe00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,MileJe00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,MileJe00,fumbles_forced,0,,,,,
player,201412070mia,rav,StewDa00,def_int,0,,,,,
player,201412070mia,rav,StewDa00,def_int_yds,0,,,,,
player,201412070mia,rav,StewDa00,def_int_td,0,,,,,
player,201412070mia,rav,StewDa00,def_int_long,0,,,,,
player,201412070mia,rav,StewDa00,pass_defended,0,,,,,
player,201412070mia,rav,StewDa00,sacks,0.0,,,,,
player,201412070mia,rav,StewDa00,tackles_combined,2,,,,,
player,201412070mia,rav,StewDa00,tackles_solo,1,,,,,
player,201412070mia,rav,StewDa00,tackles_assists,1,,,,,
player,201412070mia,rav,StewDa00,tackles_loss,0,,,,,
player,201412070mia,rav,StewDa00,qb_hits,0,,,,,
player,201412070mia,rav,StewDa00,fumbles_rec,0,,,,,
player,201412070mia,rav,StewDa00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,StewDa00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,StewDa00,fumbles_forced,0,,,,,
player,201412070mia,rav,BrowMa00,def_int,0,,,,,
player,201412070mia,rav,BrowMa00,def_int_yds,0,,,,,
player,201412070mia,rav,BrowMa00,def_int_td,0,,,,,
player,201412070mia,rav,BrowMa00,def_int_long,0,,,,,
player,201412070mia,rav,BrowMa00,pass_defended,0,,,,,
player,201412070mia,rav,BrowMa00,sacks,0.0,,,,,
player,201412070mia,rav,BrowMa00,tackles_combined,1,,,,,
player,201412070mia,rav,BrowMa00,tackles_solo,1,,,,,
player,201412070mia,rav,BrowMa00,tackles_assists,0,,,,,
player,201412070mia,rav,BrowMa00,tackles_loss,0,,,,,
player,201412070mia,rav,BrowMa00,qb_hits,0,,,,,
player,201412070mia,rav,BrowMa00,fumbles_rec,0,,,,,
player,201412070mia,rav,BrowMa00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,BrowMa00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,BrowMa00,fumbles_forced,0,,,,,
player,201412070mia,rav,JackAs00,def_int,0,,,,,
player,201412070mia,rav,JackAs00,def_int_yds,0,,,,,
player,201412070mia,rav,JackAs00,def_int_td,0,,,,,
player,201412070mia,rav,JackAs00,def_int_long,0,,,,,
player,201412070mia,rav,JackAs00,pass_defended,0,,,,,
player,201412070mia,rav,JackAs00,sacks,0.0,,,,,
player,201412070mia,rav,JackAs00,tackles_combined,1,,,,,
player,201412070mia,rav,JackAs00,tackles_solo,1,,,,,
player,201412070mia,rav,JackAs00,tackles_assists,0,,,,,
player,201412070mia,rav,JackAs00,tackles_loss,0,,,,,
player,201412070mia,rav,JackAs00,qb_hits,0,,,,,
player,201412070mia,rav,JackAs00,fumbles_rec,0,,,,,
player,201412070mia,rav,JackAs00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,JackAs00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,JackAs00,fumbles_forced,0,,,,,
player,201412070mia,rav,JernTi00,def_int,0,,,,,
player,201412070mia,rav,JernTi00,def_int_yds,0,,,,,
player,201412070mia,rav,JernTi00,def_int_td,0,,,,,
player,201412070mia,rav,JernTi00,def_int_long,0,,,,,
player,201412070mia,rav,JernTi00,pass_defended,0,,,,,
player,201412070mia,rav,JernTi00,sacks,0.0,,,,,
player,201412070mia,rav,JernTi00,tackles_combined,1,,,,,
player,201412070mia,rav,JernTi00,tackles_solo,1,,,,,
player,201412070mia,rav,JernTi00,tackles_assists,0,,,,,
player,201412070mia,rav,JernTi00,tackles_loss,0,,,,,
player,201412070mia,rav,JernTi00,qb_hits,1,,,,,
player,201412070mia,rav,JernTi00,fumbles_rec,0,,,,,
player,201412070mia,rav,JernTi00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,JernTi00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,JernTi00,fumbles_forced,0,,,,,
player,201412070mia,rav,McPhPe00,def_int,0,,,,,
player,201412070mia,rav,McPhPe00,def_int_yds,0,,,,,
player,201412070mia,rav,McPhPe00,def_int_td,0,,,,,
player,201412070mia,rav,McPhPe00,def_int_long,0,,,,,
player,201412070mia,rav,McPhPe00,pass_defended,0,,,,,
player,201412070mia,rav,McPhPe00,sacks,0.0,,,,,
player,201412070mia,rav,McPhPe00,tackles_combined,1,,,,,
player,201412070mia,rav,McPhPe00,tackles_solo,1,,,,,
player,201412070mia,rav,McPhPe00,tackles_assists,0,,,,,
player,201412070mia,rav,McPhPe00,tackles_loss,0,,,,,
player,201412070mia,rav,McPhPe00,qb_hits,2,,,,,
player,201412070mia,rav,McPhPe00,fumbles_rec,0,,,,,
player,201412070mia,rav,McPhPe00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,McPhPe00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,McPhPe00,fumbles_forced,0,,,,,
player,201412070mia,rav,OrrxZa00,def_int,0,,,,,
player,201412070mia,rav,OrrxZa00,def_int_yds,0,,,,,
player,201412070mia,rav,OrrxZa00,def_int_td,0,,,,,
player,201412070mia,rav,OrrxZa00,def_int_long,0,,,,,
player,201412070mia,rav,OrrxZa00,pass_defended,0,,,,,
player,201412070mia,rav,OrrxZa00,sacks,0.0,,,,,
player,201412070mia,rav,OrrxZa00,tackles_combined,1,,,,,
player,201412070mia,rav,OrrxZa00,tackles_solo,0,,,,,
player,201412070mia,rav,OrrxZa00,tackles_assists,1,,,,,
player,201412070mia,rav,OrrxZa00,tackles_loss,0,,,,,
player,201412070mia,rav,OrrxZa00,qb_hits,0,,,,,
player,201412070mia,rav,OrrxZa00,fumbles_rec,0,,,,,
player,201412070mia,rav,OrrxZa00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,OrrxZa00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,OrrxZa00,fumbles_forced,0,,,,,
player,201412070mia,rav,WebbLa99,def_int,0,,,,,
player,201412070mia,rav,WebbLa99,def_int_yds,0,,,,,
player,201412070mia,rav,WebbLa99,def_int_td,0,,,,,
player,201412070mia,rav,WebbLa99,def_int_long,0,,,,,
player,201412070mia,rav,WebbLa99,pass_defended,0,,,,,
player,201412070mia,rav,WebbLa99,sacks,0.0,,,,,
player,201412070mia,rav,WebbLa99,tackles_combined,1,,,,,
player,201412070mia,rav,WebbLa99,tackles_solo,1,,,,,
player,201412070mia,rav,WebbLa99,tackles_assists,0,,,,,
player,201412070mia,rav,WebbLa99,tackles_loss,0,,,,,
player,201412070mia,rav,WebbLa99,qb_hits,0,,,,,
player,201412070mia,rav,WebbLa99,fumbles_rec,0,,,,,
player,201412070mia,rav,WebbLa99,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,WebbLa99,fumbles_rec_td,0,,,,,
player,201412070mia,rav,WebbLa99,fumbles_forced,0,,,,,
player,201412070mia,rav,WillBr02,def_int,0,,,,,
player,201412070mia,rav,WillBr02,def_int_yds,0,,,,,
player,201412070mia,rav,WillBr02,def_int_td,0,,,,,
player,201412070mia,rav,WillBr02,def_int_long,0,,,,,
player,201412070mia,rav,WillBr02,pass_defended,0,,,,,
player,201412070mia,rav,WillBr02,sacks,0.0,,,,,
player,201412070mia,rav,WillBr02,tackles_combined,1,,,,,
player,201412070mia,rav,WillBr02,tackles_solo,1,,,,,
player,201412070mia,rav,WillBr02,tackles_assists,0,,,,,
player,201412070mia,rav,WillBr02,tackles_loss,0,,,,,
player,201412070mia,rav,WillBr02,qb_hits,0,,,,,
player,201412070mia,rav,WillBr02,fumbles_rec,0,,,,,
player,201412070mia,rav,WillBr02,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,WillBr02,fumbles_rec_td,0,,,,,
player,201412070mia,rav,WillBr02,fumbles_forced,0,,,,,
player,201412070mia,rav,GuyxLa00,def_int,0,,,,,
player,201412070mia,rav,GuyxLa00,def_int_yds,0,,,,,
player,201412070mia,rav,GuyxLa00,def_int_td,0,,,,,
player,201412070mia,rav,GuyxLa00,def_int_long,0,,,,,
player,201412070mia,rav,GuyxLa00,pass_defended,1,,,,,
player,201412070mia,rav,GuyxLa00,sacks,0.0,,,,,
player,201412070mia,rav,GuyxLa00,tackles_combined,0,,,,,
player,201412070mia,rav,GuyxLa00,tackles_solo,0,,,,,
player,201412070mia,rav,GuyxLa00,tackles_assists,0,,,,,
player,201412070mia,rav,GuyxLa00,tackles_loss,0,,,,,
player,201412070mia,rav,GuyxLa00,qb_hits,0,,,,,
player,201412070mia,rav,GuyxLa00,fumbles_rec,0,,,,,
player,201412070mia,rav,GuyxLa00,fumbles_rec_yds,0,,,,,
player,201412070mia,rav,GuyxLa00,fumbles_rec_td,0,,,,,
player,201412070mia,rav,GuyxLa00,fumbles_forced,0,,,,,
player,201412070mia,mia,StanR.00,def_int,1,,,,,
player,201412070mia,mia,StanR.00,def_int_yds,0,,,,,
player,201412070mia,mia,StanR.00,def_int_td,0,,,,,
player,201412070mia,mia,StanR.00,def_int_long,0,,,,,
player,201412070mia,mia,StanR.00,pass_defended,1,,,,,
player,201412070mia,mia,StanR.00,sacks,0.0,,,,,
player,201412070mia,mia,StanR.00,tackles_combined,7,,,,,
player,201412070mia,mia,StanR.00,tackles_solo,6,,,,,
player,201412070mia,mia,StanR.00,tackles_assists,1,,,,,
player,201412070mia,mia,StanR.00,tackles_loss,1,,,,,
player,201412070mia,mia,StanR.00,qb_hits,0,,,,,
player,201412070mia,mia,StanR.00,fumbles_rec,0,,,,,
player,201412070mia,mia,StanR.00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,StanR.00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,StanR.00,fumbles_forced,0,,,,,
player,201412070mia,mia,VernOl00,def_int,0,,,,,
player,201412070mia,mia,VernOl00,def_int_yds,0,,,,,
player,201412070mia,mia,VernOl00,def_int_td,0,,,,,
player,201412070mia,mia,VernOl00,def_int_long,0,,,,,
player,201412070mia,mia,VernOl00,pass_defended,0,,,,,
player,201412070mia,mia,VernOl00,sacks,1.0,,,,,
player,201412070mia,mia,VernOl00,tackles_combined,2,,,,,
player,201412070mia,mia,VernOl00,tackles_solo,2,,,,,
player,201412070mia,mia,VernOl00,tackles_assists,0,,,,,
player,201412070mia,mia,VernOl00,tackles_loss,1,,,,,
player,201412070mia,mia,VernOl00,qb_hits,1,,,,,
player,201412070mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201412070mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,VernOl00,fumbles_forced,0,,,,,
player,201412070mia,mia,JoneRe99,def_int,0,,,,,
player,201412070mia,mia,JoneRe99,def_int_yds,0,,,,,
player,201412070mia,mia,JoneRe99,def_int_td,0,,,,,
player,201412070mia,mia,JoneRe99,def_int_long,0,,,,,
player,201412070mia,mia,JoneRe99,pass_defended,0,,,,,
player,201412070mia,mia,JoneRe99,sacks,0.0,,,,,
player,201412070mia,mia,JoneRe99,tackles_combined,10,,,,,
player,201412070mia,mia,JoneRe99,tackles_solo,8,,,,,
player,201412070mia,mia,JoneRe99,tackles_assists,2,,,,,
player,201412070mia,mia,JoneRe99,tackles_loss,0,,,,,
player,201412070mia,mia,JoneRe99,qb_hits,0,,,,,
player,201412070mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201412070mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201412070mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201412070mia,mia,WheePh99,def_int,0,,,,,
player,201412070mia,mia,WheePh99,def_int_yds,0,,,,,
player,201412070mia,mia,WheePh99,def_int_td,0,,,,,
player,201412070mia,mia,WheePh99,def_int_long,0,,,,,
player,201412070mia,mia,WheePh99,pass_defended,0,,,,,
player,201412070mia,mia,WheePh99,sacks,0.0,,,,,
player,201412070mia,mia,WheePh99,tackles_combined,7,,,,,
player,201412070mia,mia,WheePh99,tackles_solo,6,,,,,
player,201412070mia,mia,WheePh99,tackles_assists,1,,,,,
player,201412070mia,mia,WheePh99,tackles_loss,0,,,,,
player,201412070mia,mia,WheePh99,qb_hits,0,,,,,
player,201412070mia,mia,WheePh99,fumbles_rec,0,,,,,
player,201412070mia,mia,WheePh99,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,WheePh99,fumbles_rec_td,0,,,,,
player,201412070mia,mia,WheePh99,fumbles_forced,0,,,,,
player,201412070mia,mia,MisiKo99,def_int,0,,,,,
player,201412070mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201412070mia,mia,MisiKo99,def_int_td,0,,,,,
player,201412070mia,mia,MisiKo99,def_int_long,0,,,,,
player,201412070mia,mia,MisiKo99,pass_defended,0,,,,,
player,201412070mia,mia,MisiKo99,sacks,0.0,,,,,
player,201412070mia,mia,MisiKo99,tackles_combined,5,,,,,
player,201412070mia,mia,MisiKo99,tackles_solo,5,,,,,
player,201412070mia,mia,MisiKo99,tackles_assists,0,,,,,
player,201412070mia,mia,MisiKo99,tackles_loss,0,,,,,
player,201412070mia,mia,MisiKo99,qb_hits,0,,,,,
player,201412070mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201412070mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201412070mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201412070mia,mia,JenkJe00,def_int,0,,,,,
player,201412070mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201412070mia,mia,JenkJe00,def_int_td,0,,,,,
player,201412070mia,mia,JenkJe00,def_int_long,0,,,,,
player,201412070mia,mia,JenkJe00,pass_defended,0,,,,,
player,201412070mia,mia,JenkJe00,sacks,0.0,,,,,
player,201412070mia,mia,JenkJe00,tackles_combined,4,,,,,
player,201412070mia,mia,JenkJe00,tackles_solo,4,,,,,
player,201412070mia,mia,JenkJe00,tackles_assists,0,,,,,
player,201412070mia,mia,JenkJe00,tackles_loss,1,,,,,
player,201412070mia,mia,JenkJe00,qb_hits,0,,,,,
player,201412070mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201412070mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,JenkJe00,fumbles_forced,0,,,,,
player,201412070mia,mia,OdriJa99,def_int,0,,,,,
player,201412070mia,mia,OdriJa99,def_int_yds,0,,,,,
player,201412070mia,mia,OdriJa99,def_int_td,0,,,,,
player,201412070mia,mia,OdriJa99,def_int_long,0,,,,,
player,201412070mia,mia,OdriJa99,pass_defended,0,,,,,
player,201412070mia,mia,OdriJa99,sacks,0.0,,,,,
player,201412070mia,mia,OdriJa99,tackles_combined,4,,,,,
player,201412070mia,mia,OdriJa99,tackles_solo,3,,,,,
player,201412070mia,mia,OdriJa99,tackles_assists,1,,,,,
player,201412070mia,mia,OdriJa99,tackles_loss,0,,,,,
player,201412070mia,mia,OdriJa99,qb_hits,1,,,,,
player,201412070mia,mia,OdriJa99,fumbles_rec,0,,,,,
player,201412070mia,mia,OdriJa99,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,OdriJa99,fumbles_rec_td,0,,,,,
player,201412070mia,mia,OdriJa99,fumbles_forced,0,,,,,
player,201412070mia,mia,DelmLo99,def_int,0,,,,,
player,201412070mia,mia,DelmLo99,def_int_yds,0,,,,,
player,201412070mia,mia,DelmLo99,def_int_td,0,,,,,
player,201412070mia,mia,DelmLo99,def_int_long,0,,,,,
player,201412070mia,mia,DelmLo99,pass_defended,0,,,,,
player,201412070mia,mia,DelmLo99,sacks,0.0,,,,,
player,201412070mia,mia,DelmLo99,tackles_combined,3,,,,,
player,201412070mia,mia,DelmLo99,tackles_solo,2,,,,,
player,201412070mia,mia,DelmLo99,tackles_assists,1,,,,,
player,201412070mia,mia,DelmLo99,tackles_loss,0,,,,,
player,201412070mia,mia,DelmLo99,qb_hits,0,,,,,
player,201412070mia,mia,DelmLo99,fumbles_rec,0,,,,,
player,201412070mia,mia,DelmLo99,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,DelmLo99,fumbles_rec_td,0,,,,,
player,201412070mia,mia,DelmLo99,fumbles_forced,0,,,,,
player,201412070mia,mia,GrimBr20,def_int,0,,,,,
player,201412070mia,mia,GrimBr20,def_int_yds,0,,,,,
player,201412070mia,mia,GrimBr20,def_int_td,0,,,,,
player,201412070mia,mia,GrimBr20,def_int_long,0,,,,,
player,201412070mia,mia,GrimBr20,pass_defended,1,,,,,
player,201412070mia,mia,GrimBr20,sacks,0.0,,,,,
player,201412070mia,mia,GrimBr20,tackles_combined,3,,,,,
player,201412070mia,mia,GrimBr20,tackles_solo,2,,,,,
player,201412070mia,mia,GrimBr20,tackles_assists,1,,,,,
player,201412070mia,mia,GrimBr20,tackles_loss,0,,,,,
player,201412070mia,mia,GrimBr20,qb_hits,0,,,,,
player,201412070mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201412070mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201412070mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201412070mia,mia,ShelDe00,def_int,0,,,,,
player,201412070mia,mia,ShelDe00,def_int_yds,0,,,,,
player,201412070mia,mia,ShelDe00,def_int_td,0,,,,,
player,201412070mia,mia,ShelDe00,def_int_long,0,,,,,
player,201412070mia,mia,ShelDe00,pass_defended,0,,,,,
player,201412070mia,mia,ShelDe00,sacks,0.0,,,,,
player,201412070mia,mia,ShelDe00,tackles_combined,3,,,,,
player,201412070mia,mia,ShelDe00,tackles_solo,2,,,,,
player,201412070mia,mia,ShelDe00,tackles_assists,1,,,,,
player,201412070mia,mia,ShelDe00,tackles_loss,0,,,,,
player,201412070mia,mia,ShelDe00,qb_hits,0,,,,,
player,201412070mia,mia,ShelDe00,fumbles_rec,0,,,,,
player,201412070mia,mia,ShelDe00,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,ShelDe00,fumbles_rec_td,0,,,,,
player,201412070mia,mia,ShelDe00,fumbles_forced,0,,,,,
player,201412070mia,mia,MitcEa99,def_int,0,,,,,
player,201412070mia,mia,MitcEa99,def_int_yds,0,,,,,
player,201412070mia,mia,MitcEa99,def_int_td,0,,,,,
player,201412070mia,mia,MitcEa99,def_int_long,0,,,,,
player,201412070mia,mia,MitcEa99,pass_defended,0,,,,,
player,201412070mia,mia,MitcEa99,sacks,0.0,,,,,
player,201412070mia,mia,MitcEa99,tackles_combined,2,,,,,
player,201412070mia,mia,MitcEa99,tackles_solo,2,,,,,
player,201412070mia,mia,MitcEa99,tackles_assists,0,,,,,
player,201412070mia,mia,MitcEa99,tackles_loss,0,,,,,
player,201412070mia,mia,MitcEa99,qb_hits,0,,,,,
player,201412070mia,mia,MitcEa99,fumbles_rec,0,,,,,
player,201412070mia,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201412070mia,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201412070mia,mia,MitcEa99,fumbles_forced,0,,,,,
player,201412070mia,mia,WilsJi00,def_int,0,,,,,
