game,2014,17,20141228,201412280sea,ram,"St. Louis Rams",6,sea,"Seattle Seahawks",20
player,201412280sea,ram,RobeMa00,fumbles_rec,0,,,,,
player,201412280sea,ram,RobeMa00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,RobeMa00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,RobeMa00,fumbles_forced,0,,,,,
player,201412280sea,ram,DonaAa00,def_int,0,,,,,
player,201412280sea,ram,DonaAa00,def_int_yds,0,,,,,
player,201412280sea,ram,DonaAa00,def_int_td,0,,,,,
player,201412280sea,ram,DonaAa00,def_int_long,0,,,,,
player,201412280sea,ram,DonaAa00,pass_defended,0,,,,,
player,201412280sea,ram,DonaAa00,sacks,1.0,,,,,
player,201412280sea,ram,DonaAa00,tackles_combined,7,,,,,
player,201412280sea,ram,DonaAa00,tackles_solo,2,,,,,
player,201412280sea,ram,DonaAa00,tackles_assists,5,,,,,
player,201412280sea,ram,DonaAa00,tackles_loss,0,,,,,
player,201412280sea,ram,DonaAa00,qb_hits,2,,,,,
player,201412280sea,ram,DonaAa00,fumbles_rec,0,,,,,
player,201412280sea,ram,DonaAa00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,DonaAa00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,DonaAa00,fumbles_forced,1,,,,,
player,201412280sea,ram,JoynLa00,def_int,0,,,,,
player,201412280sea,ram,JoynLa00,def_int_yds,0,,,,,
player,201412280sea,ram,JoynLa00,def_int_td,0,,,,,
player,201412280sea,ram,JoynLa00,def_int_long,0,,,,,
player,201412280sea,ram,JoynLa00,pass_defended,0,,,,,
player,201412280sea,ram,JoynLa00,sacks,1.0,,,,,
player,201412280sea,ram,JoynLa00,tackles_combined,4,,,,,
player,201412280sea,ram,JoynLa00,tackles_solo,2,,,,,
player,201412280sea,ram,JoynLa00,tackles_assists,2,,,,,
player,201412280sea,ram,JoynLa00,tackles_loss,1,,,,,
player,201412280sea,ram,JoynLa00,qb_hits,1,,,,,
player,201412280sea,ram,JoynLa00,fumbles_rec,0,,,,,
player,201412280sea,ram,JoynLa00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,JoynLa00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,JoynLa00,fumbles_forced,0,,,,,
player,201412280sea,ram,BarrMa00,def_int,0,,,,,
player,201412280sea,ram,BarrMa00,def_int_yds,0,,,,,
player,201412280sea,ram,BarrMa00,def_int_td,0,,,,,
player,201412280sea,ram,BarrMa00,def_int_long,0,,,,,
player,201412280sea,ram,BarrMa00,pass_defended,0,,,,,
player,201412280sea,ram,BarrMa00,sacks,1.0,,,,,
player,201412280sea,ram,BarrMa00,tackles_combined,1,,,,,
player,201412280sea,ram,BarrMa00,tackles_solo,1,,,,,
player,201412280sea,ram,BarrMa00,tackles_assists,0,,,,,
player,201412280sea,ram,BarrMa00,tackles_loss,1,,,,,
player,201412280sea,ram,BarrMa00,qb_hits,1,,,,,
player,201412280sea,ram,BarrMa00,fumbles_rec,0,,,,,
player,201412280sea,ram,BarrMa00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,BarrMa00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,BarrMa00,fumbles_forced,0,,,,,
player,201412280sea,ram,LaurJa99,def_int,0,,,,,
player,201412280sea,ram,LaurJa99,def_int_yds,0,,,,,
player,201412280sea,ram,LaurJa99,def_int_td,0,,,,,
player,201412280sea,ram,LaurJa99,def_int_long,0,,,,,
player,201412280sea,ram,LaurJa99,pass_defended,0,,,,,
player,201412280sea,ram,LaurJa99,sacks,0.0,,,,,
player,201412280sea,ram,LaurJa99,tackles_combined,10,,,,,
player,201412280sea,ram,LaurJa99,tackles_solo,4,,,,,
player,201412280sea,ram,LaurJa99,tackles_assists,6,,,,,
player,201412280sea,ram,LaurJa99,tackles_loss,0,,,,,
player,201412280sea,ram,LaurJa99,qb_hits,1,,,,,
player,201412280sea,ram,LaurJa99,fumbles_rec,0,,,,,
player,201412280sea,ram,LaurJa99,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,LaurJa99,fumbles_rec_td,0,,,,,
player,201412280sea,ram,LaurJa99,fumbles_forced,0,,,,,
player,201412280sea,ram,OgleAl00,def_int,0,,,,,
player,201412280sea,ram,OgleAl00,def_int_yds,0,,,,,
player,201412280sea,ram,OgleAl00,def_int_td,0,,,,,
player,201412280sea,ram,OgleAl00,def_int_long,0,,,,,
player,201412280sea,ram,OgleAl00,pass_defended,0,,,,,
player,201412280sea,ram,OgleAl00,sacks,0.0,,,,,
player,201412280sea,ram,OgleAl00,tackles_combined,8,,,,,
player,201412280sea,ram,OgleAl00,tackles_solo,3,,,,,
player,201412280sea,ram,OgleAl00,tackles_assists,5,,,,,
player,201412280sea,ram,OgleAl00,tackles_loss,0,,,,,
player,201412280sea,ram,OgleAl00,qb_hits,0,,,,,
player,201412280sea,ram,OgleAl00,fumbles_rec,0,,,,,
player,201412280sea,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,OgleAl00,fumbles_forced,1,,,,,
player,201412280sea,ram,McDoTJ00,def_int,0,,,,,
player,201412280sea,ram,McDoTJ00,def_int_yds,0,,,,,
player,201412280sea,ram,McDoTJ00,def_int_td,0,,,,,
player,201412280sea,ram,McDoTJ00,def_int_long,0,,,,,
player,201412280sea,ram,McDoTJ00,pass_defended,0,,,,,
player,201412280sea,ram,McDoTJ00,sacks,0.0,,,,,
player,201412280sea,ram,McDoTJ00,tackles_combined,6,,,,,
player,201412280sea,ram,McDoTJ00,tackles_solo,3,,,,,
player,201412280sea,ram,McDoTJ00,tackles_assists,3,,,,,
player,201412280sea,ram,McDoTJ00,tackles_loss,0,,,,,
player,201412280sea,ram,McDoTJ00,qb_hits,0,,,,,
player,201412280sea,ram,McDoTJ00,fumbles_rec,1,,,,,
player,201412280sea,ram,McDoTJ00,fumbles_rec_yds,3,,,,,
player,201412280sea,ram,McDoTJ00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,McDoTJ00,fumbles_forced,0,,,,,
player,201412280sea,ram,McLeRo00,def_int,0,,,,,
player,201412280sea,ram,McLeRo00,def_int_yds,0,,,,,
player,201412280sea,ram,McLeRo00,def_int_td,0,,,,,
player,201412280sea,ram,McLeRo00,def_int_long,0,,,,,
player,201412280sea,ram,McLeRo00,pass_defended,0,,,,,
player,201412280sea,ram,McLeRo00,sacks,0.0,,,,,
player,201412280sea,ram,McLeRo00,tackles_combined,6,,,,,
player,201412280sea,ram,McLeRo00,tackles_solo,3,,,,,
player,201412280sea,ram,McLeRo00,tackles_assists,3,,,,,
player,201412280sea,ram,McLeRo00,tackles_loss,1,,,,,
player,201412280sea,ram,McLeRo00,qb_hits,0,,,,,
player,201412280sea,ram,McLeRo00,fumbles_rec,0,,,,,
player,201412280sea,ram,McLeRo00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,McLeRo00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,McLeRo00,fumbles_forced,0,,,,,
player,201412280sea,ram,BrocMi00,def_int,0,,,,,
player,201412280sea,ram,BrocMi00,def_int_yds,0,,,,,
player,201412280sea,ram,BrocMi00,def_int_td,0,,,,,
player,201412280sea,ram,BrocMi00,def_int_long,0,,,,,
player,201412280sea,ram,BrocMi00,pass_defended,0,,,,,
player,201412280sea,ram,BrocMi00,sacks,0.0,,,,,
player,201412280sea,ram,BrocMi00,tackles_combined,4,,,,,
player,201412280sea,ram,BrocMi00,tackles_solo,0,,,,,
player,201412280sea,ram,BrocMi00,tackles_assists,4,,,,,
player,201412280sea,ram,BrocMi00,tackles_loss,0,,,,,
player,201412280sea,ram,BrocMi00,qb_hits,0,,,,,
player,201412280sea,ram,BrocMi00,fumbles_rec,0,,,,,
player,201412280sea,ram,BrocMi00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,BrocMi00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,BrocMi00,fumbles_forced,0,,,,,
player,201412280sea,ram,JohnTr05,def_int,0,,,,,
player,201412280sea,ram,JohnTr05,def_int_yds,0,,,,,
player,201412280sea,ram,JohnTr05,def_int_td,0,,,,,
player,201412280sea,ram,JohnTr05,def_int_long,0,,,,,
player,201412280sea,ram,JohnTr05,pass_defended,0,,,,,
player,201412280sea,ram,JohnTr05,sacks,0.0,,,,,
player,201412280sea,ram,JohnTr05,tackles_combined,4,,,,,
player,201412280sea,ram,JohnTr05,tackles_solo,4,,,,,
player,201412280sea,ram,JohnTr05,tackles_assists,0,,,,,
player,201412280sea,ram,JohnTr05,tackles_loss,0,,,,,
player,201412280sea,ram,JohnTr05,qb_hits,0,,,,,
player,201412280sea,ram,JohnTr05,fumbles_rec,0,,,,,
player,201412280sea,ram,JohnTr05,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,JohnTr05,fumbles_rec_td,0,,,,,
player,201412280sea,ram,JohnTr05,fumbles_forced,0,,,,,
player,201412280sea,ram,LangKe98,def_int,0,,,,,
player,201412280sea,ram,LangKe98,def_int_yds,0,,,,,
player,201412280sea,ram,LangKe98,def_int_td,0,,,,,
player,201412280sea,ram,LangKe98,def_int_long,0,,,,,
player,201412280sea,ram,LangKe98,pass_defended,0,,,,,
player,201412280sea,ram,LangKe98,sacks,0.0,,,,,
player,201412280sea,ram,LangKe98,tackles_combined,3,,,,,
player,201412280sea,ram,LangKe98,tackles_solo,1,,,,,
player,201412280sea,ram,LangKe98,tackles_assists,2,,,,,
player,201412280sea,ram,LangKe98,tackles_loss,0,,,,,
player,201412280sea,ram,LangKe98,qb_hits,0,,,,,
player,201412280sea,ram,LangKe98,fumbles_rec,0,,,,,
player,201412280sea,ram,LangKe98,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,LangKe98,fumbles_rec_td,0,,,,,
player,201412280sea,ram,LangKe98,fumbles_forced,0,,,,,
player,201412280sea,ram,DaviCo02,def_int,0,,,,,
player,201412280sea,ram,DaviCo02,def_int_yds,0,,,,,
player,201412280sea,ram,DaviCo02,def_int_td,0,,,,,
player,201412280sea,ram,DaviCo02,def_int_long,0,,,,,
player,201412280sea,ram,DaviCo02,pass_defended,0,,,,,
player,201412280sea,ram,DaviCo02,sacks,0.0,,,,,
player,201412280sea,ram,DaviCo02,tackles_combined,2,,,,,
player,201412280sea,ram,DaviCo02,tackles_solo,1,,,,,
player,201412280sea,ram,DaviCo02,tackles_assists,1,,,,,
player,201412280sea,ram,DaviCo02,tackles_loss,0,,,,,
player,201412280sea,ram,DaviCo02,qb_hits,0,,,,,
player,201412280sea,ram,DaviCo02,fumbles_rec,0,,,,,
player,201412280sea,ram,DaviCo02,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,DaviCo02,fumbles_rec_td,0,,,,,
player,201412280sea,ram,DaviCo02,fumbles_forced,0,,,,,
player,201412280sea,ram,HayeWi99,def_int,0,,,,,
player,201412280sea,ram,HayeWi99,def_int_yds,0,,,,,
player,201412280sea,ram,HayeWi99,def_int_td,0,,,,,
player,201412280sea,ram,HayeWi99,def_int_long,0,,,,,
player,201412280sea,ram,HayeWi99,pass_defended,0,,,,,
player,201412280sea,ram,HayeWi99,sacks,0.0,,,,,
player,201412280sea,ram,HayeWi99,tackles_combined,2,,,,,
player,201412280sea,ram,HayeWi99,tackles_solo,2,,,,,
player,201412280sea,ram,HayeWi99,tackles_assists,0,,,,,
player,201412280sea,ram,HayeWi99,tackles_loss,0,,,,,
player,201412280sea,ram,HayeWi99,qb_hits,0,,,,,
player,201412280sea,ram,HayeWi99,fumbles_rec,0,,,,,
player,201412280sea,ram,HayeWi99,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,HayeWi99,fumbles_rec_td,0,,,,,
player,201412280sea,ram,HayeWi99,fumbles_forced,0,,,,,
player,201412280sea,ram,JenkJa03,def_int,0,,,,,
player,201412280sea,ram,JenkJa03,def_int_yds,0,,,,,
player,201412280sea,ram,JenkJa03,def_int_td,0,,,,,
player,201412280sea,ram,JenkJa03,def_int_long,0,,,,,
player,201412280sea,ram,JenkJa03,pass_defended,0,,,,,
player,201412280sea,ram,JenkJa03,sacks,0.0,,,,,
player,201412280sea,ram,JenkJa03,tackles_combined,2,,,,,
player,201412280sea,ram,JenkJa03,tackles_solo,2,,,,,
player,201412280sea,ram,JenkJa03,tackles_assists,0,,,,,
player,201412280sea,ram,JenkJa03,tackles_loss,0,,,,,
player,201412280sea,ram,JenkJa03,qb_hits,0,,,,,
player,201412280sea,ram,JenkJa03,fumbles_rec,0,,,,,
player,201412280sea,ram,JenkJa03,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,JenkJa03,fumbles_rec_td,0,,,,,
player,201412280sea,ram,JenkJa03,fumbles_forced,0,,,,,
player,201412280sea,ram,SimsEu99,def_int,0,,,,,
player,201412280sea,ram,SimsEu99,def_int_yds,0,,,,,
player,201412280sea,ram,SimsEu99,def_int_td,0,,,,,
player,201412280sea,ram,SimsEu99,def_int_long,0,,,,,
player,201412280sea,ram,SimsEu99,pass_defended,0,,,,,
player,201412280sea,ram,SimsEu99,sacks,0.0,,,,,
player,201412280sea,ram,SimsEu99,tackles_combined,2,,,,,
player,201412280sea,ram,SimsEu99,tackles_solo,1,,,,,
player,201412280sea,ram,SimsEu99,tackles_assists,1,,,,,
player,201412280sea,ram,SimsEu99,tackles_loss,0,,,,,
player,201412280sea,ram,SimsEu99,qb_hits,0,,,,,
player,201412280sea,ram,SimsEu99,fumbles_rec,0,,,,,
player,201412280sea,ram,SimsEu99,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,SimsEu99,fumbles_rec_td,0,,,,,
player,201412280sea,ram,SimsEu99,fumbles_forced,0,,,,,
player,201412280sea,ram,AlexMa00,def_int,0,,,,,
player,201412280sea,ram,AlexMa00,def_int_yds,0,,,,,
player,201412280sea,ram,AlexMa00,def_int_td,0,,,,,
player,201412280sea,ram,AlexMa00,def_int_long,0,,,,,
player,201412280sea,ram,AlexMa00,pass_defended,0,,,,,
player,201412280sea,ram,AlexMa00,sacks,0.0,,,,,
player,201412280sea,ram,AlexMa00,tackles_combined,1,,,,,
player,201412280sea,ram,AlexMa00,tackles_solo,1,,,,,
player,201412280sea,ram,AlexMa00,tackles_assists,0,,,,,
player,201412280sea,ram,AlexMa00,tackles_loss,0,,,,,
player,201412280sea,ram,AlexMa00,qb_hits,0,,,,,
player,201412280sea,ram,AlexMa00,fumbles_rec,0,,,,,
player,201412280sea,ram,AlexMa00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,AlexMa00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,AlexMa00,fumbles_forced,0,,,,,
player,201412280sea,ram,DunbJo20,def_int,0,,,,,
player,201412280sea,ram,DunbJo20,def_int_yds,0,,,,,
player,201412280sea,ram,DunbJo20,def_int_td,0,,,,,
player,201412280sea,ram,DunbJo20,def_int_long,0,,,,,
player,201412280sea,ram,DunbJo20,pass_defended,0,,,,,
player,201412280sea,ram,DunbJo20,sacks,0.0,,,,,
player,201412280sea,ram,DunbJo20,tackles_combined,1,,,,,
player,201412280sea,ram,DunbJo20,tackles_solo,0,,,,,
player,201412280sea,ram,DunbJo20,tackles_assists,1,,,,,
player,201412280sea,ram,DunbJo20,tackles_loss,0,,,,,
player,201412280sea,ram,DunbJo20,qb_hits,1,,,,,
player,201412280sea,ram,DunbJo20,fumbles_rec,0,,,,,
player,201412280sea,ram,DunbJo20,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,DunbJo20,fumbles_rec_td,0,,,,,
player,201412280sea,ram,DunbJo20,fumbles_forced,0,,,,,
player,201412280sea,ram,QuinRo00,def_int,0,,,,,
player,201412280sea,ram,QuinRo00,def_int_yds,0,,,,,
player,201412280sea,ram,QuinRo00,def_int_td,0,,,,,
player,201412280sea,ram,QuinRo00,def_int_long,0,,,,,
player,201412280sea,ram,QuinRo00,pass_defended,0,,,,,
player,201412280sea,ram,QuinRo00,sacks,0.0,,,,,
player,201412280sea,ram,QuinRo00,tackles_combined,1,,,,,
player,201412280sea,ram,QuinRo00,tackles_solo,0,,,,,
player,201412280sea,ram,QuinRo00,tackles_assists,1,,,,,
player,201412280sea,ram,QuinRo00,tackles_loss,0,,,,,
player,201412280sea,ram,QuinRo00,qb_hits,1,,,,,
player,201412280sea,ram,QuinRo00,fumbles_rec,0,,,,,
player,201412280sea,ram,QuinRo00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,QuinRo00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,QuinRo00,fumbles_forced,0,,,,,
player,201412280sea,ram,ReynCh00,def_int,0,,,,,
player,201412280sea,ram,ReynCh00,def_int_yds,0,,,,,
player,201412280sea,ram,ReynCh00,def_int_td,0,,,,,
player,201412280sea,ram,ReynCh00,def_int_long,0,,,,,
player,201412280sea,ram,ReynCh00,pass_defended,0,,,,,
player,201412280sea,ram,ReynCh00,sacks,0.0,,,,,
player,201412280sea,ram,ReynCh00,tackles_combined,1,,,,,
player,201412280sea,ram,ReynCh00,tackles_solo,1,,,,,
player,201412280sea,ram,ReynCh00,tackles_assists,0,,,,,
player,201412280sea,ram,ReynCh00,tackles_loss,0,,,,,
player,201412280sea,ram,ReynCh00,qb_hits,0,,,,,
player,201412280sea,ram,ReynCh00,fumbles_rec,0,,,,,
player,201412280sea,ram,ReynCh00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,ReynCh00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,ReynCh00,fumbles_forced,0,,,,,
player,201412280sea,ram,ToomKo00,def_int,0,,,,,
player,201412280sea,ram,ToomKo00,def_int_yds,0,,,,,
player,201412280sea,ram,ToomKo00,def_int_td,0,,,,,
player,201412280sea,ram,ToomKo00,def_int_long,0,,,,,
player,201412280sea,ram,ToomKo00,pass_defended,0,,,,,
player,201412280sea,ram,ToomKo00,sacks,0.0,,,,,
player,201412280sea,ram,ToomKo00,tackles_combined,1,,,,,
player,201412280sea,ram,ToomKo00,tackles_solo,0,,,,,
player,201412280sea,ram,ToomKo00,tackles_assists,1,,,,,
player,201412280sea,ram,ToomKo00,tackles_loss,0,,,,,
player,201412280sea,ram,ToomKo00,qb_hits,0,,,,,
player,201412280sea,ram,ToomKo00,fumbles_rec,0,,,,,
player,201412280sea,ram,ToomKo00,fumbles_rec_yds,0,,,,,
player,201412280sea,ram,ToomKo00,fumbles_rec_td,0,,,,,
player,201412280sea,ram,ToomKo00,fumbles_forced,0,,,,,
player,201412280sea,sea,IrviBr00,def_int,1,,,,,
player,201412280sea,sea,IrviBr00,def_int_yds,49,,,,,
player,201412280sea,sea,IrviBr00,def_int_td,1,,,,,
player,201412280sea,sea,IrviBr00,def_int_long,49,,,,,
player,201412280sea,sea,IrviBr00,pass_defended,1,,,,,
player,201412280sea,sea,IrviBr00,sacks,1.0,,,,,
player,201412280sea,sea,IrviBr00,tackles_combined,6,,,,,
player,201412280sea,sea,IrviBr00,tackles_solo,3,,,,,
player,201412280sea,sea,IrviBr00,tackles_assists,3,,,,,
player,201412280sea,sea,IrviBr00,tackles_loss,1,,,,,
player,201412280sea,sea,IrviBr00,qb_hits,0,,,,,
player,201412280sea,sea,IrviBr00,fumbles_rec,0,,,,,
player,201412280sea,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201412280sea,sea,IrviBr00,fumbles_forced,1,,,,,
player,201412280sea,sea,HillJo01,def_int,1,,,,,
player,201412280sea,sea,HillJo01,def_int_yds,8,,,,,
player,201412280sea,sea,HillJo01,def_int_td,0,,,,,
player,201412280sea,sea,HillJo01,def_int_long,8,,,,,
player,201412280sea,sea,HillJo01,pass_defended,1,,,,,
player,201412280sea,sea,HillJo01,sacks,0.5,,,,,
player,201412280sea,sea,HillJo01,tackles_combined,1,,,,,
player,201412280sea,sea,HillJo01,tackles_solo,0,,,,,
player,201412280sea,sea,HillJo01,tackles_assists,1,,,,,
player,201412280sea,sea,HillJo01,tackles_loss,0,,,,,
player,201412280sea,sea,HillJo01,qb_hits,1,,,,,
player,201412280sea,sea,HillJo01,fumbles_rec,0,,,,,
player,201412280sea,sea,HillJo01,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,HillJo01,fumbles_rec_td,0,,,,,
player,201412280sea,sea,HillJo01,fumbles_forced,0,,,,,
player,201412280sea,sea,WillKe98,def_int,0,,,,,
player,201412280sea,sea,WillKe98,def_int_yds,0,,,,,
player,201412280sea,sea,WillKe98,def_int_td,0,,,,,
player,201412280sea,sea,WillKe98,def_int_long,0,,,,,
player,201412280sea,sea,WillKe98,pass_defended,0,,,,,
player,201412280sea,sea,WillKe98,sacks,1.0,,,,,
player,201412280sea,sea,WillKe98,tackles_combined,3,,,,,
player,201412280sea,sea,WillKe98,tackles_solo,1,,,,,
player,201412280sea,sea,WillKe98,tackles_assists,2,,,,,
player,201412280sea,sea,WillKe98,tackles_loss,1,,,,,
player,201412280sea,sea,WillKe98,qb_hits,1,,,,,
player,201412280sea,sea,WillKe98,fumbles_rec,0,,,,,
player,201412280sea,sea,WillKe98,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,WillKe98,fumbles_rec_td,0,,,,,
player,201412280sea,sea,WillKe98,fumbles_forced,0,,,,,
player,201412280sea,sea,SchoOB99,def_int,0,,,,,
player,201412280sea,sea,SchoOB99,def_int_yds,0,,,,,
player,201412280sea,sea,SchoOB99,def_int_td,0,,,,,
player,201412280sea,sea,SchoOB99,def_int_long,0,,,,,
player,201412280sea,sea,SchoOB99,pass_defended,0,,,,,
player,201412280sea,sea,SchoOB99,sacks,1.0,,,,,
player,201412280sea,sea,SchoOB99,tackles_combined,2,,,,,
player,201412280sea,sea,SchoOB99,tackles_solo,2,,,,,
player,201412280sea,sea,SchoOB99,tackles_assists,0,,,,,
player,201412280sea,sea,SchoOB99,tackles_loss,1,,,,,
player,201412280sea,sea,SchoOB99,qb_hits,2,,,,,
player,201412280sea,sea,SchoOB99,fumbles_rec,0,,,,,
player,201412280sea,sea,SchoOB99,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,SchoOB99,fumbles_rec_td,0,,,,,
player,201412280sea,sea,SchoOB99,fumbles_forced,0,,,,,
player,201412280sea,sea,AvriCl99,def_int,0,,,,,
player,201412280sea,sea,AvriCl99,def_int_yds,0,,,,,
player,201412280sea,sea,AvriCl99,def_int_td,0,,,,,
player,201412280sea,sea,AvriCl99,def_int_long,0,,,,,
player,201412280sea,sea,AvriCl99,pass_defended,0,,,,,
player,201412280sea,sea,AvriCl99,sacks,0.5,,,,,
player,201412280sea,sea,AvriCl99,tackles_combined,1,,,,,
player,201412280sea,sea,AvriCl99,tackles_solo,0,,,,,
player,201412280sea,sea,AvriCl99,tackles_assists,1,,,,,
player,201412280sea,sea,AvriCl99,tackles_loss,0,,,,,
player,201412280sea,sea,AvriCl99,qb_hits,1,,,,,
player,201412280sea,sea,AvriCl99,fumbles_rec,0,,,,,
player,201412280sea,sea,AvriCl99,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,AvriCl99,fumbles_rec_td,0,,,,,
player,201412280sea,sea,AvriCl99,fumbles_forced,0,,,,,
player,201412280sea,sea,ThomEa99,def_int,0,,,,,
player,201412280sea,sea,ThomEa99,def_int_yds,0,,,,,
player,201412280sea,sea,ThomEa99,def_int_td,0,,,,,
player,201412280sea,sea,ThomEa99,def_int_long,0,,,,,
player,201412280sea,sea,ThomEa99,pass_defended,0,,,,,
player,201412280sea,sea,ThomEa99,sacks,0.0,,,,,
player,201412280sea,sea,ThomEa99,tackles_combined,12,,,,,
player,201412280sea,sea,ThomEa99,tackles_solo,11,,,,,
player,201412280sea,sea,ThomEa99,tackles_assists,1,,,,,
player,201412280sea,sea,ThomEa99,tackles_loss,0,,,,,
player,201412280sea,sea,ThomEa99,qb_hits,0,,,,,
player,201412280sea,sea,ThomEa99,fumbles_rec,0,,,,,
player,201412280sea,sea,ThomEa99,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,ThomEa99,fumbles_rec_td,0,,,,,
player,201412280sea,sea,ThomEa99,fumbles_forced,1,,,,,
player,201412280sea,sea,WagnBo00,def_int,0,,,,,
player,201412280sea,sea,WagnBo00,def_int_yds,0,,,,,
player,201412280sea,sea,WagnBo00,def_int_td,0,,,,,
player,201412280sea,sea,WagnBo00,def_int_long,0,,,,,
player,201412280sea,sea,WagnBo00,pass_defended,1,,,,,
player,201412280sea,sea,WagnBo00,sacks,0.0,,,,,
player,201412280sea,sea,WagnBo00,tackles_combined,10,,,,,
player,201412280sea,sea,WagnBo00,tackles_solo,5,,,,,
player,201412280sea,sea,WagnBo00,tackles_assists,5,,,,,
player,201412280sea,sea,WagnBo00,tackles_loss,2,,,,,
player,201412280sea,sea,WagnBo00,qb_hits,0,,,,,
player,201412280sea,sea,WagnBo00,fumbles_rec,0,,,,,
player,201412280sea,sea,WagnBo00,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,WagnBo00,fumbles_rec_td,0,,,,,
player,201412280sea,sea,WagnBo00,fumbles_forced,0,,,,,
player,201412280sea,sea,ChanKa99,def_int,0,,,,,
player,201412280sea,sea,ChanKa99,def_int_yds,0,,,,,
player,201412280sea,sea,ChanKa99,def_int_td,0,,,,,
player,201412280sea,sea,ChanKa99,def_int_long,0,,,,,
player,201412280sea,sea,ChanKa99,pass_defended,1,,,,,
player,201412280sea,sea,ChanKa99,sacks,0.0,,,,,
player,201412280sea,sea,ChanKa99,tackles_combined,7,,,,,
player,201412280sea,sea,ChanKa99,tackles_solo,4,,,,,
player,201412280sea,sea,ChanKa99,tackles_assists,3,,,,,
player,201412280sea,sea,ChanKa99,tackles_loss,0,,,,,
player,201412280sea,sea,ChanKa99,qb_hits,0,,,,,
player,201412280sea,sea,ChanKa99,fumbles_rec,0,,,,,
player,201412280sea,sea,ChanKa99,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,ChanKa99,fumbles_rec_td,0,,,,,
player,201412280sea,sea,ChanKa99,fumbles_forced,0,,,,,
player,201412280sea,sea,WrigK.00,def_int,0,,,,,
player,201412280sea,sea,WrigK.00,def_int_yds,0,,,,,
player,201412280sea,sea,WrigK.00,def_int_td,0,,,,,
player,201412280sea,sea,WrigK.00,def_int_long,0,,,,,
player,201412280sea,sea,WrigK.00,pass_defended,0,,,,,
player,201412280sea,sea,WrigK.00,sacks,0.0,,,,,
player,201412280sea,sea,WrigK.00,tackles_combined,7,,,,,
player,201412280sea,sea,WrigK.00,tackles_solo,4,,,,,
player,201412280sea,sea,WrigK.00,tackles_assists,3,,,,,
player,201412280sea,sea,WrigK.00,tackles_loss,0,,,,,
player,201412280sea,sea,WrigK.00,qb_hits,0,,,,,
player,201412280sea,sea,WrigK.00,fumbles_rec,0,,,,,
player,201412280sea,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201412280sea,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201412280sea,sea,WrigK.00,fumbles_forced,0,,,,,
player,201412280sea,sea,SherRi00,def_int,0,,,,,
player,201412280sea,sea,SherRi00,def_int_yds,0,,,,,
player,201412280sea,sea,SherRi00,def_int_td,0,,,,,
player,201412280sea,sea,SherRi00,def_int_long,0,,,,,
player,201412280sea,sea,SherRi00,pass_defended,0,,,,,
player,201412280sea,sea,SherRi00,sacks,0.0,,,,,
player,201412280sea,sea,SherRi00,tackles_combined,4,,,,,
player,201412280sea,sea,SherRi00,tackles_solo,4,,,,,
player,201412280sea,sea,SherRi00,tackles_assists,0,,,,,
player,201412280sea,sea,SherRi00,tackles_loss,0,,,,,
player,201412280sea,sea,SherRi00,qb_hits,0,,,,,
player,201412280sea,sea,SherRi00,fumbles_rec,0,,,,,
