game,2014,8,20141023,201410230den,sdg,"San Diego Chargers",21,den,"Denver Broncos",35
player,201410230den,den,HillRo00,pass_cmp,0,,,,,
player,201410230den,den,HillRo00,pass_att,0,,,,,
player,201410230den,den,HillRo00,pass_yds,0,,,,,
player,201410230den,den,HillRo00,pass_td,0,,,,,
player,201410230den,den,HillRo00,pass_int,0,,,,,
player,201410230den,den,HillRo00,pass_sacked,0,,,,,
player,201410230den,den,HillRo00,pass_sacked_yds,0,,,,,
player,201410230den,den,HillRo00,pass_long,0,,,,,
player,201410230den,den,HillRo00,pass_rating,,,,,,
player,201410230den,den,HillRo00,rush_att,20,,,,,
player,201410230den,den,HillRo00,rush_yds,109,,,,,
player,201410230den,den,HillRo00,rush_td,0,,,,,
player,201410230den,den,HillRo00,rush_long,37,,,,,
player,201410230den,den,HillRo00,targets,4,,,,,
player,201410230den,den,HillRo00,rec,3,,,,,
player,201410230den,den,HillRo00,rec_yds,29,,,,,
player,201410230den,den,HillRo00,rec_td,0,,,,,
player,201410230den,den,HillRo00,rec_long,16,,,,,
player,201410230den,den,HillRo00,fumbles,0,,,,,
player,201410230den,den,HillRo00,fumbles_lost,0,,,,,
player,201410230den,den,ThomJu01,pass_cmp,0,,,,,
player,201410230den,den,ThomJu01,pass_att,0,,,,,
player,201410230den,den,ThomJu01,pass_yds,0,,,,,
player,201410230den,den,ThomJu01,pass_td,0,,,,,
player,201410230den,den,ThomJu01,pass_int,0,,,,,
player,201410230den,den,ThomJu01,pass_sacked,0,,,,,
player,201410230den,den,ThomJu01,pass_sacked_yds,0,,,,,
player,201410230den,den,ThomJu01,pass_long,0,,,,,
player,201410230den,den,ThomJu01,pass_rating,,,,,,
player,201410230den,den,ThomJu01,rush_att,7,,,,,
player,201410230den,den,ThomJu01,rush_yds,24,,,,,
player,201410230den,den,ThomJu01,rush_td,2,,,,,
player,201410230den,den,ThomJu01,rush_long,5,,,,,
player,201410230den,den,ThomJu01,targets,1,,,,,
player,201410230den,den,ThomJu01,rec,0,,,,,
player,201410230den,den,ThomJu01,rec_yds,0,,,,,
player,201410230den,den,ThomJu01,rec_td,0,,,,,
player,201410230den,den,ThomJu01,rec_long,0,,,,,
player,201410230den,den,ThomJu01,fumbles,0,,,,,
player,201410230den,den,ThomJu01,fumbles_lost,0,,,,,
player,201410230den,den,SandEm00,pass_cmp,0,,,,,
player,201410230den,den,SandEm00,pass_att,0,,,,,
player,201410230den,den,SandEm00,pass_yds,0,,,,,
player,201410230den,den,SandEm00,pass_td,0,,,,,
player,201410230den,den,SandEm00,pass_int,0,,,,,
player,201410230den,den,SandEm00,pass_sacked,0,,,,,
player,201410230den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201410230den,den,SandEm00,pass_long,0,,,,,
player,201410230den,den,SandEm00,pass_rating,,,,,,
player,201410230den,den,SandEm00,rush_att,1,,,,,
player,201410230den,den,SandEm00,rush_yds,6,,,,,
player,201410230den,den,SandEm00,rush_td,0,,,,,
player,201410230den,den,SandEm00,rush_long,6,,,,,
player,201410230den,den,SandEm00,targets,9,,,,,
player,201410230den,den,SandEm00,rec,9,,,,,
player,201410230den,den,SandEm00,rec_yds,120,,,,,
player,201410230den,den,SandEm00,rec_td,3,,,,,
player,201410230den,den,SandEm00,rec_long,38,,,,,
player,201410230den,den,SandEm00,fumbles,1,,,,,
player,201410230den,den,SandEm00,fumbles_lost,0,,,,,
player,201410230den,den,ThomDe03,pass_cmp,0,,,,,
player,201410230den,den,ThomDe03,pass_att,0,,,,,
player,201410230den,den,ThomDe03,pass_yds,0,,,,,
player,201410230den,den,ThomDe03,pass_td,0,,,,,
player,201410230den,den,ThomDe03,pass_int,0,,,,,
player,201410230den,den,ThomDe03,pass_sacked,0,,,,,
player,201410230den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201410230den,den,ThomDe03,pass_long,0,,,,,
player,201410230den,den,ThomDe03,pass_rating,,,,,,
player,201410230den,den,ThomDe03,rush_att,0,,,,,
player,201410230den,den,ThomDe03,rush_yds,0,,,,,
player,201410230den,den,ThomDe03,rush_td,0,,,,,
player,201410230den,den,ThomDe03,rush_long,0,,,,,
player,201410230den,den,ThomDe03,targets,12,,,,,
player,201410230den,den,ThomDe03,rec,8,,,,,
player,201410230den,den,ThomDe03,rec_yds,105,,,,,
player,201410230den,den,ThomDe03,rec_td,0,,,,,
player,201410230den,den,ThomDe03,rec_long,23,,,,,
player,201410230den,den,ThomDe03,fumbles,0,,,,,
player,201410230den,den,ThomDe03,fumbles_lost,0,,,,,
player,201410230den,den,ThomJu00,pass_cmp,0,,,,,
player,201410230den,den,ThomJu00,pass_att,0,,,,,
player,201410230den,den,ThomJu00,pass_yds,0,,,,,
player,201410230den,den,ThomJu00,pass_td,0,,,,,
player,201410230den,den,ThomJu00,pass_int,0,,,,,
player,201410230den,den,ThomJu00,pass_sacked,0,,,,,
player,201410230den,den,ThomJu00,pass_sacked_yds,0,,,,,
player,201410230den,den,ThomJu00,pass_long,0,,,,,
player,201410230den,den,ThomJu00,pass_rating,,,,,,
player,201410230den,den,ThomJu00,rush_att,0,,,,,
player,201410230den,den,ThomJu00,rush_yds,0,,,,,
player,201410230den,den,ThomJu00,rush_td,0,,,,,
player,201410230den,den,ThomJu00,rush_long,0,,,,,
player,201410230den,den,ThomJu00,targets,6,,,,,
player,201410230den,den,ThomJu00,rec,2,,,,,
player,201410230den,den,ThomJu00,rec_yds,23,,,,,
player,201410230den,den,ThomJu00,rec_td,0,,,,,
player,201410230den,den,ThomJu00,rec_long,17,,,,,
player,201410230den,den,ThomJu00,fumbles,0,,,,,
player,201410230den,den,ThomJu00,fumbles_lost,0,,,,,
player,201410230den,den,WelkWe00,pass_cmp,0,,,,,
player,201410230den,den,WelkWe00,pass_att,0,,,,,
player,201410230den,den,WelkWe00,pass_yds,0,,,,,
player,201410230den,den,WelkWe00,pass_td,0,,,,,
player,201410230den,den,WelkWe00,pass_int,0,,,,,
player,201410230den,den,WelkWe00,pass_sacked,0,,,,,
player,201410230den,den,WelkWe00,pass_sacked_yds,0,,,,,
player,201410230den,den,WelkWe00,pass_long,0,,,,,
player,201410230den,den,WelkWe00,pass_rating,,,,,,
player,201410230den,den,WelkWe00,rush_att,0,,,,,
player,201410230den,den,WelkWe00,rush_yds,0,,,,,
player,201410230den,den,WelkWe00,rush_td,0,,,,,
player,201410230den,den,WelkWe00,rush_long,0,,,,,
player,201410230den,den,WelkWe00,targets,2,,,,,
player,201410230den,den,WelkWe00,rec,2,,,,,
player,201410230den,den,WelkWe00,rec_yds,5,,,,,
player,201410230den,den,WelkWe00,rec_td,0,,,,,
player,201410230den,den,WelkWe00,rec_long,5,,,,,
player,201410230den,den,WelkWe00,fumbles,0,,,,,
player,201410230den,den,WelkWe00,fumbles_lost,0,,,,,
player,201410230den,den,TammJa00,pass_cmp,0,,,,,
player,201410230den,den,TammJa00,pass_att,0,,,,,
player,201410230den,den,TammJa00,pass_yds,0,,,,,
player,201410230den,den,TammJa00,pass_td,0,,,,,
player,201410230den,den,TammJa00,pass_int,0,,,,,
player,201410230den,den,TammJa00,pass_sacked,0,,,,,
player,201410230den,den,TammJa00,pass_sacked_yds,0,,,,,
player,201410230den,den,TammJa00,pass_long,0,,,,,
player,201410230den,den,TammJa00,pass_rating,,,,,,
player,201410230den,den,TammJa00,rush_att,0,,,,,
player,201410230den,den,TammJa00,rush_yds,0,,,,,
player,201410230den,den,TammJa00,rush_td,0,,,,,
player,201410230den,den,TammJa00,rush_long,0,,,,,
player,201410230den,den,TammJa00,targets,1,,,,,
player,201410230den,den,TammJa00,rec,1,,,,,
player,201410230den,den,TammJa00,rec_yds,4,,,,,
player,201410230den,den,TammJa00,rec_td,0,,,,,
player,201410230den,den,TammJa00,rec_long,4,,,,,
player,201410230den,den,TammJa00,fumbles,0,,,,,
player,201410230den,den,TammJa00,fumbles_lost,0,,,,,
player,201410230den,den,AndeC.00,pass_cmp,0,,,,,
player,201410230den,den,AndeC.00,pass_att,0,,,,,
player,201410230den,den,AndeC.00,pass_yds,0,,,,,
player,201410230den,den,AndeC.00,pass_td,0,,,,,
player,201410230den,den,AndeC.00,pass_int,0,,,,,
player,201410230den,den,AndeC.00,pass_sacked,0,,,,,
player,201410230den,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201410230den,den,AndeC.00,pass_long,0,,,,,
player,201410230den,den,AndeC.00,pass_rating,,,,,,
player,201410230den,den,AndeC.00,rush_att,1,,,,,
player,201410230den,den,AndeC.00,rush_yds,0,,,,,
player,201410230den,den,AndeC.00,rush_td,0,,,,,
player,201410230den,den,AndeC.00,rush_long,0,,,,,
player,201410230den,den,AndeC.00,targets,0,,,,,
player,201410230den,den,AndeC.00,rec,0,,,,,
player,201410230den,den,AndeC.00,rec_yds,0,,,,,
player,201410230den,den,AndeC.00,rec_td,0,,,,,
player,201410230den,den,AndeC.00,rec_long,0,,,,,
player,201410230den,den,AndeC.00,fumbles,0,,,,,
player,201410230den,den,AndeC.00,fumbles_lost,0,,,,,
player,201410230den,sdg,WeddEr99,def_int,0,,,,,
player,201410230den,sdg,WeddEr99,def_int_yds,0,,,,,
player,201410230den,sdg,WeddEr99,def_int_td,0,,,,,
player,201410230den,sdg,WeddEr99,def_int_long,0,,,,,
player,201410230den,sdg,WeddEr99,pass_defended,0,,,,,
player,201410230den,sdg,WeddEr99,sacks,0.0,,,,,
player,201410230den,sdg,WeddEr99,tackles_combined,11,,,,,
player,201410230den,sdg,WeddEr99,tackles_solo,9,,,,,
player,201410230den,sdg,WeddEr99,tackles_assists,2,,,,,
player,201410230den,sdg,WeddEr99,tackles_loss,0,,,,,
player,201410230den,sdg,WeddEr99,qb_hits,0,,,,,
player,201410230den,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201410230den,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201410230den,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201410230den,sdg,WeddEr99,fumbles_forced,1,,,,,
player,201410230den,sdg,GilcMa00,def_int,0,,,,,
player,201410230den,sdg,GilcMa00,def_int_yds,0,,,,,
player,201410230den,sdg,GilcMa00,def_int_td,0,,,,,
player,201410230den,sdg,GilcMa00,def_int_long,0,,,,,
player,201410230den,sdg,GilcMa00,pass_defended,0,,,,,
player,201410230den,sdg,GilcMa00,sacks,0.0,,,,,
player,201410230den,sdg,GilcMa00,tackles_combined,6,,,,,
player,201410230den,sdg,GilcMa00,tackles_solo,6,,,,,
player,201410230den,sdg,GilcMa00,tackles_assists,0,,,,,
player,201410230den,sdg,GilcMa00,tackles_loss,0,,,,,
player,201410230den,sdg,GilcMa00,qb_hits,0,,,,,
player,201410230den,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201410230den,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201410230den,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201410230den,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201410230den,sdg,AddaJa00,def_int,0,,,,,
player,201410230den,sdg,AddaJa00,def_int_yds,0,,,,,
player,201410230den,sdg,AddaJa00,def_int_td,0,,,,,
player,201410230den,sdg,AddaJa00,def_int_long,0,,,,,
player,201410230den,sdg,AddaJa00,pass_defended,0,,,,,
player,201410230den,sdg,AddaJa00,sacks,0.0,,,,,
player,201410230den,sdg,AddaJa00,tackles_combined,4,,,,,
player,201410230den,sdg,AddaJa00,tackles_solo,3,,,,,
player,201410230den,sdg,AddaJa00,tackles_assists,1,,,,,
player,201410230den,sdg,AddaJa00,tackles_loss,0,,,,,
player,201410230den,sdg,AddaJa00,qb_hits,0,,,,,
player,201410230den,sdg,AddaJa00,fumbles_rec,0,,,,,
player,201410230den,sdg,AddaJa00,fumbles_rec_yds,0,,,,,
player,201410230den,sdg,AddaJa00,fumbles_rec_td,0,,,,,
player,201410230den,sdg,AddaJa00,fumbles_forced,0,,,,,
player,201410230den,sdg,LiugCo00,def_int,0,,,,,
player,201410230den,sdg,LiugCo00,def_int_yds,0,,,,,
player,201410230den,sdg,LiugCo00,def_int_td,0,,,,,
player,201410230den,sdg,LiugCo00,def_int_long,0,,,,,
player,201410230den,sdg,LiugCo00,pass_defended,0,,,,,
player,201410230den,sdg,LiugCo00,sacks,0.0,,,,,
player,201410230den,sdg,LiugCo00,tackles_combined,4,,,,,
player,201410230den,sdg,LiugCo00,tackles_solo,4,,,,,
player,201410230den,sdg,LiugCo00,tackles_assists,0,,,,,
player,201410230den,sdg,LiugCo00,tackles_loss,0,,,,,
player,201410230den,sdg,LiugCo00,qb_hits,0,,,,,
player,201410230den,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201410230den,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201410230den,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201410230den,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201410230den,sdg,WrigSh00,def_int,0,,,,,
player,201410230den,sdg,WrigSh00,def_int_yds,0,,,,,
player,201410230den,sdg,WrigSh00,def_int_td,0,,,,,
player,201410230den,sdg,WrigSh00,def_int_long,0,,,,,
player,201410230den,sdg,WrigSh00,pass_defended,1,,,,,
player,201410230den,sdg,WrigSh00,sacks,0.0,,,,,
player,201410230den,sdg,WrigSh00,tackles_combined,4,,,,,
player,201410230den,sdg,WrigSh00,tackles_solo,4,,,,,
player,201410230den,sdg,WrigSh00,tackles_assists,0,,,,,
player,201410230den,sdg,WrigSh00,tackles_loss,0,,,,,
player,201410230den,sdg,WrigSh00,qb_hits,0,,,,,
player,201410230den,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201410230den,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201410230den,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201410230den,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201410230den,sdg,ButlDo99,def_int,0,,,,,
player,201410230den,sdg,ButlDo99,def_int_yds,0,,,,,
player,201410230den,sdg,ButlDo99,def_int_td,0,,,,,
player,201410230den,sdg,ButlDo99,def_int_long,0,,,,,
player,201410230den,sdg,ButlDo99,pass_defended,0,,,,,
player,201410230den,sdg,ButlDo99,sacks,0.0,,,,,
player,201410230den,sdg,ButlDo99,tackles_combined,3,,,,,
player,201410230den,sdg,ButlDo99,tackles_solo,3,,,,,
player,201410230den,sdg,ButlDo99,tackles_assists,0,,,,,
player,201410230den,sdg,ButlDo99,tackles_loss,1,,,,,
player,201410230den,sdg,ButlDo99,qb_hits,0,,,,,
player,201410230den,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201410230den,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201410230den,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201410230den,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201410230den,sdg,ConnKa99,def_int,0,,,,,
player,201410230den,sdg,ConnKa99,def_int_yds,0,,,,,
player,201410230den,sdg,ConnKa99,def_int_td,0,,,,,
player,201410230den,sdg,ConnKa99,def_int_long,0,,,,,
player,201410230den,sdg,ConnKa99,pass_defended,0,,,,,
player,201410230den,sdg,ConnKa99,sacks,0.0,,,,,
player,201410230den,sdg,ConnKa99,tackles_combined,3,,,,,
player,201410230den,sdg,ConnKa99,tackles_solo,3,,,,,
player,201410230den,sdg,ConnKa99,tackles_assists,0,,,,,
player,201410230den,sdg,ConnKa99,tackles_loss,0,,,,,
player,201410230den,sdg,ConnKa99,qb_hits,0,,,,,
player,201410230den,sdg,ConnKa99,fumbles_rec,0,,,,,
