game,2014,12,20141123,201411230sfo,was,"Washington Redskins",13,sfo,"San Francisco 49ers",17
player,201411230sfo,was,RobiKe01,tackles_combined,10,,,,,
player,201411230sfo,was,RobiKe01,tackles_solo,7,,,,,
player,201411230sfo,was,RobiKe01,tackles_assists,3,,,,,
player,201411230sfo,was,RobiKe01,tackles_loss,0,,,,,
player,201411230sfo,was,RobiKe01,qb_hits,0,,,,,
player,201411230sfo,was,RobiKe01,fumbles_rec,0,,,,,
player,201411230sfo,was,RobiKe01,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,RobiKe01,fumbles_rec_td,0,,,,,
player,201411230sfo,was,RobiKe01,fumbles_forced,0,,,,,
player,201411230sfo,was,MeriBr99,def_int,0,,,,,
player,201411230sfo,was,MeriBr99,def_int_yds,0,,,,,
player,201411230sfo,was,MeriBr99,def_int_td,0,,,,,
player,201411230sfo,was,MeriBr99,def_int_long,0,,,,,
player,201411230sfo,was,MeriBr99,pass_defended,0,,,,,
player,201411230sfo,was,MeriBr99,sacks,0.0,,,,,
player,201411230sfo,was,MeriBr99,tackles_combined,7,,,,,
player,201411230sfo,was,MeriBr99,tackles_solo,5,,,,,
player,201411230sfo,was,MeriBr99,tackles_assists,2,,,,,
player,201411230sfo,was,MeriBr99,tackles_loss,0,,,,,
player,201411230sfo,was,MeriBr99,qb_hits,0,,,,,
player,201411230sfo,was,MeriBr99,fumbles_rec,0,,,,,
player,201411230sfo,was,MeriBr99,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,MeriBr99,fumbles_rec_td,0,,,,,
player,201411230sfo,was,MeriBr99,fumbles_forced,1,,,,,
player,201411230sfo,was,RilePe00,def_int,0,,,,,
player,201411230sfo,was,RilePe00,def_int_yds,0,,,,,
player,201411230sfo,was,RilePe00,def_int_td,0,,,,,
player,201411230sfo,was,RilePe00,def_int_long,0,,,,,
player,201411230sfo,was,RilePe00,pass_defended,0,,,,,
player,201411230sfo,was,RilePe00,sacks,0.0,,,,,
player,201411230sfo,was,RilePe00,tackles_combined,6,,,,,
player,201411230sfo,was,RilePe00,tackles_solo,3,,,,,
player,201411230sfo,was,RilePe00,tackles_assists,3,,,,,
player,201411230sfo,was,RilePe00,tackles_loss,0,,,,,
player,201411230sfo,was,RilePe00,qb_hits,0,,,,,
player,201411230sfo,was,RilePe00,fumbles_rec,0,,,,,
player,201411230sfo,was,RilePe00,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,RilePe00,fumbles_rec_td,0,,,,,
player,201411230sfo,was,RilePe00,fumbles_forced,0,,,,,
player,201411230sfo,was,BreeBa00,def_int,0,,,,,
player,201411230sfo,was,BreeBa00,def_int_yds,0,,,,,
player,201411230sfo,was,BreeBa00,def_int_td,0,,,,,
player,201411230sfo,was,BreeBa00,def_int_long,0,,,,,
player,201411230sfo,was,BreeBa00,pass_defended,1,,,,,
player,201411230sfo,was,BreeBa00,sacks,0.0,,,,,
player,201411230sfo,was,BreeBa00,tackles_combined,5,,,,,
player,201411230sfo,was,BreeBa00,tackles_solo,4,,,,,
player,201411230sfo,was,BreeBa00,tackles_assists,1,,,,,
player,201411230sfo,was,BreeBa00,tackles_loss,0,,,,,
player,201411230sfo,was,BreeBa00,qb_hits,0,,,,,
player,201411230sfo,was,BreeBa00,fumbles_rec,0,,,,,
player,201411230sfo,was,BreeBa00,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,BreeBa00,fumbles_rec_td,0,,,,,
player,201411230sfo,was,BreeBa00,fumbles_forced,0,,,,,
player,201411230sfo,was,MurpTr00,def_int,0,,,,,
player,201411230sfo,was,MurpTr00,def_int_yds,0,,,,,
player,201411230sfo,was,MurpTr00,def_int_td,0,,,,,
player,201411230sfo,was,MurpTr00,def_int_long,0,,,,,
player,201411230sfo,was,MurpTr00,pass_defended,0,,,,,
player,201411230sfo,was,MurpTr00,sacks,0.0,,,,,
player,201411230sfo,was,MurpTr00,tackles_combined,5,,,,,
player,201411230sfo,was,MurpTr00,tackles_solo,4,,,,,
player,201411230sfo,was,MurpTr00,tackles_assists,1,,,,,
player,201411230sfo,was,MurpTr00,tackles_loss,1,,,,,
player,201411230sfo,was,MurpTr00,qb_hits,1,,,,,
player,201411230sfo,was,MurpTr00,fumbles_rec,0,,,,,
player,201411230sfo,was,MurpTr00,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,MurpTr00,fumbles_rec_td,0,,,,,
player,201411230sfo,was,MurpTr00,fumbles_forced,1,,,,,
player,201411230sfo,was,ClarRy20,def_int,0,,,,,
player,201411230sfo,was,ClarRy20,def_int_yds,0,,,,,
player,201411230sfo,was,ClarRy20,def_int_td,0,,,,,
player,201411230sfo,was,ClarRy20,def_int_long,0,,,,,
player,201411230sfo,was,ClarRy20,pass_defended,0,,,,,
player,201411230sfo,was,ClarRy20,sacks,0.0,,,,,
player,201411230sfo,was,ClarRy20,tackles_combined,4,,,,,
player,201411230sfo,was,ClarRy20,tackles_solo,3,,,,,
player,201411230sfo,was,ClarRy20,tackles_assists,1,,,,,
player,201411230sfo,was,ClarRy20,tackles_loss,0,,,,,
player,201411230sfo,was,ClarRy20,qb_hits,0,,,,,
player,201411230sfo,was,ClarRy20,fumbles_rec,1,,,,,
player,201411230sfo,was,ClarRy20,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,ClarRy20,fumbles_rec_td,0,,,,,
player,201411230sfo,was,ClarRy20,fumbles_forced,0,,,,,
player,201411230sfo,was,RobiTr02,def_int,0,,,,,
player,201411230sfo,was,RobiTr02,def_int_yds,0,,,,,
player,201411230sfo,was,RobiTr02,def_int_td,0,,,,,
player,201411230sfo,was,RobiTr02,def_int_long,0,,,,,
player,201411230sfo,was,RobiTr02,pass_defended,0,,,,,
player,201411230sfo,was,RobiTr02,sacks,0.0,,,,,
player,201411230sfo,was,RobiTr02,tackles_combined,4,,,,,
player,201411230sfo,was,RobiTr02,tackles_solo,4,,,,,
player,201411230sfo,was,RobiTr02,tackles_assists,0,,,,,
player,201411230sfo,was,RobiTr02,tackles_loss,0,,,,,
player,201411230sfo,was,RobiTr02,qb_hits,0,,,,,
player,201411230sfo,was,RobiTr02,fumbles_rec,0,,,,,
player,201411230sfo,was,RobiTr02,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,RobiTr02,fumbles_rec_td,0,,,,,
player,201411230sfo,was,RobiTr02,fumbles_forced,0,,,,,
player,201411230sfo,was,BrowEv99,def_int,0,,,,,
player,201411230sfo,was,BrowEv99,def_int_yds,0,,,,,
player,201411230sfo,was,BrowEv99,def_int_td,0,,,,,
player,201411230sfo,was,BrowEv99,def_int_long,0,,,,,
player,201411230sfo,was,BrowEv99,pass_defended,0,,,,,
player,201411230sfo,was,BrowEv99,sacks,0.0,,,,,
player,201411230sfo,was,BrowEv99,tackles_combined,3,,,,,
player,201411230sfo,was,BrowEv99,tackles_solo,2,,,,,
player,201411230sfo,was,BrowEv99,tackles_assists,1,,,,,
player,201411230sfo,was,BrowEv99,tackles_loss,0,,,,,
player,201411230sfo,was,BrowEv99,qb_hits,0,,,,,
player,201411230sfo,was,BrowEv99,fumbles_rec,0,,,,,
player,201411230sfo,was,BrowEv99,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,BrowEv99,fumbles_rec_td,0,,,,,
player,201411230sfo,was,BrowEv99,fumbles_forced,0,,,,,
player,201411230sfo,was,DaviAk00,def_int,0,,,,,
player,201411230sfo,was,DaviAk00,def_int_yds,0,,,,,
player,201411230sfo,was,DaviAk00,def_int_td,0,,,,,
player,201411230sfo,was,DaviAk00,def_int_long,0,,,,,
player,201411230sfo,was,DaviAk00,pass_defended,0,,,,,
player,201411230sfo,was,DaviAk00,sacks,0.0,,,,,
player,201411230sfo,was,DaviAk00,tackles_combined,3,,,,,
player,201411230sfo,was,DaviAk00,tackles_solo,3,,,,,
player,201411230sfo,was,DaviAk00,tackles_assists,0,,,,,
player,201411230sfo,was,DaviAk00,tackles_loss,0,,,,,
player,201411230sfo,was,DaviAk00,qb_hits,0,,,,,
player,201411230sfo,was,DaviAk00,fumbles_rec,0,,,,,
player,201411230sfo,was,DaviAk00,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,DaviAk00,fumbles_rec_td,0,,,,,
player,201411230sfo,was,DaviAk00,fumbles_forced,0,,,,,
player,201411230sfo,was,CofiBa20,def_int,0,,,,,
player,201411230sfo,was,CofiBa20,def_int_yds,0,,,,,
player,201411230sfo,was,CofiBa20,def_int_td,0,,,,,
player,201411230sfo,was,CofiBa20,def_int_long,0,,,,,
player,201411230sfo,was,CofiBa20,pass_defended,0,,,,,
player,201411230sfo,was,CofiBa20,sacks,0.0,,,,,
player,201411230sfo,was,CofiBa20,tackles_combined,2,,,,,
player,201411230sfo,was,CofiBa20,tackles_solo,2,,,,,
player,201411230sfo,was,CofiBa20,tackles_assists,0,,,,,
player,201411230sfo,was,CofiBa20,tackles_loss,0,,,,,
player,201411230sfo,was,CofiBa20,qb_hits,0,,,,,
player,201411230sfo,was,CofiBa20,fumbles_rec,0,,,,,
player,201411230sfo,was,CofiBa20,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,CofiBa20,fumbles_rec_td,0,,,,,
player,201411230sfo,was,CofiBa20,fumbles_forced,0,,,,,
player,201411230sfo,was,BiggE.99,def_int,0,,,,,
player,201411230sfo,was,BiggE.99,def_int_yds,0,,,,,
player,201411230sfo,was,BiggE.99,def_int_td,0,,,,,
player,201411230sfo,was,BiggE.99,def_int_long,0,,,,,
player,201411230sfo,was,BiggE.99,pass_defended,0,,,,,
player,201411230sfo,was,BiggE.99,sacks,0.0,,,,,
player,201411230sfo,was,BiggE.99,tackles_combined,1,,,,,
player,201411230sfo,was,BiggE.99,tackles_solo,1,,,,,
player,201411230sfo,was,BiggE.99,tackles_assists,0,,,,,
player,201411230sfo,was,BiggE.99,tackles_loss,0,,,,,
player,201411230sfo,was,BiggE.99,qb_hits,0,,,,,
player,201411230sfo,was,BiggE.99,fumbles_rec,0,,,,,
player,201411230sfo,was,BiggE.99,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,BiggE.99,fumbles_rec_td,0,,,,,
player,201411230sfo,was,BiggE.99,fumbles_forced,0,,,,,
player,201411230sfo,was,BoweSt20,def_int,0,,,,,
player,201411230sfo,was,BoweSt20,def_int_yds,0,,,,,
player,201411230sfo,was,BoweSt20,def_int_td,0,,,,,
player,201411230sfo,was,BoweSt20,def_int_long,0,,,,,
player,201411230sfo,was,BoweSt20,pass_defended,0,,,,,
player,201411230sfo,was,BoweSt20,sacks,0.0,,,,,
player,201411230sfo,was,BoweSt20,tackles_combined,1,,,,,
player,201411230sfo,was,BoweSt20,tackles_solo,1,,,,,
player,201411230sfo,was,BoweSt20,tackles_assists,0,,,,,
player,201411230sfo,was,BoweSt20,tackles_loss,0,,,,,
player,201411230sfo,was,BoweSt20,qb_hits,0,,,,,
player,201411230sfo,was,BoweSt20,fumbles_rec,0,,,,,
player,201411230sfo,was,BoweSt20,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,BoweSt20,fumbles_rec_td,0,,,,,
player,201411230sfo,was,BoweSt20,fumbles_forced,0,,,,,
player,201411230sfo,was,JenkJa01,def_int,0,,,,,
player,201411230sfo,was,JenkJa01,def_int_yds,0,,,,,
player,201411230sfo,was,JenkJa01,def_int_td,0,,,,,
player,201411230sfo,was,JenkJa01,def_int_long,0,,,,,
player,201411230sfo,was,JenkJa01,pass_defended,0,,,,,
player,201411230sfo,was,JenkJa01,sacks,0.0,,,,,
player,201411230sfo,was,JenkJa01,tackles_combined,1,,,,,
player,201411230sfo,was,JenkJa01,tackles_solo,1,,,,,
player,201411230sfo,was,JenkJa01,tackles_assists,0,,,,,
player,201411230sfo,was,JenkJa01,tackles_loss,0,,,,,
player,201411230sfo,was,JenkJa01,qb_hits,0,,,,,
player,201411230sfo,was,JenkJa01,fumbles_rec,0,,,,,
player,201411230sfo,was,JenkJa01,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,JenkJa01,fumbles_rec_td,0,,,,,
player,201411230sfo,was,JenkJa01,fumbles_forced,0,,,,,
player,201411230sfo,was,PaulNi00,def_int,0,,,,,
player,201411230sfo,was,PaulNi00,def_int_yds,0,,,,,
player,201411230sfo,was,PaulNi00,def_int_td,0,,,,,
player,201411230sfo,was,PaulNi00,def_int_long,0,,,,,
player,201411230sfo,was,PaulNi00,pass_defended,0,,,,,
player,201411230sfo,was,PaulNi00,sacks,0.0,,,,,
player,201411230sfo,was,PaulNi00,tackles_combined,1,,,,,
player,201411230sfo,was,PaulNi00,tackles_solo,0,,,,,
player,201411230sfo,was,PaulNi00,tackles_assists,1,,,,,
player,201411230sfo,was,PaulNi00,tackles_loss,0,,,,,
player,201411230sfo,was,PaulNi00,qb_hits,0,,,,,
player,201411230sfo,was,PaulNi00,fumbles_rec,0,,,,,
player,201411230sfo,was,PaulNi00,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,PaulNi00,fumbles_rec_td,0,,,,,
player,201411230sfo,was,PaulNi00,fumbles_forced,0,,,,,
player,201411230sfo,was,PortTr99,def_int,0,,,,,
player,201411230sfo,was,PortTr99,def_int_yds,0,,,,,
player,201411230sfo,was,PortTr99,def_int_td,0,,,,,
player,201411230sfo,was,PortTr99,def_int_long,0,,,,,
player,201411230sfo,was,PortTr99,pass_defended,0,,,,,
player,201411230sfo,was,PortTr99,sacks,0.0,,,,,
player,201411230sfo,was,PortTr99,tackles_combined,1,,,,,
player,201411230sfo,was,PortTr99,tackles_solo,1,,,,,
player,201411230sfo,was,PortTr99,tackles_assists,0,,,,,
player,201411230sfo,was,PortTr99,tackles_loss,0,,,,,
player,201411230sfo,was,PortTr99,qb_hits,0,,,,,
player,201411230sfo,was,PortTr99,fumbles_rec,0,,,,,
player,201411230sfo,was,PortTr99,fumbles_rec_yds,0,,,,,
player,201411230sfo,was,PortTr99,fumbles_rec_td,0,,,,,
player,201411230sfo,was,PortTr99,fumbles_forced,0,,,,,
player,201411230sfo,was,ThomPh00,def_int,,,,,,
player,201411230sfo,was,ThomPh00,def_int_yds,,,,,,
player,201411230sfo,was,ThomPh00,def_int_td,,,,,,
player,201411230sfo,was,ThomPh00,def_int_long,,,,,,
player,201411230sfo,was,ThomPh00,pass_defended,0,,,,,
player,201411230sfo,was,ThomPh00,sacks,0.0,,,,,
player,201411230sfo,was,ThomPh00,tackles_combined,1,,,,,
player,201411230sfo,was,ThomPh00,tackles_solo,0,,,,,
player,201411230sfo,was,ThomPh00,tackles_assists,1,,,,,
player,201411230sfo,was,ThomPh00,tackles_loss,0,,,,,
player,201411230sfo,was,ThomPh00,qb_hits,0,,,,,
player,201411230sfo,was,ThomPh00,fumbles_rec,1,,,,,
player,201411230sfo,was,ThomPh00,fumbles_rec_yds,,,,,,
player,201411230sfo,was,ThomPh00,fumbles_rec_td,,,,,,
player,201411230sfo,was,ThomPh00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,SmitAl04,def_int,0,,,,,
player,201411230sfo,sfo,SmitAl04,def_int_yds,0,,,,,
player,201411230sfo,sfo,SmitAl04,def_int_td,0,,,,,
player,201411230sfo,sfo,SmitAl04,def_int_long,0,,,,,
player,201411230sfo,sfo,SmitAl04,pass_defended,0,,,,,
player,201411230sfo,sfo,SmitAl04,sacks,2.0,,,,,
player,201411230sfo,sfo,SmitAl04,tackles_combined,3,,,,,
player,201411230sfo,sfo,SmitAl04,tackles_solo,3,,,,,
player,201411230sfo,sfo,SmitAl04,tackles_assists,0,,,,,
player,201411230sfo,sfo,SmitAl04,tackles_loss,2,,,,,
player,201411230sfo,sfo,SmitAl04,qb_hits,4,,,,,
player,201411230sfo,sfo,SmitAl04,fumbles_rec,0,,,,,
player,201411230sfo,sfo,SmitAl04,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,SmitAl04,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,SmitAl04,fumbles_forced,0,,,,,
player,201411230sfo,sfo,SmitJu20,def_int,0,,,,,
player,201411230sfo,sfo,SmitJu20,def_int_yds,0,,,,,
player,201411230sfo,sfo,SmitJu20,def_int_td,0,,,,,
player,201411230sfo,sfo,SmitJu20,def_int_long,0,,,,,
player,201411230sfo,sfo,SmitJu20,pass_defended,0,,,,,
player,201411230sfo,sfo,SmitJu20,sacks,1.0,,,,,
player,201411230sfo,sfo,SmitJu20,tackles_combined,3,,,,,
player,201411230sfo,sfo,SmitJu20,tackles_solo,3,,,,,
player,201411230sfo,sfo,SmitJu20,tackles_assists,0,,,,,
player,201411230sfo,sfo,SmitJu20,tackles_loss,1,,,,,
player,201411230sfo,sfo,SmitJu20,qb_hits,2,,,,,
player,201411230sfo,sfo,SmitJu20,fumbles_rec,0,,,,,
player,201411230sfo,sfo,SmitJu20,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,SmitJu20,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,SmitJu20,fumbles_forced,1,,,,,
player,201411230sfo,sfo,LyncAa00,def_int,0,,,,,
player,201411230sfo,sfo,LyncAa00,def_int_yds,0,,,,,
player,201411230sfo,sfo,LyncAa00,def_int_td,0,,,,,
player,201411230sfo,sfo,LyncAa00,def_int_long,0,,,,,
player,201411230sfo,sfo,LyncAa00,pass_defended,0,,,,,
player,201411230sfo,sfo,LyncAa00,sacks,1.0,,,,,
player,201411230sfo,sfo,LyncAa00,tackles_combined,2,,,,,
player,201411230sfo,sfo,LyncAa00,tackles_solo,2,,,,,
player,201411230sfo,sfo,LyncAa00,tackles_assists,0,,,,,
player,201411230sfo,sfo,LyncAa00,tackles_loss,1,,,,,
player,201411230sfo,sfo,LyncAa00,qb_hits,1,,,,,
player,201411230sfo,sfo,LyncAa00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,LyncAa00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,LyncAa00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,LyncAa00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,McDoRa99,def_int,0,,,,,
player,201411230sfo,sfo,McDoRa99,def_int_yds,0,,,,,
player,201411230sfo,sfo,McDoRa99,def_int_td,0,,,,,
player,201411230sfo,sfo,McDoRa99,def_int_long,0,,,,,
player,201411230sfo,sfo,McDoRa99,pass_defended,0,,,,,
player,201411230sfo,sfo,McDoRa99,sacks,1.0,,,,,
player,201411230sfo,sfo,McDoRa99,tackles_combined,1,,,,,
player,201411230sfo,sfo,McDoRa99,tackles_solo,1,,,,,
player,201411230sfo,sfo,McDoRa99,tackles_assists,0,,,,,
player,201411230sfo,sfo,McDoRa99,tackles_loss,1,,,,,
player,201411230sfo,sfo,McDoRa99,qb_hits,2,,,,,
player,201411230sfo,sfo,McDoRa99,fumbles_rec,0,,,,,
player,201411230sfo,sfo,McDoRa99,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,McDoRa99,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,McDoRa99,fumbles_forced,0,,,,,
player,201411230sfo,sfo,BorlCh00,def_int,0,,,,,
player,201411230sfo,sfo,BorlCh00,def_int_yds,0,,,,,
player,201411230sfo,sfo,BorlCh00,def_int_td,0,,,,,
player,201411230sfo,sfo,BorlCh00,def_int_long,0,,,,,
player,201411230sfo,sfo,BorlCh00,pass_defended,0,,,,,
player,201411230sfo,sfo,BorlCh00,sacks,0.0,,,,,
player,201411230sfo,sfo,BorlCh00,tackles_combined,8,,,,,
player,201411230sfo,sfo,BorlCh00,tackles_solo,6,,,,,
player,201411230sfo,sfo,BorlCh00,tackles_assists,2,,,,,
player,201411230sfo,sfo,BorlCh00,tackles_loss,2,,,,,
player,201411230sfo,sfo,BorlCh00,qb_hits,0,,,,,
player,201411230sfo,sfo,BorlCh00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,BorlCh00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,BorlCh00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,BorlCh00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,BethAn20,def_int,0,,,,,
player,201411230sfo,sfo,BethAn20,def_int_yds,0,,,,,
player,201411230sfo,sfo,BethAn20,def_int_td,0,,,,,
player,201411230sfo,sfo,BethAn20,def_int_long,0,,,,,
player,201411230sfo,sfo,BethAn20,pass_defended,0,,,,,
player,201411230sfo,sfo,BethAn20,sacks,0.0,,,,,
player,201411230sfo,sfo,BethAn20,tackles_combined,5,,,,,
player,201411230sfo,sfo,BethAn20,tackles_solo,4,,,,,
player,201411230sfo,sfo,BethAn20,tackles_assists,1,,,,,
player,201411230sfo,sfo,BethAn20,tackles_loss,0,,,,,
player,201411230sfo,sfo,BethAn20,qb_hits,0,,,,,
player,201411230sfo,sfo,BethAn20,fumbles_rec,0,,,,,
player,201411230sfo,sfo,BethAn20,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,BethAn20,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,BethAn20,fumbles_forced,0,,,,,
player,201411230sfo,sfo,CoxxPe99,def_int,0,,,,,
player,201411230sfo,sfo,CoxxPe99,def_int_yds,0,,,,,
player,201411230sfo,sfo,CoxxPe99,def_int_td,0,,,,,
player,201411230sfo,sfo,CoxxPe99,def_int_long,0,,,,,
player,201411230sfo,sfo,CoxxPe99,pass_defended,0,,,,,
player,201411230sfo,sfo,CoxxPe99,sacks,0.0,,,,,
player,201411230sfo,sfo,CoxxPe99,tackles_combined,4,,,,,
player,201411230sfo,sfo,CoxxPe99,tackles_solo,4,,,,,
player,201411230sfo,sfo,CoxxPe99,tackles_assists,0,,,,,
player,201411230sfo,sfo,CoxxPe99,tackles_loss,0,,,,,
player,201411230sfo,sfo,CoxxPe99,qb_hits,0,,,,,
player,201411230sfo,sfo,CoxxPe99,fumbles_rec,0,,,,,
player,201411230sfo,sfo,CoxxPe99,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,CoxxPe99,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,CoxxPe99,fumbles_forced,0,,,,,
player,201411230sfo,sfo,ReidEr00,def_int,0,,,,,
player,201411230sfo,sfo,ReidEr00,def_int_yds,0,,,,,
player,201411230sfo,sfo,ReidEr00,def_int_td,0,,,,,
player,201411230sfo,sfo,ReidEr00,def_int_long,0,,,,,
player,201411230sfo,sfo,ReidEr00,pass_defended,1,,,,,
player,201411230sfo,sfo,ReidEr00,sacks,0.0,,,,,
player,201411230sfo,sfo,ReidEr00,tackles_combined,4,,,,,
player,201411230sfo,sfo,ReidEr00,tackles_solo,4,,,,,
player,201411230sfo,sfo,ReidEr00,tackles_assists,0,,,,,
player,201411230sfo,sfo,ReidEr00,tackles_loss,0,,,,,
player,201411230sfo,sfo,ReidEr00,qb_hits,0,,,,,
player,201411230sfo,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,WilhMi00,def_int,0,,,,,
player,201411230sfo,sfo,WilhMi00,def_int_yds,0,,,,,
player,201411230sfo,sfo,WilhMi00,def_int_td,0,,,,,
player,201411230sfo,sfo,WilhMi00,def_int_long,0,,,,,
player,201411230sfo,sfo,WilhMi00,pass_defended,0,,,,,
player,201411230sfo,sfo,WilhMi00,sacks,0.0,,,,,
player,201411230sfo,sfo,WilhMi00,tackles_combined,4,,,,,
player,201411230sfo,sfo,WilhMi00,tackles_solo,4,,,,,
player,201411230sfo,sfo,WilhMi00,tackles_assists,0,,,,,
player,201411230sfo,sfo,WilhMi00,tackles_loss,1,,,,,
player,201411230sfo,sfo,WilhMi00,qb_hits,0,,,,,
player,201411230sfo,sfo,WilhMi00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,WilhMi00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,WilhMi00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,WilhMi00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,BrooAh21,def_int,0,,,,,
player,201411230sfo,sfo,BrooAh21,def_int_yds,0,,,,,
player,201411230sfo,sfo,BrooAh21,def_int_td,0,,,,,
player,201411230sfo,sfo,BrooAh21,def_int_long,0,,,,,
player,201411230sfo,sfo,BrooAh21,pass_defended,1,,,,,
player,201411230sfo,sfo,BrooAh21,sacks,0.0,,,,,
player,201411230sfo,sfo,BrooAh21,tackles_combined,3,,,,,
player,201411230sfo,sfo,BrooAh21,tackles_solo,3,,,,,
player,201411230sfo,sfo,BrooAh21,tackles_assists,0,,,,,
player,201411230sfo,sfo,BrooAh21,tackles_loss,0,,,,,
player,201411230sfo,sfo,BrooAh21,qb_hits,0,,,,,
player,201411230sfo,sfo,BrooAh21,fumbles_rec,1,,,,,
player,201411230sfo,sfo,BrooAh21,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,BrooAh21,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,BrooAh21,fumbles_forced,0,,,,,
player,201411230sfo,sfo,JeroTo00,def_int,0,,,,,
player,201411230sfo,sfo,JeroTo00,def_int_yds,0,,,,,
player,201411230sfo,sfo,JeroTo00,def_int_td,0,,,,,
player,201411230sfo,sfo,JeroTo00,def_int_long,0,,,,,
player,201411230sfo,sfo,JeroTo00,pass_defended,0,,,,,
player,201411230sfo,sfo,JeroTo00,sacks,0.0,,,,,
player,201411230sfo,sfo,JeroTo00,tackles_combined,3,,,,,
player,201411230sfo,sfo,JeroTo00,tackles_solo,2,,,,,
player,201411230sfo,sfo,JeroTo00,tackles_assists,1,,,,,
player,201411230sfo,sfo,JeroTo00,tackles_loss,0,,,,,
player,201411230sfo,sfo,JeroTo00,qb_hits,0,,,,,
player,201411230sfo,sfo,JeroTo00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,JeroTo00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,JeroTo00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,JeroTo00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,CarrCo00,def_int,0,,,,,
player,201411230sfo,sfo,CarrCo00,def_int_yds,0,,,,,
player,201411230sfo,sfo,CarrCo00,def_int_td,0,,,,,
player,201411230sfo,sfo,CarrCo00,def_int_long,0,,,,,
player,201411230sfo,sfo,CarrCo00,pass_defended,0,,,,,
player,201411230sfo,sfo,CarrCo00,sacks,0.0,,,,,
player,201411230sfo,sfo,CarrCo00,tackles_combined,2,,,,,
player,201411230sfo,sfo,CarrCo00,tackles_solo,2,,,,,
player,201411230sfo,sfo,CarrCo00,tackles_assists,0,,,,,
player,201411230sfo,sfo,CarrCo00,tackles_loss,,,,,,
player,201411230sfo,sfo,CarrCo00,qb_hits,,,,,,
player,201411230sfo,sfo,CarrCo00,fumbles_rec,0,,,,,
player,201411230sfo,sfo,CarrCo00,fumbles_rec_yds,0,,,,,
player,201411230sfo,sfo,CarrCo00,fumbles_rec_td,0,,,,,
player,201411230sfo,sfo,CarrCo00,fumbles_forced,0,,,,,
player,201411230sfo,sfo,CullCh00,def_int,0,,,,,
player,201411230sfo,sfo,CullCh00,def_int_yds,0,,,,,
player,201411230sfo,sfo,CullCh00,def_int_td,0,,,,,
player,201411230sfo,sfo,CullCh00,def_int_long,0,,,,,
player,201411230sfo,sfo,CullCh00,pass_defended,1,,,,,
player,201411230sfo,sfo,CullCh00,sacks,0.0,,,,,
player,201411230sfo,sfo,CullCh00,tackles_combined,2,,,,,
player,201411230sfo,sfo,CullCh00,tackles_solo,2,,,,,
player,201411230sfo,sfo,CullCh00,tackles_assists,0,,,,,
player,201411230sfo,sfo,CullCh00,tackles_loss,0,,,,,
