game,2014,3,20140921,201409210phi,was,"Washington Redskins",34,phi,"Philadelphia Eagles",37
team,201409210phi,was,First Downs,27,,,,,,
team,201409210phi,phi,First Downs,22,,,,,,
team,201409210phi,was,Rush-Yds-TDs,28-84-1,,,,,,
team,201409210phi,phi,Rush-Yds-TDs,25-54-0,,,,,,
team,201409210phi,was,Cmp-Att-Yd-TD-INT,30-48-427-3-1,,,,,,
team,201409210phi,phi,Cmp-Att-Yd-TD-INT,27-41-325-3-0,,,,,,
team,201409210phi,was,Sacked-Yards,0-0,,,,,,
team,201409210phi,phi,Sacked-Yards,0-0,,,,,,
team,201409210phi,was,Net Pass Yards,427,,,,,,
team,201409210phi,phi,Net Pass Yards,325,,,,,,
team,201409210phi,was,Total Yards,511,,,,,,
team,201409210phi,phi,Total Yards,379,,,,,,
team,201409210phi,was,Fumbles-Lost,1-0,,,,,,
team,201409210phi,phi,Fumbles-Lost,2-1,,,,,,
team,201409210phi,was,Turnovers,1,,,,,,
team,201409210phi,phi,Turnovers,1,,,,,,
team,201409210phi,was,Penalties-Yards,10-131,,,,,,
team,201409210phi,phi,Penalties-Yards,9-70,,,,,,
team,201409210phi,was,Third Down Conv.,8-15,,,,,,
team,201409210phi,phi,Third Down Conv.,4-11,,,,,,
team,201409210phi,was,Fourth Down Conv.,0-1,,,,,,
team,201409210phi,phi,Fourth Down Conv.,0-0,,,,,,
team,201409210phi,was,Time of Possession,34:48,,,,,,
team,201409210phi,phi,Time of Possession,25:12,,,,,,
player,201409210phi,was,CousKi00,pass_cmp,30,,,,,
player,201409210phi,was,CousKi00,pass_att,48,,,,,
player,201409210phi,was,CousKi00,pass_yds,427,,,,,
player,201409210phi,was,CousKi00,pass_td,3,,,,,
player,201409210phi,was,CousKi00,pass_int,1,,,,,
player,201409210phi,was,CousKi00,pass_sacked,0,,,,,
player,201409210phi,was,CousKi00,pass_sacked_yds,0,,,,,
player,201409210phi,was,CousKi00,pass_long,81,,,,,
player,201409210phi,was,CousKi00,pass_rating,103.4,,,,,
player,201409210phi,was,CousKi00,rush_att,3,,,,,
player,201409210phi,was,CousKi00,rush_yds,5,,,,,
player,201409210phi,was,CousKi00,rush_td,0,,,,,
player,201409210phi,was,CousKi00,rush_long,3,,,,,
player,201409210phi,was,CousKi00,targets,0,,,,,
player,201409210phi,was,CousKi00,rec,0,,,,,
player,201409210phi,was,CousKi00,rec_yds,0,,,,,
player,201409210phi,was,CousKi00,rec_td,0,,,,,
player,201409210phi,was,CousKi00,rec_long,0,,,,,
player,201409210phi,was,CousKi00,fumbles,0,,,,,
player,201409210phi,was,CousKi00,fumbles_lost,0,,,,,
player,201409210phi,was,MorrAl00,pass_cmp,0,,,,,
player,201409210phi,was,MorrAl00,pass_att,0,,,,,
player,201409210phi,was,MorrAl00,pass_yds,0,,,,,
player,201409210phi,was,MorrAl00,pass_td,0,,,,,
player,201409210phi,was,MorrAl00,pass_int,0,,,,,
player,201409210phi,was,MorrAl00,pass_sacked,0,,,,,
player,201409210phi,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201409210phi,was,MorrAl00,pass_long,0,,,,,
player,201409210phi,was,MorrAl00,pass_rating,,,,,,
player,201409210phi,was,MorrAl00,rush_att,23,,,,,
player,201409210phi,was,MorrAl00,rush_yds,77,,,,,
player,201409210phi,was,MorrAl00,rush_td,0,,,,,
player,201409210phi,was,MorrAl00,rush_long,12,,,,,
player,201409210phi,was,MorrAl00,targets,0,,,,,
player,201409210phi,was,MorrAl00,rec,0,,,,,
player,201409210phi,was,MorrAl00,rec_yds,0,,,,,
player,201409210phi,was,MorrAl00,rec_td,0,,,,,
player,201409210phi,was,MorrAl00,rec_long,0,,,,,
player,201409210phi,was,MorrAl00,fumbles,1,,,,,
player,201409210phi,was,MorrAl00,fumbles_lost,0,,,,,
player,201409210phi,was,HeluRo00,pass_cmp,0,,,,,
player,201409210phi,was,HeluRo00,pass_att,0,,,,,
player,201409210phi,was,HeluRo00,pass_yds,0,,,,,
player,201409210phi,was,HeluRo00,pass_td,0,,,,,
player,201409210phi,was,HeluRo00,pass_int,0,,,,,
player,201409210phi,was,HeluRo00,pass_sacked,0,,,,,
player,201409210phi,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201409210phi,was,HeluRo00,pass_long,0,,,,,
player,201409210phi,was,HeluRo00,pass_rating,,,,,,
player,201409210phi,was,HeluRo00,rush_att,1,,,,,
player,201409210phi,was,HeluRo00,rush_yds,1,,,,,
player,201409210phi,was,HeluRo00,rush_td,1,,,,,
player,201409210phi,was,HeluRo00,rush_long,1,,,,,
player,201409210phi,was,HeluRo00,targets,1,,,,,
player,201409210phi,was,HeluRo00,rec,1,,,,,
player,201409210phi,was,HeluRo00,rec_yds,55,,,,,
player,201409210phi,was,HeluRo00,rec_td,0,,,,,
player,201409210phi,was,HeluRo00,rec_long,55,,,,,
player,201409210phi,was,HeluRo00,fumbles,0,,,,,
player,201409210phi,was,HeluRo00,fumbles_lost,0,,,,,
player,201409210phi,was,YounDa01,pass_cmp,0,,,,,
player,201409210phi,was,YounDa01,pass_att,0,,,,,
player,201409210phi,was,YounDa01,pass_yds,0,,,,,
player,201409210phi,was,YounDa01,pass_td,0,,,,,
player,201409210phi,was,YounDa01,pass_int,0,,,,,
player,201409210phi,was,YounDa01,pass_sacked,0,,,,,
player,201409210phi,was,YounDa01,pass_sacked_yds,0,,,,,
player,201409210phi,was,YounDa01,pass_long,0,,,,,
player,201409210phi,was,YounDa01,pass_rating,,,,,,
player,201409210phi,was,YounDa01,rush_att,1,,,,,
player,201409210phi,was,YounDa01,rush_yds,1,,,,,
player,201409210phi,was,YounDa01,rush_td,0,,,,,
player,201409210phi,was,YounDa01,rush_long,1,,,,,
player,201409210phi,was,YounDa01,targets,2,,,,,
player,201409210phi,was,YounDa01,rec,1,,,,,
player,201409210phi,was,YounDa01,rec_yds,4,,,,,
player,201409210phi,was,YounDa01,rec_td,1,,,,,
player,201409210phi,was,YounDa01,rec_long,4,,,,,
player,201409210phi,was,YounDa01,fumbles,0,,,,,
player,201409210phi,was,YounDa01,fumbles_lost,0,,,,,
player,201409210phi,was,GarcPi00,pass_cmp,0,,,,,
player,201409210phi,was,GarcPi00,pass_att,0,,,,,
player,201409210phi,was,GarcPi00,pass_yds,0,,,,,
player,201409210phi,was,GarcPi00,pass_td,0,,,,,
player,201409210phi,was,GarcPi00,pass_int,0,,,,,
player,201409210phi,was,GarcPi00,pass_sacked,0,,,,,
player,201409210phi,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201409210phi,was,GarcPi00,pass_long,0,,,,,
player,201409210phi,was,GarcPi00,pass_rating,,,,,,
player,201409210phi,was,GarcPi00,rush_att,0,,,,,
player,201409210phi,was,GarcPi00,rush_yds,0,,,,,
player,201409210phi,was,GarcPi00,rush_td,0,,,,,
player,201409210phi,was,GarcPi00,rush_long,0,,,,,
player,201409210phi,was,GarcPi00,targets,16,,,,,
player,201409210phi,was,GarcPi00,rec,11,,,,,
player,201409210phi,was,GarcPi00,rec_yds,138,,,,,
player,201409210phi,was,GarcPi00,rec_td,1,,,,,
player,201409210phi,was,GarcPi00,rec_long,43,,,,,
player,201409210phi,was,GarcPi00,fumbles,0,,,,,
player,201409210phi,was,GarcPi00,fumbles_lost,0,,,,,
player,201409210phi,was,JackDe00,pass_cmp,0,,,,,
player,201409210phi,was,JackDe00,pass_att,0,,,,,
player,201409210phi,was,JackDe00,pass_yds,0,,,,,
player,201409210phi,was,JackDe00,pass_td,0,,,,,
player,201409210phi,was,JackDe00,pass_int,0,,,,,
player,201409210phi,was,JackDe00,pass_sacked,0,,,,,
player,201409210phi,was,JackDe00,pass_sacked_yds,0,,,,,
player,201409210phi,was,JackDe00,pass_long,0,,,,,
player,201409210phi,was,JackDe00,pass_rating,,,,,,
player,201409210phi,was,JackDe00,rush_att,0,,,,,
player,201409210phi,was,JackDe00,rush_yds,0,,,,,
player,201409210phi,was,JackDe00,rush_td,0,,,,,
player,201409210phi,was,JackDe00,rush_long,0,,,,,
player,201409210phi,was,JackDe00,targets,11,,,,,
player,201409210phi,was,JackDe00,rec,5,,,,,
player,201409210phi,was,JackDe00,rec_yds,117,,,,,
player,201409210phi,was,JackDe00,rec_td,1,,,,,
player,201409210phi,was,JackDe00,rec_long,81,,,,,
player,201409210phi,was,JackDe00,fumbles,0,,,,,
player,201409210phi,was,JackDe00,fumbles_lost,0,,,,,
player,201409210phi,was,PaulNi00,pass_cmp,0,,,,,
player,201409210phi,was,PaulNi00,pass_att,0,,,,,
player,201409210phi,was,PaulNi00,pass_yds,0,,,,,
