game,2014,12,20141123,201411230min,gnb,"Green Bay Packers",24,min,"Minnesota Vikings",21
player,201411230min,gnb,CobbRa00,pass_sacked,0,,,,,
player,201411230min,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201411230min,gnb,CobbRa00,pass_long,0,,,,,
player,201411230min,gnb,CobbRa00,pass_rating,,,,,,
player,201411230min,gnb,CobbRa00,rush_att,0,,,,,
player,201411230min,gnb,CobbRa00,rush_yds,0,,,,,
player,201411230min,gnb,CobbRa00,rush_td,0,,,,,
player,201411230min,gnb,CobbRa00,rush_long,0,,,,,
player,201411230min,gnb,CobbRa00,targets,5,,,,,
player,201411230min,gnb,CobbRa00,rec,4,,,,,
player,201411230min,gnb,CobbRa00,rec_yds,58,,,,,
player,201411230min,gnb,CobbRa00,rec_td,0,,,,,
player,201411230min,gnb,CobbRa00,rec_long,29,,,,,
player,201411230min,gnb,CobbRa00,fumbles,0,,,,,
player,201411230min,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201411230min,gnb,QuarAn00,pass_cmp,0,,,,,
player,201411230min,gnb,QuarAn00,pass_att,0,,,,,
player,201411230min,gnb,QuarAn00,pass_yds,0,,,,,
player,201411230min,gnb,QuarAn00,pass_td,0,,,,,
player,201411230min,gnb,QuarAn00,pass_int,0,,,,,
player,201411230min,gnb,QuarAn00,pass_sacked,0,,,,,
player,201411230min,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201411230min,gnb,QuarAn00,pass_long,0,,,,,
player,201411230min,gnb,QuarAn00,pass_rating,,,,,,
player,201411230min,gnb,QuarAn00,rush_att,0,,,,,
player,201411230min,gnb,QuarAn00,rush_yds,0,,,,,
player,201411230min,gnb,QuarAn00,rush_td,0,,,,,
player,201411230min,gnb,QuarAn00,rush_long,0,,,,,
player,201411230min,gnb,QuarAn00,targets,3,,,,,
player,201411230min,gnb,QuarAn00,rec,2,,,,,
player,201411230min,gnb,QuarAn00,rec_yds,50,,,,,
player,201411230min,gnb,QuarAn00,rec_td,0,,,,,
player,201411230min,gnb,QuarAn00,rec_long,34,,,,,
player,201411230min,gnb,QuarAn00,fumbles,0,,,,,
player,201411230min,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201411230min,gnb,AdamDa01,pass_cmp,0,,,,,
player,201411230min,gnb,AdamDa01,pass_att,0,,,,,
player,201411230min,gnb,AdamDa01,pass_yds,0,,,,,
player,201411230min,gnb,AdamDa01,pass_td,0,,,,,
player,201411230min,gnb,AdamDa01,pass_int,0,,,,,
player,201411230min,gnb,AdamDa01,pass_sacked,0,,,,,
player,201411230min,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201411230min,gnb,AdamDa01,pass_long,0,,,,,
player,201411230min,gnb,AdamDa01,pass_rating,,,,,,
player,201411230min,gnb,AdamDa01,rush_att,0,,,,,
player,201411230min,gnb,AdamDa01,rush_yds,0,,,,,
player,201411230min,gnb,AdamDa01,rush_td,0,,,,,
player,201411230min,gnb,AdamDa01,rush_long,0,,,,,
player,201411230min,gnb,AdamDa01,targets,4,,,,,
player,201411230min,gnb,AdamDa01,rec,1,,,,,
player,201411230min,gnb,AdamDa01,rec_yds,10,,,,,
player,201411230min,gnb,AdamDa01,rec_td,0,,,,,
player,201411230min,gnb,AdamDa01,rec_long,10,,,,,
player,201411230min,gnb,AdamDa01,fumbles,0,,,,,
player,201411230min,gnb,AdamDa01,fumbles_lost,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_att,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_yds,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_td,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_int,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_long,0,,,,,
player,201411230min,gnb,KuhnJo00,pass_rating,,,,,,
player,201411230min,gnb,KuhnJo00,rush_att,0,,,,,
player,201411230min,gnb,KuhnJo00,rush_yds,0,,,,,
player,201411230min,gnb,KuhnJo00,rush_td,0,,,,,
player,201411230min,gnb,KuhnJo00,rush_long,0,,,,,
player,201411230min,gnb,KuhnJo00,targets,1,,,,,
player,201411230min,gnb,KuhnJo00,rec,1,,,,,
player,201411230min,gnb,KuhnJo00,rec_yds,9,,,,,
player,201411230min,gnb,KuhnJo00,rec_td,0,,,,,
player,201411230min,gnb,KuhnJo00,rec_long,9,,,,,
player,201411230min,gnb,KuhnJo00,fumbles,0,,,,,
player,201411230min,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201411230min,gnb,RodgRi00,pass_cmp,0,,,,,
player,201411230min,gnb,RodgRi00,pass_att,0,,,,,
player,201411230min,gnb,RodgRi00,pass_yds,0,,,,,
player,201411230min,gnb,RodgRi00,pass_td,0,,,,,
player,201411230min,gnb,RodgRi00,pass_int,0,,,,,
player,201411230min,gnb,RodgRi00,pass_sacked,0,,,,,
player,201411230min,gnb,RodgRi00,pass_sacked_yds,0,,,,,
player,201411230min,gnb,RodgRi00,pass_long,0,,,,,
player,201411230min,gnb,RodgRi00,pass_rating,,,,,,
player,201411230min,gnb,RodgRi00,rush_att,0,,,,,
player,201411230min,gnb,RodgRi00,rush_yds,0,,,,,
player,201411230min,gnb,RodgRi00,rush_td,0,,,,,
player,201411230min,gnb,RodgRi00,rush_long,0,,,,,
player,201411230min,gnb,RodgRi00,targets,1,,,,,
player,201411230min,gnb,RodgRi00,rec,1,,,,,
player,201411230min,gnb,RodgRi00,rec_yds,1,,,,,
player,201411230min,gnb,RodgRi00,rec_td,1,,,,,
player,201411230min,gnb,RodgRi00,rec_long,1,,,,,
player,201411230min,gnb,RodgRi00,fumbles,0,,,,,
player,201411230min,gnb,RodgRi00,fumbles_lost,0,,,,,
player,201411230min,gnb,StarJa00,pass_cmp,0,,,,,
player,201411230min,gnb,StarJa00,pass_att,0,,,,,
player,201411230min,gnb,StarJa00,pass_yds,0,,,,,
player,201411230min,gnb,StarJa00,pass_td,0,,,,,
player,201411230min,gnb,StarJa00,pass_int,0,,,,,
player,201411230min,gnb,StarJa00,pass_sacked,0,,,,,
player,201411230min,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201411230min,gnb,StarJa00,pass_long,0,,,,,
player,201411230min,gnb,StarJa00,pass_rating,,,,,,
player,201411230min,gnb,StarJa00,rush_att,1,,,,,
player,201411230min,gnb,StarJa00,rush_yds,-4,,,,,
player,201411230min,gnb,StarJa00,rush_td,0,,,,,
player,201411230min,gnb,StarJa00,rush_long,-4,,,,,
player,201411230min,gnb,StarJa00,targets,1,,,,,
player,201411230min,gnb,StarJa00,rec,0,,,,,
player,201411230min,gnb,StarJa00,rec_yds,0,,,,,
player,201411230min,gnb,StarJa00,rec_td,0,,,,,
player,201411230min,gnb,StarJa00,rec_long,0,,,,,
player,201411230min,gnb,StarJa00,fumbles,1,,,,,
player,201411230min,gnb,StarJa00,fumbles_lost,0,,,,,
player,201411230min,min,BridTe00,pass_cmp,21,,,,,
player,201411230min,min,BridTe00,pass_att,37,,,,,
player,201411230min,min,BridTe00,pass_yds,210,,,,,
player,201411230min,min,BridTe00,pass_td,2,,,,,
player,201411230min,min,BridTe00,pass_int,1,,,,,
player,201411230min,min,BridTe00,pass_sacked,2,,,,,
player,201411230min,min,BridTe00,pass_sacked_yds,14,,,,,
player,201411230min,min,BridTe00,pass_long,23,,,,,
player,201411230min,min,BridTe00,pass_rating,79.8,,,,,
player,201411230min,min,BridTe00,rush_att,5,,,,,
player,201411230min,min,BridTe00,rush_yds,32,,,,,
player,201411230min,min,BridTe00,rush_td,0,,,,,
player,201411230min,min,BridTe00,rush_long,11,,,,,
player,201411230min,min,BridTe00,targets,0,,,,,
player,201411230min,min,BridTe00,rec,0,,,,,
player,201411230min,min,BridTe00,rec_yds,0,,,,,
player,201411230min,min,BridTe00,rec_td,0,,,,,
player,201411230min,min,BridTe00,rec_long,0,,,,,
player,201411230min,min,BridTe00,fumbles,0,,,,,
player,201411230min,min,BridTe00,fumbles_lost,0,,,,,
player,201411230min,min,McKiJe00,pass_cmp,0,,,,,
player,201411230min,min,McKiJe00,pass_att,0,,,,,
player,201411230min,min,McKiJe00,pass_yds,0,,,,,
player,201411230min,min,McKiJe00,pass_td,0,,,,,
player,201411230min,min,McKiJe00,pass_int,0,,,,,
player,201411230min,min,McKiJe00,pass_sacked,0,,,,,
player,201411230min,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201411230min,min,McKiJe00,pass_long,0,,,,,
player,201411230min,min,McKiJe00,pass_rating,,,,,,
player,201411230min,min,McKiJe00,rush_att,15,,,,,
player,201411230min,min,McKiJe00,rush_yds,54,,,,,
player,201411230min,min,McKiJe00,rush_td,0,,,,,
player,201411230min,min,McKiJe00,rush_long,10,,,,,
player,201411230min,min,McKiJe00,targets,3,,,,,
player,201411230min,min,McKiJe00,rec,3,,,,,
player,201411230min,min,McKiJe00,rec_yds,9,,,,,
player,201411230min,min,McKiJe00,rec_td,0,,,,,
player,201411230min,min,McKiJe00,rec_long,8,,,,,
player,201411230min,min,McKiJe00,fumbles,0,,,,,
player,201411230min,min,McKiJe00,fumbles_lost,0,,,,,
player,201411230min,min,BanyJo00,pass_cmp,0,,,,,
player,201411230min,min,BanyJo00,pass_att,0,,,,,
player,201411230min,min,BanyJo00,pass_yds,0,,,,,
player,201411230min,min,BanyJo00,pass_td,0,,,,,
player,201411230min,min,BanyJo00,pass_int,0,,,,,
player,201411230min,min,BanyJo00,pass_sacked,0,,,,,
player,201411230min,min,BanyJo00,pass_sacked_yds,0,,,,,
player,201411230min,min,BanyJo00,pass_long,0,,,,,
player,201411230min,min,BanyJo00,pass_rating,,,,,,
player,201411230min,min,BanyJo00,rush_att,5,,,,,
player,201411230min,min,BanyJo00,rush_yds,26,,,,,
player,201411230min,min,BanyJo00,rush_td,0,,,,,
player,201411230min,min,BanyJo00,rush_long,8,,,,,
player,201411230min,min,BanyJo00,targets,3,,,,,
player,201411230min,min,BanyJo00,rec,3,,,,,
player,201411230min,min,BanyJo00,rec_yds,19,,,,,
player,201411230min,min,BanyJo00,rec_td,0,,,,,
player,201411230min,min,BanyJo00,rec_long,7,,,,,
player,201411230min,min,BanyJo00,fumbles,0,,,,,
player,201411230min,min,BanyJo00,fumbles_lost,0,,,,,
player,201411230min,min,JohnCh08,pass_cmp,0,,,,,
player,201411230min,min,JohnCh08,pass_att,0,,,,,
player,201411230min,min,JohnCh08,pass_yds,0,,,,,
player,201411230min,min,JohnCh08,pass_td,0,,,,,
player,201411230min,min,JohnCh08,pass_int,0,,,,,
player,201411230min,min,JohnCh08,pass_sacked,0,,,,,
player,201411230min,min,JohnCh08,pass_sacked_yds,0,,,,,
player,201411230min,min,JohnCh08,pass_long,0,,,,,
player,201411230min,min,JohnCh08,pass_rating,,,,,,
player,201411230min,min,JohnCh08,rush_att,0,,,,,
player,201411230min,min,JohnCh08,rush_yds,0,,,,,
player,201411230min,min,JohnCh08,rush_td,0,,,,,
player,201411230min,min,JohnCh08,rush_long,0,,,,,
player,201411230min,min,JohnCh08,targets,11,,,,,
player,201411230min,min,JohnCh08,rec,3,,,,,
player,201411230min,min,JohnCh08,rec_yds,52,,,,,
player,201411230min,min,JohnCh08,rec_td,1,,,,,
player,201411230min,min,JohnCh08,rec_long,22,,,,,
player,201411230min,min,JohnCh08,fumbles,0,,,,,
player,201411230min,min,JohnCh08,fumbles_lost,0,,,,,
player,201411230min,min,RudoKy00,pass_cmp,0,,,,,
player,201411230min,min,RudoKy00,pass_att,0,,,,,
player,201411230min,min,RudoKy00,pass_yds,0,,,,,
player,201411230min,min,RudoKy00,pass_td,0,,,,,
player,201411230min,min,RudoKy00,pass_int,0,,,,,
player,201411230min,min,RudoKy00,pass_sacked,0,,,,,
player,201411230min,min,RudoKy00,pass_sacked_yds,0,,,,,
player,201411230min,min,RudoKy00,pass_long,0,,,,,
player,201411230min,min,RudoKy00,pass_rating,,,,,,
player,201411230min,min,RudoKy00,rush_att,0,,,,,
player,201411230min,min,RudoKy00,rush_yds,0,,,,,
player,201411230min,min,RudoKy00,rush_td,0,,,,,
player,201411230min,min,RudoKy00,rush_long,0,,,,,
player,201411230min,min,RudoKy00,targets,5,,,,,
player,201411230min,min,RudoKy00,rec,3,,,,,
player,201411230min,min,RudoKy00,rec_yds,50,,,,,
player,201411230min,min,RudoKy00,rec_td,0,,,,,
player,201411230min,min,RudoKy00,rec_long,23,,,,,
player,201411230min,min,RudoKy00,fumbles,0,,,,,
player,201411230min,min,RudoKy00,fumbles_lost,0,,,,,
player,201411230min,min,JennGr00,pass_cmp,0,,,,,
player,201411230min,min,JennGr00,pass_att,0,,,,,
player,201411230min,min,JennGr00,pass_yds,0,,,,,
player,201411230min,min,JennGr00,pass_td,0,,,,,
player,201411230min,min,JennGr00,pass_int,0,,,,,
player,201411230min,min,JennGr00,pass_sacked,0,,,,,
player,201411230min,min,JennGr00,pass_sacked_yds,0,,,,,
player,201411230min,min,JennGr00,pass_long,0,,,,,
player,201411230min,min,JennGr00,pass_rating,,,,,,
player,201411230min,min,JennGr00,rush_att,0,,,,,
player,201411230min,min,JennGr00,rush_yds,0,,,,,
player,201411230min,min,JennGr00,rush_td,0,,,,,
player,201411230min,min,JennGr00,rush_long,0,,,,,
player,201411230min,min,JennGr00,targets,6,,,,,
player,201411230min,min,JennGr00,rec,4,,,,,
player,201411230min,min,JennGr00,rec_yds,38,,,,,
player,201411230min,min,JennGr00,rec_td,1,,,,,
player,201411230min,min,JennGr00,rec_long,13,,,,,
player,201411230min,min,JennGr00,fumbles,0,,,,,
player,201411230min,min,JennGr00,fumbles_lost,0,,,,,
player,201411230min,min,PattCo00,pass_cmp,0,,,,,
player,201411230min,min,PattCo00,pass_att,0,,,,,
player,201411230min,min,PattCo00,pass_yds,0,,,,,
player,201411230min,min,PattCo00,pass_td,0,,,,,
player,201411230min,min,PattCo00,pass_int,0,,,,,
player,201411230min,min,PattCo00,pass_sacked,0,,,,,
player,201411230min,min,PattCo00,pass_sacked_yds,0,,,,,
player,201411230min,min,PattCo00,pass_long,0,,,,,
player,201411230min,min,PattCo00,pass_rating,,,,,,
player,201411230min,min,PattCo00,rush_att,0,,,,,
player,201411230min,min,PattCo00,rush_yds,0,,,,,
player,201411230min,min,PattCo00,rush_td,0,,,,,
player,201411230min,min,PattCo00,rush_long,0,,,,,
player,201411230min,min,PattCo00,targets,2,,,,,
player,201411230min,min,PattCo00,rec,2,,,,,
player,201411230min,min,PattCo00,rec_yds,18,,,,,
player,201411230min,min,PattCo00,rec_td,0,,,,,
player,201411230min,min,PattCo00,rec_long,10,,,,,
player,201411230min,min,PattCo00,fumbles,0,,,,,
player,201411230min,min,PattCo00,fumbles_lost,0,,,,,
player,201411230min,min,FordCh00,pass_cmp,0,,,,,
player,201411230min,min,FordCh00,pass_att,0,,,,,
player,201411230min,min,FordCh00,pass_yds,0,,,,,
player,201411230min,min,FordCh00,pass_td,0,,,,,
player,201411230min,min,FordCh00,pass_int,0,,,,,
player,201411230min,min,FordCh00,pass_sacked,0,,,,,
player,201411230min,min,FordCh00,pass_sacked_yds,0,,,,,
player,201411230min,min,FordCh00,pass_long,0,,,,,
player,201411230min,min,FordCh00,pass_rating,,,,,,
player,201411230min,min,FordCh00,rush_att,0,,,,,
player,201411230min,min,FordCh00,rush_yds,0,,,,,
player,201411230min,min,FordCh00,rush_td,0,,,,,
player,201411230min,min,FordCh00,rush_long,0,,,,,
player,201411230min,min,FordCh00,targets,1,,,,,
player,201411230min,min,FordCh00,rec,1,,,,,
player,201411230min,min,FordCh00,rec_yds,13,,,,,
player,201411230min,min,FordCh00,rec_td,0,,,,,
player,201411230min,min,FordCh00,rec_long,13,,,,,
player,201411230min,min,FordCh00,fumbles,0,,,,,
player,201411230min,min,FordCh00,fumbles_lost,0,,,,,
player,201411230min,min,ElliRh00,pass_cmp,0,,,,,
player,201411230min,min,ElliRh00,pass_att,0,,,,,
player,201411230min,min,ElliRh00,pass_yds,0,,,,,
player,201411230min,min,ElliRh00,pass_td,0,,,,,
player,201411230min,min,ElliRh00,pass_int,0,,,,,
player,201411230min,min,ElliRh00,pass_sacked,0,,,,,
player,201411230min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201411230min,min,ElliRh00,pass_long,0,,,,,
player,201411230min,min,ElliRh00,pass_rating,,,,,,
player,201411230min,min,ElliRh00,rush_att,0,,,,,
player,201411230min,min,ElliRh00,rush_yds,0,,,,,
player,201411230min,min,ElliRh00,rush_td,0,,,,,
player,201411230min,min,ElliRh00,rush_long,0,,,,,
player,201411230min,min,ElliRh00,targets,4,,,,,
player,201411230min,min,ElliRh00,rec,2,,,,,
player,201411230min,min,ElliRh00,rec_yds,11,,,,,
player,201411230min,min,ElliRh00,rec_td,0,,,,,
player,201411230min,min,ElliRh00,rec_long,6,,,,,
player,201411230min,min,ElliRh00,fumbles,0,,,,,
player,201411230min,min,ElliRh00,fumbles_lost,0,,,,,
player,201411230min,min,WrigJa02,pass_cmp,0,,,,,
player,201411230min,min,WrigJa02,pass_att,0,,,,,
player,201411230min,min,WrigJa02,pass_yds,0,,,,,
player,201411230min,min,WrigJa02,pass_td,0,,,,,
player,201411230min,min,WrigJa02,pass_int,0,,,,,
player,201411230min,min,WrigJa02,pass_sacked,0,,,,,
player,201411230min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201411230min,min,WrigJa02,pass_long,0,,,,,
player,201411230min,min,WrigJa02,pass_rating,,,,,,
player,201411230min,min,WrigJa02,rush_att,0,,,,,
player,201411230min,min,WrigJa02,rush_yds,0,,,,,
player,201411230min,min,WrigJa02,rush_td,0,,,,,
player,201411230min,min,WrigJa02,rush_long,0,,,,,
player,201411230min,min,WrigJa02,targets,1,,,,,
player,201411230min,min,WrigJa02,rec,0,,,,,
player,201411230min,min,WrigJa02,rec_yds,0,,,,,
player,201411230min,min,WrigJa02,rec_td,0,,,,,
player,201411230min,min,WrigJa02,rec_long,0,,,,,
player,201411230min,min,WrigJa02,fumbles,0,,,,,
player,201411230min,min,WrigJa02,fumbles_lost,0,,,,,
player,201411230min,gnb,HydeMi00,def_int,1,,,,,
player,201411230min,gnb,HydeMi00,def_int_yds,0,,,,,
player,201411230min,gnb,HydeMi00,def_int_td,0,,,,,
player,201411230min,gnb,HydeMi00,def_int_long,0,,,,,
player,201411230min,gnb,HydeMi00,pass_defended,1,,,,,
player,201411230min,gnb,HydeMi00,sacks,1.0,,,,,
player,201411230min,gnb,HydeMi00,tackles_combined,4,,,,,
player,201411230min,gnb,HydeMi00,tackles_solo,4,,,,,
player,201411230min,gnb,HydeMi00,tackles_assists,0,,,,,
player,201411230min,gnb,HydeMi00,tackles_loss,1,,,,,
player,201411230min,gnb,HydeMi00,qb_hits,1,,,,,
player,201411230min,gnb,HydeMi00,fumbles_rec,0,,,,,
player,201411230min,gnb,HydeMi00,fumbles_rec_yds,0,,,,,
player,201411230min,gnb,HydeMi00,fumbles_rec_td,0,,,,,
player,201411230min,gnb,HydeMi00,fumbles_forced,0,,,,,
player,201411230min,gnb,DaniMi00,def_int,0,,,,,
player,201411230min,gnb,DaniMi00,def_int_yds,0,,,,,
player,201411230min,gnb,DaniMi00,def_int_td,0,,,,,
player,201411230min,gnb,DaniMi00,def_int_long,0,,,,,
player,201411230min,gnb,DaniMi00,pass_defended,0,,,,,
player,201411230min,gnb,DaniMi00,sacks,1.0,,,,,
player,201411230min,gnb,DaniMi00,tackles_combined,1,,,,,
player,201411230min,gnb,DaniMi00,tackles_solo,1,,,,,
player,201411230min,gnb,DaniMi00,tackles_assists,0,,,,,
player,201411230min,gnb,DaniMi00,tackles_loss,1,,,,,
player,201411230min,gnb,DaniMi00,qb_hits,2,,,,,
player,201411230min,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201411230min,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201411230min,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201411230min,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201411230min,gnb,BurnMo99,def_int,0,,,,,
player,201411230min,gnb,BurnMo99,def_int_yds,0,,,,,
player,201411230min,gnb,BurnMo99,def_int_td,0,,,,,
player,201411230min,gnb,BurnMo99,def_int_long,0,,,,,
player,201411230min,gnb,BurnMo99,pass_defended,0,,,,,
player,201411230min,gnb,BurnMo99,sacks,0.0,,,,,
player,201411230min,gnb,BurnMo99,tackles_combined,10,,,,,
player,201411230min,gnb,BurnMo99,tackles_solo,8,,,,,
player,201411230min,gnb,BurnMo99,tackles_assists,2,,,,,
player,201411230min,gnb,BurnMo99,tackles_loss,0,,,,,
player,201411230min,gnb,BurnMo99,qb_hits,1,,,,,
player,201411230min,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201411230min,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201411230min,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201411230min,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201411230min,gnb,ClinHa00,def_int,0,,,,,
player,201411230min,gnb,ClinHa00,def_int_yds,0,,,,,
player,201411230min,gnb,ClinHa00,def_int_td,0,,,,,
player,201411230min,gnb,ClinHa00,def_int_long,0,,,,,
player,201411230min,gnb,ClinHa00,pass_defended,1,,,,,
player,201411230min,gnb,ClinHa00,sacks,0.0,,,,,
player,201411230min,gnb,ClinHa00,tackles_combined,8,,,,,
player,201411230min,gnb,ClinHa00,tackles_solo,6,,,,,
player,201411230min,gnb,ClinHa00,tackles_assists,2,,,,,
player,201411230min,gnb,ClinHa00,tackles_loss,0,,,,,
player,201411230min,gnb,ClinHa00,qb_hits,0,,,,,
player,201411230min,gnb,ClinHa00,fumbles_rec,0,,,,,
player,201411230min,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201411230min,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201411230min,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201411230min,gnb,HawkA.20,def_int,0,,,,,
player,201411230min,gnb,HawkA.20,def_int_yds,0,,,,,
player,201411230min,gnb,HawkA.20,def_int_td,0,,,,,
player,201411230min,gnb,HawkA.20,def_int_long,0,,,,,
