game,2014,6,20141012,201410120sea,dal,"Dallas Cowboys",30,sea,"Seattle Seahawks",23
player,201410120sea,dal,BailDa00,xpm,3,,,,,
player,201410120sea,dal,BailDa00,xpa,3,,,,,
player,201410120sea,dal,BailDa00,fgm,3,,,,,
player,201410120sea,dal,BailDa00,fga,3,,,,,
player,201410120sea,dal,BailDa00,punt,0,,,,,
player,201410120sea,dal,BailDa00,punt_yds,0,,,,,
player,201410120sea,dal,BailDa00,punt_yds_per_punt,,,,,,
player,201410120sea,dal,BailDa00,punt_long,0,,,,,
player,201410120sea,dal,JoneCh02,xpm,,,,,,
player,201410120sea,dal,JoneCh02,xpa,,,,,,
player,201410120sea,dal,JoneCh02,fgm,,,,,,
player,201410120sea,dal,JoneCh02,fga,,,,,,
player,201410120sea,dal,JoneCh02,punt,2,,,,,
player,201410120sea,dal,JoneCh02,punt_yds,65,,,,,
player,201410120sea,dal,JoneCh02,punt_yds_per_punt,32.5,,,,,
player,201410120sea,dal,JoneCh02,punt_long,35,,,,,
player,201410120sea,sea,HausSt00,xpm,2,,,,,
player,201410120sea,sea,HausSt00,xpa,2,,,,,
player,201410120sea,sea,HausSt00,fgm,3,,,,,
player,201410120sea,sea,HausSt00,fga,3,,,,,
player,201410120sea,sea,HausSt00,punt,0,,,,,
player,201410120sea,sea,HausSt00,punt_yds,0,,,,,
player,201410120sea,sea,HausSt00,punt_yds_per_punt,,,,,,
player,201410120sea,sea,HausSt00,punt_long,0,,,,,
player,201410120sea,sea,RyanJo21,xpm,,,,,,
player,201410120sea,sea,RyanJo21,xpa,,,,,,
player,201410120sea,sea,RyanJo21,fgm,,,,,,
player,201410120sea,sea,RyanJo21,fga,,,,,,
player,201410120sea,sea,RyanJo21,punt,4,,,,,
player,201410120sea,sea,RyanJo21,punt_yds,167,,,,,
player,201410120sea,sea,RyanJo21,punt_yds_per_punt,41.8,,,,,
player,201410120sea,sea,RyanJo21,punt_long,50,,,,,
player,201410120sea,sea,SweeJ.00,pos,G,,,,,
player,201410120sea,sea,SweeJ.00,offense,49,,,,,
player,201410120sea,sea,SweeJ.00,off_pct,100%,,,,,
player,201410120sea,sea,SweeJ.00,defense,0,,,,,
player,201410120sea,sea,SweeJ.00,def_pct,0%,,,,,
player,201410120sea,sea,SweeJ.00,special_teams,12,,,,,
player,201410120sea,sea,SweeJ.00,st_pct,39%,,,,,
player,201410120sea,sea,CarpJa00,pos,G,,,,,
player,201410120sea,sea,CarpJa00,offense,49,,,,,
player,201410120sea,sea,CarpJa00,off_pct,100%,,,,,
player,201410120sea,sea,CarpJa00,defense,0,,,,,
player,201410120sea,sea,CarpJa00,def_pct,0%,,,,,
player,201410120sea,sea,CarpJa00,special_teams,5,,,,,
player,201410120sea,sea,CarpJa00,st_pct,16%,,,,,
player,201410120sea,sea,SchiSt00,pos,G,,,,,
player,201410120sea,sea,SchiSt00,offense,49,,,,,
player,201410120sea,sea,SchiSt00,off_pct,100%,,,,,
player,201410120sea,sea,SchiSt00,defense,0,,,,,
player,201410120sea,sea,SchiSt00,def_pct,0%,,,,,
player,201410120sea,sea,SchiSt00,special_teams,5,,,,,
player,201410120sea,sea,SchiSt00,st_pct,16%,,,,,
player,201410120sea,sea,OkunRu20,pos,T,,,,,
player,201410120sea,sea,OkunRu20,offense,49,,,,,
player,201410120sea,sea,OkunRu20,off_pct,100%,,,,,
player,201410120sea,sea,OkunRu20,defense,0,,,,,
player,201410120sea,sea,OkunRu20,def_pct,0%,,,,,
player,201410120sea,sea,OkunRu20,special_teams,5,,,,,
player,201410120sea,sea,OkunRu20,st_pct,16%,,,,,
player,201410120sea,sea,BritJu00,pos,T,,,,,
player,201410120sea,sea,BritJu00,offense,49,,,,,
player,201410120sea,sea,BritJu00,off_pct,100%,,,,,
player,201410120sea,sea,BritJu00,defense,0,,,,,
player,201410120sea,sea,BritJu00,def_pct,0%,,,,,
player,201410120sea,sea,BritJu00,special_teams,5,,,,,
player,201410120sea,sea,BritJu00,st_pct,16%,,,,,
player,201410120sea,sea,WilsRu00,pos,QB,,,,,
player,201410120sea,sea,WilsRu00,offense,49,,,,,
player,201410120sea,sea,WilsRu00,off_pct,100%,,,,,
player,201410120sea,sea,WilsRu00,defense,0,,,,,
player,201410120sea,sea,WilsRu00,def_pct,0%,,,,,
player,201410120sea,sea,WilsRu00,special_teams,0,,,,,
player,201410120sea,sea,WilsRu00,st_pct,0%,,,,,
player,201410120sea,sea,KearJe01,pos,WR,,,,,
player,201410120sea,sea,KearJe01,offense,47,,,,,
player,201410120sea,sea,KearJe01,off_pct,96%,,,,,
player,201410120sea,sea,KearJe01,defense,0,,,,,
player,201410120sea,sea,KearJe01,def_pct,0%,,,,,
player,201410120sea,sea,KearJe01,special_teams,16,,,,,
player,201410120sea,sea,KearJe01,st_pct,52%,,,,,
player,201410120sea,sea,BaldDo00,pos,WR,,,,,
player,201410120sea,sea,BaldDo00,offense,47,,,,,
player,201410120sea,sea,BaldDo00,off_pct,96%,,,,,
player,201410120sea,sea,BaldDo00,defense,0,,,,,
player,201410120sea,sea,BaldDo00,def_pct,0%,,,,,
player,201410120sea,sea,BaldDo00,special_teams,10,,,,,
player,201410120sea,sea,BaldDo00,st_pct,32%,,,,,
player,201410120sea,sea,WillLu00,pos,TE,,,,,
player,201410120sea,sea,WillLu00,offense,44,,,,,
player,201410120sea,sea,WillLu00,off_pct,90%,,,,,
player,201410120sea,sea,WillLu00,defense,0,,,,,
player,201410120sea,sea,WillLu00,def_pct,0%,,,,,
player,201410120sea,sea,WillLu00,special_teams,12,,,,,
player,201410120sea,sea,WillLu00,st_pct,39%,,,,,
player,201410120sea,sea,LyncMa00,pos,RB,,,,,
player,201410120sea,sea,LyncMa00,offense,34,,,,,
player,201410120sea,sea,LyncMa00,off_pct,69%,,,,,
player,201410120sea,sea,LyncMa00,defense,0,,,,,
player,201410120sea,sea,LyncMa00,def_pct,0%,,,,,
player,201410120sea,sea,LyncMa00,special_teams,0,,,,,
player,201410120sea,sea,LyncMa00,st_pct,0%,,,,,
player,201410120sea,sea,HarvPe00,pos,WR,,,,,
player,201410120sea,sea,HarvPe00,offense,26,,,,,
player,201410120sea,sea,HarvPe00,off_pct,53%,,,,,
player,201410120sea,sea,HarvPe00,defense,0,,,,,
player,201410120sea,sea,HarvPe00,def_pct,0%,,,,,
player,201410120sea,sea,HarvPe00,special_teams,7,,,,,
player,201410120sea,sea,HarvPe00,st_pct,23%,,,,,
player,201410120sea,sea,HelfCo00,pos,TE,,,,,
player,201410120sea,sea,HelfCo00,offense,16,,,,,
player,201410120sea,sea,HelfCo00,off_pct,33%,,,,,
player,201410120sea,sea,HelfCo00,defense,0,,,,,
player,201410120sea,sea,HelfCo00,def_pct,0%,,,,,
player,201410120sea,sea,HelfCo00,special_teams,12,,,,,
player,201410120sea,sea,HelfCo00,st_pct,39%,,,,,
player,201410120sea,sea,WaltBr00,pos,WR,,,,,
player,201410120sea,sea,WaltBr00,offense,12,,,,,
player,201410120sea,sea,WaltBr00,off_pct,24%,,,,,
player,201410120sea,sea,WaltBr00,defense,0,,,,,
player,201410120sea,sea,WaltBr00,def_pct,0%,,,,,
player,201410120sea,sea,WaltBr00,special_teams,3,,,,,
player,201410120sea,sea,WaltBr00,st_pct,10%,,,,,
player,201410120sea,sea,LockRi00,pos,WR,,,,,
player,201410120sea,sea,LockRi00,offense,11,,,,,
player,201410120sea,sea,LockRi00,off_pct,22%,,,,,
player,201410120sea,sea,LockRi00,defense,0,,,,,
player,201410120sea,sea,LockRi00,def_pct,0%,,,,,
player,201410120sea,sea,LockRi00,special_teams,10,,,,,
player,201410120sea,sea,LockRi00,st_pct,32%,,,,,
player,201410120sea,sea,ColeDe00,pos,FB,,,,,
player,201410120sea,sea,ColeDe00,offense,5,,,,,
player,201410120sea,sea,ColeDe00,off_pct,10%,,,,,
player,201410120sea,sea,ColeDe00,defense,0,,,,,
player,201410120sea,sea,ColeDe00,def_pct,0%,,,,,
player,201410120sea,sea,ColeDe00,special_teams,20,,,,,
player,201410120sea,sea,ColeDe00,st_pct,65%,,,,,
player,201410120sea,sea,TurbRo00,pos,RB,,,,,
player,201410120sea,sea,TurbRo00,offense,3,,,,,
player,201410120sea,sea,TurbRo00,off_pct,6%,,,,,
player,201410120sea,sea,TurbRo00,defense,0,,,,,
player,201410120sea,sea,TurbRo00,def_pct,0%,,,,,
player,201410120sea,sea,TurbRo00,special_teams,3,,,,,
player,201410120sea,sea,TurbRo00,st_pct,10%,,,,,
player,201410120sea,sea,SherRi00,pos,CB,,,,,
player,201410120sea,sea,SherRi00,offense,0,,,,,
player,201410120sea,sea,SherRi00,off_pct,0%,,,,,
player,201410120sea,sea,SherRi00,defense,75,,,,,
player,201410120sea,sea,SherRi00,def_pct,100%,,,,,
player,201410120sea,sea,SherRi00,special_teams,9,,,,,
player,201410120sea,sea,SherRi00,st_pct,29%,,,,,
player,201410120sea,sea,ThomEa99,pos,FS,,,,,
player,201410120sea,sea,ThomEa99,offense,0,,,,,
player,201410120sea,sea,ThomEa99,off_pct,0%,,,,,
player,201410120sea,sea,ThomEa99,defense,75,,,,,
player,201410120sea,sea,ThomEa99,def_pct,100%,,,,,
player,201410120sea,sea,ThomEa99,special_teams,6,,,,,
player,201410120sea,sea,ThomEa99,st_pct,19%,,,,,
player,201410120sea,sea,ChanKa99,pos,SS,,,,,
player,201410120sea,sea,ChanKa99,offense,0,,,,,
player,201410120sea,sea,ChanKa99,off_pct,0%,,,,,
player,201410120sea,sea,ChanKa99,defense,75,,,,,
player,201410120sea,sea,ChanKa99,def_pct,100%,,,,,
player,201410120sea,sea,ChanKa99,special_teams,6,,,,,
player,201410120sea,sea,ChanKa99,st_pct,19%,,,,,
player,201410120sea,sea,WrigK.00,pos,LB,,,,,
player,201410120sea,sea,WrigK.00,offense,0,,,,,
player,201410120sea,sea,WrigK.00,off_pct,0%,,,,,
player,201410120sea,sea,WrigK.00,defense,66,,,,,
player,201410120sea,sea,WrigK.00,def_pct,88%,,,,,
player,201410120sea,sea,WrigK.00,special_teams,1,,,,,
player,201410120sea,sea,WrigK.00,st_pct,3%,,,,,
player,201410120sea,sea,BennMi99,pos,DE,,,,,
player,201410120sea,sea,BennMi99,offense,0,,,,,
player,201410120sea,sea,BennMi99,off_pct,0%,,,,,
player,201410120sea,sea,BennMi99,defense,65,,,,,
player,201410120sea,sea,BennMi99,def_pct,87%,,,,,
player,201410120sea,sea,BennMi99,special_teams,6,,,,,
player,201410120sea,sea,BennMi99,st_pct,19%,,,,,
player,201410120sea,sea,BurlMa00,pos,CB,,,,,
player,201410120sea,sea,BurlMa00,offense,0,,,,,
player,201410120sea,sea,BurlMa00,off_pct,0%,,,,,
player,201410120sea,sea,BurlMa00,defense,60,,,,,
player,201410120sea,sea,BurlMa00,def_pct,80%,,,,,
player,201410120sea,sea,BurlMa00,special_teams,6,,,,,
player,201410120sea,sea,BurlMa00,st_pct,19%,,,,,
player,201410120sea,sea,IrviBr00,pos,LB,,,,,
player,201410120sea,sea,IrviBr00,offense,0,,,,,
player,201410120sea,sea,IrviBr00,off_pct,0%,,,,,
player,201410120sea,sea,IrviBr00,defense,55,,,,,
player,201410120sea,sea,IrviBr00,def_pct,73%,,,,,
player,201410120sea,sea,IrviBr00,special_teams,0,,,,,
player,201410120sea,sea,IrviBr00,st_pct,0%,,,,,
player,201410120sea,sea,WagnBo00,pos,LB,,,,,
player,201410120sea,sea,WagnBo00,offense,0,,,,,
player,201410120sea,sea,WagnBo00,off_pct,0%,,,,,
player,201410120sea,sea,WagnBo00,defense,52,,,,,
player,201410120sea,sea,WagnBo00,def_pct,69%,,,,,
player,201410120sea,sea,WagnBo00,special_teams,4,,,,,
player,201410120sea,sea,WagnBo00,st_pct,13%,,,,,
player,201410120sea,sea,MebaBr99,pos,DT,,,,,
player,201410120sea,sea,MebaBr99,offense,0,,,,,
player,201410120sea,sea,MebaBr99,off_pct,0%,,,,,
player,201410120sea,sea,MebaBr99,defense,45,,,,,
player,201410120sea,sea,MebaBr99,def_pct,60%,,,,,
player,201410120sea,sea,MebaBr99,special_teams,1,,,,,
player,201410120sea,sea,MebaBr99,st_pct,3%,,,,,
player,201410120sea,sea,AvriCl99,pos,DE,,,,,
player,201410120sea,sea,AvriCl99,offense,0,,,,,
player,201410120sea,sea,AvriCl99,off_pct,0%,,,,,
player,201410120sea,sea,AvriCl99,defense,40,,,,,
player,201410120sea,sea,AvriCl99,def_pct,53%,,,,,
player,201410120sea,sea,AvriCl99,special_teams,6,,,,,
player,201410120sea,sea,AvriCl99,st_pct,19%,,,,,
player,201410120sea,sea,WillKe98,pos,DT,,,,,
player,201410120sea,sea,WillKe98,offense,0,,,,,
player,201410120sea,sea,WillKe98,off_pct,0%,,,,,
player,201410120sea,sea,WillKe98,defense,40,,,,,
player,201410120sea,sea,WillKe98,def_pct,53%,,,,,
player,201410120sea,sea,WillKe98,special_teams,5,,,,,
player,201410120sea,sea,WillKe98,st_pct,16%,,,,,
player,201410120sea,sea,McDaTo20,pos,DT,,,,,
player,201410120sea,sea,McDaTo20,offense,0,,,,,
player,201410120sea,sea,McDaTo20,off_pct,0%,,,,,
player,201410120sea,sea,McDaTo20,defense,37,,,,,
player,201410120sea,sea,McDaTo20,def_pct,49%,,,,,
player,201410120sea,sea,McDaTo20,special_teams,6,,,,,
player,201410120sea,sea,McDaTo20,st_pct,19%,,,,,
player,201410120sea,sea,MaxwBy00,pos,CB,,,,,
player,201410120sea,sea,MaxwBy00,offense,0,,,,,
player,201410120sea,sea,MaxwBy00,off_pct,0%,,,,,
player,201410120sea,sea,MaxwBy00,defense,31,,,,,
player,201410120sea,sea,MaxwBy00,def_pct,41%,,,,,
player,201410120sea,sea,MaxwBy00,special_teams,2,,,,,
player,201410120sea,sea,MaxwBy00,st_pct,6%,,,,,
player,201410120sea,sea,SmitMa02,pos,LB,,,,,
player,201410120sea,sea,SmitMa02,offense,0,,,,,
player,201410120sea,sea,SmitMa02,off_pct,0%,,,,,
player,201410120sea,sea,SmitMa02,defense,26,,,,,
player,201410120sea,sea,SmitMa02,def_pct,35%,,,,,
player,201410120sea,sea,SmitMa02,special_teams,22,,,,,
player,201410120sea,sea,SmitMa02,st_pct,71%,,,,,
player,201410120sea,sea,HillJo01,pos,DT,,,,,
player,201410120sea,sea,HillJo01,offense,0,,,,,
player,201410120sea,sea,HillJo01,off_pct,0%,,,,,
player,201410120sea,sea,HillJo01,defense,23,,,,,
player,201410120sea,sea,HillJo01,def_pct,31%,,,,,
player,201410120sea,sea,HillJo01,special_teams,0,,,,,
player,201410120sea,sea,HillJo01,st_pct,0%,,,,,
player,201410120sea,sea,TerrSt00,pos,FS,,,,,
player,201410120sea,sea,TerrSt00,offense,0,,,,,
player,201410120sea,sea,TerrSt00,off_pct,0%,,,,,
player,201410120sea,sea,TerrSt00,defense,21,,,,,
player,201410120sea,sea,TerrSt00,def_pct,28%,,,,,
player,201410120sea,sea,TerrSt00,special_teams,10,,,,,
player,201410120sea,sea,TerrSt00,st_pct,32%,,,,,
player,201410120sea,sea,SchoOB99,pos,DE,,,,,
player,201410120sea,sea,SchoOB99,offense,0,,,,,
player,201410120sea,sea,SchoOB99,off_pct,0%,,,,,
player,201410120sea,sea,SchoOB99,defense,21,,,,,
player,201410120sea,sea,SchoOB99,def_pct,28%,,,,,
player,201410120sea,sea,SchoOB99,special_teams,0,,,,,
player,201410120sea,sea,SchoOB99,st_pct,0%,,,,,
player,201410120sea,sea,MarsCa00,pos,DE,,,,,
player,201410120sea,sea,MarsCa00,offense,0,,,,,
player,201410120sea,sea,MarsCa00,off_pct,0%,,,,,
player,201410120sea,sea,MarsCa00,defense,9,,,,,
player,201410120sea,sea,MarsCa00,def_pct,12%,,,,,
player,201410120sea,sea,MarsCa00,special_teams,0,,,,,
player,201410120sea,sea,MarsCa00,st_pct,0%,,,,,
player,201410120sea,sea,CoylBr00,pos,LB,,,,,
player,201410120sea,sea,CoylBr00,offense,0,,,,,
player,201410120sea,sea,CoylBr00,off_pct,0%,,,,,
player,201410120sea,sea,CoylBr00,defense,4,,,,,
player,201410120sea,sea,CoylBr00,def_pct,5%,,,,,
player,201410120sea,sea,CoylBr00,special_teams,15,,,,,
player,201410120sea,sea,CoylBr00,st_pct,48%,,,,,
player,201410120sea,sea,MorgMi00,pos,LB,,,,,
player,201410120sea,sea,MorgMi00,offense,0,,,,,
player,201410120sea,sea,MorgMi00,off_pct,0%,,,,,
player,201410120sea,sea,MorgMi00,defense,3,,,,,
player,201410120sea,sea,MorgMi00,def_pct,4%,,,,,
player,201410120sea,sea,MorgMi00,special_teams,26,,,,,
player,201410120sea,sea,MorgMi00,st_pct,84%,,,,,
player,201410120sea,sea,PierKe00,pos,LB,,,,,
player,201410120sea,sea,PierKe00,offense,0,,,,,
player,201410120sea,sea,PierKe00,off_pct,0%,,,,,
player,201410120sea,sea,PierKe00,defense,2,,,,,
player,201410120sea,sea,PierKe00,def_pct,3%,,,,,
player,201410120sea,sea,PierKe00,special_teams,12,,,,,
player,201410120sea,sea,PierKe00,st_pct,39%,,,,,
player,201410120sea,sea,SheaDe00,pos,FS,,,,,
player,201410120sea,sea,SheaDe00,offense,0,,,,,
player,201410120sea,sea,SheaDe00,off_pct,0%,,,,,
player,201410120sea,sea,SheaDe00,defense,0,,,,,
player,201410120sea,sea,SheaDe00,def_pct,0%,,,,,
player,201410120sea,sea,SheaDe00,special_teams,24,,,,,
player,201410120sea,sea,SheaDe00,st_pct,77%,,,,,
player,201410120sea,sea,JohnJe02,pos,SS,,,,,
player,201410120sea,sea,JohnJe02,offense,0,,,,,
player,201410120sea,sea,JohnJe02,off_pct,0%,,,,,
player,201410120sea,sea,JohnJe02,defense,0,,,,,
player,201410120sea,sea,JohnJe02,def_pct,0%,,,,,
player,201410120sea,sea,JohnJe02,special_teams,14,,,,,
player,201410120sea,sea,JohnJe02,st_pct,45%,,,,,
player,201410120sea,sea,HausSt00,pos,K,,,,,
player,201410120sea,sea,HausSt00,offense,0,,,,,
player,201410120sea,sea,HausSt00,off_pct,0%,,,,,
player,201410120sea,sea,HausSt00,defense,0,,,,,
player,201410120sea,sea,HausSt00,def_pct,0%,,,,,
player,201410120sea,sea,HausSt00,special_teams,11,,,,,
player,201410120sea,sea,HausSt00,st_pct,35%,,,,,
player,201410120sea,sea,RyanJo21,pos,P,,,,,
player,201410120sea,sea,RyanJo21,offense,0,,,,,
player,201410120sea,sea,RyanJo21,off_pct,0%,,,,,
player,201410120sea,sea,RyanJo21,defense,0,,,,,
player,201410120sea,sea,RyanJo21,def_pct,0%,,,,,
player,201410120sea,sea,RyanJo21,special_teams,9,,,,,
player,201410120sea,sea,RyanJo21,st_pct,29%,,,,,
player,201410120sea,sea,GresCl00,pos,LS,,,,,
player,201410120sea,sea,GresCl00,offense,0,,,,,
player,201410120sea,sea,GresCl00,off_pct,0%,,,,,
player,201410120sea,sea,GresCl00,defense,0,,,,,
player,201410120sea,sea,GresCl00,def_pct,0%,,,,,
player,201410120sea,sea,GresCl00,special_teams,9,,,,,
player,201410120sea,sea,GresCl00,st_pct,29%,,,,,
player,201410120sea,sea,GillGa01,pos,T,,,,,
player,201410120sea,sea,GillGa01,offense,0,,,,,
player,201410120sea,sea,GillGa01,off_pct,0%,,,,,
player,201410120sea,sea,GillGa01,defense,0,,,,,
player,201410120sea,sea,GillGa01,def_pct,0%,,,,,
player,201410120sea,sea,GillGa01,special_teams,5,,,,,
player,201410120sea,sea,GillGa01,st_pct,16%,,,,,
player,201410120sea,dal,MartZa00,pos,G,,,,,
player,201410120sea,dal,MartZa00,offense,75,,,,,
player,201410120sea,dal,MartZa00,off_pct,100%,,,,,
player,201410120sea,dal,MartZa00,defense,0,,,,,
player,201410120sea,dal,MartZa00,def_pct,0%,,,,,
player,201410120sea,dal,MartZa00,special_teams,6,,,,,
player,201410120sea,dal,MartZa00,st_pct,19%,,,,,
player,201410120sea,dal,LearRo00,pos,G,,,,,
player,201410120sea,dal,LearRo00,offense,75,,,,,
player,201410120sea,dal,LearRo00,off_pct,100%,,,,,
player,201410120sea,dal,LearRo00,defense,0,,,,,
player,201410120sea,dal,LearRo00,def_pct,0%,,,,,
player,201410120sea,dal,LearRo00,special_teams,6,,,,,
player,201410120sea,dal,LearRo00,st_pct,19%,,,,,
player,201410120sea,dal,WittJa00,pos,TE,,,,,
player,201410120sea,dal,WittJa00,offense,75,,,,,
player,201410120sea,dal,WittJa00,off_pct,100%,,,,,
player,201410120sea,dal,WittJa00,defense,0,,,,,
player,201410120sea,dal,WittJa00,def_pct,0%,,,,,
player,201410120sea,dal,WittJa00,special_teams,6,,,,,
player,201410120sea,dal,WittJa00,st_pct,19%,,,,,
player,201410120sea,dal,FredTr00,pos,C,,,,,
player,201410120sea,dal,FredTr00,offense,75,,,,,
player,201410120sea,dal,FredTr00,off_pct,100%,,,,,
player,201410120sea,dal,FredTr00,defense,0,,,,,
player,201410120sea,dal,FredTr00,def_pct,0%,,,,,
player,201410120sea,dal,FredTr00,special_teams,6,,,,,
player,201410120sea,dal,FredTr00,st_pct,19%,,,,,
player,201410120sea,dal,SmitTy00,pos,T,,,,,
player,201410120sea,dal,SmitTy00,offense,75,,,,,
player,201410120sea,dal,SmitTy00,off_pct,100%,,,,,
player,201410120sea,dal,SmitTy00,defense,0,,,,,
player,201410120sea,dal,SmitTy00,def_pct,0%,,,,,
player,201410120sea,dal,SmitTy00,special_teams,6,,,,,
player,201410120sea,dal,SmitTy00,st_pct,19%,,,,,
player,201410120sea,dal,RomoTo00,pos,QB,,,,,
player,201410120sea,dal,RomoTo00,offense,75,,,,,
player,201410120sea,dal,RomoTo00,off_pct,100%,,,,,
player,201410120sea,dal,RomoTo00,defense,0,,,,,
player,201410120sea,dal,RomoTo00,def_pct,0%,,,,,
player,201410120sea,dal,RomoTo00,special_teams,0,,,,,
player,201410120sea,dal,RomoTo00,st_pct,0%,,,,,
player,201410120sea,dal,FreeDo20,pos,T,,,,,
player,201410120sea,dal,FreeDo20,offense,70,,,,,
player,201410120sea,dal,FreeDo20,off_pct,93%,,,,,
player,201410120sea,dal,FreeDo20,defense,0,,,,,
player,201410120sea,dal,FreeDo20,def_pct,0%,,,,,
player,201410120sea,dal,FreeDo20,special_teams,4,,,,,
player,201410120sea,dal,FreeDo20,st_pct,13%,,,,,
player,201410120sea,dal,BryaDe01,pos,WR,,,,,
player,201410120sea,dal,BryaDe01,offense,66,,,,,
player,201410120sea,dal,BryaDe01,off_pct,88%,,,,,
player,201410120sea,dal,BryaDe01,defense,0,,,,,
player,201410120sea,dal,BryaDe01,def_pct,0%,,,,,
player,201410120sea,dal,BryaDe01,special_teams,0,,,,,
player,201410120sea,dal,BryaDe01,st_pct,0%,,,,,
player,201410120sea,dal,MurrDe00,pos,RB,,,,,
player,201410120sea,dal,MurrDe00,offense,52,,,,,
player,201410120sea,dal,MurrDe00,off_pct,69%,,,,,
player,201410120sea,dal,MurrDe00,defense,0,,,,,
player,201410120sea,dal,MurrDe00,def_pct,0%,,,,,
player,201410120sea,dal,MurrDe00,special_teams,0,,,,,
player,201410120sea,dal,MurrDe00,st_pct,0%,,,,,
player,201410120sea,dal,WillTe01,pos,WR,,,,,
player,201410120sea,dal,WillTe01,offense,51,,,,,
player,201410120sea,dal,WillTe01,off_pct,68%,,,,,
player,201410120sea,dal,WillTe01,defense,0,,,,,
player,201410120sea,dal,WillTe01,def_pct,0%,,,,,
player,201410120sea,dal,WillTe01,special_teams,0,,,,,
player,201410120sea,dal,WillTe01,st_pct,0%,,,,,
player,201410120sea,dal,BeasCo00,pos,WR,,,,,
player,201410120sea,dal,BeasCo00,offense,29,,,,,
player,201410120sea,dal,BeasCo00,off_pct,39%,,,,,
player,201410120sea,dal,BeasCo00,defense,0,,,,,
player,201410120sea,dal,BeasCo00,def_pct,0%,,,,,
player,201410120sea,dal,BeasCo00,special_teams,0,,,,,
player,201410120sea,dal,BeasCo00,st_pct,0%,,,,,
player,201410120sea,dal,EscoGa00,pos,TE,,,,,
player,201410120sea,dal,EscoGa00,offense,24,,,,,
player,201410120sea,dal,EscoGa00,off_pct,32%,,,,,
player,201410120sea,dal,EscoGa00,defense,0,,,,,
player,201410120sea,dal,EscoGa00,def_pct,0%,,,,,
player,201410120sea,dal,EscoGa00,special_teams,9,,,,,
player,201410120sea,dal,EscoGa00,st_pct,29%,,,,,
player,201410120sea,dal,HannJa00,pos,TE,,,,,
player,201410120sea,dal,HannJa00,offense,16,,,,,
player,201410120sea,dal,HannJa00,off_pct,21%,,,,,
player,201410120sea,dal,HannJa00,defense,0,,,,,
player,201410120sea,dal,HannJa00,def_pct,0%,,,,,
player,201410120sea,dal,HannJa00,special_teams,20,,,,,
player,201410120sea,dal,HannJa00,st_pct,65%,,,,,
player,201410120sea,dal,ClutTy00,pos,FB,,,,,
player,201410120sea,dal,ClutTy00,offense,14,,,,,
player,201410120sea,dal,ClutTy00,off_pct,19%,,,,,
player,201410120sea,dal,ClutTy00,defense,0,,,,,
player,201410120sea,dal,ClutTy00,def_pct,0%,,,,,
player,201410120sea,dal,ClutTy00,special_teams,6,,,,,
player,201410120sea,dal,ClutTy00,st_pct,19%,,,,,
player,201410120sea,dal,DunbLa00,pos,RB,,,,,
player,201410120sea,dal,DunbLa00,offense,13,,,,,
player,201410120sea,dal,DunbLa00,off_pct,17%,,,,,
player,201410120sea,dal,DunbLa00,defense,0,,,,,
player,201410120sea,dal,DunbLa00,def_pct,0%,,,,,
player,201410120sea,dal,DunbLa00,special_teams,15,,,,,
player,201410120sea,dal,DunbLa00,st_pct,48%,,,,,
player,201410120sea,dal,HarrDw00,pos,WR,,,,,
player,201410120sea,dal,HarrDw00,offense,12,,,,,
player,201410120sea,dal,HarrDw00,off_pct,16%,,,,,
player,201410120sea,dal,HarrDw00,defense,0,,,,,
player,201410120sea,dal,HarrDw00,def_pct,0%,,,,,
player,201410120sea,dal,HarrDw00,special_teams,20,,,,,
player,201410120sea,dal,HarrDw00,st_pct,65%,,,,,
player,201410120sea,dal,StreDe00,pos,WR,,,,,
player,201410120sea,dal,StreDe00,offense,12,,,,,
player,201410120sea,dal,StreDe00,off_pct,16%,,,,,
player,201410120sea,dal,StreDe00,defense,0,,,,,
player,201410120sea,dal,StreDe00,def_pct,0%,,,,,
player,201410120sea,dal,StreDe00,special_teams,0,,,,,
player,201410120sea,dal,StreDe00,st_pct,0%,,,,,
player,201410120sea,dal,RandJo01,pos,RB,,,,,
player,201410120sea,dal,RandJo01,offense,10,,,,,
player,201410120sea,dal,RandJo01,off_pct,13%,,,,,
player,201410120sea,dal,RandJo01,defense,0,,,,,
player,201410120sea,dal,RandJo01,def_pct,0%,,,,,
player,201410120sea,dal,RandJo01,special_teams,13,,,,,
player,201410120sea,dal,RandJo01,st_pct,42%,,,,,
player,201410120sea,dal,ParnJe00,pos,T,,,,,
player,201410120sea,dal,ParnJe00,offense,5,,,,,
player,201410120sea,dal,ParnJe00,off_pct,7%,,,,,
player,201410120sea,dal,ParnJe00,defense,0,,,,,
player,201410120sea,dal,ParnJe00,def_pct,0%,,,,,
player,201410120sea,dal,ParnJe00,special_teams,6,,,,,
player,201410120sea,dal,ParnJe00,st_pct,19%,,,,,
player,201410120sea,dal,WilcJ.00,pos,FS,,,,,
player,201410120sea,dal,WilcJ.00,offense,1,,,,,
player,201410120sea,dal,WilcJ.00,off_pct,1%,,,,,
player,201410120sea,dal,WilcJ.00,defense,46,,,,,
player,201410120sea,dal,WilcJ.00,def_pct,94%,,,,,
player,201410120sea,dal,WilcJ.00,special_teams,15,,,,,
player,201410120sea,dal,WilcJ.00,st_pct,48%,,,,,
player,201410120sea,dal,ScanOr99,pos,CB,,,,,
