game,2014,6,20141009,201410090htx,clt,"Indianapolis Colts",33,htx,"Houston Texans",28
player,201410090htx,clt,LuckAn00,pass_rating,97.7,,,,,
player,201410090htx,clt,LuckAn00,rush_att,7,,,,,
player,201410090htx,clt,LuckAn00,rush_yds,18,,,,,
player,201410090htx,clt,LuckAn00,rush_td,0,,,,,
player,201410090htx,clt,LuckAn00,rush_long,10,,,,,
player,201410090htx,clt,LuckAn00,targets,0,,,,,
player,201410090htx,clt,LuckAn00,rec,0,,,,,
player,201410090htx,clt,LuckAn00,rec_yds,0,,,,,
player,201410090htx,clt,LuckAn00,rec_td,0,,,,,
player,201410090htx,clt,LuckAn00,rec_long,0,,,,,
player,201410090htx,clt,LuckAn00,fumbles,1,,,,,
player,201410090htx,clt,LuckAn00,fumbles_lost,1,,,,,
player,201410090htx,clt,RichTr00,pass_cmp,0,,,,,
player,201410090htx,clt,RichTr00,pass_att,0,,,,,
player,201410090htx,clt,RichTr00,pass_yds,0,,,,,
player,201410090htx,clt,RichTr00,pass_td,0,,,,,
player,201410090htx,clt,RichTr00,pass_int,0,,,,,
player,201410090htx,clt,RichTr00,pass_sacked,0,,,,,
player,201410090htx,clt,RichTr00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,RichTr00,pass_long,0,,,,,
player,201410090htx,clt,RichTr00,pass_rating,,,,,,
player,201410090htx,clt,RichTr00,rush_att,17,,,,,
player,201410090htx,clt,RichTr00,rush_yds,41,,,,,
player,201410090htx,clt,RichTr00,rush_td,1,,,,,
player,201410090htx,clt,RichTr00,rush_long,9,,,,,
player,201410090htx,clt,RichTr00,targets,0,,,,,
player,201410090htx,clt,RichTr00,rec,0,,,,,
player,201410090htx,clt,RichTr00,rec_yds,0,,,,,
player,201410090htx,clt,RichTr00,rec_td,0,,,,,
player,201410090htx,clt,RichTr00,rec_long,0,,,,,
player,201410090htx,clt,RichTr00,fumbles,0,,,,,
player,201410090htx,clt,RichTr00,fumbles_lost,0,,,,,
player,201410090htx,clt,BradAh00,pass_cmp,0,,,,,
player,201410090htx,clt,BradAh00,pass_att,0,,,,,
player,201410090htx,clt,BradAh00,pass_yds,0,,,,,
player,201410090htx,clt,BradAh00,pass_td,0,,,,,
player,201410090htx,clt,BradAh00,pass_int,0,,,,,
player,201410090htx,clt,BradAh00,pass_sacked,0,,,,,
player,201410090htx,clt,BradAh00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,BradAh00,pass_long,0,,,,,
player,201410090htx,clt,BradAh00,pass_rating,,,,,,
player,201410090htx,clt,BradAh00,rush_att,11,,,,,
player,201410090htx,clt,BradAh00,rush_yds,34,,,,,
player,201410090htx,clt,BradAh00,rush_td,0,,,,,
player,201410090htx,clt,BradAh00,rush_long,13,,,,,
player,201410090htx,clt,BradAh00,targets,6,,,,,
player,201410090htx,clt,BradAh00,rec,3,,,,,
player,201410090htx,clt,BradAh00,rec_yds,25,,,,,
player,201410090htx,clt,BradAh00,rec_td,1,,,,,
player,201410090htx,clt,BradAh00,rec_long,17,,,,,
player,201410090htx,clt,BradAh00,fumbles,0,,,,,
player,201410090htx,clt,BradAh00,fumbles_lost,0,,,,,
player,201410090htx,clt,HiltT.00,pass_cmp,0,,,,,
player,201410090htx,clt,HiltT.00,pass_att,0,,,,,
player,201410090htx,clt,HiltT.00,pass_yds,0,,,,,
player,201410090htx,clt,HiltT.00,pass_td,0,,,,,
player,201410090htx,clt,HiltT.00,pass_int,0,,,,,
player,201410090htx,clt,HiltT.00,pass_sacked,0,,,,,
player,201410090htx,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,HiltT.00,pass_long,0,,,,,
player,201410090htx,clt,HiltT.00,pass_rating,,,,,,
player,201410090htx,clt,HiltT.00,rush_att,0,,,,,
player,201410090htx,clt,HiltT.00,rush_yds,0,,,,,
player,201410090htx,clt,HiltT.00,rush_td,0,,,,,
player,201410090htx,clt,HiltT.00,rush_long,0,,,,,
player,201410090htx,clt,HiltT.00,targets,9,,,,,
player,201410090htx,clt,HiltT.00,rec,9,,,,,
player,201410090htx,clt,HiltT.00,rec_yds,223,,,,,
player,201410090htx,clt,HiltT.00,rec_td,1,,,,,
player,201410090htx,clt,HiltT.00,rec_long,49,,,,,
player,201410090htx,clt,HiltT.00,fumbles,0,,,,,
player,201410090htx,clt,HiltT.00,fumbles_lost,0,,,,,
player,201410090htx,clt,AlleDw00,pass_cmp,0,,,,,
player,201410090htx,clt,AlleDw00,pass_att,0,,,,,
player,201410090htx,clt,AlleDw00,pass_yds,0,,,,,
player,201410090htx,clt,AlleDw00,pass_td,0,,,,,
player,201410090htx,clt,AlleDw00,pass_int,0,,,,,
player,201410090htx,clt,AlleDw00,pass_sacked,0,,,,,
player,201410090htx,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,AlleDw00,pass_long,0,,,,,
player,201410090htx,clt,AlleDw00,pass_rating,,,,,,
player,201410090htx,clt,AlleDw00,rush_att,0,,,,,
player,201410090htx,clt,AlleDw00,rush_yds,0,,,,,
player,201410090htx,clt,AlleDw00,rush_td,0,,,,,
player,201410090htx,clt,AlleDw00,rush_long,0,,,,,
player,201410090htx,clt,AlleDw00,targets,7,,,,,
player,201410090htx,clt,AlleDw00,rec,3,,,,,
player,201410090htx,clt,AlleDw00,rec_yds,49,,,,,
player,201410090htx,clt,AlleDw00,rec_td,0,,,,,
player,201410090htx,clt,AlleDw00,rec_long,18,,,,,
player,201410090htx,clt,AlleDw00,fumbles,0,,,,,
player,201410090htx,clt,AlleDw00,fumbles_lost,0,,,,,
player,201410090htx,clt,WaynRe00,pass_cmp,0,,,,,
player,201410090htx,clt,WaynRe00,pass_att,0,,,,,
player,201410090htx,clt,WaynRe00,pass_yds,0,,,,,
player,201410090htx,clt,WaynRe00,pass_td,0,,,,,
player,201410090htx,clt,WaynRe00,pass_int,0,,,,,
player,201410090htx,clt,WaynRe00,pass_sacked,0,,,,,
player,201410090htx,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,WaynRe00,pass_long,0,,,,,
player,201410090htx,clt,WaynRe00,pass_rating,,,,,,
player,201410090htx,clt,WaynRe00,rush_att,0,,,,,
player,201410090htx,clt,WaynRe00,rush_yds,0,,,,,
player,201410090htx,clt,WaynRe00,rush_td,0,,,,,
player,201410090htx,clt,WaynRe00,rush_long,0,,,,,
player,201410090htx,clt,WaynRe00,targets,9,,,,,
player,201410090htx,clt,WaynRe00,rec,4,,,,,
player,201410090htx,clt,WaynRe00,rec_yds,35,,,,,
player,201410090htx,clt,WaynRe00,rec_td,0,,,,,
player,201410090htx,clt,WaynRe00,rec_long,11,,,,,
player,201410090htx,clt,WaynRe00,fumbles,0,,,,,
player,201410090htx,clt,WaynRe00,fumbles_lost,0,,,,,
player,201410090htx,clt,NickHa01,pass_cmp,0,,,,,
player,201410090htx,clt,NickHa01,pass_att,0,,,,,
player,201410090htx,clt,NickHa01,pass_yds,0,,,,,
player,201410090htx,clt,NickHa01,pass_td,0,,,,,
player,201410090htx,clt,NickHa01,pass_int,0,,,,,
player,201410090htx,clt,NickHa01,pass_sacked,0,,,,,
player,201410090htx,clt,NickHa01,pass_sacked_yds,0,,,,,
player,201410090htx,clt,NickHa01,pass_long,0,,,,,
player,201410090htx,clt,NickHa01,pass_rating,,,,,,
player,201410090htx,clt,NickHa01,rush_att,0,,,,,
player,201410090htx,clt,NickHa01,rush_yds,0,,,,,
player,201410090htx,clt,NickHa01,rush_td,0,,,,,
player,201410090htx,clt,NickHa01,rush_long,0,,,,,
player,201410090htx,clt,NickHa01,targets,7,,,,,
player,201410090htx,clt,NickHa01,rec,2,,,,,
player,201410090htx,clt,NickHa01,rec_yds,18,,,,,
player,201410090htx,clt,NickHa01,rec_td,0,,,,,
player,201410090htx,clt,NickHa01,rec_long,12,,,,,
player,201410090htx,clt,NickHa01,fumbles,0,,,,,
player,201410090htx,clt,NickHa01,fumbles_lost,0,,,,,
player,201410090htx,clt,FleeCo00,pass_cmp,0,,,,,
player,201410090htx,clt,FleeCo00,pass_att,0,,,,,
player,201410090htx,clt,FleeCo00,pass_yds,0,,,,,
player,201410090htx,clt,FleeCo00,pass_td,0,,,,,
player,201410090htx,clt,FleeCo00,pass_int,0,,,,,
player,201410090htx,clt,FleeCo00,pass_sacked,0,,,,,
player,201410090htx,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,FleeCo00,pass_long,0,,,,,
player,201410090htx,clt,FleeCo00,pass_rating,,,,,,
player,201410090htx,clt,FleeCo00,rush_att,0,,,,,
player,201410090htx,clt,FleeCo00,rush_yds,0,,,,,
player,201410090htx,clt,FleeCo00,rush_td,0,,,,,
player,201410090htx,clt,FleeCo00,rush_long,0,,,,,
player,201410090htx,clt,FleeCo00,targets,4,,,,,
player,201410090htx,clt,FleeCo00,rec,2,,,,,
player,201410090htx,clt,FleeCo00,rec_yds,11,,,,,
player,201410090htx,clt,FleeCo00,rec_td,1,,,,,
player,201410090htx,clt,FleeCo00,rec_long,7,,,,,
player,201410090htx,clt,FleeCo00,fumbles,0,,,,,
player,201410090htx,clt,FleeCo00,fumbles_lost,0,,,,,
player,201410090htx,clt,DoylJa00,pass_cmp,0,,,,,
player,201410090htx,clt,DoylJa00,pass_att,0,,,,,
player,201410090htx,clt,DoylJa00,pass_yds,0,,,,,
player,201410090htx,clt,DoylJa00,pass_td,0,,,,,
player,201410090htx,clt,DoylJa00,pass_int,0,,,,,
player,201410090htx,clt,DoylJa00,pass_sacked,0,,,,,
player,201410090htx,clt,DoylJa00,pass_sacked_yds,0,,,,,
player,201410090htx,clt,DoylJa00,pass_long,0,,,,,
player,201410090htx,clt,DoylJa00,pass_rating,,,,,,
player,201410090htx,clt,DoylJa00,rush_att,0,,,,,
player,201410090htx,clt,DoylJa00,rush_yds,0,,,,,
player,201410090htx,clt,DoylJa00,rush_td,0,,,,,
player,201410090htx,clt,DoylJa00,rush_long,0,,,,,
player,201410090htx,clt,DoylJa00,targets,2,,,,,
player,201410090htx,clt,DoylJa00,rec,2,,,,,
player,201410090htx,clt,DoylJa00,rec_yds,9,,,,,
player,201410090htx,clt,DoylJa00,rec_td,0,,,,,
player,201410090htx,clt,DoylJa00,rec_long,6,,,,,
player,201410090htx,clt,DoylJa00,fumbles,0,,,,,
player,201410090htx,clt,DoylJa00,fumbles_lost,0,,,,,
player,201410090htx,htx,FitzRy00,pass_cmp,15,,,,,
player,201410090htx,htx,FitzRy00,pass_att,23,,,,,
player,201410090htx,htx,FitzRy00,pass_yds,212,,,,,
player,201410090htx,htx,FitzRy00,pass_td,1,,,,,
player,201410090htx,htx,FitzRy00,pass_int,0,,,,,
player,201410090htx,htx,FitzRy00,pass_sacked,5,,,,,
player,201410090htx,htx,FitzRy00,pass_sacked_yds,16,,,,,
player,201410090htx,htx,FitzRy00,pass_long,40,,,,,
player,201410090htx,htx,FitzRy00,pass_rating,109.3,,,,,
player,201410090htx,htx,FitzRy00,rush_att,1,,,,,
player,201410090htx,htx,FitzRy00,rush_yds,5,,,,,
player,201410090htx,htx,FitzRy00,rush_td,0,,,,,
player,201410090htx,htx,FitzRy00,rush_long,5,,,,,
player,201410090htx,htx,FitzRy00,targets,0,,,,,
player,201410090htx,htx,FitzRy00,rec,0,,,,,
player,201410090htx,htx,FitzRy00,rec_yds,0,,,,,
player,201410090htx,htx,FitzRy00,rec_td,0,,,,,
player,201410090htx,htx,FitzRy00,rec_long,0,,,,,
player,201410090htx,htx,FitzRy00,fumbles,1,,,,,
player,201410090htx,htx,FitzRy00,fumbles_lost,1,,,,,
player,201410090htx,htx,FostAr00,pass_cmp,0,,,,,
player,201410090htx,htx,FostAr00,pass_att,0,,,,,
player,201410090htx,htx,FostAr00,pass_yds,0,,,,,
player,201410090htx,htx,FostAr00,pass_td,0,,,,,
player,201410090htx,htx,FostAr00,pass_int,0,,,,,
player,201410090htx,htx,FostAr00,pass_sacked,0,,,,,
player,201410090htx,htx,FostAr00,pass_sacked_yds,0,,,,,
player,201410090htx,htx,FostAr00,pass_long,0,,,,,
player,201410090htx,htx,FostAr00,pass_rating,,,,,,
player,201410090htx,htx,FostAr00,rush_att,20,,,,,
player,201410090htx,htx,FostAr00,rush_yds,109,,,,,
player,201410090htx,htx,FostAr00,rush_td,2,,,,,
player,201410090htx,htx,FostAr00,rush_long,34,,,,,
player,201410090htx,htx,FostAr00,targets,4,,,,,
player,201410090htx,htx,FostAr00,rec,3,,,,,
player,201410090htx,htx,FostAr00,rec_yds,32,,,,,
player,201410090htx,htx,FostAr00,rec_td,0,,,,,
player,201410090htx,htx,FostAr00,rec_long,28,,,,,
player,201410090htx,htx,FostAr00,fumbles,0,,,,,
player,201410090htx,htx,FostAr00,fumbles_lost,0,,,,,
player,201410090htx,htx,BlueAl00,pass_cmp,0,,,,,
player,201410090htx,htx,BlueAl00,pass_att,0,,,,,
player,201410090htx,htx,BlueAl00,pass_yds,0,,,,,
player,201410090htx,htx,BlueAl00,pass_td,0,,,,,
player,201410090htx,htx,BlueAl00,pass_int,0,,,,,
player,201410090htx,htx,BlueAl00,pass_sacked,0,,,,,
player,201410090htx,htx,BlueAl00,pass_sacked_yds,0,,,,,
player,201410090htx,htx,BlueAl00,pass_long,0,,,,,
player,201410090htx,htx,BlueAl00,pass_rating,,,,,,
player,201410090htx,htx,BlueAl00,rush_att,3,,,,,
player,201410090htx,htx,BlueAl00,rush_yds,22,,,,,
player,201410090htx,htx,BlueAl00,rush_td,0,,,,,
player,201410090htx,htx,BlueAl00,rush_long,17,,,,,
player,201410090htx,htx,BlueAl00,targets,0,,,,,
player,201410090htx,htx,BlueAl00,rec,0,,,,,
player,201410090htx,htx,BlueAl00,rec_yds,0,,,,,
player,201410090htx,htx,BlueAl00,rec_td,0,,,,,
player,201410090htx,htx,BlueAl00,rec_long,0,,,,,
player,201410090htx,htx,BlueAl00,fumbles,0,,,,,
player,201410090htx,htx,BlueAl00,fumbles_lost,0,,,,,
player,201410090htx,htx,JohnAn02,pass_cmp,0,,,,,
player,201410090htx,htx,JohnAn02,pass_att,0,,,,,
player,201410090htx,htx,JohnAn02,pass_yds,0,,,,,
player,201410090htx,htx,JohnAn02,pass_td,0,,,,,
player,201410090htx,htx,JohnAn02,pass_int,0,,,,,
player,201410090htx,htx,JohnAn02,pass_sacked,0,,,,,
player,201410090htx,htx,JohnAn02,pass_sacked_yds,0,,,,,
player,201410090htx,htx,JohnAn02,pass_long,0,,,,,
player,201410090htx,htx,JohnAn02,pass_rating,,,,,,
player,201410090htx,htx,JohnAn02,rush_att,0,,,,,
player,201410090htx,htx,JohnAn02,rush_yds,0,,,,,
player,201410090htx,htx,JohnAn02,rush_td,0,,,,,
player,201410090htx,htx,JohnAn02,rush_long,0,,,,,
player,201410090htx,htx,JohnAn02,targets,12,,,,,
player,201410090htx,htx,JohnAn02,rec,7,,,,,
player,201410090htx,htx,JohnAn02,rec_yds,99,,,,,
player,201410090htx,htx,JohnAn02,rec_td,1,,,,,
player,201410090htx,htx,JohnAn02,rec_long,26,,,,,
player,201410090htx,htx,JohnAn02,fumbles,1,,,,,
player,201410090htx,htx,JohnAn02,fumbles_lost,1,,,,,
player,201410090htx,htx,JohnDa04,pass_cmp,0,,,,,
player,201410090htx,htx,JohnDa04,pass_att,0,,,,,
player,201410090htx,htx,JohnDa04,pass_yds,0,,,,,
player,201410090htx,htx,JohnDa04,pass_td,0,,,,,
player,201410090htx,htx,JohnDa04,pass_int,0,,,,,
player,201410090htx,htx,JohnDa04,pass_sacked,0,,,,,
player,201410090htx,htx,JohnDa04,pass_sacked_yds,0,,,,,
player,201410090htx,htx,JohnDa04,pass_long,0,,,,,
player,201410090htx,htx,JohnDa04,pass_rating,,,,,,
player,201410090htx,htx,JohnDa04,rush_att,0,,,,,
player,201410090htx,htx,JohnDa04,rush_yds,0,,,,,
player,201410090htx,htx,JohnDa04,rush_td,0,,,,,
player,201410090htx,htx,JohnDa04,rush_long,0,,,,,
player,201410090htx,htx,JohnDa04,targets,3,,,,,
player,201410090htx,htx,JohnDa04,rec,3,,,,,
player,201410090htx,htx,JohnDa04,rec_yds,62,,,,,
player,201410090htx,htx,JohnDa04,rec_td,0,,,,,
player,201410090htx,htx,JohnDa04,rec_long,40,,,,,
player,201410090htx,htx,JohnDa04,fumbles,0,,,,,
player,201410090htx,htx,JohnDa04,fumbles_lost,0,,,,,
player,201410090htx,htx,HopkDe00,pass_cmp,0,,,,,
player,201410090htx,htx,HopkDe00,pass_att,0,,,,,
player,201410090htx,htx,HopkDe00,pass_yds,0,,,,,
player,201410090htx,htx,HopkDe00,pass_td,0,,,,,
player,201410090htx,htx,HopkDe00,pass_int,0,,,,,
player,201410090htx,htx,HopkDe00,pass_sacked,0,,,,,
player,201410090htx,htx,HopkDe00,pass_sacked_yds,0,,,,,
player,201410090htx,htx,HopkDe00,pass_long,0,,,,,
player,201410090htx,htx,HopkDe00,pass_rating,,,,,,
player,201410090htx,htx,HopkDe00,rush_att,0,,,,,
player,201410090htx,htx,HopkDe00,rush_yds,0,,,,,
player,201410090htx,htx,HopkDe00,rush_td,0,,,,,
player,201410090htx,htx,HopkDe00,rush_long,0,,,,,
player,201410090htx,htx,HopkDe00,targets,2,,,,,
player,201410090htx,htx,HopkDe00,rec,1,,,,,
player,201410090htx,htx,HopkDe00,rec_yds,12,,,,,
player,201410090htx,htx,HopkDe00,rec_td,0,,,,,
player,201410090htx,htx,HopkDe00,rec_long,12,,,,,
player,201410090htx,htx,HopkDe00,fumbles,0,,,,,
player,201410090htx,htx,HopkDe00,fumbles_lost,0,,,,,
player,201410090htx,htx,FiedC.00,pass_cmp,0,,,,,
player,201410090htx,htx,FiedC.00,pass_att,0,,,,,
player,201410090htx,htx,FiedC.00,pass_yds,0,,,,,
player,201410090htx,htx,FiedC.00,pass_td,0,,,,,
player,201410090htx,htx,FiedC.00,pass_int,0,,,,,
player,201410090htx,htx,FiedC.00,pass_sacked,0,,,,,
player,201410090htx,htx,FiedC.00,pass_sacked_yds,0,,,,,
player,201410090htx,htx,FiedC.00,pass_long,0,,,,,
player,201410090htx,htx,FiedC.00,pass_rating,,,,,,
player,201410090htx,htx,FiedC.00,rush_att,0,,,,,
player,201410090htx,htx,FiedC.00,rush_yds,0,,,,,
player,201410090htx,htx,FiedC.00,rush_td,0,,,,,
player,201410090htx,htx,FiedC.00,rush_long,0,,,,,
player,201410090htx,htx,FiedC.00,targets,1,,,,,
player,201410090htx,htx,FiedC.00,rec,1,,,,,
player,201410090htx,htx,FiedC.00,rec_yds,7,,,,,
player,201410090htx,htx,FiedC.00,rec_td,0,,,,,
player,201410090htx,htx,FiedC.00,rec_long,7,,,,,
player,201410090htx,htx,FiedC.00,fumbles,0,,,,,
player,201410090htx,htx,FiedC.00,fumbles_lost,0,,,,,
player,201410090htx,htx,GrahGa00,pass_cmp,0,,,,,
player,201410090htx,htx,GrahGa00,pass_att,0,,,,,
player,201410090htx,htx,GrahGa00,pass_yds,0,,,,,
player,201410090htx,htx,GrahGa00,pass_td,0,,,,,
player,201410090htx,htx,GrahGa00,pass_int,0,,,,,
player,201410090htx,htx,GrahGa00,pass_sacked,0,,,,,
player,201410090htx,htx,GrahGa00,pass_sacked_yds,0,,,,,
player,201410090htx,htx,GrahGa00,pass_long,0,,,,,
player,201410090htx,htx,GrahGa00,pass_rating,,,,,,
player,201410090htx,htx,GrahGa00,rush_att,0,,,,,
player,201410090htx,htx,GrahGa00,rush_yds,0,,,,,
player,201410090htx,htx,GrahGa00,rush_td,0,,,,,
player,201410090htx,htx,GrahGa00,rush_long,0,,,,,
player,201410090htx,htx,GrahGa00,targets,1,,,,,
player,201410090htx,htx,GrahGa00,rec,0,,,,,
player,201410090htx,htx,GrahGa00,rec_yds,0,,,,,
player,201410090htx,htx,GrahGa00,rec_td,0,,,,,
player,201410090htx,htx,GrahGa00,rec_long,0,,,,,
player,201410090htx,htx,GrahGa00,fumbles,0,,,,,
player,201410090htx,htx,GrahGa00,fumbles_lost,0,,,,,
player,201410090htx,clt,JackDQ20,def_int,0,,,,,
player,201410090htx,clt,JackDQ20,def_int_yds,0,,,,,
player,201410090htx,clt,JackDQ20,def_int_td,0,,,,,
player,201410090htx,clt,JackDQ20,def_int_long,0,,,,,
player,201410090htx,clt,JackDQ20,pass_defended,0,,,,,
player,201410090htx,clt,JackDQ20,sacks,1.0,,,,,
player,201410090htx,clt,JackDQ20,tackles_combined,7,,,,,
player,201410090htx,clt,JackDQ20,tackles_solo,5,,,,,
player,201410090htx,clt,JackDQ20,tackles_assists,2,,,,,
player,201410090htx,clt,JackDQ20,tackles_loss,1,,,,,
player,201410090htx,clt,JackDQ20,qb_hits,1,,,,,
player,201410090htx,clt,JackDQ20,fumbles_rec,1,,,,,
player,201410090htx,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201410090htx,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201410090htx,clt,JackDQ20,fumbles_forced,0,,,,,
player,201410090htx,clt,JeanRi99,def_int,0,,,,,
player,201410090htx,clt,JeanRi99,def_int_yds,0,,,,,
player,201410090htx,clt,JeanRi99,def_int_td,0,,,,,
player,201410090htx,clt,JeanRi99,def_int_long,0,,,,,
player,201410090htx,clt,JeanRi99,pass_defended,1,,,,,
player,201410090htx,clt,JeanRi99,sacks,1.0,,,,,
player,201410090htx,clt,JeanRi99,tackles_combined,4,,,,,
player,201410090htx,clt,JeanRi99,tackles_solo,3,,,,,
player,201410090htx,clt,JeanRi99,tackles_assists,1,,,,,
player,201410090htx,clt,JeanRi99,tackles_loss,2,,,,,
player,201410090htx,clt,JeanRi99,qb_hits,1,,,,,
player,201410090htx,clt,JeanRi99,fumbles_rec,0,,,,,
player,201410090htx,clt,JeanRi99,fumbles_rec_yds,0,,,,,
player,201410090htx,clt,JeanRi99,fumbles_rec_td,0,,,,,
player,201410090htx,clt,JeanRi99,fumbles_forced,0,,,,,
player,201410090htx,clt,WaldEr99,def_int,0,,,,,
player,201410090htx,clt,WaldEr99,def_int_yds,0,,,,,
player,201410090htx,clt,WaldEr99,def_int_td,0,,,,,
player,201410090htx,clt,WaldEr99,def_int_long,0,,,,,
player,201410090htx,clt,WaldEr99,pass_defended,0,,,,,
player,201410090htx,clt,WaldEr99,sacks,1.0,,,,,
player,201410090htx,clt,WaldEr99,tackles_combined,4,,,,,
player,201410090htx,clt,WaldEr99,tackles_solo,3,,,,,
player,201410090htx,clt,WaldEr99,tackles_assists,1,,,,,
player,201410090htx,clt,WaldEr99,tackles_loss,1,,,,,
player,201410090htx,clt,WaldEr99,qb_hits,3,,,,,
player,201410090htx,clt,WaldEr99,fumbles_rec,0,,,,,
player,201410090htx,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201410090htx,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201410090htx,clt,WaldEr99,fumbles_forced,0,,,,,
player,201410090htx,clt,WernBj00,def_int,0,,,,,
player,201410090htx,clt,WernBj00,def_int_yds,0,,,,,
player,201410090htx,clt,WernBj00,def_int_td,0,,,,,
player,201410090htx,clt,WernBj00,def_int_long,0,,,,,
player,201410090htx,clt,WernBj00,pass_defended,0,,,,,
player,201410090htx,clt,WernBj00,sacks,1.0,,,,,
player,201410090htx,clt,WernBj00,tackles_combined,4,,,,,
player,201410090htx,clt,WernBj00,tackles_solo,3,,,,,
player,201410090htx,clt,WernBj00,tackles_assists,1,,,,,
player,201410090htx,clt,WernBj00,tackles_loss,0,,,,,
player,201410090htx,clt,WernBj00,qb_hits,1,,,,,
player,201410090htx,clt,WernBj00,fumbles_rec,0,,,,,
player,201410090htx,clt,WernBj00,fumbles_rec_yds,0,,,,,
player,201410090htx,clt,WernBj00,fumbles_rec_td,0,,,,,
player,201410090htx,clt,WernBj00,fumbles_forced,1,,,,,
player,201410090htx,clt,NewsJo00,def_int,0,,,,,
player,201410090htx,clt,NewsJo00,def_int_yds,0,,,,,
player,201410090htx,clt,NewsJo00,def_int_td,0,,,,,
player,201410090htx,clt,NewsJo00,def_int_long,0,,,,,
player,201410090htx,clt,NewsJo00,pass_defended,0,,,,,
player,201410090htx,clt,NewsJo00,sacks,1.0,,,,,
player,201410090htx,clt,NewsJo00,tackles_combined,1,,,,,
player,201410090htx,clt,NewsJo00,tackles_solo,1,,,,,
player,201410090htx,clt,NewsJo00,tackles_assists,0,,,,,
player,201410090htx,clt,NewsJo00,tackles_loss,1,,,,,
player,201410090htx,clt,NewsJo00,qb_hits,1,,,,,
player,201410090htx,clt,NewsJo00,fumbles_rec,0,,,,,
player,201410090htx,clt,NewsJo00,fumbles_rec_yds,0,,,,,
player,201410090htx,clt,NewsJo00,fumbles_rec_td,0,,,,,
player,201410090htx,clt,NewsJo00,fumbles_forced,0,,,,,
player,201410090htx,clt,FreeJe00,def_int,0,,,,,
player,201410090htx,clt,FreeJe00,def_int_yds,0,,,,,
player,201410090htx,clt,FreeJe00,def_int_td,0,,,,,
player,201410090htx,clt,FreeJe00,def_int_long,0,,,,,
player,201410090htx,clt,FreeJe00,pass_defended,1,,,,,
player,201410090htx,clt,FreeJe00,sacks,0.0,,,,,
player,201410090htx,clt,FreeJe00,tackles_combined,7,,,,,
player,201410090htx,clt,FreeJe00,tackles_solo,4,,,,,
player,201410090htx,clt,FreeJe00,tackles_assists,3,,,,,
player,201410090htx,clt,FreeJe00,tackles_loss,0,,,,,
player,201410090htx,clt,FreeJe00,qb_hits,0,,,,,
player,201410090htx,clt,FreeJe00,fumbles_rec,0,,,,,
player,201410090htx,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201410090htx,clt,FreeJe00,fumbles_rec_td,0,,,,,
