game,2014,16,20141221,201412210chi,det,"Detroit Lions",20,chi,"Chicago Bears",14
player,201412210chi,det,BushRe00,pass_td,0,,,,,
player,201412210chi,det,BushRe00,pass_int,0,,,,,
player,201412210chi,det,BushRe00,pass_sacked,0,,,,,
player,201412210chi,det,BushRe00,pass_sacked_yds,0,,,,,
player,201412210chi,det,BushRe00,pass_long,0,,,,,
player,201412210chi,det,BushRe00,pass_rating,,,,,,
player,201412210chi,det,BushRe00,rush_att,7,,,,,
player,201412210chi,det,BushRe00,rush_yds,54,,,,,
player,201412210chi,det,BushRe00,rush_td,1,,,,,
player,201412210chi,det,BushRe00,rush_long,16,,,,,
player,201412210chi,det,BushRe00,targets,7,,,,,
player,201412210chi,det,BushRe00,rec,6,,,,,
player,201412210chi,det,BushRe00,rec_yds,44,,,,,
player,201412210chi,det,BushRe00,rec_td,0,,,,,
player,201412210chi,det,BushRe00,rec_long,21,,,,,
player,201412210chi,det,BushRe00,fumbles,0,,,,,
player,201412210chi,det,BushRe00,fumbles_lost,0,,,,,
player,201412210chi,det,WinnGe00,pass_cmp,0,,,,,
player,201412210chi,det,WinnGe00,pass_att,0,,,,,
player,201412210chi,det,WinnGe00,pass_yds,0,,,,,
player,201412210chi,det,WinnGe00,pass_td,0,,,,,
player,201412210chi,det,WinnGe00,pass_int,0,,,,,
player,201412210chi,det,WinnGe00,pass_sacked,0,,,,,
player,201412210chi,det,WinnGe00,pass_sacked_yds,0,,,,,
player,201412210chi,det,WinnGe00,pass_long,0,,,,,
player,201412210chi,det,WinnGe00,pass_rating,,,,,,
player,201412210chi,det,WinnGe00,rush_att,1,,,,,
player,201412210chi,det,WinnGe00,rush_yds,5,,,,,
player,201412210chi,det,WinnGe00,rush_td,0,,,,,
player,201412210chi,det,WinnGe00,rush_long,5,,,,,
player,201412210chi,det,WinnGe00,targets,0,,,,,
player,201412210chi,det,WinnGe00,rec,0,,,,,
player,201412210chi,det,WinnGe00,rec_yds,0,,,,,
player,201412210chi,det,WinnGe00,rec_td,0,,,,,
player,201412210chi,det,WinnGe00,rec_long,0,,,,,
player,201412210chi,det,WinnGe00,fumbles,0,,,,,
player,201412210chi,det,WinnGe00,fumbles_lost,0,,,,,
player,201412210chi,det,CollJe01,pass_cmp,0,,,,,
player,201412210chi,det,CollJe01,pass_att,0,,,,,
player,201412210chi,det,CollJe01,pass_yds,0,,,,,
player,201412210chi,det,CollJe01,pass_td,0,,,,,
player,201412210chi,det,CollJe01,pass_int,0,,,,,
player,201412210chi,det,CollJe01,pass_sacked,0,,,,,
player,201412210chi,det,CollJe01,pass_sacked_yds,0,,,,,
player,201412210chi,det,CollJe01,pass_long,0,,,,,
player,201412210chi,det,CollJe01,pass_rating,,,,,,
player,201412210chi,det,CollJe01,rush_att,1,,,,,
player,201412210chi,det,CollJe01,rush_yds,3,,,,,
player,201412210chi,det,CollJe01,rush_td,0,,,,,
player,201412210chi,det,CollJe01,rush_long,3,,,,,
player,201412210chi,det,CollJe01,targets,1,,,,,
player,201412210chi,det,CollJe01,rec,0,,,,,
player,201412210chi,det,CollJe01,rec_yds,0,,,,,
player,201412210chi,det,CollJe01,rec_td,0,,,,,
player,201412210chi,det,CollJe01,rec_long,0,,,,,
player,201412210chi,det,CollJe01,fumbles,0,,,,,
player,201412210chi,det,CollJe01,fumbles_lost,0,,,,,
player,201412210chi,det,JohnCa00,pass_cmp,0,,,,,
player,201412210chi,det,JohnCa00,pass_att,0,,,,,
player,201412210chi,det,JohnCa00,pass_yds,0,,,,,
player,201412210chi,det,JohnCa00,pass_td,0,,,,,
player,201412210chi,det,JohnCa00,pass_int,0,,,,,
player,201412210chi,det,JohnCa00,pass_sacked,0,,,,,
player,201412210chi,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201412210chi,det,JohnCa00,pass_long,0,,,,,
player,201412210chi,det,JohnCa00,pass_rating,,,,,,
player,201412210chi,det,JohnCa00,rush_att,0,,,,,
player,201412210chi,det,JohnCa00,rush_yds,0,,,,,
player,201412210chi,det,JohnCa00,rush_td,0,,,,,
player,201412210chi,det,JohnCa00,rush_long,0,,,,,
player,201412210chi,det,JohnCa00,targets,12,,,,,
player,201412210chi,det,JohnCa00,rec,6,,,,,
player,201412210chi,det,JohnCa00,rec_yds,103,,,,,
player,201412210chi,det,JohnCa00,rec_td,0,,,,,
player,201412210chi,det,JohnCa00,rec_long,26,,,,,
player,201412210chi,det,JohnCa00,fumbles,0,,,,,
player,201412210chi,det,JohnCa00,fumbles_lost,0,,,,,
player,201412210chi,det,TateGo00,pass_cmp,0,,,,,
player,201412210chi,det,TateGo00,pass_att,0,,,,,
player,201412210chi,det,TateGo00,pass_yds,0,,,,,
player,201412210chi,det,TateGo00,pass_td,0,,,,,
player,201412210chi,det,TateGo00,pass_int,0,,,,,
player,201412210chi,det,TateGo00,pass_sacked,0,,,,,
player,201412210chi,det,TateGo00,pass_sacked_yds,0,,,,,
player,201412210chi,det,TateGo00,pass_long,0,,,,,
player,201412210chi,det,TateGo00,pass_rating,,,,,,
player,201412210chi,det,TateGo00,rush_att,0,,,,,
player,201412210chi,det,TateGo00,rush_yds,0,,,,,
player,201412210chi,det,TateGo00,rush_td,0,,,,,
player,201412210chi,det,TateGo00,rush_long,0,,,,,
player,201412210chi,det,TateGo00,targets,10,,,,,
player,201412210chi,det,TateGo00,rec,5,,,,,
player,201412210chi,det,TateGo00,rec_yds,62,,,,,
player,201412210chi,det,TateGo00,rec_td,0,,,,,
player,201412210chi,det,TateGo00,rec_long,34,,,,,
player,201412210chi,det,TateGo00,fumbles,0,,,,,
player,201412210chi,det,TateGo00,fumbles_lost,0,,,,,
player,201412210chi,det,RossJe01,pass_cmp,0,,,,,
player,201412210chi,det,RossJe01,pass_att,0,,,,,
player,201412210chi,det,RossJe01,pass_yds,0,,,,,
player,201412210chi,det,RossJe01,pass_td,0,,,,,
player,201412210chi,det,RossJe01,pass_int,0,,,,,
player,201412210chi,det,RossJe01,pass_sacked,0,,,,,
player,201412210chi,det,RossJe01,pass_sacked_yds,0,,,,,
player,201412210chi,det,RossJe01,pass_long,0,,,,,
player,201412210chi,det,RossJe01,pass_rating,,,,,,
player,201412210chi,det,RossJe01,rush_att,0,,,,,
player,201412210chi,det,RossJe01,rush_yds,0,,,,,
player,201412210chi,det,RossJe01,rush_td,0,,,,,
player,201412210chi,det,RossJe01,rush_long,0,,,,,
player,201412210chi,det,RossJe01,targets,1,,,,,
player,201412210chi,det,RossJe01,rec,1,,,,,
player,201412210chi,det,RossJe01,rec_yds,11,,,,,
player,201412210chi,det,RossJe01,rec_td,0,,,,,
player,201412210chi,det,RossJe01,rec_long,11,,,,,
player,201412210chi,det,RossJe01,fumbles,1,,,,,
player,201412210chi,det,RossJe01,fumbles_lost,1,,,,,
player,201412210chi,det,RiddTh00,pass_cmp,0,,,,,
player,201412210chi,det,RiddTh00,pass_att,0,,,,,
player,201412210chi,det,RiddTh00,pass_yds,0,,,,,
player,201412210chi,det,RiddTh00,pass_td,0,,,,,
player,201412210chi,det,RiddTh00,pass_int,0,,,,,
player,201412210chi,det,RiddTh00,pass_sacked,0,,,,,
player,201412210chi,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201412210chi,det,RiddTh00,pass_long,0,,,,,
player,201412210chi,det,RiddTh00,pass_rating,,,,,,
player,201412210chi,det,RiddTh00,rush_att,0,,,,,
player,201412210chi,det,RiddTh00,rush_yds,0,,,,,
player,201412210chi,det,RiddTh00,rush_td,0,,,,,
player,201412210chi,det,RiddTh00,rush_long,0,,,,,
player,201412210chi,det,RiddTh00,targets,3,,,,,
player,201412210chi,det,RiddTh00,rec,2,,,,,
player,201412210chi,det,RiddTh00,rec_yds,10,,,,,
player,201412210chi,det,RiddTh00,rec_td,0,,,,,
player,201412210chi,det,RiddTh00,rec_long,10,,,,,
player,201412210chi,det,RiddTh00,fumbles,0,,,,,
player,201412210chi,det,RiddTh00,fumbles_lost,0,,,,,
player,201412210chi,det,FullCo00,pass_cmp,0,,,,,
player,201412210chi,det,FullCo00,pass_att,0,,,,,
player,201412210chi,det,FullCo00,pass_yds,0,,,,,
player,201412210chi,det,FullCo00,pass_td,0,,,,,
player,201412210chi,det,FullCo00,pass_int,0,,,,,
player,201412210chi,det,FullCo00,pass_sacked,0,,,,,
player,201412210chi,det,FullCo00,pass_sacked_yds,0,,,,,
player,201412210chi,det,FullCo00,pass_long,0,,,,,
player,201412210chi,det,FullCo00,pass_rating,,,,,,
player,201412210chi,det,FullCo00,rush_att,0,,,,,
player,201412210chi,det,FullCo00,rush_yds,0,,,,,
player,201412210chi,det,FullCo00,rush_td,0,,,,,
player,201412210chi,det,FullCo00,rush_long,0,,,,,
player,201412210chi,det,FullCo00,targets,2,,,,,
player,201412210chi,det,FullCo00,rec,0,,,,,
player,201412210chi,det,FullCo00,rec_yds,0,,,,,
player,201412210chi,det,FullCo00,rec_td,0,,,,,
player,201412210chi,det,FullCo00,rec_long,0,,,,,
player,201412210chi,det,FullCo00,fumbles,0,,,,,
player,201412210chi,det,FullCo00,fumbles_lost,0,,,,,
player,201412210chi,chi,ClauJi00,pass_cmp,23,,,,,
player,201412210chi,chi,ClauJi00,pass_att,39,,,,,
player,201412210chi,chi,ClauJi00,pass_yds,181,,,,,
player,201412210chi,chi,ClauJi00,pass_td,2,,,,,
player,201412210chi,chi,ClauJi00,pass_int,1,,,,,
player,201412210chi,chi,ClauJi00,pass_sacked,2,,,,,
player,201412210chi,chi,ClauJi00,pass_sacked_yds,11,,,,,
player,201412210chi,chi,ClauJi00,pass_long,20,,,,,
player,201412210chi,chi,ClauJi00,pass_rating,77.0,,,,,
player,201412210chi,chi,ClauJi00,rush_att,3,,,,,
player,201412210chi,chi,ClauJi00,rush_yds,9,,,,,
player,201412210chi,chi,ClauJi00,rush_td,0,,,,,
player,201412210chi,chi,ClauJi00,rush_long,4,,,,,
player,201412210chi,chi,ClauJi00,targets,0,,,,,
player,201412210chi,chi,ClauJi00,rec,0,,,,,
player,201412210chi,chi,ClauJi00,rec_yds,0,,,,,
player,201412210chi,chi,ClauJi00,rec_td,0,,,,,
player,201412210chi,chi,ClauJi00,rec_long,0,,,,,
player,201412210chi,chi,ClauJi00,fumbles,0,,,,,
player,201412210chi,chi,ClauJi00,fumbles_lost,0,,,,,
player,201412210chi,chi,FortMa00,pass_cmp,0,,,,,
player,201412210chi,chi,FortMa00,pass_att,0,,,,,
player,201412210chi,chi,FortMa00,pass_yds,0,,,,,
player,201412210chi,chi,FortMa00,pass_td,0,,,,,
player,201412210chi,chi,FortMa00,pass_int,0,,,,,
player,201412210chi,chi,FortMa00,pass_sacked,0,,,,,
player,201412210chi,chi,FortMa00,pass_sacked_yds,0,,,,,
player,201412210chi,chi,FortMa00,pass_long,0,,,,,
player,201412210chi,chi,FortMa00,pass_rating,,,,,,
player,201412210chi,chi,FortMa00,rush_att,19,,,,,
player,201412210chi,chi,FortMa00,rush_yds,55,,,,,
player,201412210chi,chi,FortMa00,rush_td,0,,,,,
player,201412210chi,chi,FortMa00,rush_long,10,,,,,
player,201412210chi,chi,FortMa00,targets,6,,,,,
player,201412210chi,chi,FortMa00,rec,6,,,,,
player,201412210chi,chi,FortMa00,rec_yds,40,,,,,
player,201412210chi,chi,FortMa00,rec_td,1,,,,,
player,201412210chi,chi,FortMa00,rec_long,11,,,,,
player,201412210chi,chi,FortMa00,fumbles,0,,,,,
player,201412210chi,chi,FortMa00,fumbles_lost,0,,,,,
player,201412210chi,chi,JeffAl00,pass_cmp,0,,,,,
player,201412210chi,chi,JeffAl00,pass_att,0,,,,,
player,201412210chi,chi,JeffAl00,pass_yds,0,,,,,
player,201412210chi,chi,JeffAl00,pass_td,0,,,,,
player,201412210chi,chi,JeffAl00,pass_int,0,,,,,
player,201412210chi,chi,JeffAl00,pass_sacked,0,,,,,
player,201412210chi,chi,JeffAl00,pass_sacked_yds,0,,,,,
player,201412210chi,chi,JeffAl00,pass_long,0,,,,,
player,201412210chi,chi,JeffAl00,pass_rating,,,,,,
player,201412210chi,chi,JeffAl00,rush_att,0,,,,,
player,201412210chi,chi,JeffAl00,rush_yds,0,,,,,
player,201412210chi,chi,JeffAl00,rush_td,0,,,,,
player,201412210chi,chi,JeffAl00,rush_long,0,,,,,
player,201412210chi,chi,JeffAl00,targets,15,,,,,
player,201412210chi,chi,JeffAl00,rec,6,,,,,
player,201412210chi,chi,JeffAl00,rec_yds,72,,,,,
player,201412210chi,chi,JeffAl00,rec_td,1,,,,,
player,201412210chi,chi,JeffAl00,rec_long,20,,,,,
player,201412210chi,chi,JeffAl00,fumbles,0,,,,,
player,201412210chi,chi,JeffAl00,fumbles_lost,0,,,,,
player,201412210chi,chi,WilsMa02,pass_cmp,0,,,,,
player,201412210chi,chi,WilsMa02,pass_att,0,,,,,
player,201412210chi,chi,WilsMa02,pass_yds,0,,,,,
player,201412210chi,chi,WilsMa02,pass_td,0,,,,,
player,201412210chi,chi,WilsMa02,pass_int,0,,,,,
player,201412210chi,chi,WilsMa02,pass_sacked,0,,,,,
player,201412210chi,chi,WilsMa02,pass_sacked_yds,0,,,,,
player,201412210chi,chi,WilsMa02,pass_long,0,,,,,
player,201412210chi,chi,WilsMa02,pass_rating,,,,,,
player,201412210chi,chi,WilsMa02,rush_att,0,,,,,
player,201412210chi,chi,WilsMa02,rush_yds,0,,,,,
player,201412210chi,chi,WilsMa02,rush_td,0,,,,,
player,201412210chi,chi,WilsMa02,rush_long,0,,,,,
player,201412210chi,chi,WilsMa02,targets,10,,,,,
player,201412210chi,chi,WilsMa02,rec,7,,,,,
player,201412210chi,chi,WilsMa02,rec_yds,66,,,,,
player,201412210chi,chi,WilsMa02,rec_td,0,,,,,
player,201412210chi,chi,WilsMa02,rec_long,17,,,,,
player,201412210chi,chi,WilsMa02,fumbles,0,,,,,
player,201412210chi,chi,WilsMa02,fumbles_lost,0,,,,,
player,201412210chi,chi,MorgJo00,pass_cmp,0,,,,,
player,201412210chi,chi,MorgJo00,pass_att,0,,,,,
player,201412210chi,chi,MorgJo00,pass_yds,0,,,,,
player,201412210chi,chi,MorgJo00,pass_td,0,,,,,
player,201412210chi,chi,MorgJo00,pass_int,0,,,,,
player,201412210chi,chi,MorgJo00,pass_sacked,0,,,,,
player,201412210chi,chi,MorgJo00,pass_sacked_yds,0,,,,,
player,201412210chi,chi,MorgJo00,pass_long,0,,,,,
player,201412210chi,chi,MorgJo00,pass_rating,,,,,,
player,201412210chi,chi,MorgJo00,rush_att,0,,,,,
player,201412210chi,chi,MorgJo00,rush_yds,0,,,,,
player,201412210chi,chi,MorgJo00,rush_td,0,,,,,
player,201412210chi,chi,MorgJo00,rush_long,0,,,,,
player,201412210chi,chi,MorgJo00,targets,2,,,,,
player,201412210chi,chi,MorgJo00,rec,2,,,,,
player,201412210chi,chi,MorgJo00,rec_yds,2,,,,,
player,201412210chi,chi,MorgJo00,rec_td,0,,,,,
player,201412210chi,chi,MorgJo00,rec_long,4,,,,,
player,201412210chi,chi,MorgJo00,fumbles,0,,,,,
player,201412210chi,chi,MorgJo00,fumbles_lost,0,,,,,
player,201412210chi,chi,RosaDa00,pass_cmp,0,,,,,
player,201412210chi,chi,RosaDa00,pass_att,0,,,,,
player,201412210chi,chi,RosaDa00,pass_yds,0,,,,,
player,201412210chi,chi,RosaDa00,pass_td,0,,,,,
player,201412210chi,chi,RosaDa00,pass_int,0,,,,,
player,201412210chi,chi,RosaDa00,pass_sacked,0,,,,,
player,201412210chi,chi,RosaDa00,pass_sacked_yds,0,,,,,
player,201412210chi,chi,RosaDa00,pass_long,0,,,,,
player,201412210chi,chi,RosaDa00,pass_rating,,,,,,
player,201412210chi,chi,RosaDa00,rush_att,0,,,,,
player,201412210chi,chi,RosaDa00,rush_yds,0,,,,,
player,201412210chi,chi,RosaDa00,rush_td,0,,,,,
player,201412210chi,chi,RosaDa00,rush_long,0,,,,,
player,201412210chi,chi,RosaDa00,targets,1,,,,,
player,201412210chi,chi,RosaDa00,rec,1,,,,,
player,201412210chi,chi,RosaDa00,rec_yds,1,,,,,
player,201412210chi,chi,RosaDa00,rec_td,0,,,,,
player,201412210chi,chi,RosaDa00,rec_long,1,,,,,
player,201412210chi,chi,RosaDa00,fumbles,0,,,,,
player,201412210chi,chi,RosaDa00,fumbles_lost,0,,,,,
player,201412210chi,chi,BritEb20,pass_cmp,0,,,,,
player,201412210chi,chi,BritEb20,pass_att,0,,,,,
player,201412210chi,chi,BritEb20,pass_yds,0,,,,,
player,201412210chi,chi,BritEb20,pass_td,0,,,,,
player,201412210chi,chi,BritEb20,pass_int,0,,,,,
player,201412210chi,chi,BritEb20,pass_sacked,0,,,,,
player,201412210chi,chi,BritEb20,pass_sacked_yds,0,,,,,
player,201412210chi,chi,BritEb20,pass_long,0,,,,,
player,201412210chi,chi,BritEb20,pass_rating,,,,,,
player,201412210chi,chi,BritEb20,rush_att,0,,,,,
player,201412210chi,chi,BritEb20,rush_yds,0,,,,,
player,201412210chi,chi,BritEb20,rush_td,0,,,,,
player,201412210chi,chi,BritEb20,rush_long,0,,,,,
player,201412210chi,chi,BritEb20,targets,1,,,,,
player,201412210chi,chi,BritEb20,rec,0,,,,,
player,201412210chi,chi,BritEb20,rec_yds,0,,,,,
player,201412210chi,chi,BritEb20,rec_td,0,,,,,
player,201412210chi,chi,BritEb20,rec_long,0,,,,,
player,201412210chi,chi,BritEb20,fumbles,0,,,,,
player,201412210chi,chi,BritEb20,fumbles_lost,0,,,,,
player,201412210chi,chi,BennMa00,pass_cmp,0,,,,,
player,201412210chi,chi,BennMa00,pass_att,0,,,,,
player,201412210chi,chi,BennMa00,pass_yds,0,,,,,
player,201412210chi,chi,BennMa00,pass_td,0,,,,,
player,201412210chi,chi,BennMa00,pass_int,0,,,,,
player,201412210chi,chi,BennMa00,pass_sacked,0,,,,,
player,201412210chi,chi,BennMa00,pass_sacked_yds,0,,,,,
player,201412210chi,chi,BennMa00,pass_long,0,,,,,
player,201412210chi,chi,BennMa00,pass_rating,,,,,,
player,201412210chi,chi,BennMa00,rush_att,0,,,,,
player,201412210chi,chi,BennMa00,rush_yds,0,,,,,
player,201412210chi,chi,BennMa00,rush_td,0,,,,,
player,201412210chi,chi,BennMa00,rush_long,0,,,,,
player,201412210chi,chi,BennMa00,targets,3,,,,,
player,201412210chi,chi,BennMa00,rec,1,,,,,
player,201412210chi,chi,BennMa00,rec_yds,0,,,,,
player,201412210chi,chi,BennMa00,rec_td,0,,,,,
player,201412210chi,chi,BennMa00,rec_long,0,,,,,
player,201412210chi,chi,BennMa00,fumbles,0,,,,,
player,201412210chi,chi,BennMa00,fumbles_lost,0,,,,,
player,201412210chi,det,QuinGl99,def_int,1,,,,,
player,201412210chi,det,QuinGl99,def_int_yds,0,,,,,
player,201412210chi,det,QuinGl99,def_int_td,0,,,,,
player,201412210chi,det,QuinGl99,def_int_long,0,,,,,
player,201412210chi,det,QuinGl99,pass_defended,1,,,,,
player,201412210chi,det,QuinGl99,sacks,0.0,,,,,
player,201412210chi,det,QuinGl99,tackles_combined,2,,,,,
player,201412210chi,det,QuinGl99,tackles_solo,1,,,,,
player,201412210chi,det,QuinGl99,tackles_assists,1,,,,,
player,201412210chi,det,QuinGl99,tackles_loss,0,,,,,
player,201412210chi,det,QuinGl99,qb_hits,0,,,,,
player,201412210chi,det,QuinGl99,fumbles_rec,0,,,,,
player,201412210chi,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201412210chi,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201412210chi,det,QuinGl99,fumbles_forced,0,,,,,
player,201412210chi,det,SuhxNd99,def_int,0,,,,,
player,201412210chi,det,SuhxNd99,def_int_yds,0,,,,,
player,201412210chi,det,SuhxNd99,def_int_td,0,,,,,
player,201412210chi,det,SuhxNd99,def_int_long,0,,,,,
player,201412210chi,det,SuhxNd99,pass_defended,0,,,,,
player,201412210chi,det,SuhxNd99,sacks,2.0,,,,,
player,201412210chi,det,SuhxNd99,tackles_combined,4,,,,,
player,201412210chi,det,SuhxNd99,tackles_solo,4,,,,,
player,201412210chi,det,SuhxNd99,tackles_assists,0,,,,,
player,201412210chi,det,SuhxNd99,tackles_loss,2,,,,,
player,201412210chi,det,SuhxNd99,qb_hits,4,,,,,
player,201412210chi,det,SuhxNd99,fumbles_rec,0,,,,,
player,201412210chi,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201412210chi,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201412210chi,det,SuhxNd99,fumbles_forced,0,,,,,
player,201412210chi,det,LevyDe99,def_int,0,,,,,
player,201412210chi,det,LevyDe99,def_int_yds,0,,,,,
player,201412210chi,det,LevyDe99,def_int_td,0,,,,,
player,201412210chi,det,LevyDe99,def_int_long,0,,,,,
player,201412210chi,det,LevyDe99,pass_defended,0,,,,,
player,201412210chi,det,LevyDe99,sacks,0.0,,,,,
player,201412210chi,det,LevyDe99,tackles_combined,8,,,,,
player,201412210chi,det,LevyDe99,tackles_solo,6,,,,,
player,201412210chi,det,LevyDe99,tackles_assists,2,,,,,
player,201412210chi,det,LevyDe99,tackles_loss,1,,,,,
player,201412210chi,det,LevyDe99,qb_hits,0,,,,,
player,201412210chi,det,LevyDe99,fumbles_rec,0,,,,,
player,201412210chi,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201412210chi,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201412210chi,det,LevyDe99,fumbles_forced,0,,,,,
player,201412210chi,det,IhedJa00,def_int,0,,,,,
player,201412210chi,det,IhedJa00,def_int_yds,0,,,,,
player,201412210chi,det,IhedJa00,def_int_td,0,,,,,
player,201412210chi,det,IhedJa00,def_int_long,0,,,,,
player,201412210chi,det,IhedJa00,pass_defended,0,,,,,
player,201412210chi,det,IhedJa00,sacks,0.0,,,,,
player,201412210chi,det,IhedJa00,tackles_combined,7,,,,,
player,201412210chi,det,IhedJa00,tackles_solo,7,,,,,
player,201412210chi,det,IhedJa00,tackles_assists,0,,,,,
player,201412210chi,det,IhedJa00,tackles_loss,2,,,,,
player,201412210chi,det,IhedJa00,qb_hits,1,,,,,
player,201412210chi,det,IhedJa00,fumbles_rec,0,,,,,
player,201412210chi,det,IhedJa00,fumbles_rec_yds,0,,,,,
player,201412210chi,det,IhedJa00,fumbles_rec_td,0,,,,,
player,201412210chi,det,IhedJa00,fumbles_forced,0,,,,,
player,201412210chi,det,MathRa99,def_int,0,,,,,
player,201412210chi,det,MathRa99,def_int_yds,0,,,,,
player,201412210chi,det,MathRa99,def_int_td,0,,,,,
player,201412210chi,det,MathRa99,def_int_long,0,,,,,
player,201412210chi,det,MathRa99,pass_defended,2,,,,,
player,201412210chi,det,MathRa99,sacks,0.0,,,,,
player,201412210chi,det,MathRa99,tackles_combined,6,,,,,
player,201412210chi,det,MathRa99,tackles_solo,6,,,,,
player,201412210chi,det,MathRa99,tackles_assists,0,,,,,
player,201412210chi,det,MathRa99,tackles_loss,0,,,,,
player,201412210chi,det,MathRa99,qb_hits,0,,,,,
player,201412210chi,det,MathRa99,fumbles_rec,0,,,,,
player,201412210chi,det,MathRa99,fumbles_rec_yds,0,,,,,
player,201412210chi,det,MathRa99,fumbles_rec_td,0,,,,,
player,201412210chi,det,MathRa99,fumbles_forced,0,,,,,
player,201412210chi,det,SlayDa00,def_int,0,,,,,
player,201412210chi,det,SlayDa00,def_int_yds,0,,,,,
player,201412210chi,det,SlayDa00,def_int_td,0,,,,,
player,201412210chi,det,SlayDa00,def_int_long,0,,,,,
player,201412210chi,det,SlayDa00,pass_defended,2,,,,,
player,201412210chi,det,SlayDa00,sacks,0.0,,,,,
player,201412210chi,det,SlayDa00,tackles_combined,4,,,,,
player,201412210chi,det,SlayDa00,tackles_solo,3,,,,,
