game,2014,9,20141102,201411020dal,crd,"Arizona Cardinals",28,dal,"Dallas Cowboys",17
player,201411020dal,dal,WilcJ.00,def_pct,97%,,,,,
player,201411020dal,dal,WilcJ.00,special_teams,8,,,,,
player,201411020dal,dal,WilcJ.00,st_pct,31%,,,,,
player,201411020dal,dal,ScanOr99,pos,CB,,,,,
player,201411020dal,dal,ScanOr99,offense,0,,,,,
player,201411020dal,dal,ScanOr99,off_pct,0%,,,,,
player,201411020dal,dal,ScanOr99,defense,65,,,,,
player,201411020dal,dal,ScanOr99,def_pct,97%,,,,,
player,201411020dal,dal,ScanOr99,special_teams,8,,,,,
player,201411020dal,dal,ScanOr99,st_pct,31%,,,,,
player,201411020dal,dal,ChurBa99,pos,SS,,,,,
player,201411020dal,dal,ChurBa99,offense,0,,,,,
player,201411020dal,dal,ChurBa99,off_pct,0%,,,,,
player,201411020dal,dal,ChurBa99,defense,63,,,,,
player,201411020dal,dal,ChurBa99,def_pct,94%,,,,,
player,201411020dal,dal,ChurBa99,special_teams,12,,,,,
player,201411020dal,dal,ChurBa99,st_pct,46%,,,,,
player,201411020dal,dal,CarrBr99,pos,CB,,,,,
player,201411020dal,dal,CarrBr99,offense,0,,,,,
player,201411020dal,dal,CarrBr99,off_pct,0%,,,,,
player,201411020dal,dal,CarrBr99,defense,63,,,,,
player,201411020dal,dal,CarrBr99,def_pct,94%,,,,,
player,201411020dal,dal,CarrBr99,special_teams,3,,,,,
player,201411020dal,dal,CarrBr99,st_pct,12%,,,,,
player,201411020dal,dal,McClRo00,pos,LB,,,,,
player,201411020dal,dal,McClRo00,offense,0,,,,,
player,201411020dal,dal,McClRo00,off_pct,0%,,,,,
player,201411020dal,dal,McClRo00,defense,60,,,,,
player,201411020dal,dal,McClRo00,def_pct,90%,,,,,
player,201411020dal,dal,McClRo00,special_teams,1,,,,,
player,201411020dal,dal,McClRo00,st_pct,4%,,,,,
player,201411020dal,dal,HitcAn00,pos,LB,,,,,
player,201411020dal,dal,HitcAn00,offense,0,,,,,
player,201411020dal,dal,HitcAn00,off_pct,0%,,,,,
player,201411020dal,dal,HitcAn00,defense,50,,,,,
player,201411020dal,dal,HitcAn00,def_pct,75%,,,,,
player,201411020dal,dal,HitcAn00,special_teams,9,,,,,
player,201411020dal,dal,HitcAn00,st_pct,35%,,,,,
player,201411020dal,dal,CrawTy00,pos,DE,,,,,
player,201411020dal,dal,CrawTy00,offense,0,,,,,
player,201411020dal,dal,CrawTy00,off_pct,0%,,,,,
player,201411020dal,dal,CrawTy00,defense,50,,,,,
player,201411020dal,dal,CrawTy00,def_pct,75%,,,,,
player,201411020dal,dal,CrawTy00,special_teams,5,,,,,
player,201411020dal,dal,CrawTy00,st_pct,19%,,,,,
player,201411020dal,dal,MincJe99,pos,DE,,,,,
player,201411020dal,dal,MincJe99,offense,0,,,,,
player,201411020dal,dal,MincJe99,off_pct,0%,,,,,
player,201411020dal,dal,MincJe99,defense,43,,,,,
player,201411020dal,dal,MincJe99,def_pct,64%,,,,,
player,201411020dal,dal,MincJe99,special_teams,4,,,,,
player,201411020dal,dal,MincJe99,st_pct,15%,,,,,
player,201411020dal,dal,MoorSt00,pos,CB,,,,,
player,201411020dal,dal,MoorSt00,offense,0,,,,,
player,201411020dal,dal,MoorSt00,off_pct,0%,,,,,
player,201411020dal,dal,MoorSt00,defense,40,,,,,
player,201411020dal,dal,MoorSt00,def_pct,60%,,,,,
player,201411020dal,dal,MoorSt00,special_teams,1,,,,,
player,201411020dal,dal,MoorSt00,st_pct,4%,,,,,
player,201411020dal,dal,HaydNi99,pos,DT,,,,,
player,201411020dal,dal,HaydNi99,offense,0,,,,,
player,201411020dal,dal,HaydNi99,off_pct,0%,,,,,
player,201411020dal,dal,HaydNi99,defense,35,,,,,
player,201411020dal,dal,HaydNi99,def_pct,52%,,,,,
player,201411020dal,dal,HaydNi99,special_teams,0,,,,,
player,201411020dal,dal,HaydNi99,st_pct,0%,,,,,
player,201411020dal,dal,SelvGe99,pos,DE,,,,,
player,201411020dal,dal,SelvGe99,offense,0,,,,,
player,201411020dal,dal,SelvGe99,off_pct,0%,,,,,
player,201411020dal,dal,SelvGe99,defense,34,,,,,
player,201411020dal,dal,SelvGe99,def_pct,51%,,,,,
player,201411020dal,dal,SelvGe99,special_teams,4,,,,,
player,201411020dal,dal,SelvGe99,st_pct,15%,,,,,
player,201411020dal,dal,SpenAn99,pos,DE,,,,,
player,201411020dal,dal,SpenAn99,offense,0,,,,,
player,201411020dal,dal,SpenAn99,off_pct,0%,,,,,
player,201411020dal,dal,SpenAn99,defense,29,,,,,
player,201411020dal,dal,SpenAn99,def_pct,43%,,,,,
player,201411020dal,dal,SpenAn99,special_teams,0,,,,,
player,201411020dal,dal,SpenAn99,st_pct,0%,,,,,
player,201411020dal,dal,LawrDe00,pos,DE,,,,,
player,201411020dal,dal,LawrDe00,offense,0,,,,,
player,201411020dal,dal,LawrDe00,off_pct,0%,,,,,
player,201411020dal,dal,LawrDe00,defense,27,,,,,
player,201411020dal,dal,LawrDe00,def_pct,40%,,,,,
player,201411020dal,dal,LawrDe00,special_teams,0,,,,,
player,201411020dal,dal,LawrDe00,st_pct,0%,,,,,
player,201411020dal,dal,MeltHe99,pos,DT,,,,,
player,201411020dal,dal,MeltHe99,offense,0,,,,,
player,201411020dal,dal,MeltHe99,off_pct,0%,,,,,
player,201411020dal,dal,MeltHe99,defense,26,,,,,
player,201411020dal,dal,MeltHe99,def_pct,39%,,,,,
player,201411020dal,dal,MeltHe99,special_teams,1,,,,,
player,201411020dal,dal,MeltHe99,st_pct,4%,,,,,
player,201411020dal,dal,WilbKy00,pos,LB,,,,,
player,201411020dal,dal,WilbKy00,offense,0,,,,,
player,201411020dal,dal,WilbKy00,off_pct,0%,,,,,
player,201411020dal,dal,WilbKy00,defense,25,,,,,
player,201411020dal,dal,WilbKy00,def_pct,37%,,,,,
player,201411020dal,dal,WilbKy00,special_teams,21,,,,,
player,201411020dal,dal,WilbKy00,st_pct,81%,,,,,
player,201411020dal,dal,McClTe00,pos,DT,,,,,
player,201411020dal,dal,McClTe00,offense,0,,,,,
player,201411020dal,dal,McClTe00,off_pct,0%,,,,,
player,201411020dal,dal,McClTe00,defense,25,,,,,
player,201411020dal,dal,McClTe00,def_pct,37%,,,,,
player,201411020dal,dal,McClTe00,special_teams,14,,,,,
player,201411020dal,dal,McClTe00,st_pct,54%,,,,,
player,201411020dal,dal,CartBr00,pos,LB,,,,,
player,201411020dal,dal,CartBr00,offense,0,,,,,
player,201411020dal,dal,CartBr00,off_pct,0%,,,,,
player,201411020dal,dal,CartBr00,defense,16,,,,,
player,201411020dal,dal,CartBr00,def_pct,24%,,,,,
player,201411020dal,dal,CartBr00,special_teams,13,,,,,
player,201411020dal,dal,CartBr00,st_pct,50%,,,,,
player,201411020dal,dal,PatmTy00,pos,CB,,,,,
player,201411020dal,dal,PatmTy00,offense,0,,,,,
player,201411020dal,dal,PatmTy00,off_pct,0%,,,,,
player,201411020dal,dal,PatmTy00,defense,14,,,,,
player,201411020dal,dal,PatmTy00,def_pct,21%,,,,,
player,201411020dal,dal,PatmTy00,special_teams,9,,,,,
player,201411020dal,dal,PatmTy00,st_pct,35%,,,,,
player,201411020dal,dal,HeatJe00,pos,FS,,,,,
player,201411020dal,dal,HeatJe00,offense,0,,,,,
player,201411020dal,dal,HeatJe00,off_pct,0%,,,,,
player,201411020dal,dal,HeatJe00,defense,7,,,,,
player,201411020dal,dal,HeatJe00,def_pct,10%,,,,,
player,201411020dal,dal,HeatJe00,special_teams,19,,,,,
player,201411020dal,dal,HeatJe00,st_pct,73%,,,,,
player,201411020dal,dal,LawrCa01,pos,LB,,,,,
player,201411020dal,dal,LawrCa01,offense,0,,,,,
player,201411020dal,dal,LawrCa01,off_pct,0%,,,,,
player,201411020dal,dal,LawrCa01,defense,0,,,,,
player,201411020dal,dal,LawrCa01,def_pct,0%,,,,,
player,201411020dal,dal,LawrCa01,special_teams,18,,,,,
player,201411020dal,dal,LawrCa01,st_pct,69%,,,,,
player,201411020dal,dal,SpilCJ99,pos,SS,,,,,
player,201411020dal,dal,SpilCJ99,offense,0,,,,,
player,201411020dal,dal,SpilCJ99,off_pct,0%,,,,,
player,201411020dal,dal,SpilCJ99,defense,0,,,,,
player,201411020dal,dal,SpilCJ99,def_pct,0%,,,,,
player,201411020dal,dal,SpilCJ99,special_teams,18,,,,,
player,201411020dal,dal,SpilCJ99,st_pct,69%,,,,,
player,201411020dal,dal,BailDa00,pos,K,,,,,
player,201411020dal,dal,BailDa00,offense,0,,,,,
player,201411020dal,dal,BailDa00,off_pct,0%,,,,,
player,201411020dal,dal,BailDa00,defense,0,,,,,
player,201411020dal,dal,BailDa00,def_pct,0%,,,,,
player,201411020dal,dal,BailDa00,special_teams,8,,,,,
player,201411020dal,dal,BailDa00,st_pct,31%,,,,,
player,201411020dal,dal,JoneCh02,pos,P,,,,,
player,201411020dal,dal,JoneCh02,offense,0,,,,,
player,201411020dal,dal,JoneCh02,off_pct,0%,,,,,
player,201411020dal,dal,JoneCh02,defense,0,,,,,
player,201411020dal,dal,JoneCh02,def_pct,0%,,,,,
player,201411020dal,dal,JoneCh02,special_teams,8,,,,,
player,201411020dal,dal,JoneCh02,st_pct,31%,,,,,
player,201411020dal,dal,LadoL.20,pos,LS,,,,,
player,201411020dal,dal,LadoL.20,offense,0,,,,,
player,201411020dal,dal,LadoL.20,off_pct,0%,,,,,
player,201411020dal,dal,LadoL.20,defense,0,,,,,
player,201411020dal,dal,LadoL.20,def_pct,0%,,,,,
player,201411020dal,dal,LadoL.20,special_teams,8,,,,,
player,201411020dal,dal,LadoL.20,st_pct,31%,,,,,
player,201411020dal,dal,SmitKe03,pos,LB,,,,,
player,201411020dal,dal,SmitKe03,offense,0,,,,,
player,201411020dal,dal,SmitKe03,off_pct,0%,,,,,
player,201411020dal,dal,SmitKe03,defense,0,,,,,
player,201411020dal,dal,SmitKe03,def_pct,0%,,,,,
player,201411020dal,dal,SmitKe03,special_teams,5,,,,,
player,201411020dal,dal,SmitKe03,st_pct,19%,,,,,
player,201411020dal,dal,HillTo21,pos,T,,,,,
player,201411020dal,dal,HillTo21,offense,0,,,,,
player,201411020dal,dal,HillTo21,off_pct,0%,,,,,
player,201411020dal,dal,HillTo21,defense,0,,,,,
player,201411020dal,dal,HillTo21,def_pct,0%,,,,,
player,201411020dal,dal,HillTo21,special_teams,4,,,,,
player,201411020dal,dal,HillTo21,st_pct,15%,,,,,
player,201411020dal,dal,HawkDo01,pos,T,,,,,
player,201411020dal,dal,HawkDo01,offense,0,,,,,
player,201411020dal,dal,HawkDo01,off_pct,0%,,,,,
player,201411020dal,dal,HawkDo01,defense,0,,,,,
player,201411020dal,dal,HawkDo01,def_pct,0%,,,,,
player,201411020dal,dal,HawkDo01,special_teams,1,,,,,
player,201411020dal,dal,HawkDo01,st_pct,4%,,,,,
player,201411020dal,crd,MassBo00,pos,T,,,,,
player,201411020dal,crd,MassBo00,offense,67,,,,,
player,201411020dal,crd,MassBo00,off_pct,100%,,,,,
player,201411020dal,crd,MassBo00,defense,0,,,,,
player,201411020dal,crd,MassBo00,def_pct,0%,,,,,
player,201411020dal,crd,MassBo00,special_teams,4,,,,,
player,201411020dal,crd,MassBo00,st_pct,15%,,,,,
player,201411020dal,crd,VeldJa20,pos,T,,,,,
player,201411020dal,crd,VeldJa20,offense,67,,,,,
player,201411020dal,crd,VeldJa20,off_pct,100%,,,,,
player,201411020dal,crd,VeldJa20,defense,0,,,,,
player,201411020dal,crd,VeldJa20,def_pct,0%,,,,,
player,201411020dal,crd,VeldJa20,special_teams,4,,,,,
player,201411020dal,crd,VeldJa20,st_pct,15%,,,,,
player,201411020dal,crd,FanaPa20,pos,G,,,,,
player,201411020dal,crd,FanaPa20,offense,67,,,,,
player,201411020dal,crd,FanaPa20,off_pct,100%,,,,,
player,201411020dal,crd,FanaPa20,defense,0,,,,,
player,201411020dal,crd,FanaPa20,def_pct,0%,,,,,
player,201411020dal,crd,FanaPa20,special_teams,4,,,,,
player,201411020dal,crd,FanaPa20,st_pct,15%,,,,,
player,201411020dal,crd,SendLy20,pos,C,,,,,
player,201411020dal,crd,SendLy20,offense,67,,,,,
player,201411020dal,crd,SendLy20,off_pct,100%,,,,,
player,201411020dal,crd,SendLy20,defense,0,,,,,
player,201411020dal,crd,SendLy20,def_pct,0%,,,,,
player,201411020dal,crd,SendLy20,special_teams,0,,,,,
player,201411020dal,crd,SendLy20,st_pct,0%,,,,,
player,201411020dal,crd,LarsTe20,pos,G,,,,,
player,201411020dal,crd,LarsTe20,offense,67,,,,,
player,201411020dal,crd,LarsTe20,off_pct,100%,,,,,
player,201411020dal,crd,LarsTe20,defense,0,,,,,
player,201411020dal,crd,LarsTe20,def_pct,0%,,,,,
player,201411020dal,crd,LarsTe20,special_teams,0,,,,,
player,201411020dal,crd,LarsTe20,st_pct,0%,,,,,
player,201411020dal,crd,PalmCa00,pos,QB,,,,,
player,201411020dal,crd,PalmCa00,offense,67,,,,,
player,201411020dal,crd,PalmCa00,off_pct,100%,,,,,
player,201411020dal,crd,PalmCa00,defense,0,,,,,
player,201411020dal,crd,PalmCa00,def_pct,0%,,,,,
player,201411020dal,crd,PalmCa00,special_teams,0,,,,,
player,201411020dal,crd,PalmCa00,st_pct,0%,,,,,
player,201411020dal,crd,FitzLa00,pos,WR,,,,,
player,201411020dal,crd,FitzLa00,offense,62,,,,,
player,201411020dal,crd,FitzLa00,off_pct,93%,,,,,
player,201411020dal,crd,FitzLa00,defense,0,,,,,
player,201411020dal,crd,FitzLa00,def_pct,0%,,,,,
player,201411020dal,crd,FitzLa00,special_teams,1,,,,,
player,201411020dal,crd,FitzLa00,st_pct,4%,,,,,
player,201411020dal,crd,CarlJo00,pos,TE,,,,,
player,201411020dal,crd,CarlJo00,offense,58,,,,,
player,201411020dal,crd,CarlJo00,off_pct,87%,,,,,
player,201411020dal,crd,CarlJo00,defense,0,,,,,
player,201411020dal,crd,CarlJo00,def_pct,0%,,,,,
player,201411020dal,crd,CarlJo00,special_teams,5,,,,,
player,201411020dal,crd,CarlJo00,st_pct,19%,,,,,
player,201411020dal,crd,FloyMi00,pos,WR,,,,,
player,201411020dal,crd,FloyMi00,offense,56,,,,,
player,201411020dal,crd,FloyMi00,off_pct,84%,,,,,
player,201411020dal,crd,FloyMi00,defense,0,,,,,
player,201411020dal,crd,FloyMi00,def_pct,0%,,,,,
player,201411020dal,crd,FloyMi00,special_teams,1,,,,,
player,201411020dal,crd,FloyMi00,st_pct,4%,,,,,
player,201411020dal,crd,ElliAn00,pos,RB,,,,,
player,201411020dal,crd,ElliAn00,offense,45,,,,,
player,201411020dal,crd,ElliAn00,off_pct,67%,,,,,
player,201411020dal,crd,ElliAn00,defense,0,,,,,
player,201411020dal,crd,ElliAn00,def_pct,0%,,,,,
player,201411020dal,crd,ElliAn00,special_teams,0,,,,,
player,201411020dal,crd,ElliAn00,st_pct,0%,,,,,
player,201411020dal,crd,BrowJo02,pos,WR,,,,,
player,201411020dal,crd,BrowJo02,offense,36,,,,,
player,201411020dal,crd,BrowJo02,off_pct,54%,,,,,
player,201411020dal,crd,BrowJo02,defense,0,,,,,
player,201411020dal,crd,BrowJo02,def_pct,0%,,,,,
player,201411020dal,crd,BrowJo02,special_teams,0,,,,,
player,201411020dal,crd,BrowJo02,st_pct,0%,,,,,
player,201411020dal,crd,HousRo01,pos,TE,,,,,
player,201411020dal,crd,HousRo01,offense,26,,,,,
player,201411020dal,crd,HousRo01,off_pct,39%,,,,,
player,201411020dal,crd,HousRo01,defense,0,,,,,
player,201411020dal,crd,HousRo01,def_pct,0%,,,,,
player,201411020dal,crd,HousRo01,special_teams,9,,,,,
player,201411020dal,crd,HousRo01,st_pct,35%,,,,,
player,201411020dal,crd,HughRo00,pos,RB,,,,,
player,201411020dal,crd,HughRo00,offense,17,,,,,
player,201411020dal,crd,HughRo00,off_pct,25%,,,,,
player,201411020dal,crd,HughRo00,defense,0,,,,,
player,201411020dal,crd,HughRo00,def_pct,0%,,,,,
player,201411020dal,crd,HughRo00,special_teams,17,,,,,
player,201411020dal,crd,HughRo00,st_pct,65%,,,,,
player,201411020dal,crd,BrowJa03,pos,WR,,,,,
player,201411020dal,crd,BrowJa03,offense,11,,,,,
player,201411020dal,crd,BrowJa03,off_pct,16%,,,,,
player,201411020dal,crd,BrowJa03,defense,0,,,,,
player,201411020dal,crd,BrowJa03,def_pct,0%,,,,,
player,201411020dal,crd,BrowJa03,special_teams,17,,,,,
player,201411020dal,crd,BrowJa03,st_pct,65%,,,,,
player,201411020dal,crd,GinnTe00,pos,WR,,,,,
player,201411020dal,crd,GinnTe00,offense,11,,,,,
player,201411020dal,crd,GinnTe00,off_pct,16%,,,,,
player,201411020dal,crd,GinnTe00,defense,0,,,,,
player,201411020dal,crd,GinnTe00,def_pct,0%,,,,,
player,201411020dal,crd,GinnTe00,special_teams,8,,,,,
player,201411020dal,crd,GinnTe00,st_pct,31%,,,,,
player,201411020dal,crd,GricMa00,pos,RB,,,,,
player,201411020dal,crd,GricMa00,offense,9,,,,,
player,201411020dal,crd,GricMa00,off_pct,13%,,,,,
player,201411020dal,crd,GricMa00,defense,0,,,,,
player,201411020dal,crd,GricMa00,def_pct,0%,,,,,
player,201411020dal,crd,GricMa00,special_teams,3,,,,,
player,201411020dal,crd,GricMa00,st_pct,12%,,,,,
player,201411020dal,crd,NiklTr00,pos,TE,,,,,
player,201411020dal,crd,NiklTr00,offense,4,,,,,
player,201411020dal,crd,NiklTr00,off_pct,6%,,,,,
player,201411020dal,crd,NiklTr00,defense,0,,,,,
player,201411020dal,crd,NiklTr00,def_pct,0%,,,,,
player,201411020dal,crd,NiklTr00,special_teams,6,,,,,
player,201411020dal,crd,NiklTr00,st_pct,23%,,,,,
player,201411020dal,crd,JohnRa98,pos,FS,,,,,
player,201411020dal,crd,JohnRa98,offense,0,,,,,
player,201411020dal,crd,JohnRa98,off_pct,0%,,,,,
player,201411020dal,crd,JohnRa98,defense,64,,,,,
player,201411020dal,crd,JohnRa98,def_pct,100%,,,,,
player,201411020dal,crd,JohnRa98,special_teams,15,,,,,
player,201411020dal,crd,JohnRa98,st_pct,58%,,,,,
player,201411020dal,crd,FootLa20,pos,LB,,,,,
player,201411020dal,crd,FootLa20,offense,0,,,,,
player,201411020dal,crd,FootLa20,off_pct,0%,,,,,
player,201411020dal,crd,FootLa20,defense,64,,,,,
player,201411020dal,crd,FootLa20,def_pct,100%,,,,,
player,201411020dal,crd,FootLa20,special_teams,5,,,,,
player,201411020dal,crd,FootLa20,st_pct,19%,,,,,
player,201411020dal,crd,PetePa00,pos,CB,,,,,
player,201411020dal,crd,PetePa00,offense,0,,,,,
player,201411020dal,crd,PetePa00,off_pct,0%,,,,,
player,201411020dal,crd,PetePa00,defense,63,,,,,
player,201411020dal,crd,PetePa00,def_pct,98%,,,,,
player,201411020dal,crd,PetePa00,special_teams,5,,,,,
player,201411020dal,crd,PetePa00,st_pct,19%,,,,,
player,201411020dal,crd,CromAn20,pos,CB,,,,,
player,201411020dal,crd,CromAn20,offense,0,,,,,
player,201411020dal,crd,CromAn20,off_pct,0%,,,,,
player,201411020dal,crd,CromAn20,defense,60,,,,,
player,201411020dal,crd,CromAn20,def_pct,94%,,,,,
player,201411020dal,crd,CromAn20,special_teams,3,,,,,
player,201411020dal,crd,CromAn20,st_pct,12%,,,,,
player,201411020dal,crd,CampCa99,pos,DE,,,,,
player,201411020dal,crd,CampCa99,offense,0,,,,,
player,201411020dal,crd,CampCa99,off_pct,0%,,,,,
player,201411020dal,crd,CampCa99,defense,57,,,,,
player,201411020dal,crd,CampCa99,def_pct,89%,,,,,
player,201411020dal,crd,CampCa99,special_teams,9,,,,,
player,201411020dal,crd,CampCa99,st_pct,35%,,,,,
player,201411020dal,crd,OkafAl00,pos,LB,,,,,
player,201411020dal,crd,OkafAl00,offense,0,,,,,
player,201411020dal,crd,OkafAl00,off_pct,0%,,,,,
player,201411020dal,crd,OkafAl00,defense,53,,,,,
player,201411020dal,crd,OkafAl00,def_pct,83%,,,,,
player,201411020dal,crd,OkafAl00,special_teams,5,,,,,
player,201411020dal,crd,OkafAl00,st_pct,19%,,,,,
player,201411020dal,crd,AchoSa00,pos,LB,,,,,
player,201411020dal,crd,AchoSa00,offense,0,,,,,
player,201411020dal,crd,AchoSa00,off_pct,0%,,,,,
player,201411020dal,crd,AchoSa00,defense,50,,,,,
player,201411020dal,crd,AchoSa00,def_pct,78%,,,,,
player,201411020dal,crd,AchoSa00,special_teams,13,,,,,
player,201411020dal,crd,AchoSa00,st_pct,50%,,,,,
player,201411020dal,crd,PoweJe99,pos,CB,,,,,
player,201411020dal,crd,PoweJe99,offense,0,,,,,
player,201411020dal,crd,PoweJe99,off_pct,0%,,,,,
player,201411020dal,crd,PoweJe99,defense,40,,,,,
player,201411020dal,crd,PoweJe99,def_pct,62%,,,,,
player,201411020dal,crd,PoweJe99,special_teams,6,,,,,
player,201411020dal,crd,PoweJe99,st_pct,23%,,,,,
player,201411020dal,crd,KellTo21,pos,DT,,,,,
player,201411020dal,crd,KellTo21,offense,0,,,,,
player,201411020dal,crd,KellTo21,off_pct,0%,,,,,
player,201411020dal,crd,KellTo21,defense,40,,,,,
player,201411020dal,crd,KellTo21,def_pct,62%,,,,,
player,201411020dal,crd,KellTo21,special_teams,4,,,,,
player,201411020dal,crd,KellTo21,st_pct,15%,,,,,
player,201411020dal,crd,BucaDe00,pos,SS,,,,,
player,201411020dal,crd,BucaDe00,offense,0,,,,,
player,201411020dal,crd,BucaDe00,off_pct,0%,,,,,
player,201411020dal,crd,BucaDe00,defense,38,,,,,
player,201411020dal,crd,BucaDe00,def_pct,59%,,,,,
player,201411020dal,crd,BucaDe00,special_teams,11,,,,,
player,201411020dal,crd,BucaDe00,st_pct,42%,,,,,
player,201411020dal,crd,RuckFr99,pos,DT,,,,,
player,201411020dal,crd,RuckFr99,offense,0,,,,,
player,201411020dal,crd,RuckFr99,off_pct,0%,,,,,
player,201411020dal,crd,RuckFr99,defense,36,,,,,
player,201411020dal,crd,RuckFr99,def_pct,56%,,,,,
player,201411020dal,crd,RuckFr99,special_teams,4,,,,,
player,201411020dal,crd,RuckFr99,st_pct,15%,,,,,
player,201411020dal,crd,MathTy00,pos,FS,,,,,
player,201411020dal,crd,MathTy00,offense,0,,,,,
player,201411020dal,crd,MathTy00,off_pct,0%,,,,,
player,201411020dal,crd,MathTy00,defense,34,,,,,
player,201411020dal,crd,MathTy00,def_pct,53%,,,,,
player,201411020dal,crd,MathTy00,special_teams,4,,,,,
player,201411020dal,crd,MathTy00,st_pct,15%,,,,,
player,201411020dal,crd,StinEd00,pos,DT,,,,,
player,201411020dal,crd,StinEd00,offense,0,,,,,
player,201411020dal,crd,StinEd00,off_pct,0%,,,,,
player,201411020dal,crd,StinEd00,defense,33,,,,,
player,201411020dal,crd,StinEd00,def_pct,52%,,,,,
player,201411020dal,crd,StinEd00,special_teams,3,,,,,
player,201411020dal,crd,StinEd00,st_pct,12%,,,,,
player,201411020dal,crd,WillDa99,pos,NT,,,,,
player,201411020dal,crd,WillDa99,offense,0,,,,,
player,201411020dal,crd,WillDa99,off_pct,0%,,,,,
player,201411020dal,crd,WillDa99,defense,30,,,,,
player,201411020dal,crd,WillDa99,def_pct,47%,,,,,
player,201411020dal,crd,WillDa99,special_teams,4,,,,,
player,201411020dal,crd,WillDa99,st_pct,15%,,,,,
player,201411020dal,crd,JeffTo00,pos,SS,,,,,
player,201411020dal,crd,JeffTo00,offense,0,,,,,
player,201411020dal,crd,JeffTo00,off_pct,0%,,,,,
player,201411020dal,crd,JeffTo00,defense,19,,,,,
player,201411020dal,crd,JeffTo00,def_pct,30%,,,,,
player,201411020dal,crd,JeffTo00,special_teams,14,,,,,
player,201411020dal,crd,JeffTo00,st_pct,54%,,,,,
player,201411020dal,crd,MintKe00,pos,LB,,,,,
player,201411020dal,crd,MintKe00,offense,0,,,,,
player,201411020dal,crd,MintKe00,off_pct,0%,,,,,
player,201411020dal,crd,MintKe00,defense,11,,,,,
player,201411020dal,crd,MintKe00,def_pct,17%,,,,,
player,201411020dal,crd,MintKe00,special_teams,2,,,,,
player,201411020dal,crd,MintKe00,st_pct,8%,,,,,
player,201411020dal,crd,AlexLo99,pos,LB,,,,,
player,201411020dal,crd,AlexLo99,offense,0,,,,,
player,201411020dal,crd,AlexLo99,off_pct,0%,,,,,
player,201411020dal,crd,AlexLo99,defense,5,,,,,
player,201411020dal,crd,AlexLo99,def_pct,8%,,,,,
player,201411020dal,crd,AlexLo99,special_teams,19,,,,,
player,201411020dal,crd,AlexLo99,st_pct,73%,,,,,
player,201411020dal,crd,BenaMa00,pos,LB,,,,,
player,201411020dal,crd,BenaMa00,offense,0,,,,,
player,201411020dal,crd,BenaMa00,off_pct,0%,,,,,
player,201411020dal,crd,BenaMa00,defense,4,,,,,
player,201411020dal,crd,BenaMa00,def_pct,6%,,,,,
player,201411020dal,crd,BenaMa00,special_teams,12,,,,,
player,201411020dal,crd,BenaMa00,st_pct,46%,,,,,
player,201411020dal,crd,MartKa00,pos,DE,,,,,
player,201411020dal,crd,MartKa00,offense,0,,,,,
player,201411020dal,crd,MartKa00,off_pct,0%,,,,,
player,201411020dal,crd,MartKa00,defense,3,,,,,
player,201411020dal,crd,MartKa00,def_pct,5%,,,,,
player,201411020dal,crd,MartKa00,special_teams,0,,,,,
player,201411020dal,crd,MartKa00,st_pct,0%,,,,,
player,201411020dal,crd,BethJu00,pos,CB,,,,,
player,201411020dal,crd,BethJu00,offense,0,,,,,
player,201411020dal,crd,BethJu00,off_pct,0%,,,,,
player,201411020dal,crd,BethJu00,defense,0,,,,,
player,201411020dal,crd,BethJu00,def_pct,0%,,,,,
player,201411020dal,crd,BethJu00,special_teams,18,,,,,
player,201411020dal,crd,BethJu00,st_pct,69%,,,,,
player,201411020dal,crd,DemeKe00,pos,LB,,,,,
player,201411020dal,crd,DemeKe00,offense,0,,,,,
player,201411020dal,crd,DemeKe00,off_pct,0%,,,,,
player,201411020dal,crd,DemeKe00,defense,0,,,,,
player,201411020dal,crd,DemeKe00,def_pct,0%,,,,,
player,201411020dal,crd,DemeKe00,special_teams,16,,,,,
player,201411020dal,crd,DemeKe00,st_pct,62%,,,,,
player,201411020dal,crd,CataCh00,pos,K,,,,,
player,201411020dal,crd,CataCh00,offense,0,,,,,
player,201411020dal,crd,CataCh00,off_pct,0%,,,,,
player,201411020dal,crd,CataCh00,defense,0,,,,,
player,201411020dal,crd,CataCh00,def_pct,0%,,,,,
player,201411020dal,crd,CataCh00,special_teams,9,,,,,
player,201411020dal,crd,CataCh00,st_pct,35%,,,,,
player,201411020dal,crd,LeacMi00,pos,LS,,,,,
player,201411020dal,crd,LeacMi00,offense,0,,,,,
player,201411020dal,crd,LeacMi00,off_pct,0%,,,,,
player,201411020dal,crd,LeacMi00,defense,0,,,,,
player,201411020dal,crd,LeacMi00,def_pct,0%,,,,,
player,201411020dal,crd,LeacMi00,special_teams,9,,,,,
player,201411020dal,crd,LeacMi00,st_pct,35%,,,,,
player,201411020dal,crd,ButlDr00,pos,P,,,,,
player,201411020dal,crd,ButlDr00,offense,0,,,,,
player,201411020dal,crd,ButlDr00,off_pct,0%,,,,,
player,201411020dal,crd,ButlDr00,defense,0,,,,,
player,201411020dal,crd,ButlDr00,def_pct,0%,,,,,
player,201411020dal,crd,ButlDr00,special_teams,9,,,,,
player,201411020dal,crd,ButlDr00,st_pct,35%,,,,,
player,201411020dal,crd,SoweBr00,pos,T,,,,,
player,201411020dal,crd,SoweBr00,offense,0,,,,,
