game,2014,8,20141026,201410260tam,min,"Minnesota Vikings",19,tam,"Tampa Bay Buccaneers",13
player,201410260tam,min,BarrAn00,tackles_solo,8,,,,,
player,201410260tam,min,BarrAn00,tackles_assists,0,,,,,
player,201410260tam,min,BarrAn00,tackles_loss,0,,,,,
player,201410260tam,min,BarrAn00,qb_hits,1,,,,,
player,201410260tam,min,BarrAn00,fumbles_rec,1,,,,,
player,201410260tam,min,BarrAn00,fumbles_rec_yds,27,,,,,
player,201410260tam,min,BarrAn00,fumbles_rec_td,1,,,,,
player,201410260tam,min,BarrAn00,fumbles_forced,1,,,,,
player,201410260tam,min,FloySh00,def_int,0,,,,,
player,201410260tam,min,FloySh00,def_int_yds,0,,,,,
player,201410260tam,min,FloySh00,def_int_td,0,,,,,
player,201410260tam,min,FloySh00,def_int_long,0,,,,,
player,201410260tam,min,FloySh00,pass_defended,0,,,,,
player,201410260tam,min,FloySh00,sacks,1.0,,,,,
player,201410260tam,min,FloySh00,tackles_combined,8,,,,,
player,201410260tam,min,FloySh00,tackles_solo,7,,,,,
player,201410260tam,min,FloySh00,tackles_assists,1,,,,,
player,201410260tam,min,FloySh00,tackles_loss,1,,,,,
player,201410260tam,min,FloySh00,qb_hits,1,,,,,
player,201410260tam,min,FloySh00,fumbles_rec,0,,,,,
player,201410260tam,min,FloySh00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,FloySh00,fumbles_rec_td,0,,,,,
player,201410260tam,min,FloySh00,fumbles_forced,0,,,,,
player,201410260tam,min,GrifEv99,def_int,0,,,,,
player,201410260tam,min,GrifEv99,def_int_yds,0,,,,,
player,201410260tam,min,GrifEv99,def_int_td,0,,,,,
player,201410260tam,min,GrifEv99,def_int_long,0,,,,,
player,201410260tam,min,GrifEv99,pass_defended,0,,,,,
player,201410260tam,min,GrifEv99,sacks,1.0,,,,,
player,201410260tam,min,GrifEv99,tackles_combined,4,,,,,
player,201410260tam,min,GrifEv99,tackles_solo,4,,,,,
player,201410260tam,min,GrifEv99,tackles_assists,0,,,,,
player,201410260tam,min,GrifEv99,tackles_loss,2,,,,,
player,201410260tam,min,GrifEv99,qb_hits,3,,,,,
player,201410260tam,min,GrifEv99,fumbles_rec,0,,,,,
player,201410260tam,min,GrifEv99,fumbles_rec_yds,0,,,,,
player,201410260tam,min,GrifEv99,fumbles_rec_td,0,,,,,
player,201410260tam,min,GrifEv99,fumbles_forced,0,,,,,
player,201410260tam,min,RobiBr98,def_int,0,,,,,
player,201410260tam,min,RobiBr98,def_int_yds,0,,,,,
player,201410260tam,min,RobiBr98,def_int_td,0,,,,,
player,201410260tam,min,RobiBr98,def_int_long,0,,,,,
player,201410260tam,min,RobiBr98,pass_defended,0,,,,,
player,201410260tam,min,RobiBr98,sacks,1.0,,,,,
player,201410260tam,min,RobiBr98,tackles_combined,3,,,,,
player,201410260tam,min,RobiBr98,tackles_solo,3,,,,,
player,201410260tam,min,RobiBr98,tackles_assists,0,,,,,
player,201410260tam,min,RobiBr98,tackles_loss,1,,,,,
player,201410260tam,min,RobiBr98,qb_hits,2,,,,,
player,201410260tam,min,RobiBr98,fumbles_rec,0,,,,,
player,201410260tam,min,RobiBr98,fumbles_rec_yds,0,,,,,
player,201410260tam,min,RobiBr98,fumbles_rec_td,0,,,,,
player,201410260tam,min,RobiBr98,fumbles_forced,0,,,,,
player,201410260tam,min,JohnTo01,def_int,0,,,,,
player,201410260tam,min,JohnTo01,def_int_yds,0,,,,,
player,201410260tam,min,JohnTo01,def_int_td,0,,,,,
player,201410260tam,min,JohnTo01,def_int_long,0,,,,,
player,201410260tam,min,JohnTo01,pass_defended,0,,,,,
player,201410260tam,min,JohnTo01,sacks,1.0,,,,,
player,201410260tam,min,JohnTo01,tackles_combined,1,,,,,
player,201410260tam,min,JohnTo01,tackles_solo,1,,,,,
player,201410260tam,min,JohnTo01,tackles_assists,0,,,,,
player,201410260tam,min,JohnTo01,tackles_loss,1,,,,,
player,201410260tam,min,JohnTo01,qb_hits,1,,,,,
player,201410260tam,min,JohnTo01,fumbles_rec,0,,,,,
player,201410260tam,min,JohnTo01,fumbles_rec_yds,0,,,,,
player,201410260tam,min,JohnTo01,fumbles_rec_td,0,,,,,
player,201410260tam,min,JohnTo01,fumbles_forced,0,,,,,
player,201410260tam,min,GreeCh99,def_int,0,,,,,
player,201410260tam,min,GreeCh99,def_int_yds,0,,,,,
player,201410260tam,min,GreeCh99,def_int_td,0,,,,,
player,201410260tam,min,GreeCh99,def_int_long,0,,,,,
player,201410260tam,min,GreeCh99,pass_defended,0,,,,,
player,201410260tam,min,GreeCh99,sacks,0.0,,,,,
player,201410260tam,min,GreeCh99,tackles_combined,9,,,,,
player,201410260tam,min,GreeCh99,tackles_solo,6,,,,,
player,201410260tam,min,GreeCh99,tackles_assists,3,,,,,
player,201410260tam,min,GreeCh99,tackles_loss,0,,,,,
player,201410260tam,min,GreeCh99,qb_hits,0,,,,,
player,201410260tam,min,GreeCh99,fumbles_rec,0,,,,,
player,201410260tam,min,GreeCh99,fumbles_rec_yds,0,,,,,
player,201410260tam,min,GreeCh99,fumbles_rec_td,0,,,,,
player,201410260tam,min,GreeCh99,fumbles_forced,0,,,,,
player,201410260tam,min,BrinJa99,def_int,0,,,,,
player,201410260tam,min,BrinJa99,def_int_yds,0,,,,,
player,201410260tam,min,BrinJa99,def_int_td,0,,,,,
player,201410260tam,min,BrinJa99,def_int_long,0,,,,,
player,201410260tam,min,BrinJa99,pass_defended,0,,,,,
player,201410260tam,min,BrinJa99,sacks,0.0,,,,,
player,201410260tam,min,BrinJa99,tackles_combined,3,,,,,
player,201410260tam,min,BrinJa99,tackles_solo,1,,,,,
player,201410260tam,min,BrinJa99,tackles_assists,2,,,,,
player,201410260tam,min,BrinJa99,tackles_loss,0,,,,,
player,201410260tam,min,BrinJa99,qb_hits,0,,,,,
player,201410260tam,min,BrinJa99,fumbles_rec,0,,,,,
player,201410260tam,min,BrinJa99,fumbles_rec_yds,0,,,,,
player,201410260tam,min,BrinJa99,fumbles_rec_td,0,,,,,
player,201410260tam,min,BrinJa99,fumbles_forced,0,,,,,
player,201410260tam,min,JoseLi99,def_int,0,,,,,
player,201410260tam,min,JoseLi99,def_int_yds,0,,,,,
player,201410260tam,min,JoseLi99,def_int_td,0,,,,,
player,201410260tam,min,JoseLi99,def_int_long,0,,,,,
player,201410260tam,min,JoseLi99,pass_defended,0,,,,,
player,201410260tam,min,JoseLi99,sacks,0.0,,,,,
player,201410260tam,min,JoseLi99,tackles_combined,3,,,,,
player,201410260tam,min,JoseLi99,tackles_solo,2,,,,,
player,201410260tam,min,JoseLi99,tackles_assists,1,,,,,
player,201410260tam,min,JoseLi99,tackles_loss,0,,,,,
player,201410260tam,min,JoseLi99,qb_hits,0,,,,,
player,201410260tam,min,JoseLi99,fumbles_rec,0,,,,,
player,201410260tam,min,JoseLi99,fumbles_rec_yds,0,,,,,
player,201410260tam,min,JoseLi99,fumbles_rec_td,0,,,,,
player,201410260tam,min,JoseLi99,fumbles_forced,0,,,,,
player,201410260tam,min,SmitHa00,def_int,0,,,,,
player,201410260tam,min,SmitHa00,def_int_yds,0,,,,,
player,201410260tam,min,SmitHa00,def_int_td,0,,,,,
player,201410260tam,min,SmitHa00,def_int_long,0,,,,,
player,201410260tam,min,SmitHa00,pass_defended,0,,,,,
player,201410260tam,min,SmitHa00,sacks,0.0,,,,,
player,201410260tam,min,SmitHa00,tackles_combined,3,,,,,
player,201410260tam,min,SmitHa00,tackles_solo,2,,,,,
player,201410260tam,min,SmitHa00,tackles_assists,1,,,,,
player,201410260tam,min,SmitHa00,tackles_loss,0,,,,,
player,201410260tam,min,SmitHa00,qb_hits,1,,,,,
player,201410260tam,min,SmitHa00,fumbles_rec,0,,,,,
player,201410260tam,min,SmitHa00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,SmitHa00,fumbles_rec_td,0,,,,,
player,201410260tam,min,SmitHa00,fumbles_forced,0,,,,,
player,201410260tam,min,WootCo99,def_int,0,,,,,
player,201410260tam,min,WootCo99,def_int_yds,0,,,,,
player,201410260tam,min,WootCo99,def_int_td,0,,,,,
player,201410260tam,min,WootCo99,def_int_long,0,,,,,
player,201410260tam,min,WootCo99,pass_defended,0,,,,,
player,201410260tam,min,WootCo99,sacks,0.0,,,,,
player,201410260tam,min,WootCo99,tackles_combined,3,,,,,
player,201410260tam,min,WootCo99,tackles_solo,3,,,,,
player,201410260tam,min,WootCo99,tackles_assists,0,,,,,
player,201410260tam,min,WootCo99,tackles_loss,0,,,,,
player,201410260tam,min,WootCo99,qb_hits,0,,,,,
player,201410260tam,min,WootCo99,fumbles_rec,0,,,,,
player,201410260tam,min,WootCo99,fumbles_rec_yds,0,,,,,
player,201410260tam,min,WootCo99,fumbles_rec_td,0,,,,,
player,201410260tam,min,WootCo99,fumbles_forced,0,,,,,
player,201410260tam,min,BlanRo00,def_int,0,,,,,
player,201410260tam,min,BlanRo00,def_int_yds,0,,,,,
player,201410260tam,min,BlanRo00,def_int_td,0,,,,,
player,201410260tam,min,BlanRo00,def_int_long,0,,,,,
player,201410260tam,min,BlanRo00,pass_defended,0,,,,,
player,201410260tam,min,BlanRo00,sacks,0.0,,,,,
player,201410260tam,min,BlanRo00,tackles_combined,2,,,,,
player,201410260tam,min,BlanRo00,tackles_solo,1,,,,,
player,201410260tam,min,BlanRo00,tackles_assists,1,,,,,
player,201410260tam,min,BlanRo00,tackles_loss,0,,,,,
player,201410260tam,min,BlanRo00,qb_hits,0,,,,,
player,201410260tam,min,BlanRo00,fumbles_rec,0,,,,,
player,201410260tam,min,BlanRo00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,BlanRo00,fumbles_rec_td,0,,,,,
player,201410260tam,min,BlanRo00,fumbles_forced,0,,,,,
player,201410260tam,min,StepSh00,def_int,0,,,,,
player,201410260tam,min,StepSh00,def_int_yds,0,,,,,
player,201410260tam,min,StepSh00,def_int_td,0,,,,,
player,201410260tam,min,StepSh00,def_int_long,0,,,,,
player,201410260tam,min,StepSh00,pass_defended,0,,,,,
player,201410260tam,min,StepSh00,sacks,0.0,,,,,
player,201410260tam,min,StepSh00,tackles_combined,2,,,,,
player,201410260tam,min,StepSh00,tackles_solo,2,,,,,
player,201410260tam,min,StepSh00,tackles_assists,0,,,,,
player,201410260tam,min,StepSh00,tackles_loss,0,,,,,
player,201410260tam,min,StepSh00,qb_hits,0,,,,,
player,201410260tam,min,StepSh00,fumbles_rec,0,,,,,
player,201410260tam,min,StepSh00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,StepSh00,fumbles_rec_td,0,,,,,
player,201410260tam,min,StepSh00,fumbles_forced,0,,,,,
player,201410260tam,min,ElliRh00,def_int,0,,,,,
player,201410260tam,min,ElliRh00,def_int_yds,0,,,,,
player,201410260tam,min,ElliRh00,def_int_td,0,,,,,
player,201410260tam,min,ElliRh00,def_int_long,0,,,,,
player,201410260tam,min,ElliRh00,pass_defended,0,,,,,
player,201410260tam,min,ElliRh00,sacks,0.0,,,,,
player,201410260tam,min,ElliRh00,tackles_combined,1,,,,,
player,201410260tam,min,ElliRh00,tackles_solo,1,,,,,
player,201410260tam,min,ElliRh00,tackles_assists,0,,,,,
player,201410260tam,min,ElliRh00,tackles_loss,0,,,,,
player,201410260tam,min,ElliRh00,qb_hits,0,,,,,
player,201410260tam,min,ElliRh00,fumbles_rec,0,,,,,
player,201410260tam,min,ElliRh00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,ElliRh00,fumbles_rec_td,0,,,,,
player,201410260tam,min,ElliRh00,fumbles_forced,0,,,,,
player,201410260tam,min,MautMi00,def_int,0,,,,,
player,201410260tam,min,MautMi00,def_int_yds,0,,,,,
player,201410260tam,min,MautMi00,def_int_td,0,,,,,
player,201410260tam,min,MautMi00,def_int_long,0,,,,,
player,201410260tam,min,MautMi00,pass_defended,0,,,,,
player,201410260tam,min,MautMi00,sacks,0.0,,,,,
player,201410260tam,min,MautMi00,tackles_combined,1,,,,,
player,201410260tam,min,MautMi00,tackles_solo,1,,,,,
player,201410260tam,min,MautMi00,tackles_assists,0,,,,,
player,201410260tam,min,MautMi00,tackles_loss,0,,,,,
player,201410260tam,min,MautMi00,qb_hits,0,,,,,
player,201410260tam,min,MautMi00,fumbles_rec,0,,,,,
player,201410260tam,min,MautMi00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,MautMi00,fumbles_rec_td,0,,,,,
player,201410260tam,min,MautMi00,fumbles_forced,0,,,,,
player,201410260tam,min,PratSh00,def_int,0,,,,,
player,201410260tam,min,PratSh00,def_int_yds,0,,,,,
player,201410260tam,min,PratSh00,def_int_td,0,,,,,
player,201410260tam,min,PratSh00,def_int_long,0,,,,,
player,201410260tam,min,PratSh00,pass_defended,0,,,,,
player,201410260tam,min,PratSh00,sacks,0.0,,,,,
player,201410260tam,min,PratSh00,tackles_combined,1,,,,,
player,201410260tam,min,PratSh00,tackles_solo,1,,,,,
player,201410260tam,min,PratSh00,tackles_assists,0,,,,,
player,201410260tam,min,PratSh00,tackles_loss,0,,,,,
player,201410260tam,min,PratSh00,qb_hits,0,,,,,
player,201410260tam,min,PratSh00,fumbles_rec,0,,,,,
player,201410260tam,min,PratSh00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,PratSh00,fumbles_rec_td,0,,,,,
player,201410260tam,min,PratSh00,fumbles_forced,0,,,,,
player,201410260tam,min,RhodXa00,def_int,0,,,,,
player,201410260tam,min,RhodXa00,def_int_yds,0,,,,,
player,201410260tam,min,RhodXa00,def_int_td,0,,,,,
player,201410260tam,min,RhodXa00,def_int_long,0,,,,,
player,201410260tam,min,RhodXa00,pass_defended,0,,,,,
player,201410260tam,min,RhodXa00,sacks,0.0,,,,,
player,201410260tam,min,RhodXa00,tackles_combined,1,,,,,
player,201410260tam,min,RhodXa00,tackles_solo,1,,,,,
player,201410260tam,min,RhodXa00,tackles_assists,0,,,,,
player,201410260tam,min,RhodXa00,tackles_loss,0,,,,,
player,201410260tam,min,RhodXa00,qb_hits,0,,,,,
player,201410260tam,min,RhodXa00,fumbles_rec,0,,,,,
player,201410260tam,min,RhodXa00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,RhodXa00,fumbles_rec_td,0,,,,,
player,201410260tam,min,RhodXa00,fumbles_forced,0,,,,,
player,201410260tam,min,RobiJo01,def_int,0,,,,,
player,201410260tam,min,RobiJo01,def_int_yds,0,,,,,
player,201410260tam,min,RobiJo01,def_int_td,0,,,,,
player,201410260tam,min,RobiJo01,def_int_long,0,,,,,
player,201410260tam,min,RobiJo01,pass_defended,0,,,,,
player,201410260tam,min,RobiJo01,sacks,0.0,,,,,
player,201410260tam,min,RobiJo01,tackles_combined,1,,,,,
player,201410260tam,min,RobiJo01,tackles_solo,1,,,,,
player,201410260tam,min,RobiJo01,tackles_assists,0,,,,,
player,201410260tam,min,RobiJo01,tackles_loss,0,,,,,
player,201410260tam,min,RobiJo01,qb_hits,0,,,,,
player,201410260tam,min,RobiJo01,fumbles_rec,0,,,,,
player,201410260tam,min,RobiJo01,fumbles_rec_yds,0,,,,,
player,201410260tam,min,RobiJo01,fumbles_rec_td,0,,,,,
player,201410260tam,min,RobiJo01,fumbles_forced,0,,,,,
player,201410260tam,min,SendAn00,def_int,0,,,,,
player,201410260tam,min,SendAn00,def_int_yds,0,,,,,
player,201410260tam,min,SendAn00,def_int_td,0,,,,,
player,201410260tam,min,SendAn00,def_int_long,0,,,,,
player,201410260tam,min,SendAn00,pass_defended,0,,,,,
player,201410260tam,min,SendAn00,sacks,0.0,,,,,
player,201410260tam,min,SendAn00,tackles_combined,1,,,,,
player,201410260tam,min,SendAn00,tackles_solo,1,,,,,
player,201410260tam,min,SendAn00,tackles_assists,0,,,,,
player,201410260tam,min,SendAn00,tackles_loss,0,,,,,
player,201410260tam,min,SendAn00,qb_hits,0,,,,,
player,201410260tam,min,SendAn00,fumbles_rec,0,,,,,
player,201410260tam,min,SendAn00,fumbles_rec_yds,0,,,,,
player,201410260tam,min,SendAn00,fumbles_rec_td,0,,,,,
player,201410260tam,min,SendAn00,fumbles_forced,0,,,,,
player,201410260tam,tam,McCoGe99,def_int,0,,,,,
player,201410260tam,tam,McCoGe99,def_int_yds,0,,,,,
player,201410260tam,tam,McCoGe99,def_int_td,0,,,,,
player,201410260tam,tam,McCoGe99,def_int_long,0,,,,,
player,201410260tam,tam,McCoGe99,pass_defended,1,,,,,
player,201410260tam,tam,McCoGe99,sacks,1.0,,,,,
player,201410260tam,tam,McCoGe99,tackles_combined,2,,,,,
player,201410260tam,tam,McCoGe99,tackles_solo,1,,,,,
player,201410260tam,tam,McCoGe99,tackles_assists,1,,,,,
player,201410260tam,tam,McCoGe99,tackles_loss,1,,,,,
player,201410260tam,tam,McCoGe99,qb_hits,2,,,,,
player,201410260tam,tam,McCoGe99,fumbles_rec,0,,,,,
player,201410260tam,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201410260tam,tam,McCoGe99,fumbles_forced,0,,,,,
player,201410260tam,tam,DaviLa00,def_int,0,,,,,
player,201410260tam,tam,DaviLa00,def_int_yds,0,,,,,
player,201410260tam,tam,DaviLa00,def_int_td,0,,,,,
player,201410260tam,tam,DaviLa00,def_int_long,0,,,,,
player,201410260tam,tam,DaviLa00,pass_defended,0,,,,,
player,201410260tam,tam,DaviLa00,sacks,0.0,,,,,
player,201410260tam,tam,DaviLa00,tackles_combined,14,,,,,
player,201410260tam,tam,DaviLa00,tackles_solo,9,,,,,
player,201410260tam,tam,DaviLa00,tackles_assists,5,,,,,
player,201410260tam,tam,DaviLa00,tackles_loss,3,,,,,
player,201410260tam,tam,DaviLa00,qb_hits,0,,,,,
player,201410260tam,tam,DaviLa00,fumbles_rec,0,,,,,
player,201410260tam,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,DaviLa00,fumbles_forced,0,,,,,
player,201410260tam,tam,GoldDa99,def_int,0,,,,,
player,201410260tam,tam,GoldDa99,def_int_yds,0,,,,,
player,201410260tam,tam,GoldDa99,def_int_td,0,,,,,
player,201410260tam,tam,GoldDa99,def_int_long,0,,,,,
player,201410260tam,tam,GoldDa99,pass_defended,0,,,,,
player,201410260tam,tam,GoldDa99,sacks,0.0,,,,,
player,201410260tam,tam,GoldDa99,tackles_combined,8,,,,,
player,201410260tam,tam,GoldDa99,tackles_solo,7,,,,,
player,201410260tam,tam,GoldDa99,tackles_assists,1,,,,,
player,201410260tam,tam,GoldDa99,tackles_loss,0,,,,,
player,201410260tam,tam,GoldDa99,qb_hits,0,,,,,
player,201410260tam,tam,GoldDa99,fumbles_rec,0,,,,,
player,201410260tam,tam,GoldDa99,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,GoldDa99,fumbles_rec_td,0,,,,,
player,201410260tam,tam,GoldDa99,fumbles_forced,0,,,,,
player,201410260tam,tam,VernAl99,def_int,0,,,,,
player,201410260tam,tam,VernAl99,def_int_yds,0,,,,,
player,201410260tam,tam,VernAl99,def_int_td,0,,,,,
player,201410260tam,tam,VernAl99,def_int_long,0,,,,,
player,201410260tam,tam,VernAl99,pass_defended,2,,,,,
player,201410260tam,tam,VernAl99,sacks,0.0,,,,,
player,201410260tam,tam,VernAl99,tackles_combined,8,,,,,
player,201410260tam,tam,VernAl99,tackles_solo,7,,,,,
player,201410260tam,tam,VernAl99,tackles_assists,1,,,,,
player,201410260tam,tam,VernAl99,tackles_loss,1,,,,,
player,201410260tam,tam,VernAl99,qb_hits,0,,,,,
player,201410260tam,tam,VernAl99,fumbles_rec,0,,,,,
player,201410260tam,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201410260tam,tam,VernAl99,fumbles_forced,0,,,,,
player,201410260tam,tam,FostMa00,def_int,0,,,,,
player,201410260tam,tam,FostMa00,def_int_yds,0,,,,,
player,201410260tam,tam,FostMa00,def_int_td,0,,,,,
player,201410260tam,tam,FostMa00,def_int_long,0,,,,,
player,201410260tam,tam,FostMa00,pass_defended,0,,,,,
player,201410260tam,tam,FostMa00,sacks,0.0,,,,,
player,201410260tam,tam,FostMa00,tackles_combined,6,,,,,
player,201410260tam,tam,FostMa00,tackles_solo,4,,,,,
player,201410260tam,tam,FostMa00,tackles_assists,2,,,,,
player,201410260tam,tam,FostMa00,tackles_loss,0,,,,,
player,201410260tam,tam,FostMa00,qb_hits,0,,,,,
player,201410260tam,tam,FostMa00,fumbles_rec,0,,,,,
player,201410260tam,tam,FostMa00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,FostMa00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,FostMa00,fumbles_forced,0,,,,,
player,201410260tam,tam,BarrMa00,def_int,0,,,,,
player,201410260tam,tam,BarrMa00,def_int_yds,0,,,,,
player,201410260tam,tam,BarrMa00,def_int_td,0,,,,,
player,201410260tam,tam,BarrMa00,def_int_long,0,,,,,
player,201410260tam,tam,BarrMa00,pass_defended,0,,,,,
player,201410260tam,tam,BarrMa00,sacks,0.0,,,,,
player,201410260tam,tam,BarrMa00,tackles_combined,4,,,,,
player,201410260tam,tam,BarrMa00,tackles_solo,3,,,,,
player,201410260tam,tam,BarrMa00,tackles_assists,1,,,,,
player,201410260tam,tam,BarrMa00,tackles_loss,0,,,,,
player,201410260tam,tam,BarrMa00,qb_hits,0,,,,,
player,201410260tam,tam,BarrMa00,fumbles_rec,0,,,,,
player,201410260tam,tam,BarrMa00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,BarrMa00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,BarrMa00,fumbles_forced,0,,,,,
player,201410260tam,tam,GholWi00,def_int,0,,,,,
player,201410260tam,tam,GholWi00,def_int_yds,0,,,,,
player,201410260tam,tam,GholWi00,def_int_td,0,,,,,
player,201410260tam,tam,GholWi00,def_int_long,0,,,,,
player,201410260tam,tam,GholWi00,pass_defended,1,,,,,
player,201410260tam,tam,GholWi00,sacks,0.0,,,,,
player,201410260tam,tam,GholWi00,tackles_combined,3,,,,,
player,201410260tam,tam,GholWi00,tackles_solo,3,,,,,
player,201410260tam,tam,GholWi00,tackles_assists,0,,,,,
player,201410260tam,tam,GholWi00,tackles_loss,0,,,,,
player,201410260tam,tam,GholWi00,qb_hits,2,,,,,
player,201410260tam,tam,GholWi00,fumbles_rec,0,,,,,
player,201410260tam,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,GholWi00,fumbles_forced,0,,,,,
player,201410260tam,tam,BankJo00,def_int,0,,,,,
player,201410260tam,tam,BankJo00,def_int_yds,0,,,,,
player,201410260tam,tam,BankJo00,def_int_td,0,,,,,
player,201410260tam,tam,BankJo00,def_int_long,0,,,,,
player,201410260tam,tam,BankJo00,pass_defended,1,,,,,
player,201410260tam,tam,BankJo00,sacks,0.0,,,,,
player,201410260tam,tam,BankJo00,tackles_combined,2,,,,,
player,201410260tam,tam,BankJo00,tackles_solo,2,,,,,
player,201410260tam,tam,BankJo00,tackles_assists,0,,,,,
player,201410260tam,tam,BankJo00,tackles_loss,0,,,,,
player,201410260tam,tam,BankJo00,qb_hits,0,,,,,
player,201410260tam,tam,BankJo00,fumbles_rec,0,,,,,
player,201410260tam,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,BankJo00,fumbles_forced,0,,,,,
player,201410260tam,tam,FletDa00,def_int,0,,,,,
player,201410260tam,tam,FletDa00,def_int_yds,0,,,,,
player,201410260tam,tam,FletDa00,def_int_td,0,,,,,
player,201410260tam,tam,FletDa00,def_int_long,0,,,,,
player,201410260tam,tam,FletDa00,pass_defended,0,,,,,
player,201410260tam,tam,FletDa00,sacks,0.0,,,,,
player,201410260tam,tam,FletDa00,tackles_combined,2,,,,,
player,201410260tam,tam,FletDa00,tackles_solo,2,,,,,
player,201410260tam,tam,FletDa00,tackles_assists,0,,,,,
player,201410260tam,tam,FletDa00,tackles_loss,0,,,,,
player,201410260tam,tam,FletDa00,qb_hits,0,,,,,
player,201410260tam,tam,FletDa00,fumbles_rec,0,,,,,
player,201410260tam,tam,FletDa00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,FletDa00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,FletDa00,fumbles_forced,0,,,,,
player,201410260tam,tam,JohnMi98,def_int,0,,,,,
player,201410260tam,tam,JohnMi98,def_int_yds,0,,,,,
player,201410260tam,tam,JohnMi98,def_int_td,0,,,,,
player,201410260tam,tam,JohnMi98,def_int_long,0,,,,,
player,201410260tam,tam,JohnMi98,pass_defended,0,,,,,
player,201410260tam,tam,JohnMi98,sacks,0.0,,,,,
player,201410260tam,tam,JohnMi98,tackles_combined,2,,,,,
player,201410260tam,tam,JohnMi98,tackles_solo,2,,,,,
player,201410260tam,tam,JohnMi98,tackles_assists,0,,,,,
player,201410260tam,tam,JohnMi98,tackles_loss,1,,,,,
player,201410260tam,tam,JohnMi98,qb_hits,0,,,,,
player,201410260tam,tam,JohnMi98,fumbles_rec,0,,,,,
player,201410260tam,tam,JohnMi98,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,JohnMi98,fumbles_rec_td,0,,,,,
player,201410260tam,tam,JohnMi98,fumbles_forced,0,,,,,
player,201410260tam,tam,LansDa00,def_int,0,,,,,
player,201410260tam,tam,LansDa00,def_int_yds,0,,,,,
player,201410260tam,tam,LansDa00,def_int_td,0,,,,,
player,201410260tam,tam,LansDa00,def_int_long,0,,,,,
player,201410260tam,tam,LansDa00,pass_defended,1,,,,,
player,201410260tam,tam,LansDa00,sacks,0.0,,,,,
player,201410260tam,tam,LansDa00,tackles_combined,2,,,,,
player,201410260tam,tam,LansDa00,tackles_solo,1,,,,,
player,201410260tam,tam,LansDa00,tackles_assists,1,,,,,
player,201410260tam,tam,LansDa00,tackles_loss,1,,,,,
player,201410260tam,tam,LansDa00,qb_hits,0,,,,,
player,201410260tam,tam,LansDa00,fumbles_rec,0,,,,,
player,201410260tam,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,LansDa00,fumbles_forced,0,,,,,
player,201410260tam,tam,SpenAk00,def_int,0,,,,,
player,201410260tam,tam,SpenAk00,def_int_yds,0,,,,,
player,201410260tam,tam,SpenAk00,def_int_td,0,,,,,
player,201410260tam,tam,SpenAk00,def_int_long,0,,,,,
player,201410260tam,tam,SpenAk00,pass_defended,0,,,,,
player,201410260tam,tam,SpenAk00,sacks,0.0,,,,,
player,201410260tam,tam,SpenAk00,tackles_combined,2,,,,,
player,201410260tam,tam,SpenAk00,tackles_solo,2,,,,,
player,201410260tam,tam,SpenAk00,tackles_assists,0,,,,,
player,201410260tam,tam,SpenAk00,tackles_loss,0,,,,,
player,201410260tam,tam,SpenAk00,qb_hits,0,,,,,
player,201410260tam,tam,SpenAk00,fumbles_rec,0,,,,,
player,201410260tam,tam,SpenAk00,fumbles_rec_yds,0,,,,,
player,201410260tam,tam,SpenAk00,fumbles_rec_td,0,,,,,
player,201410260tam,tam,SpenAk00,fumbles_forced,0,,,,,
player,201410260tam,tam,ButlCr99,def_int,0,,,,,
player,201410260tam,tam,ButlCr99,def_int_yds,0,,,,,
player,201410260tam,tam,ButlCr99,def_int_td,0,,,,,
player,201410260tam,tam,ButlCr99,def_int_long,0,,,,,
player,201410260tam,tam,ButlCr99,pass_defended,0,,,,,
