game,2014,6,20141012,201410120min,det,"Detroit Lions",17,min,"Minnesota Vikings",3
player,201410120min,det,BellJo01,pass_sacked,0,,,,,
player,201410120min,det,BellJo01,pass_sacked_yds,0,,,,,
player,201410120min,det,BellJo01,pass_long,0,,,,,
player,201410120min,det,BellJo01,pass_rating,,,,,,
player,201410120min,det,BellJo01,rush_att,18,,,,,
player,201410120min,det,BellJo01,rush_yds,74,,,,,
player,201410120min,det,BellJo01,rush_td,1,,,,,
player,201410120min,det,BellJo01,rush_long,13,,,,,
player,201410120min,det,BellJo01,targets,3,,,,,
player,201410120min,det,BellJo01,rec,2,,,,,
player,201410120min,det,BellJo01,rec_yds,23,,,,,
player,201410120min,det,BellJo01,rec_td,0,,,,,
player,201410120min,det,BellJo01,rec_long,15,,,,,
player,201410120min,det,BellJo01,fumbles,0,,,,,
player,201410120min,det,BellJo01,fumbles_lost,0,,,,,
player,201410120min,det,WinnGe00,pass_cmp,0,,,,,
player,201410120min,det,WinnGe00,pass_att,0,,,,,
player,201410120min,det,WinnGe00,pass_yds,0,,,,,
player,201410120min,det,WinnGe00,pass_td,0,,,,,
player,201410120min,det,WinnGe00,pass_int,0,,,,,
player,201410120min,det,WinnGe00,pass_sacked,0,,,,,
player,201410120min,det,WinnGe00,pass_sacked_yds,0,,,,,
player,201410120min,det,WinnGe00,pass_long,0,,,,,
player,201410120min,det,WinnGe00,pass_rating,,,,,,
player,201410120min,det,WinnGe00,rush_att,5,,,,,
player,201410120min,det,WinnGe00,rush_yds,16,,,,,
player,201410120min,det,WinnGe00,rush_td,0,,,,,
player,201410120min,det,WinnGe00,rush_long,4,,,,,
player,201410120min,det,WinnGe00,targets,0,,,,,
player,201410120min,det,WinnGe00,rec,0,,,,,
player,201410120min,det,WinnGe00,rec_yds,0,,,,,
player,201410120min,det,WinnGe00,rec_td,0,,,,,
player,201410120min,det,WinnGe00,rec_long,0,,,,,
player,201410120min,det,WinnGe00,fumbles,0,,,,,
player,201410120min,det,WinnGe00,fumbles_lost,0,,,,,
player,201410120min,det,RiddTh00,pass_cmp,0,,,,,
player,201410120min,det,RiddTh00,pass_att,0,,,,,
player,201410120min,det,RiddTh00,pass_yds,0,,,,,
player,201410120min,det,RiddTh00,pass_td,0,,,,,
player,201410120min,det,RiddTh00,pass_int,0,,,,,
player,201410120min,det,RiddTh00,pass_sacked,0,,,,,
player,201410120min,det,RiddTh00,pass_sacked_yds,0,,,,,
player,201410120min,det,RiddTh00,pass_long,0,,,,,
player,201410120min,det,RiddTh00,pass_rating,,,,,,
player,201410120min,det,RiddTh00,rush_att,3,,,,,
player,201410120min,det,RiddTh00,rush_yds,6,,,,,
player,201410120min,det,RiddTh00,rush_td,0,,,,,
player,201410120min,det,RiddTh00,rush_long,3,,,,,
player,201410120min,det,RiddTh00,targets,6,,,,,
player,201410120min,det,RiddTh00,rec,5,,,,,
player,201410120min,det,RiddTh00,rec_yds,75,,,,,
player,201410120min,det,RiddTh00,rec_td,1,,,,,
player,201410120min,det,RiddTh00,rec_long,41,,,,,
player,201410120min,det,RiddTh00,fumbles,0,,,,,
player,201410120min,det,RiddTh00,fumbles_lost,0,,,,,
player,201410120min,det,CollJe01,pass_cmp,0,,,,,
player,201410120min,det,CollJe01,pass_att,0,,,,,
player,201410120min,det,CollJe01,pass_yds,0,,,,,
player,201410120min,det,CollJe01,pass_td,0,,,,,
player,201410120min,det,CollJe01,pass_int,0,,,,,
player,201410120min,det,CollJe01,pass_sacked,0,,,,,
player,201410120min,det,CollJe01,pass_sacked_yds,0,,,,,
player,201410120min,det,CollJe01,pass_long,0,,,,,
player,201410120min,det,CollJe01,pass_rating,,,,,,
player,201410120min,det,CollJe01,rush_att,1,,,,,
player,201410120min,det,CollJe01,rush_yds,3,,,,,
player,201410120min,det,CollJe01,rush_td,0,,,,,
player,201410120min,det,CollJe01,rush_long,3,,,,,
player,201410120min,det,CollJe01,targets,0,,,,,
player,201410120min,det,CollJe01,rec,0,,,,,
player,201410120min,det,CollJe01,rec_yds,0,,,,,
player,201410120min,det,CollJe01,rec_td,0,,,,,
player,201410120min,det,CollJe01,rec_long,0,,,,,
player,201410120min,det,CollJe01,fumbles,0,,,,,
player,201410120min,det,CollJe01,fumbles_lost,0,,,,,
player,201410120min,det,TateGo00,pass_cmp,0,,,,,
player,201410120min,det,TateGo00,pass_att,0,,,,,
player,201410120min,det,TateGo00,pass_yds,0,,,,,
player,201410120min,det,TateGo00,pass_td,0,,,,,
player,201410120min,det,TateGo00,pass_int,0,,,,,
player,201410120min,det,TateGo00,pass_sacked,0,,,,,
player,201410120min,det,TateGo00,pass_sacked_yds,0,,,,,
player,201410120min,det,TateGo00,pass_long,0,,,,,
player,201410120min,det,TateGo00,pass_rating,,,,,,
player,201410120min,det,TateGo00,rush_att,0,,,,,
player,201410120min,det,TateGo00,rush_yds,0,,,,,
player,201410120min,det,TateGo00,rush_td,0,,,,,
player,201410120min,det,TateGo00,rush_long,0,,,,,
player,201410120min,det,TateGo00,targets,12,,,,,
player,201410120min,det,TateGo00,rec,7,,,,,
player,201410120min,det,TateGo00,rec_yds,44,,,,,
player,201410120min,det,TateGo00,rec_td,0,,,,,
player,201410120min,det,TateGo00,rec_long,15,,,,,
player,201410120min,det,TateGo00,fumbles,0,,,,,
player,201410120min,det,TateGo00,fumbles_lost,0,,,,,
player,201410120min,det,EbroEr00,pass_cmp,0,,,,,
player,201410120min,det,EbroEr00,pass_att,0,,,,,
player,201410120min,det,EbroEr00,pass_yds,0,,,,,
player,201410120min,det,EbroEr00,pass_td,0,,,,,
player,201410120min,det,EbroEr00,pass_int,0,,,,,
player,201410120min,det,EbroEr00,pass_sacked,0,,,,,
player,201410120min,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201410120min,det,EbroEr00,pass_long,0,,,,,
player,201410120min,det,EbroEr00,pass_rating,,,,,,
player,201410120min,det,EbroEr00,rush_att,0,,,,,
player,201410120min,det,EbroEr00,rush_yds,0,,,,,
player,201410120min,det,EbroEr00,rush_td,0,,,,,
player,201410120min,det,EbroEr00,rush_long,0,,,,,
player,201410120min,det,EbroEr00,targets,4,,,,,
player,201410120min,det,EbroEr00,rec,2,,,,,
player,201410120min,det,EbroEr00,rec_yds,23,,,,,
player,201410120min,det,EbroEr00,rec_td,0,,,,,
player,201410120min,det,EbroEr00,rec_long,12,,,,,
player,201410120min,det,EbroEr00,fumbles,0,,,,,
player,201410120min,det,EbroEr00,fumbles_lost,0,,,,,
player,201410120min,det,FullCo00,pass_cmp,0,,,,,
player,201410120min,det,FullCo00,pass_att,0,,,,,
player,201410120min,det,FullCo00,pass_yds,0,,,,,
player,201410120min,det,FullCo00,pass_td,0,,,,,
player,201410120min,det,FullCo00,pass_int,0,,,,,
player,201410120min,det,FullCo00,pass_sacked,0,,,,,
player,201410120min,det,FullCo00,pass_sacked_yds,0,,,,,
player,201410120min,det,FullCo00,pass_long,0,,,,,
player,201410120min,det,FullCo00,pass_rating,,,,,,
player,201410120min,det,FullCo00,rush_att,0,,,,,
player,201410120min,det,FullCo00,rush_yds,0,,,,,
player,201410120min,det,FullCo00,rush_td,0,,,,,
player,201410120min,det,FullCo00,rush_long,0,,,,,
player,201410120min,det,FullCo00,targets,5,,,,,
player,201410120min,det,FullCo00,rec,2,,,,,
player,201410120min,det,FullCo00,rec_yds,12,,,,,
player,201410120min,det,FullCo00,rec_td,0,,,,,
player,201410120min,det,FullCo00,rec_long,7,,,,,
player,201410120min,det,FullCo00,fumbles,0,,,,,
player,201410120min,det,FullCo00,fumbles_lost,0,,,,,
player,201410120min,det,RossJe01,pass_cmp,0,,,,,
player,201410120min,det,RossJe01,pass_att,0,,,,,
player,201410120min,det,RossJe01,pass_yds,0,,,,,
player,201410120min,det,RossJe01,pass_td,0,,,,,
player,201410120min,det,RossJe01,pass_int,0,,,,,
player,201410120min,det,RossJe01,pass_sacked,0,,,,,
player,201410120min,det,RossJe01,pass_sacked_yds,0,,,,,
player,201410120min,det,RossJe01,pass_long,0,,,,,
player,201410120min,det,RossJe01,pass_rating,,,,,,
player,201410120min,det,RossJe01,rush_att,0,,,,,
player,201410120min,det,RossJe01,rush_yds,0,,,,,
player,201410120min,det,RossJe01,rush_td,0,,,,,
player,201410120min,det,RossJe01,rush_long,0,,,,,
player,201410120min,det,RossJe01,targets,3,,,,,
player,201410120min,det,RossJe01,rec,1,,,,,
player,201410120min,det,RossJe01,rec_yds,8,,,,,
player,201410120min,det,RossJe01,rec_td,0,,,,,
player,201410120min,det,RossJe01,rec_long,8,,,,,
player,201410120min,det,RossJe01,fumbles,0,,,,,
player,201410120min,det,RossJe01,fumbles_lost,0,,,,,
player,201410120min,min,BridTe00,pass_cmp,23,,,,,
player,201410120min,min,BridTe00,pass_att,37,,,,,
player,201410120min,min,BridTe00,pass_yds,188,,,,,
player,201410120min,min,BridTe00,pass_td,0,,,,,
player,201410120min,min,BridTe00,pass_int,3,,,,,
player,201410120min,min,BridTe00,pass_sacked,8,,,,,
player,201410120min,min,BridTe00,pass_sacked_yds,45,,,,,
player,201410120min,min,BridTe00,pass_long,18,,,,,
player,201410120min,min,BridTe00,pass_rating,41.3,,,,,
player,201410120min,min,BridTe00,rush_att,3,,,,,
player,201410120min,min,BridTe00,rush_yds,11,,,,,
player,201410120min,min,BridTe00,rush_td,0,,,,,
player,201410120min,min,BridTe00,rush_long,8,,,,,
player,201410120min,min,BridTe00,targets,0,,,,,
player,201410120min,min,BridTe00,rec,0,,,,,
player,201410120min,min,BridTe00,rec_yds,0,,,,,
player,201410120min,min,BridTe00,rec_td,0,,,,,
player,201410120min,min,BridTe00,rec_long,0,,,,,
player,201410120min,min,BridTe00,fumbles,1,,,,,
player,201410120min,min,BridTe00,fumbles_lost,0,,,,,
player,201410120min,min,McKiJe00,pass_cmp,0,,,,,
player,201410120min,min,McKiJe00,pass_att,0,,,,,
player,201410120min,min,McKiJe00,pass_yds,0,,,,,
player,201410120min,min,McKiJe00,pass_td,0,,,,,
player,201410120min,min,McKiJe00,pass_int,0,,,,,
player,201410120min,min,McKiJe00,pass_sacked,0,,,,,
player,201410120min,min,McKiJe00,pass_sacked_yds,0,,,,,
player,201410120min,min,McKiJe00,pass_long,0,,,,,
player,201410120min,min,McKiJe00,pass_rating,,,,,,
player,201410120min,min,McKiJe00,rush_att,11,,,,,
player,201410120min,min,McKiJe00,rush_yds,40,,,,,
player,201410120min,min,McKiJe00,rush_td,0,,,,,
player,201410120min,min,McKiJe00,rush_long,9,,,,,
player,201410120min,min,McKiJe00,targets,6,,,,,
player,201410120min,min,McKiJe00,rec,6,,,,,
player,201410120min,min,McKiJe00,rec_yds,42,,,,,
player,201410120min,min,McKiJe00,rec_td,0,,,,,
player,201410120min,min,McKiJe00,rec_long,13,,,,,
player,201410120min,min,McKiJe00,fumbles,0,,,,,
player,201410120min,min,McKiJe00,fumbles_lost,0,,,,,
player,201410120min,min,WrigJa02,pass_cmp,0,,,,,
player,201410120min,min,WrigJa02,pass_att,0,,,,,
player,201410120min,min,WrigJa02,pass_yds,0,,,,,
player,201410120min,min,WrigJa02,pass_td,0,,,,,
player,201410120min,min,WrigJa02,pass_int,0,,,,,
player,201410120min,min,WrigJa02,pass_sacked,0,,,,,
player,201410120min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201410120min,min,WrigJa02,pass_long,0,,,,,
player,201410120min,min,WrigJa02,pass_rating,,,,,,
player,201410120min,min,WrigJa02,rush_att,1,,,,,
player,201410120min,min,WrigJa02,rush_yds,21,,,,,
player,201410120min,min,WrigJa02,rush_td,0,,,,,
player,201410120min,min,WrigJa02,rush_long,21,,,,,
player,201410120min,min,WrigJa02,targets,6,,,,,
player,201410120min,min,WrigJa02,rec,4,,,,,
player,201410120min,min,WrigJa02,rec_yds,17,,,,,
player,201410120min,min,WrigJa02,rec_td,0,,,,,
player,201410120min,min,WrigJa02,rec_long,6,,,,,
player,201410120min,min,WrigJa02,fumbles,0,,,,,
player,201410120min,min,WrigJa02,fumbles_lost,0,,,,,
player,201410120min,min,PattCo00,pass_cmp,0,,,,,
player,201410120min,min,PattCo00,pass_att,0,,,,,
player,201410120min,min,PattCo00,pass_yds,0,,,,,
player,201410120min,min,PattCo00,pass_td,0,,,,,
player,201410120min,min,PattCo00,pass_int,0,,,,,
player,201410120min,min,PattCo00,pass_sacked,0,,,,,
player,201410120min,min,PattCo00,pass_sacked_yds,0,,,,,
player,201410120min,min,PattCo00,pass_long,0,,,,,
player,201410120min,min,PattCo00,pass_rating,,,,,,
player,201410120min,min,PattCo00,rush_att,1,,,,,
player,201410120min,min,PattCo00,rush_yds,2,,,,,
player,201410120min,min,PattCo00,rush_td,0,,,,,
player,201410120min,min,PattCo00,rush_long,2,,,,,
player,201410120min,min,PattCo00,targets,8,,,,,
player,201410120min,min,PattCo00,rec,2,,,,,
player,201410120min,min,PattCo00,rec_yds,15,,,,,
player,201410120min,min,PattCo00,rec_td,0,,,,,
player,201410120min,min,PattCo00,rec_long,9,,,,,
player,201410120min,min,PattCo00,fumbles,0,,,,,
player,201410120min,min,PattCo00,fumbles_lost,0,,,,,
player,201410120min,min,FordCh00,pass_cmp,0,,,,,
player,201410120min,min,FordCh00,pass_att,0,,,,,
player,201410120min,min,FordCh00,pass_yds,0,,,,,
player,201410120min,min,FordCh00,pass_td,0,,,,,
player,201410120min,min,FordCh00,pass_int,0,,,,,
player,201410120min,min,FordCh00,pass_sacked,0,,,,,
player,201410120min,min,FordCh00,pass_sacked_yds,0,,,,,
player,201410120min,min,FordCh00,pass_long,0,,,,,
player,201410120min,min,FordCh00,pass_rating,,,,,,
player,201410120min,min,FordCh00,rush_att,0,,,,,
player,201410120min,min,FordCh00,rush_yds,0,,,,,
player,201410120min,min,FordCh00,rush_td,0,,,,,
player,201410120min,min,FordCh00,rush_long,0,,,,,
player,201410120min,min,FordCh00,targets,5,,,,,
player,201410120min,min,FordCh00,rec,4,,,,,
player,201410120min,min,FordCh00,rec_yds,37,,,,,
player,201410120min,min,FordCh00,rec_td,0,,,,,
player,201410120min,min,FordCh00,rec_long,13,,,,,
player,201410120min,min,FordCh00,fumbles,0,,,,,
player,201410120min,min,FordCh00,fumbles_lost,0,,,,,
player,201410120min,min,JennGr00,pass_cmp,0,,,,,
player,201410120min,min,JennGr00,pass_att,0,,,,,
player,201410120min,min,JennGr00,pass_yds,0,,,,,
player,201410120min,min,JennGr00,pass_td,0,,,,,
player,201410120min,min,JennGr00,pass_int,0,,,,,
player,201410120min,min,JennGr00,pass_sacked,0,,,,,
player,201410120min,min,JennGr00,pass_sacked_yds,0,,,,,
player,201410120min,min,JennGr00,pass_long,0,,,,,
player,201410120min,min,JennGr00,pass_rating,,,,,,
player,201410120min,min,JennGr00,rush_att,0,,,,,
player,201410120min,min,JennGr00,rush_yds,0,,,,,
player,201410120min,min,JennGr00,rush_td,0,,,,,
player,201410120min,min,JennGr00,rush_long,0,,,,,
player,201410120min,min,JennGr00,targets,6,,,,,
player,201410120min,min,JennGr00,rec,3,,,,,
player,201410120min,min,JennGr00,rec_yds,33,,,,,
player,201410120min,min,JennGr00,rec_td,0,,,,,
player,201410120min,min,JennGr00,rec_long,16,,,,,
player,201410120min,min,JennGr00,fumbles,0,,,,,
player,201410120min,min,JennGr00,fumbles_lost,0,,,,,
player,201410120min,min,JohnCh08,pass_cmp,0,,,,,
player,201410120min,min,JohnCh08,pass_att,0,,,,,
player,201410120min,min,JohnCh08,pass_yds,0,,,,,
player,201410120min,min,JohnCh08,pass_td,0,,,,,
player,201410120min,min,JohnCh08,pass_int,0,,,,,
player,201410120min,min,JohnCh08,pass_sacked,0,,,,,
player,201410120min,min,JohnCh08,pass_sacked_yds,0,,,,,
player,201410120min,min,JohnCh08,pass_long,0,,,,,
player,201410120min,min,JohnCh08,pass_rating,,,,,,
player,201410120min,min,JohnCh08,rush_att,0,,,,,
player,201410120min,min,JohnCh08,rush_yds,0,,,,,
player,201410120min,min,JohnCh08,rush_td,0,,,,,
player,201410120min,min,JohnCh08,rush_long,0,,,,,
player,201410120min,min,JohnCh08,targets,3,,,,,
player,201410120min,min,JohnCh08,rec,2,,,,,
player,201410120min,min,JohnCh08,rec_yds,22,,,,,
player,201410120min,min,JohnCh08,rec_td,0,,,,,
player,201410120min,min,JohnCh08,rec_long,15,,,,,
player,201410120min,min,JohnCh08,fumbles,0,,,,,
player,201410120min,min,JohnCh08,fumbles_lost,0,,,,,
player,201410120min,min,ElliRh00,pass_cmp,0,,,,,
player,201410120min,min,ElliRh00,pass_att,0,,,,,
player,201410120min,min,ElliRh00,pass_yds,0,,,,,
player,201410120min,min,ElliRh00,pass_td,0,,,,,
player,201410120min,min,ElliRh00,pass_int,0,,,,,
player,201410120min,min,ElliRh00,pass_sacked,0,,,,,
player,201410120min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201410120min,min,ElliRh00,pass_long,0,,,,,
player,201410120min,min,ElliRh00,pass_rating,,,,,,
player,201410120min,min,ElliRh00,rush_att,0,,,,,
player,201410120min,min,ElliRh00,rush_yds,0,,,,,
player,201410120min,min,ElliRh00,rush_td,0,,,,,
player,201410120min,min,ElliRh00,rush_long,0,,,,,
player,201410120min,min,ElliRh00,targets,1,,,,,
player,201410120min,min,ElliRh00,rec,1,,,,,
player,201410120min,min,ElliRh00,rec_yds,4,,,,,
player,201410120min,min,ElliRh00,rec_td,0,,,,,
player,201410120min,min,ElliRh00,rec_long,4,,,,,
player,201410120min,min,ElliRh00,fumbles,0,,,,,
player,201410120min,min,ElliRh00,fumbles_lost,0,,,,,
player,201410120min,min,AsiaMa00,pass_cmp,0,,,,,
player,201410120min,min,AsiaMa00,pass_att,0,,,,,
player,201410120min,min,AsiaMa00,pass_yds,0,,,,,
player,201410120min,min,AsiaMa00,pass_td,0,,,,,
player,201410120min,min,AsiaMa00,pass_int,0,,,,,
player,201410120min,min,AsiaMa00,pass_sacked,0,,,,,
player,201410120min,min,AsiaMa00,pass_sacked_yds,0,,,,,
player,201410120min,min,AsiaMa00,pass_long,0,,,,,
player,201410120min,min,AsiaMa00,pass_rating,,,,,,
player,201410120min,min,AsiaMa00,rush_att,2,,,,,
player,201410120min,min,AsiaMa00,rush_yds,-5,,,,,
player,201410120min,min,AsiaMa00,rush_td,0,,,,,
player,201410120min,min,AsiaMa00,rush_long,-2,,,,,
player,201410120min,min,AsiaMa00,targets,2,,,,,
player,201410120min,min,AsiaMa00,rec,1,,,,,
player,201410120min,min,AsiaMa00,rec_yds,18,,,,,
player,201410120min,min,AsiaMa00,rec_td,0,,,,,
player,201410120min,min,AsiaMa00,rec_long,18,,,,,
player,201410120min,min,AsiaMa00,fumbles,0,,,,,
player,201410120min,min,AsiaMa00,fumbles_lost,0,,,,,
player,201410120min,det,WhitTa00,def_int,2,,,,,
player,201410120min,det,WhitTa00,def_int_yds,2,,,,,
player,201410120min,det,WhitTa00,def_int_td,0,,,,,
player,201410120min,det,WhitTa00,def_int_long,2,,,,,
player,201410120min,det,WhitTa00,pass_defended,2,,,,,
player,201410120min,det,WhitTa00,sacks,0.0,,,,,
player,201410120min,det,WhitTa00,tackles_combined,7,,,,,
player,201410120min,det,WhitTa00,tackles_solo,6,,,,,
player,201410120min,det,WhitTa00,tackles_assists,1,,,,,
player,201410120min,det,WhitTa00,tackles_loss,1,,,,,
player,201410120min,det,WhitTa00,qb_hits,0,,,,,
player,201410120min,det,WhitTa00,fumbles_rec,0,,,,,
player,201410120min,det,WhitTa00,fumbles_rec_yds,0,,,,,
player,201410120min,det,WhitTa00,fumbles_rec_td,0,,,,,
player,201410120min,det,WhitTa00,fumbles_forced,0,,,,,
player,201410120min,det,QuinGl99,def_int,1,,,,,
player,201410120min,det,QuinGl99,def_int_yds,20,,,,,
player,201410120min,det,QuinGl99,def_int_td,0,,,,,
player,201410120min,det,QuinGl99,def_int_long,20,,,,,
player,201410120min,det,QuinGl99,pass_defended,1,,,,,
player,201410120min,det,QuinGl99,sacks,0.0,,,,,
player,201410120min,det,QuinGl99,tackles_combined,3,,,,,
player,201410120min,det,QuinGl99,tackles_solo,3,,,,,
player,201410120min,det,QuinGl99,tackles_assists,0,,,,,
player,201410120min,det,QuinGl99,tackles_loss,0,,,,,
player,201410120min,det,QuinGl99,qb_hits,0,,,,,
player,201410120min,det,QuinGl99,fumbles_rec,0,,,,,
player,201410120min,det,QuinGl99,fumbles_rec_yds,0,,,,,
player,201410120min,det,QuinGl99,fumbles_rec_td,0,,,,,
player,201410120min,det,QuinGl99,fumbles_forced,0,,,,,
player,201410120min,det,AnsaEz00,def_int,0,,,,,
player,201410120min,det,AnsaEz00,def_int_yds,0,,,,,
player,201410120min,det,AnsaEz00,def_int_td,0,,,,,
player,201410120min,det,AnsaEz00,def_int_long,0,,,,,
player,201410120min,det,AnsaEz00,pass_defended,0,,,,,
player,201410120min,det,AnsaEz00,sacks,2.5,,,,,
player,201410120min,det,AnsaEz00,tackles_combined,5,,,,,
player,201410120min,det,AnsaEz00,tackles_solo,4,,,,,
player,201410120min,det,AnsaEz00,tackles_assists,1,,,,,
player,201410120min,det,AnsaEz00,tackles_loss,3,,,,,
player,201410120min,det,AnsaEz00,qb_hits,3,,,,,
player,201410120min,det,AnsaEz00,fumbles_rec,0,,,,,
player,201410120min,det,AnsaEz00,fumbles_rec_yds,0,,,,,
player,201410120min,det,AnsaEz00,fumbles_rec_td,0,,,,,
player,201410120min,det,AnsaEz00,fumbles_forced,1,,,,,
player,201410120min,det,SuhxNd99,def_int,0,,,,,
player,201410120min,det,SuhxNd99,def_int_yds,0,,,,,
player,201410120min,det,SuhxNd99,def_int_td,0,,,,,
player,201410120min,det,SuhxNd99,def_int_long,0,,,,,
player,201410120min,det,SuhxNd99,pass_defended,0,,,,,
player,201410120min,det,SuhxNd99,sacks,2.0,,,,,
player,201410120min,det,SuhxNd99,tackles_combined,4,,,,,
player,201410120min,det,SuhxNd99,tackles_solo,4,,,,,
player,201410120min,det,SuhxNd99,tackles_assists,0,,,,,
player,201410120min,det,SuhxNd99,tackles_loss,3,,,,,
player,201410120min,det,SuhxNd99,qb_hits,2,,,,,
player,201410120min,det,SuhxNd99,fumbles_rec,0,,,,,
player,201410120min,det,SuhxNd99,fumbles_rec_yds,0,,,,,
player,201410120min,det,SuhxNd99,fumbles_rec_td,0,,,,,
player,201410120min,det,SuhxNd99,fumbles_forced,0,,,,,
player,201410120min,det,JohnGe00,def_int,0,,,,,
player,201410120min,det,JohnGe00,def_int_yds,0,,,,,
player,201410120min,det,JohnGe00,def_int_td,0,,,,,
player,201410120min,det,JohnGe00,def_int_long,0,,,,,
player,201410120min,det,JohnGe00,pass_defended,0,,,,,
player,201410120min,det,JohnGe00,sacks,1.5,,,,,
player,201410120min,det,JohnGe00,tackles_combined,6,,,,,
player,201410120min,det,JohnGe00,tackles_solo,4,,,,,
player,201410120min,det,JohnGe00,tackles_assists,2,,,,,
player,201410120min,det,JohnGe00,tackles_loss,2,,,,,
player,201410120min,det,JohnGe00,qb_hits,2,,,,,
player,201410120min,det,JohnGe00,fumbles_rec,0,,,,,
player,201410120min,det,JohnGe00,fumbles_rec_yds,0,,,,,
player,201410120min,det,JohnGe00,fumbles_rec_td,0,,,,,
player,201410120min,det,JohnGe00,fumbles_forced,0,,,,,
player,201410120min,det,LevyDe99,def_int,0,,,,,
player,201410120min,det,LevyDe99,def_int_yds,0,,,,,
player,201410120min,det,LevyDe99,def_int_td,0,,,,,
player,201410120min,det,LevyDe99,def_int_long,0,,,,,
player,201410120min,det,LevyDe99,pass_defended,0,,,,,
player,201410120min,det,LevyDe99,sacks,0.5,,,,,
player,201410120min,det,LevyDe99,tackles_combined,6,,,,,
player,201410120min,det,LevyDe99,tackles_solo,4,,,,,
player,201410120min,det,LevyDe99,tackles_assists,2,,,,,
player,201410120min,det,LevyDe99,tackles_loss,0,,,,,
player,201410120min,det,LevyDe99,qb_hits,1,,,,,
player,201410120min,det,LevyDe99,fumbles_rec,0,,,,,
player,201410120min,det,LevyDe99,fumbles_rec_yds,0,,,,,
player,201410120min,det,LevyDe99,fumbles_rec_td,0,,,,,
player,201410120min,det,LevyDe99,fumbles_forced,0,,,,,
player,201410120min,det,IhedJa00,def_int,0,,,,,
player,201410120min,det,IhedJa00,def_int_yds,0,,,,,
player,201410120min,det,IhedJa00,def_int_td,0,,,,,
player,201410120min,det,IhedJa00,def_int_long,0,,,,,
player,201410120min,det,IhedJa00,pass_defended,0,,,,,
player,201410120min,det,IhedJa00,sacks,0.5,,,,,
player,201410120min,det,IhedJa00,tackles_combined,4,,,,,
player,201410120min,det,IhedJa00,tackles_solo,3,,,,,
player,201410120min,det,IhedJa00,tackles_assists,1,,,,,
player,201410120min,det,IhedJa00,tackles_loss,0,,,,,
player,201410120min,det,IhedJa00,qb_hits,1,,,,,
player,201410120min,det,IhedJa00,fumbles_rec,0,,,,,
player,201410120min,det,IhedJa00,fumbles_rec_yds,0,,,,,
