game,2014,10,20141110,201411100phi,car,"Carolina Panthers",21,phi,"Philadelphia Eagles",45
player,201411100phi,car,WhitFo00,targets,2,,,,,
player,201411100phi,car,WhitFo00,rec,2,,,,,
player,201411100phi,car,WhitFo00,rec_yds,7,,,,,
player,201411100phi,car,WhitFo00,rec_td,0,,,,,
player,201411100phi,car,WhitFo00,rec_long,6,,,,,
player,201411100phi,car,WhitFo00,fumbles,0,,,,,
player,201411100phi,car,WhitFo00,fumbles_lost,0,,,,,
player,201411100phi,car,OlseGr00,pass_cmp,0,,,,,
player,201411100phi,car,OlseGr00,pass_att,0,,,,,
player,201411100phi,car,OlseGr00,pass_yds,0,,,,,
player,201411100phi,car,OlseGr00,pass_td,0,,,,,
player,201411100phi,car,OlseGr00,pass_int,0,,,,,
player,201411100phi,car,OlseGr00,pass_sacked,0,,,,,
player,201411100phi,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201411100phi,car,OlseGr00,pass_long,0,,,,,
player,201411100phi,car,OlseGr00,pass_rating,,,,,,
player,201411100phi,car,OlseGr00,rush_att,0,,,,,
player,201411100phi,car,OlseGr00,rush_yds,0,,,,,
player,201411100phi,car,OlseGr00,rush_td,0,,,,,
player,201411100phi,car,OlseGr00,rush_long,0,,,,,
player,201411100phi,car,OlseGr00,targets,7,,,,,
player,201411100phi,car,OlseGr00,rec,6,,,,,
player,201411100phi,car,OlseGr00,rec_yds,119,,,,,
player,201411100phi,car,OlseGr00,rec_td,0,,,,,
player,201411100phi,car,OlseGr00,rec_long,38,,,,,
player,201411100phi,car,OlseGr00,fumbles,0,,,,,
player,201411100phi,car,OlseGr00,fumbles_lost,0,,,,,
player,201411100phi,car,BenjKe00,pass_cmp,0,,,,,
player,201411100phi,car,BenjKe00,pass_att,0,,,,,
player,201411100phi,car,BenjKe00,pass_yds,0,,,,,
player,201411100phi,car,BenjKe00,pass_td,0,,,,,
player,201411100phi,car,BenjKe00,pass_int,0,,,,,
player,201411100phi,car,BenjKe00,pass_sacked,0,,,,,
player,201411100phi,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201411100phi,car,BenjKe00,pass_long,0,,,,,
player,201411100phi,car,BenjKe00,pass_rating,,,,,,
player,201411100phi,car,BenjKe00,rush_att,0,,,,,
player,201411100phi,car,BenjKe00,rush_yds,0,,,,,
player,201411100phi,car,BenjKe00,rush_td,0,,,,,
player,201411100phi,car,BenjKe00,rush_long,0,,,,,
player,201411100phi,car,BenjKe00,targets,7,,,,,
player,201411100phi,car,BenjKe00,rec,3,,,,,
player,201411100phi,car,BenjKe00,rec_yds,70,,,,,
player,201411100phi,car,BenjKe00,rec_td,2,,,,,
player,201411100phi,car,BenjKe00,rec_long,40,,,,,
player,201411100phi,car,BenjKe00,fumbles,0,,,,,
player,201411100phi,car,BenjKe00,fumbles_lost,0,,,,,
player,201411100phi,car,BersBr00,pass_cmp,0,,,,,
player,201411100phi,car,BersBr00,pass_att,0,,,,,
player,201411100phi,car,BersBr00,pass_yds,0,,,,,
player,201411100phi,car,BersBr00,pass_td,0,,,,,
player,201411100phi,car,BersBr00,pass_int,0,,,,,
player,201411100phi,car,BersBr00,pass_sacked,0,,,,,
player,201411100phi,car,BersBr00,pass_sacked_yds,0,,,,,
player,201411100phi,car,BersBr00,pass_long,0,,,,,
player,201411100phi,car,BersBr00,pass_rating,,,,,,
player,201411100phi,car,BersBr00,rush_att,0,,,,,
player,201411100phi,car,BersBr00,rush_yds,0,,,,,
player,201411100phi,car,BersBr00,rush_td,0,,,,,
player,201411100phi,car,BersBr00,rush_long,0,,,,,
player,201411100phi,car,BersBr00,targets,3,,,,,
player,201411100phi,car,BersBr00,rec,2,,,,,
player,201411100phi,car,BersBr00,rec_yds,24,,,,,
player,201411100phi,car,BersBr00,rec_td,0,,,,,
player,201411100phi,car,BersBr00,rec_long,14,,,,,
player,201411100phi,car,BersBr00,fumbles,0,,,,,
player,201411100phi,car,BersBr00,fumbles_lost,0,,,,,
player,201411100phi,car,WebbJo00,pass_cmp,0,,,,,
player,201411100phi,car,WebbJo00,pass_att,0,,,,,
player,201411100phi,car,WebbJo00,pass_yds,0,,,,,
player,201411100phi,car,WebbJo00,pass_td,0,,,,,
player,201411100phi,car,WebbJo00,pass_int,0,,,,,
player,201411100phi,car,WebbJo00,pass_sacked,0,,,,,
player,201411100phi,car,WebbJo00,pass_sacked_yds,0,,,,,
player,201411100phi,car,WebbJo00,pass_long,0,,,,,
player,201411100phi,car,WebbJo00,pass_rating,,,,,,
player,201411100phi,car,WebbJo00,rush_att,0,,,,,
player,201411100phi,car,WebbJo00,rush_yds,0,,,,,
player,201411100phi,car,WebbJo00,rush_td,0,,,,,
player,201411100phi,car,WebbJo00,rush_long,0,,,,,
player,201411100phi,car,WebbJo00,targets,3,,,,,
player,201411100phi,car,WebbJo00,rec,1,,,,,
player,201411100phi,car,WebbJo00,rec_yds,16,,,,,
player,201411100phi,car,WebbJo00,rec_td,0,,,,,
player,201411100phi,car,WebbJo00,rec_long,16,,,,,
player,201411100phi,car,WebbJo00,fumbles,0,,,,,
player,201411100phi,car,WebbJo00,fumbles_lost,0,,,,,
player,201411100phi,car,CotcJe00,pass_cmp,0,,,,,
player,201411100phi,car,CotcJe00,pass_att,0,,,,,
player,201411100phi,car,CotcJe00,pass_yds,0,,,,,
player,201411100phi,car,CotcJe00,pass_td,0,,,,,
player,201411100phi,car,CotcJe00,pass_int,0,,,,,
player,201411100phi,car,CotcJe00,pass_sacked,0,,,,,
player,201411100phi,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201411100phi,car,CotcJe00,pass_long,0,,,,,
player,201411100phi,car,CotcJe00,pass_rating,,,,,,
player,201411100phi,car,CotcJe00,rush_att,0,,,,,
player,201411100phi,car,CotcJe00,rush_yds,0,,,,,
player,201411100phi,car,CotcJe00,rush_td,0,,,,,
player,201411100phi,car,CotcJe00,rush_long,0,,,,,
player,201411100phi,car,CotcJe00,targets,7,,,,,
player,201411100phi,car,CotcJe00,rec,2,,,,,
player,201411100phi,car,CotcJe00,rec_yds,15,,,,,
player,201411100phi,car,CotcJe00,rec_td,0,,,,,
player,201411100phi,car,CotcJe00,rec_long,9,,,,,
player,201411100phi,car,CotcJe00,fumbles,0,,,,,
player,201411100phi,car,CotcJe00,fumbles_lost,0,,,,,
player,201411100phi,car,AvanJa00,pass_cmp,0,,,,,
player,201411100phi,car,AvanJa00,pass_att,0,,,,,
player,201411100phi,car,AvanJa00,pass_yds,0,,,,,
player,201411100phi,car,AvanJa00,pass_td,0,,,,,
player,201411100phi,car,AvanJa00,pass_int,0,,,,,
player,201411100phi,car,AvanJa00,pass_sacked,0,,,,,
player,201411100phi,car,AvanJa00,pass_sacked_yds,0,,,,,
player,201411100phi,car,AvanJa00,pass_long,0,,,,,
player,201411100phi,car,AvanJa00,pass_rating,,,,,,
player,201411100phi,car,AvanJa00,rush_att,0,,,,,
player,201411100phi,car,AvanJa00,rush_yds,0,,,,,
player,201411100phi,car,AvanJa00,rush_td,0,,,,,
player,201411100phi,car,AvanJa00,rush_long,0,,,,,
player,201411100phi,car,AvanJa00,targets,2,,,,,
player,201411100phi,car,AvanJa00,rec,1,,,,,
player,201411100phi,car,AvanJa00,rec_yds,8,,,,,
player,201411100phi,car,AvanJa00,rec_td,0,,,,,
player,201411100phi,car,AvanJa00,rec_long,8,,,,,
player,201411100phi,car,AvanJa00,fumbles,0,,,,,
player,201411100phi,car,AvanJa00,fumbles_lost,0,,,,,
player,201411100phi,car,DickEd00,pass_cmp,0,,,,,
player,201411100phi,car,DickEd00,pass_att,0,,,,,
player,201411100phi,car,DickEd00,pass_yds,0,,,,,
player,201411100phi,car,DickEd00,pass_td,0,,,,,
player,201411100phi,car,DickEd00,pass_int,0,,,,,
player,201411100phi,car,DickEd00,pass_sacked,0,,,,,
player,201411100phi,car,DickEd00,pass_sacked_yds,0,,,,,
player,201411100phi,car,DickEd00,pass_long,0,,,,,
player,201411100phi,car,DickEd00,pass_rating,,,,,,
player,201411100phi,car,DickEd00,rush_att,0,,,,,
player,201411100phi,car,DickEd00,rush_yds,0,,,,,
player,201411100phi,car,DickEd00,rush_td,0,,,,,
player,201411100phi,car,DickEd00,rush_long,0,,,,,
player,201411100phi,car,DickEd00,targets,1,,,,,
player,201411100phi,car,DickEd00,rec,1,,,,,
player,201411100phi,car,DickEd00,rec_yds,7,,,,,
player,201411100phi,car,DickEd00,rec_td,0,,,,,
player,201411100phi,car,DickEd00,rec_long,7,,,,,
player,201411100phi,car,DickEd00,fumbles,0,,,,,
player,201411100phi,car,DickEd00,fumbles_lost,0,,,,,
player,201411100phi,car,WillBr04,pass_cmp,0,,,,,
player,201411100phi,car,WillBr04,pass_att,0,,,,,
player,201411100phi,car,WillBr04,pass_yds,0,,,,,
player,201411100phi,car,WillBr04,pass_td,0,,,,,
player,201411100phi,car,WillBr04,pass_int,0,,,,,
player,201411100phi,car,WillBr04,pass_sacked,0,,,,,
player,201411100phi,car,WillBr04,pass_sacked_yds,0,,,,,
player,201411100phi,car,WillBr04,pass_long,0,,,,,
player,201411100phi,car,WillBr04,pass_rating,,,,,,
player,201411100phi,car,WillBr04,rush_att,0,,,,,
player,201411100phi,car,WillBr04,rush_yds,0,,,,,
player,201411100phi,car,WillBr04,rush_td,0,,,,,
player,201411100phi,car,WillBr04,rush_long,0,,,,,
player,201411100phi,car,WillBr04,targets,1,,,,,
player,201411100phi,car,WillBr04,rec,0,,,,,
player,201411100phi,car,WillBr04,rec_yds,0,,,,,
player,201411100phi,car,WillBr04,rec_td,0,,,,,
player,201411100phi,car,WillBr04,rec_long,0,,,,,
player,201411100phi,car,WillBr04,fumbles,0,,,,,
player,201411100phi,car,WillBr04,fumbles_lost,0,,,,,
player,201411100phi,phi,SancMa00,pass_cmp,20,,,,,
player,201411100phi,phi,SancMa00,pass_att,37,,,,,
player,201411100phi,phi,SancMa00,pass_yds,332,,,,,
player,201411100phi,phi,SancMa00,pass_td,2,,,,,
player,201411100phi,phi,SancMa00,pass_int,0,,,,,
player,201411100phi,phi,SancMa00,pass_sacked,1,,,,,
player,201411100phi,phi,SancMa00,pass_sacked_yds,4,,,,,
player,201411100phi,phi,SancMa00,pass_long,37,,,,,
player,201411100phi,phi,SancMa00,pass_rating,102.5,,,,,
player,201411100phi,phi,SancMa00,rush_att,2,,,,,
player,201411100phi,phi,SancMa00,rush_yds,-1,,,,,
player,201411100phi,phi,SancMa00,rush_td,0,,,,,
player,201411100phi,phi,SancMa00,rush_long,0,,,,,
player,201411100phi,phi,SancMa00,targets,0,,,,,
player,201411100phi,phi,SancMa00,rec,0,,,,,
player,201411100phi,phi,SancMa00,rec_yds,0,,,,,
player,201411100phi,phi,SancMa00,rec_td,0,,,,,
player,201411100phi,phi,SancMa00,rec_long,0,,,,,
player,201411100phi,phi,SancMa00,fumbles,2,,,,,
player,201411100phi,phi,SancMa00,fumbles_lost,0,,,,,
player,201411100phi,phi,BarkMa00,pass_cmp,0,,,,,
player,201411100phi,phi,BarkMa00,pass_att,1,,,,,
player,201411100phi,phi,BarkMa00,pass_yds,0,,,,,
player,201411100phi,phi,BarkMa00,pass_td,0,,,,,
player,201411100phi,phi,BarkMa00,pass_int,0,,,,,
player,201411100phi,phi,BarkMa00,pass_sacked,0,,,,,
player,201411100phi,phi,BarkMa00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,BarkMa00,pass_long,0,,,,,
player,201411100phi,phi,BarkMa00,pass_rating,39.6,,,,,
player,201411100phi,phi,BarkMa00,rush_att,3,,,,,
player,201411100phi,phi,BarkMa00,rush_yds,0,,,,,
player,201411100phi,phi,BarkMa00,rush_td,0,,,,,
player,201411100phi,phi,BarkMa00,rush_long,0,,,,,
player,201411100phi,phi,BarkMa00,targets,0,,,,,
player,201411100phi,phi,BarkMa00,rec,0,,,,,
player,201411100phi,phi,BarkMa00,rec_yds,0,,,,,
player,201411100phi,phi,BarkMa00,rec_td,0,,,,,
player,201411100phi,phi,BarkMa00,rec_long,0,,,,,
player,201411100phi,phi,BarkMa00,fumbles,0,,,,,
player,201411100phi,phi,BarkMa00,fumbles_lost,0,,,,,
player,201411100phi,phi,McCoLe01,pass_cmp,0,,,,,
player,201411100phi,phi,McCoLe01,pass_att,0,,,,,
player,201411100phi,phi,McCoLe01,pass_yds,0,,,,,
player,201411100phi,phi,McCoLe01,pass_td,0,,,,,
player,201411100phi,phi,McCoLe01,pass_int,0,,,,,
player,201411100phi,phi,McCoLe01,pass_sacked,0,,,,,
player,201411100phi,phi,McCoLe01,pass_sacked_yds,0,,,,,
player,201411100phi,phi,McCoLe01,pass_long,0,,,,,
player,201411100phi,phi,McCoLe01,pass_rating,,,,,,
player,201411100phi,phi,McCoLe01,rush_att,12,,,,,
player,201411100phi,phi,McCoLe01,rush_yds,19,,,,,
player,201411100phi,phi,McCoLe01,rush_td,1,,,,,
player,201411100phi,phi,McCoLe01,rush_long,6,,,,,
player,201411100phi,phi,McCoLe01,targets,3,,,,,
player,201411100phi,phi,McCoLe01,rec,1,,,,,
player,201411100phi,phi,McCoLe01,rec_yds,-2,,,,,
player,201411100phi,phi,McCoLe01,rec_td,0,,,,,
player,201411100phi,phi,McCoLe01,rec_long,-2,,,,,
player,201411100phi,phi,McCoLe01,fumbles,0,,,,,
player,201411100phi,phi,McCoLe01,fumbles_lost,0,,,,,
player,201411100phi,phi,PolkCh00,pass_cmp,0,,,,,
player,201411100phi,phi,PolkCh00,pass_att,0,,,,,
player,201411100phi,phi,PolkCh00,pass_yds,0,,,,,
player,201411100phi,phi,PolkCh00,pass_td,0,,,,,
player,201411100phi,phi,PolkCh00,pass_int,0,,,,,
player,201411100phi,phi,PolkCh00,pass_sacked,0,,,,,
player,201411100phi,phi,PolkCh00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,PolkCh00,pass_long,0,,,,,
player,201411100phi,phi,PolkCh00,pass_rating,,,,,,
player,201411100phi,phi,PolkCh00,rush_att,5,,,,,
player,201411100phi,phi,PolkCh00,rush_yds,11,,,,,
player,201411100phi,phi,PolkCh00,rush_td,0,,,,,
player,201411100phi,phi,PolkCh00,rush_long,6,,,,,
player,201411100phi,phi,PolkCh00,targets,0,,,,,
player,201411100phi,phi,PolkCh00,rec,0,,,,,
player,201411100phi,phi,PolkCh00,rec_yds,0,,,,,
player,201411100phi,phi,PolkCh00,rec_td,0,,,,,
player,201411100phi,phi,PolkCh00,rec_long,0,,,,,
player,201411100phi,phi,PolkCh00,fumbles,0,,,,,
player,201411100phi,phi,PolkCh00,fumbles_lost,0,,,,,
player,201411100phi,phi,SproDa00,pass_cmp,0,,,,,
player,201411100phi,phi,SproDa00,pass_att,0,,,,,
player,201411100phi,phi,SproDa00,pass_yds,0,,,,,
player,201411100phi,phi,SproDa00,pass_td,0,,,,,
player,201411100phi,phi,SproDa00,pass_int,0,,,,,
player,201411100phi,phi,SproDa00,pass_sacked,0,,,,,
player,201411100phi,phi,SproDa00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,SproDa00,pass_long,0,,,,,
player,201411100phi,phi,SproDa00,pass_rating,,,,,,
player,201411100phi,phi,SproDa00,rush_att,1,,,,,
player,201411100phi,phi,SproDa00,rush_yds,8,,,,,
player,201411100phi,phi,SproDa00,rush_td,1,,,,,
player,201411100phi,phi,SproDa00,rush_long,8,,,,,
player,201411100phi,phi,SproDa00,targets,2,,,,,
player,201411100phi,phi,SproDa00,rec,1,,,,,
player,201411100phi,phi,SproDa00,rec_yds,13,,,,,
player,201411100phi,phi,SproDa00,rec_td,0,,,,,
player,201411100phi,phi,SproDa00,rec_long,13,,,,,
player,201411100phi,phi,SproDa00,fumbles,0,,,,,
player,201411100phi,phi,SproDa00,fumbles_lost,0,,,,,
player,201411100phi,phi,MattJo00,pass_cmp,0,,,,,
player,201411100phi,phi,MattJo00,pass_att,0,,,,,
player,201411100phi,phi,MattJo00,pass_yds,0,,,,,
player,201411100phi,phi,MattJo00,pass_td,0,,,,,
player,201411100phi,phi,MattJo00,pass_int,0,,,,,
player,201411100phi,phi,MattJo00,pass_sacked,0,,,,,
player,201411100phi,phi,MattJo00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,MattJo00,pass_long,0,,,,,
player,201411100phi,phi,MattJo00,pass_rating,,,,,,
player,201411100phi,phi,MattJo00,rush_att,0,,,,,
player,201411100phi,phi,MattJo00,rush_yds,0,,,,,
player,201411100phi,phi,MattJo00,rush_td,0,,,,,
player,201411100phi,phi,MattJo00,rush_long,0,,,,,
player,201411100phi,phi,MattJo00,targets,9,,,,,
player,201411100phi,phi,MattJo00,rec,7,,,,,
player,201411100phi,phi,MattJo00,rec_yds,138,,,,,
player,201411100phi,phi,MattJo00,rec_td,2,,,,,
player,201411100phi,phi,MattJo00,rec_long,33,,,,,
player,201411100phi,phi,MattJo00,fumbles,0,,,,,
player,201411100phi,phi,MattJo00,fumbles_lost,0,,,,,
player,201411100phi,phi,CeleBr00,pass_cmp,0,,,,,
player,201411100phi,phi,CeleBr00,pass_att,0,,,,,
player,201411100phi,phi,CeleBr00,pass_yds,0,,,,,
player,201411100phi,phi,CeleBr00,pass_td,0,,,,,
player,201411100phi,phi,CeleBr00,pass_int,0,,,,,
player,201411100phi,phi,CeleBr00,pass_sacked,0,,,,,
player,201411100phi,phi,CeleBr00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,CeleBr00,pass_long,0,,,,,
player,201411100phi,phi,CeleBr00,pass_rating,,,,,,
player,201411100phi,phi,CeleBr00,rush_att,0,,,,,
player,201411100phi,phi,CeleBr00,rush_yds,0,,,,,
player,201411100phi,phi,CeleBr00,rush_td,0,,,,,
player,201411100phi,phi,CeleBr00,rush_long,0,,,,,
player,201411100phi,phi,CeleBr00,targets,6,,,,,
player,201411100phi,phi,CeleBr00,rec,5,,,,,
player,201411100phi,phi,CeleBr00,rec_yds,116,,,,,
player,201411100phi,phi,CeleBr00,rec_td,0,,,,,
player,201411100phi,phi,CeleBr00,rec_long,37,,,,,
player,201411100phi,phi,CeleBr00,fumbles,0,,,,,
player,201411100phi,phi,CeleBr00,fumbles_lost,0,,,,,
player,201411100phi,phi,MaclJe00,pass_cmp,0,,,,,
player,201411100phi,phi,MaclJe00,pass_att,0,,,,,
player,201411100phi,phi,MaclJe00,pass_yds,0,,,,,
player,201411100phi,phi,MaclJe00,pass_td,0,,,,,
player,201411100phi,phi,MaclJe00,pass_int,0,,,,,
player,201411100phi,phi,MaclJe00,pass_sacked,0,,,,,
player,201411100phi,phi,MaclJe00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,MaclJe00,pass_long,0,,,,,
player,201411100phi,phi,MaclJe00,pass_rating,,,,,,
player,201411100phi,phi,MaclJe00,rush_att,0,,,,,
player,201411100phi,phi,MaclJe00,rush_yds,0,,,,,
player,201411100phi,phi,MaclJe00,rush_td,0,,,,,
player,201411100phi,phi,MaclJe00,rush_long,0,,,,,
player,201411100phi,phi,MaclJe00,targets,7,,,,,
player,201411100phi,phi,MaclJe00,rec,3,,,,,
player,201411100phi,phi,MaclJe00,rec_yds,38,,,,,
player,201411100phi,phi,MaclJe00,rec_td,0,,,,,
player,201411100phi,phi,MaclJe00,rec_long,15,,,,,
player,201411100phi,phi,MaclJe00,fumbles,0,,,,,
player,201411100phi,phi,MaclJe00,fumbles_lost,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_cmp,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_att,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_yds,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_td,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_int,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_sacked,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_long,0,,,,,
player,201411100phi,phi,ErtzZa00,pass_rating,,,,,,
player,201411100phi,phi,ErtzZa00,rush_att,0,,,,,
player,201411100phi,phi,ErtzZa00,rush_yds,0,,,,,
player,201411100phi,phi,ErtzZa00,rush_td,0,,,,,
player,201411100phi,phi,ErtzZa00,rush_long,0,,,,,
player,201411100phi,phi,ErtzZa00,targets,3,,,,,
player,201411100phi,phi,ErtzZa00,rec,1,,,,,
player,201411100phi,phi,ErtzZa00,rec_yds,17,,,,,
player,201411100phi,phi,ErtzZa00,rec_td,0,,,,,
player,201411100phi,phi,ErtzZa00,rec_long,17,,,,,
player,201411100phi,phi,ErtzZa00,fumbles,0,,,,,
player,201411100phi,phi,ErtzZa00,fumbles_lost,0,,,,,
player,201411100phi,phi,CoopRi00,pass_cmp,0,,,,,
player,201411100phi,phi,CoopRi00,pass_att,0,,,,,
player,201411100phi,phi,CoopRi00,pass_yds,0,,,,,
player,201411100phi,phi,CoopRi00,pass_td,0,,,,,
player,201411100phi,phi,CoopRi00,pass_int,0,,,,,
player,201411100phi,phi,CoopRi00,pass_sacked,0,,,,,
player,201411100phi,phi,CoopRi00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,CoopRi00,pass_long,0,,,,,
player,201411100phi,phi,CoopRi00,pass_rating,,,,,,
player,201411100phi,phi,CoopRi00,rush_att,0,,,,,
player,201411100phi,phi,CoopRi00,rush_yds,0,,,,,
player,201411100phi,phi,CoopRi00,rush_td,0,,,,,
player,201411100phi,phi,CoopRi00,rush_long,0,,,,,
player,201411100phi,phi,CoopRi00,targets,4,,,,,
player,201411100phi,phi,CoopRi00,rec,1,,,,,
player,201411100phi,phi,CoopRi00,rec_yds,6,,,,,
player,201411100phi,phi,CoopRi00,rec_td,0,,,,,
player,201411100phi,phi,CoopRi00,rec_long,6,,,,,
player,201411100phi,phi,CoopRi00,fumbles,0,,,,,
player,201411100phi,phi,CoopRi00,fumbles_lost,0,,,,,
player,201411100phi,phi,HuffJo00,pass_cmp,0,,,,,
player,201411100phi,phi,HuffJo00,pass_att,0,,,,,
player,201411100phi,phi,HuffJo00,pass_yds,0,,,,,
player,201411100phi,phi,HuffJo00,pass_td,0,,,,,
player,201411100phi,phi,HuffJo00,pass_int,0,,,,,
player,201411100phi,phi,HuffJo00,pass_sacked,0,,,,,
player,201411100phi,phi,HuffJo00,pass_sacked_yds,0,,,,,
player,201411100phi,phi,HuffJo00,pass_long,0,,,,,
player,201411100phi,phi,HuffJo00,pass_rating,,,,,,
player,201411100phi,phi,HuffJo00,rush_att,0,,,,,
player,201411100phi,phi,HuffJo00,rush_yds,0,,,,,
player,201411100phi,phi,HuffJo00,rush_td,0,,,,,
player,201411100phi,phi,HuffJo00,rush_long,0,,,,,
player,201411100phi,phi,HuffJo00,targets,2,,,,,
player,201411100phi,phi,HuffJo00,rec,1,,,,,
player,201411100phi,phi,HuffJo00,rec_yds,6,,,,,
player,201411100phi,phi,HuffJo00,rec_td,0,,,,,
player,201411100phi,phi,HuffJo00,rec_long,6,,,,,
player,201411100phi,phi,HuffJo00,fumbles,0,,,,,
player,201411100phi,phi,HuffJo00,fumbles_lost,0,,,,,
player,201411100phi,car,DaviTh20,def_int,0,,,,,
player,201411100phi,car,DaviTh20,def_int_yds,0,,,,,
player,201411100phi,car,DaviTh20,def_int_td,0,,,,,
player,201411100phi,car,DaviTh20,def_int_long,0,,,,,
player,201411100phi,car,DaviTh20,pass_defended,0,,,,,
player,201411100phi,car,DaviTh20,sacks,1.0,,,,,
player,201411100phi,car,DaviTh20,tackles_combined,7,,,,,
player,201411100phi,car,DaviTh20,tackles_solo,5,,,,,
player,201411100phi,car,DaviTh20,tackles_assists,2,,,,,
player,201411100phi,car,DaviTh20,tackles_loss,1,,,,,
player,201411100phi,car,DaviTh20,qb_hits,1,,,,,
player,201411100phi,car,DaviTh20,fumbles_rec,0,,,,,
player,201411100phi,car,DaviTh20,fumbles_rec_yds,0,,,,,
player,201411100phi,car,DaviTh20,fumbles_rec_td,0,,,,,
player,201411100phi,car,DaviTh20,fumbles_forced,0,,,,,
player,201411100phi,car,DeCoTh99,def_int,0,,,,,
player,201411100phi,car,DeCoTh99,def_int_yds,0,,,,,
player,201411100phi,car,DeCoTh99,def_int_td,0,,,,,
player,201411100phi,car,DeCoTh99,def_int_long,0,,,,,
player,201411100phi,car,DeCoTh99,pass_defended,0,,,,,
player,201411100phi,car,DeCoTh99,sacks,0.0,,,,,
player,201411100phi,car,DeCoTh99,tackles_combined,8,,,,,
player,201411100phi,car,DeCoTh99,tackles_solo,8,,,,,
player,201411100phi,car,DeCoTh99,tackles_assists,0,,,,,
player,201411100phi,car,DeCoTh99,tackles_loss,0,,,,,
player,201411100phi,car,DeCoTh99,qb_hits,0,,,,,
player,201411100phi,car,DeCoTh99,fumbles_rec,0,,,,,
player,201411100phi,car,DeCoTh99,fumbles_rec_yds,0,,,,,
player,201411100phi,car,DeCoTh99,fumbles_rec_td,0,,,,,
player,201411100phi,car,DeCoTh99,fumbles_forced,0,,,,,
player,201411100phi,car,KuecLu00,def_int,0,,,,,
player,201411100phi,car,KuecLu00,def_int_yds,0,,,,,
player,201411100phi,car,KuecLu00,def_int_td,0,,,,,
player,201411100phi,car,KuecLu00,def_int_long,0,,,,,
player,201411100phi,car,KuecLu00,pass_defended,0,,,,,
player,201411100phi,car,KuecLu00,sacks,0.0,,,,,
player,201411100phi,car,KuecLu00,tackles_combined,8,,,,,
player,201411100phi,car,KuecLu00,tackles_solo,6,,,,,
player,201411100phi,car,KuecLu00,tackles_assists,2,,,,,
player,201411100phi,car,KuecLu00,tackles_loss,1,,,,,
player,201411100phi,car,KuecLu00,qb_hits,0,,,,,
player,201411100phi,car,KuecLu00,fumbles_rec,0,,,,,
player,201411100phi,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201411100phi,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201411100phi,car,KuecLu00,fumbles_forced,0,,,,,
player,201411100phi,car,ColeCo20,def_int,0,,,,,
player,201411100phi,car,ColeCo20,def_int_yds,0,,,,,
player,201411100phi,car,ColeCo20,def_int_td,0,,,,,
player,201411100phi,car,ColeCo20,def_int_long,0,,,,,
player,201411100phi,car,ColeCo20,pass_defended,0,,,,,
player,201411100phi,car,ColeCo20,sacks,0.0,,,,,
player,201411100phi,car,ColeCo20,tackles_combined,3,,,,,
player,201411100phi,car,ColeCo20,tackles_solo,2,,,,,
player,201411100phi,car,ColeCo20,tackles_assists,1,,,,,
player,201411100phi,car,ColeCo20,tackles_loss,1,,,,,
player,201411100phi,car,ColeCo20,qb_hits,0,,,,,
player,201411100phi,car,ColeCo20,fumbles_rec,0,,,,,
player,201411100phi,car,ColeCo20,fumbles_rec_yds,0,,,,,
player,201411100phi,car,ColeCo20,fumbles_rec_td,0,,,,,
player,201411100phi,car,ColeCo20,fumbles_forced,0,,,,,
player,201411100phi,car,AddiMa00,def_int,0,,,,,
player,201411100phi,car,AddiMa00,def_int_yds,0,,,,,
player,201411100phi,car,AddiMa00,def_int_td,0,,,,,
player,201411100phi,car,AddiMa00,def_int_long,0,,,,,
player,201411100phi,car,AddiMa00,pass_defended,0,,,,,
player,201411100phi,car,AddiMa00,sacks,0.0,,,,,
player,201411100phi,car,AddiMa00,tackles_combined,2,,,,,
player,201411100phi,car,AddiMa00,tackles_solo,0,,,,,
player,201411100phi,car,AddiMa00,tackles_assists,2,,,,,
player,201411100phi,car,AddiMa00,tackles_loss,0,,,,,
player,201411100phi,car,AddiMa00,qb_hits,0,,,,,
player,201411100phi,car,AddiMa00,fumbles_rec,0,,,,,
player,201411100phi,car,AddiMa00,fumbles_rec_yds,0,,,,,
player,201411100phi,car,AddiMa00,fumbles_rec_td,0,,,,,
player,201411100phi,car,AddiMa00,fumbles_forced,0,,,,,
player,201411100phi,car,CasoAn99,def_int,0,,,,,
