game,2014,6,20141013,201410130ram,sfo,"San Francisco 49ers",31,ram,"St. Louis Rams",17
player,201410130ram,sfo,GoreFr00,targets,1,,,,,
player,201410130ram,sfo,GoreFr00,rec,0,,,,,
player,201410130ram,sfo,GoreFr00,rec_yds,0,,,,,
player,201410130ram,sfo,GoreFr00,rec_td,0,,,,,
player,201410130ram,sfo,GoreFr00,rec_long,0,,,,,
player,201410130ram,sfo,GoreFr00,fumbles,0,,,,,
player,201410130ram,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_cmp,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_att,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_yds,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_td,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_int,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_sacked,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_long,0,,,,,
player,201410130ram,sfo,HydeCa00,pass_rating,,,,,,
player,201410130ram,sfo,HydeCa00,rush_att,11,,,,,
player,201410130ram,sfo,HydeCa00,rush_yds,14,,,,,
player,201410130ram,sfo,HydeCa00,rush_td,0,,,,,
player,201410130ram,sfo,HydeCa00,rush_long,6,,,,,
player,201410130ram,sfo,HydeCa00,targets,1,,,,,
player,201410130ram,sfo,HydeCa00,rec,1,,,,,
player,201410130ram,sfo,HydeCa00,rec_yds,1,,,,,
player,201410130ram,sfo,HydeCa00,rec_td,0,,,,,
player,201410130ram,sfo,HydeCa00,rec_long,1,,,,,
player,201410130ram,sfo,HydeCa00,fumbles,0,,,,,
player,201410130ram,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_cmp,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_att,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_yds,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_td,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_int,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_sacked,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_long,0,,,,,
player,201410130ram,sfo,BoldAn00,pass_rating,,,,,,
player,201410130ram,sfo,BoldAn00,rush_att,0,,,,,
player,201410130ram,sfo,BoldAn00,rush_yds,0,,,,,
player,201410130ram,sfo,BoldAn00,rush_td,0,,,,,
player,201410130ram,sfo,BoldAn00,rush_long,0,,,,,
player,201410130ram,sfo,BoldAn00,targets,9,,,,,
player,201410130ram,sfo,BoldAn00,rec,7,,,,,
player,201410130ram,sfo,BoldAn00,rec_yds,94,,,,,
player,201410130ram,sfo,BoldAn00,rec_td,1,,,,,
player,201410130ram,sfo,BoldAn00,rec_long,28,,,,,
player,201410130ram,sfo,BoldAn00,fumbles,0,,,,,
player,201410130ram,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_cmp,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_att,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_yds,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_td,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_int,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_sacked,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_long,0,,,,,
player,201410130ram,sfo,LloyBr00,pass_rating,,,,,,
player,201410130ram,sfo,LloyBr00,rush_att,0,,,,,
player,201410130ram,sfo,LloyBr00,rush_yds,0,,,,,
player,201410130ram,sfo,LloyBr00,rush_td,0,,,,,
player,201410130ram,sfo,LloyBr00,rush_long,0,,,,,
player,201410130ram,sfo,LloyBr00,targets,1,,,,,
player,201410130ram,sfo,LloyBr00,rec,1,,,,,
player,201410130ram,sfo,LloyBr00,rec_yds,80,,,,,
player,201410130ram,sfo,LloyBr00,rec_td,1,,,,,
player,201410130ram,sfo,LloyBr00,rec_long,80,,,,,
player,201410130ram,sfo,LloyBr00,fumbles,0,,,,,
player,201410130ram,sfo,LloyBr00,fumbles_lost,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_cmp,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_att,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_yds,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_td,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_int,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_sacked,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_long,0,,,,,
player,201410130ram,sfo,JohnSt00,pass_rating,,,,,,
player,201410130ram,sfo,JohnSt00,rush_att,0,,,,,
player,201410130ram,sfo,JohnSt00,rush_yds,0,,,,,
player,201410130ram,sfo,JohnSt00,rush_td,0,,,,,
player,201410130ram,sfo,JohnSt00,rush_long,0,,,,,
player,201410130ram,sfo,JohnSt00,targets,6,,,,,
player,201410130ram,sfo,JohnSt00,rec,5,,,,,
player,201410130ram,sfo,JohnSt00,rec_yds,53,,,,,
player,201410130ram,sfo,JohnSt00,rec_td,0,,,,,
player,201410130ram,sfo,JohnSt00,rec_long,20,,,,,
player,201410130ram,sfo,JohnSt00,fumbles,0,,,,,
player,201410130ram,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_cmp,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_att,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_yds,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_td,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_int,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_sacked,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_long,0,,,,,
player,201410130ram,sfo,CrabMi00,pass_rating,,,,,,
player,201410130ram,sfo,CrabMi00,rush_att,0,,,,,
player,201410130ram,sfo,CrabMi00,rush_yds,0,,,,,
player,201410130ram,sfo,CrabMi00,rush_td,0,,,,,
player,201410130ram,sfo,CrabMi00,rush_long,0,,,,,
player,201410130ram,sfo,CrabMi00,targets,8,,,,,
player,201410130ram,sfo,CrabMi00,rec,3,,,,,
player,201410130ram,sfo,CrabMi00,rec_yds,49,,,,,
player,201410130ram,sfo,CrabMi00,rec_td,1,,,,,
player,201410130ram,sfo,CrabMi00,rec_long,32,,,,,
player,201410130ram,sfo,CrabMi00,fumbles,0,,,,,
player,201410130ram,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_cmp,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_att,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_yds,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_td,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_int,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_sacked,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_long,0,,,,,
player,201410130ram,sfo,DaviVe00,pass_rating,,,,,,
player,201410130ram,sfo,DaviVe00,rush_att,0,,,,,
player,201410130ram,sfo,DaviVe00,rush_yds,0,,,,,
player,201410130ram,sfo,DaviVe00,rush_td,0,,,,,
player,201410130ram,sfo,DaviVe00,rush_long,0,,,,,
player,201410130ram,sfo,DaviVe00,targets,6,,,,,
player,201410130ram,sfo,DaviVe00,rec,3,,,,,
player,201410130ram,sfo,DaviVe00,rec_yds,30,,,,,
player,201410130ram,sfo,DaviVe00,rec_td,0,,,,,
player,201410130ram,sfo,DaviVe00,rec_long,17,,,,,
player,201410130ram,sfo,DaviVe00,fumbles,0,,,,,
player,201410130ram,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_cmp,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_att,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_yds,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_td,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_int,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_sacked,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_long,0,,,,,
player,201410130ram,sfo,McDoVa00,pass_rating,,,,,,
player,201410130ram,sfo,McDoVa00,rush_att,0,,,,,
player,201410130ram,sfo,McDoVa00,rush_yds,0,,,,,
player,201410130ram,sfo,McDoVa00,rush_td,0,,,,,
player,201410130ram,sfo,McDoVa00,rush_long,0,,,,,
player,201410130ram,sfo,McDoVa00,targets,2,,,,,
player,201410130ram,sfo,McDoVa00,rec,1,,,,,
player,201410130ram,sfo,McDoVa00,rec_yds,21,,,,,
player,201410130ram,sfo,McDoVa00,rec_td,0,,,,,
player,201410130ram,sfo,McDoVa00,rec_long,21,,,,,
player,201410130ram,sfo,McDoVa00,fumbles,1,,,,,
player,201410130ram,sfo,McDoVa00,fumbles_lost,1,,,,,
player,201410130ram,sfo,MillBr02,pass_cmp,0,,,,,
player,201410130ram,sfo,MillBr02,pass_att,0,,,,,
player,201410130ram,sfo,MillBr02,pass_yds,0,,,,,
player,201410130ram,sfo,MillBr02,pass_td,0,,,,,
player,201410130ram,sfo,MillBr02,pass_int,0,,,,,
player,201410130ram,sfo,MillBr02,pass_sacked,0,,,,,
player,201410130ram,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201410130ram,sfo,MillBr02,pass_long,0,,,,,
player,201410130ram,sfo,MillBr02,pass_rating,,,,,,
player,201410130ram,sfo,MillBr02,rush_att,0,,,,,
player,201410130ram,sfo,MillBr02,rush_yds,0,,,,,
player,201410130ram,sfo,MillBr02,rush_td,0,,,,,
player,201410130ram,sfo,MillBr02,rush_long,0,,,,,
player,201410130ram,sfo,MillBr02,targets,1,,,,,
player,201410130ram,sfo,MillBr02,rec,1,,,,,
player,201410130ram,sfo,MillBr02,rec_yds,15,,,,,
player,201410130ram,sfo,MillBr02,rec_td,0,,,,,
player,201410130ram,sfo,MillBr02,rec_long,15,,,,,
player,201410130ram,sfo,MillBr02,fumbles,0,,,,,
player,201410130ram,sfo,MillBr02,fumbles_lost,0,,,,,
player,201410130ram,ram,DaviAu00,pass_cmp,21,,,,,
player,201410130ram,ram,DaviAu00,pass_att,42,,,,,
player,201410130ram,ram,DaviAu00,pass_yds,236,,,,,
player,201410130ram,ram,DaviAu00,pass_td,1,,,,,
player,201410130ram,ram,DaviAu00,pass_int,1,,,,,
player,201410130ram,ram,DaviAu00,pass_sacked,5,,,,,
player,201410130ram,ram,DaviAu00,pass_sacked_yds,20,,,,,
player,201410130ram,ram,DaviAu00,pass_long,39,,,,,
player,201410130ram,ram,DaviAu00,pass_rating,65.2,,,,,
player,201410130ram,ram,DaviAu00,rush_att,1,,,,,
player,201410130ram,ram,DaviAu00,rush_yds,-1,,,,,
player,201410130ram,ram,DaviAu00,rush_td,0,,,,,
player,201410130ram,ram,DaviAu00,rush_long,-1,,,,,
player,201410130ram,ram,DaviAu00,targets,0,,,,,
player,201410130ram,ram,DaviAu00,rec,0,,,,,
player,201410130ram,ram,DaviAu00,rec_yds,0,,,,,
player,201410130ram,ram,DaviAu00,rec_td,0,,,,,
player,201410130ram,ram,DaviAu00,rec_long,0,,,,,
player,201410130ram,ram,DaviAu00,fumbles,1,,,,,
player,201410130ram,ram,DaviAu00,fumbles_lost,0,,,,,
player,201410130ram,ram,MasoTr00,pass_cmp,0,,,,,
player,201410130ram,ram,MasoTr00,pass_att,0,,,,,
player,201410130ram,ram,MasoTr00,pass_yds,0,,,,,
player,201410130ram,ram,MasoTr00,pass_td,0,,,,,
player,201410130ram,ram,MasoTr00,pass_int,0,,,,,
player,201410130ram,ram,MasoTr00,pass_sacked,0,,,,,
player,201410130ram,ram,MasoTr00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,MasoTr00,pass_long,0,,,,,
player,201410130ram,ram,MasoTr00,pass_rating,,,,,,
player,201410130ram,ram,MasoTr00,rush_att,5,,,,,
player,201410130ram,ram,MasoTr00,rush_yds,40,,,,,
player,201410130ram,ram,MasoTr00,rush_td,0,,,,,
player,201410130ram,ram,MasoTr00,rush_long,24,,,,,
player,201410130ram,ram,MasoTr00,targets,1,,,,,
player,201410130ram,ram,MasoTr00,rec,1,,,,,
player,201410130ram,ram,MasoTr00,rec_yds,12,,,,,
player,201410130ram,ram,MasoTr00,rec_td,0,,,,,
player,201410130ram,ram,MasoTr00,rec_long,12,,,,,
player,201410130ram,ram,MasoTr00,fumbles,0,,,,,
player,201410130ram,ram,MasoTr00,fumbles_lost,0,,,,,
player,201410130ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201410130ram,ram,CunnBe01,pass_att,0,,,,,
player,201410130ram,ram,CunnBe01,pass_yds,0,,,,,
player,201410130ram,ram,CunnBe01,pass_td,0,,,,,
player,201410130ram,ram,CunnBe01,pass_int,0,,,,,
player,201410130ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201410130ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201410130ram,ram,CunnBe01,pass_long,0,,,,,
player,201410130ram,ram,CunnBe01,pass_rating,,,,,,
player,201410130ram,ram,CunnBe01,rush_att,7,,,,,
player,201410130ram,ram,CunnBe01,rush_yds,21,,,,,
player,201410130ram,ram,CunnBe01,rush_td,1,,,,,
player,201410130ram,ram,CunnBe01,rush_long,5,,,,,
player,201410130ram,ram,CunnBe01,targets,2,,,,,
player,201410130ram,ram,CunnBe01,rec,2,,,,,
player,201410130ram,ram,CunnBe01,rec_yds,12,,,,,
player,201410130ram,ram,CunnBe01,rec_td,0,,,,,
player,201410130ram,ram,CunnBe01,rec_long,6,,,,,
player,201410130ram,ram,CunnBe01,fumbles,0,,,,,
player,201410130ram,ram,CunnBe01,fumbles_lost,0,,,,,
player,201410130ram,ram,StacZa00,pass_cmp,0,,,,,
player,201410130ram,ram,StacZa00,pass_att,0,,,,,
player,201410130ram,ram,StacZa00,pass_yds,0,,,,,
player,201410130ram,ram,StacZa00,pass_td,0,,,,,
player,201410130ram,ram,StacZa00,pass_int,0,,,,,
player,201410130ram,ram,StacZa00,pass_sacked,0,,,,,
player,201410130ram,ram,StacZa00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,StacZa00,pass_long,0,,,,,
player,201410130ram,ram,StacZa00,pass_rating,,,,,,
player,201410130ram,ram,StacZa00,rush_att,8,,,,,
player,201410130ram,ram,StacZa00,rush_yds,17,,,,,
player,201410130ram,ram,StacZa00,rush_td,0,,,,,
player,201410130ram,ram,StacZa00,rush_long,6,,,,,
player,201410130ram,ram,StacZa00,targets,3,,,,,
player,201410130ram,ram,StacZa00,rec,2,,,,,
player,201410130ram,ram,StacZa00,rec_yds,17,,,,,
player,201410130ram,ram,StacZa00,rec_td,0,,,,,
player,201410130ram,ram,StacZa00,rec_long,15,,,,,
player,201410130ram,ram,StacZa00,fumbles,0,,,,,
player,201410130ram,ram,StacZa00,fumbles_lost,0,,,,,
player,201410130ram,ram,AustTa00,pass_cmp,0,,,,,
player,201410130ram,ram,AustTa00,pass_att,0,,,,,
player,201410130ram,ram,AustTa00,pass_yds,0,,,,,
player,201410130ram,ram,AustTa00,pass_td,0,,,,,
player,201410130ram,ram,AustTa00,pass_int,0,,,,,
player,201410130ram,ram,AustTa00,pass_sacked,0,,,,,
player,201410130ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,AustTa00,pass_long,0,,,,,
player,201410130ram,ram,AustTa00,pass_rating,,,,,,
player,201410130ram,ram,AustTa00,rush_att,3,,,,,
player,201410130ram,ram,AustTa00,rush_yds,16,,,,,
player,201410130ram,ram,AustTa00,rush_td,0,,,,,
player,201410130ram,ram,AustTa00,rush_long,8,,,,,
player,201410130ram,ram,AustTa00,targets,5,,,,,
player,201410130ram,ram,AustTa00,rec,4,,,,,
player,201410130ram,ram,AustTa00,rec_yds,35,,,,,
player,201410130ram,ram,AustTa00,rec_td,0,,,,,
player,201410130ram,ram,AustTa00,rec_long,9,,,,,
player,201410130ram,ram,AustTa00,fumbles,0,,,,,
player,201410130ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201410130ram,ram,CookJa02,pass_cmp,0,,,,,
player,201410130ram,ram,CookJa02,pass_att,0,,,,,
player,201410130ram,ram,CookJa02,pass_yds,0,,,,,
player,201410130ram,ram,CookJa02,pass_td,0,,,,,
player,201410130ram,ram,CookJa02,pass_int,0,,,,,
player,201410130ram,ram,CookJa02,pass_sacked,0,,,,,
player,201410130ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201410130ram,ram,CookJa02,pass_long,0,,,,,
player,201410130ram,ram,CookJa02,pass_rating,,,,,,
player,201410130ram,ram,CookJa02,rush_att,0,,,,,
player,201410130ram,ram,CookJa02,rush_yds,0,,,,,
player,201410130ram,ram,CookJa02,rush_td,0,,,,,
player,201410130ram,ram,CookJa02,rush_long,0,,,,,
player,201410130ram,ram,CookJa02,targets,11,,,,,
player,201410130ram,ram,CookJa02,rec,4,,,,,
player,201410130ram,ram,CookJa02,rec_yds,74,,,,,
player,201410130ram,ram,CookJa02,rec_td,0,,,,,
player,201410130ram,ram,CookJa02,rec_long,39,,,,,
player,201410130ram,ram,CookJa02,fumbles,0,,,,,
player,201410130ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201410130ram,ram,BritKe00,pass_cmp,0,,,,,
player,201410130ram,ram,BritKe00,pass_att,0,,,,,
player,201410130ram,ram,BritKe00,pass_yds,0,,,,,
player,201410130ram,ram,BritKe00,pass_td,0,,,,,
player,201410130ram,ram,BritKe00,pass_int,0,,,,,
player,201410130ram,ram,BritKe00,pass_sacked,0,,,,,
player,201410130ram,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,BritKe00,pass_long,0,,,,,
player,201410130ram,ram,BritKe00,pass_rating,,,,,,
player,201410130ram,ram,BritKe00,rush_att,0,,,,,
player,201410130ram,ram,BritKe00,rush_yds,0,,,,,
player,201410130ram,ram,BritKe00,rush_td,0,,,,,
player,201410130ram,ram,BritKe00,rush_long,0,,,,,
player,201410130ram,ram,BritKe00,targets,6,,,,,
player,201410130ram,ram,BritKe00,rec,3,,,,,
player,201410130ram,ram,BritKe00,rec_yds,39,,,,,
player,201410130ram,ram,BritKe00,rec_td,0,,,,,
player,201410130ram,ram,BritKe00,rec_long,18,,,,,
player,201410130ram,ram,BritKe00,fumbles,0,,,,,
player,201410130ram,ram,BritKe00,fumbles_lost,0,,,,,
player,201410130ram,ram,KendLa00,pass_cmp,0,,,,,
player,201410130ram,ram,KendLa00,pass_att,0,,,,,
player,201410130ram,ram,KendLa00,pass_yds,0,,,,,
player,201410130ram,ram,KendLa00,pass_td,0,,,,,
player,201410130ram,ram,KendLa00,pass_int,0,,,,,
player,201410130ram,ram,KendLa00,pass_sacked,0,,,,,
player,201410130ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,KendLa00,pass_long,0,,,,,
player,201410130ram,ram,KendLa00,pass_rating,,,,,,
player,201410130ram,ram,KendLa00,rush_att,0,,,,,
player,201410130ram,ram,KendLa00,rush_yds,0,,,,,
player,201410130ram,ram,KendLa00,rush_td,0,,,,,
player,201410130ram,ram,KendLa00,rush_long,0,,,,,
player,201410130ram,ram,KendLa00,targets,2,,,,,
player,201410130ram,ram,KendLa00,rec,1,,,,,
player,201410130ram,ram,KendLa00,rec_yds,22,,,,,
player,201410130ram,ram,KendLa00,rec_td,1,,,,,
player,201410130ram,ram,KendLa00,rec_long,22,,,,,
player,201410130ram,ram,KendLa00,fumbles,0,,,,,
player,201410130ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201410130ram,ram,PettAu00,pass_cmp,0,,,,,
player,201410130ram,ram,PettAu00,pass_att,0,,,,,
player,201410130ram,ram,PettAu00,pass_yds,0,,,,,
player,201410130ram,ram,PettAu00,pass_td,0,,,,,
player,201410130ram,ram,PettAu00,pass_int,0,,,,,
player,201410130ram,ram,PettAu00,pass_sacked,0,,,,,
player,201410130ram,ram,PettAu00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,PettAu00,pass_long,0,,,,,
player,201410130ram,ram,PettAu00,pass_rating,,,,,,
player,201410130ram,ram,PettAu00,rush_att,0,,,,,
player,201410130ram,ram,PettAu00,rush_yds,0,,,,,
player,201410130ram,ram,PettAu00,rush_td,0,,,,,
player,201410130ram,ram,PettAu00,rush_long,0,,,,,
player,201410130ram,ram,PettAu00,targets,4,,,,,
player,201410130ram,ram,PettAu00,rec,3,,,,,
player,201410130ram,ram,PettAu00,rec_yds,15,,,,,
player,201410130ram,ram,PettAu00,rec_td,0,,,,,
player,201410130ram,ram,PettAu00,rec_long,11,,,,,
player,201410130ram,ram,PettAu00,fumbles,0,,,,,
player,201410130ram,ram,PettAu00,fumbles_lost,0,,,,,
player,201410130ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201410130ram,ram,QuicBr00,pass_att,0,,,,,
player,201410130ram,ram,QuicBr00,pass_yds,0,,,,,
player,201410130ram,ram,QuicBr00,pass_td,0,,,,,
player,201410130ram,ram,QuicBr00,pass_int,0,,,,,
player,201410130ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201410130ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201410130ram,ram,QuicBr00,pass_long,0,,,,,
player,201410130ram,ram,QuicBr00,pass_rating,,,,,,
player,201410130ram,ram,QuicBr00,rush_att,0,,,,,
player,201410130ram,ram,QuicBr00,rush_yds,0,,,,,
player,201410130ram,ram,QuicBr00,rush_td,0,,,,,
player,201410130ram,ram,QuicBr00,rush_long,0,,,,,
player,201410130ram,ram,QuicBr00,targets,4,,,,,
player,201410130ram,ram,QuicBr00,rec,1,,,,,
player,201410130ram,ram,QuicBr00,rec_yds,10,,,,,
player,201410130ram,ram,QuicBr00,rec_td,0,,,,,
player,201410130ram,ram,QuicBr00,rec_long,10,,,,,
player,201410130ram,ram,QuicBr00,fumbles,0,,,,,
player,201410130ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201410130ram,ram,BailSt01,pass_cmp,0,,,,,
player,201410130ram,ram,BailSt01,pass_att,0,,,,,
player,201410130ram,ram,BailSt01,pass_yds,0,,,,,
player,201410130ram,ram,BailSt01,pass_td,0,,,,,
player,201410130ram,ram,BailSt01,pass_int,0,,,,,
player,201410130ram,ram,BailSt01,pass_sacked,0,,,,,
player,201410130ram,ram,BailSt01,pass_sacked_yds,0,,,,,
player,201410130ram,ram,BailSt01,pass_long,0,,,,,
player,201410130ram,ram,BailSt01,pass_rating,,,,,,
player,201410130ram,ram,BailSt01,rush_att,0,,,,,
player,201410130ram,ram,BailSt01,rush_yds,0,,,,,
player,201410130ram,ram,BailSt01,rush_td,0,,,,,
player,201410130ram,ram,BailSt01,rush_long,0,,,,,
player,201410130ram,ram,BailSt01,targets,2,,,,,
player,201410130ram,ram,BailSt01,rec,0,,,,,
player,201410130ram,ram,BailSt01,rec_yds,0,,,,,
player,201410130ram,ram,BailSt01,rec_td,0,,,,,
player,201410130ram,ram,BailSt01,rec_long,0,,,,,
player,201410130ram,ram,BailSt01,fumbles,0,,,,,
player,201410130ram,ram,BailSt01,fumbles_lost,0,,,,,
player,201410130ram,sfo,JohnDo02,def_int,1,,,,,
player,201410130ram,sfo,JohnDo02,def_int_yds,20,,,,,
player,201410130ram,sfo,JohnDo02,def_int_td,1,,,,,
player,201410130ram,sfo,JohnDo02,def_int_long,20,,,,,
player,201410130ram,sfo,JohnDo02,pass_defended,1,,,,,
player,201410130ram,sfo,JohnDo02,sacks,0.0,,,,,
player,201410130ram,sfo,JohnDo02,tackles_combined,1,,,,,
player,201410130ram,sfo,JohnDo02,tackles_solo,1,,,,,
