game,2014,1,20140904,201409040sea,gnb,"Green Bay Packers",16,sea,"Seattle Seahawks",36
player,201409040sea,gnb,HarrDu01,rush_yds,7,,,,,
player,201409040sea,gnb,HarrDu01,rush_td,0,,,,,
player,201409040sea,gnb,HarrDu01,rush_long,7,,,,,
player,201409040sea,gnb,HarrDu01,targets,0,,,,,
player,201409040sea,gnb,HarrDu01,rec,0,,,,,
player,201409040sea,gnb,HarrDu01,rec_yds,0,,,,,
player,201409040sea,gnb,HarrDu01,rec_td,0,,,,,
player,201409040sea,gnb,HarrDu01,rec_long,0,,,,,
player,201409040sea,gnb,HarrDu01,fumbles,0,,,,,
player,201409040sea,gnb,HarrDu01,fumbles_lost,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_cmp,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_att,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_yds,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_td,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_int,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_sacked,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_sacked_yds,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_long,0,,,,,
player,201409040sea,gnb,KuhnJo00,pass_rating,,,,,,
player,201409040sea,gnb,KuhnJo00,rush_att,1,,,,,
player,201409040sea,gnb,KuhnJo00,rush_yds,2,,,,,
player,201409040sea,gnb,KuhnJo00,rush_td,1,,,,,
player,201409040sea,gnb,KuhnJo00,rush_long,2,,,,,
player,201409040sea,gnb,KuhnJo00,targets,0,,,,,
player,201409040sea,gnb,KuhnJo00,rec,0,,,,,
player,201409040sea,gnb,KuhnJo00,rec_yds,0,,,,,
player,201409040sea,gnb,KuhnJo00,rec_td,0,,,,,
player,201409040sea,gnb,KuhnJo00,rec_long,0,,,,,
player,201409040sea,gnb,KuhnJo00,fumbles,0,,,,,
player,201409040sea,gnb,KuhnJo00,fumbles_lost,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_cmp,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_att,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_yds,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_td,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_int,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_sacked,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_long,0,,,,,
player,201409040sea,gnb,NelsJo00,pass_rating,,,,,,
player,201409040sea,gnb,NelsJo00,rush_att,0,,,,,
player,201409040sea,gnb,NelsJo00,rush_yds,0,,,,,
player,201409040sea,gnb,NelsJo00,rush_td,0,,,,,
player,201409040sea,gnb,NelsJo00,rush_long,0,,,,,
player,201409040sea,gnb,NelsJo00,targets,14,,,,,
player,201409040sea,gnb,NelsJo00,rec,9,,,,,
player,201409040sea,gnb,NelsJo00,rec_yds,83,,,,,
player,201409040sea,gnb,NelsJo00,rec_td,0,,,,,
player,201409040sea,gnb,NelsJo00,rec_long,16,,,,,
player,201409040sea,gnb,NelsJo00,fumbles,0,,,,,
player,201409040sea,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_cmp,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_att,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_yds,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_td,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_int,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_sacked,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_long,0,,,,,
player,201409040sea,gnb,CobbRa00,pass_rating,,,,,,
player,201409040sea,gnb,CobbRa00,rush_att,0,,,,,
player,201409040sea,gnb,CobbRa00,rush_yds,0,,,,,
player,201409040sea,gnb,CobbRa00,rush_td,0,,,,,
player,201409040sea,gnb,CobbRa00,rush_long,0,,,,,
player,201409040sea,gnb,CobbRa00,targets,9,,,,,
player,201409040sea,gnb,CobbRa00,rec,6,,,,,
player,201409040sea,gnb,CobbRa00,rec_yds,58,,,,,
player,201409040sea,gnb,CobbRa00,rec_td,1,,,,,
player,201409040sea,gnb,CobbRa00,rec_long,23,,,,,
player,201409040sea,gnb,CobbRa00,fumbles,0,,,,,
player,201409040sea,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_cmp,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_att,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_yds,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_td,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_int,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_sacked,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_long,0,,,,,
player,201409040sea,gnb,QuarAn00,pass_rating,,,,,,
player,201409040sea,gnb,QuarAn00,rush_att,0,,,,,
player,201409040sea,gnb,QuarAn00,rush_yds,0,,,,,
player,201409040sea,gnb,QuarAn00,rush_td,0,,,,,
player,201409040sea,gnb,QuarAn00,rush_long,0,,,,,
player,201409040sea,gnb,QuarAn00,targets,4,,,,,
player,201409040sea,gnb,QuarAn00,rec,3,,,,,
player,201409040sea,gnb,QuarAn00,rec_yds,26,,,,,
player,201409040sea,gnb,QuarAn00,rec_td,0,,,,,
player,201409040sea,gnb,QuarAn00,rec_long,18,,,,,
player,201409040sea,gnb,QuarAn00,fumbles,0,,,,,
player,201409040sea,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201409040sea,sea,WilsRu00,pass_cmp,19,,,,,
player,201409040sea,sea,WilsRu00,pass_att,28,,,,,
player,201409040sea,sea,WilsRu00,pass_yds,191,,,,,
player,201409040sea,sea,WilsRu00,pass_td,2,,,,,
player,201409040sea,sea,WilsRu00,pass_int,0,,,,,
player,201409040sea,sea,WilsRu00,pass_sacked,1,,,,,
player,201409040sea,sea,WilsRu00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,WilsRu00,pass_long,33,,,,,
player,201409040sea,sea,WilsRu00,pass_rating,110.9,,,,,
player,201409040sea,sea,WilsRu00,rush_att,7,,,,,
player,201409040sea,sea,WilsRu00,rush_yds,29,,,,,
player,201409040sea,sea,WilsRu00,rush_td,0,,,,,
player,201409040sea,sea,WilsRu00,rush_long,13,,,,,
player,201409040sea,sea,WilsRu00,targets,0,,,,,
player,201409040sea,sea,WilsRu00,rec,0,,,,,
player,201409040sea,sea,WilsRu00,rec_yds,0,,,,,
player,201409040sea,sea,WilsRu00,rec_td,0,,,,,
player,201409040sea,sea,WilsRu00,rec_long,0,,,,,
player,201409040sea,sea,WilsRu00,fumbles,0,,,,,
player,201409040sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201409040sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201409040sea,sea,LyncMa00,pass_att,0,,,,,
player,201409040sea,sea,LyncMa00,pass_yds,0,,,,,
player,201409040sea,sea,LyncMa00,pass_td,0,,,,,
player,201409040sea,sea,LyncMa00,pass_int,0,,,,,
player,201409040sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201409040sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,LyncMa00,pass_long,0,,,,,
player,201409040sea,sea,LyncMa00,pass_rating,,,,,,
player,201409040sea,sea,LyncMa00,rush_att,20,,,,,
player,201409040sea,sea,LyncMa00,rush_yds,110,,,,,
player,201409040sea,sea,LyncMa00,rush_td,2,,,,,
player,201409040sea,sea,LyncMa00,rush_long,21,,,,,
player,201409040sea,sea,LyncMa00,targets,1,,,,,
player,201409040sea,sea,LyncMa00,rec,1,,,,,
player,201409040sea,sea,LyncMa00,rec_yds,14,,,,,
player,201409040sea,sea,LyncMa00,rec_td,0,,,,,
player,201409040sea,sea,LyncMa00,rec_long,14,,,,,
player,201409040sea,sea,LyncMa00,fumbles,0,,,,,
player,201409040sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201409040sea,sea,HarvPe00,pass_cmp,0,,,,,
player,201409040sea,sea,HarvPe00,pass_att,0,,,,,
player,201409040sea,sea,HarvPe00,pass_yds,0,,,,,
player,201409040sea,sea,HarvPe00,pass_td,0,,,,,
player,201409040sea,sea,HarvPe00,pass_int,0,,,,,
player,201409040sea,sea,HarvPe00,pass_sacked,0,,,,,
player,201409040sea,sea,HarvPe00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,HarvPe00,pass_long,0,,,,,
player,201409040sea,sea,HarvPe00,pass_rating,,,,,,
player,201409040sea,sea,HarvPe00,rush_att,4,,,,,
player,201409040sea,sea,HarvPe00,rush_yds,41,,,,,
player,201409040sea,sea,HarvPe00,rush_td,0,,,,,
player,201409040sea,sea,HarvPe00,rush_long,16,,,,,
player,201409040sea,sea,HarvPe00,targets,7,,,,,
player,201409040sea,sea,HarvPe00,rec,7,,,,,
player,201409040sea,sea,HarvPe00,rec_yds,59,,,,,
player,201409040sea,sea,HarvPe00,rec_td,0,,,,,
player,201409040sea,sea,HarvPe00,rec_long,33,,,,,
player,201409040sea,sea,HarvPe00,fumbles,1,,,,,
player,201409040sea,sea,HarvPe00,fumbles_lost,0,,,,,
player,201409040sea,sea,TurbRo00,pass_cmp,0,,,,,
player,201409040sea,sea,TurbRo00,pass_att,0,,,,,
player,201409040sea,sea,TurbRo00,pass_yds,0,,,,,
player,201409040sea,sea,TurbRo00,pass_td,0,,,,,
player,201409040sea,sea,TurbRo00,pass_int,0,,,,,
player,201409040sea,sea,TurbRo00,pass_sacked,0,,,,,
player,201409040sea,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,TurbRo00,pass_long,0,,,,,
player,201409040sea,sea,TurbRo00,pass_rating,,,,,,
player,201409040sea,sea,TurbRo00,rush_att,6,,,,,
player,201409040sea,sea,TurbRo00,rush_yds,27,,,,,
player,201409040sea,sea,TurbRo00,rush_td,0,,,,,
player,201409040sea,sea,TurbRo00,rush_long,7,,,,,
player,201409040sea,sea,TurbRo00,targets,0,,,,,
player,201409040sea,sea,TurbRo00,rec,0,,,,,
player,201409040sea,sea,TurbRo00,rec_yds,0,,,,,
player,201409040sea,sea,TurbRo00,rec_td,0,,,,,
player,201409040sea,sea,TurbRo00,rec_long,0,,,,,
player,201409040sea,sea,TurbRo00,fumbles,0,,,,,
player,201409040sea,sea,TurbRo00,fumbles_lost,0,,,,,
player,201409040sea,sea,MillZa01,pass_cmp,0,,,,,
player,201409040sea,sea,MillZa01,pass_att,0,,,,,
player,201409040sea,sea,MillZa01,pass_yds,0,,,,,
player,201409040sea,sea,MillZa01,pass_td,0,,,,,
player,201409040sea,sea,MillZa01,pass_int,0,,,,,
player,201409040sea,sea,MillZa01,pass_sacked,0,,,,,
player,201409040sea,sea,MillZa01,pass_sacked_yds,0,,,,,
player,201409040sea,sea,MillZa01,pass_long,0,,,,,
player,201409040sea,sea,MillZa01,pass_rating,,,,,,
player,201409040sea,sea,MillZa01,rush_att,0,,,,,
player,201409040sea,sea,MillZa01,rush_yds,0,,,,,
player,201409040sea,sea,MillZa01,rush_td,0,,,,,
player,201409040sea,sea,MillZa01,rush_long,0,,,,,
player,201409040sea,sea,MillZa01,targets,4,,,,,
player,201409040sea,sea,MillZa01,rec,3,,,,,
player,201409040sea,sea,MillZa01,rec_yds,42,,,,,
player,201409040sea,sea,MillZa01,rec_td,0,,,,,
player,201409040sea,sea,MillZa01,rec_long,24,,,,,
player,201409040sea,sea,MillZa01,fumbles,0,,,,,
player,201409040sea,sea,MillZa01,fumbles_lost,0,,,,,
player,201409040sea,sea,LockRi00,pass_cmp,0,,,,,
player,201409040sea,sea,LockRi00,pass_att,0,,,,,
player,201409040sea,sea,LockRi00,pass_yds,0,,,,,
player,201409040sea,sea,LockRi00,pass_td,0,,,,,
player,201409040sea,sea,LockRi00,pass_int,0,,,,,
player,201409040sea,sea,LockRi00,pass_sacked,0,,,,,
player,201409040sea,sea,LockRi00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,LockRi00,pass_long,0,,,,,
player,201409040sea,sea,LockRi00,pass_rating,,,,,,
player,201409040sea,sea,LockRi00,rush_att,0,,,,,
player,201409040sea,sea,LockRi00,rush_yds,0,,,,,
player,201409040sea,sea,LockRi00,rush_td,0,,,,,
player,201409040sea,sea,LockRi00,rush_long,0,,,,,
player,201409040sea,sea,LockRi00,targets,3,,,,,
player,201409040sea,sea,LockRi00,rec,2,,,,,
player,201409040sea,sea,LockRi00,rec_yds,38,,,,,
player,201409040sea,sea,LockRi00,rec_td,1,,,,,
player,201409040sea,sea,LockRi00,rec_long,33,,,,,
player,201409040sea,sea,LockRi00,fumbles,0,,,,,
player,201409040sea,sea,LockRi00,fumbles_lost,0,,,,,
player,201409040sea,sea,ColeDe00,pass_cmp,0,,,,,
player,201409040sea,sea,ColeDe00,pass_att,0,,,,,
player,201409040sea,sea,ColeDe00,pass_yds,0,,,,,
player,201409040sea,sea,ColeDe00,pass_td,0,,,,,
player,201409040sea,sea,ColeDe00,pass_int,0,,,,,
player,201409040sea,sea,ColeDe00,pass_sacked,0,,,,,
player,201409040sea,sea,ColeDe00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,ColeDe00,pass_long,0,,,,,
player,201409040sea,sea,ColeDe00,pass_rating,,,,,,
player,201409040sea,sea,ColeDe00,rush_att,0,,,,,
player,201409040sea,sea,ColeDe00,rush_yds,0,,,,,
player,201409040sea,sea,ColeDe00,rush_td,0,,,,,
player,201409040sea,sea,ColeDe00,rush_long,0,,,,,
player,201409040sea,sea,ColeDe00,targets,1,,,,,
player,201409040sea,sea,ColeDe00,rec,1,,,,,
player,201409040sea,sea,ColeDe00,rec_yds,15,,,,,
player,201409040sea,sea,ColeDe00,rec_td,1,,,,,
player,201409040sea,sea,ColeDe00,rec_long,15,,,,,
player,201409040sea,sea,ColeDe00,fumbles,0,,,,,
player,201409040sea,sea,ColeDe00,fumbles_lost,0,,,,,
player,201409040sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201409040sea,sea,BaldDo00,pass_att,0,,,,,
player,201409040sea,sea,BaldDo00,pass_yds,0,,,,,
player,201409040sea,sea,BaldDo00,pass_td,0,,,,,
player,201409040sea,sea,BaldDo00,pass_int,0,,,,,
player,201409040sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201409040sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,BaldDo00,pass_long,0,,,,,
player,201409040sea,sea,BaldDo00,pass_rating,,,,,,
player,201409040sea,sea,BaldDo00,rush_att,0,,,,,
player,201409040sea,sea,BaldDo00,rush_yds,0,,,,,
player,201409040sea,sea,BaldDo00,rush_td,0,,,,,
player,201409040sea,sea,BaldDo00,rush_long,0,,,,,
player,201409040sea,sea,BaldDo00,targets,5,,,,,
player,201409040sea,sea,BaldDo00,rec,3,,,,,
player,201409040sea,sea,BaldDo00,rec_yds,14,,,,,
player,201409040sea,sea,BaldDo00,rec_td,0,,,,,
player,201409040sea,sea,BaldDo00,rec_long,6,,,,,
player,201409040sea,sea,BaldDo00,fumbles,0,,,,,
player,201409040sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201409040sea,sea,KearJe01,pass_cmp,0,,,,,
player,201409040sea,sea,KearJe01,pass_att,0,,,,,
player,201409040sea,sea,KearJe01,pass_yds,0,,,,,
player,201409040sea,sea,KearJe01,pass_td,0,,,,,
player,201409040sea,sea,KearJe01,pass_int,0,,,,,
player,201409040sea,sea,KearJe01,pass_sacked,0,,,,,
player,201409040sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201409040sea,sea,KearJe01,pass_long,0,,,,,
player,201409040sea,sea,KearJe01,pass_rating,,,,,,
player,201409040sea,sea,KearJe01,rush_att,0,,,,,
player,201409040sea,sea,KearJe01,rush_yds,0,,,,,
player,201409040sea,sea,KearJe01,rush_td,0,,,,,
player,201409040sea,sea,KearJe01,rush_long,0,,,,,
player,201409040sea,sea,KearJe01,targets,3,,,,,
player,201409040sea,sea,KearJe01,rec,1,,,,,
player,201409040sea,sea,KearJe01,rec_yds,8,,,,,
player,201409040sea,sea,KearJe01,rec_td,0,,,,,
player,201409040sea,sea,KearJe01,rec_long,8,,,,,
player,201409040sea,sea,KearJe01,fumbles,0,,,,,
player,201409040sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201409040sea,sea,WillLu00,pass_cmp,0,,,,,
player,201409040sea,sea,WillLu00,pass_att,0,,,,,
player,201409040sea,sea,WillLu00,pass_yds,0,,,,,
player,201409040sea,sea,WillLu00,pass_td,0,,,,,
player,201409040sea,sea,WillLu00,pass_int,0,,,,,
player,201409040sea,sea,WillLu00,pass_sacked,0,,,,,
player,201409040sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201409040sea,sea,WillLu00,pass_long,0,,,,,
player,201409040sea,sea,WillLu00,pass_rating,,,,,,
player,201409040sea,sea,WillLu00,rush_att,0,,,,,
player,201409040sea,sea,WillLu00,rush_yds,0,,,,,
player,201409040sea,sea,WillLu00,rush_td,0,,,,,
player,201409040sea,sea,WillLu00,rush_long,0,,,,,
player,201409040sea,sea,WillLu00,targets,1,,,,,
player,201409040sea,sea,WillLu00,rec,1,,,,,
player,201409040sea,sea,WillLu00,rec_yds,1,,,,,
player,201409040sea,sea,WillLu00,rec_td,0,,,,,
player,201409040sea,sea,WillLu00,rec_long,1,,,,,
player,201409040sea,sea,WillLu00,fumbles,0,,,,,
player,201409040sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201409040sea,gnb,ClinHa00,def_int,0,,,,,
player,201409040sea,gnb,ClinHa00,def_int_yds,0,,,,,
player,201409040sea,gnb,ClinHa00,def_int_td,0,,,,,
player,201409040sea,gnb,ClinHa00,def_int_long,0,,,,,
player,201409040sea,gnb,ClinHa00,pass_defended,1,,,,,
player,201409040sea,gnb,ClinHa00,sacks,1.0,,,,,
player,201409040sea,gnb,ClinHa00,tackles_combined,5,,,,,
player,201409040sea,gnb,ClinHa00,tackles_solo,3,,,,,
player,201409040sea,gnb,ClinHa00,tackles_assists,2,,,,,
player,201409040sea,gnb,ClinHa00,tackles_loss,0,,,,,
player,201409040sea,gnb,ClinHa00,qb_hits,0,,,,,
player,201409040sea,gnb,ClinHa00,fumbles_rec,1,,,,,
player,201409040sea,gnb,ClinHa00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,ClinHa00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,ClinHa00,fumbles_forced,0,,,,,
player,201409040sea,gnb,BurnMo99,def_int,0,,,,,
player,201409040sea,gnb,BurnMo99,def_int_yds,0,,,,,
player,201409040sea,gnb,BurnMo99,def_int_td,0,,,,,
player,201409040sea,gnb,BurnMo99,def_int_long,0,,,,,
player,201409040sea,gnb,BurnMo99,pass_defended,0,,,,,
player,201409040sea,gnb,BurnMo99,sacks,0.0,,,,,
player,201409040sea,gnb,BurnMo99,tackles_combined,8,,,,,
player,201409040sea,gnb,BurnMo99,tackles_solo,5,,,,,
player,201409040sea,gnb,BurnMo99,tackles_assists,3,,,,,
player,201409040sea,gnb,BurnMo99,tackles_loss,0,,,,,
player,201409040sea,gnb,BurnMo99,qb_hits,0,,,,,
player,201409040sea,gnb,BurnMo99,fumbles_rec,0,,,,,
player,201409040sea,gnb,BurnMo99,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,BurnMo99,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,BurnMo99,fumbles_forced,0,,,,,
player,201409040sea,gnb,HawkA.20,def_int,0,,,,,
player,201409040sea,gnb,HawkA.20,def_int_yds,0,,,,,
player,201409040sea,gnb,HawkA.20,def_int_td,0,,,,,
player,201409040sea,gnb,HawkA.20,def_int_long,0,,,,,
player,201409040sea,gnb,HawkA.20,pass_defended,0,,,,,
player,201409040sea,gnb,HawkA.20,sacks,0.0,,,,,
player,201409040sea,gnb,HawkA.20,tackles_combined,8,,,,,
player,201409040sea,gnb,HawkA.20,tackles_solo,4,,,,,
player,201409040sea,gnb,HawkA.20,tackles_assists,4,,,,,
player,201409040sea,gnb,HawkA.20,tackles_loss,0,,,,,
player,201409040sea,gnb,HawkA.20,qb_hits,0,,,,,
player,201409040sea,gnb,HawkA.20,fumbles_rec,0,,,,,
player,201409040sea,gnb,HawkA.20,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,HawkA.20,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,HawkA.20,fumbles_forced,0,,,,,
player,201409040sea,gnb,DaniMi00,def_int,0,,,,,
player,201409040sea,gnb,DaniMi00,def_int_yds,0,,,,,
player,201409040sea,gnb,DaniMi00,def_int_td,0,,,,,
player,201409040sea,gnb,DaniMi00,def_int_long,0,,,,,
player,201409040sea,gnb,DaniMi00,pass_defended,0,,,,,
player,201409040sea,gnb,DaniMi00,sacks,0.0,,,,,
player,201409040sea,gnb,DaniMi00,tackles_combined,6,,,,,
player,201409040sea,gnb,DaniMi00,tackles_solo,3,,,,,
player,201409040sea,gnb,DaniMi00,tackles_assists,3,,,,,
player,201409040sea,gnb,DaniMi00,tackles_loss,0,,,,,
player,201409040sea,gnb,DaniMi00,qb_hits,0,,,,,
player,201409040sea,gnb,DaniMi00,fumbles_rec,0,,,,,
player,201409040sea,gnb,DaniMi00,fumbles_rec_yds,0,,,,,
player,201409040sea,gnb,DaniMi00,fumbles_rec_td,0,,,,,
player,201409040sea,gnb,DaniMi00,fumbles_forced,0,,,,,
player,201409040sea,gnb,HydeMi00,def_int,0,,,,,
player,201409040sea,gnb,HydeMi00,def_int_yds,0,,,,,
player,201409040sea,gnb,HydeMi00,def_int_td,0,,,,,
