game,2014,8,20141026,201410260atl,det,"Detroit Lions",22,atl,"Atlanta Falcons",21
player,201410260atl,atl,SmitAn01,st_pct,30%,,,,,
player,201410260atl,atl,FreeDe00,pos,RB,,,,,
player,201410260atl,atl,FreeDe00,offense,7,,,,,
player,201410260atl,atl,FreeDe00,off_pct,12%,,,,,
player,201410260atl,atl,FreeDe00,defense,0,,,,,
player,201410260atl,atl,FreeDe00,def_pct,0%,,,,,
player,201410260atl,atl,FreeDe00,special_teams,2,,,,,
player,201410260atl,atl,FreeDe00,st_pct,9%,,,,,
player,201410260atl,atl,WorrPa00,pos,LB,,,,,
player,201410260atl,atl,WorrPa00,offense,0,,,,,
player,201410260atl,atl,WorrPa00,off_pct,0%,,,,,
player,201410260atl,atl,WorrPa00,defense,75,,,,,
player,201410260atl,atl,WorrPa00,def_pct,100%,,,,,
player,201410260atl,atl,WorrPa00,special_teams,6,,,,,
player,201410260atl,atl,WorrPa00,st_pct,26%,,,,,
player,201410260atl,atl,IshmKe00,pos,SS,,,,,
player,201410260atl,atl,IshmKe00,offense,0,,,,,
player,201410260atl,atl,IshmKe00,off_pct,0%,,,,,
player,201410260atl,atl,IshmKe00,defense,75,,,,,
player,201410260atl,atl,IshmKe00,def_pct,100%,,,,,
player,201410260atl,atl,IshmKe00,special_teams,6,,,,,
player,201410260atl,atl,IshmKe00,st_pct,26%,,,,,
player,201410260atl,atl,TrufDe00,pos,CB,,,,,
player,201410260atl,atl,TrufDe00,offense,0,,,,,
player,201410260atl,atl,TrufDe00,off_pct,0%,,,,,
player,201410260atl,atl,TrufDe00,defense,75,,,,,
player,201410260atl,atl,TrufDe00,def_pct,100%,,,,,
player,201410260atl,atl,TrufDe00,special_teams,3,,,,,
player,201410260atl,atl,TrufDe00,st_pct,13%,,,,,
player,201410260atl,atl,LoweDw99,pos,FS,,,,,
player,201410260atl,atl,LoweDw99,offense,0,,,,,
player,201410260atl,atl,LoweDw99,off_pct,0%,,,,,
player,201410260atl,atl,LoweDw99,defense,75,,,,,
player,201410260atl,atl,LoweDw99,def_pct,100%,,,,,
player,201410260atl,atl,LoweDw99,special_teams,0,,,,,
player,201410260atl,atl,LoweDw99,st_pct,0%,,,,,
player,201410260atl,atl,AlfoRo00,pos,CB,,,,,
player,201410260atl,atl,AlfoRo00,offense,0,,,,,
player,201410260atl,atl,AlfoRo00,off_pct,0%,,,,,
player,201410260atl,atl,AlfoRo00,defense,68,,,,,
player,201410260atl,atl,AlfoRo00,def_pct,91%,,,,,
player,201410260atl,atl,AlfoRo00,special_teams,7,,,,,
player,201410260atl,atl,AlfoRo00,st_pct,30%,,,,,
player,201410260atl,atl,GoodMa01,pos,DE,,,,,
player,201410260atl,atl,GoodMa01,offense,0,,,,,
player,201410260atl,atl,GoodMa01,off_pct,0%,,,,,
player,201410260atl,atl,GoodMa01,defense,60,,,,,
player,201410260atl,atl,GoodMa01,def_pct,80%,,,,,
player,201410260atl,atl,GoodMa01,special_teams,1,,,,,
player,201410260atl,atl,GoodMa01,st_pct,4%,,,,,
player,201410260atl,atl,WilsJo99,pos,CB,,,,,
player,201410260atl,atl,WilsJo99,offense,0,,,,,
player,201410260atl,atl,WilsJo99,off_pct,0%,,,,,
player,201410260atl,atl,WilsJo99,defense,59,,,,,
player,201410260atl,atl,WilsJo99,def_pct,79%,,,,,
player,201410260atl,atl,WilsJo99,special_teams,11,,,,,
player,201410260atl,atl,WilsJo99,st_pct,48%,,,,,
player,201410260atl,atl,BierKr99,pos,DE,,,,,
player,201410260atl,atl,BierKr99,offense,0,,,,,
player,201410260atl,atl,BierKr99,off_pct,0%,,,,,
player,201410260atl,atl,BierKr99,defense,49,,,,,
player,201410260atl,atl,BierKr99,def_pct,65%,,,,,
player,201410260atl,atl,BierKr99,special_teams,6,,,,,
player,201410260atl,atl,BierKr99,st_pct,26%,,,,,
player,201410260atl,atl,PeteCo00,pos,DT,,,,,
player,201410260atl,atl,PeteCo00,offense,0,,,,,
player,201410260atl,atl,PeteCo00,off_pct,0%,,,,,
player,201410260atl,atl,PeteCo00,defense,42,,,,,
player,201410260atl,atl,PeteCo00,def_pct,56%,,,,,
player,201410260atl,atl,PeteCo00,special_teams,5,,,,,
player,201410260atl,atl,PeteCo00,st_pct,22%,,,,,
player,201410260atl,atl,BartJo01,pos,LB,,,,,
player,201410260atl,atl,BartJo01,offense,0,,,,,
player,201410260atl,atl,BartJo01,off_pct,0%,,,,,
player,201410260atl,atl,BartJo01,defense,39,,,,,
player,201410260atl,atl,BartJo01,def_pct,52%,,,,,
player,201410260atl,atl,BartJo01,special_teams,5,,,,,
player,201410260atl,atl,BartJo01,st_pct,22%,,,,,
player,201410260atl,atl,MassJo00,pos,DE,,,,,
player,201410260atl,atl,MassJo00,offense,0,,,,,
player,201410260atl,atl,MassJo00,off_pct,0%,,,,,
player,201410260atl,atl,MassJo00,defense,37,,,,,
player,201410260atl,atl,MassJo00,def_pct,49%,,,,,
player,201410260atl,atl,MassJo00,special_teams,11,,,,,
player,201410260atl,atl,MassJo00,st_pct,48%,,,,,
player,201410260atl,atl,JackTy98,pos,DT,,,,,
player,201410260atl,atl,JackTy98,offense,0,,,,,
player,201410260atl,atl,JackTy98,off_pct,0%,,,,,
player,201410260atl,atl,JackTy98,defense,35,,,,,
player,201410260atl,atl,JackTy98,def_pct,47%,,,,,
player,201410260atl,atl,JackTy98,special_teams,7,,,,,
player,201410260atl,atl,JackTy98,st_pct,30%,,,,,
player,201410260atl,atl,SoliPa99,pos,DT,,,,,
player,201410260atl,atl,SoliPa99,offense,0,,,,,
player,201410260atl,atl,SoliPa99,off_pct,0%,,,,,
player,201410260atl,atl,SoliPa99,defense,32,,,,,
player,201410260atl,atl,SoliPa99,def_pct,43%,,,,,
player,201410260atl,atl,SoliPa99,special_teams,3,,,,,
player,201410260atl,atl,SoliPa99,st_pct,13%,,,,,
player,201410260atl,atl,UmenOs99,pos,DE,,,,,
player,201410260atl,atl,UmenOs99,offense,0,,,,,
player,201410260atl,atl,UmenOs99,off_pct,0%,,,,,
player,201410260atl,atl,UmenOs99,defense,28,,,,,
player,201410260atl,atl,UmenOs99,def_pct,37%,,,,,
player,201410260atl,atl,UmenOs99,special_teams,1,,,,,
player,201410260atl,atl,UmenOs99,st_pct,4%,,,,,
player,201410260atl,atl,SoutDe00,pos,FS,,,,,
player,201410260atl,atl,SoutDe00,offense,0,,,,,
player,201410260atl,atl,SoutDe00,off_pct,0%,,,,,
player,201410260atl,atl,SoutDe00,defense,20,,,,,
player,201410260atl,atl,SoutDe00,def_pct,27%,,,,,
player,201410260atl,atl,SoutDe00,special_teams,12,,,,,
player,201410260atl,atl,SoutDe00,st_pct,52%,,,,,
player,201410260atl,atl,MattCl01,pos,DT,,,,,
player,201410260atl,atl,MattCl01,offense,0,,,,,
player,201410260atl,atl,MattCl01,off_pct,0%,,,,,
player,201410260atl,atl,MattCl01,defense,16,,,,,
player,201410260atl,atl,MattCl01,def_pct,21%,,,,,
player,201410260atl,atl,MattCl01,special_teams,5,,,,,
player,201410260atl,atl,MattCl01,st_pct,22%,,,,,
player,201410260atl,atl,HageRa00,pos,DT,,,,,
player,201410260atl,atl,HageRa00,offense,0,,,,,
player,201410260atl,atl,HageRa00,off_pct,0%,,,,,
player,201410260atl,atl,HageRa00,defense,15,,,,,
player,201410260atl,atl,HageRa00,def_pct,20%,,,,,
player,201410260atl,atl,HageRa00,special_teams,4,,,,,
player,201410260atl,atl,HageRa00,st_pct,17%,,,,,
player,201410260atl,atl,McClRo98,pos,CB,,,,,
player,201410260atl,atl,McClRo98,offense,0,,,,,
player,201410260atl,atl,McClRo98,off_pct,0%,,,,,
player,201410260atl,atl,McClRo98,defense,13,,,,,
player,201410260atl,atl,McClRo98,def_pct,17%,,,,,
player,201410260atl,atl,McClRo98,special_teams,17,,,,,
player,201410260atl,atl,McClRo98,st_pct,74%,,,,,
player,201410260atl,atl,MapoSt00,pos,DE,,,,,
player,201410260atl,atl,MapoSt00,offense,0,,,,,
player,201410260atl,atl,MapoSt00,off_pct,0%,,,,,
player,201410260atl,atl,MapoSt00,defense,9,,,,,
player,201410260atl,atl,MapoSt00,def_pct,12%,,,,,
player,201410260atl,atl,MapoSt00,special_teams,6,,,,,
player,201410260atl,atl,MapoSt00,st_pct,26%,,,,,
player,201410260atl,atl,ShemPr00,pos,LB,,,,,
player,201410260atl,atl,ShemPr00,offense,0,,,,,
player,201410260atl,atl,ShemPr00,off_pct,0%,,,,,
player,201410260atl,atl,ShemPr00,defense,3,,,,,
player,201410260atl,atl,ShemPr00,def_pct,4%,,,,,
player,201410260atl,atl,ShemPr00,special_teams,0,,,,,
player,201410260atl,atl,ShemPr00,st_pct,0%,,,,,
player,201410260atl,atl,BakeSa21,pos,SS,,,,,
player,201410260atl,atl,BakeSa21,offense,0,,,,,
player,201410260atl,atl,BakeSa21,off_pct,0%,,,,,
player,201410260atl,atl,BakeSa21,defense,0,,,,,
player,201410260atl,atl,BakeSa21,def_pct,0%,,,,,
player,201410260atl,atl,BakeSa21,special_teams,16,,,,,
player,201410260atl,atl,BakeSa21,st_pct,70%,,,,,
player,201410260atl,atl,StupNa01,pos,LB,,,,,
player,201410260atl,atl,StupNa01,offense,0,,,,,
player,201410260atl,atl,StupNa01,off_pct,0%,,,,,
player,201410260atl,atl,StupNa01,defense,0,,,,,
player,201410260atl,atl,StupNa01,def_pct,0%,,,,,
player,201410260atl,atl,StupNa01,special_teams,14,,,,,
player,201410260atl,atl,StupNa01,st_pct,61%,,,,,
player,201410260atl,atl,BoshMa00,pos,P,,,,,
player,201410260atl,atl,BoshMa00,offense,0,,,,,
player,201410260atl,atl,BoshMa00,off_pct,0%,,,,,
player,201410260atl,atl,BoshMa00,defense,0,,,,,
player,201410260atl,atl,BoshMa00,def_pct,0%,,,,,
player,201410260atl,atl,BoshMa00,special_teams,11,,,,,
player,201410260atl,atl,BoshMa00,st_pct,48%,,,,,
player,201410260atl,atl,GunnHa00,pos,G,,,,,
player,201410260atl,atl,GunnHa00,offense,0,,,,,
player,201410260atl,atl,GunnHa00,off_pct,0%,,,,,
player,201410260atl,atl,GunnHa00,defense,0,,,,,
player,201410260atl,atl,GunnHa00,def_pct,0%,,,,,
player,201410260atl,atl,GunnHa00,special_teams,7,,,,,
player,201410260atl,atl,GunnHa00,st_pct,30%,,,,,
player,201410260atl,atl,HarrJo02,pos,LS,,,,,
player,201410260atl,atl,HarrJo02,offense,0,,,,,
player,201410260atl,atl,HarrJo02,off_pct,0%,,,,,
player,201410260atl,atl,HarrJo02,defense,0,,,,,
player,201410260atl,atl,HarrJo02,def_pct,0%,,,,,
player,201410260atl,atl,HarrJo02,special_teams,7,,,,,
player,201410260atl,atl,HarrJo02,st_pct,30%,,,,,
player,201410260atl,atl,bryanmat01,pos,K,,,,,
player,201410260atl,atl,bryanmat01,offense,0,,,,,
player,201410260atl,atl,bryanmat01,off_pct,0%,,,,,
player,201410260atl,atl,bryanmat01,defense,0,,,,,
player,201410260atl,atl,bryanmat01,def_pct,0%,,,,,
player,201410260atl,atl,bryanmat01,special_teams,3,,,,,
player,201410260atl,atl,bryanmat01,st_pct,13%,,,,,
player,201410260atl,det,SimsRo20,pos,G,,,,,
player,201410260atl,det,SimsRo20,offense,75,,,,,
player,201410260atl,det,SimsRo20,off_pct,100%,,,,,
player,201410260atl,det,SimsRo20,defense,0,,,,,
player,201410260atl,det,SimsRo20,def_pct,0%,,,,,
player,201410260atl,det,SimsRo20,special_teams,4,,,,,
player,201410260atl,det,SimsRo20,st_pct,17%,,,,,
player,201410260atl,det,ReifRi00,pos,T,,,,,
player,201410260atl,det,ReifRi00,offense,75,,,,,
player,201410260atl,det,ReifRi00,off_pct,100%,,,,,
player,201410260atl,det,ReifRi00,defense,0,,,,,
player,201410260atl,det,ReifRi00,def_pct,0%,,,,,
player,201410260atl,det,ReifRi00,special_teams,4,,,,,
player,201410260atl,det,ReifRi00,st_pct,17%,,,,,
player,201410260atl,det,WarfLa00,pos,G,,,,,
player,201410260atl,det,WarfLa00,offense,75,,,,,
player,201410260atl,det,WarfLa00,off_pct,100%,,,,,
player,201410260atl,det,WarfLa00,defense,0,,,,,
player,201410260atl,det,WarfLa00,def_pct,0%,,,,,
player,201410260atl,det,WarfLa00,special_teams,4,,,,,
player,201410260atl,det,WarfLa00,st_pct,17%,,,,,
player,201410260atl,det,StafMa00,pos,QB,,,,,
player,201410260atl,det,StafMa00,offense,75,,,,,
player,201410260atl,det,StafMa00,off_pct,100%,,,,,
player,201410260atl,det,StafMa00,defense,0,,,,,
player,201410260atl,det,StafMa00,def_pct,0%,,,,,
player,201410260atl,det,StafMa00,special_teams,0,,,,,
player,201410260atl,det,StafMa00,st_pct,0%,,,,,
player,201410260atl,det,RaioDo20,pos,C,,,,,
player,201410260atl,det,RaioDo20,offense,75,,,,,
player,201410260atl,det,RaioDo20,off_pct,100%,,,,,
player,201410260atl,det,RaioDo20,defense,0,,,,,
player,201410260atl,det,RaioDo20,def_pct,0%,,,,,
player,201410260atl,det,RaioDo20,special_teams,0,,,,,
player,201410260atl,det,RaioDo20,st_pct,0%,,,,,
player,201410260atl,det,TateGo00,pos,WR,,,,,
player,201410260atl,det,TateGo00,offense,67,,,,,
player,201410260atl,det,TateGo00,off_pct,89%,,,,,
player,201410260atl,det,TateGo00,defense,0,,,,,
player,201410260atl,det,TateGo00,def_pct,0%,,,,,
player,201410260atl,det,TateGo00,special_teams,0,,,,,
player,201410260atl,det,TateGo00,st_pct,0%,,,,,
player,201410260atl,det,FullCo00,pos,WR,,,,,
player,201410260atl,det,FullCo00,offense,67,,,,,
player,201410260atl,det,FullCo00,off_pct,89%,,,,,
player,201410260atl,det,FullCo00,defense,0,,,,,
player,201410260atl,det,FullCo00,def_pct,0%,,,,,
player,201410260atl,det,FullCo00,special_teams,0,,,,,
player,201410260atl,det,FullCo00,st_pct,0%,,,,,
player,201410260atl,det,RossJe01,pos,WR,,,,,
player,201410260atl,det,RossJe01,offense,63,,,,,
player,201410260atl,det,RossJe01,off_pct,84%,,,,,
player,201410260atl,det,RossJe01,defense,0,,,,,
player,201410260atl,det,RossJe01,def_pct,0%,,,,,
player,201410260atl,det,RossJe01,special_teams,8,,,,,
player,201410260atl,det,RossJe01,st_pct,35%,,,,,
player,201410260atl,det,DaviKe01,pos,TE,,,,,
player,201410260atl,det,DaviKe01,offense,47,,,,,
player,201410260atl,det,DaviKe01,off_pct,63%,,,,,
player,201410260atl,det,DaviKe01,defense,0,,,,,
player,201410260atl,det,DaviKe01,def_pct,0%,,,,,
player,201410260atl,det,DaviKe01,special_teams,4,,,,,
player,201410260atl,det,DaviKe01,st_pct,17%,,,,,
player,201410260atl,det,ReynGa20,pos,G,,,,,
player,201410260atl,det,ReynGa20,offense,46,,,,,
player,201410260atl,det,ReynGa20,off_pct,61%,,,,,
player,201410260atl,det,ReynGa20,defense,0,,,,,
player,201410260atl,det,ReynGa20,def_pct,0%,,,,,
player,201410260atl,det,ReynGa20,special_teams,4,,,,,
player,201410260atl,det,ReynGa20,st_pct,17%,,,,,
player,201410260atl,det,BellJo01,pos,RB,,,,,
player,201410260atl,det,BellJo01,offense,46,,,,,
player,201410260atl,det,BellJo01,off_pct,61%,,,,,
player,201410260atl,det,BellJo01,defense,0,,,,,
player,201410260atl,det,BellJo01,def_pct,0%,,,,,
player,201410260atl,det,BellJo01,special_teams,0,,,,,
player,201410260atl,det,BellJo01,st_pct,0%,,,,,
player,201410260atl,det,RiddTh00,pos,RB,,,,,
player,201410260atl,det,RiddTh00,offense,31,,,,,
player,201410260atl,det,RiddTh00,off_pct,41%,,,,,
player,201410260atl,det,RiddTh00,defense,0,,,,,
player,201410260atl,det,RiddTh00,def_pct,0%,,,,,
player,201410260atl,det,RiddTh00,special_teams,0,,,,,
player,201410260atl,det,RiddTh00,st_pct,0%,,,,,
player,201410260atl,det,LucaCo01,pos,T,,,,,
player,201410260atl,det,LucaCo01,offense,29,,,,,
player,201410260atl,det,LucaCo01,off_pct,39%,,,,,
player,201410260atl,det,LucaCo01,defense,0,,,,,
player,201410260atl,det,LucaCo01,def_pct,0%,,,,,
player,201410260atl,det,LucaCo01,special_teams,4,,,,,
player,201410260atl,det,LucaCo01,st_pct,17%,,,,,
player,201410260atl,det,CollJe01,pos,FB,,,,,
player,201410260atl,det,CollJe01,offense,19,,,,,
player,201410260atl,det,CollJe01,off_pct,25%,,,,,
player,201410260atl,det,CollJe01,defense,0,,,,,
player,201410260atl,det,CollJe01,def_pct,0%,,,,,
player,201410260atl,det,CollJe01,special_teams,8,,,,,
player,201410260atl,det,CollJe01,st_pct,35%,,,,,
player,201410260atl,det,BroyRy00,pos,WR,,,,,
player,201410260atl,det,BroyRy00,offense,16,,,,,
player,201410260atl,det,BroyRy00,off_pct,21%,,,,,
player,201410260atl,det,BroyRy00,defense,0,,,,,
player,201410260atl,det,BroyRy00,def_pct,0%,,,,,
player,201410260atl,det,BroyRy00,special_teams,0,,,,,
player,201410260atl,det,BroyRy00,st_pct,0%,,,,,
player,201410260atl,det,SwanTr00,pos,C,,,,,
player,201410260atl,det,SwanTr00,offense,10,,,,,
player,201410260atl,det,SwanTr00,off_pct,13%,,,,,
player,201410260atl,det,SwanTr00,defense,0,,,,,
player,201410260atl,det,SwanTr00,def_pct,0%,,,,,
player,201410260atl,det,SwanTr00,special_teams,8,,,,,
player,201410260atl,det,SwanTr00,st_pct,35%,,,,,
player,201410260atl,det,ThomJo03,pos,TE,,,,,
player,201410260atl,det,ThomJo03,offense,7,,,,,
player,201410260atl,det,ThomJo03,off_pct,9%,,,,,
player,201410260atl,det,ThomJo03,defense,0,,,,,
player,201410260atl,det,ThomJo03,def_pct,0%,,,,,
player,201410260atl,det,ThomJo03,special_teams,8,,,,,
player,201410260atl,det,ThomJo03,st_pct,35%,,,,,
player,201410260atl,det,WinnGe00,pos,RB,,,,,
player,201410260atl,det,WinnGe00,offense,2,,,,,
player,201410260atl,det,WinnGe00,off_pct,3%,,,,,
player,201410260atl,det,WinnGe00,defense,0,,,,,
player,201410260atl,det,WinnGe00,def_pct,0%,,,,,
player,201410260atl,det,WinnGe00,special_teams,13,,,,,
player,201410260atl,det,WinnGe00,st_pct,57%,,,,,
player,201410260atl,det,QuinGl99,pos,FS,,,,,
player,201410260atl,det,QuinGl99,offense,0,,,,,
player,201410260atl,det,QuinGl99,off_pct,0%,,,,,
player,201410260atl,det,QuinGl99,defense,60,,,,,
player,201410260atl,det,QuinGl99,def_pct,100%,,,,,
player,201410260atl,det,QuinGl99,special_teams,3,,,,,
player,201410260atl,det,QuinGl99,st_pct,13%,,,,,
player,201410260atl,det,LevyDe99,pos,LB,,,,,
player,201410260atl,det,LevyDe99,offense,0,,,,,
player,201410260atl,det,LevyDe99,off_pct,0%,,,,,
player,201410260atl,det,LevyDe99,defense,60,,,,,
player,201410260atl,det,LevyDe99,def_pct,100%,,,,,
player,201410260atl,det,LevyDe99,special_teams,3,,,,,
player,201410260atl,det,LevyDe99,st_pct,13%,,,,,
player,201410260atl,det,IhedJa00,pos,SS,,,,,
player,201410260atl,det,IhedJa00,offense,0,,,,,
player,201410260atl,det,IhedJa00,off_pct,0%,,,,,
player,201410260atl,det,IhedJa00,defense,59,,,,,
player,201410260atl,det,IhedJa00,def_pct,98%,,,,,
player,201410260atl,det,IhedJa00,special_teams,0,,,,,
player,201410260atl,det,IhedJa00,st_pct,0%,,,,,
player,201410260atl,det,WhitTa00,pos,LB,,,,,
player,201410260atl,det,WhitTa00,offense,0,,,,,
player,201410260atl,det,WhitTa00,off_pct,0%,,,,,
player,201410260atl,det,WhitTa00,defense,54,,,,,
player,201410260atl,det,WhitTa00,def_pct,90%,,,,,
player,201410260atl,det,WhitTa00,special_teams,6,,,,,
player,201410260atl,det,WhitTa00,st_pct,26%,,,,,
player,201410260atl,det,SlayDa00,pos,CB,,,,,
player,201410260atl,det,SlayDa00,offense,0,,,,,
player,201410260atl,det,SlayDa00,off_pct,0%,,,,,
player,201410260atl,det,SlayDa00,defense,54,,,,,
player,201410260atl,det,SlayDa00,def_pct,90%,,,,,
player,201410260atl,det,SlayDa00,special_teams,0,,,,,
player,201410260atl,det,SlayDa00,st_pct,0%,,,,,
player,201410260atl,det,MathRa99,pos,CB,,,,,
player,201410260atl,det,MathRa99,offense,0,,,,,
player,201410260atl,det,MathRa99,off_pct,0%,,,,,
player,201410260atl,det,MathRa99,defense,53,,,,,
player,201410260atl,det,MathRa99,def_pct,88%,,,,,
player,201410260atl,det,MathRa99,special_teams,2,,,,,
player,201410260atl,det,MathRa99,st_pct,9%,,,,,
player,201410260atl,det,SuhxNd99,pos,DT,,,,,
player,201410260atl,det,SuhxNd99,offense,0,,,,,
player,201410260atl,det,SuhxNd99,off_pct,0%,,,,,
player,201410260atl,det,SuhxNd99,defense,50,,,,,
player,201410260atl,det,SuhxNd99,def_pct,83%,,,,,
player,201410260atl,det,SuhxNd99,special_teams,3,,,,,
player,201410260atl,det,SuhxNd99,st_pct,13%,,,,,
player,201410260atl,det,JoneJa99,pos,DE,,,,,
player,201410260atl,det,JoneJa99,offense,0,,,,,
player,201410260atl,det,JoneJa99,off_pct,0%,,,,,
player,201410260atl,det,JoneJa99,defense,38,,,,,
player,201410260atl,det,JoneJa99,def_pct,63%,,,,,
player,201410260atl,det,JoneJa99,special_teams,3,,,,,
player,201410260atl,det,JoneJa99,st_pct,13%,,,,,
player,201410260atl,det,ReidCa00,pos,DT,,,,,
player,201410260atl,det,ReidCa00,offense,0,,,,,
player,201410260atl,det,ReidCa00,off_pct,0%,,,,,
player,201410260atl,det,ReidCa00,defense,35,,,,,
player,201410260atl,det,ReidCa00,def_pct,58%,,,,,
player,201410260atl,det,ReidCa00,special_teams,3,,,,,
player,201410260atl,det,ReidCa00,st_pct,13%,,,,,
player,201410260atl,det,AnsaEz00,pos,DE,,,,,
player,201410260atl,det,AnsaEz00,offense,0,,,,,
player,201410260atl,det,AnsaEz00,off_pct,0%,,,,,
player,201410260atl,det,AnsaEz00,defense,34,,,,,
player,201410260atl,det,AnsaEz00,def_pct,57%,,,,,
player,201410260atl,det,AnsaEz00,special_teams,0,,,,,
player,201410260atl,det,AnsaEz00,st_pct,0%,,,,,
player,201410260atl,det,PalmAs99,pos,LB,,,,,
player,201410260atl,det,PalmAs99,offense,0,,,,,
player,201410260atl,det,PalmAs99,off_pct,0%,,,,,
player,201410260atl,det,PalmAs99,defense,32,,,,,
player,201410260atl,det,PalmAs99,def_pct,53%,,,,,
player,201410260atl,det,PalmAs99,special_teams,16,,,,,
player,201410260atl,det,PalmAs99,st_pct,70%,,,,,
player,201410260atl,det,JohnGe00,pos,DE,,,,,
player,201410260atl,det,JohnGe00,offense,0,,,,,
player,201410260atl,det,JohnGe00,off_pct,0%,,,,,
player,201410260atl,det,JohnGe00,defense,30,,,,,
player,201410260atl,det,JohnGe00,def_pct,50%,,,,,
player,201410260atl,det,JohnGe00,special_teams,11,,,,,
player,201410260atl,det,JohnGe00,st_pct,48%,,,,,
player,201410260atl,det,VaugCa00,pos,CB,,,,,
player,201410260atl,det,VaugCa00,offense,0,,,,,
player,201410260atl,det,VaugCa00,off_pct,0%,,,,,
player,201410260atl,det,VaugCa00,defense,23,,,,,
player,201410260atl,det,VaugCa00,def_pct,38%,,,,,
player,201410260atl,det,VaugCa00,special_teams,9,,,,,
player,201410260atl,det,VaugCa00,st_pct,39%,,,,,
player,201410260atl,det,TappDa20,pos,DE,,,,,
player,201410260atl,det,TappDa20,offense,0,,,,,
player,201410260atl,det,TappDa20,off_pct,0%,,,,,
player,201410260atl,det,TappDa20,defense,23,,,,,
player,201410260atl,det,TappDa20,def_pct,38%,,,,,
player,201410260atl,det,TappDa20,special_teams,8,,,,,
player,201410260atl,det,TappDa20,st_pct,35%,,,,,
player,201410260atl,det,FairNi00,pos,DT,,,,,
player,201410260atl,det,FairNi00,offense,0,,,,,
player,201410260atl,det,FairNi00,off_pct,0%,,,,,
player,201410260atl,det,FairNi00,defense,19,,,,,
player,201410260atl,det,FairNi00,def_pct,32%,,,,,
player,201410260atl,det,FairNi00,special_teams,2,,,,,
player,201410260atl,det,FairNi00,st_pct,9%,,,,,
player,201410260atl,det,TaylDe00,pos,DE,,,,,
player,201410260atl,det,TaylDe00,offense,0,,,,,
player,201410260atl,det,TaylDe00,off_pct,0%,,,,,
player,201410260atl,det,TaylDe00,defense,13,,,,,
player,201410260atl,det,TaylDe00,def_pct,22%,,,,,
player,201410260atl,det,TaylDe00,special_teams,4,,,,,
player,201410260atl,det,TaylDe00,st_pct,17%,,,,,
player,201410260atl,det,GorrDa00,pos,DB,,,,,
player,201410260atl,det,GorrDa00,offense,0,,,,,
player,201410260atl,det,GorrDa00,off_pct,0%,,,,,
player,201410260atl,det,GorrDa00,defense,12,,,,,
player,201410260atl,det,GorrDa00,def_pct,20%,,,,,
player,201410260atl,det,GorrDa00,special_teams,9,,,,,
player,201410260atl,det,GorrDa00,st_pct,39%,,,,,
player,201410260atl,det,ByneJo00,pos,LB,,,,,
player,201410260atl,det,ByneJo00,offense,0,,,,,
player,201410260atl,det,ByneJo00,off_pct,0%,,,,,
player,201410260atl,det,ByneJo00,defense,8,,,,,
player,201410260atl,det,ByneJo00,def_pct,13%,,,,,
player,201410260atl,det,ByneJo00,special_teams,14,,,,,
player,201410260atl,det,ByneJo00,st_pct,61%,,,,,
player,201410260atl,det,StanJu00,pos,LB,,,,,
player,201410260atl,det,StanJu00,offense,0,,,,,
player,201410260atl,det,StanJu00,off_pct,0%,,,,,
player,201410260atl,det,StanJu00,defense,2,,,,,
player,201410260atl,det,StanJu00,def_pct,3%,,,,,
player,201410260atl,det,StanJu00,special_teams,17,,,,,
player,201410260atl,det,StanJu00,st_pct,74%,,,,,
player,201410260atl,det,CoupJe00,pos,SS,,,,,
player,201410260atl,det,CoupJe00,offense,0,,,,,
player,201410260atl,det,CoupJe00,off_pct,0%,,,,,
player,201410260atl,det,CoupJe00,defense,1,,,,,
player,201410260atl,det,CoupJe00,def_pct,2%,,,,,
player,201410260atl,det,CoupJe00,special_teams,2,,,,,
player,201410260atl,det,CoupJe00,st_pct,9%,,,,,
player,201410260atl,det,CareDo00,pos,FS,,,,,
player,201410260atl,det,CareDo00,offense,0,,,,,
player,201410260atl,det,CareDo00,off_pct,0%,,,,,
player,201410260atl,det,CareDo00,defense,0,,,,,
player,201410260atl,det,CareDo00,def_pct,0%,,,,,
player,201410260atl,det,CareDo00,special_teams,19,,,,,
player,201410260atl,det,CareDo00,st_pct,83%,,,,,
player,201410260atl,det,AbduIs00,pos,SS,,,,,
player,201410260atl,det,AbduIs00,offense,0,,,,,
player,201410260atl,det,AbduIs00,off_pct,0%,,,,,
player,201410260atl,det,AbduIs00,defense,0,,,,,
player,201410260atl,det,AbduIs00,def_pct,0%,,,,,
player,201410260atl,det,AbduIs00,special_teams,16,,,,,
player,201410260atl,det,AbduIs00,st_pct,70%,,,,,
player,201410260atl,det,MartSa01,pos,P,,,,,
player,201410260atl,det,MartSa01,offense,0,,,,,
player,201410260atl,det,MartSa01,off_pct,0%,,,,,
player,201410260atl,det,MartSa01,defense,0,,,,,
player,201410260atl,det,MartSa01,def_pct,0%,,,,,
player,201410260atl,det,MartSa01,special_teams,12,,,,,
player,201410260atl,det,MartSa01,st_pct,52%,,,,,
player,201410260atl,det,SeisMo00,pos,CB,,,,,
player,201410260atl,det,SeisMo00,offense,0,,,,,
player,201410260atl,det,SeisMo00,off_pct,0%,,,,,
player,201410260atl,det,SeisMo00,defense,0,,,,,
player,201410260atl,det,SeisMo00,def_pct,0%,,,,,
player,201410260atl,det,SeisMo00,special_teams,11,,,,,
