game,2014,1,20140907,201409070kan,oti,"Tennessee Titans",26,kan,"Kansas City Chiefs",10
player,201409070kan,oti,GrifMi99,def_int_yds,12,,,,,
player,201409070kan,oti,GrifMi99,def_int_td,0,,,,,
player,201409070kan,oti,GrifMi99,def_int_long,12,,,,,
player,201409070kan,oti,GrifMi99,pass_defended,1,,,,,
player,201409070kan,oti,GrifMi99,sacks,0.0,,,,,
player,201409070kan,oti,GrifMi99,tackles_combined,4,,,,,
player,201409070kan,oti,GrifMi99,tackles_solo,3,,,,,
player,201409070kan,oti,GrifMi99,tackles_assists,1,,,,,
player,201409070kan,oti,GrifMi99,tackles_loss,0,,,,,
player,201409070kan,oti,GrifMi99,qb_hits,0,,,,,
player,201409070kan,oti,GrifMi99,fumbles_rec,0,,,,,
player,201409070kan,oti,GrifMi99,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,GrifMi99,fumbles_rec_td,0,,,,,
player,201409070kan,oti,GrifMi99,fumbles_forced,0,,,,,
player,201409070kan,oti,WoodWe20,def_int,0,,,,,
player,201409070kan,oti,WoodWe20,def_int_yds,0,,,,,
player,201409070kan,oti,WoodWe20,def_int_td,0,,,,,
player,201409070kan,oti,WoodWe20,def_int_long,0,,,,,
player,201409070kan,oti,WoodWe20,pass_defended,0,,,,,
player,201409070kan,oti,WoodWe20,sacks,1.0,,,,,
player,201409070kan,oti,WoodWe20,tackles_combined,5,,,,,
player,201409070kan,oti,WoodWe20,tackles_solo,5,,,,,
player,201409070kan,oti,WoodWe20,tackles_assists,0,,,,,
player,201409070kan,oti,WoodWe20,tackles_loss,1,,,,,
player,201409070kan,oti,WoodWe20,qb_hits,0,,,,,
player,201409070kan,oti,WoodWe20,fumbles_rec,0,,,,,
player,201409070kan,oti,WoodWe20,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,WoodWe20,fumbles_rec_td,0,,,,,
player,201409070kan,oti,WoodWe20,fumbles_forced,0,,,,,
player,201409070kan,oti,HillSa99,def_int,0,,,,,
player,201409070kan,oti,HillSa99,def_int_yds,0,,,,,
player,201409070kan,oti,HillSa99,def_int_td,0,,,,,
player,201409070kan,oti,HillSa99,def_int_long,0,,,,,
player,201409070kan,oti,HillSa99,pass_defended,0,,,,,
player,201409070kan,oti,HillSa99,sacks,1.0,,,,,
player,201409070kan,oti,HillSa99,tackles_combined,2,,,,,
player,201409070kan,oti,HillSa99,tackles_solo,2,,,,,
player,201409070kan,oti,HillSa99,tackles_assists,0,,,,,
player,201409070kan,oti,HillSa99,tackles_loss,,,,,,
player,201409070kan,oti,HillSa99,qb_hits,,,,,,
player,201409070kan,oti,HillSa99,fumbles_rec,0,,,,,
player,201409070kan,oti,HillSa99,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,HillSa99,fumbles_rec_td,0,,,,,
player,201409070kan,oti,HillSa99,fumbles_forced,0,,,,,
player,201409070kan,oti,KlugKa00,def_int,0,,,,,
player,201409070kan,oti,KlugKa00,def_int_yds,0,,,,,
player,201409070kan,oti,KlugKa00,def_int_td,0,,,,,
player,201409070kan,oti,KlugKa00,def_int_long,0,,,,,
player,201409070kan,oti,KlugKa00,pass_defended,0,,,,,
player,201409070kan,oti,KlugKa00,sacks,1.0,,,,,
player,201409070kan,oti,KlugKa00,tackles_combined,1,,,,,
player,201409070kan,oti,KlugKa00,tackles_solo,1,,,,,
player,201409070kan,oti,KlugKa00,tackles_assists,0,,,,,
player,201409070kan,oti,KlugKa00,tackles_loss,1,,,,,
player,201409070kan,oti,KlugKa00,qb_hits,1,,,,,
player,201409070kan,oti,KlugKa00,fumbles_rec,0,,,,,
player,201409070kan,oti,KlugKa00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,KlugKa00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,KlugKa00,fumbles_forced,0,,,,,
player,201409070kan,oti,SensCo00,def_int,0,,,,,
player,201409070kan,oti,SensCo00,def_int_yds,0,,,,,
player,201409070kan,oti,SensCo00,def_int_td,0,,,,,
player,201409070kan,oti,SensCo00,def_int_long,0,,,,,
player,201409070kan,oti,SensCo00,pass_defended,0,,,,,
player,201409070kan,oti,SensCo00,sacks,1.0,,,,,
player,201409070kan,oti,SensCo00,tackles_combined,1,,,,,
player,201409070kan,oti,SensCo00,tackles_solo,1,,,,,
player,201409070kan,oti,SensCo00,tackles_assists,0,,,,,
player,201409070kan,oti,SensCo00,tackles_loss,1,,,,,
player,201409070kan,oti,SensCo00,qb_hits,1,,,,,
player,201409070kan,oti,SensCo00,fumbles_rec,1,,,,,
player,201409070kan,oti,SensCo00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,SensCo00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,SensCo00,fumbles_forced,0,,,,,
player,201409070kan,oti,PollBe20,def_int,0,,,,,
player,201409070kan,oti,PollBe20,def_int_yds,0,,,,,
player,201409070kan,oti,PollBe20,def_int_td,0,,,,,
player,201409070kan,oti,PollBe20,def_int_long,0,,,,,
player,201409070kan,oti,PollBe20,pass_defended,0,,,,,
player,201409070kan,oti,PollBe20,sacks,0.0,,,,,
player,201409070kan,oti,PollBe20,tackles_combined,5,,,,,
player,201409070kan,oti,PollBe20,tackles_solo,4,,,,,
player,201409070kan,oti,PollBe20,tackles_assists,1,,,,,
player,201409070kan,oti,PollBe20,tackles_loss,0,,,,,
player,201409070kan,oti,PollBe20,qb_hits,0,,,,,
player,201409070kan,oti,PollBe20,fumbles_rec,0,,,,,
player,201409070kan,oti,PollBe20,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,PollBe20,fumbles_rec_td,0,,,,,
player,201409070kan,oti,PollBe20,fumbles_forced,0,,,,,
player,201409070kan,oti,GoodZa00,def_int,0,,,,,
player,201409070kan,oti,GoodZa00,def_int_yds,0,,,,,
player,201409070kan,oti,GoodZa00,def_int_td,0,,,,,
player,201409070kan,oti,GoodZa00,def_int_long,0,,,,,
player,201409070kan,oti,GoodZa00,pass_defended,0,,,,,
player,201409070kan,oti,GoodZa00,sacks,0.0,,,,,
player,201409070kan,oti,GoodZa00,tackles_combined,4,,,,,
player,201409070kan,oti,GoodZa00,tackles_solo,4,,,,,
player,201409070kan,oti,GoodZa00,tackles_assists,0,,,,,
player,201409070kan,oti,GoodZa00,tackles_loss,1,,,,,
player,201409070kan,oti,GoodZa00,qb_hits,0,,,,,
player,201409070kan,oti,GoodZa00,fumbles_rec,0,,,,,
player,201409070kan,oti,GoodZa00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,GoodZa00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,GoodZa00,fumbles_forced,0,,,,,
player,201409070kan,oti,MorgDe99,def_int,0,,,,,
player,201409070kan,oti,MorgDe99,def_int_yds,0,,,,,
player,201409070kan,oti,MorgDe99,def_int_td,0,,,,,
player,201409070kan,oti,MorgDe99,def_int_long,0,,,,,
player,201409070kan,oti,MorgDe99,pass_defended,2,,,,,
player,201409070kan,oti,MorgDe99,sacks,0.0,,,,,
player,201409070kan,oti,MorgDe99,tackles_combined,3,,,,,
player,201409070kan,oti,MorgDe99,tackles_solo,3,,,,,
player,201409070kan,oti,MorgDe99,tackles_assists,0,,,,,
player,201409070kan,oti,MorgDe99,tackles_loss,0,,,,,
player,201409070kan,oti,MorgDe99,qb_hits,0,,,,,
player,201409070kan,oti,MorgDe99,fumbles_rec,0,,,,,
player,201409070kan,oti,MorgDe99,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,MorgDe99,fumbles_rec_td,0,,,,,
player,201409070kan,oti,MorgDe99,fumbles_forced,0,,,,,
player,201409070kan,oti,PitoRo00,def_int,0,,,,,
player,201409070kan,oti,PitoRo00,def_int_yds,0,,,,,
player,201409070kan,oti,PitoRo00,def_int_td,0,,,,,
player,201409070kan,oti,PitoRo00,def_int_long,0,,,,,
player,201409070kan,oti,PitoRo00,pass_defended,1,,,,,
player,201409070kan,oti,PitoRo00,sacks,0.0,,,,,
player,201409070kan,oti,PitoRo00,tackles_combined,3,,,,,
player,201409070kan,oti,PitoRo00,tackles_solo,2,,,,,
player,201409070kan,oti,PitoRo00,tackles_assists,1,,,,,
player,201409070kan,oti,PitoRo00,tackles_loss,1,,,,,
player,201409070kan,oti,PitoRo00,qb_hits,0,,,,,
player,201409070kan,oti,PitoRo00,fumbles_rec,0,,,,,
player,201409070kan,oti,PitoRo00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,PitoRo00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,PitoRo00,fumbles_forced,0,,,,,
player,201409070kan,oti,StafDa00,def_int,0,,,,,
player,201409070kan,oti,StafDa00,def_int_yds,0,,,,,
player,201409070kan,oti,StafDa00,def_int_td,0,,,,,
player,201409070kan,oti,StafDa00,def_int_long,0,,,,,
player,201409070kan,oti,StafDa00,pass_defended,0,,,,,
player,201409070kan,oti,StafDa00,sacks,0.0,,,,,
player,201409070kan,oti,StafDa00,tackles_combined,3,,,,,
player,201409070kan,oti,StafDa00,tackles_solo,3,,,,,
player,201409070kan,oti,StafDa00,tackles_assists,0,,,,,
player,201409070kan,oti,StafDa00,tackles_loss,0,,,,,
player,201409070kan,oti,StafDa00,qb_hits,0,,,,,
player,201409070kan,oti,StafDa00,fumbles_rec,0,,,,,
player,201409070kan,oti,StafDa00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,StafDa00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,StafDa00,fumbles_forced,0,,,,,
player,201409070kan,oti,WrehBl00,def_int,0,,,,,
player,201409070kan,oti,WrehBl00,def_int_yds,0,,,,,
player,201409070kan,oti,WrehBl00,def_int_td,0,,,,,
player,201409070kan,oti,WrehBl00,def_int_long,0,,,,,
player,201409070kan,oti,WrehBl00,pass_defended,0,,,,,
player,201409070kan,oti,WrehBl00,sacks,0.0,,,,,
player,201409070kan,oti,WrehBl00,tackles_combined,3,,,,,
player,201409070kan,oti,WrehBl00,tackles_solo,3,,,,,
player,201409070kan,oti,WrehBl00,tackles_assists,0,,,,,
player,201409070kan,oti,WrehBl00,tackles_loss,0,,,,,
player,201409070kan,oti,WrehBl00,qb_hits,0,,,,,
player,201409070kan,oti,WrehBl00,fumbles_rec,0,,,,,
player,201409070kan,oti,WrehBl00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,WrehBl00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,WrehBl00,fumbles_forced,0,,,,,
player,201409070kan,oti,CaseJu00,def_int,0,,,,,
player,201409070kan,oti,CaseJu00,def_int_yds,0,,,,,
player,201409070kan,oti,CaseJu00,def_int_td,0,,,,,
player,201409070kan,oti,CaseJu00,def_int_long,0,,,,,
player,201409070kan,oti,CaseJu00,pass_defended,0,,,,,
player,201409070kan,oti,CaseJu00,sacks,0.0,,,,,
player,201409070kan,oti,CaseJu00,tackles_combined,2,,,,,
player,201409070kan,oti,CaseJu00,tackles_solo,1,,,,,
player,201409070kan,oti,CaseJu00,tackles_assists,1,,,,,
player,201409070kan,oti,CaseJu00,tackles_loss,0,,,,,
player,201409070kan,oti,CaseJu00,qb_hits,2,,,,,
player,201409070kan,oti,CaseJu00,fumbles_rec,0,,,,,
player,201409070kan,oti,CaseJu00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,CaseJu00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,CaseJu00,fumbles_forced,0,,,,,
player,201409070kan,oti,ThomTa00,def_int,0,,,,,
player,201409070kan,oti,ThomTa00,def_int_yds,0,,,,,
player,201409070kan,oti,ThomTa00,def_int_td,0,,,,,
player,201409070kan,oti,ThomTa00,def_int_long,0,,,,,
player,201409070kan,oti,ThomTa00,pass_defended,0,,,,,
player,201409070kan,oti,ThomTa00,sacks,0.0,,,,,
player,201409070kan,oti,ThomTa00,tackles_combined,2,,,,,
player,201409070kan,oti,ThomTa00,tackles_solo,2,,,,,
player,201409070kan,oti,ThomTa00,tackles_assists,0,,,,,
player,201409070kan,oti,ThomTa00,tackles_loss,0,,,,,
player,201409070kan,oti,ThomTa00,qb_hits,0,,,,,
player,201409070kan,oti,ThomTa00,fumbles_rec,0,,,,,
player,201409070kan,oti,ThomTa00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,ThomTa00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,ThomTa00,fumbles_forced,0,,,,,
player,201409070kan,oti,GrovQu99,def_int,0,,,,,
player,201409070kan,oti,GrovQu99,def_int_yds,0,,,,,
player,201409070kan,oti,GrovQu99,def_int_td,0,,,,,
player,201409070kan,oti,GrovQu99,def_int_long,0,,,,,
player,201409070kan,oti,GrovQu99,pass_defended,0,,,,,
player,201409070kan,oti,GrovQu99,sacks,0.0,,,,,
player,201409070kan,oti,GrovQu99,tackles_combined,1,,,,,
player,201409070kan,oti,GrovQu99,tackles_solo,1,,,,,
player,201409070kan,oti,GrovQu99,tackles_assists,0,,,,,
player,201409070kan,oti,GrovQu99,tackles_loss,0,,,,,
player,201409070kan,oti,GrovQu99,qb_hits,0,,,,,
player,201409070kan,oti,GrovQu99,fumbles_rec,0,,,,,
player,201409070kan,oti,GrovQu99,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,GrovQu99,fumbles_rec_td,0,,,,,
player,201409070kan,oti,GrovQu99,fumbles_forced,0,,,,,
player,201409070kan,oti,HagaDe00,def_int,0,,,,,
player,201409070kan,oti,HagaDe00,def_int_yds,0,,,,,
player,201409070kan,oti,HagaDe00,def_int_td,0,,,,,
player,201409070kan,oti,HagaDe00,def_int_long,0,,,,,
player,201409070kan,oti,HagaDe00,pass_defended,0,,,,,
player,201409070kan,oti,HagaDe00,sacks,0.0,,,,,
player,201409070kan,oti,HagaDe00,tackles_combined,1,,,,,
player,201409070kan,oti,HagaDe00,tackles_solo,1,,,,,
player,201409070kan,oti,HagaDe00,tackles_assists,0,,,,,
player,201409070kan,oti,HagaDe00,tackles_loss,0,,,,,
player,201409070kan,oti,HagaDe00,qb_hits,0,,,,,
player,201409070kan,oti,HagaDe00,fumbles_rec,0,,,,,
player,201409070kan,oti,HagaDe00,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,HagaDe00,fumbles_rec_td,0,,,,,
player,201409070kan,oti,HagaDe00,fumbles_forced,0,,,,,
player,201409070kan,oti,PhilSh20,def_int,0,,,,,
player,201409070kan,oti,PhilSh20,def_int_yds,0,,,,,
player,201409070kan,oti,PhilSh20,def_int_td,0,,,,,
player,201409070kan,oti,PhilSh20,def_int_long,0,,,,,
player,201409070kan,oti,PhilSh20,pass_defended,0,,,,,
player,201409070kan,oti,PhilSh20,sacks,0.0,,,,,
player,201409070kan,oti,PhilSh20,tackles_combined,1,,,,,
player,201409070kan,oti,PhilSh20,tackles_solo,1,,,,,
player,201409070kan,oti,PhilSh20,tackles_assists,0,,,,,
player,201409070kan,oti,PhilSh20,tackles_loss,0,,,,,
player,201409070kan,oti,PhilSh20,qb_hits,0,,,,,
player,201409070kan,oti,PhilSh20,fumbles_rec,0,,,,,
player,201409070kan,oti,PhilSh20,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,PhilSh20,fumbles_rec_td,0,,,,,
player,201409070kan,oti,PhilSh20,fumbles_forced,0,,,,,
player,201409070kan,oti,WoodAl99,def_int,0,,,,,
player,201409070kan,oti,WoodAl99,def_int_yds,0,,,,,
player,201409070kan,oti,WoodAl99,def_int_td,0,,,,,
player,201409070kan,oti,WoodAl99,def_int_long,0,,,,,
player,201409070kan,oti,WoodAl99,pass_defended,0,,,,,
player,201409070kan,oti,WoodAl99,sacks,0.0,,,,,
player,201409070kan,oti,WoodAl99,tackles_combined,1,,,,,
player,201409070kan,oti,WoodAl99,tackles_solo,1,,,,,
player,201409070kan,oti,WoodAl99,tackles_assists,0,,,,,
player,201409070kan,oti,WoodAl99,tackles_loss,0,,,,,
player,201409070kan,oti,WoodAl99,qb_hits,0,,,,,
player,201409070kan,oti,WoodAl99,fumbles_rec,0,,,,,
player,201409070kan,oti,WoodAl99,fumbles_rec_yds,0,,,,,
player,201409070kan,oti,WoodAl99,fumbles_rec_td,0,,,,,
player,201409070kan,oti,WoodAl99,fumbles_forced,0,,,,,
player,201409070kan,oti,WimbKa20,def_int,,,,,,
player,201409070kan,oti,WimbKa20,def_int_yds,,,,,,
player,201409070kan,oti,WimbKa20,def_int_td,,,,,,
player,201409070kan,oti,WimbKa20,def_int_long,,,,,,
player,201409070kan,oti,WimbKa20,pass_defended,,,,,,
player,201409070kan,oti,WimbKa20,sacks,0.0,,,,,
player,201409070kan,oti,WimbKa20,tackles_combined,,,,,,
player,201409070kan,oti,WimbKa20,tackles_solo,,,,,,
player,201409070kan,oti,WimbKa20,tackles_assists,,,,,,
player,201409070kan,oti,WimbKa20,tackles_loss,1,,,,,
player,201409070kan,oti,WimbKa20,qb_hits,1,,,,,
player,201409070kan,oti,WimbKa20,fumbles_rec,,,,,,
player,201409070kan,oti,WimbKa20,fumbles_rec_yds,,,,,,
player,201409070kan,oti,WimbKa20,fumbles_rec_td,,,,,,
player,201409070kan,oti,WimbKa20,fumbles_forced,,,,,,
player,201409070kan,kan,HousJu00,def_int,0,,,,,
player,201409070kan,kan,HousJu00,def_int_yds,0,,,,,
player,201409070kan,kan,HousJu00,def_int_td,0,,,,,
player,201409070kan,kan,HousJu00,def_int_long,0,,,,,
player,201409070kan,kan,HousJu00,pass_defended,0,,,,,
player,201409070kan,kan,HousJu00,sacks,2.0,,,,,
player,201409070kan,kan,HousJu00,tackles_combined,3,,,,,
player,201409070kan,kan,HousJu00,tackles_solo,3,,,,,
player,201409070kan,kan,HousJu00,tackles_assists,0,,,,,
player,201409070kan,kan,HousJu00,tackles_loss,2,,,,,
player,201409070kan,kan,HousJu00,qb_hits,2,,,,,
player,201409070kan,kan,HousJu00,fumbles_rec,0,,,,,
player,201409070kan,kan,HousJu00,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,HousJu00,fumbles_rec_td,0,,,,,
player,201409070kan,kan,HousJu00,fumbles_forced,0,,,,,
player,201409070kan,kan,BailAl00,def_int,0,,,,,
player,201409070kan,kan,BailAl00,def_int_yds,0,,,,,
player,201409070kan,kan,BailAl00,def_int_td,0,,,,,
player,201409070kan,kan,BailAl00,def_int_long,0,,,,,
player,201409070kan,kan,BailAl00,pass_defended,0,,,,,
player,201409070kan,kan,BailAl00,sacks,1.0,,,,,
player,201409070kan,kan,BailAl00,tackles_combined,2,,,,,
player,201409070kan,kan,BailAl00,tackles_solo,2,,,,,
player,201409070kan,kan,BailAl00,tackles_assists,0,,,,,
player,201409070kan,kan,BailAl00,tackles_loss,1,,,,,
player,201409070kan,kan,BailAl00,qb_hits,2,,,,,
player,201409070kan,kan,BailAl00,fumbles_rec,0,,,,,
player,201409070kan,kan,BailAl00,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,BailAl00,fumbles_rec_td,0,,,,,
player,201409070kan,kan,BailAl00,fumbles_forced,0,,,,,
player,201409070kan,kan,WalkVa99,def_int,0,,,,,
player,201409070kan,kan,WalkVa99,def_int_yds,0,,,,,
player,201409070kan,kan,WalkVa99,def_int_td,0,,,,,
player,201409070kan,kan,WalkVa99,def_int_long,0,,,,,
player,201409070kan,kan,WalkVa99,pass_defended,0,,,,,
player,201409070kan,kan,WalkVa99,sacks,1.0,,,,,
player,201409070kan,kan,WalkVa99,tackles_combined,1,,,,,
player,201409070kan,kan,WalkVa99,tackles_solo,1,,,,,
player,201409070kan,kan,WalkVa99,tackles_assists,0,,,,,
player,201409070kan,kan,WalkVa99,tackles_loss,1,,,,,
player,201409070kan,kan,WalkVa99,qb_hits,1,,,,,
player,201409070kan,kan,WalkVa99,fumbles_rec,0,,,,,
player,201409070kan,kan,WalkVa99,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,WalkVa99,fumbles_rec_td,0,,,,,
player,201409070kan,kan,WalkVa99,fumbles_forced,0,,,,,
player,201409070kan,kan,BerrEr99,def_int,0,,,,,
player,201409070kan,kan,BerrEr99,def_int_yds,0,,,,,
player,201409070kan,kan,BerrEr99,def_int_td,0,,,,,
player,201409070kan,kan,BerrEr99,def_int_long,0,,,,,
player,201409070kan,kan,BerrEr99,pass_defended,1,,,,,
player,201409070kan,kan,BerrEr99,sacks,0.0,,,,,
player,201409070kan,kan,BerrEr99,tackles_combined,15,,,,,
player,201409070kan,kan,BerrEr99,tackles_solo,14,,,,,
player,201409070kan,kan,BerrEr99,tackles_assists,1,,,,,
player,201409070kan,kan,BerrEr99,tackles_loss,0,,,,,
player,201409070kan,kan,BerrEr99,qb_hits,1,,,,,
player,201409070kan,kan,BerrEr99,fumbles_rec,0,,,,,
player,201409070kan,kan,BerrEr99,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,BerrEr99,fumbles_rec_td,0,,,,,
player,201409070kan,kan,BerrEr99,fumbles_forced,0,,,,,
player,201409070kan,kan,MaugJo00,def_int,0,,,,,
player,201409070kan,kan,MaugJo00,def_int_yds,0,,,,,
player,201409070kan,kan,MaugJo00,def_int_td,0,,,,,
player,201409070kan,kan,MaugJo00,def_int_long,0,,,,,
player,201409070kan,kan,MaugJo00,pass_defended,0,,,,,
player,201409070kan,kan,MaugJo00,sacks,0.0,,,,,
player,201409070kan,kan,MaugJo00,tackles_combined,8,,,,,
player,201409070kan,kan,MaugJo00,tackles_solo,8,,,,,
player,201409070kan,kan,MaugJo00,tackles_assists,0,,,,,
player,201409070kan,kan,MaugJo00,tackles_loss,0,,,,,
player,201409070kan,kan,MaugJo00,qb_hits,1,,,,,
player,201409070kan,kan,MaugJo00,fumbles_rec,0,,,,,
player,201409070kan,kan,MaugJo00,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,MaugJo00,fumbles_rec_td,0,,,,,
player,201409070kan,kan,MaugJo00,fumbles_forced,0,,,,,
player,201409070kan,kan,ParkRo01,def_int,0,,,,,
player,201409070kan,kan,ParkRo01,def_int_yds,0,,,,,
player,201409070kan,kan,ParkRo01,def_int_td,0,,,,,
player,201409070kan,kan,ParkRo01,def_int_long,0,,,,,
player,201409070kan,kan,ParkRo01,pass_defended,1,,,,,
player,201409070kan,kan,ParkRo01,sacks,0.0,,,,,
player,201409070kan,kan,ParkRo01,tackles_combined,6,,,,,
player,201409070kan,kan,ParkRo01,tackles_solo,6,,,,,
player,201409070kan,kan,ParkRo01,tackles_assists,0,,,,,
player,201409070kan,kan,ParkRo01,tackles_loss,0,,,,,
player,201409070kan,kan,ParkRo01,qb_hits,0,,,,,
player,201409070kan,kan,ParkRo01,fumbles_rec,0,,,,,
player,201409070kan,kan,ParkRo01,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,ParkRo01,fumbles_rec_td,0,,,,,
player,201409070kan,kan,ParkRo01,fumbles_forced,0,,,,,
player,201409070kan,kan,PoexDo00,def_int,0,,,,,
player,201409070kan,kan,PoexDo00,def_int_yds,0,,,,,
player,201409070kan,kan,PoexDo00,def_int_td,0,,,,,
player,201409070kan,kan,PoexDo00,def_int_long,0,,,,,
player,201409070kan,kan,PoexDo00,pass_defended,0,,,,,
player,201409070kan,kan,PoexDo00,sacks,0.0,,,,,
player,201409070kan,kan,PoexDo00,tackles_combined,6,,,,,
player,201409070kan,kan,PoexDo00,tackles_solo,5,,,,,
player,201409070kan,kan,PoexDo00,tackles_assists,1,,,,,
player,201409070kan,kan,PoexDo00,tackles_loss,0,,,,,
player,201409070kan,kan,PoexDo00,qb_hits,0,,,,,
player,201409070kan,kan,PoexDo00,fumbles_rec,0,,,,,
player,201409070kan,kan,PoexDo00,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,PoexDo00,fumbles_rec_td,0,,,,,
player,201409070kan,kan,PoexDo00,fumbles_forced,0,,,,,
player,201409070kan,kan,JohnDe25,def_int,0,,,,,
player,201409070kan,kan,JohnDe25,def_int_yds,0,,,,,
player,201409070kan,kan,JohnDe25,def_int_td,0,,,,,
player,201409070kan,kan,JohnDe25,def_int_long,0,,,,,
player,201409070kan,kan,JohnDe25,pass_defended,0,,,,,
player,201409070kan,kan,JohnDe25,sacks,0.0,,,,,
player,201409070kan,kan,JohnDe25,tackles_combined,4,,,,,
player,201409070kan,kan,JohnDe25,tackles_solo,4,,,,,
player,201409070kan,kan,JohnDe25,tackles_assists,0,,,,,
player,201409070kan,kan,JohnDe25,tackles_loss,0,,,,,
player,201409070kan,kan,JohnDe25,qb_hits,0,,,,,
player,201409070kan,kan,JohnDe25,fumbles_rec,0,,,,,
player,201409070kan,kan,JohnDe25,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,JohnDe25,fumbles_rec_td,0,,,,,
player,201409070kan,kan,JohnDe25,fumbles_forced,0,,,,,
player,201409070kan,kan,SmitSe99,def_int,0,,,,,
player,201409070kan,kan,SmitSe99,def_int_yds,0,,,,,
player,201409070kan,kan,SmitSe99,def_int_td,0,,,,,
player,201409070kan,kan,SmitSe99,def_int_long,0,,,,,
player,201409070kan,kan,SmitSe99,pass_defended,1,,,,,
player,201409070kan,kan,SmitSe99,sacks,0.0,,,,,
player,201409070kan,kan,SmitSe99,tackles_combined,4,,,,,
player,201409070kan,kan,SmitSe99,tackles_solo,4,,,,,
player,201409070kan,kan,SmitSe99,tackles_assists,0,,,,,
player,201409070kan,kan,SmitSe99,tackles_loss,0,,,,,
player,201409070kan,kan,SmitSe99,qb_hits,0,,,,,
player,201409070kan,kan,SmitSe99,fumbles_rec,0,,,,,
player,201409070kan,kan,SmitSe99,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,SmitSe99,fumbles_rec_td,0,,,,,
player,201409070kan,kan,SmitSe99,fumbles_forced,0,,,,,
player,201409070kan,kan,AbduHu99,def_int,0,,,,,
player,201409070kan,kan,AbduHu99,def_int_yds,0,,,,,
player,201409070kan,kan,AbduHu99,def_int_td,0,,,,,
player,201409070kan,kan,AbduHu99,def_int_long,0,,,,,
player,201409070kan,kan,AbduHu99,pass_defended,0,,,,,
player,201409070kan,kan,AbduHu99,sacks,0.0,,,,,
player,201409070kan,kan,AbduHu99,tackles_combined,3,,,,,
player,201409070kan,kan,AbduHu99,tackles_solo,3,,,,,
player,201409070kan,kan,AbduHu99,tackles_assists,0,,,,,
player,201409070kan,kan,AbduHu99,tackles_loss,0,,,,,
player,201409070kan,kan,AbduHu99,qb_hits,1,,,,,
player,201409070kan,kan,AbduHu99,fumbles_rec,0,,,,,
player,201409070kan,kan,AbduHu99,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,AbduHu99,fumbles_rec_td,0,,,,,
player,201409070kan,kan,AbduHu99,fumbles_forced,0,,,,,
player,201409070kan,kan,JohnJa04,def_int,0,,,,,
player,201409070kan,kan,JohnJa04,def_int_yds,0,,,,,
player,201409070kan,kan,JohnJa04,def_int_td,0,,,,,
player,201409070kan,kan,JohnJa04,def_int_long,0,,,,,
player,201409070kan,kan,JohnJa04,pass_defended,0,,,,,
player,201409070kan,kan,JohnJa04,sacks,0.0,,,,,
player,201409070kan,kan,JohnJa04,tackles_combined,3,,,,,
player,201409070kan,kan,JohnJa04,tackles_solo,2,,,,,
player,201409070kan,kan,JohnJa04,tackles_assists,1,,,,,
player,201409070kan,kan,JohnJa04,tackles_loss,0,,,,,
player,201409070kan,kan,JohnJa04,qb_hits,0,,,,,
player,201409070kan,kan,JohnJa04,fumbles_rec,0,,,,,
player,201409070kan,kan,JohnJa04,fumbles_rec_yds,0,,,,,
player,201409070kan,kan,JohnJa04,fumbles_rec_td,0,,,,,
player,201409070kan,kan,JohnJa04,fumbles_forced,0,,,,,
player,201409070kan,kan,OwenCh99,def_int,0,,,,,
player,201409070kan,kan,OwenCh99,def_int_yds,0,,,,,
player,201409070kan,kan,OwenCh99,def_int_td,0,,,,,
player,201409070kan,kan,OwenCh99,def_int_long,0,,,,,
