game,2014,14,20141207,201412070det,tam,"Tampa Bay Buccaneers",17,det,"Detroit Lions",34
player,201412070det,det,WinnGe00,rec_td,0,,,,,
player,201412070det,det,WinnGe00,rec_long,0,,,,,
player,201412070det,det,WinnGe00,fumbles,0,,,,,
player,201412070det,det,WinnGe00,fumbles_lost,0,,,,,
player,201412070det,det,JohnCa00,pass_cmp,0,,,,,
player,201412070det,det,JohnCa00,pass_att,0,,,,,
player,201412070det,det,JohnCa00,pass_yds,0,,,,,
player,201412070det,det,JohnCa00,pass_td,0,,,,,
player,201412070det,det,JohnCa00,pass_int,0,,,,,
player,201412070det,det,JohnCa00,pass_sacked,0,,,,,
player,201412070det,det,JohnCa00,pass_sacked_yds,0,,,,,
player,201412070det,det,JohnCa00,pass_long,0,,,,,
player,201412070det,det,JohnCa00,pass_rating,,,,,,
player,201412070det,det,JohnCa00,rush_att,0,,,,,
player,201412070det,det,JohnCa00,rush_yds,0,,,,,
player,201412070det,det,JohnCa00,rush_td,0,,,,,
player,201412070det,det,JohnCa00,rush_long,0,,,,,
player,201412070det,det,JohnCa00,targets,9,,,,,
player,201412070det,det,JohnCa00,rec,8,,,,,
player,201412070det,det,JohnCa00,rec_yds,158,,,,,
player,201412070det,det,JohnCa00,rec_td,1,,,,,
player,201412070det,det,JohnCa00,rec_long,53,,,,,
player,201412070det,det,JohnCa00,fumbles,0,,,,,
player,201412070det,det,JohnCa00,fumbles_lost,0,,,,,
player,201412070det,det,TateGo00,pass_cmp,0,,,,,
player,201412070det,det,TateGo00,pass_att,0,,,,,
player,201412070det,det,TateGo00,pass_yds,0,,,,,
player,201412070det,det,TateGo00,pass_td,0,,,,,
player,201412070det,det,TateGo00,pass_int,0,,,,,
player,201412070det,det,TateGo00,pass_sacked,0,,,,,
player,201412070det,det,TateGo00,pass_sacked_yds,0,,,,,
player,201412070det,det,TateGo00,pass_long,0,,,,,
player,201412070det,det,TateGo00,pass_rating,,,,,,
player,201412070det,det,TateGo00,rush_att,0,,,,,
player,201412070det,det,TateGo00,rush_yds,0,,,,,
player,201412070det,det,TateGo00,rush_td,0,,,,,
player,201412070det,det,TateGo00,rush_long,0,,,,,
player,201412070det,det,TateGo00,targets,5,,,,,
player,201412070det,det,TateGo00,rec,4,,,,,
player,201412070det,det,TateGo00,rec_yds,50,,,,,
player,201412070det,det,TateGo00,rec_td,0,,,,,
player,201412070det,det,TateGo00,rec_long,19,,,,,
player,201412070det,det,TateGo00,fumbles,0,,,,,
player,201412070det,det,TateGo00,fumbles_lost,0,,,,,
player,201412070det,det,EbroEr00,pass_cmp,0,,,,,
player,201412070det,det,EbroEr00,pass_att,0,,,,,
player,201412070det,det,EbroEr00,pass_yds,0,,,,,
player,201412070det,det,EbroEr00,pass_td,0,,,,,
player,201412070det,det,EbroEr00,pass_int,0,,,,,
player,201412070det,det,EbroEr00,pass_sacked,0,,,,,
player,201412070det,det,EbroEr00,pass_sacked_yds,0,,,,,
player,201412070det,det,EbroEr00,pass_long,0,,,,,
player,201412070det,det,EbroEr00,pass_rating,,,,,,
player,201412070det,det,EbroEr00,rush_att,0,,,,,
player,201412070det,det,EbroEr00,rush_yds,0,,,,,
player,201412070det,det,EbroEr00,rush_td,0,,,,,
player,201412070det,det,EbroEr00,rush_long,0,,,,,
player,201412070det,det,EbroEr00,targets,4,,,,,
player,201412070det,det,EbroEr00,rec,3,,,,,
player,201412070det,det,EbroEr00,rec_yds,28,,,,,
player,201412070det,det,EbroEr00,rec_td,0,,,,,
player,201412070det,det,EbroEr00,rec_long,12,,,,,
player,201412070det,det,EbroEr00,fumbles,0,,,,,
player,201412070det,det,EbroEr00,fumbles_lost,0,,,,,
player,201412070det,det,FaurJo00,pass_cmp,0,,,,,
player,201412070det,det,FaurJo00,pass_att,0,,,,,
player,201412070det,det,FaurJo00,pass_yds,0,,,,,
player,201412070det,det,FaurJo00,pass_td,0,,,,,
player,201412070det,det,FaurJo00,pass_int,0,,,,,
player,201412070det,det,FaurJo00,pass_sacked,0,,,,,
player,201412070det,det,FaurJo00,pass_sacked_yds,0,,,,,
player,201412070det,det,FaurJo00,pass_long,0,,,,,
player,201412070det,det,FaurJo00,pass_rating,,,,,,
player,201412070det,det,FaurJo00,rush_att,0,,,,,
player,201412070det,det,FaurJo00,rush_yds,0,,,,,
player,201412070det,det,FaurJo00,rush_td,0,,,,,
player,201412070det,det,FaurJo00,rush_long,0,,,,,
player,201412070det,det,FaurJo00,targets,2,,,,,
player,201412070det,det,FaurJo00,rec,2,,,,,
player,201412070det,det,FaurJo00,rec_yds,17,,,,,
player,201412070det,det,FaurJo00,rec_td,1,,,,,
player,201412070det,det,FaurJo00,rec_long,10,,,,,
player,201412070det,det,FaurJo00,fumbles,0,,,,,
player,201412070det,det,FaurJo00,fumbles_lost,0,,,,,
player,201412070det,tam,SmitJa01,def_int,0,,,,,
player,201412070det,tam,SmitJa01,def_int_yds,0,,,,,
player,201412070det,tam,SmitJa01,def_int_td,0,,,,,
player,201412070det,tam,SmitJa01,def_int_long,0,,,,,
player,201412070det,tam,SmitJa01,pass_defended,0,,,,,
player,201412070det,tam,SmitJa01,sacks,2.0,,,,,
player,201412070det,tam,SmitJa01,tackles_combined,4,,,,,
player,201412070det,tam,SmitJa01,tackles_solo,3,,,,,
player,201412070det,tam,SmitJa01,tackles_assists,1,,,,,
player,201412070det,tam,SmitJa01,tackles_loss,0,,,,,
player,201412070det,tam,SmitJa01,qb_hits,3,,,,,
player,201412070det,tam,SmitJa01,fumbles_rec,0,,,,,
player,201412070det,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201412070det,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201412070det,tam,SmitJa01,fumbles_forced,0,,,,,
player,201412070det,tam,GholWi00,def_int,0,,,,,
player,201412070det,tam,GholWi00,def_int_yds,0,,,,,
player,201412070det,tam,GholWi00,def_int_td,0,,,,,
player,201412070det,tam,GholWi00,def_int_long,0,,,,,
player,201412070det,tam,GholWi00,pass_defended,0,,,,,
player,201412070det,tam,GholWi00,sacks,1.0,,,,,
player,201412070det,tam,GholWi00,tackles_combined,5,,,,,
player,201412070det,tam,GholWi00,tackles_solo,3,,,,,
player,201412070det,tam,GholWi00,tackles_assists,2,,,,,
player,201412070det,tam,GholWi00,tackles_loss,1,,,,,
player,201412070det,tam,GholWi00,qb_hits,1,,,,,
player,201412070det,tam,GholWi00,fumbles_rec,0,,,,,
player,201412070det,tam,GholWi00,fumbles_rec_yds,0,,,,,
player,201412070det,tam,GholWi00,fumbles_rec_td,0,,,,,
player,201412070det,tam,GholWi00,fumbles_forced,0,,,,,
player,201412070det,tam,EnglLa99,def_int,0,,,,,
player,201412070det,tam,EnglLa99,def_int_yds,0,,,,,
player,201412070det,tam,EnglLa99,def_int_td,0,,,,,
player,201412070det,tam,EnglLa99,def_int_long,0,,,,,
player,201412070det,tam,EnglLa99,pass_defended,0,,,,,
player,201412070det,tam,EnglLa99,sacks,1.0,,,,,
player,201412070det,tam,EnglLa99,tackles_combined,1,,,,,
player,201412070det,tam,EnglLa99,tackles_solo,1,,,,,
player,201412070det,tam,EnglLa99,tackles_assists,0,,,,,
player,201412070det,tam,EnglLa99,tackles_loss,0,,,,,
player,201412070det,tam,EnglLa99,qb_hits,0,,,,,
player,201412070det,tam,EnglLa99,fumbles_rec,0,,,,,
player,201412070det,tam,EnglLa99,fumbles_rec_yds,0,,,,,
player,201412070det,tam,EnglLa99,fumbles_rec_td,0,,,,,
player,201412070det,tam,EnglLa99,fumbles_forced,1,,,,,
player,201412070det,tam,LansDa00,def_int,0,,,,,
player,201412070det,tam,LansDa00,def_int_yds,0,,,,,
player,201412070det,tam,LansDa00,def_int_td,0,,,,,
player,201412070det,tam,LansDa00,def_int_long,0,,,,,
player,201412070det,tam,LansDa00,pass_defended,0,,,,,
player,201412070det,tam,LansDa00,sacks,0.0,,,,,
player,201412070det,tam,LansDa00,tackles_combined,8,,,,,
player,201412070det,tam,LansDa00,tackles_solo,7,,,,,
player,201412070det,tam,LansDa00,tackles_assists,1,,,,,
player,201412070det,tam,LansDa00,tackles_loss,1,,,,,
player,201412070det,tam,LansDa00,qb_hits,0,,,,,
player,201412070det,tam,LansDa00,fumbles_rec,0,,,,,
player,201412070det,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201412070det,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201412070det,tam,LansDa00,fumbles_forced,0,,,,,
player,201412070det,tam,BankJo00,def_int,0,,,,,
player,201412070det,tam,BankJo00,def_int_yds,0,,,,,
player,201412070det,tam,BankJo00,def_int_td,0,,,,,
player,201412070det,tam,BankJo00,def_int_long,0,,,,,
player,201412070det,tam,BankJo00,pass_defended,1,,,,,
player,201412070det,tam,BankJo00,sacks,0.0,,,,,
player,201412070det,tam,BankJo00,tackles_combined,5,,,,,
player,201412070det,tam,BankJo00,tackles_solo,3,,,,,
player,201412070det,tam,BankJo00,tackles_assists,2,,,,,
player,201412070det,tam,BankJo00,tackles_loss,0,,,,,
player,201412070det,tam,BankJo00,qb_hits,0,,,,,
player,201412070det,tam,BankJo00,fumbles_rec,0,,,,,
player,201412070det,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201412070det,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201412070det,tam,BankJo00,fumbles_forced,0,,,,,
player,201412070det,tam,DaviLa00,def_int,0,,,,,
player,201412070det,tam,DaviLa00,def_int_yds,0,,,,,
player,201412070det,tam,DaviLa00,def_int_td,0,,,,,
player,201412070det,tam,DaviLa00,def_int_long,0,,,,,
player,201412070det,tam,DaviLa00,pass_defended,1,,,,,
player,201412070det,tam,DaviLa00,sacks,0.0,,,,,
player,201412070det,tam,DaviLa00,tackles_combined,5,,,,,
player,201412070det,tam,DaviLa00,tackles_solo,4,,,,,
player,201412070det,tam,DaviLa00,tackles_assists,1,,,,,
player,201412070det,tam,DaviLa00,tackles_loss,0,,,,,
player,201412070det,tam,DaviLa00,qb_hits,0,,,,,
player,201412070det,tam,DaviLa00,fumbles_rec,0,,,,,
player,201412070det,tam,DaviLa00,fumbles_rec_yds,0,,,,,
player,201412070det,tam,DaviLa00,fumbles_rec_td,0,,,,,
player,201412070det,tam,DaviLa00,fumbles_forced,0,,,,,
player,201412070det,tam,LemoOr00,def_int,0,,,,,
player,201412070det,tam,LemoOr00,def_int_yds,0,,,,,
player,201412070det,tam,LemoOr00,def_int_td,0,,,,,
player,201412070det,tam,LemoOr00,def_int_long,0,,,,,
player,201412070det,tam,LemoOr00,pass_defended,0,,,,,
player,201412070det,tam,LemoOr00,sacks,0.0,,,,,
player,201412070det,tam,LemoOr00,tackles_combined,5,,,,,
player,201412070det,tam,LemoOr00,tackles_solo,4,,,,,
player,201412070det,tam,LemoOr00,tackles_assists,1,,,,,
player,201412070det,tam,LemoOr00,tackles_loss,1,,,,,
player,201412070det,tam,LemoOr00,qb_hits,0,,,,,
player,201412070det,tam,LemoOr00,fumbles_rec,0,,,,,
player,201412070det,tam,LemoOr00,fumbles_rec_yds,0,,,,,
player,201412070det,tam,LemoOr00,fumbles_rec_td,0,,,,,
player,201412070det,tam,LemoOr00,fumbles_forced,0,,,,,
player,201412070det,tam,VernAl99,def_int,0,,,,,
player,201412070det,tam,VernAl99,def_int_yds,0,,,,,
player,201412070det,tam,VernAl99,def_int_td,0,,,,,
player,201412070det,tam,VernAl99,def_int_long,0,,,,,
player,201412070det,tam,VernAl99,pass_defended,0,,,,,
player,201412070det,tam,VernAl99,sacks,0.0,,,,,
player,201412070det,tam,VernAl99,tackles_combined,5,,,,,
player,201412070det,tam,VernAl99,tackles_solo,3,,,,,
player,201412070det,tam,VernAl99,tackles_assists,2,,,,,
player,201412070det,tam,VernAl99,tackles_loss,1,,,,,
player,201412070det,tam,VernAl99,qb_hits,0,,,,,
player,201412070det,tam,VernAl99,fumbles_rec,0,,,,,
player,201412070det,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201412070det,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201412070det,tam,VernAl99,fumbles_forced,0,,,,,
player,201412070det,tam,GoldDa99,def_int,0,,,,,
player,201412070det,tam,GoldDa99,def_int_yds,0,,,,,
player,201412070det,tam,GoldDa99,def_int_td,0,,,,,
player,201412070det,tam,GoldDa99,def_int_long,0,,,,,
player,201412070det,tam,GoldDa99,pass_defended,0,,,,,
player,201412070det,tam,GoldDa99,sacks,0.0,,,,,
player,201412070det,tam,GoldDa99,tackles_combined,4,,,,,
player,201412070det,tam,GoldDa99,tackles_solo,4,,,,,
player,201412070det,tam,GoldDa99,tackles_assists,0,,,,,
player,201412070det,tam,GoldDa99,tackles_loss,0,,,,,
player,201412070det,tam,GoldDa99,qb_hits,0,,,,,
player,201412070det,tam,GoldDa99,fumbles_rec,0,,,,,
player,201412070det,tam,GoldDa99,fumbles_rec_yds,0,,,,,
