game,2014,6,20141012,201410120tam,rav,"Baltimore Ravens",48,tam,"Tampa Bay Buccaneers",17
player,201410120tam,rav,ForsJu00,rec,0,,,,,
player,201410120tam,rav,ForsJu00,rec_yds,0,,,,,
player,201410120tam,rav,ForsJu00,rec_td,0,,,,,
player,201410120tam,rav,ForsJu00,rec_long,0,,,,,
player,201410120tam,rav,ForsJu00,fumbles,0,,,,,
player,201410120tam,rav,ForsJu00,fumbles_lost,0,,,,,
player,201410120tam,rav,PierBe00,pass_cmp,0,,,,,
player,201410120tam,rav,PierBe00,pass_att,0,,,,,
player,201410120tam,rav,PierBe00,pass_yds,0,,,,,
player,201410120tam,rav,PierBe00,pass_td,0,,,,,
player,201410120tam,rav,PierBe00,pass_int,0,,,,,
player,201410120tam,rav,PierBe00,pass_sacked,0,,,,,
player,201410120tam,rav,PierBe00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,PierBe00,pass_long,0,,,,,
player,201410120tam,rav,PierBe00,pass_rating,,,,,,
player,201410120tam,rav,PierBe00,rush_att,15,,,,,
player,201410120tam,rav,PierBe00,rush_yds,32,,,,,
player,201410120tam,rav,PierBe00,rush_td,1,,,,,
player,201410120tam,rav,PierBe00,rush_long,6,,,,,
player,201410120tam,rav,PierBe00,targets,0,,,,,
player,201410120tam,rav,PierBe00,rec,0,,,,,
player,201410120tam,rav,PierBe00,rec_yds,0,,,,,
player,201410120tam,rav,PierBe00,rec_td,0,,,,,
player,201410120tam,rav,PierBe00,rec_long,0,,,,,
player,201410120tam,rav,PierBe00,fumbles,0,,,,,
player,201410120tam,rav,PierBe00,fumbles_lost,0,,,,,
player,201410120tam,rav,TaliLo00,pass_cmp,0,,,,,
player,201410120tam,rav,TaliLo00,pass_att,0,,,,,
player,201410120tam,rav,TaliLo00,pass_yds,0,,,,,
player,201410120tam,rav,TaliLo00,pass_td,0,,,,,
player,201410120tam,rav,TaliLo00,pass_int,0,,,,,
player,201410120tam,rav,TaliLo00,pass_sacked,0,,,,,
player,201410120tam,rav,TaliLo00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,TaliLo00,pass_long,0,,,,,
player,201410120tam,rav,TaliLo00,pass_rating,,,,,,
player,201410120tam,rav,TaliLo00,rush_att,2,,,,,
player,201410120tam,rav,TaliLo00,rush_yds,29,,,,,
player,201410120tam,rav,TaliLo00,rush_td,0,,,,,
player,201410120tam,rav,TaliLo00,rush_long,25,,,,,
player,201410120tam,rav,TaliLo00,targets,2,,,,,
player,201410120tam,rav,TaliLo00,rec,2,,,,,
player,201410120tam,rav,TaliLo00,rec_yds,18,,,,,
player,201410120tam,rav,TaliLo00,rec_td,0,,,,,
player,201410120tam,rav,TaliLo00,rec_long,13,,,,,
player,201410120tam,rav,TaliLo00,fumbles,0,,,,,
player,201410120tam,rav,TaliLo00,fumbles_lost,0,,,,,
player,201410120tam,rav,SmitSt01,pass_cmp,0,,,,,
player,201410120tam,rav,SmitSt01,pass_att,0,,,,,
player,201410120tam,rav,SmitSt01,pass_yds,0,,,,,
player,201410120tam,rav,SmitSt01,pass_td,0,,,,,
player,201410120tam,rav,SmitSt01,pass_int,0,,,,,
player,201410120tam,rav,SmitSt01,pass_sacked,0,,,,,
player,201410120tam,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201410120tam,rav,SmitSt01,pass_long,0,,,,,
player,201410120tam,rav,SmitSt01,pass_rating,,,,,,
player,201410120tam,rav,SmitSt01,rush_att,0,,,,,
player,201410120tam,rav,SmitSt01,rush_yds,0,,,,,
player,201410120tam,rav,SmitSt01,rush_td,0,,,,,
player,201410120tam,rav,SmitSt01,rush_long,0,,,,,
player,201410120tam,rav,SmitSt01,targets,6,,,,,
player,201410120tam,rav,SmitSt01,rec,5,,,,,
player,201410120tam,rav,SmitSt01,rec_yds,110,,,,,
player,201410120tam,rav,SmitSt01,rec_td,1,,,,,
player,201410120tam,rav,SmitSt01,rec_long,56,,,,,
player,201410120tam,rav,SmitSt01,fumbles,0,,,,,
player,201410120tam,rav,SmitSt01,fumbles_lost,0,,,,,
player,201410120tam,rav,SmitTo02,pass_cmp,0,,,,,
player,201410120tam,rav,SmitTo02,pass_att,0,,,,,
player,201410120tam,rav,SmitTo02,pass_yds,0,,,,,
player,201410120tam,rav,SmitTo02,pass_td,0,,,,,
player,201410120tam,rav,SmitTo02,pass_int,0,,,,,
player,201410120tam,rav,SmitTo02,pass_sacked,0,,,,,
player,201410120tam,rav,SmitTo02,pass_sacked_yds,0,,,,,
player,201410120tam,rav,SmitTo02,pass_long,0,,,,,
player,201410120tam,rav,SmitTo02,pass_rating,,,,,,
player,201410120tam,rav,SmitTo02,rush_att,0,,,,,
player,201410120tam,rav,SmitTo02,rush_yds,0,,,,,
player,201410120tam,rav,SmitTo02,rush_td,0,,,,,
player,201410120tam,rav,SmitTo02,rush_long,0,,,,,
player,201410120tam,rav,SmitTo02,targets,5,,,,,
player,201410120tam,rav,SmitTo02,rec,4,,,,,
player,201410120tam,rav,SmitTo02,rec_yds,51,,,,,
player,201410120tam,rav,SmitTo02,rec_td,2,,,,,
player,201410120tam,rav,SmitTo02,rec_long,18,,,,,
player,201410120tam,rav,SmitTo02,fumbles,0,,,,,
player,201410120tam,rav,SmitTo02,fumbles_lost,0,,,,,
player,201410120tam,rav,DaniOw00,pass_cmp,0,,,,,
player,201410120tam,rav,DaniOw00,pass_att,0,,,,,
player,201410120tam,rav,DaniOw00,pass_yds,0,,,,,
player,201410120tam,rav,DaniOw00,pass_td,0,,,,,
player,201410120tam,rav,DaniOw00,pass_int,0,,,,,
player,201410120tam,rav,DaniOw00,pass_sacked,0,,,,,
player,201410120tam,rav,DaniOw00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,DaniOw00,pass_long,0,,,,,
player,201410120tam,rav,DaniOw00,pass_rating,,,,,,
player,201410120tam,rav,DaniOw00,rush_att,0,,,,,
player,201410120tam,rav,DaniOw00,rush_yds,0,,,,,
player,201410120tam,rav,DaniOw00,rush_td,0,,,,,
player,201410120tam,rav,DaniOw00,rush_long,0,,,,,
player,201410120tam,rav,DaniOw00,targets,3,,,,,
player,201410120tam,rav,DaniOw00,rec,2,,,,,
player,201410120tam,rav,DaniOw00,rec_yds,34,,,,,
player,201410120tam,rav,DaniOw00,rec_td,0,,,,,
player,201410120tam,rav,DaniOw00,rec_long,30,,,,,
player,201410120tam,rav,DaniOw00,fumbles,0,,,,,
player,201410120tam,rav,DaniOw00,fumbles_lost,0,,,,,
player,201410120tam,rav,JuszKy00,pass_cmp,0,,,,,
player,201410120tam,rav,JuszKy00,pass_att,0,,,,,
player,201410120tam,rav,JuszKy00,pass_yds,0,,,,,
player,201410120tam,rav,JuszKy00,pass_td,0,,,,,
player,201410120tam,rav,JuszKy00,pass_int,0,,,,,
player,201410120tam,rav,JuszKy00,pass_sacked,0,,,,,
player,201410120tam,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,JuszKy00,pass_long,0,,,,,
player,201410120tam,rav,JuszKy00,pass_rating,,,,,,
player,201410120tam,rav,JuszKy00,rush_att,0,,,,,
player,201410120tam,rav,JuszKy00,rush_yds,0,,,,,
player,201410120tam,rav,JuszKy00,rush_td,0,,,,,
player,201410120tam,rav,JuszKy00,rush_long,0,,,,,
player,201410120tam,rav,JuszKy00,targets,3,,,,,
player,201410120tam,rav,JuszKy00,rec,2,,,,,
player,201410120tam,rav,JuszKy00,rec_yds,29,,,,,
player,201410120tam,rav,JuszKy00,rec_td,0,,,,,
player,201410120tam,rav,JuszKy00,rec_long,18,,,,,
player,201410120tam,rav,JuszKy00,fumbles,0,,,,,
player,201410120tam,rav,JuszKy00,fumbles_lost,0,,,,,
player,201410120tam,rav,CampMi02,pass_cmp,0,,,,,
player,201410120tam,rav,CampMi02,pass_att,0,,,,,
player,201410120tam,rav,CampMi02,pass_yds,0,,,,,
player,201410120tam,rav,CampMi02,pass_td,0,,,,,
player,201410120tam,rav,CampMi02,pass_int,0,,,,,
player,201410120tam,rav,CampMi02,pass_sacked,0,,,,,
player,201410120tam,rav,CampMi02,pass_sacked_yds,0,,,,,
player,201410120tam,rav,CampMi02,pass_long,0,,,,,
player,201410120tam,rav,CampMi02,pass_rating,,,,,,
player,201410120tam,rav,CampMi02,rush_att,0,,,,,
player,201410120tam,rav,CampMi02,rush_yds,0,,,,,
player,201410120tam,rav,CampMi02,rush_td,0,,,,,
player,201410120tam,rav,CampMi02,rush_long,0,,,,,
player,201410120tam,rav,CampMi02,targets,2,,,,,
player,201410120tam,rav,CampMi02,rec,2,,,,,
player,201410120tam,rav,CampMi02,rec_yds,28,,,,,
player,201410120tam,rav,CampMi02,rec_td,1,,,,,
player,201410120tam,rav,CampMi02,rec_long,19,,,,,
player,201410120tam,rav,CampMi02,fumbles,0,,,,,
player,201410120tam,rav,CampMi02,fumbles_lost,0,,,,,
player,201410120tam,rav,AikeKa00,pass_cmp,0,,,,,
player,201410120tam,rav,AikeKa00,pass_att,0,,,,,
player,201410120tam,rav,AikeKa00,pass_yds,0,,,,,
player,201410120tam,rav,AikeKa00,pass_td,0,,,,,
player,201410120tam,rav,AikeKa00,pass_int,0,,,,,
player,201410120tam,rav,AikeKa00,pass_sacked,0,,,,,
player,201410120tam,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,AikeKa00,pass_long,0,,,,,
player,201410120tam,rav,AikeKa00,pass_rating,,,,,,
player,201410120tam,rav,AikeKa00,rush_att,0,,,,,
player,201410120tam,rav,AikeKa00,rush_yds,0,,,,,
player,201410120tam,rav,AikeKa00,rush_td,0,,,,,
player,201410120tam,rav,AikeKa00,rush_long,0,,,,,
player,201410120tam,rav,AikeKa00,targets,2,,,,,
player,201410120tam,rav,AikeKa00,rec,2,,,,,
player,201410120tam,rav,AikeKa00,rec_yds,20,,,,,
player,201410120tam,rav,AikeKa00,rec_td,1,,,,,
player,201410120tam,rav,AikeKa00,rec_long,17,,,,,
player,201410120tam,rav,AikeKa00,fumbles,0,,,,,
player,201410120tam,rav,AikeKa00,fumbles_lost,0,,,,,
player,201410120tam,rav,GillCr00,pass_cmp,0,,,,,
player,201410120tam,rav,GillCr00,pass_att,0,,,,,
player,201410120tam,rav,GillCr00,pass_yds,0,,,,,
player,201410120tam,rav,GillCr00,pass_td,0,,,,,
player,201410120tam,rav,GillCr00,pass_int,0,,,,,
player,201410120tam,rav,GillCr00,pass_sacked,0,,,,,
player,201410120tam,rav,GillCr00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,GillCr00,pass_long,0,,,,,
player,201410120tam,rav,GillCr00,pass_rating,,,,,,
player,201410120tam,rav,GillCr00,rush_att,0,,,,,
player,201410120tam,rav,GillCr00,rush_yds,0,,,,,
player,201410120tam,rav,GillCr00,rush_td,0,,,,,
player,201410120tam,rav,GillCr00,rush_long,0,,,,,
player,201410120tam,rav,GillCr00,targets,2,,,,,
player,201410120tam,rav,GillCr00,rec,2,,,,,
player,201410120tam,rav,GillCr00,rec_yds,16,,,,,
player,201410120tam,rav,GillCr00,rec_td,0,,,,,
player,201410120tam,rav,GillCr00,rec_long,11,,,,,
player,201410120tam,rav,GillCr00,fumbles,0,,,,,
player,201410120tam,rav,GillCr00,fumbles_lost,0,,,,,
player,201410120tam,rav,JoneJa03,pass_cmp,0,,,,,
player,201410120tam,rav,JoneJa03,pass_att,0,,,,,
player,201410120tam,rav,JoneJa03,pass_yds,0,,,,,
player,201410120tam,rav,JoneJa03,pass_td,0,,,,,
player,201410120tam,rav,JoneJa03,pass_int,0,,,,,
player,201410120tam,rav,JoneJa03,pass_sacked,0,,,,,
player,201410120tam,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201410120tam,rav,JoneJa03,pass_long,0,,,,,
player,201410120tam,rav,JoneJa03,pass_rating,,,,,,
player,201410120tam,rav,JoneJa03,rush_att,0,,,,,
player,201410120tam,rav,JoneJa03,rush_yds,0,,,,,
player,201410120tam,rav,JoneJa03,rush_td,0,,,,,
player,201410120tam,rav,JoneJa03,rush_long,0,,,,,
player,201410120tam,rav,JoneJa03,targets,1,,,,,
player,201410120tam,rav,JoneJa03,rec,0,,,,,
player,201410120tam,rav,JoneJa03,rec_yds,0,,,,,
player,201410120tam,rav,JoneJa03,rec_td,0,,,,,
player,201410120tam,rav,JoneJa03,rec_long,0,,,,,
player,201410120tam,rav,JoneJa03,fumbles,0,,,,,
player,201410120tam,rav,JoneJa03,fumbles_lost,0,,,,,
player,201410120tam,rav,TaylTy00,pass_cmp,0,,,,,
player,201410120tam,rav,TaylTy00,pass_att,0,,,,,
player,201410120tam,rav,TaylTy00,pass_yds,0,,,,,
player,201410120tam,rav,TaylTy00,pass_td,0,,,,,
player,201410120tam,rav,TaylTy00,pass_int,0,,,,,
player,201410120tam,rav,TaylTy00,pass_sacked,0,,,,,
player,201410120tam,rav,TaylTy00,pass_sacked_yds,0,,,,,
player,201410120tam,rav,TaylTy00,pass_long,0,,,,,
player,201410120tam,rav,TaylTy00,pass_rating,,,,,,
player,201410120tam,rav,TaylTy00,rush_att,4,,,,,
player,201410120tam,rav,TaylTy00,rush_yds,-3,,,,,
player,201410120tam,rav,TaylTy00,rush_td,0,,,,,
player,201410120tam,rav,TaylTy00,rush_long,0,,,,,
player,201410120tam,rav,TaylTy00,targets,0,,,,,
player,201410120tam,rav,TaylTy00,rec,0,,,,,
player,201410120tam,rav,TaylTy00,rec_yds,0,,,,,
player,201410120tam,rav,TaylTy00,rec_td,0,,,,,
player,201410120tam,rav,TaylTy00,rec_long,0,,,,,
player,201410120tam,rav,TaylTy00,fumbles,0,,,,,
player,201410120tam,rav,TaylTy00,fumbles_lost,0,,,,,
player,201410120tam,tam,GlenMi00,pass_cmp,24,,,,,
player,201410120tam,tam,GlenMi00,pass_att,44,,,,,
player,201410120tam,tam,GlenMi00,pass_yds,314,,,,,
player,201410120tam,tam,GlenMi00,pass_td,2,,,,,
player,201410120tam,tam,GlenMi00,pass_int,1,,,,,
player,201410120tam,tam,GlenMi00,pass_sacked,5,,,,,
player,201410120tam,tam,GlenMi00,pass_sacked_yds,37,,,,,
player,201410120tam,tam,GlenMi00,pass_long,33,,,,,
player,201410120tam,tam,GlenMi00,pass_rating,83.0,,,,,
player,201410120tam,tam,GlenMi00,rush_att,0,,,,,
player,201410120tam,tam,GlenMi00,rush_yds,0,,,,,
player,201410120tam,tam,GlenMi00,rush_td,0,,,,,
player,201410120tam,tam,GlenMi00,rush_long,0,,,,,
player,201410120tam,tam,GlenMi00,targets,0,,,,,
player,201410120tam,tam,GlenMi00,rec,0,,,,,
player,201410120tam,tam,GlenMi00,rec_yds,0,,,,,
player,201410120tam,tam,GlenMi00,rec_td,0,,,,,
player,201410120tam,tam,GlenMi00,rec_long,0,,,,,
player,201410120tam,tam,GlenMi00,fumbles,1,,,,,
player,201410120tam,tam,GlenMi00,fumbles_lost,0,,,,,
player,201410120tam,tam,MartDo00,pass_cmp,0,,,,,
player,201410120tam,tam,MartDo00,pass_att,0,,,,,
player,201410120tam,tam,MartDo00,pass_yds,0,,,,,
player,201410120tam,tam,MartDo00,pass_td,0,,,,,
player,201410120tam,tam,MartDo00,pass_int,0,,,,,
player,201410120tam,tam,MartDo00,pass_sacked,0,,,,,
player,201410120tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,MartDo00,pass_long,0,,,,,
player,201410120tam,tam,MartDo00,pass_rating,,,,,,
player,201410120tam,tam,MartDo00,rush_att,11,,,,,
player,201410120tam,tam,MartDo00,rush_yds,45,,,,,
player,201410120tam,tam,MartDo00,rush_td,0,,,,,
player,201410120tam,tam,MartDo00,rush_long,19,,,,,
player,201410120tam,tam,MartDo00,targets,2,,,,,
player,201410120tam,tam,MartDo00,rec,1,,,,,
player,201410120tam,tam,MartDo00,rec_yds,3,,,,,
player,201410120tam,tam,MartDo00,rec_td,0,,,,,
player,201410120tam,tam,MartDo00,rec_long,3,,,,,
player,201410120tam,tam,MartDo00,fumbles,0,,,,,
player,201410120tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201410120tam,tam,RainBo00,pass_cmp,0,,,,,
player,201410120tam,tam,RainBo00,pass_att,0,,,,,
player,201410120tam,tam,RainBo00,pass_yds,0,,,,,
player,201410120tam,tam,RainBo00,pass_td,0,,,,,
player,201410120tam,tam,RainBo00,pass_int,0,,,,,
player,201410120tam,tam,RainBo00,pass_sacked,0,,,,,
player,201410120tam,tam,RainBo00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,RainBo00,pass_long,0,,,,,
player,201410120tam,tam,RainBo00,pass_rating,,,,,,
player,201410120tam,tam,RainBo00,rush_att,7,,,,,
player,201410120tam,tam,RainBo00,rush_yds,42,,,,,
player,201410120tam,tam,RainBo00,rush_td,0,,,,,
player,201410120tam,tam,RainBo00,rush_long,21,,,,,
player,201410120tam,tam,RainBo00,targets,3,,,,,
player,201410120tam,tam,RainBo00,rec,0,,,,,
player,201410120tam,tam,RainBo00,rec_yds,0,,,,,
player,201410120tam,tam,RainBo00,rec_td,0,,,,,
player,201410120tam,tam,RainBo00,rec_long,0,,,,,
player,201410120tam,tam,RainBo00,fumbles,0,,,,,
player,201410120tam,tam,RainBo00,fumbles_lost,0,,,,,
player,201410120tam,tam,MurpLo00,pass_cmp,0,,,,,
player,201410120tam,tam,MurpLo00,pass_att,0,,,,,
player,201410120tam,tam,MurpLo00,pass_yds,0,,,,,
player,201410120tam,tam,MurpLo00,pass_td,0,,,,,
player,201410120tam,tam,MurpLo00,pass_int,0,,,,,
player,201410120tam,tam,MurpLo00,pass_sacked,0,,,,,
player,201410120tam,tam,MurpLo00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,MurpLo00,pass_long,0,,,,,
player,201410120tam,tam,MurpLo00,pass_rating,,,,,,
player,201410120tam,tam,MurpLo00,rush_att,0,,,,,
player,201410120tam,tam,MurpLo00,rush_yds,0,,,,,
player,201410120tam,tam,MurpLo00,rush_td,0,,,,,
player,201410120tam,tam,MurpLo00,rush_long,0,,,,,
player,201410120tam,tam,MurpLo00,targets,9,,,,,
player,201410120tam,tam,MurpLo00,rec,7,,,,,
player,201410120tam,tam,MurpLo00,rec_yds,72,,,,,
player,201410120tam,tam,MurpLo00,rec_td,1,,,,,
player,201410120tam,tam,MurpLo00,rec_long,24,,,,,
player,201410120tam,tam,MurpLo00,fumbles,0,,,,,
player,201410120tam,tam,MurpLo00,fumbles_lost,0,,,,,
player,201410120tam,tam,JackVi00,pass_cmp,0,,,,,
player,201410120tam,tam,JackVi00,pass_att,0,,,,,
player,201410120tam,tam,JackVi00,pass_yds,0,,,,,
player,201410120tam,tam,JackVi00,pass_td,0,,,,,
player,201410120tam,tam,JackVi00,pass_int,0,,,,,
player,201410120tam,tam,JackVi00,pass_sacked,0,,,,,
player,201410120tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,JackVi00,pass_long,0,,,,,
player,201410120tam,tam,JackVi00,pass_rating,,,,,,
player,201410120tam,tam,JackVi00,rush_att,0,,,,,
player,201410120tam,tam,JackVi00,rush_yds,0,,,,,
player,201410120tam,tam,JackVi00,rush_td,0,,,,,
player,201410120tam,tam,JackVi00,rush_long,0,,,,,
player,201410120tam,tam,JackVi00,targets,13,,,,,
player,201410120tam,tam,JackVi00,rec,4,,,,,
player,201410120tam,tam,JackVi00,rec_yds,66,,,,,
player,201410120tam,tam,JackVi00,rec_td,0,,,,,
player,201410120tam,tam,JackVi00,rec_long,33,,,,,
player,201410120tam,tam,JackVi00,fumbles,0,,,,,
player,201410120tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201410120tam,tam,SefeAu00,pass_cmp,0,,,,,
player,201410120tam,tam,SefeAu00,pass_att,0,,,,,
player,201410120tam,tam,SefeAu00,pass_yds,0,,,,,
player,201410120tam,tam,SefeAu00,pass_td,0,,,,,
player,201410120tam,tam,SefeAu00,pass_int,0,,,,,
player,201410120tam,tam,SefeAu00,pass_sacked,0,,,,,
player,201410120tam,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,SefeAu00,pass_long,0,,,,,
player,201410120tam,tam,SefeAu00,pass_rating,,,,,,
player,201410120tam,tam,SefeAu00,rush_att,0,,,,,
player,201410120tam,tam,SefeAu00,rush_yds,0,,,,,
player,201410120tam,tam,SefeAu00,rush_td,0,,,,,
player,201410120tam,tam,SefeAu00,rush_long,0,,,,,
player,201410120tam,tam,SefeAu00,targets,5,,,,,
player,201410120tam,tam,SefeAu00,rec,4,,,,,
player,201410120tam,tam,SefeAu00,rec_yds,58,,,,,
player,201410120tam,tam,SefeAu00,rec_td,0,,,,,
player,201410120tam,tam,SefeAu00,rec_long,30,,,,,
player,201410120tam,tam,SefeAu00,fumbles,0,,,,,
player,201410120tam,tam,SefeAu00,fumbles_lost,0,,,,,
player,201410120tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201410120tam,tam,EvanMi00,pass_att,0,,,,,
player,201410120tam,tam,EvanMi00,pass_yds,0,,,,,
player,201410120tam,tam,EvanMi00,pass_td,0,,,,,
player,201410120tam,tam,EvanMi00,pass_int,0,,,,,
player,201410120tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201410120tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,EvanMi00,pass_long,0,,,,,
player,201410120tam,tam,EvanMi00,pass_rating,,,,,,
player,201410120tam,tam,EvanMi00,rush_att,0,,,,,
player,201410120tam,tam,EvanMi00,rush_yds,0,,,,,
player,201410120tam,tam,EvanMi00,rush_td,0,,,,,
player,201410120tam,tam,EvanMi00,rush_long,0,,,,,
player,201410120tam,tam,EvanMi00,targets,8,,,,,
player,201410120tam,tam,EvanMi00,rec,4,,,,,
player,201410120tam,tam,EvanMi00,rec_yds,55,,,,,
player,201410120tam,tam,EvanMi00,rec_td,1,,,,,
player,201410120tam,tam,EvanMi00,rec_long,25,,,,,
player,201410120tam,tam,EvanMi00,fumbles,0,,,,,
player,201410120tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201410120tam,tam,HerrRo00,pass_cmp,0,,,,,
player,201410120tam,tam,HerrRo00,pass_att,0,,,,,
player,201410120tam,tam,HerrRo00,pass_yds,0,,,,,
player,201410120tam,tam,HerrRo00,pass_td,0,,,,,
player,201410120tam,tam,HerrRo00,pass_int,0,,,,,
player,201410120tam,tam,HerrRo00,pass_sacked,0,,,,,
player,201410120tam,tam,HerrRo00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,HerrRo00,pass_long,0,,,,,
player,201410120tam,tam,HerrRo00,pass_rating,,,,,,
player,201410120tam,tam,HerrRo00,rush_att,0,,,,,
player,201410120tam,tam,HerrRo00,rush_yds,0,,,,,
player,201410120tam,tam,HerrRo00,rush_td,0,,,,,
player,201410120tam,tam,HerrRo00,rush_long,0,,,,,
player,201410120tam,tam,HerrRo00,targets,2,,,,,
player,201410120tam,tam,HerrRo00,rec,2,,,,,
player,201410120tam,tam,HerrRo00,rec_yds,31,,,,,
player,201410120tam,tam,HerrRo00,rec_td,0,,,,,
player,201410120tam,tam,HerrRo00,rec_long,16,,,,,
player,201410120tam,tam,HerrRo00,fumbles,0,,,,,
player,201410120tam,tam,HerrRo00,fumbles_lost,0,,,,,
player,201410120tam,tam,MyerBr00,pass_cmp,0,,,,,
player,201410120tam,tam,MyerBr00,pass_att,0,,,,,
player,201410120tam,tam,MyerBr00,pass_yds,0,,,,,
player,201410120tam,tam,MyerBr00,pass_td,0,,,,,
player,201410120tam,tam,MyerBr00,pass_int,0,,,,,
player,201410120tam,tam,MyerBr00,pass_sacked,0,,,,,
player,201410120tam,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201410120tam,tam,MyerBr00,pass_long,0,,,,,
player,201410120tam,tam,MyerBr00,pass_rating,,,,,,
player,201410120tam,tam,MyerBr00,rush_att,0,,,,,
player,201410120tam,tam,MyerBr00,rush_yds,0,,,,,
player,201410120tam,tam,MyerBr00,rush_td,0,,,,,
player,201410120tam,tam,MyerBr00,rush_long,0,,,,,
player,201410120tam,tam,MyerBr00,targets,2,,,,,
player,201410120tam,tam,MyerBr00,rec,2,,,,,
player,201410120tam,tam,MyerBr00,rec_yds,29,,,,,
player,201410120tam,tam,MyerBr00,rec_td,0,,,,,
player,201410120tam,tam,MyerBr00,rec_long,26,,,,,
player,201410120tam,tam,MyerBr00,fumbles,0,,,,,
player,201410120tam,tam,MyerBr00,fumbles_lost,0,,,,,
player,201410120tam,rav,SmitJi03,def_int,1,,,,,
player,201410120tam,rav,SmitJi03,def_int_yds,31,,,,,
player,201410120tam,rav,SmitJi03,def_int_td,0,,,,,
player,201410120tam,rav,SmitJi03,def_int_long,31,,,,,
player,201410120tam,rav,SmitJi03,pass_defended,1,,,,,
player,201410120tam,rav,SmitJi03,sacks,0.0,,,,,
player,201410120tam,rav,SmitJi03,tackles_combined,5,,,,,
player,201410120tam,rav,SmitJi03,tackles_solo,5,,,,,
player,201410120tam,rav,SmitJi03,tackles_assists,0,,,,,
player,201410120tam,rav,SmitJi03,tackles_loss,0,,,,,
player,201410120tam,rav,SmitJi03,qb_hits,0,,,,,
player,201410120tam,rav,SmitJi03,fumbles_rec,0,,,,,
player,201410120tam,rav,SmitJi03,fumbles_rec_yds,0,,,,,
player,201410120tam,rav,SmitJi03,fumbles_rec_td,0,,,,,
player,201410120tam,rav,SmitJi03,fumbles_forced,0,,,,,
player,201410120tam,rav,DumeEl20,def_int,0,,,,,
player,201410120tam,rav,DumeEl20,def_int_yds,0,,,,,
player,201410120tam,rav,DumeEl20,def_int_td,0,,,,,
player,201410120tam,rav,DumeEl20,def_int_long,0,,,,,
player,201410120tam,rav,DumeEl20,pass_defended,0,,,,,
player,201410120tam,rav,DumeEl20,sacks,1.5,,,,,
player,201410120tam,rav,DumeEl20,tackles_combined,4,,,,,
player,201410120tam,rav,DumeEl20,tackles_solo,2,,,,,
player,201410120tam,rav,DumeEl20,tackles_assists,2,,,,,
player,201410120tam,rav,DumeEl20,tackles_loss,1,,,,,
player,201410120tam,rav,DumeEl20,qb_hits,2,,,,,
player,201410120tam,rav,DumeEl20,fumbles_rec,0,,,,,
player,201410120tam,rav,DumeEl20,fumbles_rec_yds,0,,,,,
player,201410120tam,rav,DumeEl20,fumbles_rec_td,0,,,,,
player,201410120tam,rav,DumeEl20,fumbles_forced,1,,,,,
player,201410120tam,rav,SmitDa24,def_int,0,,,,,
player,201410120tam,rav,SmitDa24,def_int_yds,0,,,,,
player,201410120tam,rav,SmitDa24,def_int_td,0,,,,,
player,201410120tam,rav,SmitDa24,def_int_long,0,,,,,
player,201410120tam,rav,SmitDa24,pass_defended,0,,,,,
player,201410120tam,rav,SmitDa24,sacks,1.0,,,,,
player,201410120tam,rav,SmitDa24,tackles_combined,7,,,,,
player,201410120tam,rav,SmitDa24,tackles_solo,6,,,,,
player,201410120tam,rav,SmitDa24,tackles_assists,1,,,,,
player,201410120tam,rav,SmitDa24,tackles_loss,1,,,,,
player,201410120tam,rav,SmitDa24,qb_hits,1,,,,,
player,201410120tam,rav,SmitDa24,fumbles_rec,0,,,,,
player,201410120tam,rav,SmitDa24,fumbles_rec_yds,0,,,,,
player,201410120tam,rav,SmitDa24,fumbles_rec_td,0,,,,,
player,201410120tam,rav,SmitDa24,fumbles_forced,0,,,,,
player,201410120tam,rav,SuggTe99,def_int,0,,,,,
player,201410120tam,rav,SuggTe99,def_int_yds,0,,,,,
player,201410120tam,rav,SuggTe99,def_int_td,0,,,,,
player,201410120tam,rav,SuggTe99,def_int_long,0,,,,,
player,201410120tam,rav,SuggTe99,pass_defended,0,,,,,
player,201410120tam,rav,SuggTe99,sacks,1.0,,,,,
player,201410120tam,rav,SuggTe99,tackles_combined,2,,,,,
