game,2014,17,20141228,201412280atl,car,"Carolina Panthers",34,atl,"Atlanta Falcons",3
player,201412280atl,car,BrowPh00,fumbles,0,,,,,
player,201412280atl,car,BrowPh00,fumbles_lost,0,,,,,
player,201412280atl,car,WhitFo00,pass_cmp,0,,,,,
player,201412280atl,car,WhitFo00,pass_att,0,,,,,
player,201412280atl,car,WhitFo00,pass_yds,0,,,,,
player,201412280atl,car,WhitFo00,pass_td,0,,,,,
player,201412280atl,car,WhitFo00,pass_int,0,,,,,
player,201412280atl,car,WhitFo00,pass_sacked,0,,,,,
player,201412280atl,car,WhitFo00,pass_sacked_yds,0,,,,,
player,201412280atl,car,WhitFo00,pass_long,0,,,,,
player,201412280atl,car,WhitFo00,pass_rating,,,,,,
player,201412280atl,car,WhitFo00,rush_att,7,,,,,
player,201412280atl,car,WhitFo00,rush_yds,41,,,,,
player,201412280atl,car,WhitFo00,rush_td,0,,,,,
player,201412280atl,car,WhitFo00,rush_long,13,,,,,
player,201412280atl,car,WhitFo00,targets,0,,,,,
player,201412280atl,car,WhitFo00,rec,0,,,,,
player,201412280atl,car,WhitFo00,rec_yds,0,,,,,
player,201412280atl,car,WhitFo00,rec_td,0,,,,,
player,201412280atl,car,WhitFo00,rec_long,0,,,,,
player,201412280atl,car,WhitFo00,fumbles,0,,,,,
player,201412280atl,car,WhitFo00,fumbles_lost,0,,,,,
player,201412280atl,car,TolbMi00,pass_cmp,0,,,,,
player,201412280atl,car,TolbMi00,pass_att,0,,,,,
player,201412280atl,car,TolbMi00,pass_yds,0,,,,,
player,201412280atl,car,TolbMi00,pass_td,0,,,,,
player,201412280atl,car,TolbMi00,pass_int,0,,,,,
player,201412280atl,car,TolbMi00,pass_sacked,0,,,,,
player,201412280atl,car,TolbMi00,pass_sacked_yds,0,,,,,
player,201412280atl,car,TolbMi00,pass_long,0,,,,,
player,201412280atl,car,TolbMi00,pass_rating,,,,,,
player,201412280atl,car,TolbMi00,rush_att,7,,,,,
player,201412280atl,car,TolbMi00,rush_yds,12,,,,,
player,201412280atl,car,TolbMi00,rush_td,0,,,,,
player,201412280atl,car,TolbMi00,rush_long,7,,,,,
player,201412280atl,car,TolbMi00,targets,0,,,,,
player,201412280atl,car,TolbMi00,rec,0,,,,,
player,201412280atl,car,TolbMi00,rec_yds,0,,,,,
player,201412280atl,car,TolbMi00,rec_td,0,,,,,
player,201412280atl,car,TolbMi00,rec_long,0,,,,,
player,201412280atl,car,TolbMi00,fumbles,0,,,,,
player,201412280atl,car,TolbMi00,fumbles_lost,0,,,,,
player,201412280atl,car,OlseGr00,pass_cmp,0,,,,,
player,201412280atl,car,OlseGr00,pass_att,0,,,,,
player,201412280atl,car,OlseGr00,pass_yds,0,,,,,
player,201412280atl,car,OlseGr00,pass_td,0,,,,,
player,201412280atl,car,OlseGr00,pass_int,0,,,,,
player,201412280atl,car,OlseGr00,pass_sacked,0,,,,,
player,201412280atl,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201412280atl,car,OlseGr00,pass_long,0,,,,,
player,201412280atl,car,OlseGr00,pass_rating,,,,,,
player,201412280atl,car,OlseGr00,rush_att,0,,,,,
player,201412280atl,car,OlseGr00,rush_yds,0,,,,,
player,201412280atl,car,OlseGr00,rush_td,0,,,,,
player,201412280atl,car,OlseGr00,rush_long,0,,,,,
player,201412280atl,car,OlseGr00,targets,3,,,,,
player,201412280atl,car,OlseGr00,rec,2,,,,,
player,201412280atl,car,OlseGr00,rec_yds,27,,,,,
player,201412280atl,car,OlseGr00,rec_td,0,,,,,
player,201412280atl,car,OlseGr00,rec_long,18,,,,,
player,201412280atl,car,OlseGr00,fumbles,0,,,,,
player,201412280atl,car,OlseGr00,fumbles_lost,0,,,,,
player,201412280atl,car,CotcJe00,pass_cmp,0,,,,,
player,201412280atl,car,CotcJe00,pass_att,0,,,,,
player,201412280atl,car,CotcJe00,pass_yds,0,,,,,
player,201412280atl,car,CotcJe00,pass_td,0,,,,,
player,201412280atl,car,CotcJe00,pass_int,0,,,,,
player,201412280atl,car,CotcJe00,pass_sacked,0,,,,,
player,201412280atl,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201412280atl,car,CotcJe00,pass_long,0,,,,,
player,201412280atl,car,CotcJe00,pass_rating,,,,,,
player,201412280atl,car,CotcJe00,rush_att,0,,,,,
player,201412280atl,car,CotcJe00,rush_yds,0,,,,,
player,201412280atl,car,CotcJe00,rush_td,0,,,,,
player,201412280atl,car,CotcJe00,rush_long,0,,,,,
player,201412280atl,car,CotcJe00,targets,3,,,,,
player,201412280atl,car,CotcJe00,rec,3,,,,,
player,201412280atl,car,CotcJe00,rec_yds,25,,,,,
player,201412280atl,car,CotcJe00,rec_td,0,,,,,
player,201412280atl,car,CotcJe00,rec_long,18,,,,,
player,201412280atl,car,CotcJe00,fumbles,0,,,,,
player,201412280atl,car,CotcJe00,fumbles_lost,0,,,,,
player,201412280atl,car,BenjKe00,pass_cmp,0,,,,,
player,201412280atl,car,BenjKe00,pass_att,0,,,,,
player,201412280atl,car,BenjKe00,pass_yds,0,,,,,
player,201412280atl,car,BenjKe00,pass_td,0,,,,,
player,201412280atl,car,BenjKe00,pass_int,0,,,,,
player,201412280atl,car,BenjKe00,pass_sacked,0,,,,,
player,201412280atl,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201412280atl,car,BenjKe00,pass_long,0,,,,,
player,201412280atl,car,BenjKe00,pass_rating,,,,,,
player,201412280atl,car,BenjKe00,rush_att,0,,,,,
player,201412280atl,car,BenjKe00,rush_yds,0,,,,,
player,201412280atl,car,BenjKe00,rush_td,0,,,,,
player,201412280atl,car,BenjKe00,rush_long,0,,,,,
player,201412280atl,car,BenjKe00,targets,5,,,,,
player,201412280atl,car,BenjKe00,rec,1,,,,,
player,201412280atl,car,BenjKe00,rec_yds,9,,,,,
player,201412280atl,car,BenjKe00,rec_td,0,,,,,
player,201412280atl,car,BenjKe00,rec_long,9,,,,,
player,201412280atl,car,BenjKe00,fumbles,0,,,,,
player,201412280atl,car,BenjKe00,fumbles_lost,0,,,,,
player,201412280atl,car,DickEd00,pass_cmp,0,,,,,
player,201412280atl,car,DickEd00,pass_att,0,,,,,
player,201412280atl,car,DickEd00,pass_yds,0,,,,,
player,201412280atl,car,DickEd00,pass_td,0,,,,,
player,201412280atl,car,DickEd00,pass_int,0,,,,,
player,201412280atl,car,DickEd00,pass_sacked,0,,,,,
player,201412280atl,car,DickEd00,pass_sacked_yds,0,,,,,
player,201412280atl,car,DickEd00,pass_long,0,,,,,
player,201412280atl,car,DickEd00,pass_rating,,,,,,
player,201412280atl,car,DickEd00,rush_att,0,,,,,
player,201412280atl,car,DickEd00,rush_yds,0,,,,,
player,201412280atl,car,DickEd00,rush_td,0,,,,,
player,201412280atl,car,DickEd00,rush_long,0,,,,,
player,201412280atl,car,DickEd00,targets,1,,,,,
player,201412280atl,car,DickEd00,rec,1,,,,,
player,201412280atl,car,DickEd00,rec_yds,5,,,,,
player,201412280atl,car,DickEd00,rec_td,1,,,,,
player,201412280atl,car,DickEd00,rec_long,5,,,,,
player,201412280atl,car,DickEd00,fumbles,0,,,,,
player,201412280atl,car,DickEd00,fumbles_lost,0,,,,,
player,201412280atl,car,BersBr00,pass_cmp,0,,,,,
player,201412280atl,car,BersBr00,pass_att,0,,,,,
player,201412280atl,car,BersBr00,pass_yds,0,,,,,
player,201412280atl,car,BersBr00,pass_td,0,,,,,
player,201412280atl,car,BersBr00,pass_int,0,,,,,
player,201412280atl,car,BersBr00,pass_sacked,0,,,,,
player,201412280atl,car,BersBr00,pass_sacked_yds,0,,,,,
player,201412280atl,car,BersBr00,pass_long,0,,,,,
player,201412280atl,car,BersBr00,pass_rating,,,,,,
player,201412280atl,car,BersBr00,rush_att,0,,,,,
player,201412280atl,car,BersBr00,rush_yds,0,,,,,
player,201412280atl,car,BersBr00,rush_td,0,,,,,
player,201412280atl,car,BersBr00,rush_long,0,,,,,
player,201412280atl,car,BersBr00,targets,1,,,,,
player,201412280atl,car,BersBr00,rec,0,,,,,
player,201412280atl,car,BersBr00,rec_yds,0,,,,,
player,201412280atl,car,BersBr00,rec_td,0,,,,,
player,201412280atl,car,BersBr00,rec_long,0,,,,,
player,201412280atl,car,BersBr00,fumbles,0,,,,,
player,201412280atl,car,BersBr00,fumbles_lost,0,,,,,
player,201412280atl,atl,RyanMa00,pass_cmp,29,,,,,
player,201412280atl,atl,RyanMa00,pass_att,47,,,,,
player,201412280atl,atl,RyanMa00,pass_yds,260,,,,,
player,201412280atl,atl,RyanMa00,pass_td,0,,,,,
player,201412280atl,atl,RyanMa00,pass_int,2,,,,,
player,201412280atl,atl,RyanMa00,pass_sacked,6,,,,,
player,201412280atl,atl,RyanMa00,pass_sacked_yds,35,,,,,
player,201412280atl,atl,RyanMa00,pass_long,20,,,,,
player,201412280atl,atl,RyanMa00,pass_rating,58.8,,,,,
player,201412280atl,atl,RyanMa00,rush_att,1,,,,,
player,201412280atl,atl,RyanMa00,rush_yds,6,,,,,
player,201412280atl,atl,RyanMa00,rush_td,0,,,,,
player,201412280atl,atl,RyanMa00,rush_long,6,,,,,
player,201412280atl,atl,RyanMa00,targets,0,,,,,
player,201412280atl,atl,RyanMa00,rec,0,,,,,
player,201412280atl,atl,RyanMa00,rec_yds,0,,,,,
player,201412280atl,atl,RyanMa00,rec_td,0,,,,,
player,201412280atl,atl,RyanMa00,rec_long,0,,,,,
player,201412280atl,atl,RyanMa00,fumbles,0,,,,,
player,201412280atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201412280atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201412280atl,atl,RodgJa00,pass_att,0,,,,,
player,201412280atl,atl,RodgJa00,pass_yds,0,,,,,
player,201412280atl,atl,RodgJa00,pass_td,0,,,,,
player,201412280atl,atl,RodgJa00,pass_int,0,,,,,
player,201412280atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201412280atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,RodgJa00,pass_long,0,,,,,
player,201412280atl,atl,RodgJa00,pass_rating,,,,,,
player,201412280atl,atl,RodgJa00,rush_att,9,,,,,
player,201412280atl,atl,RodgJa00,rush_yds,44,,,,,
player,201412280atl,atl,RodgJa00,rush_td,0,,,,,
player,201412280atl,atl,RodgJa00,rush_long,17,,,,,
player,201412280atl,atl,RodgJa00,targets,7,,,,,
player,201412280atl,atl,RodgJa00,rec,3,,,,,
player,201412280atl,atl,RodgJa00,rec_yds,19,,,,,
player,201412280atl,atl,RodgJa00,rec_td,0,,,,,
player,201412280atl,atl,RodgJa00,rec_long,8,,,,,
player,201412280atl,atl,RodgJa00,fumbles,0,,,,,
player,201412280atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201412280atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201412280atl,atl,FreeDe00,pass_att,0,,,,,
player,201412280atl,atl,FreeDe00,pass_yds,0,,,,,
player,201412280atl,atl,FreeDe00,pass_td,0,,,,,
player,201412280atl,atl,FreeDe00,pass_int,0,,,,,
player,201412280atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201412280atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,FreeDe00,pass_long,0,,,,,
player,201412280atl,atl,FreeDe00,pass_rating,,,,,,
player,201412280atl,atl,FreeDe00,rush_att,6,,,,,
player,201412280atl,atl,FreeDe00,rush_yds,13,,,,,
player,201412280atl,atl,FreeDe00,rush_td,0,,,,,
player,201412280atl,atl,FreeDe00,rush_long,5,,,,,
player,201412280atl,atl,FreeDe00,targets,3,,,,,
player,201412280atl,atl,FreeDe00,rec,2,,,,,
player,201412280atl,atl,FreeDe00,rec_yds,3,,,,,
player,201412280atl,atl,FreeDe00,rec_td,0,,,,,
player,201412280atl,atl,FreeDe00,rec_long,7,,,,,
player,201412280atl,atl,FreeDe00,fumbles,0,,,,,
player,201412280atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201412280atl,atl,WhitRo00,pass_cmp,0,,,,,
player,201412280atl,atl,WhitRo00,pass_att,0,,,,,
player,201412280atl,atl,WhitRo00,pass_yds,0,,,,,
player,201412280atl,atl,WhitRo00,pass_td,0,,,,,
player,201412280atl,atl,WhitRo00,pass_int,0,,,,,
player,201412280atl,atl,WhitRo00,pass_sacked,0,,,,,
player,201412280atl,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,WhitRo00,pass_long,0,,,,,
player,201412280atl,atl,WhitRo00,pass_rating,,,,,,
player,201412280atl,atl,WhitRo00,rush_att,0,,,,,
player,201412280atl,atl,WhitRo00,rush_yds,0,,,,,
player,201412280atl,atl,WhitRo00,rush_td,0,,,,,
player,201412280atl,atl,WhitRo00,rush_long,0,,,,,
player,201412280atl,atl,WhitRo00,targets,12,,,,,
player,201412280atl,atl,WhitRo00,rec,8,,,,,
player,201412280atl,atl,WhitRo00,rec_yds,104,,,,,
player,201412280atl,atl,WhitRo00,rec_td,0,,,,,
player,201412280atl,atl,WhitRo00,rec_long,20,,,,,
player,201412280atl,atl,WhitRo00,fumbles,1,,,,,
player,201412280atl,atl,WhitRo00,fumbles_lost,1,,,,,
player,201412280atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201412280atl,atl,JoneJu02,pass_att,0,,,,,
player,201412280atl,atl,JoneJu02,pass_yds,0,,,,,
player,201412280atl,atl,JoneJu02,pass_td,0,,,,,
player,201412280atl,atl,JoneJu02,pass_int,0,,,,,
player,201412280atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201412280atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201412280atl,atl,JoneJu02,pass_long,0,,,,,
player,201412280atl,atl,JoneJu02,pass_rating,,,,,,
player,201412280atl,atl,JoneJu02,rush_att,0,,,,,
player,201412280atl,atl,JoneJu02,rush_yds,0,,,,,
player,201412280atl,atl,JoneJu02,rush_td,0,,,,,
player,201412280atl,atl,JoneJu02,rush_long,0,,,,,
player,201412280atl,atl,JoneJu02,targets,8,,,,,
player,201412280atl,atl,JoneJu02,rec,4,,,,,
player,201412280atl,atl,JoneJu02,rec_yds,58,,,,,
player,201412280atl,atl,JoneJu02,rec_td,0,,,,,
player,201412280atl,atl,JoneJu02,rec_long,20,,,,,
player,201412280atl,atl,JoneJu02,fumbles,0,,,,,
player,201412280atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201412280atl,atl,HestDe99,pass_cmp,0,,,,,
player,201412280atl,atl,HestDe99,pass_att,0,,,,,
player,201412280atl,atl,HestDe99,pass_yds,0,,,,,
player,201412280atl,atl,HestDe99,pass_td,0,,,,,
player,201412280atl,atl,HestDe99,pass_int,0,,,,,
player,201412280atl,atl,HestDe99,pass_sacked,0,,,,,
player,201412280atl,atl,HestDe99,pass_sacked_yds,0,,,,,
player,201412280atl,atl,HestDe99,pass_long,0,,,,,
player,201412280atl,atl,HestDe99,pass_rating,,,,,,
player,201412280atl,atl,HestDe99,rush_att,0,,,,,
player,201412280atl,atl,HestDe99,rush_yds,0,,,,,
player,201412280atl,atl,HestDe99,rush_td,0,,,,,
player,201412280atl,atl,HestDe99,rush_long,0,,,,,
player,201412280atl,atl,HestDe99,targets,6,,,,,
player,201412280atl,atl,HestDe99,rec,4,,,,,
player,201412280atl,atl,HestDe99,rec_yds,32,,,,,
player,201412280atl,atl,HestDe99,rec_td,0,,,,,
player,201412280atl,atl,HestDe99,rec_long,15,,,,,
player,201412280atl,atl,HestDe99,fumbles,0,,,,,
player,201412280atl,atl,HestDe99,fumbles_lost,0,,,,,
player,201412280atl,atl,DougHa00,pass_cmp,0,,,,,
player,201412280atl,atl,DougHa00,pass_att,0,,,,,
player,201412280atl,atl,DougHa00,pass_yds,0,,,,,
player,201412280atl,atl,DougHa00,pass_td,0,,,,,
player,201412280atl,atl,DougHa00,pass_int,0,,,,,
player,201412280atl,atl,DougHa00,pass_sacked,0,,,,,
player,201412280atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,DougHa00,pass_long,0,,,,,
player,201412280atl,atl,DougHa00,pass_rating,,,,,,
player,201412280atl,atl,DougHa00,rush_att,0,,,,,
player,201412280atl,atl,DougHa00,rush_yds,0,,,,,
player,201412280atl,atl,DougHa00,rush_td,0,,,,,
player,201412280atl,atl,DougHa00,rush_long,0,,,,,
player,201412280atl,atl,DougHa00,targets,6,,,,,
player,201412280atl,atl,DougHa00,rec,5,,,,,
player,201412280atl,atl,DougHa00,rec_yds,28,,,,,
player,201412280atl,atl,DougHa00,rec_td,0,,,,,
player,201412280atl,atl,DougHa00,rec_long,8,,,,,
player,201412280atl,atl,DougHa00,fumbles,0,,,,,
player,201412280atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201412280atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201412280atl,atl,ToilLe00,pass_att,0,,,,,
player,201412280atl,atl,ToilLe00,pass_yds,0,,,,,
player,201412280atl,atl,ToilLe00,pass_td,0,,,,,
player,201412280atl,atl,ToilLe00,pass_int,0,,,,,
player,201412280atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201412280atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,ToilLe00,pass_long,0,,,,,
player,201412280atl,atl,ToilLe00,pass_rating,,,,,,
player,201412280atl,atl,ToilLe00,rush_att,0,,,,,
player,201412280atl,atl,ToilLe00,rush_yds,0,,,,,
player,201412280atl,atl,ToilLe00,rush_td,0,,,,,
player,201412280atl,atl,ToilLe00,rush_long,0,,,,,
player,201412280atl,atl,ToilLe00,targets,3,,,,,
player,201412280atl,atl,ToilLe00,rec,2,,,,,
player,201412280atl,atl,ToilLe00,rec_yds,14,,,,,
player,201412280atl,atl,ToilLe00,rec_td,0,,,,,
player,201412280atl,atl,ToilLe00,rec_long,11,,,,,
player,201412280atl,atl,ToilLe00,fumbles,0,,,,,
player,201412280atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201412280atl,atl,PascBe00,pass_cmp,0,,,,,
player,201412280atl,atl,PascBe00,pass_att,0,,,,,
player,201412280atl,atl,PascBe00,pass_yds,0,,,,,
player,201412280atl,atl,PascBe00,pass_td,0,,,,,
player,201412280atl,atl,PascBe00,pass_int,0,,,,,
player,201412280atl,atl,PascBe00,pass_sacked,0,,,,,
player,201412280atl,atl,PascBe00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,PascBe00,pass_long,0,,,,,
player,201412280atl,atl,PascBe00,pass_rating,,,,,,
player,201412280atl,atl,PascBe00,rush_att,0,,,,,
player,201412280atl,atl,PascBe00,rush_yds,0,,,,,
player,201412280atl,atl,PascBe00,rush_td,0,,,,,
player,201412280atl,atl,PascBe00,rush_long,0,,,,,
player,201412280atl,atl,PascBe00,targets,1,,,,,
player,201412280atl,atl,PascBe00,rec,1,,,,,
player,201412280atl,atl,PascBe00,rec_yds,2,,,,,
player,201412280atl,atl,PascBe00,rec_td,0,,,,,
player,201412280atl,atl,PascBe00,rec_long,2,,,,,
player,201412280atl,atl,PascBe00,fumbles,0,,,,,
player,201412280atl,atl,PascBe00,fumbles_lost,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_att,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_td,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_int,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_long,0,,,,,
player,201412280atl,atl,DiMaPa00,pass_rating,,,,,,
player,201412280atl,atl,DiMaPa00,rush_att,0,,,,,
player,201412280atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201412280atl,atl,DiMaPa00,rush_td,0,,,,,
player,201412280atl,atl,DiMaPa00,rush_long,0,,,,,
player,201412280atl,atl,DiMaPa00,targets,1,,,,,
player,201412280atl,atl,DiMaPa00,rec,0,,,,,
player,201412280atl,atl,DiMaPa00,rec_yds,0,,,,,
player,201412280atl,atl,DiMaPa00,rec_td,0,,,,,
player,201412280atl,atl,DiMaPa00,rec_long,0,,,,,
player,201412280atl,atl,DiMaPa00,fumbles,0,,,,,
player,201412280atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201412280atl,car,HarpRo21,def_int,1,,,,,
player,201412280atl,car,HarpRo21,def_int_yds,31,,,,,
player,201412280atl,car,HarpRo21,def_int_td,1,,,,,
player,201412280atl,car,HarpRo21,def_int_long,31,,,,,
player,201412280atl,car,HarpRo21,pass_defended,1,,,,,
player,201412280atl,car,HarpRo21,sacks,0.0,,,,,
player,201412280atl,car,HarpRo21,tackles_combined,6,,,,,
player,201412280atl,car,HarpRo21,tackles_solo,6,,,,,
player,201412280atl,car,HarpRo21,tackles_assists,0,,,,,
player,201412280atl,car,HarpRo21,tackles_loss,0,,,,,
player,201412280atl,car,HarpRo21,qb_hits,0,,,,,
player,201412280atl,car,HarpRo21,fumbles_rec,0,,,,,
player,201412280atl,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201412280atl,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201412280atl,car,HarpRo21,fumbles_forced,0,,,,,
player,201412280atl,car,BostTr00,def_int,1,,,,,
player,201412280atl,car,BostTr00,def_int_yds,84,,,,,
player,201412280atl,car,BostTr00,def_int_td,1,,,,,
player,201412280atl,car,BostTr00,def_int_long,84,,,,,
player,201412280atl,car,BostTr00,pass_defended,1,,,,,
player,201412280atl,car,BostTr00,sacks,0.0,,,,,
player,201412280atl,car,BostTr00,tackles_combined,2,,,,,
player,201412280atl,car,BostTr00,tackles_solo,2,,,,,
player,201412280atl,car,BostTr00,tackles_assists,0,,,,,
player,201412280atl,car,BostTr00,tackles_loss,0,,,,,
player,201412280atl,car,BostTr00,qb_hits,0,,,,,
player,201412280atl,car,BostTr00,fumbles_rec,0,,,,,
player,201412280atl,car,BostTr00,fumbles_rec_yds,0,,,,,
player,201412280atl,car,BostTr00,fumbles_rec_td,0,,,,,
player,201412280atl,car,BostTr00,fumbles_forced,0,,,,,
player,201412280atl,car,LotuSt00,def_int,0,,,,,
player,201412280atl,car,LotuSt00,def_int_yds,0,,,,,
player,201412280atl,car,LotuSt00,def_int_td,0,,,,,
player,201412280atl,car,LotuSt00,def_int_long,0,,,,,
player,201412280atl,car,LotuSt00,pass_defended,0,,,,,
player,201412280atl,car,LotuSt00,sacks,2.0,,,,,
player,201412280atl,car,LotuSt00,tackles_combined,7,,,,,
player,201412280atl,car,LotuSt00,tackles_solo,7,,,,,
player,201412280atl,car,LotuSt00,tackles_assists,0,,,,,
player,201412280atl,car,LotuSt00,tackles_loss,3,,,,,
player,201412280atl,car,LotuSt00,qb_hits,3,,,,,
