game,2014,10,20141109,201411090crd,ram,"St. Louis Rams",14,crd,"Arizona Cardinals",31
player,201411090crd,ram,BritKe00,pass_att,0,,,,,
player,201411090crd,ram,BritKe00,pass_yds,0,,,,,
player,201411090crd,ram,BritKe00,pass_td,0,,,,,
player,201411090crd,ram,BritKe00,pass_int,0,,,,,
player,201411090crd,ram,BritKe00,pass_sacked,0,,,,,
player,201411090crd,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201411090crd,ram,BritKe00,pass_long,0,,,,,
player,201411090crd,ram,BritKe00,pass_rating,,,,,,
player,201411090crd,ram,BritKe00,rush_att,0,,,,,
player,201411090crd,ram,BritKe00,rush_yds,0,,,,,
player,201411090crd,ram,BritKe00,rush_td,0,,,,,
player,201411090crd,ram,BritKe00,rush_long,0,,,,,
player,201411090crd,ram,BritKe00,targets,5,,,,,
player,201411090crd,ram,BritKe00,rec,3,,,,,
player,201411090crd,ram,BritKe00,rec_yds,31,,,,,
player,201411090crd,ram,BritKe00,rec_td,0,,,,,
player,201411090crd,ram,BritKe00,rec_long,14,,,,,
player,201411090crd,ram,BritKe00,fumbles,0,,,,,
player,201411090crd,ram,BritKe00,fumbles_lost,0,,,,,
player,201411090crd,ram,KendLa00,pass_cmp,0,,,,,
player,201411090crd,ram,KendLa00,pass_att,0,,,,,
player,201411090crd,ram,KendLa00,pass_yds,0,,,,,
player,201411090crd,ram,KendLa00,pass_td,0,,,,,
player,201411090crd,ram,KendLa00,pass_int,0,,,,,
player,201411090crd,ram,KendLa00,pass_sacked,0,,,,,
player,201411090crd,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201411090crd,ram,KendLa00,pass_long,0,,,,,
player,201411090crd,ram,KendLa00,pass_rating,,,,,,
player,201411090crd,ram,KendLa00,rush_att,0,,,,,
player,201411090crd,ram,KendLa00,rush_yds,0,,,,,
player,201411090crd,ram,KendLa00,rush_td,0,,,,,
player,201411090crd,ram,KendLa00,rush_long,0,,,,,
player,201411090crd,ram,KendLa00,targets,2,,,,,
player,201411090crd,ram,KendLa00,rec,2,,,,,
player,201411090crd,ram,KendLa00,rec_yds,30,,,,,
player,201411090crd,ram,KendLa00,rec_td,0,,,,,
player,201411090crd,ram,KendLa00,rec_long,18,,,,,
player,201411090crd,ram,KendLa00,fumbles,0,,,,,
player,201411090crd,ram,KendLa00,fumbles_lost,0,,,,,
player,201411090crd,ram,GiveCh00,pass_cmp,0,,,,,
player,201411090crd,ram,GiveCh00,pass_att,0,,,,,
player,201411090crd,ram,GiveCh00,pass_yds,0,,,,,
player,201411090crd,ram,GiveCh00,pass_td,0,,,,,
player,201411090crd,ram,GiveCh00,pass_int,0,,,,,
player,201411090crd,ram,GiveCh00,pass_sacked,0,,,,,
player,201411090crd,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201411090crd,ram,GiveCh00,pass_long,0,,,,,
player,201411090crd,ram,GiveCh00,pass_rating,,,,,,
player,201411090crd,ram,GiveCh00,rush_att,0,,,,,
player,201411090crd,ram,GiveCh00,rush_yds,0,,,,,
player,201411090crd,ram,GiveCh00,rush_td,0,,,,,
player,201411090crd,ram,GiveCh00,rush_long,0,,,,,
player,201411090crd,ram,GiveCh00,targets,4,,,,,
player,201411090crd,ram,GiveCh00,rec,2,,,,,
player,201411090crd,ram,GiveCh00,rec_yds,2,,,,,
player,201411090crd,ram,GiveCh00,rec_td,0,,,,,
player,201411090crd,ram,GiveCh00,rec_long,5,,,,,
player,201411090crd,ram,GiveCh00,fumbles,0,,,,,
player,201411090crd,ram,GiveCh00,fumbles_lost,0,,,,,
player,201411090crd,ram,BailSt01,pass_cmp,0,,,,,
player,201411090crd,ram,BailSt01,pass_att,0,,,,,
player,201411090crd,ram,BailSt01,pass_yds,0,,,,,
player,201411090crd,ram,BailSt01,pass_td,0,,,,,
player,201411090crd,ram,BailSt01,pass_int,0,,,,,
player,201411090crd,ram,BailSt01,pass_sacked,0,,,,,
player,201411090crd,ram,BailSt01,pass_sacked_yds,0,,,,,
player,201411090crd,ram,BailSt01,pass_long,0,,,,,
player,201411090crd,ram,BailSt01,pass_rating,,,,,,
player,201411090crd,ram,BailSt01,rush_att,0,,,,,
player,201411090crd,ram,BailSt01,rush_yds,0,,,,,
player,201411090crd,ram,BailSt01,rush_td,0,,,,,
player,201411090crd,ram,BailSt01,rush_long,0,,,,,
player,201411090crd,ram,BailSt01,targets,2,,,,,
player,201411090crd,ram,BailSt01,rec,0,,,,,
player,201411090crd,ram,BailSt01,rec_yds,0,,,,,
player,201411090crd,ram,BailSt01,rec_td,0,,,,,
player,201411090crd,ram,BailSt01,rec_long,0,,,,,
player,201411090crd,ram,BailSt01,fumbles,0,,,,,
player,201411090crd,ram,BailSt01,fumbles_lost,0,,,,,
player,201411090crd,crd,PalmCa00,pass_cmp,25,,,,,
player,201411090crd,crd,PalmCa00,pass_att,36,,,,,
player,201411090crd,crd,PalmCa00,pass_yds,241,,,,,
player,201411090crd,crd,PalmCa00,pass_td,0,,,,,
player,201411090crd,crd,PalmCa00,pass_int,1,,,,,
player,201411090crd,crd,PalmCa00,pass_sacked,3,,,,,
player,201411090crd,crd,PalmCa00,pass_sacked_yds,19,,,,,
player,201411090crd,crd,PalmCa00,pass_long,18,,,,,
player,201411090crd,crd,PalmCa00,pass_rating,76.3,,,,,
player,201411090crd,crd,PalmCa00,rush_att,1,,,,,
player,201411090crd,crd,PalmCa00,rush_yds,1,,,,,
player,201411090crd,crd,PalmCa00,rush_td,0,,,,,
player,201411090crd,crd,PalmCa00,rush_long,1,,,,,
player,201411090crd,crd,PalmCa00,targets,1,,,,,
player,201411090crd,crd,PalmCa00,rec,0,,,,,
player,201411090crd,crd,PalmCa00,rec_yds,0,,,,,
player,201411090crd,crd,PalmCa00,rec_td,0,,,,,
player,201411090crd,crd,PalmCa00,rec_long,0,,,,,
player,201411090crd,crd,PalmCa00,fumbles,1,,,,,
player,201411090crd,crd,PalmCa00,fumbles_lost,0,,,,,
player,201411090crd,crd,StanDr00,pass_cmp,3,,,,,
player,201411090crd,crd,StanDr00,pass_att,5,,,,,
player,201411090crd,crd,StanDr00,pass_yds,85,,,,,
player,201411090crd,crd,StanDr00,pass_td,1,,,,,
player,201411090crd,crd,StanDr00,pass_int,0,,,,,
player,201411090crd,crd,StanDr00,pass_sacked,0,,,,,
player,201411090crd,crd,StanDr00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,StanDr00,pass_long,48,,,,,
player,201411090crd,crd,StanDr00,pass_rating,143.7,,,,,
player,201411090crd,crd,StanDr00,rush_att,2,,,,,
player,201411090crd,crd,StanDr00,rush_yds,3,,,,,
player,201411090crd,crd,StanDr00,rush_td,0,,,,,
player,201411090crd,crd,StanDr00,rush_long,4,,,,,
player,201411090crd,crd,StanDr00,targets,0,,,,,
player,201411090crd,crd,StanDr00,rec,0,,,,,
player,201411090crd,crd,StanDr00,rec_yds,0,,,,,
player,201411090crd,crd,StanDr00,rec_td,0,,,,,
player,201411090crd,crd,StanDr00,rec_long,0,,,,,
player,201411090crd,crd,StanDr00,fumbles,0,,,,,
player,201411090crd,crd,StanDr00,fumbles_lost,0,,,,,
player,201411090crd,crd,ElliAn00,pass_cmp,0,,,,,
player,201411090crd,crd,ElliAn00,pass_att,0,,,,,
player,201411090crd,crd,ElliAn00,pass_yds,0,,,,,
player,201411090crd,crd,ElliAn00,pass_td,0,,,,,
player,201411090crd,crd,ElliAn00,pass_int,0,,,,,
player,201411090crd,crd,ElliAn00,pass_sacked,0,,,,,
player,201411090crd,crd,ElliAn00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,ElliAn00,pass_long,0,,,,,
player,201411090crd,crd,ElliAn00,pass_rating,,,,,,
player,201411090crd,crd,ElliAn00,rush_att,18,,,,,
player,201411090crd,crd,ElliAn00,rush_yds,23,,,,,
player,201411090crd,crd,ElliAn00,rush_td,1,,,,,
player,201411090crd,crd,ElliAn00,rush_long,5,,,,,
player,201411090crd,crd,ElliAn00,targets,5,,,,,
player,201411090crd,crd,ElliAn00,rec,5,,,,,
player,201411090crd,crd,ElliAn00,rec_yds,19,,,,,
player,201411090crd,crd,ElliAn00,rec_td,0,,,,,
player,201411090crd,crd,ElliAn00,rec_long,11,,,,,
player,201411090crd,crd,ElliAn00,fumbles,0,,,,,
player,201411090crd,crd,ElliAn00,fumbles_lost,0,,,,,
player,201411090crd,crd,GricMa00,pass_cmp,0,,,,,
player,201411090crd,crd,GricMa00,pass_att,0,,,,,
player,201411090crd,crd,GricMa00,pass_yds,0,,,,,
player,201411090crd,crd,GricMa00,pass_td,0,,,,,
player,201411090crd,crd,GricMa00,pass_int,0,,,,,
player,201411090crd,crd,GricMa00,pass_sacked,0,,,,,
player,201411090crd,crd,GricMa00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,GricMa00,pass_long,0,,,,,
player,201411090crd,crd,GricMa00,pass_rating,,,,,,
player,201411090crd,crd,GricMa00,rush_att,1,,,,,
player,201411090crd,crd,GricMa00,rush_yds,1,,,,,
player,201411090crd,crd,GricMa00,rush_td,0,,,,,
player,201411090crd,crd,GricMa00,rush_long,1,,,,,
player,201411090crd,crd,GricMa00,targets,1,,,,,
player,201411090crd,crd,GricMa00,rec,0,,,,,
player,201411090crd,crd,GricMa00,rec_yds,0,,,,,
player,201411090crd,crd,GricMa00,rec_td,0,,,,,
player,201411090crd,crd,GricMa00,rec_long,0,,,,,
player,201411090crd,crd,GricMa00,fumbles,0,,,,,
player,201411090crd,crd,GricMa00,fumbles_lost,0,,,,,
player,201411090crd,crd,FitzLa00,pass_cmp,0,,,,,
player,201411090crd,crd,FitzLa00,pass_att,0,,,,,
player,201411090crd,crd,FitzLa00,pass_yds,0,,,,,
player,201411090crd,crd,FitzLa00,pass_td,0,,,,,
player,201411090crd,crd,FitzLa00,pass_int,0,,,,,
player,201411090crd,crd,FitzLa00,pass_sacked,0,,,,,
player,201411090crd,crd,FitzLa00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,FitzLa00,pass_long,0,,,,,
player,201411090crd,crd,FitzLa00,pass_rating,,,,,,
player,201411090crd,crd,FitzLa00,rush_att,0,,,,,
player,201411090crd,crd,FitzLa00,rush_yds,0,,,,,
player,201411090crd,crd,FitzLa00,rush_td,0,,,,,
player,201411090crd,crd,FitzLa00,rush_long,0,,,,,
player,201411090crd,crd,FitzLa00,targets,10,,,,,
player,201411090crd,crd,FitzLa00,rec,9,,,,,
player,201411090crd,crd,FitzLa00,rec_yds,112,,,,,
player,201411090crd,crd,FitzLa00,rec_td,0,,,,,
player,201411090crd,crd,FitzLa00,rec_long,18,,,,,
player,201411090crd,crd,FitzLa00,fumbles,0,,,,,
player,201411090crd,crd,FitzLa00,fumbles_lost,0,,,,,
player,201411090crd,crd,BrowJo02,pass_cmp,0,,,,,
player,201411090crd,crd,BrowJo02,pass_att,0,,,,,
player,201411090crd,crd,BrowJo02,pass_yds,0,,,,,
player,201411090crd,crd,BrowJo02,pass_td,0,,,,,
player,201411090crd,crd,BrowJo02,pass_int,0,,,,,
player,201411090crd,crd,BrowJo02,pass_sacked,0,,,,,
player,201411090crd,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201411090crd,crd,BrowJo02,pass_long,0,,,,,
player,201411090crd,crd,BrowJo02,pass_rating,,,,,,
player,201411090crd,crd,BrowJo02,rush_att,0,,,,,
player,201411090crd,crd,BrowJo02,rush_yds,0,,,,,
player,201411090crd,crd,BrowJo02,rush_td,0,,,,,
player,201411090crd,crd,BrowJo02,rush_long,0,,,,,
player,201411090crd,crd,BrowJo02,targets,8,,,,,
player,201411090crd,crd,BrowJo02,rec,5,,,,,
player,201411090crd,crd,BrowJo02,rec_yds,73,,,,,
player,201411090crd,crd,BrowJo02,rec_td,1,,,,,
player,201411090crd,crd,BrowJo02,rec_long,48,,,,,
player,201411090crd,crd,BrowJo02,fumbles,0,,,,,
player,201411090crd,crd,BrowJo02,fumbles_lost,0,,,,,
player,201411090crd,crd,BrowJa03,pass_cmp,0,,,,,
player,201411090crd,crd,BrowJa03,pass_att,0,,,,,
player,201411090crd,crd,BrowJa03,pass_yds,0,,,,,
player,201411090crd,crd,BrowJa03,pass_td,0,,,,,
player,201411090crd,crd,BrowJa03,pass_int,0,,,,,
player,201411090crd,crd,BrowJa03,pass_sacked,0,,,,,
player,201411090crd,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201411090crd,crd,BrowJa03,pass_long,0,,,,,
player,201411090crd,crd,BrowJa03,pass_rating,,,,,,
player,201411090crd,crd,BrowJa03,rush_att,0,,,,,
player,201411090crd,crd,BrowJa03,rush_yds,0,,,,,
player,201411090crd,crd,BrowJa03,rush_td,0,,,,,
player,201411090crd,crd,BrowJa03,rush_long,0,,,,,
player,201411090crd,crd,BrowJa03,targets,3,,,,,
player,201411090crd,crd,BrowJa03,rec,3,,,,,
player,201411090crd,crd,BrowJa03,rec_yds,35,,,,,
player,201411090crd,crd,BrowJa03,rec_td,0,,,,,
player,201411090crd,crd,BrowJa03,rec_long,15,,,,,
player,201411090crd,crd,BrowJa03,fumbles,0,,,,,
player,201411090crd,crd,BrowJa03,fumbles_lost,0,,,,,
player,201411090crd,crd,CarlJo00,pass_cmp,0,,,,,
player,201411090crd,crd,CarlJo00,pass_att,0,,,,,
player,201411090crd,crd,CarlJo00,pass_yds,0,,,,,
player,201411090crd,crd,CarlJo00,pass_td,0,,,,,
player,201411090crd,crd,CarlJo00,pass_int,0,,,,,
player,201411090crd,crd,CarlJo00,pass_sacked,0,,,,,
player,201411090crd,crd,CarlJo00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,CarlJo00,pass_long,0,,,,,
player,201411090crd,crd,CarlJo00,pass_rating,,,,,,
player,201411090crd,crd,CarlJo00,rush_att,0,,,,,
player,201411090crd,crd,CarlJo00,rush_yds,0,,,,,
player,201411090crd,crd,CarlJo00,rush_td,0,,,,,
player,201411090crd,crd,CarlJo00,rush_long,0,,,,,
player,201411090crd,crd,CarlJo00,targets,4,,,,,
player,201411090crd,crd,CarlJo00,rec,2,,,,,
player,201411090crd,crd,CarlJo00,rec_yds,33,,,,,
player,201411090crd,crd,CarlJo00,rec_td,0,,,,,
player,201411090crd,crd,CarlJo00,rec_long,26,,,,,
player,201411090crd,crd,CarlJo00,fumbles,0,,,,,
player,201411090crd,crd,CarlJo00,fumbles_lost,0,,,,,
player,201411090crd,crd,NiklTr00,pass_cmp,0,,,,,
player,201411090crd,crd,NiklTr00,pass_att,0,,,,,
player,201411090crd,crd,NiklTr00,pass_yds,0,,,,,
player,201411090crd,crd,NiklTr00,pass_td,0,,,,,
player,201411090crd,crd,NiklTr00,pass_int,0,,,,,
player,201411090crd,crd,NiklTr00,pass_sacked,0,,,,,
player,201411090crd,crd,NiklTr00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,NiklTr00,pass_long,0,,,,,
player,201411090crd,crd,NiklTr00,pass_rating,,,,,,
player,201411090crd,crd,NiklTr00,rush_att,0,,,,,
player,201411090crd,crd,NiklTr00,rush_yds,0,,,,,
player,201411090crd,crd,NiklTr00,rush_td,0,,,,,
player,201411090crd,crd,NiklTr00,rush_long,0,,,,,
player,201411090crd,crd,NiklTr00,targets,1,,,,,
player,201411090crd,crd,NiklTr00,rec,1,,,,,
player,201411090crd,crd,NiklTr00,rec_yds,17,,,,,
player,201411090crd,crd,NiklTr00,rec_td,0,,,,,
player,201411090crd,crd,NiklTr00,rec_long,17,,,,,
player,201411090crd,crd,NiklTr00,fumbles,0,,,,,
player,201411090crd,crd,NiklTr00,fumbles_lost,0,,,,,
player,201411090crd,crd,GinnTe00,pass_cmp,0,,,,,
player,201411090crd,crd,GinnTe00,pass_att,0,,,,,
player,201411090crd,crd,GinnTe00,pass_yds,0,,,,,
player,201411090crd,crd,GinnTe00,pass_td,0,,,,,
player,201411090crd,crd,GinnTe00,pass_int,0,,,,,
player,201411090crd,crd,GinnTe00,pass_sacked,0,,,,,
player,201411090crd,crd,GinnTe00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,GinnTe00,pass_long,0,,,,,
player,201411090crd,crd,GinnTe00,pass_rating,,,,,,
player,201411090crd,crd,GinnTe00,rush_att,0,,,,,
player,201411090crd,crd,GinnTe00,rush_yds,0,,,,,
player,201411090crd,crd,GinnTe00,rush_td,0,,,,,
player,201411090crd,crd,GinnTe00,rush_long,0,,,,,
player,201411090crd,crd,GinnTe00,targets,2,,,,,
player,201411090crd,crd,GinnTe00,rec,1,,,,,
player,201411090crd,crd,GinnTe00,rec_yds,15,,,,,
player,201411090crd,crd,GinnTe00,rec_td,0,,,,,
player,201411090crd,crd,GinnTe00,rec_long,15,,,,,
player,201411090crd,crd,GinnTe00,fumbles,0,,,,,
player,201411090crd,crd,GinnTe00,fumbles_lost,0,,,,,
player,201411090crd,crd,HousRo01,pass_cmp,0,,,,,
player,201411090crd,crd,HousRo01,pass_att,0,,,,,
player,201411090crd,crd,HousRo01,pass_yds,0,,,,,
player,201411090crd,crd,HousRo01,pass_td,0,,,,,
player,201411090crd,crd,HousRo01,pass_int,0,,,,,
player,201411090crd,crd,HousRo01,pass_sacked,0,,,,,
player,201411090crd,crd,HousRo01,pass_sacked_yds,0,,,,,
player,201411090crd,crd,HousRo01,pass_long,0,,,,,
player,201411090crd,crd,HousRo01,pass_rating,,,,,,
player,201411090crd,crd,HousRo01,rush_att,0,,,,,
player,201411090crd,crd,HousRo01,rush_yds,0,,,,,
player,201411090crd,crd,HousRo01,rush_td,0,,,,,
player,201411090crd,crd,HousRo01,rush_long,0,,,,,
player,201411090crd,crd,HousRo01,targets,2,,,,,
player,201411090crd,crd,HousRo01,rec,1,,,,,
player,201411090crd,crd,HousRo01,rec_yds,11,,,,,
player,201411090crd,crd,HousRo01,rec_td,0,,,,,
player,201411090crd,crd,HousRo01,rec_long,11,,,,,
player,201411090crd,crd,HousRo01,fumbles,0,,,,,
player,201411090crd,crd,HousRo01,fumbles_lost,0,,,,,
player,201411090crd,crd,FloyMi00,pass_cmp,0,,,,,
player,201411090crd,crd,FloyMi00,pass_att,0,,,,,
player,201411090crd,crd,FloyMi00,pass_yds,0,,,,,
player,201411090crd,crd,FloyMi00,pass_td,0,,,,,
player,201411090crd,crd,FloyMi00,pass_int,0,,,,,
player,201411090crd,crd,FloyMi00,pass_sacked,0,,,,,
player,201411090crd,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201411090crd,crd,FloyMi00,pass_long,0,,,,,
player,201411090crd,crd,FloyMi00,pass_rating,,,,,,
player,201411090crd,crd,FloyMi00,rush_att,0,,,,,
player,201411090crd,crd,FloyMi00,rush_yds,0,,,,,
player,201411090crd,crd,FloyMi00,rush_td,0,,,,,
player,201411090crd,crd,FloyMi00,rush_long,0,,,,,
player,201411090crd,crd,FloyMi00,targets,4,,,,,
player,201411090crd,crd,FloyMi00,rec,1,,,,,
player,201411090crd,crd,FloyMi00,rec_yds,11,,,,,
player,201411090crd,crd,FloyMi00,rec_td,0,,,,,
player,201411090crd,crd,FloyMi00,rec_long,11,,,,,
player,201411090crd,crd,FloyMi00,fumbles,0,,,,,
player,201411090crd,crd,FloyMi00,fumbles_lost,0,,,,,
player,201411090crd,ram,OgleAl00,def_int,1,,,,,
player,201411090crd,ram,OgleAl00,def_int_yds,44,,,,,
player,201411090crd,ram,OgleAl00,def_int_td,0,,,,,
player,201411090crd,ram,OgleAl00,def_int_long,44,,,,,
player,201411090crd,ram,OgleAl00,pass_defended,3,,,,,
player,201411090crd,ram,OgleAl00,sacks,0.0,,,,,
player,201411090crd,ram,OgleAl00,tackles_combined,7,,,,,
player,201411090crd,ram,OgleAl00,tackles_solo,6,,,,,
player,201411090crd,ram,OgleAl00,tackles_assists,1,,,,,
player,201411090crd,ram,OgleAl00,tackles_loss,0,,,,,
player,201411090crd,ram,OgleAl00,qb_hits,0,,,,,
player,201411090crd,ram,OgleAl00,fumbles_rec,0,,,,,
player,201411090crd,ram,OgleAl00,fumbles_rec_yds,0,,,,,
player,201411090crd,ram,OgleAl00,fumbles_rec_td,0,,,,,
player,201411090crd,ram,OgleAl00,fumbles_forced,1,,,,,
