game,2014,5,20141005,201410050nor,tam,"Tampa Bay Buccaneers",31,nor,"New Orleans Saints",37
player,201410050nor,tam,MurpLo00,rec_yds,35,,,,,
player,201410050nor,tam,MurpLo00,rec_td,1,,,,,
player,201410050nor,tam,MurpLo00,rec_long,20,,,,,
player,201410050nor,tam,MurpLo00,fumbles,1,,,,,
player,201410050nor,tam,MurpLo00,fumbles_lost,0,,,,,
player,201410050nor,tam,SefeAu00,pass_cmp,0,,,,,
player,201410050nor,tam,SefeAu00,pass_att,0,,,,,
player,201410050nor,tam,SefeAu00,pass_yds,0,,,,,
player,201410050nor,tam,SefeAu00,pass_td,0,,,,,
player,201410050nor,tam,SefeAu00,pass_int,0,,,,,
player,201410050nor,tam,SefeAu00,pass_sacked,0,,,,,
player,201410050nor,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201410050nor,tam,SefeAu00,pass_long,0,,,,,
player,201410050nor,tam,SefeAu00,pass_rating,,,,,,
player,201410050nor,tam,SefeAu00,rush_att,0,,,,,
player,201410050nor,tam,SefeAu00,rush_yds,0,,,,,
player,201410050nor,tam,SefeAu00,rush_td,0,,,,,
player,201410050nor,tam,SefeAu00,rush_long,0,,,,,
player,201410050nor,tam,SefeAu00,targets,3,,,,,
player,201410050nor,tam,SefeAu00,rec,1,,,,,
player,201410050nor,tam,SefeAu00,rec_yds,11,,,,,
player,201410050nor,tam,SefeAu00,rec_td,0,,,,,
player,201410050nor,tam,SefeAu00,rec_long,11,,,,,
player,201410050nor,tam,SefeAu00,fumbles,0,,,,,
player,201410050nor,tam,SefeAu00,fumbles_lost,0,,,,,
player,201410050nor,tam,HerrRo00,pass_cmp,0,,,,,
player,201410050nor,tam,HerrRo00,pass_att,0,,,,,
player,201410050nor,tam,HerrRo00,pass_yds,0,,,,,
player,201410050nor,tam,HerrRo00,pass_td,0,,,,,
player,201410050nor,tam,HerrRo00,pass_int,0,,,,,
player,201410050nor,tam,HerrRo00,pass_sacked,0,,,,,
player,201410050nor,tam,HerrRo00,pass_sacked_yds,0,,,,,
player,201410050nor,tam,HerrRo00,pass_long,0,,,,,
player,201410050nor,tam,HerrRo00,pass_rating,,,,,,
player,201410050nor,tam,HerrRo00,rush_att,0,,,,,
player,201410050nor,tam,HerrRo00,rush_yds,0,,,,,
player,201410050nor,tam,HerrRo00,rush_td,0,,,,,
player,201410050nor,tam,HerrRo00,rush_long,0,,,,,
player,201410050nor,tam,HerrRo00,targets,1,,,,,
player,201410050nor,tam,HerrRo00,rec,1,,,,,
player,201410050nor,tam,HerrRo00,rec_yds,9,,,,,
player,201410050nor,tam,HerrRo00,rec_td,1,,,,,
player,201410050nor,tam,HerrRo00,rec_long,9,,,,,
player,201410050nor,tam,HerrRo00,fumbles,0,,,,,
player,201410050nor,tam,HerrRo00,fumbles_lost,0,,,,,
player,201410050nor,nor,BreeDr00,pass_cmp,35,,,,,
player,201410050nor,nor,BreeDr00,pass_att,57,,,,,
player,201410050nor,nor,BreeDr00,pass_yds,371,,,,,
player,201410050nor,nor,BreeDr00,pass_td,2,,,,,
player,201410050nor,nor,BreeDr00,pass_int,3,,,,,
player,201410050nor,nor,BreeDr00,pass_sacked,0,,,,,
player,201410050nor,nor,BreeDr00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,BreeDr00,pass_long,37,,,,,
player,201410050nor,nor,BreeDr00,pass_rating,70.1,,,,,
player,201410050nor,nor,BreeDr00,rush_att,1,,,,,
player,201410050nor,nor,BreeDr00,rush_yds,-1,,,,,
player,201410050nor,nor,BreeDr00,rush_td,0,,,,,
player,201410050nor,nor,BreeDr00,rush_long,-1,,,,,
player,201410050nor,nor,BreeDr00,targets,0,,,,,
player,201410050nor,nor,BreeDr00,rec,0,,,,,
player,201410050nor,nor,BreeDr00,rec_yds,0,,,,,
player,201410050nor,nor,BreeDr00,rec_td,0,,,,,
player,201410050nor,nor,BreeDr00,rec_long,0,,,,,
player,201410050nor,nor,BreeDr00,fumbles,0,,,,,
player,201410050nor,nor,BreeDr00,fumbles_lost,0,,,,,
player,201410050nor,nor,RobiKh00,pass_cmp,0,,,,,
player,201410050nor,nor,RobiKh00,pass_att,0,,,,,
player,201410050nor,nor,RobiKh00,pass_yds,0,,,,,
player,201410050nor,nor,RobiKh00,pass_td,0,,,,,
player,201410050nor,nor,RobiKh00,pass_int,0,,,,,
player,201410050nor,nor,RobiKh00,pass_sacked,0,,,,,
player,201410050nor,nor,RobiKh00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,RobiKh00,pass_long,0,,,,,
player,201410050nor,nor,RobiKh00,pass_rating,,,,,,
player,201410050nor,nor,RobiKh00,rush_att,21,,,,,
player,201410050nor,nor,RobiKh00,rush_yds,89,,,,,
player,201410050nor,nor,RobiKh00,rush_td,1,,,,,
player,201410050nor,nor,RobiKh00,rush_long,18,,,,,
player,201410050nor,nor,RobiKh00,targets,2,,,,,
player,201410050nor,nor,RobiKh00,rec,1,,,,,
player,201410050nor,nor,RobiKh00,rec_yds,8,,,,,
player,201410050nor,nor,RobiKh00,rec_td,0,,,,,
player,201410050nor,nor,RobiKh00,rec_long,8,,,,,
player,201410050nor,nor,RobiKh00,fumbles,0,,,,,
player,201410050nor,nor,RobiKh00,fumbles_lost,0,,,,,
player,201410050nor,nor,ThomPi00,pass_cmp,0,,,,,
player,201410050nor,nor,ThomPi00,pass_att,0,,,,,
player,201410050nor,nor,ThomPi00,pass_yds,0,,,,,
player,201410050nor,nor,ThomPi00,pass_td,0,,,,,
player,201410050nor,nor,ThomPi00,pass_int,0,,,,,
player,201410050nor,nor,ThomPi00,pass_sacked,0,,,,,
player,201410050nor,nor,ThomPi00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,ThomPi00,pass_long,0,,,,,
player,201410050nor,nor,ThomPi00,pass_rating,,,,,,
player,201410050nor,nor,ThomPi00,rush_att,4,,,,,
player,201410050nor,nor,ThomPi00,rush_yds,35,,,,,
player,201410050nor,nor,ThomPi00,rush_td,1,,,,,
player,201410050nor,nor,ThomPi00,rush_long,27,,,,,
player,201410050nor,nor,ThomPi00,targets,10,,,,,
player,201410050nor,nor,ThomPi00,rec,8,,,,,
player,201410050nor,nor,ThomPi00,rec_yds,77,,,,,
player,201410050nor,nor,ThomPi00,rec_td,1,,,,,
player,201410050nor,nor,ThomPi00,rec_long,19,,,,,
player,201410050nor,nor,ThomPi00,fumbles,0,,,,,
player,201410050nor,nor,ThomPi00,fumbles_lost,0,,,,,
player,201410050nor,nor,CookBr00,pass_cmp,0,,,,,
player,201410050nor,nor,CookBr00,pass_att,0,,,,,
player,201410050nor,nor,CookBr00,pass_yds,0,,,,,
player,201410050nor,nor,CookBr00,pass_td,0,,,,,
player,201410050nor,nor,CookBr00,pass_int,0,,,,,
player,201410050nor,nor,CookBr00,pass_sacked,0,,,,,
player,201410050nor,nor,CookBr00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,CookBr00,pass_long,0,,,,,
player,201410050nor,nor,CookBr00,pass_rating,,,,,,
player,201410050nor,nor,CookBr00,rush_att,2,,,,,
player,201410050nor,nor,CookBr00,rush_yds,15,,,,,
player,201410050nor,nor,CookBr00,rush_td,0,,,,,
player,201410050nor,nor,CookBr00,rush_long,12,,,,,
player,201410050nor,nor,CookBr00,targets,11,,,,,
player,201410050nor,nor,CookBr00,rec,9,,,,,
player,201410050nor,nor,CookBr00,rec_yds,56,,,,,
player,201410050nor,nor,CookBr00,rec_td,0,,,,,
player,201410050nor,nor,CookBr00,rec_long,16,,,,,
player,201410050nor,nor,CookBr00,fumbles,0,,,,,
player,201410050nor,nor,CookBr00,fumbles_lost,0,,,,,
player,201410050nor,nor,JohnAu00,pass_cmp,0,,,,,
player,201410050nor,nor,JohnAu00,pass_att,0,,,,,
player,201410050nor,nor,JohnAu00,pass_yds,0,,,,,
player,201410050nor,nor,JohnAu00,pass_td,0,,,,,
player,201410050nor,nor,JohnAu00,pass_int,0,,,,,
player,201410050nor,nor,JohnAu00,pass_sacked,0,,,,,
player,201410050nor,nor,JohnAu00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,JohnAu00,pass_long,0,,,,,
player,201410050nor,nor,JohnAu00,pass_rating,,,,,,
player,201410050nor,nor,JohnAu00,rush_att,1,,,,,
player,201410050nor,nor,JohnAu00,rush_yds,2,,,,,
player,201410050nor,nor,JohnAu00,rush_td,0,,,,,
player,201410050nor,nor,JohnAu00,rush_long,2,,,,,
player,201410050nor,nor,JohnAu00,targets,0,,,,,
player,201410050nor,nor,JohnAu00,rec,0,,,,,
player,201410050nor,nor,JohnAu00,rec_yds,0,,,,,
player,201410050nor,nor,JohnAu00,rec_td,0,,,,,
player,201410050nor,nor,JohnAu00,rec_long,0,,,,,
player,201410050nor,nor,JohnAu00,fumbles,0,,,,,
player,201410050nor,nor,JohnAu00,fumbles_lost,0,,,,,
player,201410050nor,nor,ColsMa00,pass_cmp,0,,,,,
player,201410050nor,nor,ColsMa00,pass_att,0,,,,,
player,201410050nor,nor,ColsMa00,pass_yds,0,,,,,
player,201410050nor,nor,ColsMa00,pass_td,0,,,,,
player,201410050nor,nor,ColsMa00,pass_int,0,,,,,
player,201410050nor,nor,ColsMa00,pass_sacked,0,,,,,
player,201410050nor,nor,ColsMa00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,ColsMa00,pass_long,0,,,,,
player,201410050nor,nor,ColsMa00,pass_rating,,,,,,
player,201410050nor,nor,ColsMa00,rush_att,0,,,,,
player,201410050nor,nor,ColsMa00,rush_yds,0,,,,,
player,201410050nor,nor,ColsMa00,rush_td,0,,,,,
player,201410050nor,nor,ColsMa00,rush_long,0,,,,,
player,201410050nor,nor,ColsMa00,targets,6,,,,,
player,201410050nor,nor,ColsMa00,rec,3,,,,,
player,201410050nor,nor,ColsMa00,rec_yds,63,,,,,
player,201410050nor,nor,ColsMa00,rec_td,0,,,,,
player,201410050nor,nor,ColsMa00,rec_long,36,,,,,
player,201410050nor,nor,ColsMa00,fumbles,0,,,,,
player,201410050nor,nor,ColsMa00,fumbles_lost,0,,,,,
player,201410050nor,nor,HillJo02,pass_cmp,0,,,,,
player,201410050nor,nor,HillJo02,pass_att,0,,,,,
player,201410050nor,nor,HillJo02,pass_yds,0,,,,,
player,201410050nor,nor,HillJo02,pass_td,0,,,,,
player,201410050nor,nor,HillJo02,pass_int,0,,,,,
player,201410050nor,nor,HillJo02,pass_sacked,0,,,,,
player,201410050nor,nor,HillJo02,pass_sacked_yds,0,,,,,
player,201410050nor,nor,HillJo02,pass_long,0,,,,,
player,201410050nor,nor,HillJo02,pass_rating,,,,,,
player,201410050nor,nor,HillJo02,rush_att,0,,,,,
player,201410050nor,nor,HillJo02,rush_yds,0,,,,,
player,201410050nor,nor,HillJo02,rush_td,0,,,,,
player,201410050nor,nor,HillJo02,rush_long,0,,,,,
player,201410050nor,nor,HillJo02,targets,3,,,,,
player,201410050nor,nor,HillJo02,rec,3,,,,,
player,201410050nor,nor,HillJo02,rec_yds,53,,,,,
player,201410050nor,nor,HillJo02,rec_td,0,,,,,
player,201410050nor,nor,HillJo02,rec_long,37,,,,,
player,201410050nor,nor,HillJo02,fumbles,0,,,,,
player,201410050nor,nor,HillJo02,fumbles_lost,0,,,,,
player,201410050nor,nor,WatsBe00,pass_cmp,0,,,,,
player,201410050nor,nor,WatsBe00,pass_att,0,,,,,
player,201410050nor,nor,WatsBe00,pass_yds,0,,,,,
player,201410050nor,nor,WatsBe00,pass_td,0,,,,,
player,201410050nor,nor,WatsBe00,pass_int,0,,,,,
player,201410050nor,nor,WatsBe00,pass_sacked,0,,,,,
player,201410050nor,nor,WatsBe00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,WatsBe00,pass_long,0,,,,,
player,201410050nor,nor,WatsBe00,pass_rating,,,,,,
player,201410050nor,nor,WatsBe00,rush_att,0,,,,,
player,201410050nor,nor,WatsBe00,rush_yds,0,,,,,
player,201410050nor,nor,WatsBe00,rush_td,0,,,,,
player,201410050nor,nor,WatsBe00,rush_long,0,,,,,
player,201410050nor,nor,WatsBe00,targets,7,,,,,
player,201410050nor,nor,WatsBe00,rec,5,,,,,
player,201410050nor,nor,WatsBe00,rec_yds,43,,,,,
player,201410050nor,nor,WatsBe00,rec_td,0,,,,,
player,201410050nor,nor,WatsBe00,rec_long,13,,,,,
player,201410050nor,nor,WatsBe00,fumbles,0,,,,,
player,201410050nor,nor,WatsBe00,fumbles_lost,0,,,,,
player,201410050nor,nor,GrahJi00,pass_cmp,0,,,,,
player,201410050nor,nor,GrahJi00,pass_att,0,,,,,
player,201410050nor,nor,GrahJi00,pass_yds,0,,,,,
player,201410050nor,nor,GrahJi00,pass_td,0,,,,,
player,201410050nor,nor,GrahJi00,pass_int,0,,,,,
player,201410050nor,nor,GrahJi00,pass_sacked,0,,,,,
player,201410050nor,nor,GrahJi00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,GrahJi00,pass_long,0,,,,,
player,201410050nor,nor,GrahJi00,pass_rating,,,,,,
player,201410050nor,nor,GrahJi00,rush_att,0,,,,,
player,201410050nor,nor,GrahJi00,rush_yds,0,,,,,
player,201410050nor,nor,GrahJi00,rush_td,0,,,,,
player,201410050nor,nor,GrahJi00,rush_long,0,,,,,
player,201410050nor,nor,GrahJi00,targets,5,,,,,
player,201410050nor,nor,GrahJi00,rec,2,,,,,
player,201410050nor,nor,GrahJi00,rec_yds,36,,,,,
player,201410050nor,nor,GrahJi00,rec_td,0,,,,,
player,201410050nor,nor,GrahJi00,rec_long,23,,,,,
player,201410050nor,nor,GrahJi00,fumbles,0,,,,,
player,201410050nor,nor,GrahJi00,fumbles_lost,0,,,,,
player,201410050nor,nor,CadeTr00,pass_cmp,0,,,,,
player,201410050nor,nor,CadeTr00,pass_att,0,,,,,
player,201410050nor,nor,CadeTr00,pass_yds,0,,,,,
player,201410050nor,nor,CadeTr00,pass_td,0,,,,,
player,201410050nor,nor,CadeTr00,pass_int,0,,,,,
player,201410050nor,nor,CadeTr00,pass_sacked,0,,,,,
player,201410050nor,nor,CadeTr00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,CadeTr00,pass_long,0,,,,,
player,201410050nor,nor,CadeTr00,pass_rating,,,,,,
player,201410050nor,nor,CadeTr00,rush_att,0,,,,,
player,201410050nor,nor,CadeTr00,rush_yds,0,,,,,
player,201410050nor,nor,CadeTr00,rush_td,0,,,,,
player,201410050nor,nor,CadeTr00,rush_long,0,,,,,
player,201410050nor,nor,CadeTr00,targets,5,,,,,
player,201410050nor,nor,CadeTr00,rec,3,,,,,
player,201410050nor,nor,CadeTr00,rec_yds,19,,,,,
player,201410050nor,nor,CadeTr00,rec_td,1,,,,,
player,201410050nor,nor,CadeTr00,rec_long,8,,,,,
player,201410050nor,nor,CadeTr00,fumbles,0,,,,,
player,201410050nor,nor,CadeTr00,fumbles_lost,0,,,,,
player,201410050nor,nor,StilKe00,pass_cmp,0,,,,,
player,201410050nor,nor,StilKe00,pass_att,0,,,,,
player,201410050nor,nor,StilKe00,pass_yds,0,,,,,
player,201410050nor,nor,StilKe00,pass_td,0,,,,,
player,201410050nor,nor,StilKe00,pass_int,0,,,,,
player,201410050nor,nor,StilKe00,pass_sacked,0,,,,,
player,201410050nor,nor,StilKe00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,StilKe00,pass_long,0,,,,,
player,201410050nor,nor,StilKe00,pass_rating,,,,,,
player,201410050nor,nor,StilKe00,rush_att,0,,,,,
player,201410050nor,nor,StilKe00,rush_yds,0,,,,,
player,201410050nor,nor,StilKe00,rush_td,0,,,,,
player,201410050nor,nor,StilKe00,rush_long,0,,,,,
player,201410050nor,nor,StilKe00,targets,3,,,,,
player,201410050nor,nor,StilKe00,rec,1,,,,,
player,201410050nor,nor,StilKe00,rec_yds,16,,,,,
player,201410050nor,nor,StilKe00,rec_td,0,,,,,
player,201410050nor,nor,StilKe00,rec_long,16,,,,,
player,201410050nor,nor,StilKe00,fumbles,0,,,,,
player,201410050nor,nor,StilKe00,fumbles_lost,0,,,,,
player,201410050nor,nor,MeacRo00,pass_cmp,0,,,,,
player,201410050nor,nor,MeacRo00,pass_att,0,,,,,
player,201410050nor,nor,MeacRo00,pass_yds,0,,,,,
player,201410050nor,nor,MeacRo00,pass_td,0,,,,,
player,201410050nor,nor,MeacRo00,pass_int,0,,,,,
player,201410050nor,nor,MeacRo00,pass_sacked,0,,,,,
player,201410050nor,nor,MeacRo00,pass_sacked_yds,0,,,,,
player,201410050nor,nor,MeacRo00,pass_long,0,,,,,
player,201410050nor,nor,MeacRo00,pass_rating,,,,,,
player,201410050nor,nor,MeacRo00,rush_att,0,,,,,
player,201410050nor,nor,MeacRo00,rush_yds,0,,,,,
player,201410050nor,nor,MeacRo00,rush_td,0,,,,,
player,201410050nor,nor,MeacRo00,rush_long,0,,,,,
player,201410050nor,nor,MeacRo00,targets,4,,,,,
player,201410050nor,nor,MeacRo00,rec,0,,,,,
player,201410050nor,nor,MeacRo00,rec_yds,0,,,,,
player,201410050nor,nor,MeacRo00,rec_td,0,,,,,
player,201410050nor,nor,MeacRo00,rec_long,0,,,,,
player,201410050nor,nor,MeacRo00,fumbles,0,,,,,
player,201410050nor,nor,MeacRo00,fumbles_lost,0,,,,,
player,201410050nor,tam,LansDa00,def_int,1,,,,,
player,201410050nor,tam,LansDa00,def_int_yds,33,,,,,
player,201410050nor,tam,LansDa00,def_int_td,1,,,,,
player,201410050nor,tam,LansDa00,def_int_long,33,,,,,
player,201410050nor,tam,LansDa00,pass_defended,2,,,,,
player,201410050nor,tam,LansDa00,sacks,0.0,,,,,
player,201410050nor,tam,LansDa00,tackles_combined,10,,,,,
player,201410050nor,tam,LansDa00,tackles_solo,7,,,,,
player,201410050nor,tam,LansDa00,tackles_assists,3,,,,,
player,201410050nor,tam,LansDa00,tackles_loss,0,,,,,
player,201410050nor,tam,LansDa00,qb_hits,0,,,,,
player,201410050nor,tam,LansDa00,fumbles_rec,0,,,,,
player,201410050nor,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201410050nor,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201410050nor,tam,LansDa00,fumbles_forced,0,,,,,
player,201410050nor,tam,BankJo00,def_int,1,,,,,
player,201410050nor,tam,BankJo00,def_int_yds,0,,,,,
player,201410050nor,tam,BankJo00,def_int_td,0,,,,,
player,201410050nor,tam,BankJo00,def_int_long,0,,,,,
player,201410050nor,tam,BankJo00,pass_defended,1,,,,,
player,201410050nor,tam,BankJo00,sacks,0.0,,,,,
player,201410050nor,tam,BankJo00,tackles_combined,5,,,,,
player,201410050nor,tam,BankJo00,tackles_solo,4,,,,,
player,201410050nor,tam,BankJo00,tackles_assists,1,,,,,
player,201410050nor,tam,BankJo00,tackles_loss,0,,,,,
player,201410050nor,tam,BankJo00,qb_hits,0,,,,,
player,201410050nor,tam,BankJo00,fumbles_rec,0,,,,,
player,201410050nor,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201410050nor,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201410050nor,tam,BankJo00,fumbles_forced,0,,,,,
player,201410050nor,tam,VernAl99,def_int,1,,,,,
player,201410050nor,tam,VernAl99,def_int_yds,0,,,,,
player,201410050nor,tam,VernAl99,def_int_td,0,,,,,
player,201410050nor,tam,VernAl99,def_int_long,0,,,,,
player,201410050nor,tam,VernAl99,pass_defended,3,,,,,
player,201410050nor,tam,VernAl99,sacks,0.0,,,,,
player,201410050nor,tam,VernAl99,tackles_combined,5,,,,,
player,201410050nor,tam,VernAl99,tackles_solo,3,,,,,
player,201410050nor,tam,VernAl99,tackles_assists,2,,,,,
player,201410050nor,tam,VernAl99,tackles_loss,0,,,,,
player,201410050nor,tam,VernAl99,qb_hits,0,,,,,
player,201410050nor,tam,VernAl99,fumbles_rec,0,,,,,
player,201410050nor,tam,VernAl99,fumbles_rec_yds,0,,,,,
player,201410050nor,tam,VernAl99,fumbles_rec_td,0,,,,,
player,201410050nor,tam,VernAl99,fumbles_forced,0,,,,,
player,201410050nor,tam,DaviLa00,def_int,0,,,,,
player,201410050nor,tam,DaviLa00,def_int_yds,0,,,,,
player,201410050nor,tam,DaviLa00,def_int_td,0,,,,,
player,201410050nor,tam,DaviLa00,def_int_long,0,,,,,
player,201410050nor,tam,DaviLa00,pass_defended,1,,,,,
player,201410050nor,tam,DaviLa00,sacks,0.0,,,,,
player,201410050nor,tam,DaviLa00,tackles_combined,14,,,,,
player,201410050nor,tam,DaviLa00,tackles_solo,10,,,,,
