game,2014,14,20141204,201412040chi,dal,"Dallas Cowboys",41,chi,"Chicago Bears",28
player,201412040chi,dal,HarrDw00,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,HarrDw00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,HarrDw00,fumbles_forced,0,,,,,
player,201412040chi,dal,RandJo01,def_int,0,,,,,
player,201412040chi,dal,RandJo01,def_int_yds,0,,,,,
player,201412040chi,dal,RandJo01,def_int_td,0,,,,,
player,201412040chi,dal,RandJo01,def_int_long,0,,,,,
player,201412040chi,dal,RandJo01,pass_defended,0,,,,,
player,201412040chi,dal,RandJo01,sacks,0.0,,,,,
player,201412040chi,dal,RandJo01,tackles_combined,2,,,,,
player,201412040chi,dal,RandJo01,tackles_solo,2,,,,,
player,201412040chi,dal,RandJo01,tackles_assists,0,,,,,
player,201412040chi,dal,RandJo01,tackles_loss,0,,,,,
player,201412040chi,dal,RandJo01,qb_hits,0,,,,,
player,201412040chi,dal,RandJo01,fumbles_rec,0,,,,,
player,201412040chi,dal,RandJo01,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,RandJo01,fumbles_rec_td,0,,,,,
player,201412040chi,dal,RandJo01,fumbles_forced,0,,,,,
player,201412040chi,dal,WilcJ.00,def_int,0,,,,,
player,201412040chi,dal,WilcJ.00,def_int_yds,0,,,,,
player,201412040chi,dal,WilcJ.00,def_int_td,0,,,,,
player,201412040chi,dal,WilcJ.00,def_int_long,0,,,,,
player,201412040chi,dal,WilcJ.00,pass_defended,0,,,,,
player,201412040chi,dal,WilcJ.00,sacks,0.0,,,,,
player,201412040chi,dal,WilcJ.00,tackles_combined,2,,,,,
player,201412040chi,dal,WilcJ.00,tackles_solo,2,,,,,
player,201412040chi,dal,WilcJ.00,tackles_assists,0,,,,,
player,201412040chi,dal,WilcJ.00,tackles_loss,0,,,,,
player,201412040chi,dal,WilcJ.00,qb_hits,0,,,,,
player,201412040chi,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201412040chi,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201412040chi,dal,CartBr00,def_int,0,,,,,
player,201412040chi,dal,CartBr00,def_int_yds,0,,,,,
player,201412040chi,dal,CartBr00,def_int_td,0,,,,,
player,201412040chi,dal,CartBr00,def_int_long,0,,,,,
player,201412040chi,dal,CartBr00,pass_defended,0,,,,,
player,201412040chi,dal,CartBr00,sacks,0.0,,,,,
player,201412040chi,dal,CartBr00,tackles_combined,1,,,,,
player,201412040chi,dal,CartBr00,tackles_solo,1,,,,,
player,201412040chi,dal,CartBr00,tackles_assists,0,,,,,
player,201412040chi,dal,CartBr00,tackles_loss,0,,,,,
player,201412040chi,dal,CartBr00,qb_hits,0,,,,,
player,201412040chi,dal,CartBr00,fumbles_rec,0,,,,,
player,201412040chi,dal,CartBr00,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,CartBr00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,CartBr00,fumbles_forced,0,,,,,
player,201412040chi,dal,CrawTy00,def_int,0,,,,,
player,201412040chi,dal,CrawTy00,def_int_yds,0,,,,,
player,201412040chi,dal,CrawTy00,def_int_td,0,,,,,
player,201412040chi,dal,CrawTy00,def_int_long,0,,,,,
player,201412040chi,dal,CrawTy00,pass_defended,0,,,,,
player,201412040chi,dal,CrawTy00,sacks,0.0,,,,,
player,201412040chi,dal,CrawTy00,tackles_combined,1,,,,,
player,201412040chi,dal,CrawTy00,tackles_solo,1,,,,,
player,201412040chi,dal,CrawTy00,tackles_assists,0,,,,,
player,201412040chi,dal,CrawTy00,tackles_loss,0,,,,,
player,201412040chi,dal,CrawTy00,qb_hits,1,,,,,
player,201412040chi,dal,CrawTy00,fumbles_rec,0,,,,,
player,201412040chi,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,CrawTy00,fumbles_forced,0,,,,,
player,201412040chi,dal,HannJa00,def_int,0,,,,,
player,201412040chi,dal,HannJa00,def_int_yds,0,,,,,
player,201412040chi,dal,HannJa00,def_int_td,0,,,,,
player,201412040chi,dal,HannJa00,def_int_long,0,,,,,
player,201412040chi,dal,HannJa00,pass_defended,0,,,,,
player,201412040chi,dal,HannJa00,sacks,0.0,,,,,
player,201412040chi,dal,HannJa00,tackles_combined,1,,,,,
player,201412040chi,dal,HannJa00,tackles_solo,1,,,,,
player,201412040chi,dal,HannJa00,tackles_assists,0,,,,,
player,201412040chi,dal,HannJa00,tackles_loss,0,,,,,
player,201412040chi,dal,HannJa00,qb_hits,0,,,,,
player,201412040chi,dal,HannJa00,fumbles_rec,0,,,,,
player,201412040chi,dal,HannJa00,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,HannJa00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,HannJa00,fumbles_forced,0,,,,,
player,201412040chi,dal,McClTe00,def_int,0,,,,,
player,201412040chi,dal,McClTe00,def_int_yds,0,,,,,
player,201412040chi,dal,McClTe00,def_int_td,0,,,,,
player,201412040chi,dal,McClTe00,def_int_long,0,,,,,
player,201412040chi,dal,McClTe00,pass_defended,0,,,,,
player,201412040chi,dal,McClTe00,sacks,0.0,,,,,
player,201412040chi,dal,McClTe00,tackles_combined,1,,,,,
player,201412040chi,dal,McClTe00,tackles_solo,0,,,,,
player,201412040chi,dal,McClTe00,tackles_assists,1,,,,,
player,201412040chi,dal,McClTe00,tackles_loss,0,,,,,
player,201412040chi,dal,McClTe00,qb_hits,1,,,,,
player,201412040chi,dal,McClTe00,fumbles_rec,0,,,,,
player,201412040chi,dal,McClTe00,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,McClTe00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,McClTe00,fumbles_forced,0,,,,,
player,201412040chi,dal,MeltHe99,def_int,0,,,,,
player,201412040chi,dal,MeltHe99,def_int_yds,0,,,,,
player,201412040chi,dal,MeltHe99,def_int_td,0,,,,,
player,201412040chi,dal,MeltHe99,def_int_long,0,,,,,
player,201412040chi,dal,MeltHe99,pass_defended,2,,,,,
player,201412040chi,dal,MeltHe99,sacks,0.0,,,,,
player,201412040chi,dal,MeltHe99,tackles_combined,1,,,,,
player,201412040chi,dal,MeltHe99,tackles_solo,1,,,,,
player,201412040chi,dal,MeltHe99,tackles_assists,0,,,,,
player,201412040chi,dal,MeltHe99,tackles_loss,0,,,,,
player,201412040chi,dal,MeltHe99,qb_hits,0,,,,,
player,201412040chi,dal,MeltHe99,fumbles_rec,0,,,,,
player,201412040chi,dal,MeltHe99,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,MeltHe99,fumbles_rec_td,0,,,,,
player,201412040chi,dal,MeltHe99,fumbles_forced,0,,,,,
player,201412040chi,dal,MoorSt00,def_int,0,,,,,
player,201412040chi,dal,MoorSt00,def_int_yds,0,,,,,
player,201412040chi,dal,MoorSt00,def_int_td,0,,,,,
player,201412040chi,dal,MoorSt00,def_int_long,0,,,,,
player,201412040chi,dal,MoorSt00,pass_defended,1,,,,,
player,201412040chi,dal,MoorSt00,sacks,0.0,,,,,
player,201412040chi,dal,MoorSt00,tackles_combined,1,,,,,
player,201412040chi,dal,MoorSt00,tackles_solo,1,,,,,
player,201412040chi,dal,MoorSt00,tackles_assists,0,,,,,
player,201412040chi,dal,MoorSt00,tackles_loss,0,,,,,
player,201412040chi,dal,MoorSt00,qb_hits,0,,,,,
player,201412040chi,dal,MoorSt00,fumbles_rec,1,,,,,
player,201412040chi,dal,MoorSt00,fumbles_rec_yds,17,,,,,
player,201412040chi,dal,MoorSt00,fumbles_rec_td,0,,,,,
player,201412040chi,dal,MoorSt00,fumbles_forced,0,,,,,
player,201412040chi,dal,SelvGe99,def_int,0,,,,,
player,201412040chi,dal,SelvGe99,def_int_yds,0,,,,,
player,201412040chi,dal,SelvGe99,def_int_td,0,,,,,
player,201412040chi,dal,SelvGe99,def_int_long,0,,,,,
player,201412040chi,dal,SelvGe99,pass_defended,0,,,,,
player,201412040chi,dal,SelvGe99,sacks,0.0,,,,,
player,201412040chi,dal,SelvGe99,tackles_combined,1,,,,,
player,201412040chi,dal,SelvGe99,tackles_solo,1,,,,,
player,201412040chi,dal,SelvGe99,tackles_assists,0,,,,,
player,201412040chi,dal,SelvGe99,tackles_loss,0,,,,,
player,201412040chi,dal,SelvGe99,qb_hits,0,,,,,
player,201412040chi,dal,SelvGe99,fumbles_rec,0,,,,,
player,201412040chi,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201412040chi,dal,SelvGe99,fumbles_forced,0,,,,,
player,201412040chi,dal,SpenAn99,def_int,0,,,,,
player,201412040chi,dal,SpenAn99,def_int_yds,0,,,,,
player,201412040chi,dal,SpenAn99,def_int_td,0,,,,,
player,201412040chi,dal,SpenAn99,def_int_long,0,,,,,
player,201412040chi,dal,SpenAn99,pass_defended,0,,,,,
player,201412040chi,dal,SpenAn99,sacks,0.0,,,,,
player,201412040chi,dal,SpenAn99,tackles_combined,1,,,,,
player,201412040chi,dal,SpenAn99,tackles_solo,1,,,,,
player,201412040chi,dal,SpenAn99,tackles_assists,0,,,,,
player,201412040chi,dal,SpenAn99,tackles_loss,0,,,,,
player,201412040chi,dal,SpenAn99,qb_hits,0,,,,,
player,201412040chi,dal,SpenAn99,fumbles_rec,0,,,,,
player,201412040chi,dal,SpenAn99,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,SpenAn99,fumbles_rec_td,0,,,,,
player,201412040chi,dal,SpenAn99,fumbles_forced,1,,,,,
player,201412040chi,dal,MincJe99,def_int,0,,,,,
player,201412040chi,dal,MincJe99,def_int_yds,0,,,,,
player,201412040chi,dal,MincJe99,def_int_td,0,,,,,
player,201412040chi,dal,MincJe99,def_int_long,0,,,,,
player,201412040chi,dal,MincJe99,pass_defended,0,,,,,
player,201412040chi,dal,MincJe99,sacks,0.0,,,,,
player,201412040chi,dal,MincJe99,tackles_combined,0,,,,,
player,201412040chi,dal,MincJe99,tackles_solo,0,,,,,
player,201412040chi,dal,MincJe99,tackles_assists,0,,,,,
player,201412040chi,dal,MincJe99,tackles_loss,0,,,,,
player,201412040chi,dal,MincJe99,qb_hits,1,,,,,
player,201412040chi,dal,MincJe99,fumbles_rec,0,,,,,
player,201412040chi,dal,MincJe99,fumbles_rec_yds,0,,,,,
player,201412040chi,dal,MincJe99,fumbles_rec_td,0,,,,,
player,201412040chi,dal,MincJe99,fumbles_forced,0,,,,,
player,201412040chi,chi,YounWi99,def_int,0,,,,,
player,201412040chi,chi,YounWi99,def_int_yds,0,,,,,
player,201412040chi,chi,YounWi99,def_int_td,0,,,,,
player,201412040chi,chi,YounWi99,def_int_long,0,,,,,
player,201412040chi,chi,YounWi99,pass_defended,0,,,,,
player,201412040chi,chi,YounWi99,sacks,1.0,,,,,
player,201412040chi,chi,YounWi99,tackles_combined,4,,,,,
player,201412040chi,chi,YounWi99,tackles_solo,4,,,,,
player,201412040chi,chi,YounWi99,tackles_assists,0,,,,,
player,201412040chi,chi,YounWi99,tackles_loss,2,,,,,
player,201412040chi,chi,YounWi99,qb_hits,1,,,,,
player,201412040chi,chi,YounWi99,fumbles_rec,0,,,,,
player,201412040chi,chi,YounWi99,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,YounWi99,fumbles_rec_td,0,,,,,
player,201412040chi,chi,YounWi99,fumbles_forced,0,,,,,
player,201412040chi,chi,BostJo00,def_int,0,,,,,
player,201412040chi,chi,BostJo00,def_int_yds,0,,,,,
player,201412040chi,chi,BostJo00,def_int_td,0,,,,,
player,201412040chi,chi,BostJo00,def_int_long,0,,,,,
player,201412040chi,chi,BostJo00,pass_defended,0,,,,,
player,201412040chi,chi,BostJo00,sacks,0.0,,,,,
player,201412040chi,chi,BostJo00,tackles_combined,8,,,,,
player,201412040chi,chi,BostJo00,tackles_solo,5,,,,,
player,201412040chi,chi,BostJo00,tackles_assists,3,,,,,
player,201412040chi,chi,BostJo00,tackles_loss,0,,,,,
player,201412040chi,chi,BostJo00,qb_hits,0,,,,,
player,201412040chi,chi,BostJo00,fumbles_rec,0,,,,,
player,201412040chi,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,BostJo00,fumbles_forced,0,,,,,
player,201412040chi,chi,McClSh00,def_int,0,,,,,
player,201412040chi,chi,McClSh00,def_int_yds,0,,,,,
player,201412040chi,chi,McClSh00,def_int_td,0,,,,,
player,201412040chi,chi,McClSh00,def_int_long,0,,,,,
player,201412040chi,chi,McClSh00,pass_defended,0,,,,,
player,201412040chi,chi,McClSh00,sacks,0.0,,,,,
player,201412040chi,chi,McClSh00,tackles_combined,6,,,,,
player,201412040chi,chi,McClSh00,tackles_solo,5,,,,,
player,201412040chi,chi,McClSh00,tackles_assists,1,,,,,
player,201412040chi,chi,McClSh00,tackles_loss,1,,,,,
player,201412040chi,chi,McClSh00,qb_hits,0,,,,,
player,201412040chi,chi,McClSh00,fumbles_rec,0,,,,,
player,201412040chi,chi,McClSh00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,McClSh00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,McClSh00,fumbles_forced,0,,,,,
player,201412040chi,chi,MundRy00,def_int,0,,,,,
player,201412040chi,chi,MundRy00,def_int_yds,0,,,,,
player,201412040chi,chi,MundRy00,def_int_td,0,,,,,
player,201412040chi,chi,MundRy00,def_int_long,0,,,,,
player,201412040chi,chi,MundRy00,pass_defended,0,,,,,
player,201412040chi,chi,MundRy00,sacks,0.0,,,,,
player,201412040chi,chi,MundRy00,tackles_combined,6,,,,,
player,201412040chi,chi,MundRy00,tackles_solo,6,,,,,
player,201412040chi,chi,MundRy00,tackles_assists,0,,,,,
player,201412040chi,chi,MundRy00,tackles_loss,0,,,,,
player,201412040chi,chi,MundRy00,qb_hits,0,,,,,
player,201412040chi,chi,MundRy00,fumbles_rec,0,,,,,
player,201412040chi,chi,MundRy00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,MundRy00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,MundRy00,fumbles_forced,0,,,,,
player,201412040chi,chi,FullKy00,def_int,0,,,,,
player,201412040chi,chi,FullKy00,def_int_yds,0,,,,,
player,201412040chi,chi,FullKy00,def_int_td,0,,,,,
player,201412040chi,chi,FullKy00,def_int_long,0,,,,,
player,201412040chi,chi,FullKy00,pass_defended,0,,,,,
player,201412040chi,chi,FullKy00,sacks,0.0,,,,,
player,201412040chi,chi,FullKy00,tackles_combined,5,,,,,
player,201412040chi,chi,FullKy00,tackles_solo,4,,,,,
player,201412040chi,chi,FullKy00,tackles_assists,1,,,,,
player,201412040chi,chi,FullKy00,tackles_loss,0,,,,,
player,201412040chi,chi,FullKy00,qb_hits,0,,,,,
player,201412040chi,chi,FullKy00,fumbles_rec,0,,,,,
player,201412040chi,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,FullKy00,fumbles_forced,0,,,,,
player,201412040chi,chi,JoneCh05,def_int,0,,,,,
player,201412040chi,chi,JoneCh05,def_int_yds,0,,,,,
player,201412040chi,chi,JoneCh05,def_int_td,0,,,,,
player,201412040chi,chi,JoneCh05,def_int_long,0,,,,,
player,201412040chi,chi,JoneCh05,pass_defended,0,,,,,
player,201412040chi,chi,JoneCh05,sacks,0.0,,,,,
player,201412040chi,chi,JoneCh05,tackles_combined,5,,,,,
player,201412040chi,chi,JoneCh05,tackles_solo,3,,,,,
player,201412040chi,chi,JoneCh05,tackles_assists,2,,,,,
player,201412040chi,chi,JoneCh05,tackles_loss,0,,,,,
player,201412040chi,chi,JoneCh05,qb_hits,0,,,,,
player,201412040chi,chi,JoneCh05,fumbles_rec,0,,,,,
player,201412040chi,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201412040chi,chi,JoneCh05,fumbles_forced,0,,,,,
player,201412040chi,chi,PaeaSt00,def_int,0,,,,,
player,201412040chi,chi,PaeaSt00,def_int_yds,0,,,,,
player,201412040chi,chi,PaeaSt00,def_int_td,0,,,,,
player,201412040chi,chi,PaeaSt00,def_int_long,0,,,,,
player,201412040chi,chi,PaeaSt00,pass_defended,0,,,,,
player,201412040chi,chi,PaeaSt00,sacks,0.0,,,,,
player,201412040chi,chi,PaeaSt00,tackles_combined,5,,,,,
player,201412040chi,chi,PaeaSt00,tackles_solo,5,,,,,
player,201412040chi,chi,PaeaSt00,tackles_assists,0,,,,,
player,201412040chi,chi,PaeaSt00,tackles_loss,1,,,,,
player,201412040chi,chi,PaeaSt00,qb_hits,0,,,,,
player,201412040chi,chi,PaeaSt00,fumbles_rec,0,,,,,
player,201412040chi,chi,PaeaSt00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,PaeaSt00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,PaeaSt00,fumbles_forced,0,,,,,
player,201412040chi,chi,AlleJa22,def_int,0,,,,,
player,201412040chi,chi,AlleJa22,def_int_yds,0,,,,,
player,201412040chi,chi,AlleJa22,def_int_td,0,,,,,
player,201412040chi,chi,AlleJa22,def_int_long,0,,,,,
player,201412040chi,chi,AlleJa22,pass_defended,0,,,,,
player,201412040chi,chi,AlleJa22,sacks,0.0,,,,,
player,201412040chi,chi,AlleJa22,tackles_combined,4,,,,,
player,201412040chi,chi,AlleJa22,tackles_solo,4,,,,,
player,201412040chi,chi,AlleJa22,tackles_assists,0,,,,,
player,201412040chi,chi,AlleJa22,tackles_loss,0,,,,,
player,201412040chi,chi,AlleJa22,qb_hits,0,,,,,
player,201412040chi,chi,AlleJa22,fumbles_rec,0,,,,,
player,201412040chi,chi,AlleJa22,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,AlleJa22,fumbles_rec_td,0,,,,,
player,201412040chi,chi,AlleJa22,fumbles_forced,0,,,,,
player,201412040chi,chi,HursDe00,def_int,0,,,,,
player,201412040chi,chi,HursDe00,def_int_yds,0,,,,,
player,201412040chi,chi,HursDe00,def_int_td,0,,,,,
player,201412040chi,chi,HursDe00,def_int_long,0,,,,,
player,201412040chi,chi,HursDe00,pass_defended,0,,,,,
player,201412040chi,chi,HursDe00,sacks,0.0,,,,,
player,201412040chi,chi,HursDe00,tackles_combined,4,,,,,
player,201412040chi,chi,HursDe00,tackles_solo,3,,,,,
player,201412040chi,chi,HursDe00,tackles_assists,1,,,,,
player,201412040chi,chi,HursDe00,tackles_loss,0,,,,,
player,201412040chi,chi,HursDe00,qb_hits,0,,,,,
player,201412040chi,chi,HursDe00,fumbles_rec,0,,,,,
player,201412040chi,chi,HursDe00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,HursDe00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,HursDe00,fumbles_forced,0,,,,,
player,201412040chi,chi,WillD.20,def_int,0,,,,,
player,201412040chi,chi,WillD.20,def_int_yds,0,,,,,
player,201412040chi,chi,WillD.20,def_int_td,0,,,,,
player,201412040chi,chi,WillD.20,def_int_long,0,,,,,
player,201412040chi,chi,WillD.20,pass_defended,0,,,,,
player,201412040chi,chi,WillD.20,sacks,0.0,,,,,
player,201412040chi,chi,WillD.20,tackles_combined,4,,,,,
player,201412040chi,chi,WillD.20,tackles_solo,2,,,,,
player,201412040chi,chi,WillD.20,tackles_assists,2,,,,,
player,201412040chi,chi,WillD.20,tackles_loss,0,,,,,
player,201412040chi,chi,WillD.20,qb_hits,0,,,,,
player,201412040chi,chi,WillD.20,fumbles_rec,0,,,,,
player,201412040chi,chi,WillD.20,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,WillD.20,fumbles_rec_td,0,,,,,
player,201412040chi,chi,WillD.20,fumbles_forced,0,,,,,
player,201412040chi,chi,ContCh00,def_int,0,,,,,
player,201412040chi,chi,ContCh00,def_int_yds,0,,,,,
player,201412040chi,chi,ContCh00,def_int_td,0,,,,,
player,201412040chi,chi,ContCh00,def_int_long,0,,,,,
player,201412040chi,chi,ContCh00,pass_defended,0,,,,,
player,201412040chi,chi,ContCh00,sacks,0.0,,,,,
player,201412040chi,chi,ContCh00,tackles_combined,2,,,,,
player,201412040chi,chi,ContCh00,tackles_solo,1,,,,,
player,201412040chi,chi,ContCh00,tackles_assists,1,,,,,
player,201412040chi,chi,ContCh00,tackles_loss,0,,,,,
player,201412040chi,chi,ContCh00,qb_hits,0,,,,,
player,201412040chi,chi,ContCh00,fumbles_rec,0,,,,,
player,201412040chi,chi,ContCh00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,ContCh00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,ContCh00,fumbles_forced,0,,,,,
player,201412040chi,chi,JennTi20,def_int,0,,,,,
player,201412040chi,chi,JennTi20,def_int_yds,0,,,,,
player,201412040chi,chi,JennTi20,def_int_td,0,,,,,
player,201412040chi,chi,JennTi20,def_int_long,0,,,,,
player,201412040chi,chi,JennTi20,pass_defended,0,,,,,
player,201412040chi,chi,JennTi20,sacks,0.0,,,,,
player,201412040chi,chi,JennTi20,tackles_combined,2,,,,,
player,201412040chi,chi,JennTi20,tackles_solo,2,,,,,
player,201412040chi,chi,JennTi20,tackles_assists,0,,,,,
player,201412040chi,chi,JennTi20,tackles_loss,0,,,,,
player,201412040chi,chi,JennTi20,qb_hits,0,,,,,
player,201412040chi,chi,JennTi20,fumbles_rec,0,,,,,
player,201412040chi,chi,JennTi20,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,JennTi20,fumbles_rec_td,0,,,,,
player,201412040chi,chi,JennTi20,fumbles_forced,0,,,,,
player,201412040chi,chi,VereBr00,def_int,0,,,,,
player,201412040chi,chi,VereBr00,def_int_yds,0,,,,,
player,201412040chi,chi,VereBr00,def_int_td,0,,,,,
player,201412040chi,chi,VereBr00,def_int_long,0,,,,,
player,201412040chi,chi,VereBr00,pass_defended,0,,,,,
player,201412040chi,chi,VereBr00,sacks,0.0,,,,,
player,201412040chi,chi,VereBr00,tackles_combined,2,,,,,
player,201412040chi,chi,VereBr00,tackles_solo,2,,,,,
player,201412040chi,chi,VereBr00,tackles_assists,0,,,,,
player,201412040chi,chi,VereBr00,tackles_loss,0,,,,,
player,201412040chi,chi,VereBr00,qb_hits,0,,,,,
player,201412040chi,chi,VereBr00,fumbles_rec,0,,,,,
player,201412040chi,chi,VereBr00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,VereBr00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,VereBr00,fumbles_forced,0,,,,,
player,201412040chi,chi,BassDa00,def_int,0,,,,,
player,201412040chi,chi,BassDa00,def_int_yds,0,,,,,
player,201412040chi,chi,BassDa00,def_int_td,0,,,,,
player,201412040chi,chi,BassDa00,def_int_long,0,,,,,
player,201412040chi,chi,BassDa00,pass_defended,0,,,,,
player,201412040chi,chi,BassDa00,sacks,0.0,,,,,
player,201412040chi,chi,BassDa00,tackles_combined,1,,,,,
player,201412040chi,chi,BassDa00,tackles_solo,0,,,,,
player,201412040chi,chi,BassDa00,tackles_assists,1,,,,,
player,201412040chi,chi,BassDa00,tackles_loss,0,,,,,
player,201412040chi,chi,BassDa00,qb_hits,0,,,,,
player,201412040chi,chi,BassDa00,fumbles_rec,0,,,,,
player,201412040chi,chi,BassDa00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,BassDa00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,BassDa00,fumbles_forced,0,,,,,
player,201412040chi,chi,FergEg00,def_int,0,,,,,
player,201412040chi,chi,FergEg00,def_int_yds,0,,,,,
player,201412040chi,chi,FergEg00,def_int_td,0,,,,,
player,201412040chi,chi,FergEg00,def_int_long,0,,,,,
player,201412040chi,chi,FergEg00,pass_defended,0,,,,,
player,201412040chi,chi,FergEg00,sacks,0.0,,,,,
player,201412040chi,chi,FergEg00,tackles_combined,1,,,,,
player,201412040chi,chi,FergEg00,tackles_solo,0,,,,,
player,201412040chi,chi,FergEg00,tackles_assists,1,,,,,
player,201412040chi,chi,FergEg00,tackles_loss,0,,,,,
player,201412040chi,chi,FergEg00,qb_hits,0,,,,,
player,201412040chi,chi,FergEg00,fumbles_rec,0,,,,,
player,201412040chi,chi,FergEg00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,FergEg00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,FergEg00,fumbles_forced,0,,,,,
player,201412040chi,chi,SuttWi00,def_int,0,,,,,
player,201412040chi,chi,SuttWi00,def_int_yds,0,,,,,
player,201412040chi,chi,SuttWi00,def_int_td,0,,,,,
player,201412040chi,chi,SuttWi00,def_int_long,0,,,,,
player,201412040chi,chi,SuttWi00,pass_defended,0,,,,,
player,201412040chi,chi,SuttWi00,sacks,0.0,,,,,
player,201412040chi,chi,SuttWi00,tackles_combined,1,,,,,
player,201412040chi,chi,SuttWi00,tackles_solo,1,,,,,
player,201412040chi,chi,SuttWi00,tackles_assists,0,,,,,
player,201412040chi,chi,SuttWi00,tackles_loss,0,,,,,
player,201412040chi,chi,SuttWi00,qb_hits,0,,,,,
player,201412040chi,chi,SuttWi00,fumbles_rec,0,,,,,
player,201412040chi,chi,SuttWi00,fumbles_rec_yds,0,,,,,
player,201412040chi,chi,SuttWi00,fumbles_rec_td,0,,,,,
player,201412040chi,chi,SuttWi00,fumbles_forced,0,,,,,
player,201412040chi,dal,HarrDw00,kick_ret,1,,,,,
player,201412040chi,dal,HarrDw00,kick_ret_yds,21,,,,,
player,201412040chi,dal,HarrDw00,kick_ret_yds_per_ret,21.0,,,,,
player,201412040chi,dal,HarrDw00,kick_ret_td,0,,,,,
player,201412040chi,dal,HarrDw00,kick_ret_long,21,,,,,
player,201412040chi,dal,HarrDw00,punt_ret,1,,,,,
player,201412040chi,dal,HarrDw00,punt_ret_yds,1,,,,,
player,201412040chi,dal,HarrDw00,punt_ret_yds_per_ret,1.0,,,,,
player,201412040chi,dal,HarrDw00,punt_ret_td,0,,,,,
player,201412040chi,dal,HarrDw00,punt_ret_long,1,,,,,
player,201412040chi,dal,WilbKy00,kick_ret,1,,,,,
player,201412040chi,dal,WilbKy00,kick_ret_yds,2,,,,,
player,201412040chi,dal,WilbKy00,kick_ret_yds_per_ret,2.0,,,,,
player,201412040chi,dal,WilbKy00,kick_ret_td,0,,,,,
player,201412040chi,dal,WilbKy00,kick_ret_long,2,,,,,
player,201412040chi,dal,WilbKy00,punt_ret,0,,,,,
player,201412040chi,dal,WilbKy00,punt_ret_yds,0,,,,,
player,201412040chi,dal,WilbKy00,punt_ret_yds_per_ret,,,,,,
player,201412040chi,dal,WilbKy00,punt_ret_td,0,,,,,
player,201412040chi,dal,WilbKy00,punt_ret_long,0,,,,,
player,201412040chi,chi,MariMa00,kick_ret,6,,,,,
player,201412040chi,chi,MariMa00,kick_ret_yds,136,,,,,
player,201412040chi,chi,MariMa00,kick_ret_yds_per_ret,22.7,,,,,
player,201412040chi,chi,MariMa00,kick_ret_td,0,,,,,
player,201412040chi,chi,MariMa00,kick_ret_long,30,,,,,
player,201412040chi,chi,MariMa00,punt_ret,1,,,,,
player,201412040chi,chi,MariMa00,punt_ret_yds,4,,,,,
player,201412040chi,chi,MariMa00,punt_ret_yds_per_ret,4.0,,,,,
player,201412040chi,chi,MariMa00,punt_ret_td,0,,,,,
player,201412040chi,chi,MariMa00,punt_ret_long,4,,,,,
player,201412040chi,chi,PerrSe00,kick_ret,0,,,,,
player,201412040chi,chi,PerrSe00,kick_ret_yds,9,,,,,
