game,2014,5,20141005,201410050nyg,atl,"Atlanta Falcons",20,nyg,"New York Giants",30
player,201410050nyg,atl,RodgJa00,rec,1,,,,,
player,201410050nyg,atl,RodgJa00,rec_yds,5,,,,,
player,201410050nyg,atl,RodgJa00,rec_td,0,,,,,
player,201410050nyg,atl,RodgJa00,rec_long,5,,,,,
player,201410050nyg,atl,RodgJa00,fumbles,1,,,,,
player,201410050nyg,atl,RodgJa00,fumbles_lost,0,,,,,
player,201410050nyg,atl,HestDe99,pass_cmp,0,,,,,
player,201410050nyg,atl,HestDe99,pass_att,0,,,,,
player,201410050nyg,atl,HestDe99,pass_yds,0,,,,,
player,201410050nyg,atl,HestDe99,pass_td,0,,,,,
player,201410050nyg,atl,HestDe99,pass_int,0,,,,,
player,201410050nyg,atl,HestDe99,pass_sacked,0,,,,,
player,201410050nyg,atl,HestDe99,pass_sacked_yds,0,,,,,
player,201410050nyg,atl,HestDe99,pass_long,0,,,,,
player,201410050nyg,atl,HestDe99,pass_rating,,,,,,
player,201410050nyg,atl,HestDe99,rush_att,1,,,,,
player,201410050nyg,atl,HestDe99,rush_yds,3,,,,,
player,201410050nyg,atl,HestDe99,rush_td,0,,,,,
player,201410050nyg,atl,HestDe99,rush_long,3,,,,,
player,201410050nyg,atl,HestDe99,targets,4,,,,,
player,201410050nyg,atl,HestDe99,rec,2,,,,,
player,201410050nyg,atl,HestDe99,rec_yds,16,,,,,
player,201410050nyg,atl,HestDe99,rec_td,0,,,,,
player,201410050nyg,atl,HestDe99,rec_long,10,,,,,
player,201410050nyg,atl,HestDe99,fumbles,0,,,,,
player,201410050nyg,atl,HestDe99,fumbles_lost,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_cmp,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_att,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_yds,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_td,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_int,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_sacked,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_sacked_yds,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_long,0,,,,,
player,201410050nyg,atl,SmitAn01,pass_rating,,,,,,
player,201410050nyg,atl,SmitAn01,rush_att,1,,,,,
player,201410050nyg,atl,SmitAn01,rush_yds,2,,,,,
player,201410050nyg,atl,SmitAn01,rush_td,0,,,,,
player,201410050nyg,atl,SmitAn01,rush_long,2,,,,,
player,201410050nyg,atl,SmitAn01,targets,3,,,,,
player,201410050nyg,atl,SmitAn01,rec,3,,,,,
player,201410050nyg,atl,SmitAn01,rec_yds,83,,,,,
player,201410050nyg,atl,SmitAn01,rec_td,1,,,,,
player,201410050nyg,atl,SmitAn01,rec_long,74,,,,,
player,201410050nyg,atl,SmitAn01,fumbles,0,,,,,
player,201410050nyg,atl,SmitAn01,fumbles_lost,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_cmp,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_att,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_yds,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_td,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_int,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_sacked,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_long,0,,,,,
player,201410050nyg,atl,JoneJu02,pass_rating,,,,,,
player,201410050nyg,atl,JoneJu02,rush_att,0,,,,,
player,201410050nyg,atl,JoneJu02,rush_yds,0,,,,,
player,201410050nyg,atl,JoneJu02,rush_td,0,,,,,
player,201410050nyg,atl,JoneJu02,rush_long,0,,,,,
player,201410050nyg,atl,JoneJu02,targets,16,,,,,
player,201410050nyg,atl,JoneJu02,rec,11,,,,,
player,201410050nyg,atl,JoneJu02,rec_yds,105,,,,,
player,201410050nyg,atl,JoneJu02,rec_td,0,,,,,
player,201410050nyg,atl,JoneJu02,rec_long,22,,,,,
player,201410050nyg,atl,JoneJu02,fumbles,0,,,,,
player,201410050nyg,atl,JoneJu02,fumbles_lost,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_cmp,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_att,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_yds,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_td,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_int,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_sacked,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_sacked_yds,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_long,0,,,,,
player,201410050nyg,atl,WhitRo00,pass_rating,,,,,,
player,201410050nyg,atl,WhitRo00,rush_att,0,,,,,
player,201410050nyg,atl,WhitRo00,rush_yds,0,,,,,
player,201410050nyg,atl,WhitRo00,rush_td,0,,,,,
player,201410050nyg,atl,WhitRo00,rush_long,0,,,,,
player,201410050nyg,atl,WhitRo00,targets,4,,,,,
player,201410050nyg,atl,WhitRo00,rec,2,,,,,
player,201410050nyg,atl,WhitRo00,rec_yds,26,,,,,
player,201410050nyg,atl,WhitRo00,rec_td,0,,,,,
player,201410050nyg,atl,WhitRo00,rec_long,22,,,,,
player,201410050nyg,atl,WhitRo00,fumbles,0,,,,,
player,201410050nyg,atl,WhitRo00,fumbles_lost,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_cmp,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_att,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_yds,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_td,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_int,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_sacked,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_long,0,,,,,
player,201410050nyg,atl,ToilLe00,pass_rating,,,,,,
player,201410050nyg,atl,ToilLe00,rush_att,0,,,,,
player,201410050nyg,atl,ToilLe00,rush_yds,0,,,,,
player,201410050nyg,atl,ToilLe00,rush_td,0,,,,,
player,201410050nyg,atl,ToilLe00,rush_long,0,,,,,
player,201410050nyg,atl,ToilLe00,targets,2,,,,,
player,201410050nyg,atl,ToilLe00,rec,0,,,,,
player,201410050nyg,atl,ToilLe00,rec_yds,0,,,,,
player,201410050nyg,atl,ToilLe00,rec_td,0,,,,,
player,201410050nyg,atl,ToilLe00,rec_long,0,,,,,
player,201410050nyg,atl,ToilLe00,fumbles,0,,,,,
player,201410050nyg,atl,ToilLe00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,MannEl00,pass_cmp,19,,,,,
player,201410050nyg,nyg,MannEl00,pass_att,30,,,,,
player,201410050nyg,nyg,MannEl00,pass_yds,200,,,,,
player,201410050nyg,nyg,MannEl00,pass_td,2,,,,,
player,201410050nyg,nyg,MannEl00,pass_int,0,,,,,
player,201410050nyg,nyg,MannEl00,pass_sacked,1,,,,,
player,201410050nyg,nyg,MannEl00,pass_sacked_yds,7,,,,,
player,201410050nyg,nyg,MannEl00,pass_long,42,,,,,
player,201410050nyg,nyg,MannEl00,pass_rating,104.9,,,,,
player,201410050nyg,nyg,MannEl00,rush_att,2,,,,,
player,201410050nyg,nyg,MannEl00,rush_yds,-3,,,,,
player,201410050nyg,nyg,MannEl00,rush_td,0,,,,,
player,201410050nyg,nyg,MannEl00,rush_long,-1,,,,,
player,201410050nyg,nyg,MannEl00,targets,0,,,,,
player,201410050nyg,nyg,MannEl00,rec,0,,,,,
player,201410050nyg,nyg,MannEl00,rec_yds,0,,,,,
player,201410050nyg,nyg,MannEl00,rec_td,0,,,,,
player,201410050nyg,nyg,MannEl00,rec_long,0,,,,,
player,201410050nyg,nyg,MannEl00,fumbles,0,,,,,
player,201410050nyg,nyg,MannEl00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_cmp,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_att,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_yds,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_td,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_int,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_sacked,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_long,0,,,,,
player,201410050nyg,nyg,WillAn00,pass_rating,,,,,,
player,201410050nyg,nyg,WillAn00,rush_att,20,,,,,
player,201410050nyg,nyg,WillAn00,rush_yds,65,,,,,
player,201410050nyg,nyg,WillAn00,rush_td,1,,,,,
player,201410050nyg,nyg,WillAn00,rush_long,11,,,,,
player,201410050nyg,nyg,WillAn00,targets,2,,,,,
player,201410050nyg,nyg,WillAn00,rec,2,,,,,
player,201410050nyg,nyg,WillAn00,rec_yds,18,,,,,
player,201410050nyg,nyg,WillAn00,rec_td,0,,,,,
player,201410050nyg,nyg,WillAn00,rec_long,14,,,,,
player,201410050nyg,nyg,WillAn00,fumbles,0,,,,,
player,201410050nyg,nyg,WillAn00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_cmp,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_att,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_yds,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_td,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_int,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_sacked,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_long,0,,,,,
player,201410050nyg,nyg,JennRa00,pass_rating,,,,,,
player,201410050nyg,nyg,JennRa00,rush_att,10,,,,,
player,201410050nyg,nyg,JennRa00,rush_yds,55,,,,,
player,201410050nyg,nyg,JennRa00,rush_td,0,,,,,
player,201410050nyg,nyg,JennRa00,rush_long,16,,,,,
player,201410050nyg,nyg,JennRa00,targets,2,,,,,
player,201410050nyg,nyg,JennRa00,rec,2,,,,,
player,201410050nyg,nyg,JennRa00,rec_yds,17,,,,,
player,201410050nyg,nyg,JennRa00,rec_td,0,,,,,
player,201410050nyg,nyg,JennRa00,rec_long,10,,,,,
player,201410050nyg,nyg,JennRa00,fumbles,0,,,,,
player,201410050nyg,nyg,JennRa00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_cmp,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_att,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_yds,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_td,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_int,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_sacked,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_long,0,,,,,
player,201410050nyg,nyg,HillPe00,pass_rating,,,,,,
player,201410050nyg,nyg,HillPe00,rush_att,2,,,,,
player,201410050nyg,nyg,HillPe00,rush_yds,7,,,,,
player,201410050nyg,nyg,HillPe00,rush_td,0,,,,,
player,201410050nyg,nyg,HillPe00,rush_long,4,,,,,
player,201410050nyg,nyg,HillPe00,targets,0,,,,,
player,201410050nyg,nyg,HillPe00,rec,0,,,,,
player,201410050nyg,nyg,HillPe00,rec_yds,0,,,,,
player,201410050nyg,nyg,HillPe00,rec_td,0,,,,,
player,201410050nyg,nyg,HillPe00,rec_long,0,,,,,
player,201410050nyg,nyg,HillPe00,fumbles,0,,,,,
player,201410050nyg,nyg,HillPe00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_cmp,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_att,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_yds,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_td,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_int,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_sacked,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_long,0,,,,,
player,201410050nyg,nyg,ParkPr00,pass_rating,,,,,,
player,201410050nyg,nyg,ParkPr00,rush_att,0,,,,,
player,201410050nyg,nyg,ParkPr00,rush_yds,0,,,,,
player,201410050nyg,nyg,ParkPr00,rush_td,0,,,,,
player,201410050nyg,nyg,ParkPr00,rush_long,0,,,,,
player,201410050nyg,nyg,ParkPr00,targets,3,,,,,
player,201410050nyg,nyg,ParkPr00,rec,3,,,,,
player,201410050nyg,nyg,ParkPr00,rec_yds,61,,,,,
player,201410050nyg,nyg,ParkPr00,rec_td,0,,,,,
player,201410050nyg,nyg,ParkPr00,rec_long,42,,,,,
player,201410050nyg,nyg,ParkPr00,fumbles,1,,,,,
player,201410050nyg,nyg,ParkPr00,fumbles_lost,1,,,,,
player,201410050nyg,nyg,BeckOd00,pass_cmp,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_att,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_yds,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_td,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_int,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_sacked,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_long,0,,,,,
player,201410050nyg,nyg,BeckOd00,pass_rating,,,,,,
player,201410050nyg,nyg,BeckOd00,rush_att,0,,,,,
player,201410050nyg,nyg,BeckOd00,rush_yds,0,,,,,
player,201410050nyg,nyg,BeckOd00,rush_td,0,,,,,
player,201410050nyg,nyg,BeckOd00,rush_long,0,,,,,
player,201410050nyg,nyg,BeckOd00,targets,5,,,,,
player,201410050nyg,nyg,BeckOd00,rec,4,,,,,
player,201410050nyg,nyg,BeckOd00,rec_yds,44,,,,,
player,201410050nyg,nyg,BeckOd00,rec_td,1,,,,,
player,201410050nyg,nyg,BeckOd00,rec_long,15,,,,,
player,201410050nyg,nyg,BeckOd00,fumbles,0,,,,,
player,201410050nyg,nyg,BeckOd00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_cmp,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_att,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_yds,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_td,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_int,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_sacked,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_long,0,,,,,
player,201410050nyg,nyg,RandRu00,pass_rating,,,,,,
player,201410050nyg,nyg,RandRu00,rush_att,0,,,,,
player,201410050nyg,nyg,RandRu00,rush_yds,0,,,,,
player,201410050nyg,nyg,RandRu00,rush_td,0,,,,,
player,201410050nyg,nyg,RandRu00,rush_long,0,,,,,
player,201410050nyg,nyg,RandRu00,targets,10,,,,,
player,201410050nyg,nyg,RandRu00,rec,4,,,,,
player,201410050nyg,nyg,RandRu00,rec_yds,33,,,,,
player,201410050nyg,nyg,RandRu00,rec_td,1,,,,,
player,201410050nyg,nyg,RandRu00,rec_long,18,,,,,
player,201410050nyg,nyg,RandRu00,fumbles,0,,,,,
player,201410050nyg,nyg,RandRu00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_cmp,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_att,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_yds,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_td,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_int,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_sacked,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_long,0,,,,,
player,201410050nyg,nyg,CruzVi00,pass_rating,,,,,,
player,201410050nyg,nyg,CruzVi00,rush_att,0,,,,,
player,201410050nyg,nyg,CruzVi00,rush_yds,0,,,,,
player,201410050nyg,nyg,CruzVi00,rush_td,0,,,,,
player,201410050nyg,nyg,CruzVi00,rush_long,0,,,,,
player,201410050nyg,nyg,CruzVi00,targets,6,,,,,
player,201410050nyg,nyg,CruzVi00,rec,3,,,,,
player,201410050nyg,nyg,CruzVi00,rec_yds,22,,,,,
player,201410050nyg,nyg,CruzVi00,rec_td,0,,,,,
player,201410050nyg,nyg,CruzVi00,rec_long,12,,,,,
player,201410050nyg,nyg,CruzVi00,fumbles,0,,,,,
player,201410050nyg,nyg,CruzVi00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_cmp,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_att,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_yds,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_td,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_int,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_sacked,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_long,0,,,,,
player,201410050nyg,nyg,RobiAd00,pass_rating,,,,,,
player,201410050nyg,nyg,RobiAd00,rush_att,0,,,,,
player,201410050nyg,nyg,RobiAd00,rush_yds,0,,,,,
player,201410050nyg,nyg,RobiAd00,rush_td,0,,,,,
player,201410050nyg,nyg,RobiAd00,rush_long,0,,,,,
player,201410050nyg,nyg,RobiAd00,targets,1,,,,,
player,201410050nyg,nyg,RobiAd00,rec,1,,,,,
player,201410050nyg,nyg,RobiAd00,rec_yds,5,,,,,
player,201410050nyg,nyg,RobiAd00,rec_td,0,,,,,
player,201410050nyg,nyg,RobiAd00,rec_long,5,,,,,
player,201410050nyg,nyg,RobiAd00,fumbles,0,,,,,
player,201410050nyg,nyg,RobiAd00,fumbles_lost,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_cmp,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_att,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_yds,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_td,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_int,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_sacked,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_sacked_yds,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_long,0,,,,,
player,201410050nyg,nyg,DonnLa00,pass_rating,,,,,,
player,201410050nyg,nyg,DonnLa00,rush_att,0,,,,,
player,201410050nyg,nyg,DonnLa00,rush_yds,0,,,,,
player,201410050nyg,nyg,DonnLa00,rush_td,0,,,,,
player,201410050nyg,nyg,DonnLa00,rush_long,0,,,,,
player,201410050nyg,nyg,DonnLa00,targets,1,,,,,
player,201410050nyg,nyg,DonnLa00,rec,0,,,,,
player,201410050nyg,nyg,DonnLa00,rec_yds,0,,,,,
player,201410050nyg,nyg,DonnLa00,rec_td,0,,,,,
player,201410050nyg,nyg,DonnLa00,rec_long,0,,,,,
player,201410050nyg,nyg,DonnLa00,fumbles,0,,,,,
player,201410050nyg,nyg,DonnLa00,fumbles_lost,0,,,,,
player,201410050nyg,atl,UmenOs99,def_int,0,,,,,
player,201410050nyg,atl,UmenOs99,def_int_yds,0,,,,,
player,201410050nyg,atl,UmenOs99,def_int_td,0,,,,,
player,201410050nyg,atl,UmenOs99,def_int_long,0,,,,,
player,201410050nyg,atl,UmenOs99,pass_defended,0,,,,,
player,201410050nyg,atl,UmenOs99,sacks,1.0,,,,,
player,201410050nyg,atl,UmenOs99,tackles_combined,1,,,,,
player,201410050nyg,atl,UmenOs99,tackles_solo,1,,,,,
player,201410050nyg,atl,UmenOs99,tackles_assists,0,,,,,
player,201410050nyg,atl,UmenOs99,tackles_loss,1,,,,,
player,201410050nyg,atl,UmenOs99,qb_hits,1,,,,,
player,201410050nyg,atl,UmenOs99,fumbles_rec,0,,,,,
player,201410050nyg,atl,UmenOs99,fumbles_rec_yds,0,,,,,
player,201410050nyg,atl,UmenOs99,fumbles_rec_td,0,,,,,
player,201410050nyg,atl,UmenOs99,fumbles_forced,0,,,,,
player,201410050nyg,atl,IshmKe00,def_int,0,,,,,
player,201410050nyg,atl,IshmKe00,def_int_yds,0,,,,,
player,201410050nyg,atl,IshmKe00,def_int_td,0,,,,,
player,201410050nyg,atl,IshmKe00,def_int_long,0,,,,,
player,201410050nyg,atl,IshmKe00,pass_defended,0,,,,,
player,201410050nyg,atl,IshmKe00,sacks,0.0,,,,,
player,201410050nyg,atl,IshmKe00,tackles_combined,14,,,,,
player,201410050nyg,atl,IshmKe00,tackles_solo,9,,,,,
player,201410050nyg,atl,IshmKe00,tackles_assists,5,,,,,
player,201410050nyg,atl,IshmKe00,tackles_loss,0,,,,,
player,201410050nyg,atl,IshmKe00,qb_hits,0,,,,,
player,201410050nyg,atl,IshmKe00,fumbles_rec,0,,,,,
player,201410050nyg,atl,IshmKe00,fumbles_rec_yds,0,,,,,
player,201410050nyg,atl,IshmKe00,fumbles_rec_td,0,,,,,
player,201410050nyg,atl,IshmKe00,fumbles_forced,0,,,,,
player,201410050nyg,atl,ShemPr00,def_int,0,,,,,
player,201410050nyg,atl,ShemPr00,def_int_yds,0,,,,,
player,201410050nyg,atl,ShemPr00,def_int_td,0,,,,,
