game,2014,1,20140907,201409070dal,sfo,"San Francisco 49ers",28,dal,"Dallas Cowboys",17
player,201409070dal,sfo,KaepCo00,rec,0,,,,,
player,201409070dal,sfo,KaepCo00,rec_yds,0,,,,,
player,201409070dal,sfo,KaepCo00,rec_td,0,,,,,
player,201409070dal,sfo,KaepCo00,rec_long,0,,,,,
player,201409070dal,sfo,KaepCo00,fumbles,0,,,,,
player,201409070dal,sfo,KaepCo00,fumbles_lost,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_cmp,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_att,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_yds,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_td,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_int,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_sacked,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_long,0,,,,,
player,201409070dal,sfo,GoreFr00,pass_rating,,,,,,
player,201409070dal,sfo,GoreFr00,rush_att,16,,,,,
player,201409070dal,sfo,GoreFr00,rush_yds,66,,,,,
player,201409070dal,sfo,GoreFr00,rush_td,0,,,,,
player,201409070dal,sfo,GoreFr00,rush_long,20,,,,,
player,201409070dal,sfo,GoreFr00,targets,0,,,,,
player,201409070dal,sfo,GoreFr00,rec,0,,,,,
player,201409070dal,sfo,GoreFr00,rec_yds,0,,,,,
player,201409070dal,sfo,GoreFr00,rec_td,0,,,,,
player,201409070dal,sfo,GoreFr00,rec_long,0,,,,,
player,201409070dal,sfo,GoreFr00,fumbles,0,,,,,
player,201409070dal,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_cmp,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_att,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_yds,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_td,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_int,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_sacked,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_long,0,,,,,
player,201409070dal,sfo,HydeCa00,pass_rating,,,,,,
player,201409070dal,sfo,HydeCa00,rush_att,7,,,,,
player,201409070dal,sfo,HydeCa00,rush_yds,50,,,,,
player,201409070dal,sfo,HydeCa00,rush_td,1,,,,,
player,201409070dal,sfo,HydeCa00,rush_long,15,,,,,
player,201409070dal,sfo,HydeCa00,targets,0,,,,,
player,201409070dal,sfo,HydeCa00,rec,0,,,,,
player,201409070dal,sfo,HydeCa00,rec_yds,0,,,,,
player,201409070dal,sfo,HydeCa00,rec_td,0,,,,,
player,201409070dal,sfo,HydeCa00,rec_long,0,,,,,
player,201409070dal,sfo,HydeCa00,fumbles,0,,,,,
player,201409070dal,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_cmp,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_att,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_yds,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_td,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_int,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_sacked,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_long,0,,,,,
player,201409070dal,sfo,BoldAn00,pass_rating,,,,,,
player,201409070dal,sfo,BoldAn00,rush_att,0,,,,,
player,201409070dal,sfo,BoldAn00,rush_yds,0,,,,,
player,201409070dal,sfo,BoldAn00,rush_td,0,,,,,
player,201409070dal,sfo,BoldAn00,rush_long,0,,,,,
player,201409070dal,sfo,BoldAn00,targets,9,,,,,
player,201409070dal,sfo,BoldAn00,rec,8,,,,,
player,201409070dal,sfo,BoldAn00,rec_yds,99,,,,,
player,201409070dal,sfo,BoldAn00,rec_td,0,,,,,
player,201409070dal,sfo,BoldAn00,rec_long,37,,,,,
player,201409070dal,sfo,BoldAn00,fumbles,0,,,,,
player,201409070dal,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_cmp,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_att,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_yds,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_td,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_int,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_sacked,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_long,0,,,,,
player,201409070dal,sfo,DaviVe00,pass_rating,,,,,,
player,201409070dal,sfo,DaviVe00,rush_att,0,,,,,
player,201409070dal,sfo,DaviVe00,rush_yds,0,,,,,
player,201409070dal,sfo,DaviVe00,rush_td,0,,,,,
player,201409070dal,sfo,DaviVe00,rush_long,0,,,,,
player,201409070dal,sfo,DaviVe00,targets,6,,,,,
player,201409070dal,sfo,DaviVe00,rec,4,,,,,
player,201409070dal,sfo,DaviVe00,rec_yds,44,,,,,
player,201409070dal,sfo,DaviVe00,rec_td,2,,,,,
player,201409070dal,sfo,DaviVe00,rec_long,29,,,,,
player,201409070dal,sfo,DaviVe00,fumbles,0,,,,,
player,201409070dal,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_cmp,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_att,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_yds,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_td,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_int,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_sacked,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_long,0,,,,,
player,201409070dal,sfo,JohnSt00,pass_rating,,,,,,
player,201409070dal,sfo,JohnSt00,rush_att,0,,,,,
player,201409070dal,sfo,JohnSt00,rush_yds,0,,,,,
player,201409070dal,sfo,JohnSt00,rush_td,0,,,,,
player,201409070dal,sfo,JohnSt00,rush_long,0,,,,,
player,201409070dal,sfo,JohnSt00,targets,2,,,,,
player,201409070dal,sfo,JohnSt00,rec,2,,,,,
player,201409070dal,sfo,JohnSt00,rec_yds,33,,,,,
player,201409070dal,sfo,JohnSt00,rec_td,0,,,,,
player,201409070dal,sfo,JohnSt00,rec_long,21,,,,,
player,201409070dal,sfo,JohnSt00,fumbles,0,,,,,
player,201409070dal,sfo,JohnSt00,fumbles_lost,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_cmp,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_att,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_yds,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_td,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_int,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_sacked,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_long,0,,,,,
player,201409070dal,sfo,CrabMi00,pass_rating,,,,,,
player,201409070dal,sfo,CrabMi00,rush_att,0,,,,,
player,201409070dal,sfo,CrabMi00,rush_yds,0,,,,,
player,201409070dal,sfo,CrabMi00,rush_td,0,,,,,
player,201409070dal,sfo,CrabMi00,rush_long,0,,,,,
player,201409070dal,sfo,CrabMi00,targets,4,,,,,
player,201409070dal,sfo,CrabMi00,rec,2,,,,,
player,201409070dal,sfo,CrabMi00,rec_yds,25,,,,,
player,201409070dal,sfo,CrabMi00,rec_td,0,,,,,
player,201409070dal,sfo,CrabMi00,rec_long,13,,,,,
player,201409070dal,sfo,CrabMi00,fumbles,0,,,,,
player,201409070dal,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_cmp,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_att,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_yds,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_td,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_int,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_sacked,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_long,0,,,,,
player,201409070dal,sfo,LloyBr00,pass_rating,,,,,,
player,201409070dal,sfo,LloyBr00,rush_att,0,,,,,
player,201409070dal,sfo,LloyBr00,rush_yds,0,,,,,
player,201409070dal,sfo,LloyBr00,rush_td,0,,,,,
player,201409070dal,sfo,LloyBr00,rush_long,0,,,,,
player,201409070dal,sfo,LloyBr00,targets,1,,,,,
player,201409070dal,sfo,LloyBr00,rec,0,,,,,
player,201409070dal,sfo,LloyBr00,rec_yds,0,,,,,
player,201409070dal,sfo,LloyBr00,rec_td,0,,,,,
player,201409070dal,sfo,LloyBr00,rec_long,0,,,,,
player,201409070dal,sfo,LloyBr00,fumbles,0,,,,,
player,201409070dal,sfo,LloyBr00,fumbles_lost,0,,,,,
player,201409070dal,sfo,JameLa00,pass_cmp,0,,,,,
player,201409070dal,sfo,JameLa00,pass_att,0,,,,,
player,201409070dal,sfo,JameLa00,pass_yds,0,,,,,
player,201409070dal,sfo,JameLa00,pass_td,0,,,,,
player,201409070dal,sfo,JameLa00,pass_int,0,,,,,
player,201409070dal,sfo,JameLa00,pass_sacked,0,,,,,
player,201409070dal,sfo,JameLa00,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,JameLa00,pass_long,0,,,,,
player,201409070dal,sfo,JameLa00,pass_rating,,,,,,
player,201409070dal,sfo,JameLa00,rush_att,2,,,,,
player,201409070dal,sfo,JameLa00,rush_yds,0,,,,,
player,201409070dal,sfo,JameLa00,rush_td,0,,,,,
player,201409070dal,sfo,JameLa00,rush_long,1,,,,,
player,201409070dal,sfo,JameLa00,targets,0,,,,,
player,201409070dal,sfo,JameLa00,rec,0,,,,,
player,201409070dal,sfo,JameLa00,rec_yds,0,,,,,
player,201409070dal,sfo,JameLa00,rec_td,0,,,,,
player,201409070dal,sfo,JameLa00,rec_long,0,,,,,
player,201409070dal,sfo,JameLa00,fumbles,0,,,,,
player,201409070dal,sfo,JameLa00,fumbles_lost,0,,,,,
player,201409070dal,sfo,MillBr02,pass_cmp,0,,,,,
player,201409070dal,sfo,MillBr02,pass_att,0,,,,,
player,201409070dal,sfo,MillBr02,pass_yds,0,,,,,
player,201409070dal,sfo,MillBr02,pass_td,0,,,,,
player,201409070dal,sfo,MillBr02,pass_int,0,,,,,
player,201409070dal,sfo,MillBr02,pass_sacked,0,,,,,
player,201409070dal,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201409070dal,sfo,MillBr02,pass_long,0,,,,,
player,201409070dal,sfo,MillBr02,pass_rating,,,,,,
player,201409070dal,sfo,MillBr02,rush_att,0,,,,,
player,201409070dal,sfo,MillBr02,rush_yds,0,,,,,
player,201409070dal,sfo,MillBr02,rush_td,0,,,,,
player,201409070dal,sfo,MillBr02,rush_long,0,,,,,
player,201409070dal,sfo,MillBr02,targets,1,,,,,
player,201409070dal,sfo,MillBr02,rec,0,,,,,
player,201409070dal,sfo,MillBr02,rec_yds,0,,,,,
player,201409070dal,sfo,MillBr02,rec_td,0,,,,,
player,201409070dal,sfo,MillBr02,rec_long,0,,,,,
player,201409070dal,sfo,MillBr02,fumbles,0,,,,,
player,201409070dal,sfo,MillBr02,fumbles_lost,0,,,,,
player,201409070dal,dal,RomoTo00,pass_cmp,23,,,,,
player,201409070dal,dal,RomoTo00,pass_att,37,,,,,
player,201409070dal,dal,RomoTo00,pass_yds,281,,,,,
player,201409070dal,dal,RomoTo00,pass_td,1,,,,,
player,201409070dal,dal,RomoTo00,pass_int,3,,,,,
player,201409070dal,dal,RomoTo00,pass_sacked,3,,,,,
player,201409070dal,dal,RomoTo00,pass_sacked_yds,26,,,,,
player,201409070dal,dal,RomoTo00,pass_long,56,,,,,
player,201409070dal,dal,RomoTo00,pass_rating,60.8,,,,,
player,201409070dal,dal,RomoTo00,rush_att,0,,,,,
player,201409070dal,dal,RomoTo00,rush_yds,0,,,,,
player,201409070dal,dal,RomoTo00,rush_td,0,,,,,
player,201409070dal,dal,RomoTo00,rush_long,0,,,,,
player,201409070dal,dal,RomoTo00,targets,0,,,,,
player,201409070dal,dal,RomoTo00,rec,0,,,,,
player,201409070dal,dal,RomoTo00,rec_yds,0,,,,,
player,201409070dal,dal,RomoTo00,rec_td,0,,,,,
player,201409070dal,dal,RomoTo00,rec_long,0,,,,,
player,201409070dal,dal,RomoTo00,fumbles,0,,,,,
player,201409070dal,dal,RomoTo00,fumbles_lost,0,,,,,
player,201409070dal,dal,MurrDe00,pass_cmp,0,,,,,
player,201409070dal,dal,MurrDe00,pass_att,0,,,,,
player,201409070dal,dal,MurrDe00,pass_yds,0,,,,,
player,201409070dal,dal,MurrDe00,pass_td,0,,,,,
player,201409070dal,dal,MurrDe00,pass_int,0,,,,,
player,201409070dal,dal,MurrDe00,pass_sacked,0,,,,,
player,201409070dal,dal,MurrDe00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,MurrDe00,pass_long,0,,,,,
player,201409070dal,dal,MurrDe00,pass_rating,,,,,,
player,201409070dal,dal,MurrDe00,rush_att,22,,,,,
player,201409070dal,dal,MurrDe00,rush_yds,118,,,,,
player,201409070dal,dal,MurrDe00,rush_td,1,,,,,
player,201409070dal,dal,MurrDe00,rush_long,15,,,,,
player,201409070dal,dal,MurrDe00,targets,4,,,,,
player,201409070dal,dal,MurrDe00,rec,3,,,,,
player,201409070dal,dal,MurrDe00,rec_yds,25,,,,,
player,201409070dal,dal,MurrDe00,rec_td,0,,,,,
player,201409070dal,dal,MurrDe00,rec_long,13,,,,,
player,201409070dal,dal,MurrDe00,fumbles,1,,,,,
player,201409070dal,dal,MurrDe00,fumbles_lost,1,,,,,
player,201409070dal,dal,HarrDw00,pass_cmp,0,,,,,
player,201409070dal,dal,HarrDw00,pass_att,0,,,,,
player,201409070dal,dal,HarrDw00,pass_yds,0,,,,,
player,201409070dal,dal,HarrDw00,pass_td,0,,,,,
player,201409070dal,dal,HarrDw00,pass_int,0,,,,,
player,201409070dal,dal,HarrDw00,pass_sacked,0,,,,,
player,201409070dal,dal,HarrDw00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,HarrDw00,pass_long,0,,,,,
player,201409070dal,dal,HarrDw00,pass_rating,,,,,,
player,201409070dal,dal,HarrDw00,rush_att,1,,,,,
player,201409070dal,dal,HarrDw00,rush_yds,9,,,,,
player,201409070dal,dal,HarrDw00,rush_td,0,,,,,
player,201409070dal,dal,HarrDw00,rush_long,9,,,,,
player,201409070dal,dal,HarrDw00,targets,2,,,,,
player,201409070dal,dal,HarrDw00,rec,1,,,,,
player,201409070dal,dal,HarrDw00,rec_yds,56,,,,,
player,201409070dal,dal,HarrDw00,rec_td,0,,,,,
player,201409070dal,dal,HarrDw00,rec_long,56,,,,,
player,201409070dal,dal,HarrDw00,fumbles,2,,,,,
player,201409070dal,dal,HarrDw00,fumbles_lost,0,,,,,
player,201409070dal,dal,BryaDe01,pass_cmp,0,,,,,
player,201409070dal,dal,BryaDe01,pass_att,0,,,,,
player,201409070dal,dal,BryaDe01,pass_yds,0,,,,,
player,201409070dal,dal,BryaDe01,pass_td,0,,,,,
player,201409070dal,dal,BryaDe01,pass_int,0,,,,,
player,201409070dal,dal,BryaDe01,pass_sacked,0,,,,,
player,201409070dal,dal,BryaDe01,pass_sacked_yds,0,,,,,
player,201409070dal,dal,BryaDe01,pass_long,0,,,,,
player,201409070dal,dal,BryaDe01,pass_rating,,,,,,
player,201409070dal,dal,BryaDe01,rush_att,0,,,,,
player,201409070dal,dal,BryaDe01,rush_yds,0,,,,,
player,201409070dal,dal,BryaDe01,rush_td,0,,,,,
player,201409070dal,dal,BryaDe01,rush_long,0,,,,,
player,201409070dal,dal,BryaDe01,targets,6,,,,,
player,201409070dal,dal,BryaDe01,rec,4,,,,,
player,201409070dal,dal,BryaDe01,rec_yds,55,,,,,
player,201409070dal,dal,BryaDe01,rec_td,0,,,,,
player,201409070dal,dal,BryaDe01,rec_long,20,,,,,
player,201409070dal,dal,BryaDe01,fumbles,0,,,,,
player,201409070dal,dal,BryaDe01,fumbles_lost,0,,,,,
player,201409070dal,dal,WillTe01,pass_cmp,0,,,,,
player,201409070dal,dal,WillTe01,pass_att,0,,,,,
player,201409070dal,dal,WillTe01,pass_yds,0,,,,,
player,201409070dal,dal,WillTe01,pass_td,0,,,,,
player,201409070dal,dal,WillTe01,pass_int,0,,,,,
player,201409070dal,dal,WillTe01,pass_sacked,0,,,,,
player,201409070dal,dal,WillTe01,pass_sacked_yds,0,,,,,
player,201409070dal,dal,WillTe01,pass_long,0,,,,,
player,201409070dal,dal,WillTe01,pass_rating,,,,,,
player,201409070dal,dal,WillTe01,rush_att,0,,,,,
player,201409070dal,dal,WillTe01,rush_yds,0,,,,,
player,201409070dal,dal,WillTe01,rush_td,0,,,,,
player,201409070dal,dal,WillTe01,rush_long,0,,,,,
player,201409070dal,dal,WillTe01,targets,7,,,,,
player,201409070dal,dal,WillTe01,rec,4,,,,,
player,201409070dal,dal,WillTe01,rec_yds,50,,,,,
player,201409070dal,dal,WillTe01,rec_td,1,,,,,
player,201409070dal,dal,WillTe01,rec_long,21,,,,,
player,201409070dal,dal,WillTe01,fumbles,0,,,,,
player,201409070dal,dal,WillTe01,fumbles_lost,0,,,,,
player,201409070dal,dal,BeasCo00,pass_cmp,0,,,,,
player,201409070dal,dal,BeasCo00,pass_att,0,,,,,
player,201409070dal,dal,BeasCo00,pass_yds,0,,,,,
player,201409070dal,dal,BeasCo00,pass_td,0,,,,,
player,201409070dal,dal,BeasCo00,pass_int,0,,,,,
player,201409070dal,dal,BeasCo00,pass_sacked,0,,,,,
player,201409070dal,dal,BeasCo00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,BeasCo00,pass_long,0,,,,,
player,201409070dal,dal,BeasCo00,pass_rating,,,,,,
player,201409070dal,dal,BeasCo00,rush_att,0,,,,,
player,201409070dal,dal,BeasCo00,rush_yds,0,,,,,
player,201409070dal,dal,BeasCo00,rush_td,0,,,,,
player,201409070dal,dal,BeasCo00,rush_long,0,,,,,
player,201409070dal,dal,BeasCo00,targets,5,,,,,
player,201409070dal,dal,BeasCo00,rec,4,,,,,
player,201409070dal,dal,BeasCo00,rec_yds,42,,,,,
player,201409070dal,dal,BeasCo00,rec_td,0,,,,,
player,201409070dal,dal,BeasCo00,rec_long,13,,,,,
player,201409070dal,dal,BeasCo00,fumbles,0,,,,,
player,201409070dal,dal,BeasCo00,fumbles_lost,0,,,,,
player,201409070dal,dal,DunbLa00,pass_cmp,0,,,,,
player,201409070dal,dal,DunbLa00,pass_att,0,,,,,
player,201409070dal,dal,DunbLa00,pass_yds,0,,,,,
player,201409070dal,dal,DunbLa00,pass_td,0,,,,,
player,201409070dal,dal,DunbLa00,pass_int,0,,,,,
player,201409070dal,dal,DunbLa00,pass_sacked,0,,,,,
player,201409070dal,dal,DunbLa00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,DunbLa00,pass_long,0,,,,,
player,201409070dal,dal,DunbLa00,pass_rating,,,,,,
player,201409070dal,dal,DunbLa00,rush_att,0,,,,,
player,201409070dal,dal,DunbLa00,rush_yds,0,,,,,
player,201409070dal,dal,DunbLa00,rush_td,0,,,,,
player,201409070dal,dal,DunbLa00,rush_long,0,,,,,
player,201409070dal,dal,DunbLa00,targets,3,,,,,
player,201409070dal,dal,DunbLa00,rec,3,,,,,
player,201409070dal,dal,DunbLa00,rec_yds,21,,,,,
player,201409070dal,dal,DunbLa00,rec_td,0,,,,,
player,201409070dal,dal,DunbLa00,rec_long,11,,,,,
player,201409070dal,dal,DunbLa00,fumbles,0,,,,,
player,201409070dal,dal,DunbLa00,fumbles_lost,0,,,,,
player,201409070dal,dal,StreDe00,pass_cmp,0,,,,,
player,201409070dal,dal,StreDe00,pass_att,0,,,,,
player,201409070dal,dal,StreDe00,pass_yds,0,,,,,
player,201409070dal,dal,StreDe00,pass_td,0,,,,,
player,201409070dal,dal,StreDe00,pass_int,0,,,,,
player,201409070dal,dal,StreDe00,pass_sacked,0,,,,,
player,201409070dal,dal,StreDe00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,StreDe00,pass_long,0,,,,,
player,201409070dal,dal,StreDe00,pass_rating,,,,,,
player,201409070dal,dal,StreDe00,rush_att,0,,,,,
player,201409070dal,dal,StreDe00,rush_yds,0,,,,,
player,201409070dal,dal,StreDe00,rush_td,0,,,,,
player,201409070dal,dal,StreDe00,rush_long,0,,,,,
player,201409070dal,dal,StreDe00,targets,3,,,,,
player,201409070dal,dal,StreDe00,rec,2,,,,,
player,201409070dal,dal,StreDe00,rec_yds,18,,,,,
player,201409070dal,dal,StreDe00,rec_td,0,,,,,
player,201409070dal,dal,StreDe00,rec_long,9,,,,,
player,201409070dal,dal,StreDe00,fumbles,0,,,,,
player,201409070dal,dal,StreDe00,fumbles_lost,0,,,,,
player,201409070dal,dal,WittJa00,pass_cmp,0,,,,,
player,201409070dal,dal,WittJa00,pass_att,0,,,,,
player,201409070dal,dal,WittJa00,pass_yds,0,,,,,
player,201409070dal,dal,WittJa00,pass_td,0,,,,,
player,201409070dal,dal,WittJa00,pass_int,0,,,,,
player,201409070dal,dal,WittJa00,pass_sacked,0,,,,,
player,201409070dal,dal,WittJa00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,WittJa00,pass_long,0,,,,,
player,201409070dal,dal,WittJa00,pass_rating,,,,,,
player,201409070dal,dal,WittJa00,rush_att,0,,,,,
player,201409070dal,dal,WittJa00,rush_yds,0,,,,,
player,201409070dal,dal,WittJa00,rush_td,0,,,,,
player,201409070dal,dal,WittJa00,rush_long,0,,,,,
player,201409070dal,dal,WittJa00,targets,6,,,,,
player,201409070dal,dal,WittJa00,rec,2,,,,,
player,201409070dal,dal,WittJa00,rec_yds,14,,,,,
player,201409070dal,dal,WittJa00,rec_td,0,,,,,
player,201409070dal,dal,WittJa00,rec_long,7,,,,,
player,201409070dal,dal,WittJa00,fumbles,0,,,,,
player,201409070dal,dal,WittJa00,fumbles_lost,0,,,,,
player,201409070dal,dal,EscoGa00,pass_cmp,0,,,,,
player,201409070dal,dal,EscoGa00,pass_att,0,,,,,
player,201409070dal,dal,EscoGa00,pass_yds,0,,,,,
player,201409070dal,dal,EscoGa00,pass_td,0,,,,,
player,201409070dal,dal,EscoGa00,pass_int,0,,,,,
player,201409070dal,dal,EscoGa00,pass_sacked,0,,,,,
player,201409070dal,dal,EscoGa00,pass_sacked_yds,0,,,,,
player,201409070dal,dal,EscoGa00,pass_long,0,,,,,
player,201409070dal,dal,EscoGa00,pass_rating,,,,,,
player,201409070dal,dal,EscoGa00,rush_att,0,,,,,
player,201409070dal,dal,EscoGa00,rush_yds,0,,,,,
player,201409070dal,dal,EscoGa00,rush_td,0,,,,,
player,201409070dal,dal,EscoGa00,rush_long,0,,,,,
player,201409070dal,dal,EscoGa00,targets,1,,,,,
player,201409070dal,dal,EscoGa00,rec,0,,,,,
player,201409070dal,dal,EscoGa00,rec_yds,0,,,,,
player,201409070dal,dal,EscoGa00,rec_td,0,,,,,
player,201409070dal,dal,EscoGa00,rec_long,0,,,,,
player,201409070dal,dal,EscoGa00,fumbles,0,,,,,
player,201409070dal,dal,EscoGa00,fumbles_lost,0,,,,,
player,201409070dal,sfo,WillPa98,def_int,1,,,,,
player,201409070dal,sfo,WillPa98,def_int_yds,0,,,,,
player,201409070dal,sfo,WillPa98,def_int_td,0,,,,,
player,201409070dal,sfo,WillPa98,def_int_long,0,,,,,
player,201409070dal,sfo,WillPa98,pass_defended,1,,,,,
player,201409070dal,sfo,WillPa98,sacks,0.0,,,,,
player,201409070dal,sfo,WillPa98,tackles_combined,6,,,,,
player,201409070dal,sfo,WillPa98,tackles_solo,6,,,,,
player,201409070dal,sfo,WillPa98,tackles_assists,0,,,,,
player,201409070dal,sfo,WillPa98,tackles_loss,0,,,,,
player,201409070dal,sfo,WillPa98,qb_hits,0,,,,,
player,201409070dal,sfo,WillPa98,fumbles_rec,0,,,,,
player,201409070dal,sfo,WillPa98,fumbles_rec_yds,0,,,,,
player,201409070dal,sfo,WillPa98,fumbles_rec_td,0,,,,,
player,201409070dal,sfo,WillPa98,fumbles_forced,0,,,,,
player,201409070dal,sfo,ReidEr00,def_int,1,,,,,
player,201409070dal,sfo,ReidEr00,def_int_yds,48,,,,,
player,201409070dal,sfo,ReidEr00,def_int_td,0,,,,,
player,201409070dal,sfo,ReidEr00,def_int_long,48,,,,,
player,201409070dal,sfo,ReidEr00,pass_defended,1,,,,,
player,201409070dal,sfo,ReidEr00,sacks,0.0,,,,,
player,201409070dal,sfo,ReidEr00,tackles_combined,4,,,,,
player,201409070dal,sfo,ReidEr00,tackles_solo,4,,,,,
player,201409070dal,sfo,ReidEr00,tackles_assists,0,,,,,
player,201409070dal,sfo,ReidEr00,tackles_loss,0,,,,,
player,201409070dal,sfo,ReidEr00,qb_hits,0,,,,,
