game,2014,17,20141228,201412280min,chi,"Chicago Bears",9,min,"Minnesota Vikings",13
player,201412280min,chi,RosaDa00,pass_long,0,,,,,
player,201412280min,chi,RosaDa00,pass_rating,,,,,,
player,201412280min,chi,RosaDa00,rush_att,0,,,,,
player,201412280min,chi,RosaDa00,rush_yds,0,,,,,
player,201412280min,chi,RosaDa00,rush_td,0,,,,,
player,201412280min,chi,RosaDa00,rush_long,0,,,,,
player,201412280min,chi,RosaDa00,targets,3,,,,,
player,201412280min,chi,RosaDa00,rec,2,,,,,
player,201412280min,chi,RosaDa00,rec_yds,25,,,,,
player,201412280min,chi,RosaDa00,rec_td,0,,,,,
player,201412280min,chi,RosaDa00,rec_long,22,,,,,
player,201412280min,chi,RosaDa00,fumbles,0,,,,,
player,201412280min,chi,RosaDa00,fumbles_lost,0,,,,,
player,201412280min,chi,WilsMa02,pass_cmp,0,,,,,
player,201412280min,chi,WilsMa02,pass_att,0,,,,,
player,201412280min,chi,WilsMa02,pass_yds,0,,,,,
player,201412280min,chi,WilsMa02,pass_td,0,,,,,
player,201412280min,chi,WilsMa02,pass_int,0,,,,,
player,201412280min,chi,WilsMa02,pass_sacked,0,,,,,
player,201412280min,chi,WilsMa02,pass_sacked_yds,0,,,,,
player,201412280min,chi,WilsMa02,pass_long,0,,,,,
player,201412280min,chi,WilsMa02,pass_rating,,,,,,
player,201412280min,chi,WilsMa02,rush_att,0,,,,,
player,201412280min,chi,WilsMa02,rush_yds,0,,,,,
player,201412280min,chi,WilsMa02,rush_td,0,,,,,
player,201412280min,chi,WilsMa02,rush_long,0,,,,,
player,201412280min,chi,WilsMa02,targets,3,,,,,
player,201412280min,chi,WilsMa02,rec,2,,,,,
player,201412280min,chi,WilsMa02,rec_yds,18,,,,,
player,201412280min,chi,WilsMa02,rec_td,0,,,,,
player,201412280min,chi,WilsMa02,rec_long,14,,,,,
player,201412280min,chi,WilsMa02,fumbles,0,,,,,
player,201412280min,chi,WilsMa02,fumbles_lost,0,,,,,
player,201412280min,min,BridTe00,pass_cmp,17,,,,,
player,201412280min,min,BridTe00,pass_att,25,,,,,
player,201412280min,min,BridTe00,pass_yds,209,,,,,
player,201412280min,min,BridTe00,pass_td,1,,,,,
player,201412280min,min,BridTe00,pass_int,1,,,,,
player,201412280min,min,BridTe00,pass_sacked,3,,,,,
player,201412280min,min,BridTe00,pass_sacked_yds,19,,,,,
player,201412280min,min,BridTe00,pass_long,44,,,,,
player,201412280min,min,BridTe00,pass_rating,90.2,,,,,
player,201412280min,min,BridTe00,rush_att,6,,,,,
player,201412280min,min,BridTe00,rush_yds,18,,,,,
player,201412280min,min,BridTe00,rush_td,0,,,,,
player,201412280min,min,BridTe00,rush_long,14,,,,,
player,201412280min,min,BridTe00,targets,0,,,,,
player,201412280min,min,BridTe00,rec,0,,,,,
player,201412280min,min,BridTe00,rec_yds,0,,,,,
player,201412280min,min,BridTe00,rec_td,0,,,,,
player,201412280min,min,BridTe00,rec_long,0,,,,,
player,201412280min,min,BridTe00,fumbles,0,,,,,
player,201412280min,min,BridTe00,fumbles_lost,0,,,,,
player,201412280min,min,AsiaMa00,pass_cmp,0,,,,,
player,201412280min,min,AsiaMa00,pass_att,0,,,,,
player,201412280min,min,AsiaMa00,pass_yds,0,,,,,
player,201412280min,min,AsiaMa00,pass_td,0,,,,,
player,201412280min,min,AsiaMa00,pass_int,0,,,,,
player,201412280min,min,AsiaMa00,pass_sacked,0,,,,,
player,201412280min,min,AsiaMa00,pass_sacked_yds,0,,,,,
player,201412280min,min,AsiaMa00,pass_long,0,,,,,
player,201412280min,min,AsiaMa00,pass_rating,,,,,,
player,201412280min,min,AsiaMa00,rush_att,19,,,,,
player,201412280min,min,AsiaMa00,rush_yds,91,,,,,
player,201412280min,min,AsiaMa00,rush_td,0,,,,,
player,201412280min,min,AsiaMa00,rush_long,19,,,,,
player,201412280min,min,AsiaMa00,targets,4,,,,,
player,201412280min,min,AsiaMa00,rec,2,,,,,
player,201412280min,min,AsiaMa00,rec_yds,17,,,,,
player,201412280min,min,AsiaMa00,rec_td,0,,,,,
player,201412280min,min,AsiaMa00,rec_long,10,,,,,
player,201412280min,min,AsiaMa00,fumbles,0,,,,,
player,201412280min,min,AsiaMa00,fumbles_lost,0,,,,,
player,201412280min,min,BanyJo00,pass_cmp,0,,,,,
player,201412280min,min,BanyJo00,pass_att,0,,,,,
player,201412280min,min,BanyJo00,pass_yds,0,,,,,
player,201412280min,min,BanyJo00,pass_td,0,,,,,
player,201412280min,min,BanyJo00,pass_int,0,,,,,
player,201412280min,min,BanyJo00,pass_sacked,0,,,,,
player,201412280min,min,BanyJo00,pass_sacked_yds,0,,,,,
player,201412280min,min,BanyJo00,pass_long,0,,,,,
player,201412280min,min,BanyJo00,pass_rating,,,,,,
player,201412280min,min,BanyJo00,rush_att,6,,,,,
player,201412280min,min,BanyJo00,rush_yds,20,,,,,
player,201412280min,min,BanyJo00,rush_td,0,,,,,
player,201412280min,min,BanyJo00,rush_long,7,,,,,
player,201412280min,min,BanyJo00,targets,2,,,,,
player,201412280min,min,BanyJo00,rec,1,,,,,
player,201412280min,min,BanyJo00,rec_yds,11,,,,,
player,201412280min,min,BanyJo00,rec_td,0,,,,,
player,201412280min,min,BanyJo00,rec_long,11,,,,,
player,201412280min,min,BanyJo00,fumbles,0,,,,,
player,201412280min,min,BanyJo00,fumbles_lost,0,,,,,
player,201412280min,min,FeltJe00,pass_cmp,0,,,,,
player,201412280min,min,FeltJe00,pass_att,0,,,,,
player,201412280min,min,FeltJe00,pass_yds,0,,,,,
player,201412280min,min,FeltJe00,pass_td,0,,,,,
player,201412280min,min,FeltJe00,pass_int,0,,,,,
player,201412280min,min,FeltJe00,pass_sacked,0,,,,,
player,201412280min,min,FeltJe00,pass_sacked_yds,0,,,,,
player,201412280min,min,FeltJe00,pass_long,0,,,,,
player,201412280min,min,FeltJe00,pass_rating,,,,,,
player,201412280min,min,FeltJe00,rush_att,1,,,,,
player,201412280min,min,FeltJe00,rush_yds,3,,,,,
player,201412280min,min,FeltJe00,rush_td,0,,,,,
player,201412280min,min,FeltJe00,rush_long,3,,,,,
player,201412280min,min,FeltJe00,targets,0,,,,,
player,201412280min,min,FeltJe00,rec,0,,,,,
player,201412280min,min,FeltJe00,rec_yds,0,,,,,
player,201412280min,min,FeltJe00,rec_td,0,,,,,
player,201412280min,min,FeltJe00,rec_long,0,,,,,
player,201412280min,min,FeltJe00,fumbles,0,,,,,
player,201412280min,min,FeltJe00,fumbles_lost,0,,,,,
player,201412280min,min,ThieAd00,pass_cmp,0,,,,,
player,201412280min,min,ThieAd00,pass_att,0,,,,,
player,201412280min,min,ThieAd00,pass_yds,0,,,,,
player,201412280min,min,ThieAd00,pass_td,0,,,,,
player,201412280min,min,ThieAd00,pass_int,0,,,,,
player,201412280min,min,ThieAd00,pass_sacked,0,,,,,
player,201412280min,min,ThieAd00,pass_sacked_yds,0,,,,,
player,201412280min,min,ThieAd00,pass_long,0,,,,,
player,201412280min,min,ThieAd00,pass_rating,,,,,,
player,201412280min,min,ThieAd00,rush_att,0,,,,,
player,201412280min,min,ThieAd00,rush_yds,0,,,,,
player,201412280min,min,ThieAd00,rush_td,0,,,,,
player,201412280min,min,ThieAd00,rush_long,0,,,,,
player,201412280min,min,ThieAd00,targets,3,,,,,
player,201412280min,min,ThieAd00,rec,3,,,,,
player,201412280min,min,ThieAd00,rec_yds,68,,,,,
player,201412280min,min,ThieAd00,rec_td,1,,,,,
player,201412280min,min,ThieAd00,rec_long,44,,,,,
player,201412280min,min,ThieAd00,fumbles,0,,,,,
player,201412280min,min,ThieAd00,fumbles_lost,0,,,,,
player,201412280min,min,JennGr00,pass_cmp,0,,,,,
player,201412280min,min,JennGr00,pass_att,0,,,,,
player,201412280min,min,JennGr00,pass_yds,0,,,,,
player,201412280min,min,JennGr00,pass_td,0,,,,,
player,201412280min,min,JennGr00,pass_int,0,,,,,
player,201412280min,min,JennGr00,pass_sacked,0,,,,,
player,201412280min,min,JennGr00,pass_sacked_yds,0,,,,,
player,201412280min,min,JennGr00,pass_long,0,,,,,
player,201412280min,min,JennGr00,pass_rating,,,,,,
player,201412280min,min,JennGr00,rush_att,0,,,,,
player,201412280min,min,JennGr00,rush_yds,0,,,,,
player,201412280min,min,JennGr00,rush_td,0,,,,,
player,201412280min,min,JennGr00,rush_long,0,,,,,
player,201412280min,min,JennGr00,targets,5,,,,,
player,201412280min,min,JennGr00,rec,3,,,,,
player,201412280min,min,JennGr00,rec_yds,45,,,,,
player,201412280min,min,JennGr00,rec_td,0,,,,,
player,201412280min,min,JennGr00,rec_long,20,,,,,
player,201412280min,min,JennGr00,fumbles,0,,,,,
player,201412280min,min,JennGr00,fumbles_lost,0,,,,,
player,201412280min,min,ElliRh00,pass_cmp,0,,,,,
player,201412280min,min,ElliRh00,pass_att,0,,,,,
player,201412280min,min,ElliRh00,pass_yds,0,,,,,
player,201412280min,min,ElliRh00,pass_td,0,,,,,
player,201412280min,min,ElliRh00,pass_int,0,,,,,
player,201412280min,min,ElliRh00,pass_sacked,0,,,,,
player,201412280min,min,ElliRh00,pass_sacked_yds,0,,,,,
player,201412280min,min,ElliRh00,pass_long,0,,,,,
player,201412280min,min,ElliRh00,pass_rating,,,,,,
player,201412280min,min,ElliRh00,rush_att,0,,,,,
player,201412280min,min,ElliRh00,rush_yds,0,,,,,
player,201412280min,min,ElliRh00,rush_td,0,,,,,
player,201412280min,min,ElliRh00,rush_long,0,,,,,
player,201412280min,min,ElliRh00,targets,3,,,,,
player,201412280min,min,ElliRh00,rec,3,,,,,
player,201412280min,min,ElliRh00,rec_yds,23,,,,,
player,201412280min,min,ElliRh00,rec_td,0,,,,,
player,201412280min,min,ElliRh00,rec_long,10,,,,,
player,201412280min,min,ElliRh00,fumbles,0,,,,,
player,201412280min,min,ElliRh00,fumbles_lost,0,,,,,
player,201412280min,min,WrigJa02,pass_cmp,0,,,,,
player,201412280min,min,WrigJa02,pass_att,0,,,,,
player,201412280min,min,WrigJa02,pass_yds,0,,,,,
player,201412280min,min,WrigJa02,pass_td,0,,,,,
player,201412280min,min,WrigJa02,pass_int,0,,,,,
player,201412280min,min,WrigJa02,pass_sacked,0,,,,,
player,201412280min,min,WrigJa02,pass_sacked_yds,0,,,,,
player,201412280min,min,WrigJa02,pass_long,0,,,,,
player,201412280min,min,WrigJa02,pass_rating,,,,,,
player,201412280min,min,WrigJa02,rush_att,0,,,,,
player,201412280min,min,WrigJa02,rush_yds,0,,,,,
player,201412280min,min,WrigJa02,rush_td,0,,,,,
player,201412280min,min,WrigJa02,rush_long,0,,,,,
player,201412280min,min,WrigJa02,targets,3,,,,,
player,201412280min,min,WrigJa02,rec,3,,,,,
player,201412280min,min,WrigJa02,rec_yds,23,,,,,
player,201412280min,min,WrigJa02,rec_td,0,,,,,
player,201412280min,min,WrigJa02,rec_long,11,,,,,
player,201412280min,min,WrigJa02,fumbles,0,,,,,
player,201412280min,min,WrigJa02,fumbles_lost,0,,,,,
player,201412280min,min,PattCo00,pass_cmp,0,,,,,
player,201412280min,min,PattCo00,pass_att,0,,,,,
player,201412280min,min,PattCo00,pass_yds,0,,,,,
player,201412280min,min,PattCo00,pass_td,0,,,,,
player,201412280min,min,PattCo00,pass_int,0,,,,,
player,201412280min,min,PattCo00,pass_sacked,0,,,,,
player,201412280min,min,PattCo00,pass_sacked_yds,0,,,,,
player,201412280min,min,PattCo00,pass_long,0,,,,,
player,201412280min,min,PattCo00,pass_rating,,,,,,
player,201412280min,min,PattCo00,rush_att,0,,,,,
player,201412280min,min,PattCo00,rush_yds,0,,,,,
player,201412280min,min,PattCo00,rush_td,0,,,,,
player,201412280min,min,PattCo00,rush_long,0,,,,,
player,201412280min,min,PattCo00,targets,1,,,,,
player,201412280min,min,PattCo00,rec,0,,,,,
player,201412280min,min,PattCo00,rec_yds,0,,,,,
player,201412280min,min,PattCo00,rec_td,0,,,,,
player,201412280min,min,PattCo00,rec_long,0,,,,,
player,201412280min,min,PattCo00,fumbles,0,,,,,
player,201412280min,min,PattCo00,fumbles_lost,0,,,,,
player,201412280min,min,JohnCh08,pass_cmp,0,,,,,
player,201412280min,min,JohnCh08,pass_att,0,,,,,
player,201412280min,min,JohnCh08,pass_yds,0,,,,,
player,201412280min,min,JohnCh08,pass_td,0,,,,,
player,201412280min,min,JohnCh08,pass_int,0,,,,,
player,201412280min,min,JohnCh08,pass_sacked,0,,,,,
player,201412280min,min,JohnCh08,pass_sacked_yds,0,,,,,
player,201412280min,min,JohnCh08,pass_long,0,,,,,
player,201412280min,min,JohnCh08,pass_rating,,,,,,
player,201412280min,min,JohnCh08,rush_att,1,,,,,
player,201412280min,min,JohnCh08,rush_yds,-11,,,,,
player,201412280min,min,JohnCh08,rush_td,0,,,,,
player,201412280min,min,JohnCh08,rush_long,-11,,,,,
player,201412280min,min,JohnCh08,targets,4,,,,,
player,201412280min,min,JohnCh08,rec,2,,,,,
player,201412280min,min,JohnCh08,rec_yds,22,,,,,
player,201412280min,min,JohnCh08,rec_td,0,,,,,
player,201412280min,min,JohnCh08,rec_long,18,,,,,
player,201412280min,min,JohnCh08,fumbles,0,,,,,
player,201412280min,min,JohnCh08,fumbles_lost,0,,,,,
player,201412280min,chi,FullKy00,def_int,1,,,,,
player,201412280min,chi,FullKy00,def_int_yds,31,,,,,
player,201412280min,chi,FullKy00,def_int_td,0,,,,,
player,201412280min,chi,FullKy00,def_int_long,31,,,,,
player,201412280min,chi,FullKy00,pass_defended,1,,,,,
player,201412280min,chi,FullKy00,sacks,0.0,,,,,
player,201412280min,chi,FullKy00,tackles_combined,1,,,,,
player,201412280min,chi,FullKy00,tackles_solo,0,,,,,
player,201412280min,chi,FullKy00,tackles_assists,1,,,,,
player,201412280min,chi,FullKy00,tackles_loss,0,,,,,
player,201412280min,chi,FullKy00,qb_hits,0,,,,,
player,201412280min,chi,FullKy00,fumbles_rec,0,,,,,
player,201412280min,chi,FullKy00,fumbles_rec_yds,0,,,,,
player,201412280min,chi,FullKy00,fumbles_rec_td,0,,,,,
player,201412280min,chi,FullKy00,fumbles_forced,0,,,,,
player,201412280min,chi,JoneCh05,def_int,0,,,,,
player,201412280min,chi,JoneCh05,def_int_yds,0,,,,,
player,201412280min,chi,JoneCh05,def_int_td,0,,,,,
player,201412280min,chi,JoneCh05,def_int_long,0,,,,,
player,201412280min,chi,JoneCh05,pass_defended,0,,,,,
player,201412280min,chi,JoneCh05,sacks,1.0,,,,,
player,201412280min,chi,JoneCh05,tackles_combined,7,,,,,
player,201412280min,chi,JoneCh05,tackles_solo,6,,,,,
player,201412280min,chi,JoneCh05,tackles_assists,1,,,,,
player,201412280min,chi,JoneCh05,tackles_loss,1,,,,,
player,201412280min,chi,JoneCh05,qb_hits,1,,,,,
player,201412280min,chi,JoneCh05,fumbles_rec,0,,,,,
player,201412280min,chi,JoneCh05,fumbles_rec_yds,0,,,,,
player,201412280min,chi,JoneCh05,fumbles_rec_td,0,,,,,
player,201412280min,chi,JoneCh05,fumbles_forced,0,,,,,
player,201412280min,chi,RatlJa20,def_int,0,,,,,
player,201412280min,chi,RatlJa20,def_int_yds,0,,,,,
player,201412280min,chi,RatlJa20,def_int_td,0,,,,,
player,201412280min,chi,RatlJa20,def_int_long,0,,,,,
player,201412280min,chi,RatlJa20,pass_defended,0,,,,,
player,201412280min,chi,RatlJa20,sacks,1.0,,,,,
player,201412280min,chi,RatlJa20,tackles_combined,6,,,,,
player,201412280min,chi,RatlJa20,tackles_solo,2,,,,,
player,201412280min,chi,RatlJa20,tackles_assists,4,,,,,
player,201412280min,chi,RatlJa20,tackles_loss,1,,,,,
player,201412280min,chi,RatlJa20,qb_hits,2,,,,,
player,201412280min,chi,RatlJa20,fumbles_rec,0,,,,,
player,201412280min,chi,RatlJa20,fumbles_rec_yds,0,,,,,
player,201412280min,chi,RatlJa20,fumbles_rec_td,0,,,,,
player,201412280min,chi,RatlJa20,fumbles_forced,0,,,,,
player,201412280min,chi,BassDa00,def_int,0,,,,,
player,201412280min,chi,BassDa00,def_int_yds,0,,,,,
player,201412280min,chi,BassDa00,def_int_td,0,,,,,
player,201412280min,chi,BassDa00,def_int_long,0,,,,,
player,201412280min,chi,BassDa00,pass_defended,0,,,,,
player,201412280min,chi,BassDa00,sacks,1.0,,,,,
player,201412280min,chi,BassDa00,tackles_combined,4,,,,,
player,201412280min,chi,BassDa00,tackles_solo,2,,,,,
player,201412280min,chi,BassDa00,tackles_assists,2,,,,,
player,201412280min,chi,BassDa00,tackles_loss,1,,,,,
player,201412280min,chi,BassDa00,qb_hits,1,,,,,
player,201412280min,chi,BassDa00,fumbles_rec,0,,,,,
player,201412280min,chi,BassDa00,fumbles_rec_yds,0,,,,,
player,201412280min,chi,BassDa00,fumbles_rec_td,0,,,,,
player,201412280min,chi,BassDa00,fumbles_forced,0,,,,,
player,201412280min,chi,MundRy00,def_int,0,,,,,
player,201412280min,chi,MundRy00,def_int_yds,0,,,,,
player,201412280min,chi,MundRy00,def_int_td,0,,,,,
player,201412280min,chi,MundRy00,def_int_long,0,,,,,
player,201412280min,chi,MundRy00,pass_defended,0,,,,,
player,201412280min,chi,MundRy00,sacks,0.0,,,,,
player,201412280min,chi,MundRy00,tackles_combined,11,,,,,
player,201412280min,chi,MundRy00,tackles_solo,7,,,,,
player,201412280min,chi,MundRy00,tackles_assists,4,,,,,
player,201412280min,chi,MundRy00,tackles_loss,0,,,,,
player,201412280min,chi,MundRy00,qb_hits,0,,,,,
player,201412280min,chi,MundRy00,fumbles_rec,0,,,,,
player,201412280min,chi,MundRy00,fumbles_rec_yds,0,,,,,
player,201412280min,chi,MundRy00,fumbles_rec_td,0,,,,,
player,201412280min,chi,MundRy00,fumbles_forced,0,,,,,
player,201412280min,chi,BostJo00,def_int,0,,,,,
player,201412280min,chi,BostJo00,def_int_yds,0,,,,,
player,201412280min,chi,BostJo00,def_int_td,0,,,,,
player,201412280min,chi,BostJo00,def_int_long,0,,,,,
player,201412280min,chi,BostJo00,pass_defended,0,,,,,
player,201412280min,chi,BostJo00,sacks,0.0,,,,,
player,201412280min,chi,BostJo00,tackles_combined,10,,,,,
player,201412280min,chi,BostJo00,tackles_solo,6,,,,,
player,201412280min,chi,BostJo00,tackles_assists,4,,,,,
player,201412280min,chi,BostJo00,tackles_loss,1,,,,,
player,201412280min,chi,BostJo00,qb_hits,0,,,,,
player,201412280min,chi,BostJo00,fumbles_rec,0,,,,,
player,201412280min,chi,BostJo00,fumbles_rec_yds,0,,,,,
player,201412280min,chi,BostJo00,fumbles_rec_td,0,,,,,
player,201412280min,chi,BostJo00,fumbles_forced,0,,,,,
player,201412280min,chi,VereBr00,def_int,0,,,,,
player,201412280min,chi,VereBr00,def_int_yds,0,,,,,
player,201412280min,chi,VereBr00,def_int_td,0,,,,,
player,201412280min,chi,VereBr00,def_int_long,0,,,,,
player,201412280min,chi,VereBr00,pass_defended,0,,,,,
player,201412280min,chi,VereBr00,sacks,0.0,,,,,
player,201412280min,chi,VereBr00,tackles_combined,5,,,,,
player,201412280min,chi,VereBr00,tackles_solo,3,,,,,
player,201412280min,chi,VereBr00,tackles_assists,2,,,,,
player,201412280min,chi,VereBr00,tackles_loss,0,,,,,
player,201412280min,chi,VereBr00,qb_hits,0,,,,,
player,201412280min,chi,VereBr00,fumbles_rec,0,,,,,
player,201412280min,chi,VereBr00,fumbles_rec_yds,0,,,,,
player,201412280min,chi,VereBr00,fumbles_rec_td,0,,,,,
player,201412280min,chi,VereBr00,fumbles_forced,0,,,,,
player,201412280min,chi,HursDe00,def_int,0,,,,,
player,201412280min,chi,HursDe00,def_int_yds,0,,,,,
player,201412280min,chi,HursDe00,def_int_td,0,,,,,
player,201412280min,chi,HursDe00,def_int_long,0,,,,,
player,201412280min,chi,HursDe00,pass_defended,0,,,,,
player,201412280min,chi,HursDe00,sacks,0.0,,,,,
player,201412280min,chi,HursDe00,tackles_combined,3,,,,,
player,201412280min,chi,HursDe00,tackles_solo,3,,,,,
