game,2014,13,20141130,201411300atl,crd,"Arizona Cardinals",18,atl,"Atlanta Falcons",29
player,201411300atl,crd,BrowJa03,pass_td,0,,,,,
player,201411300atl,crd,BrowJa03,pass_int,0,,,,,
player,201411300atl,crd,BrowJa03,pass_sacked,0,,,,,
player,201411300atl,crd,BrowJa03,pass_sacked_yds,0,,,,,
player,201411300atl,crd,BrowJa03,pass_long,0,,,,,
player,201411300atl,crd,BrowJa03,pass_rating,,,,,,
player,201411300atl,crd,BrowJa03,rush_att,0,,,,,
player,201411300atl,crd,BrowJa03,rush_yds,0,,,,,
player,201411300atl,crd,BrowJa03,rush_td,0,,,,,
player,201411300atl,crd,BrowJa03,rush_long,0,,,,,
player,201411300atl,crd,BrowJa03,targets,9,,,,,
player,201411300atl,crd,BrowJa03,rec,7,,,,,
player,201411300atl,crd,BrowJa03,rec_yds,75,,,,,
player,201411300atl,crd,BrowJa03,rec_td,0,,,,,
player,201411300atl,crd,BrowJa03,rec_long,23,,,,,
player,201411300atl,crd,BrowJa03,fumbles,0,,,,,
player,201411300atl,crd,BrowJa03,fumbles_lost,0,,,,,
player,201411300atl,crd,GinnTe00,pass_cmp,0,,,,,
player,201411300atl,crd,GinnTe00,pass_att,0,,,,,
player,201411300atl,crd,GinnTe00,pass_yds,0,,,,,
player,201411300atl,crd,GinnTe00,pass_td,0,,,,,
player,201411300atl,crd,GinnTe00,pass_int,0,,,,,
player,201411300atl,crd,GinnTe00,pass_sacked,0,,,,,
player,201411300atl,crd,GinnTe00,pass_sacked_yds,0,,,,,
player,201411300atl,crd,GinnTe00,pass_long,0,,,,,
player,201411300atl,crd,GinnTe00,pass_rating,,,,,,
player,201411300atl,crd,GinnTe00,rush_att,0,,,,,
player,201411300atl,crd,GinnTe00,rush_yds,0,,,,,
player,201411300atl,crd,GinnTe00,rush_td,0,,,,,
player,201411300atl,crd,GinnTe00,rush_long,0,,,,,
player,201411300atl,crd,GinnTe00,targets,7,,,,,
player,201411300atl,crd,GinnTe00,rec,4,,,,,
player,201411300atl,crd,GinnTe00,rec_yds,61,,,,,
player,201411300atl,crd,GinnTe00,rec_td,0,,,,,
player,201411300atl,crd,GinnTe00,rec_long,22,,,,,
player,201411300atl,crd,GinnTe00,fumbles,0,,,,,
player,201411300atl,crd,GinnTe00,fumbles_lost,0,,,,,
player,201411300atl,crd,FloyMi00,pass_cmp,0,,,,,
player,201411300atl,crd,FloyMi00,pass_att,0,,,,,
player,201411300atl,crd,FloyMi00,pass_yds,0,,,,,
player,201411300atl,crd,FloyMi00,pass_td,0,,,,,
player,201411300atl,crd,FloyMi00,pass_int,0,,,,,
player,201411300atl,crd,FloyMi00,pass_sacked,0,,,,,
player,201411300atl,crd,FloyMi00,pass_sacked_yds,0,,,,,
player,201411300atl,crd,FloyMi00,pass_long,0,,,,,
player,201411300atl,crd,FloyMi00,pass_rating,,,,,,
player,201411300atl,crd,FloyMi00,rush_att,0,,,,,
player,201411300atl,crd,FloyMi00,rush_yds,0,,,,,
player,201411300atl,crd,FloyMi00,rush_td,0,,,,,
player,201411300atl,crd,FloyMi00,rush_long,0,,,,,
player,201411300atl,crd,FloyMi00,targets,10,,,,,
player,201411300atl,crd,FloyMi00,rec,5,,,,,
player,201411300atl,crd,FloyMi00,rec_yds,53,,,,,
player,201411300atl,crd,FloyMi00,rec_td,0,,,,,
player,201411300atl,crd,FloyMi00,rec_long,22,,,,,
player,201411300atl,crd,FloyMi00,fumbles,1,,,,,
player,201411300atl,crd,FloyMi00,fumbles_lost,1,,,,,
player,201411300atl,crd,BrowJo02,pass_cmp,0,,,,,
player,201411300atl,crd,BrowJo02,pass_att,0,,,,,
player,201411300atl,crd,BrowJo02,pass_yds,0,,,,,
player,201411300atl,crd,BrowJo02,pass_td,0,,,,,
player,201411300atl,crd,BrowJo02,pass_int,0,,,,,
player,201411300atl,crd,BrowJo02,pass_sacked,0,,,,,
player,201411300atl,crd,BrowJo02,pass_sacked_yds,0,,,,,
player,201411300atl,crd,BrowJo02,pass_long,0,,,,,
player,201411300atl,crd,BrowJo02,pass_rating,,,,,,
player,201411300atl,crd,BrowJo02,rush_att,0,,,,,
player,201411300atl,crd,BrowJo02,rush_yds,0,,,,,
player,201411300atl,crd,BrowJo02,rush_td,0,,,,,
player,201411300atl,crd,BrowJo02,rush_long,0,,,,,
player,201411300atl,crd,BrowJo02,targets,5,,,,,
player,201411300atl,crd,BrowJo02,rec,2,,,,,
player,201411300atl,crd,BrowJo02,rec_yds,40,,,,,
player,201411300atl,crd,BrowJo02,rec_td,0,,,,,
player,201411300atl,crd,BrowJo02,rec_long,27,,,,,
player,201411300atl,crd,BrowJo02,fumbles,0,,,,,
player,201411300atl,crd,BrowJo02,fumbles_lost,0,,,,,
player,201411300atl,crd,CarlJo00,pass_cmp,0,,,,,
player,201411300atl,crd,CarlJo00,pass_att,0,,,,,
player,201411300atl,crd,CarlJo00,pass_yds,0,,,,,
player,201411300atl,crd,CarlJo00,pass_td,0,,,,,
player,201411300atl,crd,CarlJo00,pass_int,0,,,,,
player,201411300atl,crd,CarlJo00,pass_sacked,0,,,,,
player,201411300atl,crd,CarlJo00,pass_sacked_yds,0,,,,,
player,201411300atl,crd,CarlJo00,pass_long,0,,,,,
player,201411300atl,crd,CarlJo00,pass_rating,,,,,,
player,201411300atl,crd,CarlJo00,rush_att,0,,,,,
player,201411300atl,crd,CarlJo00,rush_yds,0,,,,,
player,201411300atl,crd,CarlJo00,rush_td,0,,,,,
player,201411300atl,crd,CarlJo00,rush_long,0,,,,,
player,201411300atl,crd,CarlJo00,targets,3,,,,,
player,201411300atl,crd,CarlJo00,rec,2,,,,,
player,201411300atl,crd,CarlJo00,rec_yds,38,,,,,
player,201411300atl,crd,CarlJo00,rec_td,0,,,,,
player,201411300atl,crd,CarlJo00,rec_long,27,,,,,
player,201411300atl,crd,CarlJo00,fumbles,0,,,,,
player,201411300atl,crd,CarlJo00,fumbles_lost,0,,,,,
player,201411300atl,crd,TaylSt00,pass_cmp,0,,,,,
player,201411300atl,crd,TaylSt00,pass_att,0,,,,,
player,201411300atl,crd,TaylSt00,pass_yds,0,,,,,
player,201411300atl,crd,TaylSt00,pass_td,0,,,,,
player,201411300atl,crd,TaylSt00,pass_int,0,,,,,
player,201411300atl,crd,TaylSt00,pass_sacked,0,,,,,
player,201411300atl,crd,TaylSt00,pass_sacked_yds,0,,,,,
player,201411300atl,crd,TaylSt00,pass_long,0,,,,,
player,201411300atl,crd,TaylSt00,pass_rating,,,,,,
player,201411300atl,crd,TaylSt00,rush_att,0,,,,,
player,201411300atl,crd,TaylSt00,rush_yds,0,,,,,
player,201411300atl,crd,TaylSt00,rush_td,0,,,,,
player,201411300atl,crd,TaylSt00,rush_long,0,,,,,
player,201411300atl,crd,TaylSt00,targets,2,,,,,
player,201411300atl,crd,TaylSt00,rec,1,,,,,
player,201411300atl,crd,TaylSt00,rec_yds,3,,,,,
player,201411300atl,crd,TaylSt00,rec_td,1,,,,,
player,201411300atl,crd,TaylSt00,rec_long,3,,,,,
player,201411300atl,crd,TaylSt00,fumbles,0,,,,,
player,201411300atl,crd,TaylSt00,fumbles_lost,0,,,,,
player,201411300atl,atl,RyanMa00,pass_cmp,30,,,,,
player,201411300atl,atl,RyanMa00,pass_att,41,,,,,
player,201411300atl,atl,RyanMa00,pass_yds,361,,,,,
player,201411300atl,atl,RyanMa00,pass_td,2,,,,,
player,201411300atl,atl,RyanMa00,pass_int,1,,,,,
player,201411300atl,atl,RyanMa00,pass_sacked,1,,,,,
player,201411300atl,atl,RyanMa00,pass_sacked_yds,3,,,,,
player,201411300atl,atl,RyanMa00,pass_long,41,,,,,
player,201411300atl,atl,RyanMa00,pass_rating,105.8,,,,,
player,201411300atl,atl,RyanMa00,rush_att,3,,,,,
player,201411300atl,atl,RyanMa00,rush_yds,4,,,,,
player,201411300atl,atl,RyanMa00,rush_td,0,,,,,
player,201411300atl,atl,RyanMa00,rush_long,6,,,,,
player,201411300atl,atl,RyanMa00,targets,0,,,,,
player,201411300atl,atl,RyanMa00,rec,0,,,,,
player,201411300atl,atl,RyanMa00,rec_yds,0,,,,,
player,201411300atl,atl,RyanMa00,rec_td,0,,,,,
player,201411300atl,atl,RyanMa00,rec_long,0,,,,,
player,201411300atl,atl,RyanMa00,fumbles,0,,,,,
player,201411300atl,atl,RyanMa00,fumbles_lost,0,,,,,
player,201411300atl,atl,JackSt00,pass_cmp,0,,,,,
player,201411300atl,atl,JackSt00,pass_att,0,,,,,
player,201411300atl,atl,JackSt00,pass_yds,0,,,,,
player,201411300atl,atl,JackSt00,pass_td,0,,,,,
player,201411300atl,atl,JackSt00,pass_int,0,,,,,
player,201411300atl,atl,JackSt00,pass_sacked,0,,,,,
player,201411300atl,atl,JackSt00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,JackSt00,pass_long,0,,,,,
player,201411300atl,atl,JackSt00,pass_rating,,,,,,
player,201411300atl,atl,JackSt00,rush_att,18,,,,,
player,201411300atl,atl,JackSt00,rush_yds,101,,,,,
player,201411300atl,atl,JackSt00,rush_td,0,,,,,
player,201411300atl,atl,JackSt00,rush_long,55,,,,,
player,201411300atl,atl,JackSt00,targets,0,,,,,
player,201411300atl,atl,JackSt00,rec,0,,,,,
player,201411300atl,atl,JackSt00,rec_yds,0,,,,,
player,201411300atl,atl,JackSt00,rec_td,0,,,,,
player,201411300atl,atl,JackSt00,rec_long,0,,,,,
player,201411300atl,atl,JackSt00,fumbles,0,,,,,
player,201411300atl,atl,JackSt00,fumbles_lost,0,,,,,
player,201411300atl,atl,FreeDe00,pass_cmp,0,,,,,
player,201411300atl,atl,FreeDe00,pass_att,0,,,,,
player,201411300atl,atl,FreeDe00,pass_yds,0,,,,,
player,201411300atl,atl,FreeDe00,pass_td,0,,,,,
player,201411300atl,atl,FreeDe00,pass_int,0,,,,,
player,201411300atl,atl,FreeDe00,pass_sacked,0,,,,,
player,201411300atl,atl,FreeDe00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,FreeDe00,pass_long,0,,,,,
player,201411300atl,atl,FreeDe00,pass_rating,,,,,,
player,201411300atl,atl,FreeDe00,rush_att,8,,,,,
player,201411300atl,atl,FreeDe00,rush_yds,26,,,,,
player,201411300atl,atl,FreeDe00,rush_td,0,,,,,
player,201411300atl,atl,FreeDe00,rush_long,19,,,,,
player,201411300atl,atl,FreeDe00,targets,1,,,,,
player,201411300atl,atl,FreeDe00,rec,1,,,,,
player,201411300atl,atl,FreeDe00,rec_yds,4,,,,,
player,201411300atl,atl,FreeDe00,rec_td,0,,,,,
player,201411300atl,atl,FreeDe00,rec_long,4,,,,,
player,201411300atl,atl,FreeDe00,fumbles,0,,,,,
player,201411300atl,atl,FreeDe00,fumbles_lost,0,,,,,
player,201411300atl,atl,RodgJa00,pass_cmp,0,,,,,
player,201411300atl,atl,RodgJa00,pass_att,0,,,,,
player,201411300atl,atl,RodgJa00,pass_yds,0,,,,,
player,201411300atl,atl,RodgJa00,pass_td,0,,,,,
player,201411300atl,atl,RodgJa00,pass_int,0,,,,,
player,201411300atl,atl,RodgJa00,pass_sacked,0,,,,,
player,201411300atl,atl,RodgJa00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,RodgJa00,pass_long,0,,,,,
player,201411300atl,atl,RodgJa00,pass_rating,,,,,,
player,201411300atl,atl,RodgJa00,rush_att,4,,,,,
player,201411300atl,atl,RodgJa00,rush_yds,7,,,,,
player,201411300atl,atl,RodgJa00,rush_td,0,,,,,
player,201411300atl,atl,RodgJa00,rush_long,5,,,,,
player,201411300atl,atl,RodgJa00,targets,3,,,,,
player,201411300atl,atl,RodgJa00,rec,3,,,,,
player,201411300atl,atl,RodgJa00,rec_yds,18,,,,,
player,201411300atl,atl,RodgJa00,rec_td,0,,,,,
player,201411300atl,atl,RodgJa00,rec_long,11,,,,,
player,201411300atl,atl,RodgJa00,fumbles,0,,,,,
player,201411300atl,atl,RodgJa00,fumbles_lost,0,,,,,
player,201411300atl,atl,HestDe99,pass_cmp,0,,,,,
player,201411300atl,atl,HestDe99,pass_att,0,,,,,
player,201411300atl,atl,HestDe99,pass_yds,0,,,,,
player,201411300atl,atl,HestDe99,pass_td,0,,,,,
player,201411300atl,atl,HestDe99,pass_int,0,,,,,
player,201411300atl,atl,HestDe99,pass_sacked,0,,,,,
player,201411300atl,atl,HestDe99,pass_sacked_yds,0,,,,,
player,201411300atl,atl,HestDe99,pass_long,0,,,,,
player,201411300atl,atl,HestDe99,pass_rating,,,,,,
player,201411300atl,atl,HestDe99,rush_att,1,,,,,
player,201411300atl,atl,HestDe99,rush_yds,4,,,,,
player,201411300atl,atl,HestDe99,rush_td,0,,,,,
player,201411300atl,atl,HestDe99,rush_long,4,,,,,
player,201411300atl,atl,HestDe99,targets,4,,,,,
player,201411300atl,atl,HestDe99,rec,1,,,,,
player,201411300atl,atl,HestDe99,rec_yds,10,,,,,
player,201411300atl,atl,HestDe99,rec_td,0,,,,,
player,201411300atl,atl,HestDe99,rec_long,10,,,,,
player,201411300atl,atl,HestDe99,fumbles,0,,,,,
player,201411300atl,atl,HestDe99,fumbles_lost,0,,,,,
player,201411300atl,atl,JoneJu02,pass_cmp,0,,,,,
player,201411300atl,atl,JoneJu02,pass_att,0,,,,,
player,201411300atl,atl,JoneJu02,pass_yds,0,,,,,
player,201411300atl,atl,JoneJu02,pass_td,0,,,,,
player,201411300atl,atl,JoneJu02,pass_int,0,,,,,
player,201411300atl,atl,JoneJu02,pass_sacked,0,,,,,
player,201411300atl,atl,JoneJu02,pass_sacked_yds,0,,,,,
player,201411300atl,atl,JoneJu02,pass_long,0,,,,,
player,201411300atl,atl,JoneJu02,pass_rating,,,,,,
player,201411300atl,atl,JoneJu02,rush_att,0,,,,,
player,201411300atl,atl,JoneJu02,rush_yds,0,,,,,
player,201411300atl,atl,JoneJu02,rush_td,0,,,,,
player,201411300atl,atl,JoneJu02,rush_long,0,,,,,
player,201411300atl,atl,JoneJu02,targets,12,,,,,
player,201411300atl,atl,JoneJu02,rec,10,,,,,
player,201411300atl,atl,JoneJu02,rec_yds,189,,,,,
player,201411300atl,atl,JoneJu02,rec_td,1,,,,,
player,201411300atl,atl,JoneJu02,rec_long,41,,,,,
player,201411300atl,atl,JoneJu02,fumbles,0,,,,,
player,201411300atl,atl,JoneJu02,fumbles_lost,0,,,,,
player,201411300atl,atl,DougHa00,pass_cmp,0,,,,,
player,201411300atl,atl,DougHa00,pass_att,0,,,,,
player,201411300atl,atl,DougHa00,pass_yds,0,,,,,
player,201411300atl,atl,DougHa00,pass_td,0,,,,,
player,201411300atl,atl,DougHa00,pass_int,0,,,,,
player,201411300atl,atl,DougHa00,pass_sacked,0,,,,,
player,201411300atl,atl,DougHa00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,DougHa00,pass_long,0,,,,,
player,201411300atl,atl,DougHa00,pass_rating,,,,,,
player,201411300atl,atl,DougHa00,rush_att,0,,,,,
player,201411300atl,atl,DougHa00,rush_yds,0,,,,,
player,201411300atl,atl,DougHa00,rush_td,0,,,,,
player,201411300atl,atl,DougHa00,rush_long,0,,,,,
player,201411300atl,atl,DougHa00,targets,12,,,,,
player,201411300atl,atl,DougHa00,rec,9,,,,,
player,201411300atl,atl,DougHa00,rec_yds,116,,,,,
player,201411300atl,atl,DougHa00,rec_td,0,,,,,
player,201411300atl,atl,DougHa00,rec_long,19,,,,,
player,201411300atl,atl,DougHa00,fumbles,0,,,,,
player,201411300atl,atl,DougHa00,fumbles_lost,0,,,,,
player,201411300atl,atl,ToilLe00,pass_cmp,0,,,,,
player,201411300atl,atl,ToilLe00,pass_att,0,,,,,
player,201411300atl,atl,ToilLe00,pass_yds,0,,,,,
player,201411300atl,atl,ToilLe00,pass_td,0,,,,,
player,201411300atl,atl,ToilLe00,pass_int,0,,,,,
player,201411300atl,atl,ToilLe00,pass_sacked,0,,,,,
player,201411300atl,atl,ToilLe00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,ToilLe00,pass_long,0,,,,,
player,201411300atl,atl,ToilLe00,pass_rating,,,,,,
player,201411300atl,atl,ToilLe00,rush_att,0,,,,,
player,201411300atl,atl,ToilLe00,rush_yds,0,,,,,
player,201411300atl,atl,ToilLe00,rush_td,0,,,,,
player,201411300atl,atl,ToilLe00,rush_long,0,,,,,
player,201411300atl,atl,ToilLe00,targets,6,,,,,
player,201411300atl,atl,ToilLe00,rec,4,,,,,
player,201411300atl,atl,ToilLe00,rec_yds,15,,,,,
player,201411300atl,atl,ToilLe00,rec_td,1,,,,,
player,201411300atl,atl,ToilLe00,rec_long,8,,,,,
player,201411300atl,atl,ToilLe00,fumbles,0,,,,,
player,201411300atl,atl,ToilLe00,fumbles_lost,0,,,,,
player,201411300atl,atl,WeemEr00,pass_cmp,0,,,,,
player,201411300atl,atl,WeemEr00,pass_att,0,,,,,
player,201411300atl,atl,WeemEr00,pass_yds,0,,,,,
player,201411300atl,atl,WeemEr00,pass_td,0,,,,,
player,201411300atl,atl,WeemEr00,pass_int,0,,,,,
player,201411300atl,atl,WeemEr00,pass_sacked,0,,,,,
player,201411300atl,atl,WeemEr00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,WeemEr00,pass_long,0,,,,,
player,201411300atl,atl,WeemEr00,pass_rating,,,,,,
player,201411300atl,atl,WeemEr00,rush_att,0,,,,,
player,201411300atl,atl,WeemEr00,rush_yds,0,,,,,
player,201411300atl,atl,WeemEr00,rush_td,0,,,,,
player,201411300atl,atl,WeemEr00,rush_long,0,,,,,
player,201411300atl,atl,WeemEr00,targets,2,,,,,
player,201411300atl,atl,WeemEr00,rec,2,,,,,
player,201411300atl,atl,WeemEr00,rec_yds,9,,,,,
player,201411300atl,atl,WeemEr00,rec_td,0,,,,,
player,201411300atl,atl,WeemEr00,rec_long,6,,,,,
player,201411300atl,atl,WeemEr00,fumbles,0,,,,,
player,201411300atl,atl,WeemEr00,fumbles_lost,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_cmp,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_att,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_yds,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_td,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_int,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_sacked,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_sacked_yds,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_long,0,,,,,
player,201411300atl,atl,DiMaPa00,pass_rating,,,,,,
player,201411300atl,atl,DiMaPa00,rush_att,0,,,,,
player,201411300atl,atl,DiMaPa00,rush_yds,0,,,,,
player,201411300atl,atl,DiMaPa00,rush_td,0,,,,,
player,201411300atl,atl,DiMaPa00,rush_long,0,,,,,
player,201411300atl,atl,DiMaPa00,targets,1,,,,,
player,201411300atl,atl,DiMaPa00,rec,0,,,,,
player,201411300atl,atl,DiMaPa00,rec_yds,0,,,,,
player,201411300atl,atl,DiMaPa00,rec_td,0,,,,,
player,201411300atl,atl,DiMaPa00,rec_long,0,,,,,
player,201411300atl,atl,DiMaPa00,fumbles,0,,,,,
player,201411300atl,atl,DiMaPa00,fumbles_lost,0,,,,,
player,201411300atl,crd,JohnRa98,def_int,1,,,,,
player,201411300atl,crd,JohnRa98,def_int_yds,88,,,,,
player,201411300atl,crd,JohnRa98,def_int_td,1,,,,,
player,201411300atl,crd,JohnRa98,def_int_long,88,,,,,
player,201411300atl,crd,JohnRa98,pass_defended,1,,,,,
player,201411300atl,crd,JohnRa98,sacks,0.0,,,,,
player,201411300atl,crd,JohnRa98,tackles_combined,6,,,,,
player,201411300atl,crd,JohnRa98,tackles_solo,4,,,,,
player,201411300atl,crd,JohnRa98,tackles_assists,2,,,,,
player,201411300atl,crd,JohnRa98,tackles_loss,0,,,,,
player,201411300atl,crd,JohnRa98,qb_hits,1,,,,,
player,201411300atl,crd,JohnRa98,fumbles_rec,0,,,,,
player,201411300atl,crd,JohnRa98,fumbles_rec_yds,0,,,,,
player,201411300atl,crd,JohnRa98,fumbles_rec_td,0,,,,,
player,201411300atl,crd,JohnRa98,fumbles_forced,0,,,,,
player,201411300atl,crd,AlexLo99,def_int,0,,,,,
player,201411300atl,crd,AlexLo99,def_int_yds,0,,,,,
player,201411300atl,crd,AlexLo99,def_int_td,0,,,,,
player,201411300atl,crd,AlexLo99,def_int_long,0,,,,,
player,201411300atl,crd,AlexLo99,pass_defended,0,,,,,
player,201411300atl,crd,AlexLo99,sacks,1.0,,,,,
player,201411300atl,crd,AlexLo99,tackles_combined,3,,,,,
player,201411300atl,crd,AlexLo99,tackles_solo,3,,,,,
player,201411300atl,crd,AlexLo99,tackles_assists,0,,,,,
player,201411300atl,crd,AlexLo99,tackles_loss,1,,,,,
player,201411300atl,crd,AlexLo99,qb_hits,1,,,,,
player,201411300atl,crd,AlexLo99,fumbles_rec,0,,,,,
player,201411300atl,crd,AlexLo99,fumbles_rec_yds,0,,,,,
player,201411300atl,crd,AlexLo99,fumbles_rec_td,0,,,,,
player,201411300atl,crd,AlexLo99,fumbles_forced,0,,,,,
player,201411300atl,crd,FootLa20,def_int,0,,,,,
player,201411300atl,crd,FootLa20,def_int_yds,0,,,,,
player,201411300atl,crd,FootLa20,def_int_td,0,,,,,
player,201411300atl,crd,FootLa20,def_int_long,0,,,,,
player,201411300atl,crd,FootLa20,pass_defended,0,,,,,
player,201411300atl,crd,FootLa20,sacks,0.0,,,,,
player,201411300atl,crd,FootLa20,tackles_combined,11,,,,,
player,201411300atl,crd,FootLa20,tackles_solo,9,,,,,
player,201411300atl,crd,FootLa20,tackles_assists,2,,,,,
player,201411300atl,crd,FootLa20,tackles_loss,0,,,,,
player,201411300atl,crd,FootLa20,qb_hits,0,,,,,
player,201411300atl,crd,FootLa20,fumbles_rec,0,,,,,
player,201411300atl,crd,FootLa20,fumbles_rec_yds,0,,,,,
player,201411300atl,crd,FootLa20,fumbles_rec_td,0,,,,,
player,201411300atl,crd,FootLa20,fumbles_forced,0,,,,,
player,201411300atl,crd,CromAn20,def_int,0,,,,,
player,201411300atl,crd,CromAn20,def_int_yds,0,,,,,
player,201411300atl,crd,CromAn20,def_int_td,0,,,,,
player,201411300atl,crd,CromAn20,def_int_long,0,,,,,
player,201411300atl,crd,CromAn20,pass_defended,0,,,,,
player,201411300atl,crd,CromAn20,sacks,0.0,,,,,
player,201411300atl,crd,CromAn20,tackles_combined,8,,,,,
