game,2014,1,20140907,201409070tam,car,"Carolina Panthers",20,tam,"Tampa Bay Buccaneers",14
player,201409070tam,car,AvanJa00,pass_rating,,,,,,
player,201409070tam,car,AvanJa00,rush_att,0,,,,,
player,201409070tam,car,AvanJa00,rush_yds,0,,,,,
player,201409070tam,car,AvanJa00,rush_td,0,,,,,
player,201409070tam,car,AvanJa00,rush_long,0,,,,,
player,201409070tam,car,AvanJa00,targets,1,,,,,
player,201409070tam,car,AvanJa00,rec,1,,,,,
player,201409070tam,car,AvanJa00,rec_yds,0,,,,,
player,201409070tam,car,AvanJa00,rec_td,0,,,,,
player,201409070tam,car,AvanJa00,rec_long,0,,,,,
player,201409070tam,car,AvanJa00,fumbles,0,,,,,
player,201409070tam,car,AvanJa00,fumbles_lost,0,,,,,
player,201409070tam,tam,McCoJo01,pass_cmp,22,,,,,
player,201409070tam,tam,McCoJo01,pass_att,35,,,,,
player,201409070tam,tam,McCoJo01,pass_yds,183,,,,,
player,201409070tam,tam,McCoJo01,pass_td,2,,,,,
player,201409070tam,tam,McCoJo01,pass_int,2,,,,,
player,201409070tam,tam,McCoJo01,pass_sacked,3,,,,,
player,201409070tam,tam,McCoJo01,pass_sacked_yds,21,,,,,
player,201409070tam,tam,McCoJo01,pass_long,26,,,,,
player,201409070tam,tam,McCoJo01,pass_rating,71.5,,,,,
player,201409070tam,tam,McCoJo01,rush_att,3,,,,,
player,201409070tam,tam,McCoJo01,rush_yds,27,,,,,
player,201409070tam,tam,McCoJo01,rush_td,0,,,,,
player,201409070tam,tam,McCoJo01,rush_long,13,,,,,
player,201409070tam,tam,McCoJo01,targets,0,,,,,
player,201409070tam,tam,McCoJo01,rec,0,,,,,
player,201409070tam,tam,McCoJo01,rec_yds,0,,,,,
player,201409070tam,tam,McCoJo01,rec_td,0,,,,,
player,201409070tam,tam,McCoJo01,rec_long,0,,,,,
player,201409070tam,tam,McCoJo01,fumbles,2,,,,,
player,201409070tam,tam,McCoJo01,fumbles_lost,0,,,,,
player,201409070tam,tam,LaneJo00,pass_cmp,0,,,,,
player,201409070tam,tam,LaneJo00,pass_att,0,,,,,
player,201409070tam,tam,LaneJo00,pass_yds,0,,,,,
player,201409070tam,tam,LaneJo00,pass_td,0,,,,,
player,201409070tam,tam,LaneJo00,pass_int,0,,,,,
player,201409070tam,tam,LaneJo00,pass_sacked,0,,,,,
player,201409070tam,tam,LaneJo00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,LaneJo00,pass_long,0,,,,,
player,201409070tam,tam,LaneJo00,pass_rating,,,,,,
player,201409070tam,tam,LaneJo00,rush_att,1,,,,,
player,201409070tam,tam,LaneJo00,rush_yds,54,,,,,
player,201409070tam,tam,LaneJo00,rush_td,0,,,,,
player,201409070tam,tam,LaneJo00,rush_long,54,,,,,
player,201409070tam,tam,LaneJo00,targets,0,,,,,
player,201409070tam,tam,LaneJo00,rec,0,,,,,
player,201409070tam,tam,LaneJo00,rec_yds,0,,,,,
player,201409070tam,tam,LaneJo00,rec_td,0,,,,,
player,201409070tam,tam,LaneJo00,rec_long,0,,,,,
player,201409070tam,tam,LaneJo00,fumbles,0,,,,,
player,201409070tam,tam,LaneJo00,fumbles_lost,0,,,,,
player,201409070tam,tam,RainBo00,pass_cmp,0,,,,,
player,201409070tam,tam,RainBo00,pass_att,0,,,,,
player,201409070tam,tam,RainBo00,pass_yds,0,,,,,
player,201409070tam,tam,RainBo00,pass_td,0,,,,,
player,201409070tam,tam,RainBo00,pass_int,0,,,,,
player,201409070tam,tam,RainBo00,pass_sacked,0,,,,,
player,201409070tam,tam,RainBo00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,RainBo00,pass_long,0,,,,,
player,201409070tam,tam,RainBo00,pass_rating,,,,,,
player,201409070tam,tam,RainBo00,rush_att,4,,,,,
player,201409070tam,tam,RainBo00,rush_yds,12,,,,,
player,201409070tam,tam,RainBo00,rush_td,0,,,,,
player,201409070tam,tam,RainBo00,rush_long,6,,,,,
player,201409070tam,tam,RainBo00,targets,2,,,,,
player,201409070tam,tam,RainBo00,rec,2,,,,,
player,201409070tam,tam,RainBo00,rec_yds,8,,,,,
player,201409070tam,tam,RainBo00,rec_td,1,,,,,
player,201409070tam,tam,RainBo00,rec_long,6,,,,,
player,201409070tam,tam,RainBo00,fumbles,1,,,,,
player,201409070tam,tam,RainBo00,fumbles_lost,1,,,,,
player,201409070tam,tam,MartDo00,pass_cmp,0,,,,,
player,201409070tam,tam,MartDo00,pass_att,0,,,,,
player,201409070tam,tam,MartDo00,pass_yds,0,,,,,
player,201409070tam,tam,MartDo00,pass_td,0,,,,,
player,201409070tam,tam,MartDo00,pass_int,0,,,,,
player,201409070tam,tam,MartDo00,pass_sacked,0,,,,,
player,201409070tam,tam,MartDo00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,MartDo00,pass_long,0,,,,,
player,201409070tam,tam,MartDo00,pass_rating,,,,,,
player,201409070tam,tam,MartDo00,rush_att,9,,,,,
player,201409070tam,tam,MartDo00,rush_yds,9,,,,,
player,201409070tam,tam,MartDo00,rush_td,0,,,,,
player,201409070tam,tam,MartDo00,rush_long,4,,,,,
player,201409070tam,tam,MartDo00,targets,2,,,,,
player,201409070tam,tam,MartDo00,rec,1,,,,,
player,201409070tam,tam,MartDo00,rec_yds,7,,,,,
player,201409070tam,tam,MartDo00,rec_td,0,,,,,
player,201409070tam,tam,MartDo00,rec_long,7,,,,,
player,201409070tam,tam,MartDo00,fumbles,0,,,,,
player,201409070tam,tam,MartDo00,fumbles_lost,0,,,,,
player,201409070tam,tam,MyerBr00,pass_cmp,0,,,,,
player,201409070tam,tam,MyerBr00,pass_att,0,,,,,
player,201409070tam,tam,MyerBr00,pass_yds,0,,,,,
player,201409070tam,tam,MyerBr00,pass_td,0,,,,,
player,201409070tam,tam,MyerBr00,pass_int,0,,,,,
player,201409070tam,tam,MyerBr00,pass_sacked,0,,,,,
player,201409070tam,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,MyerBr00,pass_long,0,,,,,
player,201409070tam,tam,MyerBr00,pass_rating,,,,,,
player,201409070tam,tam,MyerBr00,rush_att,0,,,,,
player,201409070tam,tam,MyerBr00,rush_yds,0,,,,,
player,201409070tam,tam,MyerBr00,rush_td,0,,,,,
player,201409070tam,tam,MyerBr00,rush_long,0,,,,,
player,201409070tam,tam,MyerBr00,targets,8,,,,,
player,201409070tam,tam,MyerBr00,rec,6,,,,,
player,201409070tam,tam,MyerBr00,rec_yds,41,,,,,
player,201409070tam,tam,MyerBr00,rec_td,0,,,,,
player,201409070tam,tam,MyerBr00,rec_long,9,,,,,
player,201409070tam,tam,MyerBr00,fumbles,0,,,,,
player,201409070tam,tam,MyerBr00,fumbles_lost,0,,,,,
player,201409070tam,tam,EvanMi00,pass_cmp,0,,,,,
player,201409070tam,tam,EvanMi00,pass_att,0,,,,,
player,201409070tam,tam,EvanMi00,pass_yds,0,,,,,
player,201409070tam,tam,EvanMi00,pass_td,0,,,,,
player,201409070tam,tam,EvanMi00,pass_int,0,,,,,
player,201409070tam,tam,EvanMi00,pass_sacked,0,,,,,
player,201409070tam,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,EvanMi00,pass_long,0,,,,,
player,201409070tam,tam,EvanMi00,pass_rating,,,,,,
player,201409070tam,tam,EvanMi00,rush_att,0,,,,,
player,201409070tam,tam,EvanMi00,rush_yds,0,,,,,
player,201409070tam,tam,EvanMi00,rush_td,0,,,,,
player,201409070tam,tam,EvanMi00,rush_long,0,,,,,
player,201409070tam,tam,EvanMi00,targets,9,,,,,
player,201409070tam,tam,EvanMi00,rec,5,,,,,
player,201409070tam,tam,EvanMi00,rec_yds,37,,,,,
player,201409070tam,tam,EvanMi00,rec_td,0,,,,,
player,201409070tam,tam,EvanMi00,rec_long,11,,,,,
player,201409070tam,tam,EvanMi00,fumbles,0,,,,,
player,201409070tam,tam,EvanMi00,fumbles_lost,0,,,,,
player,201409070tam,tam,JackVi00,pass_cmp,0,,,,,
player,201409070tam,tam,JackVi00,pass_att,0,,,,,
player,201409070tam,tam,JackVi00,pass_yds,0,,,,,
player,201409070tam,tam,JackVi00,pass_td,0,,,,,
player,201409070tam,tam,JackVi00,pass_int,0,,,,,
player,201409070tam,tam,JackVi00,pass_sacked,0,,,,,
player,201409070tam,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,JackVi00,pass_long,0,,,,,
player,201409070tam,tam,JackVi00,pass_rating,,,,,,
player,201409070tam,tam,JackVi00,rush_att,0,,,,,
player,201409070tam,tam,JackVi00,rush_yds,0,,,,,
player,201409070tam,tam,JackVi00,rush_td,0,,,,,
player,201409070tam,tam,JackVi00,rush_long,0,,,,,
player,201409070tam,tam,JackVi00,targets,9,,,,,
player,201409070tam,tam,JackVi00,rec,4,,,,,
player,201409070tam,tam,JackVi00,rec_yds,36,,,,,
player,201409070tam,tam,JackVi00,rec_td,0,,,,,
player,201409070tam,tam,JackVi00,rec_long,15,,,,,
player,201409070tam,tam,JackVi00,fumbles,0,,,,,
player,201409070tam,tam,JackVi00,fumbles_lost,0,,,,,
player,201409070tam,tam,SefeAu00,pass_cmp,0,,,,,
player,201409070tam,tam,SefeAu00,pass_att,0,,,,,
player,201409070tam,tam,SefeAu00,pass_yds,0,,,,,
player,201409070tam,tam,SefeAu00,pass_td,0,,,,,
player,201409070tam,tam,SefeAu00,pass_int,0,,,,,
player,201409070tam,tam,SefeAu00,pass_sacked,0,,,,,
player,201409070tam,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,SefeAu00,pass_long,0,,,,,
player,201409070tam,tam,SefeAu00,pass_rating,,,,,,
player,201409070tam,tam,SefeAu00,rush_att,0,,,,,
player,201409070tam,tam,SefeAu00,rush_yds,0,,,,,
player,201409070tam,tam,SefeAu00,rush_td,0,,,,,
player,201409070tam,tam,SefeAu00,rush_long,0,,,,,
player,201409070tam,tam,SefeAu00,targets,2,,,,,
player,201409070tam,tam,SefeAu00,rec,1,,,,,
player,201409070tam,tam,SefeAu00,rec_yds,26,,,,,
player,201409070tam,tam,SefeAu00,rec_td,0,,,,,
player,201409070tam,tam,SefeAu00,rec_long,26,,,,,
player,201409070tam,tam,SefeAu00,fumbles,0,,,,,
player,201409070tam,tam,SefeAu00,fumbles_lost,0,,,,,
player,201409070tam,tam,OwusCh00,pass_cmp,0,,,,,
player,201409070tam,tam,OwusCh00,pass_att,0,,,,,
player,201409070tam,tam,OwusCh00,pass_yds,0,,,,,
player,201409070tam,tam,OwusCh00,pass_td,0,,,,,
player,201409070tam,tam,OwusCh00,pass_int,0,,,,,
player,201409070tam,tam,OwusCh00,pass_sacked,0,,,,,
player,201409070tam,tam,OwusCh00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,OwusCh00,pass_long,0,,,,,
player,201409070tam,tam,OwusCh00,pass_rating,,,,,,
player,201409070tam,tam,OwusCh00,rush_att,0,,,,,
player,201409070tam,tam,OwusCh00,rush_yds,0,,,,,
player,201409070tam,tam,OwusCh00,rush_td,0,,,,,
player,201409070tam,tam,OwusCh00,rush_long,0,,,,,
player,201409070tam,tam,OwusCh00,targets,2,,,,,
player,201409070tam,tam,OwusCh00,rec,2,,,,,
player,201409070tam,tam,OwusCh00,rec_yds,20,,,,,
player,201409070tam,tam,OwusCh00,rec_td,1,,,,,
player,201409070tam,tam,OwusCh00,rec_long,19,,,,,
player,201409070tam,tam,OwusCh00,fumbles,0,,,,,
player,201409070tam,tam,OwusCh00,fumbles_lost,0,,,,,
player,201409070tam,tam,StocLu00,pass_cmp,0,,,,,
player,201409070tam,tam,StocLu00,pass_att,0,,,,,
player,201409070tam,tam,StocLu00,pass_yds,0,,,,,
player,201409070tam,tam,StocLu00,pass_td,0,,,,,
player,201409070tam,tam,StocLu00,pass_int,0,,,,,
player,201409070tam,tam,StocLu00,pass_sacked,0,,,,,
player,201409070tam,tam,StocLu00,pass_sacked_yds,0,,,,,
player,201409070tam,tam,StocLu00,pass_long,0,,,,,
player,201409070tam,tam,StocLu00,pass_rating,,,,,,
player,201409070tam,tam,StocLu00,rush_att,0,,,,,
player,201409070tam,tam,StocLu00,rush_yds,0,,,,,
player,201409070tam,tam,StocLu00,rush_td,0,,,,,
player,201409070tam,tam,StocLu00,rush_long,0,,,,,
player,201409070tam,tam,StocLu00,targets,1,,,,,
player,201409070tam,tam,StocLu00,rec,1,,,,,
player,201409070tam,tam,StocLu00,rec_yds,8,,,,,
player,201409070tam,tam,StocLu00,rec_td,0,,,,,
player,201409070tam,tam,StocLu00,rec_long,8,,,,,
player,201409070tam,tam,StocLu00,fumbles,0,,,,,
player,201409070tam,tam,StocLu00,fumbles_lost,0,,,,,
player,201409070tam,car,CasoAn99,def_int,1,,,,,
player,201409070tam,car,CasoAn99,def_int_yds,1,,,,,
player,201409070tam,car,CasoAn99,def_int_td,0,,,,,
player,201409070tam,car,CasoAn99,def_int_long,1,,,,,
player,201409070tam,car,CasoAn99,pass_defended,2,,,,,
player,201409070tam,car,CasoAn99,sacks,0.0,,,,,
player,201409070tam,car,CasoAn99,tackles_combined,9,,,,,
player,201409070tam,car,CasoAn99,tackles_solo,9,,,,,
player,201409070tam,car,CasoAn99,tackles_assists,0,,,,,
player,201409070tam,car,CasoAn99,tackles_loss,0,,,,,
player,201409070tam,car,CasoAn99,qb_hits,0,,,,,
player,201409070tam,car,CasoAn99,fumbles_rec,0,,,,,
player,201409070tam,car,CasoAn99,fumbles_rec_yds,0,,,,,
player,201409070tam,car,CasoAn99,fumbles_rec_td,0,,,,,
player,201409070tam,car,CasoAn99,fumbles_forced,0,,,,,
player,201409070tam,car,HarpRo21,def_int,1,,,,,
player,201409070tam,car,HarpRo21,def_int_yds,3,,,,,
player,201409070tam,car,HarpRo21,def_int_td,0,,,,,
player,201409070tam,car,HarpRo21,def_int_long,3,,,,,
player,201409070tam,car,HarpRo21,pass_defended,1,,,,,
player,201409070tam,car,HarpRo21,sacks,0.0,,,,,
player,201409070tam,car,HarpRo21,tackles_combined,2,,,,,
player,201409070tam,car,HarpRo21,tackles_solo,1,,,,,
player,201409070tam,car,HarpRo21,tackles_assists,1,,,,,
player,201409070tam,car,HarpRo21,tackles_loss,0,,,,,
player,201409070tam,car,HarpRo21,qb_hits,1,,,,,
player,201409070tam,car,HarpRo21,fumbles_rec,0,,,,,
player,201409070tam,car,HarpRo21,fumbles_rec_yds,0,,,,,
player,201409070tam,car,HarpRo21,fumbles_rec_td,0,,,,,
player,201409070tam,car,HarpRo21,fumbles_forced,0,,,,,
player,201409070tam,car,KuecLu00,def_int,0,,,,,
player,201409070tam,car,KuecLu00,def_int_yds,0,,,,,
player,201409070tam,car,KuecLu00,def_int_td,0,,,,,
player,201409070tam,car,KuecLu00,def_int_long,0,,,,,
player,201409070tam,car,KuecLu00,pass_defended,1,,,,,
player,201409070tam,car,KuecLu00,sacks,1.0,,,,,
player,201409070tam,car,KuecLu00,tackles_combined,9,,,,,
player,201409070tam,car,KuecLu00,tackles_solo,7,,,,,
player,201409070tam,car,KuecLu00,tackles_assists,2,,,,,
player,201409070tam,car,KuecLu00,tackles_loss,2,,,,,
player,201409070tam,car,KuecLu00,qb_hits,1,,,,,
player,201409070tam,car,KuecLu00,fumbles_rec,0,,,,,
player,201409070tam,car,KuecLu00,fumbles_rec_yds,0,,,,,
player,201409070tam,car,KuecLu00,fumbles_rec_td,0,,,,,
player,201409070tam,car,KuecLu00,fumbles_forced,1,,,,,
player,201409070tam,car,HardGr99,def_int,0,,,,,
player,201409070tam,car,HardGr99,def_int_yds,0,,,,,
player,201409070tam,car,HardGr99,def_int_td,0,,,,,
player,201409070tam,car,HardGr99,def_int_long,0,,,,,
player,201409070tam,car,HardGr99,pass_defended,0,,,,,
player,201409070tam,car,HardGr99,sacks,1.0,,,,,
player,201409070tam,car,HardGr99,tackles_combined,4,,,,,
player,201409070tam,car,HardGr99,tackles_solo,3,,,,,
player,201409070tam,car,HardGr99,tackles_assists,1,,,,,
player,201409070tam,car,HardGr99,tackles_loss,0,,,,,
player,201409070tam,car,HardGr99,qb_hits,1,,,,,
player,201409070tam,car,HardGr99,fumbles_rec,0,,,,,
player,201409070tam,car,HardGr99,fumbles_rec_yds,0,,,,,
player,201409070tam,car,HardGr99,fumbles_rec_td,0,,,,,
player,201409070tam,car,HardGr99,fumbles_forced,1,,,,,
player,201409070tam,car,EdwaDw20,def_int,0,,,,,
player,201409070tam,car,EdwaDw20,def_int_yds,0,,,,,
player,201409070tam,car,EdwaDw20,def_int_td,0,,,,,
player,201409070tam,car,EdwaDw20,def_int_long,0,,,,,
player,201409070tam,car,EdwaDw20,pass_defended,0,,,,,
player,201409070tam,car,EdwaDw20,sacks,1.0,,,,,
player,201409070tam,car,EdwaDw20,tackles_combined,1,,,,,
player,201409070tam,car,EdwaDw20,tackles_solo,1,,,,,
player,201409070tam,car,EdwaDw20,tackles_assists,0,,,,,
player,201409070tam,car,EdwaDw20,tackles_loss,1,,,,,
player,201409070tam,car,EdwaDw20,qb_hits,1,,,,,
player,201409070tam,car,EdwaDw20,fumbles_rec,0,,,,,
player,201409070tam,car,EdwaDw20,fumbles_rec_yds,0,,,,,
player,201409070tam,car,EdwaDw20,fumbles_rec_td,0,,,,,
player,201409070tam,car,EdwaDw20,fumbles_forced,0,,,,,
player,201409070tam,car,BenwBe00,def_int,0,,,,,
player,201409070tam,car,BenwBe00,def_int_yds,0,,,,,
player,201409070tam,car,BenwBe00,def_int_td,0,,,,,
player,201409070tam,car,BenwBe00,def_int_long,0,,,,,
