game,2014,3,20140921,201409210det,gnb,"Green Bay Packers",7,det,"Detroit Lions",19
team,201409210det,gnb,First Downs,14,,,,,,
team,201409210det,det,First Downs,21,,,,,,
team,201409210det,gnb,Rush-Yds-TDs,22-76-0,,,,,,
team,201409210det,det,Rush-Yds-TDs,38-115-1,,,,,,
team,201409210det,gnb,Cmp-Att-Yd-TD-INT,16-27-162-1-0,,,,,,
team,201409210det,det,Cmp-Att-Yd-TD-INT,22-34-246-0-2,,,,,,
team,201409210det,gnb,Sacked-Yards,2-15,,,,,,
team,201409210det,det,Sacked-Yards,2-8,,,,,,
team,201409210det,gnb,Net Pass Yards,147,,,,,,
team,201409210det,det,Net Pass Yards,238,,,,,,
team,201409210det,gnb,Total Yards,223,,,,,,
team,201409210det,det,Total Yards,353,,,,,,
team,201409210det,gnb,Fumbles-Lost,1-1,,,,,,
team,201409210det,det,Fumbles-Lost,1-1,,,,,,
team,201409210det,gnb,Turnovers,1,,,,,,
team,201409210det,det,Turnovers,3,,,,,,
team,201409210det,gnb,Penalties-Yards,5-30,,,,,,
team,201409210det,det,Penalties-Yards,6-40,,,,,,
team,201409210det,gnb,Third Down Conv.,4-10,,,,,,
team,201409210det,det,Third Down Conv.,11-18,,,,,,
team,201409210det,gnb,Fourth Down Conv.,0-1,,,,,,
team,201409210det,det,Fourth Down Conv.,0-0,,,,,,
team,201409210det,gnb,Time of Possession,21:47,,,,,,
team,201409210det,det,Time of Possession,38:13,,,,,,
player,201409210det,gnb,RodgAa00,pass_cmp,16,,,,,
player,201409210det,gnb,RodgAa00,pass_att,27,,,,,
player,201409210det,gnb,RodgAa00,pass_yds,162,,,,,
player,201409210det,gnb,RodgAa00,pass_td,1,,,,,
player,201409210det,gnb,RodgAa00,pass_int,0,,,,,
player,201409210det,gnb,RodgAa00,pass_sacked,2,,,,,
player,201409210det,gnb,RodgAa00,pass_sacked_yds,15,,,,,
player,201409210det,gnb,RodgAa00,pass_long,18,,,,,
player,201409210det,gnb,RodgAa00,pass_rating,88.8,,,,,
player,201409210det,gnb,RodgAa00,rush_att,0,,,,,
player,201409210det,gnb,RodgAa00,rush_yds,0,,,,,
player,201409210det,gnb,RodgAa00,rush_td,0,,,,,
player,201409210det,gnb,RodgAa00,rush_long,0,,,,,
player,201409210det,gnb,RodgAa00,targets,0,,,,,
player,201409210det,gnb,RodgAa00,rec,0,,,,,
player,201409210det,gnb,RodgAa00,rec_yds,0,,,,,
player,201409210det,gnb,RodgAa00,rec_td,0,,,,,
player,201409210det,gnb,RodgAa00,rec_long,0,,,,,
player,201409210det,gnb,RodgAa00,fumbles,0,,,,,
player,201409210det,gnb,RodgAa00,fumbles_lost,0,,,,,
player,201409210det,gnb,StarJa00,pass_cmp,0,,,,,
player,201409210det,gnb,StarJa00,pass_att,0,,,,,
player,201409210det,gnb,StarJa00,pass_yds,0,,,,,
player,201409210det,gnb,StarJa00,pass_td,0,,,,,
player,201409210det,gnb,StarJa00,pass_int,0,,,,,
player,201409210det,gnb,StarJa00,pass_sacked,0,,,,,
player,201409210det,gnb,StarJa00,pass_sacked_yds,0,,,,,
player,201409210det,gnb,StarJa00,pass_long,0,,,,,
player,201409210det,gnb,StarJa00,pass_rating,,,,,,
player,201409210det,gnb,StarJa00,rush_att,8,,,,,
player,201409210det,gnb,StarJa00,rush_yds,38,,,,,
player,201409210det,gnb,StarJa00,rush_td,0,,,,,
player,201409210det,gnb,StarJa00,rush_long,15,,,,,
player,201409210det,gnb,StarJa00,targets,1,,,,,
player,201409210det,gnb,StarJa00,rec,0,,,,,
player,201409210det,gnb,StarJa00,rec_yds,0,,,,,
player,201409210det,gnb,StarJa00,rec_td,0,,,,,
player,201409210det,gnb,StarJa00,rec_long,0,,,,,
player,201409210det,gnb,StarJa00,fumbles,0,,,,,
player,201409210det,gnb,StarJa00,fumbles_lost,0,,,,,
player,201409210det,gnb,LacyEd00,pass_cmp,0,,,,,
player,201409210det,gnb,LacyEd00,pass_att,0,,,,,
player,201409210det,gnb,LacyEd00,pass_yds,0,,,,,
player,201409210det,gnb,LacyEd00,pass_td,0,,,,,
player,201409210det,gnb,LacyEd00,pass_int,0,,,,,
player,201409210det,gnb,LacyEd00,pass_sacked,0,,,,,
player,201409210det,gnb,LacyEd00,pass_sacked_yds,0,,,,,
player,201409210det,gnb,LacyEd00,pass_long,0,,,,,
player,201409210det,gnb,LacyEd00,pass_rating,,,,,,
player,201409210det,gnb,LacyEd00,rush_att,11,,,,,
player,201409210det,gnb,LacyEd00,rush_yds,36,,,,,
player,201409210det,gnb,LacyEd00,rush_td,0,,,,,
player,201409210det,gnb,LacyEd00,rush_long,17,,,,,
player,201409210det,gnb,LacyEd00,targets,1,,,,,
player,201409210det,gnb,LacyEd00,rec,1,,,,,
player,201409210det,gnb,LacyEd00,rec_yds,9,,,,,
player,201409210det,gnb,LacyEd00,rec_td,0,,,,,
player,201409210det,gnb,LacyEd00,rec_long,9,,,,,
player,201409210det,gnb,LacyEd00,fumbles,1,,,,,
player,201409210det,gnb,LacyEd00,fumbles_lost,1,,,,,
player,201409210det,gnb,HarrDu01,pass_cmp,0,,,,,
player,201409210det,gnb,HarrDu01,pass_att,0,,,,,
player,201409210det,gnb,HarrDu01,pass_yds,0,,,,,
player,201409210det,gnb,HarrDu01,pass_td,0,,,,,
player,201409210det,gnb,HarrDu01,pass_int,0,,,,,
player,201409210det,gnb,HarrDu01,pass_sacked,0,,,,,
player,201409210det,gnb,HarrDu01,pass_sacked_yds,0,,,,,
player,201409210det,gnb,HarrDu01,pass_long,0,,,,,
player,201409210det,gnb,HarrDu01,pass_rating,,,,,,
player,201409210det,gnb,HarrDu01,rush_att,3,,,,,
player,201409210det,gnb,HarrDu01,rush_yds,2,,,,,
player,201409210det,gnb,HarrDu01,rush_td,0,,,,,
player,201409210det,gnb,HarrDu01,rush_long,4,,,,,
player,201409210det,gnb,HarrDu01,targets,0,,,,,
player,201409210det,gnb,HarrDu01,rec,0,,,,,
player,201409210det,gnb,HarrDu01,rec_yds,0,,,,,
player,201409210det,gnb,HarrDu01,rec_td,0,,,,,
player,201409210det,gnb,HarrDu01,rec_long,0,,,,,
player,201409210det,gnb,HarrDu01,fumbles,0,,,,,
player,201409210det,gnb,HarrDu01,fumbles_lost,0,,,,,
player,201409210det,gnb,NelsJo00,pass_cmp,0,,,,,
player,201409210det,gnb,NelsJo00,pass_att,0,,,,,
player,201409210det,gnb,NelsJo00,pass_yds,0,,,,,
player,201409210det,gnb,NelsJo00,pass_td,0,,,,,
player,201409210det,gnb,NelsJo00,pass_int,0,,,,,
player,201409210det,gnb,NelsJo00,pass_sacked,0,,,,,
player,201409210det,gnb,NelsJo00,pass_sacked_yds,0,,,,,
player,201409210det,gnb,NelsJo00,pass_long,0,,,,,
player,201409210det,gnb,NelsJo00,pass_rating,,,,,,
player,201409210det,gnb,NelsJo00,rush_att,0,,,,,
player,201409210det,gnb,NelsJo00,rush_yds,0,,,,,
player,201409210det,gnb,NelsJo00,rush_td,0,,,,,
player,201409210det,gnb,NelsJo00,rush_long,0,,,,,
player,201409210det,gnb,NelsJo00,targets,7,,,,,
player,201409210det,gnb,NelsJo00,rec,5,,,,,
player,201409210det,gnb,NelsJo00,rec_yds,59,,,,,
player,201409210det,gnb,NelsJo00,rec_td,0,,,,,
player,201409210det,gnb,NelsJo00,rec_long,18,,,,,
player,201409210det,gnb,NelsJo00,fumbles,0,,,,,
player,201409210det,gnb,NelsJo00,fumbles_lost,0,,,,,
player,201409210det,gnb,QuarAn00,pass_cmp,0,,,,,
player,201409210det,gnb,QuarAn00,pass_att,0,,,,,
player,201409210det,gnb,QuarAn00,pass_yds,0,,,,,
player,201409210det,gnb,QuarAn00,pass_td,0,,,,,
player,201409210det,gnb,QuarAn00,pass_int,0,,,,,
player,201409210det,gnb,QuarAn00,pass_sacked,0,,,,,
player,201409210det,gnb,QuarAn00,pass_sacked_yds,0,,,,,
player,201409210det,gnb,QuarAn00,pass_long,0,,,,,
player,201409210det,gnb,QuarAn00,pass_rating,,,,,,
player,201409210det,gnb,QuarAn00,rush_att,0,,,,,
player,201409210det,gnb,QuarAn00,rush_yds,0,,,,,
player,201409210det,gnb,QuarAn00,rush_td,0,,,,,
player,201409210det,gnb,QuarAn00,rush_long,0,,,,,
player,201409210det,gnb,QuarAn00,targets,5,,,,,
player,201409210det,gnb,QuarAn00,rec,4,,,,,
player,201409210det,gnb,QuarAn00,rec_yds,43,,,,,
player,201409210det,gnb,QuarAn00,rec_td,1,,,,,
player,201409210det,gnb,QuarAn00,rec_long,18,,,,,
player,201409210det,gnb,QuarAn00,fumbles,0,,,,,
player,201409210det,gnb,QuarAn00,fumbles_lost,0,,,,,
player,201409210det,gnb,CobbRa00,pass_cmp,0,,,,,
player,201409210det,gnb,CobbRa00,pass_att,0,,,,,
player,201409210det,gnb,CobbRa00,pass_yds,0,,,,,
player,201409210det,gnb,CobbRa00,pass_td,0,,,,,
player,201409210det,gnb,CobbRa00,pass_int,0,,,,,
player,201409210det,gnb,CobbRa00,pass_sacked,0,,,,,
player,201409210det,gnb,CobbRa00,pass_sacked_yds,0,,,,,
player,201409210det,gnb,CobbRa00,pass_long,0,,,,,
player,201409210det,gnb,CobbRa00,pass_rating,,,,,,
player,201409210det,gnb,CobbRa00,rush_att,0,,,,,
player,201409210det,gnb,CobbRa00,rush_yds,0,,,,,
player,201409210det,gnb,CobbRa00,rush_td,0,,,,,
player,201409210det,gnb,CobbRa00,rush_long,0,,,,,
player,201409210det,gnb,CobbRa00,targets,6,,,,,
player,201409210det,gnb,CobbRa00,rec,3,,,,,
player,201409210det,gnb,CobbRa00,rec_yds,29,,,,,
player,201409210det,gnb,CobbRa00,rec_td,0,,,,,
player,201409210det,gnb,CobbRa00,rec_long,13,,,,,
player,201409210det,gnb,CobbRa00,fumbles,0,,,,,
player,201409210det,gnb,CobbRa00,fumbles_lost,0,,,,,
player,201409210det,gnb,AdamDa01,pass_cmp,0,,,,,
player,201409210det,gnb,AdamDa01,pass_att,0,,,,,
player,201409210det,gnb,AdamDa01,pass_yds,0,,,,,
player,201409210det,gnb,AdamDa01,pass_td,0,,,,,
player,201409210det,gnb,AdamDa01,pass_int,0,,,,,
player,201409210det,gnb,AdamDa01,pass_sacked,0,,,,,
player,201409210det,gnb,AdamDa01,pass_sacked_yds,0,,,,,
player,201409210det,gnb,AdamDa01,pass_long,0,,,,,
player,201409210det,gnb,AdamDa01,pass_rating,,,,,,
player,201409210det,gnb,AdamDa01,rush_att,0,,,,,
player,201409210det,gnb,AdamDa01,rush_yds,0,,,,,
