game,2014,9,20141102,201411020nwe,den,"Denver Broncos",21,nwe,"New England Patriots",43
player,201411020nwe,den,HarrCh01,tackles_combined,5,,,,,
player,201411020nwe,den,HarrCh01,tackles_solo,5,,,,,
player,201411020nwe,den,HarrCh01,tackles_assists,0,,,,,
player,201411020nwe,den,HarrCh01,tackles_loss,0,,,,,
player,201411020nwe,den,HarrCh01,qb_hits,0,,,,,
player,201411020nwe,den,HarrCh01,fumbles_rec,0,,,,,
player,201411020nwe,den,HarrCh01,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,HarrCh01,fumbles_rec_td,0,,,,,
player,201411020nwe,den,HarrCh01,fumbles_forced,0,,,,,
player,201411020nwe,den,MarsBr01,def_int,0,,,,,
player,201411020nwe,den,MarsBr01,def_int_yds,0,,,,,
player,201411020nwe,den,MarsBr01,def_int_td,0,,,,,
player,201411020nwe,den,MarsBr01,def_int_long,0,,,,,
player,201411020nwe,den,MarsBr01,pass_defended,0,,,,,
player,201411020nwe,den,MarsBr01,sacks,0.0,,,,,
player,201411020nwe,den,MarsBr01,tackles_combined,5,,,,,
player,201411020nwe,den,MarsBr01,tackles_solo,4,,,,,
player,201411020nwe,den,MarsBr01,tackles_assists,1,,,,,
player,201411020nwe,den,MarsBr01,tackles_loss,1,,,,,
player,201411020nwe,den,MarsBr01,qb_hits,0,,,,,
player,201411020nwe,den,MarsBr01,fumbles_rec,0,,,,,
player,201411020nwe,den,MarsBr01,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,MarsBr01,fumbles_rec_td,0,,,,,
player,201411020nwe,den,MarsBr01,fumbles_forced,0,,,,,
player,201411020nwe,den,WolfDe00,def_int,0,,,,,
player,201411020nwe,den,WolfDe00,def_int_yds,0,,,,,
player,201411020nwe,den,WolfDe00,def_int_td,0,,,,,
player,201411020nwe,den,WolfDe00,def_int_long,0,,,,,
player,201411020nwe,den,WolfDe00,pass_defended,0,,,,,
player,201411020nwe,den,WolfDe00,sacks,0.0,,,,,
player,201411020nwe,den,WolfDe00,tackles_combined,5,,,,,
player,201411020nwe,den,WolfDe00,tackles_solo,4,,,,,
player,201411020nwe,den,WolfDe00,tackles_assists,1,,,,,
player,201411020nwe,den,WolfDe00,tackles_loss,0,,,,,
player,201411020nwe,den,WolfDe00,qb_hits,0,,,,,
player,201411020nwe,den,WolfDe00,fumbles_rec,0,,,,,
player,201411020nwe,den,WolfDe00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,WolfDe00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,WolfDe00,fumbles_forced,0,,,,,
player,201411020nwe,den,IrviNa00,def_int,0,,,,,
player,201411020nwe,den,IrviNa00,def_int_yds,0,,,,,
player,201411020nwe,den,IrviNa00,def_int_td,0,,,,,
player,201411020nwe,den,IrviNa00,def_int_long,0,,,,,
player,201411020nwe,den,IrviNa00,pass_defended,0,,,,,
player,201411020nwe,den,IrviNa00,sacks,0.0,,,,,
player,201411020nwe,den,IrviNa00,tackles_combined,4,,,,,
player,201411020nwe,den,IrviNa00,tackles_solo,2,,,,,
player,201411020nwe,den,IrviNa00,tackles_assists,2,,,,,
player,201411020nwe,den,IrviNa00,tackles_loss,0,,,,,
player,201411020nwe,den,IrviNa00,qb_hits,0,,,,,
player,201411020nwe,den,IrviNa00,fumbles_rec,0,,,,,
player,201411020nwe,den,IrviNa00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,IrviNa00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,IrviNa00,fumbles_forced,0,,,,,
player,201411020nwe,den,NelsCo00,def_int,0,,,,,
player,201411020nwe,den,NelsCo00,def_int_yds,0,,,,,
player,201411020nwe,den,NelsCo00,def_int_td,0,,,,,
player,201411020nwe,den,NelsCo00,def_int_long,0,,,,,
player,201411020nwe,den,NelsCo00,pass_defended,0,,,,,
player,201411020nwe,den,NelsCo00,sacks,0.0,,,,,
player,201411020nwe,den,NelsCo00,tackles_combined,3,,,,,
player,201411020nwe,den,NelsCo00,tackles_solo,2,,,,,
player,201411020nwe,den,NelsCo00,tackles_assists,1,,,,,
player,201411020nwe,den,NelsCo00,tackles_loss,0,,,,,
player,201411020nwe,den,NelsCo00,qb_hits,1,,,,,
player,201411020nwe,den,NelsCo00,fumbles_rec,0,,,,,
player,201411020nwe,den,NelsCo00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,NelsCo00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,NelsCo00,fumbles_forced,0,,,,,
player,201411020nwe,den,JackMa02,def_int,0,,,,,
player,201411020nwe,den,JackMa02,def_int_yds,0,,,,,
player,201411020nwe,den,JackMa02,def_int_td,0,,,,,
player,201411020nwe,den,JackMa02,def_int_long,0,,,,,
player,201411020nwe,den,JackMa02,pass_defended,0,,,,,
player,201411020nwe,den,JackMa02,sacks,0.0,,,,,
player,201411020nwe,den,JackMa02,tackles_combined,2,,,,,
player,201411020nwe,den,JackMa02,tackles_solo,1,,,,,
player,201411020nwe,den,JackMa02,tackles_assists,1,,,,,
player,201411020nwe,den,JackMa02,tackles_loss,1,,,,,
player,201411020nwe,den,JackMa02,qb_hits,1,,,,,
player,201411020nwe,den,JackMa02,fumbles_rec,0,,,,,
player,201411020nwe,den,JackMa02,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,JackMa02,fumbles_rec_td,0,,,,,
player,201411020nwe,den,JackMa02,fumbles_forced,0,,,,,
player,201411020nwe,den,WebsKa00,def_int,0,,,,,
player,201411020nwe,den,WebsKa00,def_int_yds,0,,,,,
player,201411020nwe,den,WebsKa00,def_int_td,0,,,,,
player,201411020nwe,den,WebsKa00,def_int_long,0,,,,,
player,201411020nwe,den,WebsKa00,pass_defended,0,,,,,
player,201411020nwe,den,WebsKa00,sacks,0.0,,,,,
player,201411020nwe,den,WebsKa00,tackles_combined,2,,,,,
player,201411020nwe,den,WebsKa00,tackles_solo,2,,,,,
player,201411020nwe,den,WebsKa00,tackles_assists,0,,,,,
player,201411020nwe,den,WebsKa00,tackles_loss,0,,,,,
player,201411020nwe,den,WebsKa00,qb_hits,0,,,,,
player,201411020nwe,den,WebsKa00,fumbles_rec,0,,,,,
player,201411020nwe,den,WebsKa00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,WebsKa00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,WebsKa00,fumbles_forced,0,,,,,
player,201411020nwe,den,AustMa00,def_int,0,,,,,
player,201411020nwe,den,AustMa00,def_int_yds,0,,,,,
player,201411020nwe,den,AustMa00,def_int_td,0,,,,,
player,201411020nwe,den,AustMa00,def_int_long,0,,,,,
player,201411020nwe,den,AustMa00,pass_defended,0,,,,,
player,201411020nwe,den,AustMa00,sacks,0.0,,,,,
player,201411020nwe,den,AustMa00,tackles_combined,1,,,,,
player,201411020nwe,den,AustMa00,tackles_solo,1,,,,,
player,201411020nwe,den,AustMa00,tackles_assists,0,,,,,
player,201411020nwe,den,AustMa00,tackles_loss,0,,,,,
player,201411020nwe,den,AustMa00,qb_hits,0,,,,,
player,201411020nwe,den,AustMa00,fumbles_rec,0,,,,,
player,201411020nwe,den,AustMa00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,AustMa00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,AustMa00,fumbles_forced,0,,,,,
player,201411020nwe,den,BoldOm00,def_int,0,,,,,
player,201411020nwe,den,BoldOm00,def_int_yds,0,,,,,
player,201411020nwe,den,BoldOm00,def_int_td,0,,,,,
player,201411020nwe,den,BoldOm00,def_int_long,0,,,,,
player,201411020nwe,den,BoldOm00,pass_defended,0,,,,,
player,201411020nwe,den,BoldOm00,sacks,0.0,,,,,
player,201411020nwe,den,BoldOm00,tackles_combined,1,,,,,
player,201411020nwe,den,BoldOm00,tackles_solo,1,,,,,
player,201411020nwe,den,BoldOm00,tackles_assists,0,,,,,
player,201411020nwe,den,BoldOm00,tackles_loss,0,,,,,
player,201411020nwe,den,BoldOm00,qb_hits,0,,,,,
player,201411020nwe,den,BoldOm00,fumbles_rec,0,,,,,
player,201411020nwe,den,BoldOm00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,BoldOm00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,BoldOm00,fumbles_forced,0,,,,,
player,201411020nwe,den,KnigTe99,def_int,0,,,,,
player,201411020nwe,den,KnigTe99,def_int_yds,0,,,,,
player,201411020nwe,den,KnigTe99,def_int_td,0,,,,,
player,201411020nwe,den,KnigTe99,def_int_long,0,,,,,
player,201411020nwe,den,KnigTe99,pass_defended,0,,,,,
player,201411020nwe,den,KnigTe99,sacks,0.0,,,,,
player,201411020nwe,den,KnigTe99,tackles_combined,1,,,,,
player,201411020nwe,den,KnigTe99,tackles_solo,1,,,,,
player,201411020nwe,den,KnigTe99,tackles_assists,0,,,,,
player,201411020nwe,den,KnigTe99,tackles_loss,0,,,,,
player,201411020nwe,den,KnigTe99,qb_hits,0,,,,,
player,201411020nwe,den,KnigTe99,fumbles_rec,0,,,,,
player,201411020nwe,den,KnigTe99,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,KnigTe99,fumbles_rec_td,0,,,,,
player,201411020nwe,den,KnigTe99,fumbles_forced,0,,,,,
player,201411020nwe,den,MillVo00,def_int,0,,,,,
player,201411020nwe,den,MillVo00,def_int_yds,0,,,,,
player,201411020nwe,den,MillVo00,def_int_td,0,,,,,
player,201411020nwe,den,MillVo00,def_int_long,0,,,,,
player,201411020nwe,den,MillVo00,pass_defended,0,,,,,
player,201411020nwe,den,MillVo00,sacks,0.0,,,,,
player,201411020nwe,den,MillVo00,tackles_combined,1,,,,,
player,201411020nwe,den,MillVo00,tackles_solo,1,,,,,
player,201411020nwe,den,MillVo00,tackles_assists,0,,,,,
player,201411020nwe,den,MillVo00,tackles_loss,0,,,,,
player,201411020nwe,den,MillVo00,qb_hits,3,,,,,
player,201411020nwe,den,MillVo00,fumbles_rec,0,,,,,
player,201411020nwe,den,MillVo00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,MillVo00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,MillVo00,fumbles_forced,0,,,,,
player,201411020nwe,den,SmitQu00,def_int,0,,,,,
player,201411020nwe,den,SmitQu00,def_int_yds,0,,,,,
player,201411020nwe,den,SmitQu00,def_int_td,0,,,,,
player,201411020nwe,den,SmitQu00,def_int_long,0,,,,,
player,201411020nwe,den,SmitQu00,pass_defended,1,,,,,
player,201411020nwe,den,SmitQu00,sacks,0.0,,,,,
player,201411020nwe,den,SmitQu00,tackles_combined,1,,,,,
player,201411020nwe,den,SmitQu00,tackles_solo,1,,,,,
player,201411020nwe,den,SmitQu00,tackles_assists,0,,,,,
player,201411020nwe,den,SmitQu00,tackles_loss,1,,,,,
player,201411020nwe,den,SmitQu00,qb_hits,0,,,,,
player,201411020nwe,den,SmitQu00,fumbles_rec,0,,,,,
player,201411020nwe,den,SmitQu00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,SmitQu00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,SmitQu00,fumbles_forced,0,,,,,
player,201411020nwe,den,WillSy00,def_int,0,,,,,
player,201411020nwe,den,WillSy00,def_int_yds,0,,,,,
player,201411020nwe,den,WillSy00,def_int_td,0,,,,,
player,201411020nwe,den,WillSy00,def_int_long,0,,,,,
player,201411020nwe,den,WillSy00,pass_defended,0,,,,,
player,201411020nwe,den,WillSy00,sacks,0.0,,,,,
player,201411020nwe,den,WillSy00,tackles_combined,0,,,,,
player,201411020nwe,den,WillSy00,tackles_solo,0,,,,,
player,201411020nwe,den,WillSy00,tackles_assists,0,,,,,
player,201411020nwe,den,WillSy00,tackles_loss,0,,,,,
player,201411020nwe,den,WillSy00,qb_hits,1,,,,,
player,201411020nwe,den,WillSy00,fumbles_rec,0,,,,,
player,201411020nwe,den,WillSy00,fumbles_rec_yds,0,,,,,
player,201411020nwe,den,WillSy00,fumbles_rec_td,0,,,,,
player,201411020nwe,den,WillSy00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,BrowBr00,def_int,1,,,,,
player,201411020nwe,nwe,BrowBr00,def_int_yds,30,,,,,
player,201411020nwe,nwe,BrowBr00,def_int_td,0,,,,,
player,201411020nwe,nwe,BrowBr00,def_int_long,30,,,,,
player,201411020nwe,nwe,BrowBr00,pass_defended,2,,,,,
player,201411020nwe,nwe,BrowBr00,sacks,0.0,,,,,
player,201411020nwe,nwe,BrowBr00,tackles_combined,3,,,,,
player,201411020nwe,nwe,BrowBr00,tackles_solo,1,,,,,
player,201411020nwe,nwe,BrowBr00,tackles_assists,2,,,,,
player,201411020nwe,nwe,BrowBr00,tackles_loss,0,,,,,
player,201411020nwe,nwe,BrowBr00,qb_hits,0,,,,,
player,201411020nwe,nwe,BrowBr00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,BrowBr00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,BrowBr00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,BrowBr00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,NinkRo20,def_int,1,,,,,
player,201411020nwe,nwe,NinkRo20,def_int_yds,11,,,,,
player,201411020nwe,nwe,NinkRo20,def_int_td,0,,,,,
player,201411020nwe,nwe,NinkRo20,def_int_long,11,,,,,
player,201411020nwe,nwe,NinkRo20,pass_defended,1,,,,,
player,201411020nwe,nwe,NinkRo20,sacks,0.0,,,,,
player,201411020nwe,nwe,NinkRo20,tackles_combined,3,,,,,
player,201411020nwe,nwe,NinkRo20,tackles_solo,1,,,,,
player,201411020nwe,nwe,NinkRo20,tackles_assists,2,,,,,
player,201411020nwe,nwe,NinkRo20,tackles_loss,0,,,,,
player,201411020nwe,nwe,NinkRo20,qb_hits,0,,,,,
player,201411020nwe,nwe,NinkRo20,fumbles_rec,0,,,,,
player,201411020nwe,nwe,NinkRo20,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,NinkRo20,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,NinkRo20,fumbles_forced,0,,,,,
player,201411020nwe,nwe,AyerAk00,def_int,0,,,,,
player,201411020nwe,nwe,AyerAk00,def_int_yds,0,,,,,
player,201411020nwe,nwe,AyerAk00,def_int_td,0,,,,,
player,201411020nwe,nwe,AyerAk00,def_int_long,0,,,,,
player,201411020nwe,nwe,AyerAk00,pass_defended,0,,,,,
player,201411020nwe,nwe,AyerAk00,sacks,1.0,,,,,
player,201411020nwe,nwe,AyerAk00,tackles_combined,4,,,,,
player,201411020nwe,nwe,AyerAk00,tackles_solo,4,,,,,
player,201411020nwe,nwe,AyerAk00,tackles_assists,0,,,,,
player,201411020nwe,nwe,AyerAk00,tackles_loss,1,,,,,
player,201411020nwe,nwe,AyerAk00,qb_hits,1,,,,,
player,201411020nwe,nwe,AyerAk00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,AyerAk00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,AyerAk00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,AyerAk00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,CollJa00,def_int,0,,,,,
player,201411020nwe,nwe,CollJa00,def_int_yds,0,,,,,
player,201411020nwe,nwe,CollJa00,def_int_td,0,,,,,
player,201411020nwe,nwe,CollJa00,def_int_long,0,,,,,
player,201411020nwe,nwe,CollJa00,pass_defended,0,,,,,
player,201411020nwe,nwe,CollJa00,sacks,0.0,,,,,
player,201411020nwe,nwe,CollJa00,tackles_combined,11,,,,,
player,201411020nwe,nwe,CollJa00,tackles_solo,10,,,,,
player,201411020nwe,nwe,CollJa00,tackles_assists,1,,,,,
player,201411020nwe,nwe,CollJa00,tackles_loss,1,,,,,
player,201411020nwe,nwe,CollJa00,qb_hits,0,,,,,
player,201411020nwe,nwe,CollJa00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,CollJa00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,CollJa00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,CollJa00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,ChunPa99,def_int,0,,,,,
player,201411020nwe,nwe,ChunPa99,def_int_yds,0,,,,,
player,201411020nwe,nwe,ChunPa99,def_int_td,0,,,,,
player,201411020nwe,nwe,ChunPa99,def_int_long,0,,,,,
player,201411020nwe,nwe,ChunPa99,pass_defended,3,,,,,
player,201411020nwe,nwe,ChunPa99,sacks,0.0,,,,,
player,201411020nwe,nwe,ChunPa99,tackles_combined,8,,,,,
player,201411020nwe,nwe,ChunPa99,tackles_solo,6,,,,,
player,201411020nwe,nwe,ChunPa99,tackles_assists,2,,,,,
player,201411020nwe,nwe,ChunPa99,tackles_loss,0,,,,,
player,201411020nwe,nwe,ChunPa99,qb_hits,0,,,,,
player,201411020nwe,nwe,ChunPa99,fumbles_rec,0,,,,,
player,201411020nwe,nwe,ChunPa99,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,ChunPa99,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,ChunPa99,fumbles_forced,0,,,,,
player,201411020nwe,nwe,HighDo01,def_int,0,,,,,
player,201411020nwe,nwe,HighDo01,def_int_yds,0,,,,,
player,201411020nwe,nwe,HighDo01,def_int_td,0,,,,,
player,201411020nwe,nwe,HighDo01,def_int_long,0,,,,,
player,201411020nwe,nwe,HighDo01,pass_defended,0,,,,,
player,201411020nwe,nwe,HighDo01,sacks,0.0,,,,,
player,201411020nwe,nwe,HighDo01,tackles_combined,6,,,,,
player,201411020nwe,nwe,HighDo01,tackles_solo,6,,,,,
player,201411020nwe,nwe,HighDo01,tackles_assists,0,,,,,
player,201411020nwe,nwe,HighDo01,tackles_loss,0,,,,,
player,201411020nwe,nwe,HighDo01,qb_hits,0,,,,,
player,201411020nwe,nwe,HighDo01,fumbles_rec,0,,,,,
player,201411020nwe,nwe,HighDo01,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,HighDo01,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,HighDo01,fumbles_forced,0,,,,,
player,201411020nwe,nwe,ReviDa99,def_int,0,,,,,
player,201411020nwe,nwe,ReviDa99,def_int_yds,0,,,,,
player,201411020nwe,nwe,ReviDa99,def_int_td,0,,,,,
player,201411020nwe,nwe,ReviDa99,def_int_long,0,,,,,
player,201411020nwe,nwe,ReviDa99,pass_defended,1,,,,,
player,201411020nwe,nwe,ReviDa99,sacks,0.0,,,,,
player,201411020nwe,nwe,ReviDa99,tackles_combined,5,,,,,
player,201411020nwe,nwe,ReviDa99,tackles_solo,5,,,,,
player,201411020nwe,nwe,ReviDa99,tackles_assists,0,,,,,
player,201411020nwe,nwe,ReviDa99,tackles_loss,0,,,,,
player,201411020nwe,nwe,ReviDa99,qb_hits,0,,,,,
player,201411020nwe,nwe,ReviDa99,fumbles_rec,0,,,,,
player,201411020nwe,nwe,ReviDa99,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,ReviDa99,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,ReviDa99,fumbles_forced,0,,,,,
player,201411020nwe,nwe,ButlMa01,def_int,0,,,,,
player,201411020nwe,nwe,ButlMa01,def_int_yds,0,,,,,
player,201411020nwe,nwe,ButlMa01,def_int_td,0,,,,,
player,201411020nwe,nwe,ButlMa01,def_int_long,0,,,,,
player,201411020nwe,nwe,ButlMa01,pass_defended,1,,,,,
player,201411020nwe,nwe,ButlMa01,sacks,0.0,,,,,
player,201411020nwe,nwe,ButlMa01,tackles_combined,4,,,,,
player,201411020nwe,nwe,ButlMa01,tackles_solo,4,,,,,
player,201411020nwe,nwe,ButlMa01,tackles_assists,0,,,,,
player,201411020nwe,nwe,ButlMa01,tackles_loss,0,,,,,
player,201411020nwe,nwe,ButlMa01,qb_hits,0,,,,,
player,201411020nwe,nwe,ButlMa01,fumbles_rec,0,,,,,
player,201411020nwe,nwe,ButlMa01,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,ButlMa01,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,ButlMa01,fumbles_forced,0,,,,,
player,201411020nwe,nwe,CasiJo99,def_int,0,,,,,
player,201411020nwe,nwe,CasiJo99,def_int_yds,0,,,,,
player,201411020nwe,nwe,CasiJo99,def_int_td,0,,,,,
player,201411020nwe,nwe,CasiJo99,def_int_long,0,,,,,
player,201411020nwe,nwe,CasiJo99,pass_defended,0,,,,,
player,201411020nwe,nwe,CasiJo99,sacks,0.0,,,,,
player,201411020nwe,nwe,CasiJo99,tackles_combined,3,,,,,
player,201411020nwe,nwe,CasiJo99,tackles_solo,3,,,,,
player,201411020nwe,nwe,CasiJo99,tackles_assists,0,,,,,
player,201411020nwe,nwe,CasiJo99,tackles_loss,0,,,,,
player,201411020nwe,nwe,CasiJo99,qb_hits,0,,,,,
player,201411020nwe,nwe,CasiJo99,fumbles_rec,0,,,,,
player,201411020nwe,nwe,CasiJo99,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,CasiJo99,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,CasiJo99,fumbles_forced,0,,,,,
player,201411020nwe,nwe,McCoDe99,def_int,0,,,,,
player,201411020nwe,nwe,McCoDe99,def_int_yds,0,,,,,
player,201411020nwe,nwe,McCoDe99,def_int_td,0,,,,,
player,201411020nwe,nwe,McCoDe99,def_int_long,0,,,,,
player,201411020nwe,nwe,McCoDe99,pass_defended,0,,,,,
player,201411020nwe,nwe,McCoDe99,sacks,0.0,,,,,
player,201411020nwe,nwe,McCoDe99,tackles_combined,3,,,,,
player,201411020nwe,nwe,McCoDe99,tackles_solo,2,,,,,
player,201411020nwe,nwe,McCoDe99,tackles_assists,1,,,,,
player,201411020nwe,nwe,McCoDe99,tackles_loss,0,,,,,
player,201411020nwe,nwe,McCoDe99,qb_hits,0,,,,,
player,201411020nwe,nwe,McCoDe99,fumbles_rec,0,,,,,
player,201411020nwe,nwe,McCoDe99,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,McCoDe99,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,McCoDe99,fumbles_forced,0,,,,,
player,201411020nwe,nwe,ArriKy00,def_int,0,,,,,
player,201411020nwe,nwe,ArriKy00,def_int_yds,0,,,,,
player,201411020nwe,nwe,ArriKy00,def_int_td,0,,,,,
player,201411020nwe,nwe,ArriKy00,def_int_long,0,,,,,
player,201411020nwe,nwe,ArriKy00,pass_defended,1,,,,,
player,201411020nwe,nwe,ArriKy00,sacks,0.0,,,,,
player,201411020nwe,nwe,ArriKy00,tackles_combined,2,,,,,
player,201411020nwe,nwe,ArriKy00,tackles_solo,1,,,,,
player,201411020nwe,nwe,ArriKy00,tackles_assists,1,,,,,
player,201411020nwe,nwe,ArriKy00,tackles_loss,0,,,,,
player,201411020nwe,nwe,ArriKy00,qb_hits,0,,,,,
player,201411020nwe,nwe,ArriKy00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,ArriKy00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,ArriKy00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,ArriKy00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,WilfVi20,def_int,0,,,,,
player,201411020nwe,nwe,WilfVi20,def_int_yds,0,,,,,
player,201411020nwe,nwe,WilfVi20,def_int_td,0,,,,,
player,201411020nwe,nwe,WilfVi20,def_int_long,0,,,,,
player,201411020nwe,nwe,WilfVi20,pass_defended,0,,,,,
player,201411020nwe,nwe,WilfVi20,sacks,0.0,,,,,
player,201411020nwe,nwe,WilfVi20,tackles_combined,2,,,,,
player,201411020nwe,nwe,WilfVi20,tackles_solo,1,,,,,
player,201411020nwe,nwe,WilfVi20,tackles_assists,1,,,,,
player,201411020nwe,nwe,WilfVi20,tackles_loss,0,,,,,
player,201411020nwe,nwe,WilfVi20,qb_hits,0,,,,,
player,201411020nwe,nwe,WilfVi20,fumbles_rec,0,,,,,
player,201411020nwe,nwe,WilfVi20,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,WilfVi20,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,WilfVi20,fumbles_forced,0,,,,,
player,201411020nwe,nwe,BoldBr00,def_int,0,,,,,
player,201411020nwe,nwe,BoldBr00,def_int_yds,0,,,,,
player,201411020nwe,nwe,BoldBr00,def_int_td,0,,,,,
player,201411020nwe,nwe,BoldBr00,def_int_long,0,,,,,
player,201411020nwe,nwe,BoldBr00,pass_defended,0,,,,,
player,201411020nwe,nwe,BoldBr00,sacks,0.0,,,,,
player,201411020nwe,nwe,BoldBr00,tackles_combined,1,,,,,
player,201411020nwe,nwe,BoldBr00,tackles_solo,1,,,,,
player,201411020nwe,nwe,BoldBr00,tackles_assists,0,,,,,
player,201411020nwe,nwe,BoldBr00,tackles_loss,0,,,,,
player,201411020nwe,nwe,BoldBr00,qb_hits,0,,,,,
player,201411020nwe,nwe,BoldBr00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,BoldBr00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,BoldBr00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,BoldBr00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,EaslDo00,def_int,0,,,,,
player,201411020nwe,nwe,EaslDo00,def_int_yds,0,,,,,
player,201411020nwe,nwe,EaslDo00,def_int_td,0,,,,,
player,201411020nwe,nwe,EaslDo00,def_int_long,0,,,,,
player,201411020nwe,nwe,EaslDo00,pass_defended,0,,,,,
player,201411020nwe,nwe,EaslDo00,sacks,0.0,,,,,
player,201411020nwe,nwe,EaslDo00,tackles_combined,1,,,,,
player,201411020nwe,nwe,EaslDo00,tackles_solo,1,,,,,
player,201411020nwe,nwe,EaslDo00,tackles_assists,0,,,,,
player,201411020nwe,nwe,EaslDo00,tackles_loss,0,,,,,
player,201411020nwe,nwe,EaslDo00,qb_hits,0,,,,,
player,201411020nwe,nwe,EaslDo00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,EaslDo00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,EaslDo00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,EaslDo00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,RyanLo00,def_int,0,,,,,
player,201411020nwe,nwe,RyanLo00,def_int_yds,0,,,,,
player,201411020nwe,nwe,RyanLo00,def_int_td,0,,,,,
player,201411020nwe,nwe,RyanLo00,def_int_long,0,,,,,
player,201411020nwe,nwe,RyanLo00,pass_defended,0,,,,,
player,201411020nwe,nwe,RyanLo00,sacks,0.0,,,,,
player,201411020nwe,nwe,RyanLo00,tackles_combined,1,,,,,
player,201411020nwe,nwe,RyanLo00,tackles_solo,1,,,,,
player,201411020nwe,nwe,RyanLo00,tackles_assists,0,,,,,
player,201411020nwe,nwe,RyanLo00,tackles_loss,0,,,,,
player,201411020nwe,nwe,RyanLo00,qb_hits,0,,,,,
player,201411020nwe,nwe,RyanLo00,fumbles_rec,0,,,,,
player,201411020nwe,nwe,RyanLo00,fumbles_rec_yds,0,,,,,
player,201411020nwe,nwe,RyanLo00,fumbles_rec_td,0,,,,,
player,201411020nwe,nwe,RyanLo00,fumbles_forced,0,,,,,
player,201411020nwe,nwe,WhitCh03,def_int,0,,,,,
player,201411020nwe,nwe,WhitCh03,def_int_yds,0,,,,,
player,201411020nwe,nwe,WhitCh03,def_int_td,0,,,,,
player,201411020nwe,nwe,WhitCh03,def_int_long,0,,,,,
player,201411020nwe,nwe,WhitCh03,pass_defended,0,,,,,
player,201411020nwe,nwe,WhitCh03,sacks,0.0,,,,,
player,201411020nwe,nwe,WhitCh03,tackles_combined,1,,,,,
player,201411020nwe,nwe,WhitCh03,tackles_solo,1,,,,,
player,201411020nwe,nwe,WhitCh03,tackles_assists,0,,,,,
