game,2014,8,20141026,201410260car,sea,"Seattle Seahawks",13,car,"Carolina Panthers",9
player,201410260car,sea,WilsRu00,fumbles_lost,0,,,,,
player,201410260car,sea,LyncMa00,pass_cmp,0,,,,,
player,201410260car,sea,LyncMa00,pass_att,0,,,,,
player,201410260car,sea,LyncMa00,pass_yds,0,,,,,
player,201410260car,sea,LyncMa00,pass_td,0,,,,,
player,201410260car,sea,LyncMa00,pass_int,0,,,,,
player,201410260car,sea,LyncMa00,pass_sacked,0,,,,,
player,201410260car,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201410260car,sea,LyncMa00,pass_long,0,,,,,
player,201410260car,sea,LyncMa00,pass_rating,,,,,,
player,201410260car,sea,LyncMa00,rush_att,14,,,,,
player,201410260car,sea,LyncMa00,rush_yds,62,,,,,
player,201410260car,sea,LyncMa00,rush_td,0,,,,,
player,201410260car,sea,LyncMa00,rush_long,25,,,,,
player,201410260car,sea,LyncMa00,targets,4,,,,,
player,201410260car,sea,LyncMa00,rec,1,,,,,
player,201410260car,sea,LyncMa00,rec_yds,2,,,,,
player,201410260car,sea,LyncMa00,rec_td,0,,,,,
player,201410260car,sea,LyncMa00,rec_long,2,,,,,
player,201410260car,sea,LyncMa00,fumbles,0,,,,,
player,201410260car,sea,LyncMa00,fumbles_lost,0,,,,,
player,201410260car,sea,MichCh00,pass_cmp,0,,,,,
player,201410260car,sea,MichCh00,pass_att,0,,,,,
player,201410260car,sea,MichCh00,pass_yds,0,,,,,
player,201410260car,sea,MichCh00,pass_td,0,,,,,
player,201410260car,sea,MichCh00,pass_int,0,,,,,
player,201410260car,sea,MichCh00,pass_sacked,0,,,,,
player,201410260car,sea,MichCh00,pass_sacked_yds,0,,,,,
player,201410260car,sea,MichCh00,pass_long,0,,,,,
player,201410260car,sea,MichCh00,pass_rating,,,,,,
player,201410260car,sea,MichCh00,rush_att,4,,,,,
player,201410260car,sea,MichCh00,rush_yds,12,,,,,
player,201410260car,sea,MichCh00,rush_td,0,,,,,
player,201410260car,sea,MichCh00,rush_long,6,,,,,
player,201410260car,sea,MichCh00,targets,0,,,,,
player,201410260car,sea,MichCh00,rec,0,,,,,
player,201410260car,sea,MichCh00,rec_yds,0,,,,,
player,201410260car,sea,MichCh00,rec_td,0,,,,,
player,201410260car,sea,MichCh00,rec_long,0,,,,,
player,201410260car,sea,MichCh00,fumbles,0,,,,,
player,201410260car,sea,MichCh00,fumbles_lost,0,,,,,
player,201410260car,sea,TurbRo00,pass_cmp,0,,,,,
player,201410260car,sea,TurbRo00,pass_att,0,,,,,
player,201410260car,sea,TurbRo00,pass_yds,0,,,,,
player,201410260car,sea,TurbRo00,pass_td,0,,,,,
player,201410260car,sea,TurbRo00,pass_int,0,,,,,
player,201410260car,sea,TurbRo00,pass_sacked,0,,,,,
player,201410260car,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201410260car,sea,TurbRo00,pass_long,0,,,,,
player,201410260car,sea,TurbRo00,pass_rating,,,,,,
player,201410260car,sea,TurbRo00,rush_att,2,,,,,
player,201410260car,sea,TurbRo00,rush_yds,10,,,,,
player,201410260car,sea,TurbRo00,rush_td,0,,,,,
player,201410260car,sea,TurbRo00,rush_long,5,,,,,
player,201410260car,sea,TurbRo00,targets,3,,,,,
player,201410260car,sea,TurbRo00,rec,3,,,,,
player,201410260car,sea,TurbRo00,rec_yds,32,,,,,
player,201410260car,sea,TurbRo00,rec_td,0,,,,,
player,201410260car,sea,TurbRo00,rec_long,21,,,,,
player,201410260car,sea,TurbRo00,fumbles,0,,,,,
player,201410260car,sea,TurbRo00,fumbles_lost,0,,,,,
player,201410260car,sea,BaldDo00,pass_cmp,0,,,,,
player,201410260car,sea,BaldDo00,pass_att,0,,,,,
player,201410260car,sea,BaldDo00,pass_yds,0,,,,,
player,201410260car,sea,BaldDo00,pass_td,0,,,,,
player,201410260car,sea,BaldDo00,pass_int,0,,,,,
player,201410260car,sea,BaldDo00,pass_sacked,0,,,,,
player,201410260car,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201410260car,sea,BaldDo00,pass_long,0,,,,,
player,201410260car,sea,BaldDo00,pass_rating,,,,,,
player,201410260car,sea,BaldDo00,rush_att,0,,,,,
player,201410260car,sea,BaldDo00,rush_yds,0,,,,,
player,201410260car,sea,BaldDo00,rush_td,0,,,,,
player,201410260car,sea,BaldDo00,rush_long,0,,,,,
player,201410260car,sea,BaldDo00,targets,8,,,,,
player,201410260car,sea,BaldDo00,rec,6,,,,,
player,201410260car,sea,BaldDo00,rec_yds,61,,,,,
player,201410260car,sea,BaldDo00,rec_td,0,,,,,
player,201410260car,sea,BaldDo00,rec_long,18,,,,,
player,201410260car,sea,BaldDo00,fumbles,0,,,,,
player,201410260car,sea,BaldDo00,fumbles_lost,0,,,,,
player,201410260car,sea,WillLu00,pass_cmp,0,,,,,
player,201410260car,sea,WillLu00,pass_att,0,,,,,
player,201410260car,sea,WillLu00,pass_yds,0,,,,,
player,201410260car,sea,WillLu00,pass_td,0,,,,,
player,201410260car,sea,WillLu00,pass_int,0,,,,,
player,201410260car,sea,WillLu00,pass_sacked,0,,,,,
player,201410260car,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201410260car,sea,WillLu00,pass_long,0,,,,,
player,201410260car,sea,WillLu00,pass_rating,,,,,,
player,201410260car,sea,WillLu00,rush_att,0,,,,,
player,201410260car,sea,WillLu00,rush_yds,0,,,,,
player,201410260car,sea,WillLu00,rush_td,0,,,,,
player,201410260car,sea,WillLu00,rush_long,0,,,,,
player,201410260car,sea,WillLu00,targets,4,,,,,
player,201410260car,sea,WillLu00,rec,1,,,,,
player,201410260car,sea,WillLu00,rec_yds,23,,,,,
player,201410260car,sea,WillLu00,rec_td,1,,,,,
player,201410260car,sea,WillLu00,rec_long,23,,,,,
player,201410260car,sea,WillLu00,fumbles,0,,,,,
player,201410260car,sea,WillLu00,fumbles_lost,0,,,,,
player,201410260car,sea,LockRi00,pass_cmp,0,,,,,
player,201410260car,sea,LockRi00,pass_att,0,,,,,
player,201410260car,sea,LockRi00,pass_yds,0,,,,,
player,201410260car,sea,LockRi00,pass_td,0,,,,,
player,201410260car,sea,LockRi00,pass_int,0,,,,,
player,201410260car,sea,LockRi00,pass_sacked,0,,,,,
player,201410260car,sea,LockRi00,pass_sacked_yds,0,,,,,
player,201410260car,sea,LockRi00,pass_long,0,,,,,
player,201410260car,sea,LockRi00,pass_rating,,,,,,
player,201410260car,sea,LockRi00,rush_att,0,,,,,
player,201410260car,sea,LockRi00,rush_yds,0,,,,,
player,201410260car,sea,LockRi00,rush_td,0,,,,,
player,201410260car,sea,LockRi00,rush_long,0,,,,,
player,201410260car,sea,LockRi00,targets,2,,,,,
player,201410260car,sea,LockRi00,rec,2,,,,,
player,201410260car,sea,LockRi00,rec_yds,22,,,,,
player,201410260car,sea,LockRi00,rec_td,0,,,,,
player,201410260car,sea,LockRi00,rec_long,12,,,,,
player,201410260car,sea,LockRi00,fumbles,0,,,,,
player,201410260car,sea,LockRi00,fumbles_lost,0,,,,,
player,201410260car,sea,RichPa01,pass_cmp,0,,,,,
player,201410260car,sea,RichPa01,pass_att,0,,,,,
player,201410260car,sea,RichPa01,pass_yds,0,,,,,
player,201410260car,sea,RichPa01,pass_td,0,,,,,
player,201410260car,sea,RichPa01,pass_int,0,,,,,
player,201410260car,sea,RichPa01,pass_sacked,0,,,,,
player,201410260car,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201410260car,sea,RichPa01,pass_long,0,,,,,
player,201410260car,sea,RichPa01,pass_rating,,,,,,
player,201410260car,sea,RichPa01,rush_att,0,,,,,
player,201410260car,sea,RichPa01,rush_yds,0,,,,,
player,201410260car,sea,RichPa01,rush_td,0,,,,,
player,201410260car,sea,RichPa01,rush_long,0,,,,,
player,201410260car,sea,RichPa01,targets,3,,,,,
player,201410260car,sea,RichPa01,rec,2,,,,,
player,201410260car,sea,RichPa01,rec_yds,20,,,,,
player,201410260car,sea,RichPa01,rec_td,0,,,,,
player,201410260car,sea,RichPa01,rec_long,11,,,,,
player,201410260car,sea,RichPa01,fumbles,0,,,,,
player,201410260car,sea,RichPa01,fumbles_lost,0,,,,,
player,201410260car,sea,KearJe01,pass_cmp,0,,,,,
player,201410260car,sea,KearJe01,pass_att,0,,,,,
player,201410260car,sea,KearJe01,pass_yds,0,,,,,
player,201410260car,sea,KearJe01,pass_td,0,,,,,
player,201410260car,sea,KearJe01,pass_int,0,,,,,
player,201410260car,sea,KearJe01,pass_sacked,0,,,,,
player,201410260car,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201410260car,sea,KearJe01,pass_long,0,,,,,
player,201410260car,sea,KearJe01,pass_rating,,,,,,
player,201410260car,sea,KearJe01,rush_att,0,,,,,
player,201410260car,sea,KearJe01,rush_yds,0,,,,,
player,201410260car,sea,KearJe01,rush_td,0,,,,,
player,201410260car,sea,KearJe01,rush_long,0,,,,,
player,201410260car,sea,KearJe01,targets,2,,,,,
player,201410260car,sea,KearJe01,rec,2,,,,,
player,201410260car,sea,KearJe01,rec_yds,15,,,,,
player,201410260car,sea,KearJe01,rec_td,0,,,,,
player,201410260car,sea,KearJe01,rec_long,12,,,,,
player,201410260car,sea,KearJe01,fumbles,0,,,,,
player,201410260car,sea,KearJe01,fumbles_lost,0,,,,,
player,201410260car,sea,NorwKe00,pass_cmp,0,,,,,
player,201410260car,sea,NorwKe00,pass_att,0,,,,,
player,201410260car,sea,NorwKe00,pass_yds,0,,,,,
player,201410260car,sea,NorwKe00,pass_td,0,,,,,
player,201410260car,sea,NorwKe00,pass_int,0,,,,,
player,201410260car,sea,NorwKe00,pass_sacked,0,,,,,
player,201410260car,sea,NorwKe00,pass_sacked_yds,0,,,,,
player,201410260car,sea,NorwKe00,pass_long,0,,,,,
player,201410260car,sea,NorwKe00,pass_rating,,,,,,
player,201410260car,sea,NorwKe00,rush_att,0,,,,,
player,201410260car,sea,NorwKe00,rush_yds,0,,,,,
player,201410260car,sea,NorwKe00,rush_td,0,,,,,
player,201410260car,sea,NorwKe00,rush_long,0,,,,,
player,201410260car,sea,NorwKe00,targets,2,,,,,
player,201410260car,sea,NorwKe00,rec,2,,,,,
player,201410260car,sea,NorwKe00,rec_yds,13,,,,,
player,201410260car,sea,NorwKe00,rec_td,0,,,,,
player,201410260car,sea,NorwKe00,rec_long,10,,,,,
player,201410260car,sea,NorwKe00,fumbles,0,,,,,
player,201410260car,sea,NorwKe00,fumbles_lost,0,,,,,
player,201410260car,sea,HelfCo00,pass_cmp,0,,,,,
player,201410260car,sea,HelfCo00,pass_att,0,,,,,
player,201410260car,sea,HelfCo00,pass_yds,0,,,,,
player,201410260car,sea,HelfCo00,pass_td,0,,,,,
player,201410260car,sea,HelfCo00,pass_int,0,,,,,
player,201410260car,sea,HelfCo00,pass_sacked,0,,,,,
player,201410260car,sea,HelfCo00,pass_sacked_yds,0,,,,,
player,201410260car,sea,HelfCo00,pass_long,0,,,,,
player,201410260car,sea,HelfCo00,pass_rating,,,,,,
player,201410260car,sea,HelfCo00,rush_att,0,,,,,
player,201410260car,sea,HelfCo00,rush_yds,0,,,,,
player,201410260car,sea,HelfCo00,rush_td,0,,,,,
player,201410260car,sea,HelfCo00,rush_long,0,,,,,
player,201410260car,sea,HelfCo00,targets,4,,,,,
player,201410260car,sea,HelfCo00,rec,1,,,,,
player,201410260car,sea,HelfCo00,rec_yds,11,,,,,
player,201410260car,sea,HelfCo00,rec_td,0,,,,,
player,201410260car,sea,HelfCo00,rec_long,11,,,,,
player,201410260car,sea,HelfCo00,fumbles,0,,,,,
player,201410260car,sea,HelfCo00,fumbles_lost,0,,,,,
player,201410260car,car,NewtCa00,pass_cmp,12,,,,,
player,201410260car,car,NewtCa00,pass_att,22,,,,,
player,201410260car,car,NewtCa00,pass_yds,171,,,,,
player,201410260car,car,NewtCa00,pass_td,0,,,,,
player,201410260car,car,NewtCa00,pass_int,1,,,,,
player,201410260car,car,NewtCa00,pass_sacked,3,,,,,
player,201410260car,car,NewtCa00,pass_sacked_yds,19,,,,,
player,201410260car,car,NewtCa00,pass_long,51,,,,,
player,201410260car,car,NewtCa00,pass_rating,61.0,,,,,
player,201410260car,car,NewtCa00,rush_att,12,,,,,
player,201410260car,car,NewtCa00,rush_yds,24,,,,,
player,201410260car,car,NewtCa00,rush_td,0,,,,,
player,201410260car,car,NewtCa00,rush_long,8,,,,,
player,201410260car,car,NewtCa00,targets,0,,,,,
player,201410260car,car,NewtCa00,rec,0,,,,,
player,201410260car,car,NewtCa00,rec_yds,0,,,,,
player,201410260car,car,NewtCa00,rec_td,0,,,,,
player,201410260car,car,NewtCa00,rec_long,0,,,,,
player,201410260car,car,NewtCa00,fumbles,1,,,,,
player,201410260car,car,NewtCa00,fumbles_lost,1,,,,,
player,201410260car,car,StewJo00,pass_cmp,0,,,,,
player,201410260car,car,StewJo00,pass_att,0,,,,,
player,201410260car,car,StewJo00,pass_yds,0,,,,,
player,201410260car,car,StewJo00,pass_td,0,,,,,
player,201410260car,car,StewJo00,pass_int,0,,,,,
player,201410260car,car,StewJo00,pass_sacked,0,,,,,
player,201410260car,car,StewJo00,pass_sacked_yds,0,,,,,
player,201410260car,car,StewJo00,pass_long,0,,,,,
player,201410260car,car,StewJo00,pass_rating,,,,,,
player,201410260car,car,StewJo00,rush_att,16,,,,,
player,201410260car,car,StewJo00,rush_yds,79,,,,,
player,201410260car,car,StewJo00,rush_td,0,,,,,
player,201410260car,car,StewJo00,rush_long,18,,,,,
player,201410260car,car,StewJo00,targets,5,,,,,
player,201410260car,car,StewJo00,rec,3,,,,,
player,201410260car,car,StewJo00,rec_yds,15,,,,,
player,201410260car,car,StewJo00,rec_td,0,,,,,
player,201410260car,car,StewJo00,rec_long,8,,,,,
player,201410260car,car,StewJo00,fumbles,0,,,,,
player,201410260car,car,StewJo00,fumbles_lost,0,,,,,
player,201410260car,car,OgboCh00,pass_cmp,0,,,,,
player,201410260car,car,OgboCh00,pass_att,0,,,,,
player,201410260car,car,OgboCh00,pass_yds,0,,,,,
player,201410260car,car,OgboCh00,pass_td,0,,,,,
player,201410260car,car,OgboCh00,pass_int,0,,,,,
player,201410260car,car,OgboCh00,pass_sacked,0,,,,,
player,201410260car,car,OgboCh00,pass_sacked_yds,0,,,,,
player,201410260car,car,OgboCh00,pass_long,0,,,,,
player,201410260car,car,OgboCh00,pass_rating,,,,,,
player,201410260car,car,OgboCh00,rush_att,1,,,,,
player,201410260car,car,OgboCh00,rush_yds,9,,,,,
player,201410260car,car,OgboCh00,rush_td,0,,,,,
player,201410260car,car,OgboCh00,rush_long,9,,,,,
player,201410260car,car,OgboCh00,targets,0,,,,,
player,201410260car,car,OgboCh00,rec,0,,,,,
player,201410260car,car,OgboCh00,rec_yds,0,,,,,
player,201410260car,car,OgboCh00,rec_td,0,,,,,
player,201410260car,car,OgboCh00,rec_long,0,,,,,
player,201410260car,car,OgboCh00,fumbles,0,,,,,
player,201410260car,car,OgboCh00,fumbles_lost,0,,,,,
player,201410260car,car,ReavDa00,pass_cmp,0,,,,,
player,201410260car,car,ReavDa00,pass_att,0,,,,,
player,201410260car,car,ReavDa00,pass_yds,0,,,,,
player,201410260car,car,ReavDa00,pass_td,0,,,,,
player,201410260car,car,ReavDa00,pass_int,0,,,,,
player,201410260car,car,ReavDa00,pass_sacked,0,,,,,
player,201410260car,car,ReavDa00,pass_sacked_yds,0,,,,,
player,201410260car,car,ReavDa00,pass_long,0,,,,,
player,201410260car,car,ReavDa00,pass_rating,,,,,,
player,201410260car,car,ReavDa00,rush_att,1,,,,,
player,201410260car,car,ReavDa00,rush_yds,1,,,,,
player,201410260car,car,ReavDa00,rush_td,0,,,,,
player,201410260car,car,ReavDa00,rush_long,1,,,,,
player,201410260car,car,ReavDa00,targets,0,,,,,
player,201410260car,car,ReavDa00,rec,0,,,,,
player,201410260car,car,ReavDa00,rec_yds,0,,,,,
player,201410260car,car,ReavDa00,rec_td,0,,,,,
player,201410260car,car,ReavDa00,rec_long,0,,,,,
player,201410260car,car,ReavDa00,fumbles,0,,,,,
player,201410260car,car,ReavDa00,fumbles_lost,0,,,,,
player,201410260car,car,AvanJa00,pass_cmp,0,,,,,
player,201410260car,car,AvanJa00,pass_att,0,,,,,
player,201410260car,car,AvanJa00,pass_yds,0,,,,,
player,201410260car,car,AvanJa00,pass_td,0,,,,,
player,201410260car,car,AvanJa00,pass_int,0,,,,,
player,201410260car,car,AvanJa00,pass_sacked,0,,,,,
player,201410260car,car,AvanJa00,pass_sacked_yds,0,,,,,
player,201410260car,car,AvanJa00,pass_long,0,,,,,
player,201410260car,car,AvanJa00,pass_rating,,,,,,
player,201410260car,car,AvanJa00,rush_att,1,,,,,
player,201410260car,car,AvanJa00,rush_yds,1,,,,,
player,201410260car,car,AvanJa00,rush_td,0,,,,,
player,201410260car,car,AvanJa00,rush_long,1,,,,,
player,201410260car,car,AvanJa00,targets,1,,,,,
player,201410260car,car,AvanJa00,rec,0,,,,,
player,201410260car,car,AvanJa00,rec_yds,0,,,,,
player,201410260car,car,AvanJa00,rec_td,0,,,,,
player,201410260car,car,AvanJa00,rec_long,0,,,,,
player,201410260car,car,AvanJa00,fumbles,0,,,,,
player,201410260car,car,AvanJa00,fumbles_lost,0,,,,,
player,201410260car,car,BenjKe00,pass_cmp,0,,,,,
player,201410260car,car,BenjKe00,pass_att,0,,,,,
player,201410260car,car,BenjKe00,pass_yds,0,,,,,
player,201410260car,car,BenjKe00,pass_td,0,,,,,
player,201410260car,car,BenjKe00,pass_int,0,,,,,
player,201410260car,car,BenjKe00,pass_sacked,0,,,,,
player,201410260car,car,BenjKe00,pass_sacked_yds,0,,,,,
player,201410260car,car,BenjKe00,pass_long,0,,,,,
player,201410260car,car,BenjKe00,pass_rating,,,,,,
player,201410260car,car,BenjKe00,rush_att,0,,,,,
player,201410260car,car,BenjKe00,rush_yds,0,,,,,
player,201410260car,car,BenjKe00,rush_td,0,,,,,
player,201410260car,car,BenjKe00,rush_long,0,,,,,
player,201410260car,car,BenjKe00,targets,7,,,,,
player,201410260car,car,BenjKe00,rec,4,,,,,
player,201410260car,car,BenjKe00,rec_yds,94,,,,,
player,201410260car,car,BenjKe00,rec_td,0,,,,,
player,201410260car,car,BenjKe00,rec_long,51,,,,,
player,201410260car,car,BenjKe00,fumbles,0,,,,,
player,201410260car,car,BenjKe00,fumbles_lost,0,,,,,
player,201410260car,car,CotcJe00,pass_cmp,0,,,,,
player,201410260car,car,CotcJe00,pass_att,0,,,,,
player,201410260car,car,CotcJe00,pass_yds,0,,,,,
player,201410260car,car,CotcJe00,pass_td,0,,,,,
player,201410260car,car,CotcJe00,pass_int,0,,,,,
player,201410260car,car,CotcJe00,pass_sacked,0,,,,,
player,201410260car,car,CotcJe00,pass_sacked_yds,0,,,,,
player,201410260car,car,CotcJe00,pass_long,0,,,,,
player,201410260car,car,CotcJe00,pass_rating,,,,,,
player,201410260car,car,CotcJe00,rush_att,0,,,,,
player,201410260car,car,CotcJe00,rush_yds,0,,,,,
player,201410260car,car,CotcJe00,rush_td,0,,,,,
player,201410260car,car,CotcJe00,rush_long,0,,,,,
player,201410260car,car,CotcJe00,targets,5,,,,,
player,201410260car,car,CotcJe00,rec,3,,,,,
player,201410260car,car,CotcJe00,rec_yds,33,,,,,
player,201410260car,car,CotcJe00,rec_td,0,,,,,
player,201410260car,car,CotcJe00,rec_long,13,,,,,
player,201410260car,car,CotcJe00,fumbles,0,,,,,
player,201410260car,car,CotcJe00,fumbles_lost,0,,,,,
player,201410260car,car,OlseGr00,pass_cmp,0,,,,,
player,201410260car,car,OlseGr00,pass_att,0,,,,,
player,201410260car,car,OlseGr00,pass_yds,0,,,,,
player,201410260car,car,OlseGr00,pass_td,0,,,,,
player,201410260car,car,OlseGr00,pass_int,0,,,,,
player,201410260car,car,OlseGr00,pass_sacked,0,,,,,
player,201410260car,car,OlseGr00,pass_sacked_yds,0,,,,,
player,201410260car,car,OlseGr00,pass_long,0,,,,,
player,201410260car,car,OlseGr00,pass_rating,,,,,,
player,201410260car,car,OlseGr00,rush_att,0,,,,,
player,201410260car,car,OlseGr00,rush_yds,0,,,,,
player,201410260car,car,OlseGr00,rush_td,0,,,,,
player,201410260car,car,OlseGr00,rush_long,0,,,,,
player,201410260car,car,OlseGr00,targets,3,,,,,
player,201410260car,car,OlseGr00,rec,1,,,,,
player,201410260car,car,OlseGr00,rec_yds,16,,,,,
player,201410260car,car,OlseGr00,rec_td,0,,,,,
player,201410260car,car,OlseGr00,rec_long,16,,,,,
player,201410260car,car,OlseGr00,fumbles,0,,,,,
player,201410260car,car,OlseGr00,fumbles_lost,0,,,,,
player,201410260car,car,DickEd00,pass_cmp,0,,,,,
player,201410260car,car,DickEd00,pass_att,0,,,,,
player,201410260car,car,DickEd00,pass_yds,0,,,,,
player,201410260car,car,DickEd00,pass_td,0,,,,,
player,201410260car,car,DickEd00,pass_int,0,,,,,
player,201410260car,car,DickEd00,pass_sacked,0,,,,,
player,201410260car,car,DickEd00,pass_sacked_yds,0,,,,,
player,201410260car,car,DickEd00,pass_long,0,,,,,
player,201410260car,car,DickEd00,pass_rating,,,,,,
player,201410260car,car,DickEd00,rush_att,0,,,,,
player,201410260car,car,DickEd00,rush_yds,0,,,,,
player,201410260car,car,DickEd00,rush_td,0,,,,,
player,201410260car,car,DickEd00,rush_long,0,,,,,
player,201410260car,car,DickEd00,targets,1,,,,,
player,201410260car,car,DickEd00,rec,1,,,,,
player,201410260car,car,DickEd00,rec_yds,13,,,,,
player,201410260car,car,DickEd00,rec_td,0,,,,,
player,201410260car,car,DickEd00,rec_long,13,,,,,
player,201410260car,car,DickEd00,fumbles,1,,,,,
player,201410260car,car,DickEd00,fumbles_lost,0,,,,,
player,201410260car,sea,BurlMa00,def_int,1,,,,,
player,201410260car,sea,BurlMa00,def_int_yds,24,,,,,
player,201410260car,sea,BurlMa00,def_int_td,0,,,,,
player,201410260car,sea,BurlMa00,def_int_long,24,,,,,
player,201410260car,sea,BurlMa00,pass_defended,1,,,,,
player,201410260car,sea,BurlMa00,sacks,0.0,,,,,
player,201410260car,sea,BurlMa00,tackles_combined,3,,,,,
player,201410260car,sea,BurlMa00,tackles_solo,2,,,,,
player,201410260car,sea,BurlMa00,tackles_assists,1,,,,,
player,201410260car,sea,BurlMa00,tackles_loss,0,,,,,
player,201410260car,sea,BurlMa00,qb_hits,0,,,,,
player,201410260car,sea,BurlMa00,fumbles_rec,0,,,,,
player,201410260car,sea,BurlMa00,fumbles_rec_yds,0,,,,,
player,201410260car,sea,BurlMa00,fumbles_rec_td,0,,,,,
player,201410260car,sea,BurlMa00,fumbles_forced,0,,,,,
player,201410260car,sea,IrviBr00,def_int,0,,,,,
player,201410260car,sea,IrviBr00,def_int_yds,0,,,,,
player,201410260car,sea,IrviBr00,def_int_td,0,,,,,
player,201410260car,sea,IrviBr00,def_int_long,0,,,,,
player,201410260car,sea,IrviBr00,pass_defended,0,,,,,
player,201410260car,sea,IrviBr00,sacks,2.0,,,,,
player,201410260car,sea,IrviBr00,tackles_combined,3,,,,,
player,201410260car,sea,IrviBr00,tackles_solo,2,,,,,
player,201410260car,sea,IrviBr00,tackles_assists,1,,,,,
player,201410260car,sea,IrviBr00,tackles_loss,2,,,,,
player,201410260car,sea,IrviBr00,qb_hits,2,,,,,
player,201410260car,sea,IrviBr00,fumbles_rec,0,,,,,
player,201410260car,sea,IrviBr00,fumbles_rec_yds,0,,,,,
player,201410260car,sea,IrviBr00,fumbles_rec_td,0,,,,,
player,201410260car,sea,IrviBr00,fumbles_forced,0,,,,,
player,201410260car,sea,MebaBr99,def_int,0,,,,,
player,201410260car,sea,MebaBr99,def_int_yds,0,,,,,
player,201410260car,sea,MebaBr99,def_int_td,0,,,,,
player,201410260car,sea,MebaBr99,def_int_long,0,,,,,
player,201410260car,sea,MebaBr99,pass_defended,0,,,,,
player,201410260car,sea,MebaBr99,sacks,1.0,,,,,
player,201410260car,sea,MebaBr99,tackles_combined,3,,,,,
player,201410260car,sea,MebaBr99,tackles_solo,1,,,,,
player,201410260car,sea,MebaBr99,tackles_assists,2,,,,,
player,201410260car,sea,MebaBr99,tackles_loss,1,,,,,
player,201410260car,sea,MebaBr99,qb_hits,1,,,,,
player,201410260car,sea,MebaBr99,fumbles_rec,0,,,,,
player,201410260car,sea,MebaBr99,fumbles_rec_yds,0,,,,,
player,201410260car,sea,MebaBr99,fumbles_rec_td,0,,,,,
player,201410260car,sea,MebaBr99,fumbles_forced,0,,,,,
player,201410260car,sea,ThomEa99,def_int,0,,,,,
player,201410260car,sea,ThomEa99,def_int_yds,0,,,,,
player,201410260car,sea,ThomEa99,def_int_td,0,,,,,
player,201410260car,sea,ThomEa99,def_int_long,0,,,,,
player,201410260car,sea,ThomEa99,pass_defended,0,,,,,
player,201410260car,sea,ThomEa99,sacks,0.0,,,,,
player,201410260car,sea,ThomEa99,tackles_combined,9,,,,,
player,201410260car,sea,ThomEa99,tackles_solo,4,,,,,
player,201410260car,sea,ThomEa99,tackles_assists,5,,,,,
player,201410260car,sea,ThomEa99,tackles_loss,1,,,,,
