game,2014,9,20141102,201411020mia,sdg,"San Diego Chargers",0,mia,"Miami Dolphins",37
player,201411020mia,mia,HoskHa00,rush_att,0,,,,,
player,201411020mia,mia,HoskHa00,rush_yds,0,,,,,
player,201411020mia,mia,HoskHa00,rush_td,0,,,,,
player,201411020mia,mia,HoskHa00,rush_long,0,,,,,
player,201411020mia,mia,HoskHa00,targets,1,,,,,
player,201411020mia,mia,HoskHa00,rec,1,,,,,
player,201411020mia,mia,HoskHa00,rec_yds,14,,,,,
player,201411020mia,mia,HoskHa00,rec_td,0,,,,,
player,201411020mia,mia,HoskHa00,rec_long,14,,,,,
player,201411020mia,mia,HoskHa00,fumbles,0,,,,,
player,201411020mia,mia,HoskHa00,fumbles_lost,0,,,,,
player,201411020mia,sdg,ButlDo99,def_int,0,,,,,
player,201411020mia,sdg,ButlDo99,def_int_yds,0,,,,,
player,201411020mia,sdg,ButlDo99,def_int_td,0,,,,,
player,201411020mia,sdg,ButlDo99,def_int_long,0,,,,,
player,201411020mia,sdg,ButlDo99,pass_defended,0,,,,,
player,201411020mia,sdg,ButlDo99,sacks,0.0,,,,,
player,201411020mia,sdg,ButlDo99,tackles_combined,8,,,,,
player,201411020mia,sdg,ButlDo99,tackles_solo,6,,,,,
player,201411020mia,sdg,ButlDo99,tackles_assists,2,,,,,
player,201411020mia,sdg,ButlDo99,tackles_loss,1,,,,,
player,201411020mia,sdg,ButlDo99,qb_hits,0,,,,,
player,201411020mia,sdg,ButlDo99,fumbles_rec,0,,,,,
player,201411020mia,sdg,ButlDo99,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,ButlDo99,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,ButlDo99,fumbles_forced,0,,,,,
player,201411020mia,sdg,DaviCh05,def_int,0,,,,,
player,201411020mia,sdg,DaviCh05,def_int_yds,0,,,,,
player,201411020mia,sdg,DaviCh05,def_int_td,0,,,,,
player,201411020mia,sdg,DaviCh05,def_int_long,0,,,,,
player,201411020mia,sdg,DaviCh05,pass_defended,0,,,,,
player,201411020mia,sdg,DaviCh05,sacks,0.0,,,,,
player,201411020mia,sdg,DaviCh05,tackles_combined,7,,,,,
player,201411020mia,sdg,DaviCh05,tackles_solo,6,,,,,
player,201411020mia,sdg,DaviCh05,tackles_assists,1,,,,,
player,201411020mia,sdg,DaviCh05,tackles_loss,0,,,,,
player,201411020mia,sdg,DaviCh05,qb_hits,0,,,,,
player,201411020mia,sdg,DaviCh05,fumbles_rec,0,,,,,
player,201411020mia,sdg,DaviCh05,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,DaviCh05,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,DaviCh05,fumbles_forced,1,,,,,
player,201411020mia,sdg,WeddEr99,def_int,0,,,,,
player,201411020mia,sdg,WeddEr99,def_int_yds,0,,,,,
player,201411020mia,sdg,WeddEr99,def_int_td,0,,,,,
player,201411020mia,sdg,WeddEr99,def_int_long,0,,,,,
player,201411020mia,sdg,WeddEr99,pass_defended,0,,,,,
player,201411020mia,sdg,WeddEr99,sacks,0.0,,,,,
player,201411020mia,sdg,WeddEr99,tackles_combined,6,,,,,
player,201411020mia,sdg,WeddEr99,tackles_solo,6,,,,,
player,201411020mia,sdg,WeddEr99,tackles_assists,0,,,,,
player,201411020mia,sdg,WeddEr99,tackles_loss,0,,,,,
player,201411020mia,sdg,WeddEr99,qb_hits,0,,,,,
player,201411020mia,sdg,WeddEr99,fumbles_rec,0,,,,,
player,201411020mia,sdg,WeddEr99,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,WeddEr99,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,WeddEr99,fumbles_forced,0,,,,,
player,201411020mia,sdg,GachAn00,def_int,0,,,,,
player,201411020mia,sdg,GachAn00,def_int_yds,0,,,,,
player,201411020mia,sdg,GachAn00,def_int_td,0,,,,,
player,201411020mia,sdg,GachAn00,def_int_long,0,,,,,
player,201411020mia,sdg,GachAn00,pass_defended,0,,,,,
player,201411020mia,sdg,GachAn00,sacks,0.0,,,,,
player,201411020mia,sdg,GachAn00,tackles_combined,5,,,,,
player,201411020mia,sdg,GachAn00,tackles_solo,5,,,,,
player,201411020mia,sdg,GachAn00,tackles_assists,0,,,,,
player,201411020mia,sdg,GachAn00,tackles_loss,3,,,,,
player,201411020mia,sdg,GachAn00,qb_hits,0,,,,,
player,201411020mia,sdg,GachAn00,fumbles_rec,0,,,,,
player,201411020mia,sdg,GachAn00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,GachAn00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,GachAn00,fumbles_forced,0,,,,,
player,201411020mia,sdg,LiugCo00,def_int,0,,,,,
player,201411020mia,sdg,LiugCo00,def_int_yds,0,,,,,
player,201411020mia,sdg,LiugCo00,def_int_td,0,,,,,
player,201411020mia,sdg,LiugCo00,def_int_long,0,,,,,
player,201411020mia,sdg,LiugCo00,pass_defended,1,,,,,
player,201411020mia,sdg,LiugCo00,sacks,0.0,,,,,
player,201411020mia,sdg,LiugCo00,tackles_combined,5,,,,,
player,201411020mia,sdg,LiugCo00,tackles_solo,5,,,,,
player,201411020mia,sdg,LiugCo00,tackles_assists,0,,,,,
player,201411020mia,sdg,LiugCo00,tackles_loss,2,,,,,
player,201411020mia,sdg,LiugCo00,qb_hits,0,,,,,
player,201411020mia,sdg,LiugCo00,fumbles_rec,0,,,,,
player,201411020mia,sdg,LiugCo00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,LiugCo00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,LiugCo00,fumbles_forced,0,,,,,
player,201411020mia,sdg,FlowBr99,def_int,0,,,,,
player,201411020mia,sdg,FlowBr99,def_int_yds,0,,,,,
player,201411020mia,sdg,FlowBr99,def_int_td,0,,,,,
player,201411020mia,sdg,FlowBr99,def_int_long,0,,,,,
player,201411020mia,sdg,FlowBr99,pass_defended,0,,,,,
player,201411020mia,sdg,FlowBr99,sacks,0.0,,,,,
player,201411020mia,sdg,FlowBr99,tackles_combined,4,,,,,
player,201411020mia,sdg,FlowBr99,tackles_solo,4,,,,,
player,201411020mia,sdg,FlowBr99,tackles_assists,0,,,,,
player,201411020mia,sdg,FlowBr99,tackles_loss,0,,,,,
player,201411020mia,sdg,FlowBr99,qb_hits,0,,,,,
player,201411020mia,sdg,FlowBr99,fumbles_rec,0,,,,,
player,201411020mia,sdg,FlowBr99,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,FlowBr99,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,FlowBr99,fumbles_forced,0,,,,,
player,201411020mia,sdg,GilcMa00,def_int,0,,,,,
player,201411020mia,sdg,GilcMa00,def_int_yds,0,,,,,
player,201411020mia,sdg,GilcMa00,def_int_td,0,,,,,
player,201411020mia,sdg,GilcMa00,def_int_long,0,,,,,
player,201411020mia,sdg,GilcMa00,pass_defended,0,,,,,
player,201411020mia,sdg,GilcMa00,sacks,0.0,,,,,
player,201411020mia,sdg,GilcMa00,tackles_combined,4,,,,,
player,201411020mia,sdg,GilcMa00,tackles_solo,4,,,,,
player,201411020mia,sdg,GilcMa00,tackles_assists,0,,,,,
player,201411020mia,sdg,GilcMa00,tackles_loss,0,,,,,
player,201411020mia,sdg,GilcMa00,qb_hits,0,,,,,
player,201411020mia,sdg,GilcMa00,fumbles_rec,0,,,,,
player,201411020mia,sdg,GilcMa00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,GilcMa00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,GilcMa00,fumbles_forced,0,,,,,
player,201411020mia,sdg,LawxCo00,def_int,0,,,,,
player,201411020mia,sdg,LawxCo00,def_int_yds,0,,,,,
player,201411020mia,sdg,LawxCo00,def_int_td,0,,,,,
player,201411020mia,sdg,LawxCo00,def_int_long,0,,,,,
player,201411020mia,sdg,LawxCo00,pass_defended,0,,,,,
player,201411020mia,sdg,LawxCo00,sacks,0.0,,,,,
player,201411020mia,sdg,LawxCo00,tackles_combined,4,,,,,
player,201411020mia,sdg,LawxCo00,tackles_solo,4,,,,,
player,201411020mia,sdg,LawxCo00,tackles_assists,0,,,,,
player,201411020mia,sdg,LawxCo00,tackles_loss,1,,,,,
player,201411020mia,sdg,LawxCo00,qb_hits,0,,,,,
player,201411020mia,sdg,LawxCo00,fumbles_rec,0,,,,,
player,201411020mia,sdg,LawxCo00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,LawxCo00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,LawxCo00,fumbles_forced,0,,,,,
player,201411020mia,sdg,ConnKa99,def_int,0,,,,,
player,201411020mia,sdg,ConnKa99,def_int_yds,0,,,,,
player,201411020mia,sdg,ConnKa99,def_int_td,0,,,,,
player,201411020mia,sdg,ConnKa99,def_int_long,0,,,,,
player,201411020mia,sdg,ConnKa99,pass_defended,1,,,,,
player,201411020mia,sdg,ConnKa99,sacks,0.0,,,,,
player,201411020mia,sdg,ConnKa99,tackles_combined,3,,,,,
player,201411020mia,sdg,ConnKa99,tackles_solo,2,,,,,
player,201411020mia,sdg,ConnKa99,tackles_assists,1,,,,,
player,201411020mia,sdg,ConnKa99,tackles_loss,0,,,,,
player,201411020mia,sdg,ConnKa99,qb_hits,0,,,,,
player,201411020mia,sdg,ConnKa99,fumbles_rec,0,,,,,
player,201411020mia,sdg,ConnKa99,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,ConnKa99,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,ConnKa99,fumbles_forced,0,,,,,
player,201411020mia,sdg,JohnJa23,def_int,0,,,,,
player,201411020mia,sdg,JohnJa23,def_int_yds,0,,,,,
player,201411020mia,sdg,JohnJa23,def_int_td,0,,,,,
player,201411020mia,sdg,JohnJa23,def_int_long,0,,,,,
player,201411020mia,sdg,JohnJa23,pass_defended,0,,,,,
player,201411020mia,sdg,JohnJa23,sacks,0.0,,,,,
player,201411020mia,sdg,JohnJa23,tackles_combined,3,,,,,
player,201411020mia,sdg,JohnJa23,tackles_solo,3,,,,,
player,201411020mia,sdg,JohnJa23,tackles_assists,0,,,,,
player,201411020mia,sdg,JohnJa23,tackles_loss,0,,,,,
player,201411020mia,sdg,JohnJa23,qb_hits,0,,,,,
player,201411020mia,sdg,JohnJa23,fumbles_rec,0,,,,,
player,201411020mia,sdg,JohnJa23,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,JohnJa23,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,JohnJa23,fumbles_forced,0,,,,,
player,201411020mia,sdg,WrigSh00,def_int,0,,,,,
player,201411020mia,sdg,WrigSh00,def_int_yds,0,,,,,
player,201411020mia,sdg,WrigSh00,def_int_td,0,,,,,
player,201411020mia,sdg,WrigSh00,def_int_long,0,,,,,
player,201411020mia,sdg,WrigSh00,pass_defended,1,,,,,
player,201411020mia,sdg,WrigSh00,sacks,0.0,,,,,
player,201411020mia,sdg,WrigSh00,tackles_combined,3,,,,,
player,201411020mia,sdg,WrigSh00,tackles_solo,2,,,,,
player,201411020mia,sdg,WrigSh00,tackles_assists,1,,,,,
player,201411020mia,sdg,WrigSh00,tackles_loss,0,,,,,
player,201411020mia,sdg,WrigSh00,qb_hits,0,,,,,
player,201411020mia,sdg,WrigSh00,fumbles_rec,0,,,,,
player,201411020mia,sdg,WrigSh00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,WrigSh00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,WrigSh00,fumbles_forced,0,,,,,
player,201411020mia,sdg,MathRi99,def_int,0,,,,,
player,201411020mia,sdg,MathRi99,def_int_yds,0,,,,,
player,201411020mia,sdg,MathRi99,def_int_td,0,,,,,
player,201411020mia,sdg,MathRi99,def_int_long,0,,,,,
player,201411020mia,sdg,MathRi99,pass_defended,0,,,,,
player,201411020mia,sdg,MathRi99,sacks,0.0,,,,,
player,201411020mia,sdg,MathRi99,tackles_combined,2,,,,,
player,201411020mia,sdg,MathRi99,tackles_solo,2,,,,,
player,201411020mia,sdg,MathRi99,tackles_assists,0,,,,,
player,201411020mia,sdg,MathRi99,tackles_loss,0,,,,,
player,201411020mia,sdg,MathRi99,qb_hits,1,,,,,
player,201411020mia,sdg,MathRi99,fumbles_rec,0,,,,,
player,201411020mia,sdg,MathRi99,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,MathRi99,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,MathRi99,fumbles_forced,0,,,,,
player,201411020mia,sdg,PhilJo00,def_int,0,,,,,
player,201411020mia,sdg,PhilJo00,def_int_yds,0,,,,,
player,201411020mia,sdg,PhilJo00,def_int_td,0,,,,,
player,201411020mia,sdg,PhilJo00,def_int_long,0,,,,,
player,201411020mia,sdg,PhilJo00,pass_defended,0,,,,,
player,201411020mia,sdg,PhilJo00,sacks,0.0,,,,,
player,201411020mia,sdg,PhilJo00,tackles_combined,2,,,,,
player,201411020mia,sdg,PhilJo00,tackles_solo,2,,,,,
player,201411020mia,sdg,PhilJo00,tackles_assists,0,,,,,
player,201411020mia,sdg,PhilJo00,tackles_loss,0,,,,,
player,201411020mia,sdg,PhilJo00,qb_hits,0,,,,,
player,201411020mia,sdg,PhilJo00,fumbles_rec,0,,,,,
player,201411020mia,sdg,PhilJo00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,PhilJo00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,PhilJo00,fumbles_forced,0,,,,,
player,201411020mia,sdg,StucDa20,def_int,0,,,,,
player,201411020mia,sdg,StucDa20,def_int_yds,0,,,,,
player,201411020mia,sdg,StucDa20,def_int_td,0,,,,,
player,201411020mia,sdg,StucDa20,def_int_long,0,,,,,
player,201411020mia,sdg,StucDa20,pass_defended,1,,,,,
player,201411020mia,sdg,StucDa20,sacks,0.0,,,,,
player,201411020mia,sdg,StucDa20,tackles_combined,2,,,,,
player,201411020mia,sdg,StucDa20,tackles_solo,1,,,,,
player,201411020mia,sdg,StucDa20,tackles_assists,1,,,,,
player,201411020mia,sdg,StucDa20,tackles_loss,0,,,,,
player,201411020mia,sdg,StucDa20,qb_hits,0,,,,,
player,201411020mia,sdg,StucDa20,fumbles_rec,0,,,,,
player,201411020mia,sdg,StucDa20,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,StucDa20,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,StucDa20,fumbles_forced,0,,,,,
player,201411020mia,sdg,WillTo00,def_int,0,,,,,
player,201411020mia,sdg,WillTo00,def_int_yds,0,,,,,
player,201411020mia,sdg,WillTo00,def_int_td,0,,,,,
player,201411020mia,sdg,WillTo00,def_int_long,0,,,,,
player,201411020mia,sdg,WillTo00,pass_defended,0,,,,,
player,201411020mia,sdg,WillTo00,sacks,0.0,,,,,
player,201411020mia,sdg,WillTo00,tackles_combined,2,,,,,
player,201411020mia,sdg,WillTo00,tackles_solo,1,,,,,
player,201411020mia,sdg,WillTo00,tackles_assists,1,,,,,
player,201411020mia,sdg,WillTo00,tackles_loss,0,,,,,
player,201411020mia,sdg,WillTo00,qb_hits,0,,,,,
player,201411020mia,sdg,WillTo00,fumbles_rec,0,,,,,
player,201411020mia,sdg,WillTo00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,WillTo00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,WillTo00,fumbles_forced,0,,,,,
player,201411020mia,sdg,PaleTe00,def_int,0,,,,,
player,201411020mia,sdg,PaleTe00,def_int_yds,0,,,,,
player,201411020mia,sdg,PaleTe00,def_int_td,0,,,,,
player,201411020mia,sdg,PaleTe00,def_int_long,0,,,,,
player,201411020mia,sdg,PaleTe00,pass_defended,0,,,,,
player,201411020mia,sdg,PaleTe00,sacks,0.0,,,,,
player,201411020mia,sdg,PaleTe00,tackles_combined,1,,,,,
player,201411020mia,sdg,PaleTe00,tackles_solo,1,,,,,
player,201411020mia,sdg,PaleTe00,tackles_assists,0,,,,,
player,201411020mia,sdg,PaleTe00,tackles_loss,1,,,,,
player,201411020mia,sdg,PaleTe00,qb_hits,1,,,,,
player,201411020mia,sdg,PaleTe00,fumbles_rec,0,,,,,
player,201411020mia,sdg,PaleTe00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,PaleTe00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,PaleTe00,fumbles_forced,0,,,,,
player,201411020mia,sdg,PhilAd00,def_int,0,,,,,
player,201411020mia,sdg,PhilAd00,def_int_yds,0,,,,,
player,201411020mia,sdg,PhilAd00,def_int_td,0,,,,,
player,201411020mia,sdg,PhilAd00,def_int_long,0,,,,,
player,201411020mia,sdg,PhilAd00,pass_defended,0,,,,,
player,201411020mia,sdg,PhilAd00,sacks,0.0,,,,,
player,201411020mia,sdg,PhilAd00,tackles_combined,1,,,,,
player,201411020mia,sdg,PhilAd00,tackles_solo,0,,,,,
player,201411020mia,sdg,PhilAd00,tackles_assists,1,,,,,
player,201411020mia,sdg,PhilAd00,tackles_loss,0,,,,,
player,201411020mia,sdg,PhilAd00,qb_hits,0,,,,,
player,201411020mia,sdg,PhilAd00,fumbles_rec,0,,,,,
player,201411020mia,sdg,PhilAd00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,PhilAd00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,PhilAd00,fumbles_forced,0,,,,,
player,201411020mia,sdg,WalkRe00,def_int,0,,,,,
player,201411020mia,sdg,WalkRe00,def_int_yds,0,,,,,
player,201411020mia,sdg,WalkRe00,def_int_td,0,,,,,
player,201411020mia,sdg,WalkRe00,def_int_long,0,,,,,
player,201411020mia,sdg,WalkRe00,pass_defended,0,,,,,
player,201411020mia,sdg,WalkRe00,sacks,0.0,,,,,
player,201411020mia,sdg,WalkRe00,tackles_combined,1,,,,,
player,201411020mia,sdg,WalkRe00,tackles_solo,1,,,,,
player,201411020mia,sdg,WalkRe00,tackles_assists,0,,,,,
player,201411020mia,sdg,WalkRe00,tackles_loss,0,,,,,
player,201411020mia,sdg,WalkRe00,qb_hits,0,,,,,
player,201411020mia,sdg,WalkRe00,fumbles_rec,0,,,,,
player,201411020mia,sdg,WalkRe00,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,WalkRe00,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,WalkRe00,fumbles_forced,0,,,,,
player,201411020mia,sdg,WillSt02,def_int,0,,,,,
player,201411020mia,sdg,WillSt02,def_int_yds,0,,,,,
player,201411020mia,sdg,WillSt02,def_int_td,0,,,,,
player,201411020mia,sdg,WillSt02,def_int_long,0,,,,,
player,201411020mia,sdg,WillSt02,pass_defended,0,,,,,
player,201411020mia,sdg,WillSt02,sacks,0.0,,,,,
player,201411020mia,sdg,WillSt02,tackles_combined,1,,,,,
player,201411020mia,sdg,WillSt02,tackles_solo,1,,,,,
player,201411020mia,sdg,WillSt02,tackles_assists,0,,,,,
player,201411020mia,sdg,WillSt02,tackles_loss,0,,,,,
player,201411020mia,sdg,WillSt02,qb_hits,0,,,,,
player,201411020mia,sdg,WillSt02,fumbles_rec,0,,,,,
player,201411020mia,sdg,WillSt02,fumbles_rec_yds,0,,,,,
player,201411020mia,sdg,WillSt02,fumbles_rec_td,0,,,,,
player,201411020mia,sdg,WillSt02,fumbles_forced,0,,,,,
player,201411020mia,mia,GrimBr20,def_int,2,,,,,
player,201411020mia,mia,GrimBr20,def_int_yds,26,,,,,
player,201411020mia,mia,GrimBr20,def_int_td,0,,,,,
player,201411020mia,mia,GrimBr20,def_int_long,26,,,,,
player,201411020mia,mia,GrimBr20,pass_defended,2,,,,,
player,201411020mia,mia,GrimBr20,sacks,0.0,,,,,
player,201411020mia,mia,GrimBr20,tackles_combined,3,,,,,
player,201411020mia,mia,GrimBr20,tackles_solo,3,,,,,
player,201411020mia,mia,GrimBr20,tackles_assists,0,,,,,
player,201411020mia,mia,GrimBr20,tackles_loss,1,,,,,
player,201411020mia,mia,GrimBr20,qb_hits,0,,,,,
player,201411020mia,mia,GrimBr20,fumbles_rec,0,,,,,
player,201411020mia,mia,GrimBr20,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,GrimBr20,fumbles_rec_td,0,,,,,
player,201411020mia,mia,GrimBr20,fumbles_forced,0,,,,,
player,201411020mia,mia,JoneRe99,def_int,1,,,,,
player,201411020mia,mia,JoneRe99,def_int_yds,16,,,,,
player,201411020mia,mia,JoneRe99,def_int_td,0,,,,,
player,201411020mia,mia,JoneRe99,def_int_long,16,,,,,
player,201411020mia,mia,JoneRe99,pass_defended,1,,,,,
player,201411020mia,mia,JoneRe99,sacks,0.0,,,,,
player,201411020mia,mia,JoneRe99,tackles_combined,5,,,,,
player,201411020mia,mia,JoneRe99,tackles_solo,5,,,,,
player,201411020mia,mia,JoneRe99,tackles_assists,0,,,,,
player,201411020mia,mia,JoneRe99,tackles_loss,1,,,,,
player,201411020mia,mia,JoneRe99,qb_hits,0,,,,,
player,201411020mia,mia,JoneRe99,fumbles_rec,0,,,,,
player,201411020mia,mia,JoneRe99,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,JoneRe99,fumbles_rec_td,0,,,,,
player,201411020mia,mia,JoneRe99,fumbles_forced,0,,,,,
player,201411020mia,mia,MitcEa99,def_int,0,,,,,
player,201411020mia,mia,MitcEa99,def_int_yds,0,,,,,
player,201411020mia,mia,MitcEa99,def_int_td,0,,,,,
player,201411020mia,mia,MitcEa99,def_int_long,0,,,,,
player,201411020mia,mia,MitcEa99,pass_defended,0,,,,,
player,201411020mia,mia,MitcEa99,sacks,1.0,,,,,
player,201411020mia,mia,MitcEa99,tackles_combined,3,,,,,
player,201411020mia,mia,MitcEa99,tackles_solo,1,,,,,
player,201411020mia,mia,MitcEa99,tackles_assists,2,,,,,
player,201411020mia,mia,MitcEa99,tackles_loss,1,,,,,
player,201411020mia,mia,MitcEa99,qb_hits,1,,,,,
player,201411020mia,mia,MitcEa99,fumbles_rec,0,,,,,
player,201411020mia,mia,MitcEa99,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,MitcEa99,fumbles_rec_td,0,,,,,
player,201411020mia,mia,MitcEa99,fumbles_forced,0,,,,,
player,201411020mia,mia,StarRa20,def_int,0,,,,,
player,201411020mia,mia,StarRa20,def_int_yds,0,,,,,
player,201411020mia,mia,StarRa20,def_int_td,0,,,,,
player,201411020mia,mia,StarRa20,def_int_long,0,,,,,
player,201411020mia,mia,StarRa20,pass_defended,0,,,,,
player,201411020mia,mia,StarRa20,sacks,1.0,,,,,
player,201411020mia,mia,StarRa20,tackles_combined,2,,,,,
player,201411020mia,mia,StarRa20,tackles_solo,1,,,,,
player,201411020mia,mia,StarRa20,tackles_assists,1,,,,,
player,201411020mia,mia,StarRa20,tackles_loss,1,,,,,
player,201411020mia,mia,StarRa20,qb_hits,1,,,,,
player,201411020mia,mia,StarRa20,fumbles_rec,0,,,,,
player,201411020mia,mia,StarRa20,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,StarRa20,fumbles_rec_td,0,,,,,
player,201411020mia,mia,StarRa20,fumbles_forced,0,,,,,
player,201411020mia,mia,WakeCa00,def_int,0,,,,,
player,201411020mia,mia,WakeCa00,def_int_yds,0,,,,,
player,201411020mia,mia,WakeCa00,def_int_td,0,,,,,
player,201411020mia,mia,WakeCa00,def_int_long,0,,,,,
player,201411020mia,mia,WakeCa00,pass_defended,0,,,,,
player,201411020mia,mia,WakeCa00,sacks,1.0,,,,,
player,201411020mia,mia,WakeCa00,tackles_combined,2,,,,,
player,201411020mia,mia,WakeCa00,tackles_solo,2,,,,,
player,201411020mia,mia,WakeCa00,tackles_assists,0,,,,,
player,201411020mia,mia,WakeCa00,tackles_loss,1,,,,,
player,201411020mia,mia,WakeCa00,qb_hits,3,,,,,
player,201411020mia,mia,WakeCa00,fumbles_rec,0,,,,,
player,201411020mia,mia,WakeCa00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,WakeCa00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,WakeCa00,fumbles_forced,0,,,,,
player,201411020mia,mia,VernOl00,def_int,0,,,,,
player,201411020mia,mia,VernOl00,def_int_yds,0,,,,,
player,201411020mia,mia,VernOl00,def_int_td,0,,,,,
player,201411020mia,mia,VernOl00,def_int_long,0,,,,,
player,201411020mia,mia,VernOl00,pass_defended,0,,,,,
player,201411020mia,mia,VernOl00,sacks,1.0,,,,,
player,201411020mia,mia,VernOl00,tackles_combined,1,,,,,
player,201411020mia,mia,VernOl00,tackles_solo,1,,,,,
player,201411020mia,mia,VernOl00,tackles_assists,0,,,,,
player,201411020mia,mia,VernOl00,tackles_loss,0,,,,,
player,201411020mia,mia,VernOl00,qb_hits,0,,,,,
player,201411020mia,mia,VernOl00,fumbles_rec,0,,,,,
player,201411020mia,mia,VernOl00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,VernOl00,fumbles_rec_td,0,,,,,
player,201411020mia,mia,VernOl00,fumbles_forced,1,,,,,
player,201411020mia,mia,FinnCo20,def_int,0,,,,,
player,201411020mia,mia,FinnCo20,def_int_yds,0,,,,,
player,201411020mia,mia,FinnCo20,def_int_td,0,,,,,
player,201411020mia,mia,FinnCo20,def_int_long,0,,,,,
player,201411020mia,mia,FinnCo20,pass_defended,0,,,,,
player,201411020mia,mia,FinnCo20,sacks,0.0,,,,,
player,201411020mia,mia,FinnCo20,tackles_combined,5,,,,,
player,201411020mia,mia,FinnCo20,tackles_solo,4,,,,,
player,201411020mia,mia,FinnCo20,tackles_assists,1,,,,,
player,201411020mia,mia,FinnCo20,tackles_loss,0,,,,,
player,201411020mia,mia,FinnCo20,qb_hits,0,,,,,
player,201411020mia,mia,FinnCo20,fumbles_rec,0,,,,,
player,201411020mia,mia,FinnCo20,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,FinnCo20,fumbles_rec_td,0,,,,,
player,201411020mia,mia,FinnCo20,fumbles_forced,0,,,,,
player,201411020mia,mia,MisiKo99,def_int,0,,,,,
player,201411020mia,mia,MisiKo99,def_int_yds,0,,,,,
player,201411020mia,mia,MisiKo99,def_int_td,0,,,,,
player,201411020mia,mia,MisiKo99,def_int_long,0,,,,,
player,201411020mia,mia,MisiKo99,pass_defended,0,,,,,
player,201411020mia,mia,MisiKo99,sacks,0.0,,,,,
player,201411020mia,mia,MisiKo99,tackles_combined,5,,,,,
player,201411020mia,mia,MisiKo99,tackles_solo,3,,,,,
player,201411020mia,mia,MisiKo99,tackles_assists,2,,,,,
player,201411020mia,mia,MisiKo99,tackles_loss,1,,,,,
player,201411020mia,mia,MisiKo99,qb_hits,0,,,,,
player,201411020mia,mia,MisiKo99,fumbles_rec,0,,,,,
player,201411020mia,mia,MisiKo99,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,MisiKo99,fumbles_rec_td,0,,,,,
player,201411020mia,mia,MisiKo99,fumbles_forced,0,,,,,
player,201411020mia,mia,JenkJe00,def_int,0,,,,,
player,201411020mia,mia,JenkJe00,def_int_yds,0,,,,,
player,201411020mia,mia,JenkJe00,def_int_td,0,,,,,
player,201411020mia,mia,JenkJe00,def_int_long,0,,,,,
player,201411020mia,mia,JenkJe00,pass_defended,0,,,,,
player,201411020mia,mia,JenkJe00,sacks,0.0,,,,,
player,201411020mia,mia,JenkJe00,tackles_combined,3,,,,,
player,201411020mia,mia,JenkJe00,tackles_solo,2,,,,,
player,201411020mia,mia,JenkJe00,tackles_assists,1,,,,,
player,201411020mia,mia,JenkJe00,tackles_loss,0,,,,,
player,201411020mia,mia,JenkJe00,qb_hits,0,,,,,
player,201411020mia,mia,JenkJe00,fumbles_rec,0,,,,,
player,201411020mia,mia,JenkJe00,fumbles_rec_yds,0,,,,,
player,201411020mia,mia,JenkJe00,fumbles_rec_td,0,,,,,
