game,2014,15,20141214,201412140sea,sfo,"San Francisco 49ers",7,sea,"Seattle Seahawks",17
player,201412140sea,sfo,HydeCa00,pass_td,0,,,,,
player,201412140sea,sfo,HydeCa00,pass_int,0,,,,,
player,201412140sea,sfo,HydeCa00,pass_sacked,0,,,,,
player,201412140sea,sfo,HydeCa00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,HydeCa00,pass_long,0,,,,,
player,201412140sea,sfo,HydeCa00,pass_rating,,,,,,
player,201412140sea,sfo,HydeCa00,rush_att,6,,,,,
player,201412140sea,sfo,HydeCa00,rush_yds,55,,,,,
player,201412140sea,sfo,HydeCa00,rush_td,0,,,,,
player,201412140sea,sfo,HydeCa00,rush_long,28,,,,,
player,201412140sea,sfo,HydeCa00,targets,0,,,,,
player,201412140sea,sfo,HydeCa00,rec,0,,,,,
player,201412140sea,sfo,HydeCa00,rec_yds,0,,,,,
player,201412140sea,sfo,HydeCa00,rec_td,0,,,,,
player,201412140sea,sfo,HydeCa00,rec_long,0,,,,,
player,201412140sea,sfo,HydeCa00,fumbles,0,,,,,
player,201412140sea,sfo,HydeCa00,fumbles_lost,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_cmp,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_att,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_yds,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_td,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_int,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_sacked,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_long,0,,,,,
player,201412140sea,sfo,GoreFr00,pass_rating,,,,,,
player,201412140sea,sfo,GoreFr00,rush_att,11,,,,,
player,201412140sea,sfo,GoreFr00,rush_yds,29,,,,,
player,201412140sea,sfo,GoreFr00,rush_td,1,,,,,
player,201412140sea,sfo,GoreFr00,rush_long,15,,,,,
player,201412140sea,sfo,GoreFr00,targets,0,,,,,
player,201412140sea,sfo,GoreFr00,rec,0,,,,,
player,201412140sea,sfo,GoreFr00,rec_yds,0,,,,,
player,201412140sea,sfo,GoreFr00,rec_td,0,,,,,
player,201412140sea,sfo,GoreFr00,rec_long,0,,,,,
player,201412140sea,sfo,GoreFr00,fumbles,0,,,,,
player,201412140sea,sfo,GoreFr00,fumbles_lost,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_cmp,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_att,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_yds,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_td,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_int,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_sacked,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_long,0,,,,,
player,201412140sea,sfo,SmitAl22,pass_rating,,,,,,
player,201412140sea,sfo,SmitAl22,rush_att,4,,,,,
player,201412140sea,sfo,SmitAl22,rush_yds,6,,,,,
player,201412140sea,sfo,SmitAl22,rush_td,0,,,,,
player,201412140sea,sfo,SmitAl22,rush_long,6,,,,,
player,201412140sea,sfo,SmitAl22,targets,0,,,,,
player,201412140sea,sfo,SmitAl22,rec,0,,,,,
player,201412140sea,sfo,SmitAl22,rec_yds,0,,,,,
player,201412140sea,sfo,SmitAl22,rec_td,0,,,,,
player,201412140sea,sfo,SmitAl22,rec_long,0,,,,,
player,201412140sea,sfo,SmitAl22,fumbles,0,,,,,
player,201412140sea,sfo,SmitAl22,fumbles_lost,0,,,,,
player,201412140sea,sfo,MillBr02,pass_cmp,0,,,,,
player,201412140sea,sfo,MillBr02,pass_att,0,,,,,
player,201412140sea,sfo,MillBr02,pass_yds,0,,,,,
player,201412140sea,sfo,MillBr02,pass_td,0,,,,,
player,201412140sea,sfo,MillBr02,pass_int,0,,,,,
player,201412140sea,sfo,MillBr02,pass_sacked,0,,,,,
player,201412140sea,sfo,MillBr02,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,MillBr02,pass_long,0,,,,,
player,201412140sea,sfo,MillBr02,pass_rating,,,,,,
player,201412140sea,sfo,MillBr02,rush_att,2,,,,,
player,201412140sea,sfo,MillBr02,rush_yds,4,,,,,
player,201412140sea,sfo,MillBr02,rush_td,0,,,,,
player,201412140sea,sfo,MillBr02,rush_long,4,,,,,
player,201412140sea,sfo,MillBr02,targets,6,,,,,
player,201412140sea,sfo,MillBr02,rec,4,,,,,
player,201412140sea,sfo,MillBr02,rec_yds,56,,,,,
player,201412140sea,sfo,MillBr02,rec_td,0,,,,,
player,201412140sea,sfo,MillBr02,rec_long,22,,,,,
player,201412140sea,sfo,MillBr02,fumbles,0,,,,,
player,201412140sea,sfo,MillBr02,fumbles_lost,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_cmp,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_att,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_yds,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_td,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_int,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_sacked,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_long,0,,,,,
player,201412140sea,sfo,CeleGa00,pass_rating,,,,,,
player,201412140sea,sfo,CeleGa00,rush_att,0,,,,,
player,201412140sea,sfo,CeleGa00,rush_yds,0,,,,,
player,201412140sea,sfo,CeleGa00,rush_td,0,,,,,
player,201412140sea,sfo,CeleGa00,rush_long,0,,,,,
player,201412140sea,sfo,CeleGa00,targets,1,,,,,
player,201412140sea,sfo,CeleGa00,rec,1,,,,,
player,201412140sea,sfo,CeleGa00,rec_yds,31,,,,,
player,201412140sea,sfo,CeleGa00,rec_td,0,,,,,
player,201412140sea,sfo,CeleGa00,rec_long,31,,,,,
player,201412140sea,sfo,CeleGa00,fumbles,0,,,,,
player,201412140sea,sfo,CeleGa00,fumbles_lost,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_cmp,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_att,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_yds,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_td,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_int,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_sacked,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_long,0,,,,,
player,201412140sea,sfo,BoldAn00,pass_rating,,,,,,
player,201412140sea,sfo,BoldAn00,rush_att,0,,,,,
player,201412140sea,sfo,BoldAn00,rush_yds,0,,,,,
player,201412140sea,sfo,BoldAn00,rush_td,0,,,,,
player,201412140sea,sfo,BoldAn00,rush_long,0,,,,,
player,201412140sea,sfo,BoldAn00,targets,4,,,,,
player,201412140sea,sfo,BoldAn00,rec,2,,,,,
player,201412140sea,sfo,BoldAn00,rec_yds,23,,,,,
player,201412140sea,sfo,BoldAn00,rec_td,0,,,,,
player,201412140sea,sfo,BoldAn00,rec_long,15,,,,,
player,201412140sea,sfo,BoldAn00,fumbles,0,,,,,
player,201412140sea,sfo,BoldAn00,fumbles_lost,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_cmp,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_att,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_yds,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_td,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_int,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_sacked,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_long,0,,,,,
player,201412140sea,sfo,CrabMi00,pass_rating,,,,,,
player,201412140sea,sfo,CrabMi00,rush_att,0,,,,,
player,201412140sea,sfo,CrabMi00,rush_yds,0,,,,,
player,201412140sea,sfo,CrabMi00,rush_td,0,,,,,
player,201412140sea,sfo,CrabMi00,rush_long,0,,,,,
player,201412140sea,sfo,CrabMi00,targets,3,,,,,
player,201412140sea,sfo,CrabMi00,rec,3,,,,,
player,201412140sea,sfo,CrabMi00,rec_yds,19,,,,,
player,201412140sea,sfo,CrabMi00,rec_td,0,,,,,
player,201412140sea,sfo,CrabMi00,rec_long,10,,,,,
player,201412140sea,sfo,CrabMi00,fumbles,0,,,,,
player,201412140sea,sfo,CrabMi00,fumbles_lost,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_cmp,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_att,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_yds,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_td,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_int,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_sacked,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_long,0,,,,,
player,201412140sea,sfo,LloyBr00,pass_rating,,,,,,
player,201412140sea,sfo,LloyBr00,rush_att,0,,,,,
player,201412140sea,sfo,LloyBr00,rush_yds,0,,,,,
player,201412140sea,sfo,LloyBr00,rush_td,0,,,,,
player,201412140sea,sfo,LloyBr00,rush_long,0,,,,,
player,201412140sea,sfo,LloyBr00,targets,2,,,,,
player,201412140sea,sfo,LloyBr00,rec,1,,,,,
player,201412140sea,sfo,LloyBr00,rec_yds,12,,,,,
player,201412140sea,sfo,LloyBr00,rec_td,0,,,,,
player,201412140sea,sfo,LloyBr00,rec_long,12,,,,,
player,201412140sea,sfo,LloyBr00,fumbles,0,,,,,
player,201412140sea,sfo,LloyBr00,fumbles_lost,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_cmp,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_att,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_yds,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_td,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_int,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_sacked,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_long,0,,,,,
player,201412140sea,sfo,ClevAs00,pass_rating,,,,,,
player,201412140sea,sfo,ClevAs00,rush_att,0,,,,,
player,201412140sea,sfo,ClevAs00,rush_yds,0,,,,,
player,201412140sea,sfo,ClevAs00,rush_td,0,,,,,
player,201412140sea,sfo,ClevAs00,rush_long,0,,,,,
player,201412140sea,sfo,ClevAs00,targets,1,,,,,
player,201412140sea,sfo,ClevAs00,rec,0,,,,,
player,201412140sea,sfo,ClevAs00,rec_yds,0,,,,,
player,201412140sea,sfo,ClevAs00,rec_td,0,,,,,
player,201412140sea,sfo,ClevAs00,rec_long,0,,,,,
player,201412140sea,sfo,ClevAs00,fumbles,0,,,,,
player,201412140sea,sfo,ClevAs00,fumbles_lost,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_cmp,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_att,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_yds,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_td,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_int,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_sacked,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_sacked_yds,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_long,0,,,,,
player,201412140sea,sfo,DaviVe00,pass_rating,,,,,,
player,201412140sea,sfo,DaviVe00,rush_att,0,,,,,
player,201412140sea,sfo,DaviVe00,rush_yds,0,,,,,
player,201412140sea,sfo,DaviVe00,rush_td,0,,,,,
player,201412140sea,sfo,DaviVe00,rush_long,0,,,,,
player,201412140sea,sfo,DaviVe00,targets,2,,,,,
player,201412140sea,sfo,DaviVe00,rec,0,,,,,
player,201412140sea,sfo,DaviVe00,rec_yds,0,,,,,
player,201412140sea,sfo,DaviVe00,rec_td,0,,,,,
player,201412140sea,sfo,DaviVe00,rec_long,0,,,,,
player,201412140sea,sfo,DaviVe00,fumbles,0,,,,,
player,201412140sea,sfo,DaviVe00,fumbles_lost,0,,,,,
player,201412140sea,sea,WilsRu00,pass_cmp,12,,,,,
player,201412140sea,sea,WilsRu00,pass_att,24,,,,,
player,201412140sea,sea,WilsRu00,pass_yds,168,,,,,
player,201412140sea,sea,WilsRu00,pass_td,1,,,,,
player,201412140sea,sea,WilsRu00,pass_int,1,,,,,
player,201412140sea,sea,WilsRu00,pass_sacked,5,,,,,
player,201412140sea,sea,WilsRu00,pass_sacked_yds,30,,,,,
player,201412140sea,sea,WilsRu00,pass_long,47,,,,,
player,201412140sea,sea,WilsRu00,pass_rating,69.4,,,,,
player,201412140sea,sea,WilsRu00,rush_att,5,,,,,
player,201412140sea,sea,WilsRu00,rush_yds,27,,,,,
player,201412140sea,sea,WilsRu00,rush_td,0,,,,,
player,201412140sea,sea,WilsRu00,rush_long,19,,,,,
player,201412140sea,sea,WilsRu00,targets,0,,,,,
player,201412140sea,sea,WilsRu00,rec,0,,,,,
player,201412140sea,sea,WilsRu00,rec_yds,0,,,,,
player,201412140sea,sea,WilsRu00,rec_td,0,,,,,
player,201412140sea,sea,WilsRu00,rec_long,0,,,,,
player,201412140sea,sea,WilsRu00,fumbles,0,,,,,
player,201412140sea,sea,WilsRu00,fumbles_lost,0,,,,,
player,201412140sea,sea,LyncMa00,pass_cmp,0,,,,,
player,201412140sea,sea,LyncMa00,pass_att,0,,,,,
player,201412140sea,sea,LyncMa00,pass_yds,0,,,,,
player,201412140sea,sea,LyncMa00,pass_td,0,,,,,
player,201412140sea,sea,LyncMa00,pass_int,0,,,,,
player,201412140sea,sea,LyncMa00,pass_sacked,0,,,,,
player,201412140sea,sea,LyncMa00,pass_sacked_yds,0,,,,,
player,201412140sea,sea,LyncMa00,pass_long,0,,,,,
player,201412140sea,sea,LyncMa00,pass_rating,,,,,,
player,201412140sea,sea,LyncMa00,rush_att,21,,,,,
player,201412140sea,sea,LyncMa00,rush_yds,91,,,,,
player,201412140sea,sea,LyncMa00,rush_td,1,,,,,
player,201412140sea,sea,LyncMa00,rush_long,15,,,,,
player,201412140sea,sea,LyncMa00,targets,2,,,,,
player,201412140sea,sea,LyncMa00,rec,1,,,,,
player,201412140sea,sea,LyncMa00,rec_yds,7,,,,,
player,201412140sea,sea,LyncMa00,rec_td,0,,,,,
player,201412140sea,sea,LyncMa00,rec_long,7,,,,,
player,201412140sea,sea,LyncMa00,fumbles,0,,,,,
player,201412140sea,sea,LyncMa00,fumbles_lost,0,,,,,
player,201412140sea,sea,TurbRo00,pass_cmp,0,,,,,
player,201412140sea,sea,TurbRo00,pass_att,0,,,,,
player,201412140sea,sea,TurbRo00,pass_yds,0,,,,,
player,201412140sea,sea,TurbRo00,pass_td,0,,,,,
player,201412140sea,sea,TurbRo00,pass_int,0,,,,,
player,201412140sea,sea,TurbRo00,pass_sacked,0,,,,,
player,201412140sea,sea,TurbRo00,pass_sacked_yds,0,,,,,
player,201412140sea,sea,TurbRo00,pass_long,0,,,,,
player,201412140sea,sea,TurbRo00,pass_rating,,,,,,
player,201412140sea,sea,TurbRo00,rush_att,5,,,,,
player,201412140sea,sea,TurbRo00,rush_yds,33,,,,,
player,201412140sea,sea,TurbRo00,rush_td,0,,,,,
player,201412140sea,sea,TurbRo00,rush_long,15,,,,,
player,201412140sea,sea,TurbRo00,targets,0,,,,,
player,201412140sea,sea,TurbRo00,rec,0,,,,,
player,201412140sea,sea,TurbRo00,rec_yds,0,,,,,
player,201412140sea,sea,TurbRo00,rec_td,0,,,,,
player,201412140sea,sea,TurbRo00,rec_long,0,,,,,
player,201412140sea,sea,TurbRo00,fumbles,0,,,,,
player,201412140sea,sea,TurbRo00,fumbles_lost,0,,,,,
player,201412140sea,sea,MichCh00,pass_cmp,0,,,,,
player,201412140sea,sea,MichCh00,pass_att,0,,,,,
player,201412140sea,sea,MichCh00,pass_yds,0,,,,,
player,201412140sea,sea,MichCh00,pass_td,0,,,,,
player,201412140sea,sea,MichCh00,pass_int,0,,,,,
player,201412140sea,sea,MichCh00,pass_sacked,0,,,,,
player,201412140sea,sea,MichCh00,pass_sacked_yds,0,,,,,
player,201412140sea,sea,MichCh00,pass_long,0,,,,,
player,201412140sea,sea,MichCh00,pass_rating,,,,,,
player,201412140sea,sea,MichCh00,rush_att,1,,,,,
player,201412140sea,sea,MichCh00,rush_yds,1,,,,,
player,201412140sea,sea,MichCh00,rush_td,0,,,,,
player,201412140sea,sea,MichCh00,rush_long,1,,,,,
player,201412140sea,sea,MichCh00,targets,1,,,,,
player,201412140sea,sea,MichCh00,rec,0,,,,,
player,201412140sea,sea,MichCh00,rec_yds,0,,,,,
player,201412140sea,sea,MichCh00,rec_td,0,,,,,
player,201412140sea,sea,MichCh00,rec_long,0,,,,,
player,201412140sea,sea,MichCh00,fumbles,0,,,,,
player,201412140sea,sea,MichCh00,fumbles_lost,0,,,,,
player,201412140sea,sea,KearJe01,pass_cmp,0,,,,,
player,201412140sea,sea,KearJe01,pass_att,0,,,,,
player,201412140sea,sea,KearJe01,pass_yds,0,,,,,
player,201412140sea,sea,KearJe01,pass_td,0,,,,,
player,201412140sea,sea,KearJe01,pass_int,0,,,,,
player,201412140sea,sea,KearJe01,pass_sacked,0,,,,,
player,201412140sea,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201412140sea,sea,KearJe01,pass_long,0,,,,,
player,201412140sea,sea,KearJe01,pass_rating,,,,,,
player,201412140sea,sea,KearJe01,rush_att,0,,,,,
player,201412140sea,sea,KearJe01,rush_yds,0,,,,,
player,201412140sea,sea,KearJe01,rush_td,0,,,,,
player,201412140sea,sea,KearJe01,rush_long,0,,,,,
player,201412140sea,sea,KearJe01,targets,6,,,,,
player,201412140sea,sea,KearJe01,rec,5,,,,,
player,201412140sea,sea,KearJe01,rec_yds,78,,,,,
player,201412140sea,sea,KearJe01,rec_td,0,,,,,
player,201412140sea,sea,KearJe01,rec_long,47,,,,,
player,201412140sea,sea,KearJe01,fumbles,0,,,,,
player,201412140sea,sea,KearJe01,fumbles_lost,0,,,,,
player,201412140sea,sea,BaldDo00,pass_cmp,0,,,,,
player,201412140sea,sea,BaldDo00,pass_att,0,,,,,
player,201412140sea,sea,BaldDo00,pass_yds,0,,,,,
player,201412140sea,sea,BaldDo00,pass_td,0,,,,,
player,201412140sea,sea,BaldDo00,pass_int,0,,,,,
player,201412140sea,sea,BaldDo00,pass_sacked,0,,,,,
player,201412140sea,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201412140sea,sea,BaldDo00,pass_long,0,,,,,
player,201412140sea,sea,BaldDo00,pass_rating,,,,,,
player,201412140sea,sea,BaldDo00,rush_att,0,,,,,
player,201412140sea,sea,BaldDo00,rush_yds,0,,,,,
player,201412140sea,sea,BaldDo00,rush_td,0,,,,,
player,201412140sea,sea,BaldDo00,rush_long,0,,,,,
player,201412140sea,sea,BaldDo00,targets,6,,,,,
player,201412140sea,sea,BaldDo00,rec,3,,,,,
player,201412140sea,sea,BaldDo00,rec_yds,53,,,,,
player,201412140sea,sea,BaldDo00,rec_td,0,,,,,
player,201412140sea,sea,BaldDo00,rec_long,35,,,,,
player,201412140sea,sea,BaldDo00,fumbles,0,,,,,
player,201412140sea,sea,BaldDo00,fumbles_lost,0,,,,,
player,201412140sea,sea,RichPa01,pass_cmp,0,,,,,
player,201412140sea,sea,RichPa01,pass_att,0,,,,,
player,201412140sea,sea,RichPa01,pass_yds,0,,,,,
player,201412140sea,sea,RichPa01,pass_td,0,,,,,
player,201412140sea,sea,RichPa01,pass_int,0,,,,,
player,201412140sea,sea,RichPa01,pass_sacked,0,,,,,
player,201412140sea,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201412140sea,sea,RichPa01,pass_long,0,,,,,
player,201412140sea,sea,RichPa01,pass_rating,,,,,,
player,201412140sea,sea,RichPa01,rush_att,0,,,,,
player,201412140sea,sea,RichPa01,rush_yds,0,,,,,
player,201412140sea,sea,RichPa01,rush_td,0,,,,,
player,201412140sea,sea,RichPa01,rush_long,0,,,,,
player,201412140sea,sea,RichPa01,targets,5,,,,,
player,201412140sea,sea,RichPa01,rec,3,,,,,
player,201412140sea,sea,RichPa01,rec_yds,30,,,,,
player,201412140sea,sea,RichPa01,rec_td,1,,,,,
player,201412140sea,sea,RichPa01,rec_long,11,,,,,
player,201412140sea,sea,RichPa01,fumbles,0,,,,,
player,201412140sea,sea,RichPa01,fumbles_lost,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_cmp,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_att,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_yds,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_td,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_int,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_sacked,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_sacked_yds,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_long,0,,,,,
player,201412140sea,sea,MoeaTo00,pass_rating,,,,,,
player,201412140sea,sea,MoeaTo00,rush_att,0,,,,,
player,201412140sea,sea,MoeaTo00,rush_yds,0,,,,,
player,201412140sea,sea,MoeaTo00,rush_td,0,,,,,
player,201412140sea,sea,MoeaTo00,rush_long,0,,,,,
player,201412140sea,sea,MoeaTo00,targets,2,,,,,
player,201412140sea,sea,MoeaTo00,rec,0,,,,,
player,201412140sea,sea,MoeaTo00,rec_yds,0,,,,,
player,201412140sea,sea,MoeaTo00,rec_td,0,,,,,
player,201412140sea,sea,MoeaTo00,rec_long,0,,,,,
player,201412140sea,sea,MoeaTo00,fumbles,0,,,,,
player,201412140sea,sea,MoeaTo00,fumbles_lost,0,,,,,
player,201412140sea,sea,WillLu00,pass_cmp,0,,,,,
player,201412140sea,sea,WillLu00,pass_att,0,,,,,
player,201412140sea,sea,WillLu00,pass_yds,0,,,,,
player,201412140sea,sea,WillLu00,pass_td,0,,,,,
player,201412140sea,sea,WillLu00,pass_int,0,,,,,
player,201412140sea,sea,WillLu00,pass_sacked,0,,,,,
player,201412140sea,sea,WillLu00,pass_sacked_yds,0,,,,,
player,201412140sea,sea,WillLu00,pass_long,0,,,,,
player,201412140sea,sea,WillLu00,pass_rating,,,,,,
player,201412140sea,sea,WillLu00,rush_att,0,,,,,
player,201412140sea,sea,WillLu00,rush_yds,0,,,,,
player,201412140sea,sea,WillLu00,rush_td,0,,,,,
player,201412140sea,sea,WillLu00,rush_long,0,,,,,
player,201412140sea,sea,WillLu00,targets,1,,,,,
player,201412140sea,sea,WillLu00,rec,0,,,,,
player,201412140sea,sea,WillLu00,rec_yds,0,,,,,
player,201412140sea,sea,WillLu00,rec_td,0,,,,,
player,201412140sea,sea,WillLu00,rec_long,0,,,,,
player,201412140sea,sea,WillLu00,fumbles,0,,,,,
player,201412140sea,sea,WillLu00,fumbles_lost,0,,,,,
player,201412140sea,sfo,ReidEr00,def_int,1,,,,,
player,201412140sea,sfo,ReidEr00,def_int_yds,73,,,,,
player,201412140sea,sfo,ReidEr00,def_int_td,0,,,,,
player,201412140sea,sfo,ReidEr00,def_int_long,73,,,,,
player,201412140sea,sfo,ReidEr00,pass_defended,1,,,,,
player,201412140sea,sfo,ReidEr00,sacks,0.0,,,,,
player,201412140sea,sfo,ReidEr00,tackles_combined,3,,,,,
player,201412140sea,sfo,ReidEr00,tackles_solo,3,,,,,
player,201412140sea,sfo,ReidEr00,tackles_assists,0,,,,,
player,201412140sea,sfo,ReidEr00,tackles_loss,0,,,,,
player,201412140sea,sfo,ReidEr00,qb_hits,0,,,,,
player,201412140sea,sfo,ReidEr00,fumbles_rec,0,,,,,
player,201412140sea,sfo,ReidEr00,fumbles_rec_yds,0,,,,,
player,201412140sea,sfo,ReidEr00,fumbles_rec_td,0,,,,,
player,201412140sea,sfo,ReidEr00,fumbles_forced,0,,,,,
player,201412140sea,sfo,CarrCo00,def_int,0,,,,,
player,201412140sea,sfo,CarrCo00,def_int_yds,0,,,,,
player,201412140sea,sfo,CarrCo00,def_int_td,0,,,,,
player,201412140sea,sfo,CarrCo00,def_int_long,0,,,,,
player,201412140sea,sfo,CarrCo00,pass_defended,0,,,,,
player,201412140sea,sfo,CarrCo00,sacks,2.0,,,,,
player,201412140sea,sfo,CarrCo00,tackles_combined,2,,,,,
player,201412140sea,sfo,CarrCo00,tackles_solo,2,,,,,
player,201412140sea,sfo,CarrCo00,tackles_assists,0,,,,,
