game,2014,1,20140907,201409070den,clt,"Indianapolis Colts",24,den,"Denver Broncos",31
player,201409070den,clt,WaynRe00,rec_yds,98,,,,,
player,201409070den,clt,WaynRe00,rec_td,0,,,,,
player,201409070den,clt,WaynRe00,rec_long,22,,,,,
player,201409070den,clt,WaynRe00,fumbles,0,,,,,
player,201409070den,clt,WaynRe00,fumbles_lost,0,,,,,
player,201409070den,clt,AlleDw00,pass_cmp,0,,,,,
player,201409070den,clt,AlleDw00,pass_att,0,,,,,
player,201409070den,clt,AlleDw00,pass_yds,0,,,,,
player,201409070den,clt,AlleDw00,pass_td,0,,,,,
player,201409070den,clt,AlleDw00,pass_int,0,,,,,
player,201409070den,clt,AlleDw00,pass_sacked,0,,,,,
player,201409070den,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201409070den,clt,AlleDw00,pass_long,0,,,,,
player,201409070den,clt,AlleDw00,pass_rating,,,,,,
player,201409070den,clt,AlleDw00,rush_att,0,,,,,
player,201409070den,clt,AlleDw00,rush_yds,0,,,,,
player,201409070den,clt,AlleDw00,rush_td,0,,,,,
player,201409070den,clt,AlleDw00,rush_long,0,,,,,
player,201409070den,clt,AlleDw00,targets,5,,,,,
player,201409070den,clt,AlleDw00,rec,4,,,,,
player,201409070den,clt,AlleDw00,rec_yds,64,,,,,
player,201409070den,clt,AlleDw00,rec_td,1,,,,,
player,201409070den,clt,AlleDw00,rec_long,41,,,,,
player,201409070den,clt,AlleDw00,fumbles,1,,,,,
player,201409070den,clt,AlleDw00,fumbles_lost,0,,,,,
player,201409070den,clt,HiltT.00,pass_cmp,0,,,,,
player,201409070den,clt,HiltT.00,pass_att,0,,,,,
player,201409070den,clt,HiltT.00,pass_yds,0,,,,,
player,201409070den,clt,HiltT.00,pass_td,0,,,,,
player,201409070den,clt,HiltT.00,pass_int,0,,,,,
player,201409070den,clt,HiltT.00,pass_sacked,0,,,,,
player,201409070den,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201409070den,clt,HiltT.00,pass_long,0,,,,,
player,201409070den,clt,HiltT.00,pass_rating,,,,,,
player,201409070den,clt,HiltT.00,rush_att,0,,,,,
player,201409070den,clt,HiltT.00,rush_yds,0,,,,,
player,201409070den,clt,HiltT.00,rush_td,0,,,,,
player,201409070den,clt,HiltT.00,rush_long,0,,,,,
player,201409070den,clt,HiltT.00,targets,11,,,,,
player,201409070den,clt,HiltT.00,rec,5,,,,,
player,201409070den,clt,HiltT.00,rec_yds,41,,,,,
player,201409070den,clt,HiltT.00,rec_td,0,,,,,
player,201409070den,clt,HiltT.00,rec_long,9,,,,,
player,201409070den,clt,HiltT.00,fumbles,0,,,,,
player,201409070den,clt,HiltT.00,fumbles_lost,0,,,,,
player,201409070den,clt,NickHa01,pass_cmp,0,,,,,
player,201409070den,clt,NickHa01,pass_att,0,,,,,
player,201409070den,clt,NickHa01,pass_yds,0,,,,,
player,201409070den,clt,NickHa01,pass_td,0,,,,,
player,201409070den,clt,NickHa01,pass_int,0,,,,,
player,201409070den,clt,NickHa01,pass_sacked,0,,,,,
player,201409070den,clt,NickHa01,pass_sacked_yds,0,,,,,
player,201409070den,clt,NickHa01,pass_long,0,,,,,
player,201409070den,clt,NickHa01,pass_rating,,,,,,
player,201409070den,clt,NickHa01,rush_att,0,,,,,
player,201409070den,clt,NickHa01,rush_yds,0,,,,,
player,201409070den,clt,NickHa01,rush_td,0,,,,,
player,201409070den,clt,NickHa01,rush_long,0,,,,,
player,201409070den,clt,NickHa01,targets,5,,,,,
player,201409070den,clt,NickHa01,rec,5,,,,,
player,201409070den,clt,NickHa01,rec_yds,36,,,,,
player,201409070den,clt,NickHa01,rec_td,1,,,,,
player,201409070den,clt,NickHa01,rec_long,13,,,,,
player,201409070den,clt,NickHa01,fumbles,0,,,,,
player,201409070den,clt,NickHa01,fumbles_lost,0,,,,,
player,201409070den,clt,FleeCo00,pass_cmp,0,,,,,
player,201409070den,clt,FleeCo00,pass_att,0,,,,,
player,201409070den,clt,FleeCo00,pass_yds,0,,,,,
player,201409070den,clt,FleeCo00,pass_td,0,,,,,
player,201409070den,clt,FleeCo00,pass_int,0,,,,,
player,201409070den,clt,FleeCo00,pass_sacked,0,,,,,
player,201409070den,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201409070den,clt,FleeCo00,pass_long,0,,,,,
player,201409070den,clt,FleeCo00,pass_rating,,,,,,
player,201409070den,clt,FleeCo00,rush_att,0,,,,,
player,201409070den,clt,FleeCo00,rush_yds,0,,,,,
player,201409070den,clt,FleeCo00,rush_td,0,,,,,
player,201409070den,clt,FleeCo00,rush_long,0,,,,,
player,201409070den,clt,FleeCo00,targets,8,,,,,
player,201409070den,clt,FleeCo00,rec,3,,,,,
player,201409070den,clt,FleeCo00,rec_yds,21,,,,,
player,201409070den,clt,FleeCo00,rec_td,0,,,,,
player,201409070den,clt,FleeCo00,rec_long,12,,,,,
player,201409070den,clt,FleeCo00,fumbles,0,,,,,
player,201409070den,clt,FleeCo00,fumbles_lost,0,,,,,
player,201409070den,clt,MoncDo00,pass_cmp,0,,,,,
player,201409070den,clt,MoncDo00,pass_att,0,,,,,
player,201409070den,clt,MoncDo00,pass_yds,0,,,,,
player,201409070den,clt,MoncDo00,pass_td,0,,,,,
player,201409070den,clt,MoncDo00,pass_int,0,,,,,
player,201409070den,clt,MoncDo00,pass_sacked,0,,,,,
player,201409070den,clt,MoncDo00,pass_sacked_yds,0,,,,,
player,201409070den,clt,MoncDo00,pass_long,0,,,,,
player,201409070den,clt,MoncDo00,pass_rating,,,,,,
player,201409070den,clt,MoncDo00,rush_att,0,,,,,
player,201409070den,clt,MoncDo00,rush_yds,0,,,,,
player,201409070den,clt,MoncDo00,rush_td,0,,,,,
player,201409070den,clt,MoncDo00,rush_long,0,,,,,
player,201409070den,clt,MoncDo00,targets,1,,,,,
player,201409070den,clt,MoncDo00,rec,1,,,,,
player,201409070den,clt,MoncDo00,rec_yds,9,,,,,
player,201409070den,clt,MoncDo00,rec_td,0,,,,,
player,201409070den,clt,MoncDo00,rec_long,9,,,,,
player,201409070den,clt,MoncDo00,fumbles,0,,,,,
player,201409070den,clt,MoncDo00,fumbles_lost,0,,,,,
player,201409070den,den,MannPe00,pass_cmp,22,,,,,
player,201409070den,den,MannPe00,pass_att,36,,,,,
player,201409070den,den,MannPe00,pass_yds,269,,,,,
player,201409070den,den,MannPe00,pass_td,3,,,,,
player,201409070den,den,MannPe00,pass_int,0,,,,,
player,201409070den,den,MannPe00,pass_sacked,1,,,,,
player,201409070den,den,MannPe00,pass_sacked_yds,10,,,,,
player,201409070den,den,MannPe00,pass_long,40,,,,,
player,201409070den,den,MannPe00,pass_rating,111.9,,,,,
player,201409070den,den,MannPe00,rush_att,4,,,,,
player,201409070den,den,MannPe00,rush_yds,-3,,,,,
player,201409070den,den,MannPe00,rush_td,0,,,,,
player,201409070den,den,MannPe00,rush_long,0,,,,,
player,201409070den,den,MannPe00,targets,0,,,,,
player,201409070den,den,MannPe00,rec,0,,,,,
player,201409070den,den,MannPe00,rec_yds,0,,,,,
player,201409070den,den,MannPe00,rec_td,0,,,,,
player,201409070den,den,MannPe00,rec_long,0,,,,,
player,201409070den,den,MannPe00,fumbles,0,,,,,
player,201409070den,den,MannPe00,fumbles_lost,0,,,,,
player,201409070den,den,BallMo00,pass_cmp,0,,,,,
player,201409070den,den,BallMo00,pass_att,0,,,,,
player,201409070den,den,BallMo00,pass_yds,0,,,,,
player,201409070den,den,BallMo00,pass_td,0,,,,,
player,201409070den,den,BallMo00,pass_int,0,,,,,
player,201409070den,den,BallMo00,pass_sacked,0,,,,,
player,201409070den,den,BallMo00,pass_sacked_yds,0,,,,,
player,201409070den,den,BallMo00,pass_long,0,,,,,
player,201409070den,den,BallMo00,pass_rating,,,,,,
player,201409070den,den,BallMo00,rush_att,23,,,,,
player,201409070den,den,BallMo00,rush_yds,67,,,,,
player,201409070den,den,BallMo00,rush_td,1,,,,,
player,201409070den,den,BallMo00,rush_long,15,,,,,
player,201409070den,den,BallMo00,targets,2,,,,,
player,201409070den,den,BallMo00,rec,2,,,,,
player,201409070den,den,BallMo00,rec_yds,16,,,,,
player,201409070den,den,BallMo00,rec_td,0,,,,,
player,201409070den,den,BallMo00,rec_long,13,,,,,
player,201409070den,den,BallMo00,fumbles,0,,,,,
player,201409070den,den,BallMo00,fumbles_lost,0,,,,,
player,201409070den,den,AndeC.00,pass_cmp,0,,,,,
player,201409070den,den,AndeC.00,pass_att,0,,,,,
player,201409070den,den,AndeC.00,pass_yds,0,,,,,
player,201409070den,den,AndeC.00,pass_td,0,,,,,
player,201409070den,den,AndeC.00,pass_int,0,,,,,
player,201409070den,den,AndeC.00,pass_sacked,0,,,,,
player,201409070den,den,AndeC.00,pass_sacked_yds,0,,,,,
player,201409070den,den,AndeC.00,pass_long,0,,,,,
player,201409070den,den,AndeC.00,pass_rating,,,,,,
player,201409070den,den,AndeC.00,rush_att,4,,,,,
player,201409070den,den,AndeC.00,rush_yds,27,,,,,
player,201409070den,den,AndeC.00,rush_td,0,,,,,
player,201409070den,den,AndeC.00,rush_long,13,,,,,
player,201409070den,den,AndeC.00,targets,0,,,,,
player,201409070den,den,AndeC.00,rec,0,,,,,
player,201409070den,den,AndeC.00,rec_yds,0,,,,,
player,201409070den,den,AndeC.00,rec_td,0,,,,,
player,201409070den,den,AndeC.00,rec_long,0,,,,,
player,201409070den,den,AndeC.00,fumbles,0,,,,,
player,201409070den,den,AndeC.00,fumbles_lost,0,,,,,
player,201409070den,den,SandEm00,pass_cmp,0,,,,,
player,201409070den,den,SandEm00,pass_att,0,,,,,
player,201409070den,den,SandEm00,pass_yds,0,,,,,
player,201409070den,den,SandEm00,pass_td,0,,,,,
player,201409070den,den,SandEm00,pass_int,0,,,,,
player,201409070den,den,SandEm00,pass_sacked,0,,,,,
player,201409070den,den,SandEm00,pass_sacked_yds,0,,,,,
player,201409070den,den,SandEm00,pass_long,0,,,,,
player,201409070den,den,SandEm00,pass_rating,,,,,,
player,201409070den,den,SandEm00,rush_att,1,,,,,
player,201409070den,den,SandEm00,rush_yds,11,,,,,
player,201409070den,den,SandEm00,rush_td,0,,,,,
player,201409070den,den,SandEm00,rush_long,11,,,,,
player,201409070den,den,SandEm00,targets,9,,,,,
player,201409070den,den,SandEm00,rec,6,,,,,
player,201409070den,den,SandEm00,rec_yds,77,,,,,
player,201409070den,den,SandEm00,rec_td,0,,,,,
player,201409070den,den,SandEm00,rec_long,40,,,,,
player,201409070den,den,SandEm00,fumbles,0,,,,,
player,201409070den,den,SandEm00,fumbles_lost,0,,,,,
player,201409070den,den,ThomJu00,pass_cmp,0,,,,,
player,201409070den,den,ThomJu00,pass_att,0,,,,,
player,201409070den,den,ThomJu00,pass_yds,0,,,,,
player,201409070den,den,ThomJu00,pass_td,0,,,,,
player,201409070den,den,ThomJu00,pass_int,0,,,,,
player,201409070den,den,ThomJu00,pass_sacked,0,,,,,
player,201409070den,den,ThomJu00,pass_sacked_yds,0,,,,,
player,201409070den,den,ThomJu00,pass_long,0,,,,,
player,201409070den,den,ThomJu00,pass_rating,,,,,,
player,201409070den,den,ThomJu00,rush_att,0,,,,,
player,201409070den,den,ThomJu00,rush_yds,0,,,,,
player,201409070den,den,ThomJu00,rush_td,0,,,,,
player,201409070den,den,ThomJu00,rush_long,0,,,,,
player,201409070den,den,ThomJu00,targets,8,,,,,
player,201409070den,den,ThomJu00,rec,7,,,,,
player,201409070den,den,ThomJu00,rec_yds,104,,,,,
player,201409070den,den,ThomJu00,rec_td,3,,,,,
player,201409070den,den,ThomJu00,rec_long,35,,,,,
player,201409070den,den,ThomJu00,fumbles,1,,,,,
player,201409070den,den,ThomJu00,fumbles_lost,0,,,,,
player,201409070den,den,ThomDe03,pass_cmp,0,,,,,
player,201409070den,den,ThomDe03,pass_att,0,,,,,
player,201409070den,den,ThomDe03,pass_yds,0,,,,,
player,201409070den,den,ThomDe03,pass_td,0,,,,,
player,201409070den,den,ThomDe03,pass_int,0,,,,,
player,201409070den,den,ThomDe03,pass_sacked,0,,,,,
player,201409070den,den,ThomDe03,pass_sacked_yds,0,,,,,
player,201409070den,den,ThomDe03,pass_long,0,,,,,
player,201409070den,den,ThomDe03,pass_rating,,,,,,
player,201409070den,den,ThomDe03,rush_att,0,,,,,
player,201409070den,den,ThomDe03,rush_yds,0,,,,,
player,201409070den,den,ThomDe03,rush_td,0,,,,,
player,201409070den,den,ThomDe03,rush_long,0,,,,,
player,201409070den,den,ThomDe03,targets,11,,,,,
player,201409070den,den,ThomDe03,rec,4,,,,,
player,201409070den,den,ThomDe03,rec_yds,48,,,,,
player,201409070den,den,ThomDe03,rec_td,0,,,,,
player,201409070den,den,ThomDe03,rec_long,26,,,,,
player,201409070den,den,ThomDe03,fumbles,0,,,,,
player,201409070den,den,ThomDe03,fumbles_lost,0,,,,,
player,201409070den,den,CaldAn00,pass_cmp,0,,,,,
player,201409070den,den,CaldAn00,pass_att,0,,,,,
player,201409070den,den,CaldAn00,pass_yds,0,,,,,
player,201409070den,den,CaldAn00,pass_td,0,,,,,
player,201409070den,den,CaldAn00,pass_int,0,,,,,
player,201409070den,den,CaldAn00,pass_sacked,0,,,,,
player,201409070den,den,CaldAn00,pass_sacked_yds,0,,,,,
player,201409070den,den,CaldAn00,pass_long,0,,,,,
player,201409070den,den,CaldAn00,pass_rating,,,,,,
player,201409070den,den,CaldAn00,rush_att,0,,,,,
player,201409070den,den,CaldAn00,rush_yds,0,,,,,
player,201409070den,den,CaldAn00,rush_td,0,,,,,
player,201409070den,den,CaldAn00,rush_long,0,,,,,
player,201409070den,den,CaldAn00,targets,5,,,,,
player,201409070den,den,CaldAn00,rec,2,,,,,
player,201409070den,den,CaldAn00,rec_yds,16,,,,,
player,201409070den,den,CaldAn00,rec_td,0,,,,,
player,201409070den,den,CaldAn00,rec_long,8,,,,,
player,201409070den,den,CaldAn00,fumbles,0,,,,,
player,201409070den,den,CaldAn00,fumbles_lost,0,,,,,
player,201409070den,den,GreeVi00,pass_cmp,0,,,,,
player,201409070den,den,GreeVi00,pass_att,0,,,,,
player,201409070den,den,GreeVi00,pass_yds,0,,,,,
player,201409070den,den,GreeVi00,pass_td,0,,,,,
player,201409070den,den,GreeVi00,pass_int,0,,,,,
player,201409070den,den,GreeVi00,pass_sacked,0,,,,,
player,201409070den,den,GreeVi00,pass_sacked_yds,0,,,,,
player,201409070den,den,GreeVi00,pass_long,0,,,,,
player,201409070den,den,GreeVi00,pass_rating,,,,,,
player,201409070den,den,GreeVi00,rush_att,0,,,,,
player,201409070den,den,GreeVi00,rush_yds,0,,,,,
player,201409070den,den,GreeVi00,rush_td,0,,,,,
player,201409070den,den,GreeVi00,rush_long,0,,,,,
player,201409070den,den,GreeVi00,targets,1,,,,,
player,201409070den,den,GreeVi00,rec,1,,,,,
player,201409070den,den,GreeVi00,rec_yds,8,,,,,
player,201409070den,den,GreeVi00,rec_td,0,,,,,
player,201409070den,den,GreeVi00,rec_long,8,,,,,
player,201409070den,den,GreeVi00,fumbles,0,,,,,
player,201409070den,den,GreeVi00,fumbles_lost,0,,,,,
player,201409070den,clt,WaldEr99,def_int,0,,,,,
player,201409070den,clt,WaldEr99,def_int_yds,0,,,,,
player,201409070den,clt,WaldEr99,def_int_td,0,,,,,
player,201409070den,clt,WaldEr99,def_int_long,0,,,,,
player,201409070den,clt,WaldEr99,pass_defended,0,,,,,
player,201409070den,clt,WaldEr99,sacks,1.0,,,,,
player,201409070den,clt,WaldEr99,tackles_combined,3,,,,,
player,201409070den,clt,WaldEr99,tackles_solo,1,,,,,
player,201409070den,clt,WaldEr99,tackles_assists,2,,,,,
player,201409070den,clt,WaldEr99,tackles_loss,1,,,,,
player,201409070den,clt,WaldEr99,qb_hits,1,,,,,
player,201409070den,clt,WaldEr99,fumbles_rec,0,,,,,
player,201409070den,clt,WaldEr99,fumbles_rec_yds,0,,,,,
player,201409070den,clt,WaldEr99,fumbles_rec_td,0,,,,,
player,201409070den,clt,WaldEr99,fumbles_forced,0,,,,,
player,201409070den,clt,LandLa99,def_int,0,,,,,
player,201409070den,clt,LandLa99,def_int_yds,0,,,,,
player,201409070den,clt,LandLa99,def_int_td,0,,,,,
player,201409070den,clt,LandLa99,def_int_long,0,,,,,
player,201409070den,clt,LandLa99,pass_defended,0,,,,,
player,201409070den,clt,LandLa99,sacks,0.0,,,,,
player,201409070den,clt,LandLa99,tackles_combined,8,,,,,
player,201409070den,clt,LandLa99,tackles_solo,7,,,,,
player,201409070den,clt,LandLa99,tackles_assists,1,,,,,
player,201409070den,clt,LandLa99,tackles_loss,0,,,,,
player,201409070den,clt,LandLa99,qb_hits,1,,,,,
player,201409070den,clt,LandLa99,fumbles_rec,0,,,,,
player,201409070den,clt,LandLa99,fumbles_rec_yds,0,,,,,
player,201409070den,clt,LandLa99,fumbles_rec_td,0,,,,,
player,201409070den,clt,LandLa99,fumbles_forced,0,,,,,
player,201409070den,clt,FreeJe00,def_int,0,,,,,
player,201409070den,clt,FreeJe00,def_int_yds,0,,,,,
player,201409070den,clt,FreeJe00,def_int_td,0,,,,,
player,201409070den,clt,FreeJe00,def_int_long,0,,,,,
player,201409070den,clt,FreeJe00,pass_defended,0,,,,,
player,201409070den,clt,FreeJe00,sacks,0.0,,,,,
player,201409070den,clt,FreeJe00,tackles_combined,7,,,,,
player,201409070den,clt,FreeJe00,tackles_solo,4,,,,,
player,201409070den,clt,FreeJe00,tackles_assists,3,,,,,
player,201409070den,clt,FreeJe00,tackles_loss,0,,,,,
player,201409070den,clt,FreeJe00,qb_hits,0,,,,,
player,201409070den,clt,FreeJe00,fumbles_rec,0,,,,,
player,201409070den,clt,FreeJe00,fumbles_rec_yds,0,,,,,
player,201409070den,clt,FreeJe00,fumbles_rec_td,0,,,,,
player,201409070den,clt,FreeJe00,fumbles_forced,1,,,,,
player,201409070den,clt,AdamMi21,def_int,0,,,,,
player,201409070den,clt,AdamMi21,def_int_yds,0,,,,,
player,201409070den,clt,AdamMi21,def_int_td,0,,,,,
player,201409070den,clt,AdamMi21,def_int_long,0,,,,,
player,201409070den,clt,AdamMi21,pass_defended,0,,,,,
player,201409070den,clt,AdamMi21,sacks,0.0,,,,,
player,201409070den,clt,AdamMi21,tackles_combined,6,,,,,
player,201409070den,clt,AdamMi21,tackles_solo,4,,,,,
player,201409070den,clt,AdamMi21,tackles_assists,2,,,,,
player,201409070den,clt,AdamMi21,tackles_loss,0,,,,,
player,201409070den,clt,AdamMi21,qb_hits,0,,,,,
player,201409070den,clt,AdamMi21,fumbles_rec,0,,,,,
player,201409070den,clt,AdamMi21,fumbles_rec_yds,0,,,,,
player,201409070den,clt,AdamMi21,fumbles_rec_td,0,,,,,
player,201409070den,clt,AdamMi21,fumbles_forced,0,,,,,
player,201409070den,clt,JackDQ20,def_int,0,,,,,
player,201409070den,clt,JackDQ20,def_int_yds,0,,,,,
player,201409070den,clt,JackDQ20,def_int_td,0,,,,,
player,201409070den,clt,JackDQ20,def_int_long,0,,,,,
player,201409070den,clt,JackDQ20,pass_defended,0,,,,,
player,201409070den,clt,JackDQ20,sacks,0.0,,,,,
player,201409070den,clt,JackDQ20,tackles_combined,5,,,,,
player,201409070den,clt,JackDQ20,tackles_solo,3,,,,,
player,201409070den,clt,JackDQ20,tackles_assists,2,,,,,
player,201409070den,clt,JackDQ20,tackles_loss,0,,,,,
player,201409070den,clt,JackDQ20,qb_hits,0,,,,,
player,201409070den,clt,JackDQ20,fumbles_rec,0,,,,,
player,201409070den,clt,JackDQ20,fumbles_rec_yds,0,,,,,
player,201409070den,clt,JackDQ20,fumbles_rec_td,0,,,,,
player,201409070den,clt,JackDQ20,fumbles_forced,0,,,,,
player,201409070den,clt,ButlDa99,def_int,0,,,,,
player,201409070den,clt,ButlDa99,def_int_yds,0,,,,,
player,201409070den,clt,ButlDa99,def_int_td,0,,,,,
player,201409070den,clt,ButlDa99,def_int_long,0,,,,,
player,201409070den,clt,ButlDa99,pass_defended,1,,,,,
player,201409070den,clt,ButlDa99,sacks,0.0,,,,,
player,201409070den,clt,ButlDa99,tackles_combined,4,,,,,
player,201409070den,clt,ButlDa99,tackles_solo,4,,,,,
player,201409070den,clt,ButlDa99,tackles_assists,0,,,,,
player,201409070den,clt,ButlDa99,tackles_loss,0,,,,,
player,201409070den,clt,ButlDa99,qb_hits,0,,,,,
player,201409070den,clt,ButlDa99,fumbles_rec,0,,,,,
player,201409070den,clt,ButlDa99,fumbles_rec_yds,0,,,,,
player,201409070den,clt,ButlDa99,fumbles_rec_td,0,,,,,
player,201409070den,clt,ButlDa99,fumbles_forced,0,,,,,
player,201409070den,clt,JoneAr22,def_int,0,,,,,
player,201409070den,clt,JoneAr22,def_int_yds,0,,,,,
player,201409070den,clt,JoneAr22,def_int_td,0,,,,,
player,201409070den,clt,JoneAr22,def_int_long,0,,,,,
player,201409070den,clt,JoneAr22,pass_defended,0,,,,,
player,201409070den,clt,JoneAr22,sacks,0.0,,,,,
player,201409070den,clt,JoneAr22,tackles_combined,4,,,,,
player,201409070den,clt,JoneAr22,tackles_solo,4,,,,,
player,201409070den,clt,JoneAr22,tackles_assists,0,,,,,
player,201409070den,clt,JoneAr22,tackles_loss,0,,,,,
player,201409070den,clt,JoneAr22,qb_hits,0,,,,,
player,201409070den,clt,JoneAr22,fumbles_rec,0,,,,,
player,201409070den,clt,JoneAr22,fumbles_rec_yds,0,,,,,
player,201409070den,clt,JoneAr22,fumbles_rec_td,0,,,,,
player,201409070den,clt,JoneAr22,fumbles_forced,0,,,,,
player,201409070den,clt,ToleGr99,def_int,0,,,,,
player,201409070den,clt,ToleGr99,def_int_yds,0,,,,,
player,201409070den,clt,ToleGr99,def_int_td,0,,,,,
player,201409070den,clt,ToleGr99,def_int_long,0,,,,,
player,201409070den,clt,ToleGr99,pass_defended,3,,,,,
