game,2014,11,20141116,201411160sdg,rai,"Oakland Raiders",6,sdg,"San Diego Chargers",13
team,201411160sdg,rai,First Downs,9,,,,,,
team,201411160sdg,sdg,First Downs,18,,,,,,
team,201411160sdg,rai,Rush-Yds-TDs,19-71-0,,,,,,
team,201411160sdg,sdg,Rush-Yds-TDs,32-120-0,,,,,,
team,201411160sdg,rai,Cmp-Att-Yd-TD-INT,16-34-172-0-0,,,,,,
team,201411160sdg,sdg,Cmp-Att-Yd-TD-INT,22-34-193-1-0,,,,,,
team,201411160sdg,rai,Sacked-Yards,2-10,,,,,,
team,201411160sdg,sdg,Sacked-Yards,2-13,,,,,,
team,201411160sdg,rai,Net Pass Yards,162,,,,,,
team,201411160sdg,sdg,Net Pass Yards,180,,,,,,
team,201411160sdg,rai,Total Yards,233,,,,,,
team,201411160sdg,sdg,Total Yards,300,,,,,,
team,201411160sdg,rai,Fumbles-Lost,2-1,,,,,,
team,201411160sdg,sdg,Fumbles-Lost,0-0,,,,,,
team,201411160sdg,rai,Turnovers,1,,,,,,
team,201411160sdg,sdg,Turnovers,0,,,,,,
team,201411160sdg,rai,Penalties-Yards,8-41,,,,,,
team,201411160sdg,sdg,Penalties-Yards,6-40,,,,,,
team,201411160sdg,rai,Third Down Conv.,3-15,,,,,,
team,201411160sdg,sdg,Third Down Conv.,4-15,,,,,,
team,201411160sdg,rai,Fourth Down Conv.,1-1,,,,,,
team,201411160sdg,sdg,Fourth Down Conv.,0-0,,,,,,
team,201411160sdg,rai,Time of Possession,25:14,,,,,,
team,201411160sdg,sdg,Time of Possession,34:46,,,,,,
player,201411160sdg,rai,CarrDe02,pass_cmp,16,,,,,
player,201411160sdg,rai,CarrDe02,pass_att,34,,,,,
player,201411160sdg,rai,CarrDe02,pass_yds,172,,,,,
player,201411160sdg,rai,CarrDe02,pass_td,0,,,,,
player,201411160sdg,rai,CarrDe02,pass_int,0,,,,,
player,201411160sdg,rai,CarrDe02,pass_sacked,2,,,,,
player,201411160sdg,rai,CarrDe02,pass_sacked_yds,10,,,,,
player,201411160sdg,rai,CarrDe02,pass_long,35,,,,,
player,201411160sdg,rai,CarrDe02,pass_rating,62.4,,,,,
player,201411160sdg,rai,CarrDe02,rush_att,2,,,,,
player,201411160sdg,rai,CarrDe02,rush_yds,0,,,,,
player,201411160sdg,rai,CarrDe02,rush_td,0,,,,,
player,201411160sdg,rai,CarrDe02,rush_long,0,,,,,
player,201411160sdg,rai,CarrDe02,targets,0,,,,,
player,201411160sdg,rai,CarrDe02,rec,0,,,,,
player,201411160sdg,rai,CarrDe02,rec_yds,0,,,,,
player,201411160sdg,rai,CarrDe02,rec_td,0,,,,,
player,201411160sdg,rai,CarrDe02,rec_long,0,,,,,
player,201411160sdg,rai,CarrDe02,fumbles,2,,,,,
player,201411160sdg,rai,CarrDe02,fumbles_lost,1,,,,,
player,201411160sdg,rai,MurrLa00,pass_cmp,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_att,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_yds,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_td,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_int,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_sacked,,,,,,
player,201411160sdg,rai,MurrLa00,pass_sacked_yds,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_long,0,,,,,
player,201411160sdg,rai,MurrLa00,pass_rating,,,,,,
player,201411160sdg,rai,MurrLa00,rush_att,4,,,,,
player,201411160sdg,rai,MurrLa00,rush_yds,43,,,,,
player,201411160sdg,rai,MurrLa00,rush_td,0,,,,,
player,201411160sdg,rai,MurrLa00,rush_long,23,,,,,
player,201411160sdg,rai,MurrLa00,targets,4,,,,,
player,201411160sdg,rai,MurrLa00,rec,3,,,,,
player,201411160sdg,rai,MurrLa00,rec_yds,16,,,,,
player,201411160sdg,rai,MurrLa00,rec_td,0,,,,,
player,201411160sdg,rai,MurrLa00,rec_long,10,,,,,
player,201411160sdg,rai,MurrLa00,fumbles,0,,,,,
player,201411160sdg,rai,MurrLa00,fumbles_lost,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_cmp,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_att,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_yds,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_td,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_int,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_sacked,,,,,,
player,201411160sdg,rai,McFaDa00,pass_sacked_yds,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_long,0,,,,,
player,201411160sdg,rai,McFaDa00,pass_rating,,,,,,
player,201411160sdg,rai,McFaDa00,rush_att,8,,,,,
player,201411160sdg,rai,McFaDa00,rush_yds,21,,,,,
player,201411160sdg,rai,McFaDa00,rush_td,0,,,,,
player,201411160sdg,rai,McFaDa00,rush_long,5,,,,,
player,201411160sdg,rai,McFaDa00,targets,3,,,,,
player,201411160sdg,rai,McFaDa00,rec,0,,,,,
player,201411160sdg,rai,McFaDa00,rec_yds,0,,,,,
player,201411160sdg,rai,McFaDa00,rec_td,0,,,,,
player,201411160sdg,rai,McFaDa00,rec_long,0,,,,,
player,201411160sdg,rai,McFaDa00,fumbles,0,,,,,
player,201411160sdg,rai,McFaDa00,fumbles_lost,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_cmp,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_att,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_yds,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_td,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_int,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_sacked,,,,,,
player,201411160sdg,rai,DrewMa00,pass_sacked_yds,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_long,0,,,,,
player,201411160sdg,rai,DrewMa00,pass_rating,,,,,,
player,201411160sdg,rai,DrewMa00,rush_att,4,,,,,
player,201411160sdg,rai,DrewMa00,rush_yds,6,,,,,
player,201411160sdg,rai,DrewMa00,rush_td,0,,,,,
player,201411160sdg,rai,DrewMa00,rush_long,2,,,,,
player,201411160sdg,rai,DrewMa00,targets,0,,,,,
player,201411160sdg,rai,DrewMa00,rec,0,,,,,
player,201411160sdg,rai,DrewMa00,rec_yds,0,,,,,
player,201411160sdg,rai,DrewMa00,rec_td,0,,,,,
player,201411160sdg,rai,DrewMa00,rec_long,0,,,,,
player,201411160sdg,rai,DrewMa00,fumbles,0,,,,,
player,201411160sdg,rai,DrewMa00,fumbles_lost,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_cmp,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_att,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_yds,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_td,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_int,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_sacked,,,,,,
player,201411160sdg,rai,ReecMa00,pass_sacked_yds,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_long,0,,,,,
player,201411160sdg,rai,ReecMa00,pass_rating,,,,,,
player,201411160sdg,rai,ReecMa00,rush_att,1,,,,,
player,201411160sdg,rai,ReecMa00,rush_yds,1,,,,,
player,201411160sdg,rai,ReecMa00,rush_td,0,,,,,
player,201411160sdg,rai,ReecMa00,rush_long,1,,,,,
player,201411160sdg,rai,ReecMa00,targets,3,,,,,
player,201411160sdg,rai,ReecMa00,rec,2,,,,,
player,201411160sdg,rai,ReecMa00,rec_yds,-4,,,,,
player,201411160sdg,rai,ReecMa00,rec_td,0,,,,,
player,201411160sdg,rai,ReecMa00,rec_long,0,,,,,
player,201411160sdg,rai,ReecMa00,fumbles,0,,,,,
player,201411160sdg,rai,ReecMa00,fumbles_lost,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_cmp,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_att,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_yds,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_td,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_int,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_sacked,,,,,,
player,201411160sdg,rai,ThomKe02,pass_sacked_yds,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_long,0,,,,,
player,201411160sdg,rai,ThomKe02,pass_rating,,,,,,
player,201411160sdg,rai,ThomKe02,rush_att,0,,,,,
player,201411160sdg,rai,ThomKe02,rush_yds,0,,,,,
player,201411160sdg,rai,ThomKe02,rush_td,0,,,,,
player,201411160sdg,rai,ThomKe02,rush_long,0,,,,,
player,201411160sdg,rai,ThomKe02,targets,3,,,,,
player,201411160sdg,rai,ThomKe02,rec,2,,,,,
player,201411160sdg,rai,ThomKe02,rec_yds,47,,,,,
player,201411160sdg,rai,ThomKe02,rec_td,0,,,,,
player,201411160sdg,rai,ThomKe02,rec_long,35,,,,,
player,201411160sdg,rai,ThomKe02,fumbles,0,,,,,
player,201411160sdg,rai,ThomKe02,fumbles_lost,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_cmp,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_att,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_yds,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_td,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_int,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_sacked,,,,,,
player,201411160sdg,rai,RiveMy00,pass_sacked_yds,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_long,0,,,,,
player,201411160sdg,rai,RiveMy00,pass_rating,,,,,,
player,201411160sdg,rai,RiveMy00,rush_att,0,,,,,
player,201411160sdg,rai,RiveMy00,rush_yds,0,,,,,
player,201411160sdg,rai,RiveMy00,rush_td,0,,,,,
player,201411160sdg,rai,RiveMy00,rush_long,0,,,,,
player,201411160sdg,rai,RiveMy00,targets,5,,,,,
player,201411160sdg,rai,RiveMy00,rec,3,,,,,
player,201411160sdg,rai,RiveMy00,rec_yds,40,,,,,
player,201411160sdg,rai,RiveMy00,rec_td,0,,,,,
