game,2014,7,20141019,201410190ram,sea,"Seattle Seahawks",26,ram,"St. Louis Rams",28
player,201410190ram,sea,TurbRo00,rush_td,0,,,,,
player,201410190ram,sea,TurbRo00,rush_long,6,,,,,
player,201410190ram,sea,TurbRo00,targets,4,,,,,
player,201410190ram,sea,TurbRo00,rec,3,,,,,
player,201410190ram,sea,TurbRo00,rec_yds,24,,,,,
player,201410190ram,sea,TurbRo00,rec_td,0,,,,,
player,201410190ram,sea,TurbRo00,rec_long,9,,,,,
player,201410190ram,sea,TurbRo00,fumbles,0,,,,,
player,201410190ram,sea,TurbRo00,fumbles_lost,0,,,,,
player,201410190ram,sea,MichCh00,pass_cmp,0,,,,,
player,201410190ram,sea,MichCh00,pass_att,0,,,,,
player,201410190ram,sea,MichCh00,pass_yds,0,,,,,
player,201410190ram,sea,MichCh00,pass_td,0,,,,,
player,201410190ram,sea,MichCh00,pass_int,0,,,,,
player,201410190ram,sea,MichCh00,pass_sacked,0,,,,,
player,201410190ram,sea,MichCh00,pass_sacked_yds,0,,,,,
player,201410190ram,sea,MichCh00,pass_long,0,,,,,
player,201410190ram,sea,MichCh00,pass_rating,,,,,,
player,201410190ram,sea,MichCh00,rush_att,2,,,,,
player,201410190ram,sea,MichCh00,rush_yds,5,,,,,
player,201410190ram,sea,MichCh00,rush_td,0,,,,,
player,201410190ram,sea,MichCh00,rush_long,3,,,,,
player,201410190ram,sea,MichCh00,targets,0,,,,,
player,201410190ram,sea,MichCh00,rec,0,,,,,
player,201410190ram,sea,MichCh00,rec_yds,0,,,,,
player,201410190ram,sea,MichCh00,rec_td,0,,,,,
player,201410190ram,sea,MichCh00,rec_long,0,,,,,
player,201410190ram,sea,MichCh00,fumbles,0,,,,,
player,201410190ram,sea,MichCh00,fumbles_lost,0,,,,,
player,201410190ram,sea,BaldDo00,pass_cmp,0,,,,,
player,201410190ram,sea,BaldDo00,pass_att,0,,,,,
player,201410190ram,sea,BaldDo00,pass_yds,0,,,,,
player,201410190ram,sea,BaldDo00,pass_td,0,,,,,
player,201410190ram,sea,BaldDo00,pass_int,0,,,,,
player,201410190ram,sea,BaldDo00,pass_sacked,0,,,,,
player,201410190ram,sea,BaldDo00,pass_sacked_yds,0,,,,,
player,201410190ram,sea,BaldDo00,pass_long,0,,,,,
player,201410190ram,sea,BaldDo00,pass_rating,,,,,,
player,201410190ram,sea,BaldDo00,rush_att,0,,,,,
player,201410190ram,sea,BaldDo00,rush_yds,0,,,,,
player,201410190ram,sea,BaldDo00,rush_td,0,,,,,
player,201410190ram,sea,BaldDo00,rush_long,0,,,,,
player,201410190ram,sea,BaldDo00,targets,11,,,,,
player,201410190ram,sea,BaldDo00,rec,7,,,,,
player,201410190ram,sea,BaldDo00,rec_yds,123,,,,,
player,201410190ram,sea,BaldDo00,rec_td,1,,,,,
player,201410190ram,sea,BaldDo00,rec_long,49,,,,,
player,201410190ram,sea,BaldDo00,fumbles,0,,,,,
player,201410190ram,sea,BaldDo00,fumbles_lost,0,,,,,
player,201410190ram,sea,HelfCo00,pass_cmp,0,,,,,
player,201410190ram,sea,HelfCo00,pass_att,0,,,,,
player,201410190ram,sea,HelfCo00,pass_yds,0,,,,,
player,201410190ram,sea,HelfCo00,pass_td,0,,,,,
player,201410190ram,sea,HelfCo00,pass_int,0,,,,,
player,201410190ram,sea,HelfCo00,pass_sacked,0,,,,,
player,201410190ram,sea,HelfCo00,pass_sacked_yds,0,,,,,
player,201410190ram,sea,HelfCo00,pass_long,0,,,,,
player,201410190ram,sea,HelfCo00,pass_rating,,,,,,
player,201410190ram,sea,HelfCo00,rush_att,0,,,,,
player,201410190ram,sea,HelfCo00,rush_yds,0,,,,,
player,201410190ram,sea,HelfCo00,rush_td,0,,,,,
player,201410190ram,sea,HelfCo00,rush_long,0,,,,,
player,201410190ram,sea,HelfCo00,targets,6,,,,,
player,201410190ram,sea,HelfCo00,rec,3,,,,,
player,201410190ram,sea,HelfCo00,rec_yds,61,,,,,
player,201410190ram,sea,HelfCo00,rec_td,1,,,,,
player,201410190ram,sea,HelfCo00,rec_long,22,,,,,
player,201410190ram,sea,HelfCo00,fumbles,0,,,,,
player,201410190ram,sea,HelfCo00,fumbles_lost,0,,,,,
player,201410190ram,sea,KearJe01,pass_cmp,0,,,,,
player,201410190ram,sea,KearJe01,pass_att,0,,,,,
player,201410190ram,sea,KearJe01,pass_yds,0,,,,,
player,201410190ram,sea,KearJe01,pass_td,0,,,,,
player,201410190ram,sea,KearJe01,pass_int,0,,,,,
player,201410190ram,sea,KearJe01,pass_sacked,0,,,,,
player,201410190ram,sea,KearJe01,pass_sacked_yds,0,,,,,
player,201410190ram,sea,KearJe01,pass_long,0,,,,,
player,201410190ram,sea,KearJe01,pass_rating,,,,,,
player,201410190ram,sea,KearJe01,rush_att,0,,,,,
player,201410190ram,sea,KearJe01,rush_yds,0,,,,,
player,201410190ram,sea,KearJe01,rush_td,0,,,,,
player,201410190ram,sea,KearJe01,rush_long,0,,,,,
player,201410190ram,sea,KearJe01,targets,7,,,,,
player,201410190ram,sea,KearJe01,rec,3,,,,,
player,201410190ram,sea,KearJe01,rec_yds,50,,,,,
player,201410190ram,sea,KearJe01,rec_td,0,,,,,
player,201410190ram,sea,KearJe01,rec_long,29,,,,,
player,201410190ram,sea,KearJe01,fumbles,0,,,,,
player,201410190ram,sea,KearJe01,fumbles_lost,0,,,,,
player,201410190ram,sea,RichPa01,pass_cmp,0,,,,,
player,201410190ram,sea,RichPa01,pass_att,0,,,,,
player,201410190ram,sea,RichPa01,pass_yds,0,,,,,
player,201410190ram,sea,RichPa01,pass_td,0,,,,,
player,201410190ram,sea,RichPa01,pass_int,0,,,,,
player,201410190ram,sea,RichPa01,pass_sacked,0,,,,,
player,201410190ram,sea,RichPa01,pass_sacked_yds,0,,,,,
player,201410190ram,sea,RichPa01,pass_long,0,,,,,
player,201410190ram,sea,RichPa01,pass_rating,,,,,,
player,201410190ram,sea,RichPa01,rush_att,0,,,,,
player,201410190ram,sea,RichPa01,rush_yds,0,,,,,
player,201410190ram,sea,RichPa01,rush_td,0,,,,,
player,201410190ram,sea,RichPa01,rush_long,0,,,,,
player,201410190ram,sea,RichPa01,targets,5,,,,,
player,201410190ram,sea,RichPa01,rec,4,,,,,
player,201410190ram,sea,RichPa01,rec_yds,33,,,,,
player,201410190ram,sea,RichPa01,rec_td,0,,,,,
player,201410190ram,sea,RichPa01,rec_long,11,,,,,
player,201410190ram,sea,RichPa01,fumbles,0,,,,,
player,201410190ram,sea,RichPa01,fumbles_lost,0,,,,,
player,201410190ram,sea,NorwKe00,pass_cmp,0,,,,,
player,201410190ram,sea,NorwKe00,pass_att,0,,,,,
player,201410190ram,sea,NorwKe00,pass_yds,0,,,,,
player,201410190ram,sea,NorwKe00,pass_td,0,,,,,
player,201410190ram,sea,NorwKe00,pass_int,0,,,,,
player,201410190ram,sea,NorwKe00,pass_sacked,0,,,,,
player,201410190ram,sea,NorwKe00,pass_sacked_yds,0,,,,,
player,201410190ram,sea,NorwKe00,pass_long,0,,,,,
player,201410190ram,sea,NorwKe00,pass_rating,,,,,,
player,201410190ram,sea,NorwKe00,rush_att,0,,,,,
player,201410190ram,sea,NorwKe00,rush_yds,0,,,,,
player,201410190ram,sea,NorwKe00,rush_td,0,,,,,
player,201410190ram,sea,NorwKe00,rush_long,0,,,,,
player,201410190ram,sea,NorwKe00,targets,1,,,,,
player,201410190ram,sea,NorwKe00,rec,1,,,,,
player,201410190ram,sea,NorwKe00,rec_yds,4,,,,,
player,201410190ram,sea,NorwKe00,rec_td,0,,,,,
player,201410190ram,sea,NorwKe00,rec_long,4,,,,,
player,201410190ram,sea,NorwKe00,fumbles,0,,,,,
player,201410190ram,sea,NorwKe00,fumbles_lost,0,,,,,
player,201410190ram,ram,DaviAu00,pass_cmp,17,,,,,
player,201410190ram,ram,DaviAu00,pass_att,20,,,,,
player,201410190ram,ram,DaviAu00,pass_yds,155,,,,,
player,201410190ram,ram,DaviAu00,pass_td,2,,,,,
player,201410190ram,ram,DaviAu00,pass_int,0,,,,,
player,201410190ram,ram,DaviAu00,pass_sacked,0,,,,,
player,201410190ram,ram,DaviAu00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,DaviAu00,pass_long,30,,,,,
player,201410190ram,ram,DaviAu00,pass_rating,132.3,,,,,
player,201410190ram,ram,DaviAu00,rush_att,2,,,,,
player,201410190ram,ram,DaviAu00,rush_yds,-2,,,,,
player,201410190ram,ram,DaviAu00,rush_td,0,,,,,
player,201410190ram,ram,DaviAu00,rush_long,-1,,,,,
player,201410190ram,ram,DaviAu00,targets,0,,,,,
player,201410190ram,ram,DaviAu00,rec,0,,,,,
player,201410190ram,ram,DaviAu00,rec_yds,0,,,,,
player,201410190ram,ram,DaviAu00,rec_td,0,,,,,
player,201410190ram,ram,DaviAu00,rec_long,0,,,,,
player,201410190ram,ram,DaviAu00,fumbles,0,,,,,
player,201410190ram,ram,DaviAu00,fumbles_lost,0,,,,,
player,201410190ram,ram,HekkJo00,pass_cmp,1,,,,,
player,201410190ram,ram,HekkJo00,pass_att,1,,,,,
player,201410190ram,ram,HekkJo00,pass_yds,18,,,,,
player,201410190ram,ram,HekkJo00,pass_td,0,,,,,
player,201410190ram,ram,HekkJo00,pass_int,0,,,,,
player,201410190ram,ram,HekkJo00,pass_sacked,0,,,,,
player,201410190ram,ram,HekkJo00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,HekkJo00,pass_long,18,,,,,
player,201410190ram,ram,HekkJo00,pass_rating,118.7,,,,,
player,201410190ram,ram,HekkJo00,rush_att,0,,,,,
player,201410190ram,ram,HekkJo00,rush_yds,0,,,,,
player,201410190ram,ram,HekkJo00,rush_td,0,,,,,
player,201410190ram,ram,HekkJo00,rush_long,0,,,,,
player,201410190ram,ram,HekkJo00,targets,0,,,,,
player,201410190ram,ram,HekkJo00,rec,0,,,,,
player,201410190ram,ram,HekkJo00,rec_yds,0,,,,,
player,201410190ram,ram,HekkJo00,rec_td,0,,,,,
player,201410190ram,ram,HekkJo00,rec_long,0,,,,,
player,201410190ram,ram,HekkJo00,fumbles,0,,,,,
player,201410190ram,ram,HekkJo00,fumbles_lost,0,,,,,
player,201410190ram,ram,MasoTr00,pass_cmp,0,,,,,
player,201410190ram,ram,MasoTr00,pass_att,0,,,,,
player,201410190ram,ram,MasoTr00,pass_yds,0,,,,,
player,201410190ram,ram,MasoTr00,pass_td,0,,,,,
player,201410190ram,ram,MasoTr00,pass_int,0,,,,,
player,201410190ram,ram,MasoTr00,pass_sacked,0,,,,,
player,201410190ram,ram,MasoTr00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,MasoTr00,pass_long,0,,,,,
player,201410190ram,ram,MasoTr00,pass_rating,,,,,,
player,201410190ram,ram,MasoTr00,rush_att,18,,,,,
player,201410190ram,ram,MasoTr00,rush_yds,85,,,,,
player,201410190ram,ram,MasoTr00,rush_td,1,,,,,
player,201410190ram,ram,MasoTr00,rush_long,28,,,,,
player,201410190ram,ram,MasoTr00,targets,0,,,,,
player,201410190ram,ram,MasoTr00,rec,0,,,,,
player,201410190ram,ram,MasoTr00,rec_yds,0,,,,,
player,201410190ram,ram,MasoTr00,rec_td,0,,,,,
player,201410190ram,ram,MasoTr00,rec_long,0,,,,,
player,201410190ram,ram,MasoTr00,fumbles,1,,,,,
player,201410190ram,ram,MasoTr00,fumbles_lost,0,,,,,
player,201410190ram,ram,AustTa00,pass_cmp,0,,,,,
player,201410190ram,ram,AustTa00,pass_att,0,,,,,
player,201410190ram,ram,AustTa00,pass_yds,0,,,,,
player,201410190ram,ram,AustTa00,pass_td,0,,,,,
player,201410190ram,ram,AustTa00,pass_int,0,,,,,
player,201410190ram,ram,AustTa00,pass_sacked,0,,,,,
player,201410190ram,ram,AustTa00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,AustTa00,pass_long,0,,,,,
player,201410190ram,ram,AustTa00,pass_rating,,,,,,
player,201410190ram,ram,AustTa00,rush_att,5,,,,,
player,201410190ram,ram,AustTa00,rush_yds,16,,,,,
player,201410190ram,ram,AustTa00,rush_td,0,,,,,
player,201410190ram,ram,AustTa00,rush_long,8,,,,,
player,201410190ram,ram,AustTa00,targets,3,,,,,
player,201410190ram,ram,AustTa00,rec,2,,,,,
player,201410190ram,ram,AustTa00,rec_yds,9,,,,,
player,201410190ram,ram,AustTa00,rec_td,0,,,,,
player,201410190ram,ram,AustTa00,rec_long,5,,,,,
player,201410190ram,ram,AustTa00,fumbles,0,,,,,
player,201410190ram,ram,AustTa00,fumbles_lost,0,,,,,
player,201410190ram,ram,CunnBe01,pass_cmp,0,,,,,
player,201410190ram,ram,CunnBe01,pass_att,0,,,,,
player,201410190ram,ram,CunnBe01,pass_yds,0,,,,,
player,201410190ram,ram,CunnBe01,pass_td,0,,,,,
player,201410190ram,ram,CunnBe01,pass_int,0,,,,,
player,201410190ram,ram,CunnBe01,pass_sacked,0,,,,,
player,201410190ram,ram,CunnBe01,pass_sacked_yds,0,,,,,
player,201410190ram,ram,CunnBe01,pass_long,0,,,,,
player,201410190ram,ram,CunnBe01,pass_rating,,,,,,
player,201410190ram,ram,CunnBe01,rush_att,2,,,,,
player,201410190ram,ram,CunnBe01,rush_yds,3,,,,,
player,201410190ram,ram,CunnBe01,rush_td,0,,,,,
player,201410190ram,ram,CunnBe01,rush_long,5,,,,,
player,201410190ram,ram,CunnBe01,targets,5,,,,,
player,201410190ram,ram,CunnBe01,rec,5,,,,,
player,201410190ram,ram,CunnBe01,rec_yds,46,,,,,
player,201410190ram,ram,CunnBe01,rec_td,1,,,,,
player,201410190ram,ram,CunnBe01,rec_long,18,,,,,
player,201410190ram,ram,CunnBe01,fumbles,0,,,,,
player,201410190ram,ram,CunnBe01,fumbles_lost,0,,,,,
player,201410190ram,ram,QuicBr00,pass_cmp,0,,,,,
player,201410190ram,ram,QuicBr00,pass_att,0,,,,,
player,201410190ram,ram,QuicBr00,pass_yds,0,,,,,
player,201410190ram,ram,QuicBr00,pass_td,0,,,,,
player,201410190ram,ram,QuicBr00,pass_int,0,,,,,
player,201410190ram,ram,QuicBr00,pass_sacked,0,,,,,
player,201410190ram,ram,QuicBr00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,QuicBr00,pass_long,0,,,,,
player,201410190ram,ram,QuicBr00,pass_rating,,,,,,
player,201410190ram,ram,QuicBr00,rush_att,0,,,,,
player,201410190ram,ram,QuicBr00,rush_yds,0,,,,,
player,201410190ram,ram,QuicBr00,rush_td,0,,,,,
player,201410190ram,ram,QuicBr00,rush_long,0,,,,,
player,201410190ram,ram,QuicBr00,targets,2,,,,,
player,201410190ram,ram,QuicBr00,rec,2,,,,,
player,201410190ram,ram,QuicBr00,rec_yds,33,,,,,
player,201410190ram,ram,QuicBr00,rec_td,0,,,,,
player,201410190ram,ram,QuicBr00,rec_long,19,,,,,
player,201410190ram,ram,QuicBr00,fumbles,0,,,,,
player,201410190ram,ram,QuicBr00,fumbles_lost,0,,,,,
player,201410190ram,ram,GiveCh00,pass_cmp,0,,,,,
player,201410190ram,ram,GiveCh00,pass_att,0,,,,,
player,201410190ram,ram,GiveCh00,pass_yds,0,,,,,
player,201410190ram,ram,GiveCh00,pass_td,0,,,,,
player,201410190ram,ram,GiveCh00,pass_int,0,,,,,
player,201410190ram,ram,GiveCh00,pass_sacked,0,,,,,
player,201410190ram,ram,GiveCh00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,GiveCh00,pass_long,0,,,,,
player,201410190ram,ram,GiveCh00,pass_rating,,,,,,
player,201410190ram,ram,GiveCh00,rush_att,0,,,,,
player,201410190ram,ram,GiveCh00,rush_yds,0,,,,,
player,201410190ram,ram,GiveCh00,rush_td,0,,,,,
player,201410190ram,ram,GiveCh00,rush_long,0,,,,,
player,201410190ram,ram,GiveCh00,targets,1,,,,,
player,201410190ram,ram,GiveCh00,rec,1,,,,,
player,201410190ram,ram,GiveCh00,rec_yds,30,,,,,
player,201410190ram,ram,GiveCh00,rec_td,0,,,,,
player,201410190ram,ram,GiveCh00,rec_long,30,,,,,
player,201410190ram,ram,GiveCh00,fumbles,0,,,,,
player,201410190ram,ram,GiveCh00,fumbles_lost,0,,,,,
player,201410190ram,ram,CookJa02,pass_cmp,0,,,,,
player,201410190ram,ram,CookJa02,pass_att,0,,,,,
player,201410190ram,ram,CookJa02,pass_yds,0,,,,,
player,201410190ram,ram,CookJa02,pass_td,0,,,,,
player,201410190ram,ram,CookJa02,pass_int,0,,,,,
player,201410190ram,ram,CookJa02,pass_sacked,0,,,,,
player,201410190ram,ram,CookJa02,pass_sacked_yds,0,,,,,
player,201410190ram,ram,CookJa02,pass_long,0,,,,,
player,201410190ram,ram,CookJa02,pass_rating,,,,,,
player,201410190ram,ram,CookJa02,rush_att,0,,,,,
player,201410190ram,ram,CookJa02,rush_yds,0,,,,,
player,201410190ram,ram,CookJa02,rush_td,0,,,,,
player,201410190ram,ram,CookJa02,rush_long,0,,,,,
player,201410190ram,ram,CookJa02,targets,3,,,,,
player,201410190ram,ram,CookJa02,rec,3,,,,,
player,201410190ram,ram,CookJa02,rec_yds,25,,,,,
player,201410190ram,ram,CookJa02,rec_td,0,,,,,
player,201410190ram,ram,CookJa02,rec_long,10,,,,,
player,201410190ram,ram,CookJa02,fumbles,0,,,,,
player,201410190ram,ram,CookJa02,fumbles_lost,0,,,,,
player,201410190ram,ram,KendLa00,pass_cmp,0,,,,,
player,201410190ram,ram,KendLa00,pass_att,0,,,,,
player,201410190ram,ram,KendLa00,pass_yds,0,,,,,
player,201410190ram,ram,KendLa00,pass_td,0,,,,,
player,201410190ram,ram,KendLa00,pass_int,0,,,,,
player,201410190ram,ram,KendLa00,pass_sacked,0,,,,,
player,201410190ram,ram,KendLa00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,KendLa00,pass_long,0,,,,,
player,201410190ram,ram,KendLa00,pass_rating,,,,,,
player,201410190ram,ram,KendLa00,rush_att,0,,,,,
player,201410190ram,ram,KendLa00,rush_yds,0,,,,,
player,201410190ram,ram,KendLa00,rush_td,0,,,,,
player,201410190ram,ram,KendLa00,rush_long,0,,,,,
player,201410190ram,ram,KendLa00,targets,3,,,,,
player,201410190ram,ram,KendLa00,rec,2,,,,,
player,201410190ram,ram,KendLa00,rec_yds,17,,,,,
player,201410190ram,ram,KendLa00,rec_td,1,,,,,
player,201410190ram,ram,KendLa00,rec_long,13,,,,,
player,201410190ram,ram,KendLa00,fumbles,0,,,,,
player,201410190ram,ram,KendLa00,fumbles_lost,0,,,,,
player,201410190ram,ram,HarkCo00,pass_cmp,0,,,,,
player,201410190ram,ram,HarkCo00,pass_att,0,,,,,
player,201410190ram,ram,HarkCo00,pass_yds,0,,,,,
player,201410190ram,ram,HarkCo00,pass_td,0,,,,,
player,201410190ram,ram,HarkCo00,pass_int,0,,,,,
player,201410190ram,ram,HarkCo00,pass_sacked,0,,,,,
player,201410190ram,ram,HarkCo00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,HarkCo00,pass_long,0,,,,,
player,201410190ram,ram,HarkCo00,pass_rating,,,,,,
player,201410190ram,ram,HarkCo00,rush_att,0,,,,,
player,201410190ram,ram,HarkCo00,rush_yds,0,,,,,
player,201410190ram,ram,HarkCo00,rush_td,0,,,,,
player,201410190ram,ram,HarkCo00,rush_long,0,,,,,
player,201410190ram,ram,HarkCo00,targets,1,,,,,
player,201410190ram,ram,HarkCo00,rec,1,,,,,
player,201410190ram,ram,HarkCo00,rec_yds,9,,,,,
player,201410190ram,ram,HarkCo00,rec_td,0,,,,,
player,201410190ram,ram,HarkCo00,rec_long,9,,,,,
player,201410190ram,ram,HarkCo00,fumbles,0,,,,,
player,201410190ram,ram,HarkCo00,fumbles_lost,0,,,,,
player,201410190ram,ram,BritKe00,pass_cmp,0,,,,,
player,201410190ram,ram,BritKe00,pass_att,0,,,,,
player,201410190ram,ram,BritKe00,pass_yds,0,,,,,
player,201410190ram,ram,BritKe00,pass_td,0,,,,,
player,201410190ram,ram,BritKe00,pass_int,0,,,,,
player,201410190ram,ram,BritKe00,pass_sacked,0,,,,,
player,201410190ram,ram,BritKe00,pass_sacked_yds,0,,,,,
player,201410190ram,ram,BritKe00,pass_long,0,,,,,
player,201410190ram,ram,BritKe00,pass_rating,,,,,,
player,201410190ram,ram,BritKe00,rush_att,0,,,,,
player,201410190ram,ram,BritKe00,rush_yds,0,,,,,
player,201410190ram,ram,BritKe00,rush_td,0,,,,,
player,201410190ram,ram,BritKe00,rush_long,0,,,,,
player,201410190ram,ram,BritKe00,targets,3,,,,,
player,201410190ram,ram,BritKe00,rec,2,,,,,
player,201410190ram,ram,BritKe00,rec_yds,4,,,,,
player,201410190ram,ram,BritKe00,rec_td,0,,,,,
player,201410190ram,ram,BritKe00,rec_long,6,,,,,
player,201410190ram,ram,BritKe00,fumbles,0,,,,,
player,201410190ram,ram,BritKe00,fumbles_lost,0,,,,,
player,201410190ram,sea,SmitMa02,def_int,0,,,,,
player,201410190ram,sea,SmitMa02,def_int_yds,0,,,,,
player,201410190ram,sea,SmitMa02,def_int_td,0,,,,,
player,201410190ram,sea,SmitMa02,def_int_long,0,,,,,
player,201410190ram,sea,SmitMa02,pass_defended,0,,,,,
player,201410190ram,sea,SmitMa02,sacks,0.0,,,,,
player,201410190ram,sea,SmitMa02,tackles_combined,10,,,,,
player,201410190ram,sea,SmitMa02,tackles_solo,10,,,,,
player,201410190ram,sea,SmitMa02,tackles_assists,0,,,,,
player,201410190ram,sea,SmitMa02,tackles_loss,0,,,,,
player,201410190ram,sea,SmitMa02,qb_hits,0,,,,,
player,201410190ram,sea,SmitMa02,fumbles_rec,0,,,,,
player,201410190ram,sea,SmitMa02,fumbles_rec_yds,0,,,,,
player,201410190ram,sea,SmitMa02,fumbles_rec_td,0,,,,,
player,201410190ram,sea,SmitMa02,fumbles_forced,1,,,,,
player,201410190ram,sea,WrigK.00,def_int,0,,,,,
player,201410190ram,sea,WrigK.00,def_int_yds,0,,,,,
player,201410190ram,sea,WrigK.00,def_int_td,0,,,,,
player,201410190ram,sea,WrigK.00,def_int_long,0,,,,,
player,201410190ram,sea,WrigK.00,pass_defended,0,,,,,
player,201410190ram,sea,WrigK.00,sacks,0.0,,,,,
player,201410190ram,sea,WrigK.00,tackles_combined,9,,,,,
player,201410190ram,sea,WrigK.00,tackles_solo,6,,,,,
player,201410190ram,sea,WrigK.00,tackles_assists,3,,,,,
player,201410190ram,sea,WrigK.00,tackles_loss,0,,,,,
player,201410190ram,sea,WrigK.00,qb_hits,0,,,,,
player,201410190ram,sea,WrigK.00,fumbles_rec,0,,,,,
player,201410190ram,sea,WrigK.00,fumbles_rec_yds,0,,,,,
player,201410190ram,sea,WrigK.00,fumbles_rec_td,0,,,,,
player,201410190ram,sea,WrigK.00,fumbles_forced,0,,,,,
player,201410190ram,sea,ChanKa99,def_int,0,,,,,
player,201410190ram,sea,ChanKa99,def_int_yds,0,,,,,
player,201410190ram,sea,ChanKa99,def_int_td,0,,,,,
player,201410190ram,sea,ChanKa99,def_int_long,0,,,,,
