game,2014,5,20141005,201410050clt,rav,"Baltimore Ravens",13,clt,"Indianapolis Colts",20
player,201410050clt,rav,SmitTo02,targets,8,,,,,
player,201410050clt,rav,SmitTo02,rec,3,,,,,
player,201410050clt,rav,SmitTo02,rec_yds,38,,,,,
player,201410050clt,rav,SmitTo02,rec_td,0,,,,,
player,201410050clt,rav,SmitTo02,rec_long,20,,,,,
player,201410050clt,rav,SmitTo02,fumbles,0,,,,,
player,201410050clt,rav,SmitTo02,fumbles_lost,0,,,,,
player,201410050clt,rav,SmitSt01,pass_cmp,0,,,,,
player,201410050clt,rav,SmitSt01,pass_att,0,,,,,
player,201410050clt,rav,SmitSt01,pass_yds,0,,,,,
player,201410050clt,rav,SmitSt01,pass_td,0,,,,,
player,201410050clt,rav,SmitSt01,pass_int,0,,,,,
player,201410050clt,rav,SmitSt01,pass_sacked,0,,,,,
player,201410050clt,rav,SmitSt01,pass_sacked_yds,0,,,,,
player,201410050clt,rav,SmitSt01,pass_long,0,,,,,
player,201410050clt,rav,SmitSt01,pass_rating,,,,,,
player,201410050clt,rav,SmitSt01,rush_att,0,,,,,
player,201410050clt,rav,SmitSt01,rush_yds,0,,,,,
player,201410050clt,rav,SmitSt01,rush_td,0,,,,,
player,201410050clt,rav,SmitSt01,rush_long,0,,,,,
player,201410050clt,rav,SmitSt01,targets,7,,,,,
player,201410050clt,rav,SmitSt01,rec,5,,,,,
player,201410050clt,rav,SmitSt01,rec_yds,34,,,,,
player,201410050clt,rav,SmitSt01,rec_td,0,,,,,
player,201410050clt,rav,SmitSt01,rec_long,17,,,,,
player,201410050clt,rav,SmitSt01,fumbles,1,,,,,
player,201410050clt,rav,SmitSt01,fumbles_lost,1,,,,,
player,201410050clt,rav,JoneJa03,pass_cmp,0,,,,,
player,201410050clt,rav,JoneJa03,pass_att,0,,,,,
player,201410050clt,rav,JoneJa03,pass_yds,0,,,,,
player,201410050clt,rav,JoneJa03,pass_td,0,,,,,
player,201410050clt,rav,JoneJa03,pass_int,0,,,,,
player,201410050clt,rav,JoneJa03,pass_sacked,0,,,,,
player,201410050clt,rav,JoneJa03,pass_sacked_yds,0,,,,,
player,201410050clt,rav,JoneJa03,pass_long,0,,,,,
player,201410050clt,rav,JoneJa03,pass_rating,,,,,,
player,201410050clt,rav,JoneJa03,rush_att,0,,,,,
player,201410050clt,rav,JoneJa03,rush_yds,0,,,,,
player,201410050clt,rav,JoneJa03,rush_td,0,,,,,
player,201410050clt,rav,JoneJa03,rush_long,0,,,,,
player,201410050clt,rav,JoneJa03,targets,1,,,,,
player,201410050clt,rav,JoneJa03,rec,1,,,,,
player,201410050clt,rav,JoneJa03,rec_yds,30,,,,,
player,201410050clt,rav,JoneJa03,rec_td,0,,,,,
player,201410050clt,rav,JoneJa03,rec_long,30,,,,,
player,201410050clt,rav,JoneJa03,fumbles,1,,,,,
player,201410050clt,rav,JoneJa03,fumbles_lost,1,,,,,
player,201410050clt,rav,AikeKa00,pass_cmp,0,,,,,
player,201410050clt,rav,AikeKa00,pass_att,0,,,,,
player,201410050clt,rav,AikeKa00,pass_yds,0,,,,,
player,201410050clt,rav,AikeKa00,pass_td,0,,,,,
player,201410050clt,rav,AikeKa00,pass_int,0,,,,,
player,201410050clt,rav,AikeKa00,pass_sacked,0,,,,,
player,201410050clt,rav,AikeKa00,pass_sacked_yds,0,,,,,
player,201410050clt,rav,AikeKa00,pass_long,0,,,,,
player,201410050clt,rav,AikeKa00,pass_rating,,,,,,
player,201410050clt,rav,AikeKa00,rush_att,0,,,,,
player,201410050clt,rav,AikeKa00,rush_yds,0,,,,,
player,201410050clt,rav,AikeKa00,rush_td,0,,,,,
player,201410050clt,rav,AikeKa00,rush_long,0,,,,,
player,201410050clt,rav,AikeKa00,targets,1,,,,,
player,201410050clt,rav,AikeKa00,rec,1,,,,,
player,201410050clt,rav,AikeKa00,rec_yds,8,,,,,
player,201410050clt,rav,AikeKa00,rec_td,0,,,,,
player,201410050clt,rav,AikeKa00,rec_long,8,,,,,
player,201410050clt,rav,AikeKa00,fumbles,0,,,,,
player,201410050clt,rav,AikeKa00,fumbles_lost,0,,,,,
player,201410050clt,rav,JuszKy00,pass_cmp,0,,,,,
player,201410050clt,rav,JuszKy00,pass_att,0,,,,,
player,201410050clt,rav,JuszKy00,pass_yds,0,,,,,
player,201410050clt,rav,JuszKy00,pass_td,0,,,,,
player,201410050clt,rav,JuszKy00,pass_int,0,,,,,
player,201410050clt,rav,JuszKy00,pass_sacked,0,,,,,
player,201410050clt,rav,JuszKy00,pass_sacked_yds,0,,,,,
player,201410050clt,rav,JuszKy00,pass_long,0,,,,,
player,201410050clt,rav,JuszKy00,pass_rating,,,,,,
player,201410050clt,rav,JuszKy00,rush_att,0,,,,,
player,201410050clt,rav,JuszKy00,rush_yds,0,,,,,
player,201410050clt,rav,JuszKy00,rush_td,0,,,,,
player,201410050clt,rav,JuszKy00,rush_long,0,,,,,
player,201410050clt,rav,JuszKy00,targets,2,,,,,
player,201410050clt,rav,JuszKy00,rec,0,,,,,
player,201410050clt,rav,JuszKy00,rec_yds,0,,,,,
player,201410050clt,rav,JuszKy00,rec_td,0,,,,,
player,201410050clt,rav,JuszKy00,rec_long,0,,,,,
player,201410050clt,rav,JuszKy00,fumbles,0,,,,,
player,201410050clt,rav,JuszKy00,fumbles_lost,0,,,,,
player,201410050clt,rav,BrowMa00,pass_cmp,0,,,,,
player,201410050clt,rav,BrowMa00,pass_att,0,,,,,
player,201410050clt,rav,BrowMa00,pass_yds,0,,,,,
player,201410050clt,rav,BrowMa00,pass_td,0,,,,,
player,201410050clt,rav,BrowMa00,pass_int,0,,,,,
player,201410050clt,rav,BrowMa00,pass_sacked,0,,,,,
player,201410050clt,rav,BrowMa00,pass_sacked_yds,0,,,,,
player,201410050clt,rav,BrowMa00,pass_long,0,,,,,
player,201410050clt,rav,BrowMa00,pass_rating,,,,,,
player,201410050clt,rav,BrowMa00,rush_att,0,,,,,
player,201410050clt,rav,BrowMa00,rush_yds,0,,,,,
player,201410050clt,rav,BrowMa00,rush_td,0,,,,,
player,201410050clt,rav,BrowMa00,rush_long,0,,,,,
player,201410050clt,rav,BrowMa00,targets,2,,,,,
player,201410050clt,rav,BrowMa00,rec,0,,,,,
player,201410050clt,rav,BrowMa00,rec_yds,0,,,,,
player,201410050clt,rav,BrowMa00,rec_td,0,,,,,
player,201410050clt,rav,BrowMa00,rec_long,0,,,,,
player,201410050clt,rav,BrowMa00,fumbles,0,,,,,
player,201410050clt,rav,BrowMa00,fumbles_lost,0,,,,,
player,201410050clt,clt,LuckAn00,pass_cmp,32,,,,,
player,201410050clt,clt,LuckAn00,pass_att,49,,,,,
player,201410050clt,clt,LuckAn00,pass_yds,312,,,,,
player,201410050clt,clt,LuckAn00,pass_td,1,,,,,
player,201410050clt,clt,LuckAn00,pass_int,2,,,,,
player,201410050clt,clt,LuckAn00,pass_sacked,1,,,,,
player,201410050clt,clt,LuckAn00,pass_sacked_yds,7,,,,,
player,201410050clt,clt,LuckAn00,pass_long,30,,,,,
player,201410050clt,clt,LuckAn00,pass_rating,72.8,,,,,
player,201410050clt,clt,LuckAn00,rush_att,6,,,,,
player,201410050clt,clt,LuckAn00,rush_yds,22,,,,,
player,201410050clt,clt,LuckAn00,rush_td,1,,,,,
player,201410050clt,clt,LuckAn00,rush_long,13,,,,,
player,201410050clt,clt,LuckAn00,targets,0,,,,,
player,201410050clt,clt,LuckAn00,rec,0,,,,,
player,201410050clt,clt,LuckAn00,rec_yds,0,,,,,
player,201410050clt,clt,LuckAn00,rec_td,0,,,,,
player,201410050clt,clt,LuckAn00,rec_long,0,,,,,
player,201410050clt,clt,LuckAn00,fumbles,1,,,,,
player,201410050clt,clt,LuckAn00,fumbles_lost,0,,,,,
player,201410050clt,clt,BradAh00,pass_cmp,0,,,,,
player,201410050clt,clt,BradAh00,pass_att,0,,,,,
player,201410050clt,clt,BradAh00,pass_yds,0,,,,,
player,201410050clt,clt,BradAh00,pass_td,0,,,,,
player,201410050clt,clt,BradAh00,pass_int,0,,,,,
player,201410050clt,clt,BradAh00,pass_sacked,0,,,,,
player,201410050clt,clt,BradAh00,pass_sacked_yds,0,,,,,
player,201410050clt,clt,BradAh00,pass_long,0,,,,,
player,201410050clt,clt,BradAh00,pass_rating,,,,,,
player,201410050clt,clt,BradAh00,rush_att,15,,,,,
player,201410050clt,clt,BradAh00,rush_yds,68,,,,,
player,201410050clt,clt,BradAh00,rush_td,0,,,,,
player,201410050clt,clt,BradAh00,rush_long,20,,,,,
player,201410050clt,clt,BradAh00,targets,5,,,,,
player,201410050clt,clt,BradAh00,rec,4,,,,,
player,201410050clt,clt,BradAh00,rec_yds,17,,,,,
player,201410050clt,clt,BradAh00,rec_td,0,,,,,
player,201410050clt,clt,BradAh00,rec_long,11,,,,,
player,201410050clt,clt,BradAh00,fumbles,1,,,,,
player,201410050clt,clt,BradAh00,fumbles_lost,1,,,,,
player,201410050clt,clt,RichTr00,pass_cmp,0,,,,,
player,201410050clt,clt,RichTr00,pass_att,0,,,,,
player,201410050clt,clt,RichTr00,pass_yds,0,,,,,
player,201410050clt,clt,RichTr00,pass_td,0,,,,,
player,201410050clt,clt,RichTr00,pass_int,0,,,,,
player,201410050clt,clt,RichTr00,pass_sacked,0,,,,,
player,201410050clt,clt,RichTr00,pass_sacked_yds,0,,,,,
player,201410050clt,clt,RichTr00,pass_long,0,,,,,
player,201410050clt,clt,RichTr00,pass_rating,,,,,,
player,201410050clt,clt,RichTr00,rush_att,9,,,,,
player,201410050clt,clt,RichTr00,rush_yds,37,,,,,
player,201410050clt,clt,RichTr00,rush_td,0,,,,,
player,201410050clt,clt,RichTr00,rush_long,14,,,,,
player,201410050clt,clt,RichTr00,targets,5,,,,,
player,201410050clt,clt,RichTr00,rec,4,,,,,
player,201410050clt,clt,RichTr00,rec_yds,10,,,,,
player,201410050clt,clt,RichTr00,rec_td,0,,,,,
player,201410050clt,clt,RichTr00,rec_long,6,,,,,
player,201410050clt,clt,RichTr00,fumbles,0,,,,,
player,201410050clt,clt,RichTr00,fumbles_lost,0,,,,,
player,201410050clt,clt,HiltT.00,pass_cmp,0,,,,,
player,201410050clt,clt,HiltT.00,pass_att,0,,,,,
player,201410050clt,clt,HiltT.00,pass_yds,0,,,,,
player,201410050clt,clt,HiltT.00,pass_td,0,,,,,
player,201410050clt,clt,HiltT.00,pass_int,0,,,,,
player,201410050clt,clt,HiltT.00,pass_sacked,0,,,,,
player,201410050clt,clt,HiltT.00,pass_sacked_yds,0,,,,,
player,201410050clt,clt,HiltT.00,pass_long,0,,,,,
player,201410050clt,clt,HiltT.00,pass_rating,,,,,,
player,201410050clt,clt,HiltT.00,rush_att,0,,,,,
player,201410050clt,clt,HiltT.00,rush_yds,0,,,,,
player,201410050clt,clt,HiltT.00,rush_td,0,,,,,
player,201410050clt,clt,HiltT.00,rush_long,0,,,,,
player,201410050clt,clt,HiltT.00,targets,12,,,,,
player,201410050clt,clt,HiltT.00,rec,9,,,,,
player,201410050clt,clt,HiltT.00,rec_yds,90,,,,,
player,201410050clt,clt,HiltT.00,rec_td,0,,,,,
player,201410050clt,clt,HiltT.00,rec_long,21,,,,,
player,201410050clt,clt,HiltT.00,fumbles,1,,,,,
player,201410050clt,clt,HiltT.00,fumbles_lost,0,,,,,
player,201410050clt,clt,WaynRe00,pass_cmp,0,,,,,
player,201410050clt,clt,WaynRe00,pass_att,0,,,,,
player,201410050clt,clt,WaynRe00,pass_yds,0,,,,,
player,201410050clt,clt,WaynRe00,pass_td,0,,,,,
player,201410050clt,clt,WaynRe00,pass_int,0,,,,,
player,201410050clt,clt,WaynRe00,pass_sacked,0,,,,,
player,201410050clt,clt,WaynRe00,pass_sacked_yds,0,,,,,
player,201410050clt,clt,WaynRe00,pass_long,0,,,,,
player,201410050clt,clt,WaynRe00,pass_rating,,,,,,
player,201410050clt,clt,WaynRe00,rush_att,0,,,,,
player,201410050clt,clt,WaynRe00,rush_yds,0,,,,,
player,201410050clt,clt,WaynRe00,rush_td,0,,,,,
player,201410050clt,clt,WaynRe00,rush_long,0,,,,,
player,201410050clt,clt,WaynRe00,targets,12,,,,,
player,201410050clt,clt,WaynRe00,rec,7,,,,,
player,201410050clt,clt,WaynRe00,rec_yds,77,,,,,
player,201410050clt,clt,WaynRe00,rec_td,0,,,,,
player,201410050clt,clt,WaynRe00,rec_long,28,,,,,
player,201410050clt,clt,WaynRe00,fumbles,0,,,,,
player,201410050clt,clt,WaynRe00,fumbles_lost,0,,,,,
player,201410050clt,clt,AlleDw00,pass_cmp,0,,,,,
player,201410050clt,clt,AlleDw00,pass_att,0,,,,,
player,201410050clt,clt,AlleDw00,pass_yds,0,,,,,
player,201410050clt,clt,AlleDw00,pass_td,0,,,,,
player,201410050clt,clt,AlleDw00,pass_int,0,,,,,
player,201410050clt,clt,AlleDw00,pass_sacked,0,,,,,
player,201410050clt,clt,AlleDw00,pass_sacked_yds,0,,,,,
player,201410050clt,clt,AlleDw00,pass_long,0,,,,,
player,201410050clt,clt,AlleDw00,pass_rating,,,,,,
player,201410050clt,clt,AlleDw00,rush_att,0,,,,,
player,201410050clt,clt,AlleDw00,rush_yds,0,,,,,
player,201410050clt,clt,AlleDw00,rush_td,0,,,,,
player,201410050clt,clt,AlleDw00,rush_long,0,,,,,
player,201410050clt,clt,AlleDw00,targets,5,,,,,
player,201410050clt,clt,AlleDw00,rec,4,,,,,
player,201410050clt,clt,AlleDw00,rec_yds,59,,,,,
player,201410050clt,clt,AlleDw00,rec_td,1,,,,,
player,201410050clt,clt,AlleDw00,rec_long,28,,,,,
player,201410050clt,clt,AlleDw00,fumbles,0,,,,,
player,201410050clt,clt,AlleDw00,fumbles_lost,0,,,,,
player,201410050clt,clt,FleeCo00,pass_cmp,0,,,,,
player,201410050clt,clt,FleeCo00,pass_att,0,,,,,
player,201410050clt,clt,FleeCo00,pass_yds,0,,,,,
player,201410050clt,clt,FleeCo00,pass_td,0,,,,,
player,201410050clt,clt,FleeCo00,pass_int,0,,,,,
player,201410050clt,clt,FleeCo00,pass_sacked,0,,,,,
player,201410050clt,clt,FleeCo00,pass_sacked_yds,0,,,,,
player,201410050clt,clt,FleeCo00,pass_long,0,,,,,
player,201410050clt,clt,FleeCo00,pass_rating,,,,,,
player,201410050clt,clt,FleeCo00,rush_att,0,,,,,
player,201410050clt,clt,FleeCo00,rush_yds,0,,,,,
player,201410050clt,clt,FleeCo00,rush_td,0,,,,,
player,201410050clt,clt,FleeCo00,rush_long,0,,,,,
player,201410050clt,clt,FleeCo00,targets,2,,,,,
player,201410050clt,clt,FleeCo00,rec,1,,,,,
player,201410050clt,clt,FleeCo00,rec_yds,30,,,,,
player,201410050clt,clt,FleeCo00,rec_td,0,,,,,
player,201410050clt,clt,FleeCo00,rec_long,30,,,,,
player,201410050clt,clt,FleeCo00,fumbles,0,,,,,
player,201410050clt,clt,FleeCo00,fumbles_lost,0,,,,,
player,201410050clt,clt,NickHa01,pass_cmp,0,,,,,
player,201410050clt,clt,NickHa01,pass_att,0,,,,,
player,201410050clt,clt,NickHa01,pass_yds,0,,,,,
player,201410050clt,clt,NickHa01,pass_td,0,,,,,
player,201410050clt,clt,NickHa01,pass_int,0,,,,,
player,201410050clt,clt,NickHa01,pass_sacked,0,,,,,
player,201410050clt,clt,NickHa01,pass_sacked_yds,0,,,,,
player,201410050clt,clt,NickHa01,pass_long,0,,,,,
player,201410050clt,clt,NickHa01,pass_rating,,,,,,
player,201410050clt,clt,NickHa01,rush_att,0,,,,,
player,201410050clt,clt,NickHa01,rush_yds,0,,,,,
player,201410050clt,clt,NickHa01,rush_td,0,,,,,
player,201410050clt,clt,NickHa01,rush_long,0,,,,,
player,201410050clt,clt,NickHa01,targets,6,,,,,
player,201410050clt,clt,NickHa01,rec,3,,,,,
player,201410050clt,clt,NickHa01,rec_yds,29,,,,,
player,201410050clt,clt,NickHa01,rec_td,0,,,,,
player,201410050clt,clt,NickHa01,rec_long,16,,,,,
player,201410050clt,clt,NickHa01,fumbles,0,,,,,
player,201410050clt,clt,NickHa01,fumbles_lost,0,,,,,
player,201410050clt,rav,MoslC.00,def_int,1,,,,,
player,201410050clt,rav,MoslC.00,def_int_yds,18,,,,,
player,201410050clt,rav,MoslC.00,def_int_td,0,,,,,
player,201410050clt,rav,MoslC.00,def_int_long,18,,,,,
player,201410050clt,rav,MoslC.00,pass_defended,1,,,,,
player,201410050clt,rav,MoslC.00,sacks,0.0,,,,,
player,201410050clt,rav,MoslC.00,tackles_combined,15,,,,,
player,201410050clt,rav,MoslC.00,tackles_solo,8,,,,,
player,201410050clt,rav,MoslC.00,tackles_assists,7,,,,,
player,201410050clt,rav,MoslC.00,tackles_loss,0,,,,,
player,201410050clt,rav,MoslC.00,qb_hits,1,,,,,
player,201410050clt,rav,MoslC.00,fumbles_rec,0,,,,,
player,201410050clt,rav,MoslC.00,fumbles_rec_yds,0,,,,,
player,201410050clt,rav,MoslC.00,fumbles_rec_td,0,,,,,
player,201410050clt,rav,MoslC.00,fumbles_forced,0,,,,,
player,201410050clt,rav,NgatHa20,def_int,1,,,,,
player,201410050clt,rav,NgatHa20,def_int_yds,3,,,,,
player,201410050clt,rav,NgatHa20,def_int_td,0,,,,,
