game,2014,5,20141005,201410050dal,htx,"Houston Texans",17,dal,"Dallas Cowboys",20
player,201410050dal,htx,SweaDJ00,def_int_yds,0,,,,,
player,201410050dal,htx,SweaDJ00,def_int_td,0,,,,,
player,201410050dal,htx,SweaDJ00,def_int_long,0,,,,,
player,201410050dal,htx,SweaDJ00,pass_defended,0,,,,,
player,201410050dal,htx,SweaDJ00,sacks,0.0,,,,,
player,201410050dal,htx,SweaDJ00,tackles_combined,5,,,,,
player,201410050dal,htx,SweaDJ00,tackles_solo,4,,,,,
player,201410050dal,htx,SweaDJ00,tackles_assists,1,,,,,
player,201410050dal,htx,SweaDJ00,tackles_loss,1,,,,,
player,201410050dal,htx,SweaDJ00,qb_hits,1,,,,,
player,201410050dal,htx,SweaDJ00,fumbles_rec,0,,,,,
player,201410050dal,htx,SweaDJ00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,SweaDJ00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,SweaDJ00,fumbles_forced,0,,,,,
player,201410050dal,htx,TuggJu00,def_int,0,,,,,
player,201410050dal,htx,TuggJu00,def_int_yds,0,,,,,
player,201410050dal,htx,TuggJu00,def_int_td,0,,,,,
player,201410050dal,htx,TuggJu00,def_int_long,0,,,,,
player,201410050dal,htx,TuggJu00,pass_defended,0,,,,,
player,201410050dal,htx,TuggJu00,sacks,0.0,,,,,
player,201410050dal,htx,TuggJu00,tackles_combined,5,,,,,
player,201410050dal,htx,TuggJu00,tackles_solo,4,,,,,
player,201410050dal,htx,TuggJu00,tackles_assists,1,,,,,
player,201410050dal,htx,TuggJu00,tackles_loss,0,,,,,
player,201410050dal,htx,TuggJu00,qb_hits,0,,,,,
player,201410050dal,htx,TuggJu00,fumbles_rec,1,,,,,
player,201410050dal,htx,TuggJu00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,TuggJu00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,TuggJu00,fumbles_forced,0,,,,,
player,201410050dal,htx,MohaMi00,def_int,0,,,,,
player,201410050dal,htx,MohaMi00,def_int_yds,0,,,,,
player,201410050dal,htx,MohaMi00,def_int_td,0,,,,,
player,201410050dal,htx,MohaMi00,def_int_long,0,,,,,
player,201410050dal,htx,MohaMi00,pass_defended,0,,,,,
player,201410050dal,htx,MohaMi00,sacks,0.0,,,,,
player,201410050dal,htx,MohaMi00,tackles_combined,4,,,,,
player,201410050dal,htx,MohaMi00,tackles_solo,3,,,,,
player,201410050dal,htx,MohaMi00,tackles_assists,1,,,,,
player,201410050dal,htx,MohaMi00,tackles_loss,0,,,,,
player,201410050dal,htx,MohaMi00,qb_hits,0,,,,,
player,201410050dal,htx,MohaMi00,fumbles_rec,0,,,,,
player,201410050dal,htx,MohaMi00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,MohaMi00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,MohaMi00,fumbles_forced,0,,,,,
player,201410050dal,htx,TarpJe00,def_int,0,,,,,
player,201410050dal,htx,TarpJe00,def_int_yds,0,,,,,
player,201410050dal,htx,TarpJe00,def_int_td,0,,,,,
player,201410050dal,htx,TarpJe00,def_int_long,0,,,,,
player,201410050dal,htx,TarpJe00,pass_defended,0,,,,,
player,201410050dal,htx,TarpJe00,sacks,0.0,,,,,
player,201410050dal,htx,TarpJe00,tackles_combined,4,,,,,
player,201410050dal,htx,TarpJe00,tackles_solo,2,,,,,
player,201410050dal,htx,TarpJe00,tackles_assists,2,,,,,
player,201410050dal,htx,TarpJe00,tackles_loss,0,,,,,
player,201410050dal,htx,TarpJe00,qb_hits,0,,,,,
player,201410050dal,htx,TarpJe00,fumbles_rec,0,,,,,
player,201410050dal,htx,TarpJe00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,TarpJe00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,TarpJe00,fumbles_forced,1,,,,,
player,201410050dal,htx,WattJ.00,def_int,0,,,,,
player,201410050dal,htx,WattJ.00,def_int_yds,0,,,,,
player,201410050dal,htx,WattJ.00,def_int_td,0,,,,,
player,201410050dal,htx,WattJ.00,def_int_long,0,,,,,
player,201410050dal,htx,WattJ.00,pass_defended,0,,,,,
player,201410050dal,htx,WattJ.00,sacks,0.0,,,,,
player,201410050dal,htx,WattJ.00,tackles_combined,4,,,,,
player,201410050dal,htx,WattJ.00,tackles_solo,4,,,,,
player,201410050dal,htx,WattJ.00,tackles_assists,0,,,,,
player,201410050dal,htx,WattJ.00,tackles_loss,0,,,,,
player,201410050dal,htx,WattJ.00,qb_hits,0,,,,,
player,201410050dal,htx,WattJ.00,fumbles_rec,0,,,,,
player,201410050dal,htx,WattJ.00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,WattJ.00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,WattJ.00,fumbles_forced,0,,,,,
player,201410050dal,htx,CricJa00,def_int,0,,,,,
player,201410050dal,htx,CricJa00,def_int_yds,0,,,,,
player,201410050dal,htx,CricJa00,def_int_td,0,,,,,
player,201410050dal,htx,CricJa00,def_int_long,0,,,,,
player,201410050dal,htx,CricJa00,pass_defended,0,,,,,
player,201410050dal,htx,CricJa00,sacks,0.0,,,,,
player,201410050dal,htx,CricJa00,tackles_combined,3,,,,,
player,201410050dal,htx,CricJa00,tackles_solo,3,,,,,
player,201410050dal,htx,CricJa00,tackles_assists,0,,,,,
player,201410050dal,htx,CricJa00,tackles_loss,0,,,,,
player,201410050dal,htx,CricJa00,qb_hits,0,,,,,
player,201410050dal,htx,CricJa00,fumbles_rec,0,,,,,
player,201410050dal,htx,CricJa00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,CricJa00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,CricJa00,fumbles_forced,0,,,,,
player,201410050dal,htx,MackEl20,def_int,0,,,,,
player,201410050dal,htx,MackEl20,def_int_yds,0,,,,,
player,201410050dal,htx,MackEl20,def_int_td,0,,,,,
player,201410050dal,htx,MackEl20,def_int_long,0,,,,,
player,201410050dal,htx,MackEl20,pass_defended,0,,,,,
player,201410050dal,htx,MackEl20,sacks,0.0,,,,,
player,201410050dal,htx,MackEl20,tackles_combined,3,,,,,
player,201410050dal,htx,MackEl20,tackles_solo,3,,,,,
player,201410050dal,htx,MackEl20,tackles_assists,0,,,,,
player,201410050dal,htx,MackEl20,tackles_loss,0,,,,,
player,201410050dal,htx,MackEl20,qb_hits,0,,,,,
player,201410050dal,htx,MackEl20,fumbles_rec,0,,,,,
player,201410050dal,htx,MackEl20,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,MackEl20,fumbles_rec_td,0,,,,,
player,201410050dal,htx,MackEl20,fumbles_forced,0,,,,,
player,201410050dal,htx,PickRy20,def_int,0,,,,,
player,201410050dal,htx,PickRy20,def_int_yds,0,,,,,
player,201410050dal,htx,PickRy20,def_int_td,0,,,,,
player,201410050dal,htx,PickRy20,def_int_long,0,,,,,
player,201410050dal,htx,PickRy20,pass_defended,0,,,,,
player,201410050dal,htx,PickRy20,sacks,0.0,,,,,
player,201410050dal,htx,PickRy20,tackles_combined,2,,,,,
player,201410050dal,htx,PickRy20,tackles_solo,2,,,,,
player,201410050dal,htx,PickRy20,tackles_assists,0,,,,,
player,201410050dal,htx,PickRy20,tackles_loss,0,,,,,
player,201410050dal,htx,PickRy20,qb_hits,0,,,,,
player,201410050dal,htx,PickRy20,fumbles_rec,0,,,,,
player,201410050dal,htx,PickRy20,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,PickRy20,fumbles_rec_td,0,,,,,
player,201410050dal,htx,PickRy20,fumbles_forced,0,,,,,
player,201410050dal,htx,ReedBr00,def_int,0,,,,,
player,201410050dal,htx,ReedBr00,def_int_yds,0,,,,,
player,201410050dal,htx,ReedBr00,def_int_td,0,,,,,
player,201410050dal,htx,ReedBr00,def_int_long,0,,,,,
player,201410050dal,htx,ReedBr00,pass_defended,0,,,,,
player,201410050dal,htx,ReedBr00,sacks,0.0,,,,,
player,201410050dal,htx,ReedBr00,tackles_combined,2,,,,,
player,201410050dal,htx,ReedBr00,tackles_solo,1,,,,,
player,201410050dal,htx,ReedBr00,tackles_assists,1,,,,,
player,201410050dal,htx,ReedBr00,tackles_loss,0,,,,,
player,201410050dal,htx,ReedBr00,qb_hits,1,,,,,
player,201410050dal,htx,ReedBr00,fumbles_rec,0,,,,,
player,201410050dal,htx,ReedBr00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,ReedBr00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,ReedBr00,fumbles_forced,0,,,,,
player,201410050dal,htx,BlueAl00,def_int,0,,,,,
player,201410050dal,htx,BlueAl00,def_int_yds,0,,,,,
player,201410050dal,htx,BlueAl00,def_int_td,0,,,,,
player,201410050dal,htx,BlueAl00,def_int_long,0,,,,,
player,201410050dal,htx,BlueAl00,pass_defended,0,,,,,
player,201410050dal,htx,BlueAl00,sacks,0.0,,,,,
player,201410050dal,htx,BlueAl00,tackles_combined,1,,,,,
player,201410050dal,htx,BlueAl00,tackles_solo,1,,,,,
player,201410050dal,htx,BlueAl00,tackles_assists,0,,,,,
player,201410050dal,htx,BlueAl00,tackles_loss,0,,,,,
player,201410050dal,htx,BlueAl00,qb_hits,0,,,,,
player,201410050dal,htx,BlueAl00,fumbles_rec,1,,,,,
player,201410050dal,htx,BlueAl00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,BlueAl00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,BlueAl00,fumbles_forced,0,,,,,
player,201410050dal,htx,DentAk00,def_int,0,,,,,
player,201410050dal,htx,DentAk00,def_int_yds,0,,,,,
player,201410050dal,htx,DentAk00,def_int_td,0,,,,,
player,201410050dal,htx,DentAk00,def_int_long,0,,,,,
player,201410050dal,htx,DentAk00,pass_defended,0,,,,,
player,201410050dal,htx,DentAk00,sacks,0.0,,,,,
player,201410050dal,htx,DentAk00,tackles_combined,1,,,,,
player,201410050dal,htx,DentAk00,tackles_solo,0,,,,,
player,201410050dal,htx,DentAk00,tackles_assists,1,,,,,
player,201410050dal,htx,DentAk00,tackles_loss,0,,,,,
player,201410050dal,htx,DentAk00,qb_hits,0,,,,,
player,201410050dal,htx,DentAk00,fumbles_rec,0,,,,,
player,201410050dal,htx,DentAk00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,DentAk00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,DentAk00,fumbles_forced,0,,,,,
player,201410050dal,htx,MannDa21,def_int,0,,,,,
player,201410050dal,htx,MannDa21,def_int_yds,0,,,,,
player,201410050dal,htx,MannDa21,def_int_td,0,,,,,
player,201410050dal,htx,MannDa21,def_int_long,0,,,,,
player,201410050dal,htx,MannDa21,pass_defended,0,,,,,
player,201410050dal,htx,MannDa21,sacks,0.0,,,,,
player,201410050dal,htx,MannDa21,tackles_combined,1,,,,,
player,201410050dal,htx,MannDa21,tackles_solo,0,,,,,
player,201410050dal,htx,MannDa21,tackles_assists,1,,,,,
player,201410050dal,htx,MannDa21,tackles_loss,0,,,,,
player,201410050dal,htx,MannDa21,qb_hits,1,,,,,
player,201410050dal,htx,MannDa21,fumbles_rec,0,,,,,
player,201410050dal,htx,MannDa21,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,MannDa21,fumbles_rec_td,0,,,,,
player,201410050dal,htx,MannDa21,fumbles_forced,0,,,,,
player,201410050dal,htx,SappRi99,def_int,0,,,,,
player,201410050dal,htx,SappRi99,def_int_yds,0,,,,,
player,201410050dal,htx,SappRi99,def_int_td,0,,,,,
player,201410050dal,htx,SappRi99,def_int_long,0,,,,,
player,201410050dal,htx,SappRi99,pass_defended,0,,,,,
player,201410050dal,htx,SappRi99,sacks,0.0,,,,,
player,201410050dal,htx,SappRi99,tackles_combined,1,,,,,
player,201410050dal,htx,SappRi99,tackles_solo,1,,,,,
player,201410050dal,htx,SappRi99,tackles_assists,0,,,,,
player,201410050dal,htx,SappRi99,tackles_loss,0,,,,,
player,201410050dal,htx,SappRi99,qb_hits,0,,,,,
player,201410050dal,htx,SappRi99,fumbles_rec,0,,,,,
player,201410050dal,htx,SappRi99,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,SappRi99,fumbles_rec_td,0,,,,,
player,201410050dal,htx,SappRi99,fumbles_forced,0,,,,,
player,201410050dal,htx,WeekJo00,def_int,0,,,,,
player,201410050dal,htx,WeekJo00,def_int_yds,0,,,,,
player,201410050dal,htx,WeekJo00,def_int_td,0,,,,,
player,201410050dal,htx,WeekJo00,def_int_long,0,,,,,
player,201410050dal,htx,WeekJo00,pass_defended,0,,,,,
player,201410050dal,htx,WeekJo00,sacks,0.0,,,,,
player,201410050dal,htx,WeekJo00,tackles_combined,1,,,,,
player,201410050dal,htx,WeekJo00,tackles_solo,1,,,,,
player,201410050dal,htx,WeekJo00,tackles_assists,0,,,,,
player,201410050dal,htx,WeekJo00,tackles_loss,0,,,,,
player,201410050dal,htx,WeekJo00,qb_hits,0,,,,,
player,201410050dal,htx,WeekJo00,fumbles_rec,0,,,,,
player,201410050dal,htx,WeekJo00,fumbles_rec_yds,0,,,,,
player,201410050dal,htx,WeekJo00,fumbles_rec_td,0,,,,,
player,201410050dal,htx,WeekJo00,fumbles_forced,0,,,,,
player,201410050dal,dal,ScanOr99,def_int,1,,,,,
player,201410050dal,dal,ScanOr99,def_int_yds,2,,,,,
player,201410050dal,dal,ScanOr99,def_int_td,0,,,,,
player,201410050dal,dal,ScanOr99,def_int_long,2,,,,,
player,201410050dal,dal,ScanOr99,pass_defended,2,,,,,
player,201410050dal,dal,ScanOr99,sacks,0.0,,,,,
player,201410050dal,dal,ScanOr99,tackles_combined,0,,,,,
player,201410050dal,dal,ScanOr99,tackles_solo,0,,,,,
player,201410050dal,dal,ScanOr99,tackles_assists,0,,,,,
player,201410050dal,dal,ScanOr99,tackles_loss,0,,,,,
player,201410050dal,dal,ScanOr99,qb_hits,0,,,,,
player,201410050dal,dal,ScanOr99,fumbles_rec,0,,,,,
player,201410050dal,dal,ScanOr99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,ScanOr99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,ScanOr99,fumbles_forced,0,,,,,
player,201410050dal,dal,CarrBr99,def_int,0,,,,,
player,201410050dal,dal,CarrBr99,def_int_yds,0,,,,,
player,201410050dal,dal,CarrBr99,def_int_td,0,,,,,
player,201410050dal,dal,CarrBr99,def_int_long,0,,,,,
player,201410050dal,dal,CarrBr99,pass_defended,1,,,,,
player,201410050dal,dal,CarrBr99,sacks,0.0,,,,,
player,201410050dal,dal,CarrBr99,tackles_combined,8,,,,,
player,201410050dal,dal,CarrBr99,tackles_solo,6,,,,,
player,201410050dal,dal,CarrBr99,tackles_assists,2,,,,,
player,201410050dal,dal,CarrBr99,tackles_loss,0,,,,,
player,201410050dal,dal,CarrBr99,qb_hits,0,,,,,
player,201410050dal,dal,CarrBr99,fumbles_rec,0,,,,,
player,201410050dal,dal,CarrBr99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,CarrBr99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,CarrBr99,fumbles_forced,0,,,,,
player,201410050dal,dal,ChurBa99,def_int,0,,,,,
player,201410050dal,dal,ChurBa99,def_int_yds,0,,,,,
player,201410050dal,dal,ChurBa99,def_int_td,0,,,,,
player,201410050dal,dal,ChurBa99,def_int_long,0,,,,,
player,201410050dal,dal,ChurBa99,pass_defended,0,,,,,
player,201410050dal,dal,ChurBa99,sacks,0.0,,,,,
player,201410050dal,dal,ChurBa99,tackles_combined,6,,,,,
player,201410050dal,dal,ChurBa99,tackles_solo,6,,,,,
player,201410050dal,dal,ChurBa99,tackles_assists,0,,,,,
player,201410050dal,dal,ChurBa99,tackles_loss,0,,,,,
player,201410050dal,dal,ChurBa99,qb_hits,0,,,,,
player,201410050dal,dal,ChurBa99,fumbles_rec,0,,,,,
player,201410050dal,dal,ChurBa99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,ChurBa99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,ChurBa99,fumbles_forced,0,,,,,
player,201410050dal,dal,DuraJu99,def_int,0,,,,,
player,201410050dal,dal,DuraJu99,def_int_yds,0,,,,,
player,201410050dal,dal,DuraJu99,def_int_td,0,,,,,
player,201410050dal,dal,DuraJu99,def_int_long,0,,,,,
player,201410050dal,dal,DuraJu99,pass_defended,0,,,,,
player,201410050dal,dal,DuraJu99,sacks,0.0,,,,,
player,201410050dal,dal,DuraJu99,tackles_combined,6,,,,,
player,201410050dal,dal,DuraJu99,tackles_solo,6,,,,,
player,201410050dal,dal,DuraJu99,tackles_assists,0,,,,,
player,201410050dal,dal,DuraJu99,tackles_loss,0,,,,,
player,201410050dal,dal,DuraJu99,qb_hits,0,,,,,
player,201410050dal,dal,DuraJu99,fumbles_rec,0,,,,,
player,201410050dal,dal,DuraJu99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,DuraJu99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,DuraJu99,fumbles_forced,0,,,,,
player,201410050dal,dal,McClRo00,def_int,0,,,,,
player,201410050dal,dal,McClRo00,def_int_yds,0,,,,,
player,201410050dal,dal,McClRo00,def_int_td,0,,,,,
player,201410050dal,dal,McClRo00,def_int_long,0,,,,,
player,201410050dal,dal,McClRo00,pass_defended,0,,,,,
player,201410050dal,dal,McClRo00,sacks,0.0,,,,,
player,201410050dal,dal,McClRo00,tackles_combined,6,,,,,
player,201410050dal,dal,McClRo00,tackles_solo,5,,,,,
player,201410050dal,dal,McClRo00,tackles_assists,1,,,,,
player,201410050dal,dal,McClRo00,tackles_loss,0,,,,,
player,201410050dal,dal,McClRo00,qb_hits,1,,,,,
player,201410050dal,dal,McClRo00,fumbles_rec,0,,,,,
player,201410050dal,dal,McClRo00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,McClRo00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,McClRo00,fumbles_forced,0,,,,,
player,201410050dal,dal,WilcJ.00,def_int,0,,,,,
player,201410050dal,dal,WilcJ.00,def_int_yds,0,,,,,
player,201410050dal,dal,WilcJ.00,def_int_td,0,,,,,
player,201410050dal,dal,WilcJ.00,def_int_long,0,,,,,
player,201410050dal,dal,WilcJ.00,pass_defended,0,,,,,
player,201410050dal,dal,WilcJ.00,sacks,0.0,,,,,
player,201410050dal,dal,WilcJ.00,tackles_combined,5,,,,,
player,201410050dal,dal,WilcJ.00,tackles_solo,4,,,,,
player,201410050dal,dal,WilcJ.00,tackles_assists,1,,,,,
player,201410050dal,dal,WilcJ.00,tackles_loss,0,,,,,
player,201410050dal,dal,WilcJ.00,qb_hits,1,,,,,
player,201410050dal,dal,WilcJ.00,fumbles_rec,0,,,,,
player,201410050dal,dal,WilcJ.00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,WilcJ.00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,WilcJ.00,fumbles_forced,0,,,,,
player,201410050dal,dal,HitcAn00,def_int,0,,,,,
player,201410050dal,dal,HitcAn00,def_int_yds,0,,,,,
player,201410050dal,dal,HitcAn00,def_int_td,0,,,,,
player,201410050dal,dal,HitcAn00,def_int_long,0,,,,,
player,201410050dal,dal,HitcAn00,pass_defended,1,,,,,
player,201410050dal,dal,HitcAn00,sacks,0.0,,,,,
player,201410050dal,dal,HitcAn00,tackles_combined,4,,,,,
player,201410050dal,dal,HitcAn00,tackles_solo,3,,,,,
player,201410050dal,dal,HitcAn00,tackles_assists,1,,,,,
player,201410050dal,dal,HitcAn00,tackles_loss,0,,,,,
player,201410050dal,dal,HitcAn00,qb_hits,0,,,,,
player,201410050dal,dal,HitcAn00,fumbles_rec,0,,,,,
player,201410050dal,dal,HitcAn00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,HitcAn00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,HitcAn00,fumbles_forced,0,,,,,
player,201410050dal,dal,MoorSt00,def_int,0,,,,,
player,201410050dal,dal,MoorSt00,def_int_yds,0,,,,,
player,201410050dal,dal,MoorSt00,def_int_td,0,,,,,
player,201410050dal,dal,MoorSt00,def_int_long,0,,,,,
player,201410050dal,dal,MoorSt00,pass_defended,0,,,,,
player,201410050dal,dal,MoorSt00,sacks,0.0,,,,,
player,201410050dal,dal,MoorSt00,tackles_combined,3,,,,,
player,201410050dal,dal,MoorSt00,tackles_solo,3,,,,,
player,201410050dal,dal,MoorSt00,tackles_assists,0,,,,,
player,201410050dal,dal,MoorSt00,tackles_loss,0,,,,,
player,201410050dal,dal,MoorSt00,qb_hits,0,,,,,
player,201410050dal,dal,MoorSt00,fumbles_rec,0,,,,,
player,201410050dal,dal,MoorSt00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,MoorSt00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,MoorSt00,fumbles_forced,0,,,,,
player,201410050dal,dal,CrawTy00,def_int,0,,,,,
player,201410050dal,dal,CrawTy00,def_int_yds,0,,,,,
player,201410050dal,dal,CrawTy00,def_int_td,0,,,,,
player,201410050dal,dal,CrawTy00,def_int_long,0,,,,,
player,201410050dal,dal,CrawTy00,pass_defended,0,,,,,
player,201410050dal,dal,CrawTy00,sacks,0.0,,,,,
player,201410050dal,dal,CrawTy00,tackles_combined,2,,,,,
player,201410050dal,dal,CrawTy00,tackles_solo,2,,,,,
player,201410050dal,dal,CrawTy00,tackles_assists,0,,,,,
player,201410050dal,dal,CrawTy00,tackles_loss,1,,,,,
player,201410050dal,dal,CrawTy00,qb_hits,0,,,,,
player,201410050dal,dal,CrawTy00,fumbles_rec,0,,,,,
player,201410050dal,dal,CrawTy00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,CrawTy00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,CrawTy00,fumbles_forced,0,,,,,
player,201410050dal,dal,HaydNi99,def_int,0,,,,,
player,201410050dal,dal,HaydNi99,def_int_yds,0,,,,,
player,201410050dal,dal,HaydNi99,def_int_td,0,,,,,
player,201410050dal,dal,HaydNi99,def_int_long,0,,,,,
player,201410050dal,dal,HaydNi99,pass_defended,0,,,,,
player,201410050dal,dal,HaydNi99,sacks,0.0,,,,,
player,201410050dal,dal,HaydNi99,tackles_combined,2,,,,,
player,201410050dal,dal,HaydNi99,tackles_solo,2,,,,,
player,201410050dal,dal,HaydNi99,tackles_assists,0,,,,,
player,201410050dal,dal,HaydNi99,tackles_loss,0,,,,,
player,201410050dal,dal,HaydNi99,qb_hits,1,,,,,
player,201410050dal,dal,HaydNi99,fumbles_rec,0,,,,,
player,201410050dal,dal,HaydNi99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,HaydNi99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,HaydNi99,fumbles_forced,0,,,,,
player,201410050dal,dal,McClTe00,def_int,0,,,,,
player,201410050dal,dal,McClTe00,def_int_yds,0,,,,,
player,201410050dal,dal,McClTe00,def_int_td,0,,,,,
player,201410050dal,dal,McClTe00,def_int_long,0,,,,,
player,201410050dal,dal,McClTe00,pass_defended,0,,,,,
player,201410050dal,dal,McClTe00,sacks,0.0,,,,,
player,201410050dal,dal,McClTe00,tackles_combined,2,,,,,
player,201410050dal,dal,McClTe00,tackles_solo,1,,,,,
player,201410050dal,dal,McClTe00,tackles_assists,1,,,,,
player,201410050dal,dal,McClTe00,tackles_loss,0,,,,,
player,201410050dal,dal,McClTe00,qb_hits,1,,,,,
player,201410050dal,dal,McClTe00,fumbles_rec,0,,,,,
player,201410050dal,dal,McClTe00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,McClTe00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,McClTe00,fumbles_forced,0,,,,,
player,201410050dal,dal,SelvGe99,def_int,0,,,,,
player,201410050dal,dal,SelvGe99,def_int_yds,0,,,,,
player,201410050dal,dal,SelvGe99,def_int_td,0,,,,,
player,201410050dal,dal,SelvGe99,def_int_long,0,,,,,
player,201410050dal,dal,SelvGe99,pass_defended,0,,,,,
player,201410050dal,dal,SelvGe99,sacks,0.0,,,,,
player,201410050dal,dal,SelvGe99,tackles_combined,2,,,,,
player,201410050dal,dal,SelvGe99,tackles_solo,0,,,,,
player,201410050dal,dal,SelvGe99,tackles_assists,2,,,,,
player,201410050dal,dal,SelvGe99,tackles_loss,0,,,,,
player,201410050dal,dal,SelvGe99,qb_hits,1,,,,,
player,201410050dal,dal,SelvGe99,fumbles_rec,0,,,,,
player,201410050dal,dal,SelvGe99,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,SelvGe99,fumbles_rec_td,0,,,,,
player,201410050dal,dal,SelvGe99,fumbles_forced,0,,,,,
player,201410050dal,dal,WilbKy00,def_int,0,,,,,
player,201410050dal,dal,WilbKy00,def_int_yds,0,,,,,
player,201410050dal,dal,WilbKy00,def_int_td,0,,,,,
player,201410050dal,dal,WilbKy00,def_int_long,0,,,,,
player,201410050dal,dal,WilbKy00,pass_defended,0,,,,,
player,201410050dal,dal,WilbKy00,sacks,0.0,,,,,
player,201410050dal,dal,WilbKy00,tackles_combined,2,,,,,
player,201410050dal,dal,WilbKy00,tackles_solo,1,,,,,
player,201410050dal,dal,WilbKy00,tackles_assists,1,,,,,
player,201410050dal,dal,WilbKy00,tackles_loss,0,,,,,
player,201410050dal,dal,WilbKy00,qb_hits,0,,,,,
player,201410050dal,dal,WilbKy00,fumbles_rec,0,,,,,
player,201410050dal,dal,WilbKy00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,WilbKy00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,WilbKy00,fumbles_forced,0,,,,,
player,201410050dal,dal,ClutTy00,def_int,0,,,,,
player,201410050dal,dal,ClutTy00,def_int_yds,0,,,,,
player,201410050dal,dal,ClutTy00,def_int_td,0,,,,,
player,201410050dal,dal,ClutTy00,def_int_long,0,,,,,
player,201410050dal,dal,ClutTy00,pass_defended,0,,,,,
player,201410050dal,dal,ClutTy00,sacks,0.0,,,,,
player,201410050dal,dal,ClutTy00,tackles_combined,1,,,,,
player,201410050dal,dal,ClutTy00,tackles_solo,1,,,,,
player,201410050dal,dal,ClutTy00,tackles_assists,0,,,,,
player,201410050dal,dal,ClutTy00,tackles_loss,,,,,,
player,201410050dal,dal,ClutTy00,qb_hits,,,,,,
player,201410050dal,dal,ClutTy00,fumbles_rec,0,,,,,
player,201410050dal,dal,ClutTy00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,ClutTy00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,ClutTy00,fumbles_forced,0,,,,,
player,201410050dal,dal,HannJa00,def_int,0,,,,,
player,201410050dal,dal,HannJa00,def_int_yds,0,,,,,
player,201410050dal,dal,HannJa00,def_int_td,0,,,,,
player,201410050dal,dal,HannJa00,def_int_long,0,,,,,
player,201410050dal,dal,HannJa00,pass_defended,0,,,,,
player,201410050dal,dal,HannJa00,sacks,0.0,,,,,
player,201410050dal,dal,HannJa00,tackles_combined,1,,,,,
player,201410050dal,dal,HannJa00,tackles_solo,1,,,,,
player,201410050dal,dal,HannJa00,tackles_assists,0,,,,,
player,201410050dal,dal,HannJa00,tackles_loss,0,,,,,
player,201410050dal,dal,HannJa00,qb_hits,0,,,,,
player,201410050dal,dal,HannJa00,fumbles_rec,0,,,,,
player,201410050dal,dal,HannJa00,fumbles_rec_yds,0,,,,,
player,201410050dal,dal,HannJa00,fumbles_rec_td,0,,,,,
player,201410050dal,dal,HannJa00,fumbles_forced,0,,,,,
player,201410050dal,dal,HarrDw00,def_int,0,,,,,
player,201410050dal,dal,HarrDw00,def_int_yds,0,,,,,
player,201410050dal,dal,HarrDw00,def_int_td,0,,,,,
player,201410050dal,dal,HarrDw00,def_int_long,0,,,,,
