game,2014,11,20141116,201411160was,tam,"Tampa Bay Buccaneers",27,was,"Washington Redskins",7
player,201411160was,tam,SimsCh00,fumbles,0,,,,,
player,201411160was,tam,SimsCh00,fumbles_lost,0,,,,,
player,201411160was,tam,RainBo00,pass_cmp,0,,,,,
player,201411160was,tam,RainBo00,pass_att,0,,,,,
player,201411160was,tam,RainBo00,pass_yds,0,,,,,
player,201411160was,tam,RainBo00,pass_td,0,,,,,
player,201411160was,tam,RainBo00,pass_int,0,,,,,
player,201411160was,tam,RainBo00,pass_sacked,0,,,,,
player,201411160was,tam,RainBo00,pass_sacked_yds,0,,,,,
player,201411160was,tam,RainBo00,pass_long,0,,,,,
player,201411160was,tam,RainBo00,pass_rating,,,,,,
player,201411160was,tam,RainBo00,rush_att,5,,,,,
player,201411160was,tam,RainBo00,rush_yds,4,,,,,
player,201411160was,tam,RainBo00,rush_td,0,,,,,
player,201411160was,tam,RainBo00,rush_long,2,,,,,
player,201411160was,tam,RainBo00,targets,1,,,,,
player,201411160was,tam,RainBo00,rec,0,,,,,
player,201411160was,tam,RainBo00,rec_yds,0,,,,,
player,201411160was,tam,RainBo00,rec_td,0,,,,,
player,201411160was,tam,RainBo00,rec_long,0,,,,,
player,201411160was,tam,RainBo00,fumbles,0,,,,,
player,201411160was,tam,RainBo00,fumbles_lost,0,,,,,
player,201411160was,tam,EvanMi00,pass_cmp,0,,,,,
player,201411160was,tam,EvanMi00,pass_att,0,,,,,
player,201411160was,tam,EvanMi00,pass_yds,0,,,,,
player,201411160was,tam,EvanMi00,pass_td,0,,,,,
player,201411160was,tam,EvanMi00,pass_int,0,,,,,
player,201411160was,tam,EvanMi00,pass_sacked,0,,,,,
player,201411160was,tam,EvanMi00,pass_sacked_yds,0,,,,,
player,201411160was,tam,EvanMi00,pass_long,0,,,,,
player,201411160was,tam,EvanMi00,pass_rating,,,,,,
player,201411160was,tam,EvanMi00,rush_att,0,,,,,
player,201411160was,tam,EvanMi00,rush_yds,0,,,,,
player,201411160was,tam,EvanMi00,rush_td,0,,,,,
player,201411160was,tam,EvanMi00,rush_long,0,,,,,
player,201411160was,tam,EvanMi00,targets,9,,,,,
player,201411160was,tam,EvanMi00,rec,7,,,,,
player,201411160was,tam,EvanMi00,rec_yds,209,,,,,
player,201411160was,tam,EvanMi00,rec_td,2,,,,,
player,201411160was,tam,EvanMi00,rec_long,56,,,,,
player,201411160was,tam,EvanMi00,fumbles,0,,,,,
player,201411160was,tam,EvanMi00,fumbles_lost,0,,,,,
player,201411160was,tam,JackVi00,pass_cmp,0,,,,,
player,201411160was,tam,JackVi00,pass_att,0,,,,,
player,201411160was,tam,JackVi00,pass_yds,0,,,,,
player,201411160was,tam,JackVi00,pass_td,0,,,,,
player,201411160was,tam,JackVi00,pass_int,0,,,,,
player,201411160was,tam,JackVi00,pass_sacked,0,,,,,
player,201411160was,tam,JackVi00,pass_sacked_yds,0,,,,,
player,201411160was,tam,JackVi00,pass_long,0,,,,,
player,201411160was,tam,JackVi00,pass_rating,,,,,,
player,201411160was,tam,JackVi00,rush_att,0,,,,,
player,201411160was,tam,JackVi00,rush_yds,0,,,,,
player,201411160was,tam,JackVi00,rush_td,0,,,,,
player,201411160was,tam,JackVi00,rush_long,0,,,,,
player,201411160was,tam,JackVi00,targets,4,,,,,
player,201411160was,tam,JackVi00,rec,3,,,,,
player,201411160was,tam,JackVi00,rec_yds,43,,,,,
player,201411160was,tam,JackVi00,rec_td,0,,,,,
player,201411160was,tam,JackVi00,rec_long,18,,,,,
player,201411160was,tam,JackVi00,fumbles,0,,,,,
player,201411160was,tam,JackVi00,fumbles_lost,0,,,,,
player,201411160was,tam,MyerBr00,pass_cmp,0,,,,,
player,201411160was,tam,MyerBr00,pass_att,0,,,,,
player,201411160was,tam,MyerBr00,pass_yds,0,,,,,
player,201411160was,tam,MyerBr00,pass_td,0,,,,,
player,201411160was,tam,MyerBr00,pass_int,0,,,,,
player,201411160was,tam,MyerBr00,pass_sacked,0,,,,,
player,201411160was,tam,MyerBr00,pass_sacked_yds,0,,,,,
player,201411160was,tam,MyerBr00,pass_long,0,,,,,
player,201411160was,tam,MyerBr00,pass_rating,,,,,,
player,201411160was,tam,MyerBr00,rush_att,0,,,,,
player,201411160was,tam,MyerBr00,rush_yds,0,,,,,
player,201411160was,tam,MyerBr00,rush_td,0,,,,,
player,201411160was,tam,MyerBr00,rush_long,0,,,,,
player,201411160was,tam,MyerBr00,targets,1,,,,,
player,201411160was,tam,MyerBr00,rec,1,,,,,
player,201411160was,tam,MyerBr00,rec_yds,21,,,,,
player,201411160was,tam,MyerBr00,rec_td,0,,,,,
player,201411160was,tam,MyerBr00,rec_long,21,,,,,
player,201411160was,tam,MyerBr00,fumbles,0,,,,,
player,201411160was,tam,MyerBr00,fumbles_lost,0,,,,,
player,201411160was,tam,SefeAu00,pass_cmp,0,,,,,
player,201411160was,tam,SefeAu00,pass_att,0,,,,,
player,201411160was,tam,SefeAu00,pass_yds,0,,,,,
player,201411160was,tam,SefeAu00,pass_td,0,,,,,
player,201411160was,tam,SefeAu00,pass_int,0,,,,,
player,201411160was,tam,SefeAu00,pass_sacked,0,,,,,
player,201411160was,tam,SefeAu00,pass_sacked_yds,0,,,,,
player,201411160was,tam,SefeAu00,pass_long,0,,,,,
player,201411160was,tam,SefeAu00,pass_rating,,,,,,
player,201411160was,tam,SefeAu00,rush_att,0,,,,,
player,201411160was,tam,SefeAu00,rush_yds,0,,,,,
player,201411160was,tam,SefeAu00,rush_td,0,,,,,
player,201411160was,tam,SefeAu00,rush_long,0,,,,,
player,201411160was,tam,SefeAu00,targets,1,,,,,
player,201411160was,tam,SefeAu00,rec,1,,,,,
player,201411160was,tam,SefeAu00,rec_yds,7,,,,,
player,201411160was,tam,SefeAu00,rec_td,0,,,,,
player,201411160was,tam,SefeAu00,rec_long,7,,,,,
player,201411160was,tam,SefeAu00,fumbles,0,,,,,
player,201411160was,tam,SefeAu00,fumbles_lost,0,,,,,
player,201411160was,tam,MurpLo00,pass_cmp,0,,,,,
player,201411160was,tam,MurpLo00,pass_att,0,,,,,
player,201411160was,tam,MurpLo00,pass_yds,0,,,,,
player,201411160was,tam,MurpLo00,pass_td,0,,,,,
player,201411160was,tam,MurpLo00,pass_int,0,,,,,
player,201411160was,tam,MurpLo00,pass_sacked,0,,,,,
player,201411160was,tam,MurpLo00,pass_sacked_yds,0,,,,,
player,201411160was,tam,MurpLo00,pass_long,0,,,,,
player,201411160was,tam,MurpLo00,pass_rating,,,,,,
player,201411160was,tam,MurpLo00,rush_att,0,,,,,
player,201411160was,tam,MurpLo00,rush_yds,0,,,,,
player,201411160was,tam,MurpLo00,rush_td,0,,,,,
player,201411160was,tam,MurpLo00,rush_long,0,,,,,
player,201411160was,tam,MurpLo00,targets,3,,,,,
player,201411160was,tam,MurpLo00,rec,0,,,,,
player,201411160was,tam,MurpLo00,rec_yds,0,,,,,
player,201411160was,tam,MurpLo00,rec_td,0,,,,,
player,201411160was,tam,MurpLo00,rec_long,0,,,,,
player,201411160was,tam,MurpLo00,fumbles,0,,,,,
player,201411160was,tam,MurpLo00,fumbles_lost,0,,,,,
player,201411160was,was,GrifRo01,pass_cmp,23,,,,,
player,201411160was,was,GrifRo01,pass_att,32,,,,,
player,201411160was,was,GrifRo01,pass_yds,207,,,,,
player,201411160was,was,GrifRo01,pass_td,1,,,,,
player,201411160was,was,GrifRo01,pass_int,2,,,,,
player,201411160was,was,GrifRo01,pass_sacked,6,,,,,
player,201411160was,was,GrifRo01,pass_sacked_yds,40,,,,,
player,201411160was,was,GrifRo01,pass_long,30,,,,,
player,201411160was,was,GrifRo01,pass_rating,73.3,,,,,
player,201411160was,was,GrifRo01,rush_att,6,,,,,
player,201411160was,was,GrifRo01,rush_yds,41,,,,,
player,201411160was,was,GrifRo01,rush_td,0,,,,,
player,201411160was,was,GrifRo01,rush_long,10,,,,,
player,201411160was,was,GrifRo01,targets,0,,,,,
player,201411160was,was,GrifRo01,rec,0,,,,,
player,201411160was,was,GrifRo01,rec_yds,0,,,,,
player,201411160was,was,GrifRo01,rec_td,0,,,,,
player,201411160was,was,GrifRo01,rec_long,0,,,,,
player,201411160was,was,GrifRo01,fumbles,1,,,,,
player,201411160was,was,GrifRo01,fumbles_lost,0,,,,,
player,201411160was,was,MorrAl00,pass_cmp,0,,,,,
player,201411160was,was,MorrAl00,pass_att,0,,,,,
player,201411160was,was,MorrAl00,pass_yds,0,,,,,
player,201411160was,was,MorrAl00,pass_td,0,,,,,
player,201411160was,was,MorrAl00,pass_int,0,,,,,
player,201411160was,was,MorrAl00,pass_sacked,0,,,,,
player,201411160was,was,MorrAl00,pass_sacked_yds,0,,,,,
player,201411160was,was,MorrAl00,pass_long,0,,,,,
player,201411160was,was,MorrAl00,pass_rating,,,,,,
player,201411160was,was,MorrAl00,rush_att,20,,,,,
player,201411160was,was,MorrAl00,rush_yds,96,,,,,
player,201411160was,was,MorrAl00,rush_td,0,,,,,
player,201411160was,was,MorrAl00,rush_long,19,,,,,
player,201411160was,was,MorrAl00,targets,3,,,,,
player,201411160was,was,MorrAl00,rec,2,,,,,
player,201411160was,was,MorrAl00,rec_yds,36,,,,,
player,201411160was,was,MorrAl00,rec_td,0,,,,,
player,201411160was,was,MorrAl00,rec_long,24,,,,,
player,201411160was,was,MorrAl00,fumbles,0,,,,,
player,201411160was,was,MorrAl00,fumbles_lost,0,,,,,
player,201411160was,was,ReddSi00,pass_cmp,0,,,,,
player,201411160was,was,ReddSi00,pass_att,0,,,,,
player,201411160was,was,ReddSi00,pass_yds,0,,,,,
player,201411160was,was,ReddSi00,pass_td,0,,,,,
player,201411160was,was,ReddSi00,pass_int,0,,,,,
player,201411160was,was,ReddSi00,pass_sacked,0,,,,,
player,201411160was,was,ReddSi00,pass_sacked_yds,0,,,,,
player,201411160was,was,ReddSi00,pass_long,0,,,,,
player,201411160was,was,ReddSi00,pass_rating,,,,,,
player,201411160was,was,ReddSi00,rush_att,4,,,,,
player,201411160was,was,ReddSi00,rush_yds,16,,,,,
player,201411160was,was,ReddSi00,rush_td,0,,,,,
player,201411160was,was,ReddSi00,rush_long,14,,,,,
player,201411160was,was,ReddSi00,targets,3,,,,,
player,201411160was,was,ReddSi00,rec,2,,,,,
player,201411160was,was,ReddSi00,rec_yds,9,,,,,
player,201411160was,was,ReddSi00,rec_td,0,,,,,
player,201411160was,was,ReddSi00,rec_long,5,,,,,
player,201411160was,was,ReddSi00,fumbles,0,,,,,
player,201411160was,was,ReddSi00,fumbles_lost,0,,,,,
player,201411160was,was,JackDe00,pass_cmp,0,,,,,
player,201411160was,was,JackDe00,pass_att,0,,,,,
player,201411160was,was,JackDe00,pass_yds,0,,,,,
player,201411160was,was,JackDe00,pass_td,0,,,,,
player,201411160was,was,JackDe00,pass_int,0,,,,,
player,201411160was,was,JackDe00,pass_sacked,0,,,,,
player,201411160was,was,JackDe00,pass_sacked_yds,0,,,,,
player,201411160was,was,JackDe00,pass_long,0,,,,,
player,201411160was,was,JackDe00,pass_rating,,,,,,
player,201411160was,was,JackDe00,rush_att,1,,,,,
player,201411160was,was,JackDe00,rush_yds,2,,,,,
player,201411160was,was,JackDe00,rush_td,0,,,,,
player,201411160was,was,JackDe00,rush_long,2,,,,,
player,201411160was,was,JackDe00,targets,6,,,,,
player,201411160was,was,JackDe00,rec,4,,,,,
player,201411160was,was,JackDe00,rec_yds,35,,,,,
player,201411160was,was,JackDe00,rec_td,0,,,,,
player,201411160was,was,JackDe00,rec_long,15,,,,,
player,201411160was,was,JackDe00,fumbles,0,,,,,
player,201411160was,was,JackDe00,fumbles_lost,0,,,,,
player,201411160was,was,HeluRo00,pass_cmp,0,,,,,
player,201411160was,was,HeluRo00,pass_att,0,,,,,
player,201411160was,was,HeluRo00,pass_yds,0,,,,,
player,201411160was,was,HeluRo00,pass_td,0,,,,,
player,201411160was,was,HeluRo00,pass_int,0,,,,,
player,201411160was,was,HeluRo00,pass_sacked,0,,,,,
player,201411160was,was,HeluRo00,pass_sacked_yds,0,,,,,
player,201411160was,was,HeluRo00,pass_long,0,,,,,
player,201411160was,was,HeluRo00,pass_rating,,,,,,
player,201411160was,was,HeluRo00,rush_att,0,,,,,
player,201411160was,was,HeluRo00,rush_yds,0,,,,,
player,201411160was,was,HeluRo00,rush_td,0,,,,,
player,201411160was,was,HeluRo00,rush_long,0,,,,,
player,201411160was,was,HeluRo00,targets,6,,,,,
player,201411160was,was,HeluRo00,rec,6,,,,,
player,201411160was,was,HeluRo00,rec_yds,57,,,,,
player,201411160was,was,HeluRo00,rec_td,1,,,,,
player,201411160was,was,HeluRo00,rec_long,30,,,,,
player,201411160was,was,HeluRo00,fumbles,2,,,,,
player,201411160was,was,HeluRo00,fumbles_lost,1,,,,,
player,201411160was,was,ReedJo02,pass_cmp,0,,,,,
player,201411160was,was,ReedJo02,pass_att,0,,,,,
player,201411160was,was,ReedJo02,pass_yds,0,,,,,
player,201411160was,was,ReedJo02,pass_td,0,,,,,
player,201411160was,was,ReedJo02,pass_int,0,,,,,
player,201411160was,was,ReedJo02,pass_sacked,0,,,,,
player,201411160was,was,ReedJo02,pass_sacked_yds,0,,,,,
player,201411160was,was,ReedJo02,pass_long,0,,,,,
player,201411160was,was,ReedJo02,pass_rating,,,,,,
player,201411160was,was,ReedJo02,rush_att,0,,,,,
player,201411160was,was,ReedJo02,rush_yds,0,,,,,
player,201411160was,was,ReedJo02,rush_td,0,,,,,
player,201411160was,was,ReedJo02,rush_long,0,,,,,
player,201411160was,was,ReedJo02,targets,3,,,,,
player,201411160was,was,ReedJo02,rec,2,,,,,
player,201411160was,was,ReedJo02,rec_yds,22,,,,,
player,201411160was,was,ReedJo02,rec_td,0,,,,,
player,201411160was,was,ReedJo02,rec_long,12,,,,,
player,201411160was,was,ReedJo02,fumbles,0,,,,,
player,201411160was,was,ReedJo02,fumbles_lost,0,,,,,
player,201411160was,was,RobeAn00,pass_cmp,0,,,,,
player,201411160was,was,RobeAn00,pass_att,0,,,,,
player,201411160was,was,RobeAn00,pass_yds,0,,,,,
player,201411160was,was,RobeAn00,pass_td,0,,,,,
player,201411160was,was,RobeAn00,pass_int,0,,,,,
player,201411160was,was,RobeAn00,pass_sacked,0,,,,,
player,201411160was,was,RobeAn00,pass_sacked_yds,0,,,,,
player,201411160was,was,RobeAn00,pass_long,0,,,,,
player,201411160was,was,RobeAn00,pass_rating,,,,,,
player,201411160was,was,RobeAn00,rush_att,0,,,,,
player,201411160was,was,RobeAn00,rush_yds,0,,,,,
player,201411160was,was,RobeAn00,rush_td,0,,,,,
player,201411160was,was,RobeAn00,rush_long,0,,,,,
player,201411160was,was,RobeAn00,targets,2,,,,,
player,201411160was,was,RobeAn00,rec,2,,,,,
player,201411160was,was,RobeAn00,rec_yds,21,,,,,
player,201411160was,was,RobeAn00,rec_td,0,,,,,
player,201411160was,was,RobeAn00,rec_long,13,,,,,
player,201411160was,was,RobeAn00,fumbles,1,,,,,
player,201411160was,was,RobeAn00,fumbles_lost,0,,,,,
player,201411160was,was,PaulNi00,pass_cmp,0,,,,,
player,201411160was,was,PaulNi00,pass_att,0,,,,,
player,201411160was,was,PaulNi00,pass_yds,0,,,,,
player,201411160was,was,PaulNi00,pass_td,0,,,,,
player,201411160was,was,PaulNi00,pass_int,0,,,,,
player,201411160was,was,PaulNi00,pass_sacked,0,,,,,
player,201411160was,was,PaulNi00,pass_sacked_yds,0,,,,,
player,201411160was,was,PaulNi00,pass_long,0,,,,,
player,201411160was,was,PaulNi00,pass_rating,,,,,,
player,201411160was,was,PaulNi00,rush_att,0,,,,,
player,201411160was,was,PaulNi00,rush_yds,0,,,,,
player,201411160was,was,PaulNi00,rush_td,0,,,,,
player,201411160was,was,PaulNi00,rush_long,0,,,,,
player,201411160was,was,PaulNi00,targets,5,,,,,
player,201411160was,was,PaulNi00,rec,3,,,,,
player,201411160was,was,PaulNi00,rec_yds,17,,,,,
player,201411160was,was,PaulNi00,rec_td,0,,,,,
player,201411160was,was,PaulNi00,rec_long,8,,,,,
player,201411160was,was,PaulNi00,fumbles,0,,,,,
player,201411160was,was,PaulNi00,fumbles_lost,0,,,,,
player,201411160was,was,GarcPi00,pass_cmp,0,,,,,
player,201411160was,was,GarcPi00,pass_att,0,,,,,
player,201411160was,was,GarcPi00,pass_yds,0,,,,,
player,201411160was,was,GarcPi00,pass_td,0,,,,,
player,201411160was,was,GarcPi00,pass_int,0,,,,,
player,201411160was,was,GarcPi00,pass_sacked,0,,,,,
player,201411160was,was,GarcPi00,pass_sacked_yds,0,,,,,
player,201411160was,was,GarcPi00,pass_long,0,,,,,
player,201411160was,was,GarcPi00,pass_rating,,,,,,
player,201411160was,was,GarcPi00,rush_att,0,,,,,
player,201411160was,was,GarcPi00,rush_yds,0,,,,,
player,201411160was,was,GarcPi00,rush_td,0,,,,,
player,201411160was,was,GarcPi00,rush_long,0,,,,,
player,201411160was,was,GarcPi00,targets,2,,,,,
player,201411160was,was,GarcPi00,rec,1,,,,,
player,201411160was,was,GarcPi00,rec_yds,6,,,,,
player,201411160was,was,GarcPi00,rec_td,0,,,,,
player,201411160was,was,GarcPi00,rec_long,6,,,,,
player,201411160was,was,GarcPi00,fumbles,0,,,,,
player,201411160was,was,GarcPi00,fumbles_lost,0,,,,,
player,201411160was,was,YounDa01,pass_cmp,0,,,,,
player,201411160was,was,YounDa01,pass_att,0,,,,,
player,201411160was,was,YounDa01,pass_yds,0,,,,,
player,201411160was,was,YounDa01,pass_td,0,,,,,
player,201411160was,was,YounDa01,pass_int,0,,,,,
player,201411160was,was,YounDa01,pass_sacked,0,,,,,
player,201411160was,was,YounDa01,pass_sacked_yds,0,,,,,
player,201411160was,was,YounDa01,pass_long,0,,,,,
player,201411160was,was,YounDa01,pass_rating,,,,,,
player,201411160was,was,YounDa01,rush_att,0,,,,,
player,201411160was,was,YounDa01,rush_yds,0,,,,,
player,201411160was,was,YounDa01,rush_td,0,,,,,
player,201411160was,was,YounDa01,rush_long,0,,,,,
player,201411160was,was,YounDa01,targets,1,,,,,
player,201411160was,was,YounDa01,rec,1,,,,,
player,201411160was,was,YounDa01,rec_yds,4,,,,,
player,201411160was,was,YounDa01,rec_td,0,,,,,
player,201411160was,was,YounDa01,rec_long,4,,,,,
player,201411160was,was,YounDa01,fumbles,0,,,,,
player,201411160was,was,YounDa01,fumbles_lost,0,,,,,
player,201411160was,was,HankLe00,pass_cmp,0,,,,,
player,201411160was,was,HankLe00,pass_att,0,,,,,
player,201411160was,was,HankLe00,pass_yds,0,,,,,
player,201411160was,was,HankLe00,pass_td,0,,,,,
player,201411160was,was,HankLe00,pass_int,0,,,,,
player,201411160was,was,HankLe00,pass_sacked,0,,,,,
player,201411160was,was,HankLe00,pass_sacked_yds,0,,,,,
player,201411160was,was,HankLe00,pass_long,0,,,,,
player,201411160was,was,HankLe00,pass_rating,,,,,,
player,201411160was,was,HankLe00,rush_att,0,,,,,
player,201411160was,was,HankLe00,rush_yds,0,,,,,
player,201411160was,was,HankLe00,rush_td,0,,,,,
player,201411160was,was,HankLe00,rush_long,0,,,,,
player,201411160was,was,HankLe00,targets,1,,,,,
player,201411160was,was,HankLe00,rec,0,,,,,
player,201411160was,was,HankLe00,rec_yds,0,,,,,
player,201411160was,was,HankLe00,rec_td,0,,,,,
player,201411160was,was,HankLe00,rec_long,0,,,,,
player,201411160was,was,HankLe00,fumbles,0,,,,,
player,201411160was,was,HankLe00,fumbles_lost,0,,,,,
player,201411160was,tam,BankJo00,def_int,1,,,,,
player,201411160was,tam,BankJo00,def_int_yds,19,,,,,
player,201411160was,tam,BankJo00,def_int_td,1,,,,,
player,201411160was,tam,BankJo00,def_int_long,19,,,,,
player,201411160was,tam,BankJo00,pass_defended,1,,,,,
player,201411160was,tam,BankJo00,sacks,0.0,,,,,
player,201411160was,tam,BankJo00,tackles_combined,2,,,,,
player,201411160was,tam,BankJo00,tackles_solo,2,,,,,
player,201411160was,tam,BankJo00,tackles_assists,0,,,,,
player,201411160was,tam,BankJo00,tackles_loss,0,,,,,
player,201411160was,tam,BankJo00,qb_hits,0,,,,,
player,201411160was,tam,BankJo00,fumbles_rec,0,,,,,
player,201411160was,tam,BankJo00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,BankJo00,fumbles_rec_td,0,,,,,
player,201411160was,tam,BankJo00,fumbles_forced,0,,,,,
player,201411160was,tam,LansDa00,def_int,1,,,,,
player,201411160was,tam,LansDa00,def_int_yds,0,,,,,
player,201411160was,tam,LansDa00,def_int_td,0,,,,,
player,201411160was,tam,LansDa00,def_int_long,0,,,,,
player,201411160was,tam,LansDa00,pass_defended,1,,,,,
player,201411160was,tam,LansDa00,sacks,0.0,,,,,
player,201411160was,tam,LansDa00,tackles_combined,2,,,,,
player,201411160was,tam,LansDa00,tackles_solo,2,,,,,
player,201411160was,tam,LansDa00,tackles_assists,0,,,,,
player,201411160was,tam,LansDa00,tackles_loss,0,,,,,
player,201411160was,tam,LansDa00,qb_hits,0,,,,,
player,201411160was,tam,LansDa00,fumbles_rec,0,,,,,
player,201411160was,tam,LansDa00,fumbles_rec_yds,0,,,,,
player,201411160was,tam,LansDa00,fumbles_rec_td,0,,,,,
player,201411160was,tam,LansDa00,fumbles_forced,0,,,,,
player,201411160was,tam,SmitJa01,def_int,0,,,,,
player,201411160was,tam,SmitJa01,def_int_yds,0,,,,,
player,201411160was,tam,SmitJa01,def_int_td,0,,,,,
player,201411160was,tam,SmitJa01,def_int_long,0,,,,,
player,201411160was,tam,SmitJa01,pass_defended,0,,,,,
player,201411160was,tam,SmitJa01,sacks,2.0,,,,,
player,201411160was,tam,SmitJa01,tackles_combined,3,,,,,
player,201411160was,tam,SmitJa01,tackles_solo,3,,,,,
player,201411160was,tam,SmitJa01,tackles_assists,0,,,,,
player,201411160was,tam,SmitJa01,tackles_loss,2,,,,,
player,201411160was,tam,SmitJa01,qb_hits,3,,,,,
player,201411160was,tam,SmitJa01,fumbles_rec,0,,,,,
player,201411160was,tam,SmitJa01,fumbles_rec_yds,0,,,,,
player,201411160was,tam,SmitJa01,fumbles_rec_td,0,,,,,
player,201411160was,tam,SmitJa01,fumbles_forced,1,,,,,
player,201411160was,tam,McCoGe99,def_int,0,,,,,
player,201411160was,tam,McCoGe99,def_int_yds,0,,,,,
player,201411160was,tam,McCoGe99,def_int_td,0,,,,,
player,201411160was,tam,McCoGe99,def_int_long,0,,,,,
player,201411160was,tam,McCoGe99,pass_defended,0,,,,,
player,201411160was,tam,McCoGe99,sacks,1.5,,,,,
player,201411160was,tam,McCoGe99,tackles_combined,5,,,,,
player,201411160was,tam,McCoGe99,tackles_solo,3,,,,,
player,201411160was,tam,McCoGe99,tackles_assists,2,,,,,
player,201411160was,tam,McCoGe99,tackles_loss,1,,,,,
player,201411160was,tam,McCoGe99,qb_hits,2,,,,,
player,201411160was,tam,McCoGe99,fumbles_rec,0,,,,,
player,201411160was,tam,McCoGe99,fumbles_rec_yds,0,,,,,
player,201411160was,tam,McCoGe99,fumbles_rec_td,0,,,,,
player,201411160was,tam,McCoGe99,fumbles_forced,0,,,,,
player,201411160was,tam,McDoCl99,def_int,0,,,,,
player,201411160was,tam,McDoCl99,def_int_yds,0,,,,,
player,201411160was,tam,McDoCl99,def_int_td,0,,,,,
player,201411160was,tam,McDoCl99,def_int_long,0,,,,,
player,201411160was,tam,McDoCl99,pass_defended,0,,,,,
player,201411160was,tam,McDoCl99,sacks,1.0,,,,,
player,201411160was,tam,McDoCl99,tackles_combined,4,,,,,
player,201411160was,tam,McDoCl99,tackles_solo,3,,,,,
player,201411160was,tam,McDoCl99,tackles_assists,1,,,,,
player,201411160was,tam,McDoCl99,tackles_loss,1,,,,,
player,201411160was,tam,McDoCl99,qb_hits,2,,,,,
player,201411160was,tam,McDoCl99,fumbles_rec,0,,,,,
player,201411160was,tam,McDoCl99,fumbles_rec_yds,0,,,,,
player,201411160was,tam,McDoCl99,fumbles_rec_td,0,,,,,
